DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;clase;MES;DPTO;ORDEN;fex_c_2011
2348577;1;4;1;2;1;4;4;1;5;1; ; ;2000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;05;19;1;2420,81931060459
2348577;2;1;1;2;2;4;6;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ; ;01;2;05;19;1;2420,81931060459
2348578;1;3;1;4;1;4;4;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;2;2;2;2;2;2; ; ; ;01;2;05;19;1;1506,03009409416
2348579;1;4;4;6; ;4;6;1;5;1; ; ;3000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;4;1;1;2;2;2;1;1; ;2;01;2;05;19;1;1258,68211283454
2348580;1;4;3;6; ;4;6;1;5;1; ; ;15000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;7;1;1;3;2;1;2;2;2;1;1; ;2;01;2;05;19;1;907,081386017033
2348581;1;3;3;4;1;4;6;1;5;1; ; ;15000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2; ;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;19;1;1399,29895916372
2348584;1;3;2;6; ;4;6;1;5;1; ; ;1000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;4;1;2;2;2;2;2; ; ; ;01;2;05;19;1;1618,66026119888
2348585;1;2;2;2;1;4;6;1;5;1; ; ;2000000;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;7;1;1;4;1;2;2;2;2;2; ; ; ;01;2;05;19;1;1445,64934361282
2348586;1;4;3;2;1;4;6;1;5;1; ; ;1000000;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;4;1;2;2;2;2;2; ; ; ;01;2;05;19;1;1379,67058168782
2348587;1;3;2;6; ;4;6;1;5;1; ; ;3000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;4;1;2;2;2;2;2; ; ; ;01;2;05;19;1;1262,87082360795
2348588;1;3;1;6; ;4;6;1;5;1; ; ;15000000;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;10;1;1;4;1;2;2;2;2;2; ; ; ;01;2;05;19;1;1056,08016994853
2348589;1;4;1;2;1;4;6;1;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1295,59280627415
2348590;1;3;2;2;1;4;6;1;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1346,21875702377
2348592;1;5;4;3;1;4;4;1;5;1; ; ;10000000;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1347,36336595805
2348593;1;2;2;6; ;4;4;1;5;4; ; ; ;5000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;6;1;1;4;1;1;2;2;2;2;1; ; ;01;2;05;19;1;1731,44480818796
2348594;1;2;2;2;2;4;4;1;5;4; ; ; ;20000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;5;1;1;1;1;1;2;2;2;2;1; ; ;01;2;05;19;1;950,178568890926
2348594;2;1;1;2;2;4;4;1;5;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ; ;01;2;05;19;1;950,178568890926
2348595;1;5;4;2;1;4;2;1;5;1; ; ;15000000;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;4;1;1;3;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1669,70097888491
2348596;1;3;2;6; ;4;2;1;5;1; ; ;8000000;5000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;4;1;1;2;2;2;2;1; ; ;01;2;05;19;1;1822,73627641592
2348597;1;4;2;2;1;4;2;1;5;1; ; ;10000000;50000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;05;19;1;1212,24487285834
2348598;1;5;3;6; ;4;1;1;5;1; ; ;10000000;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;05;19;1;1161,2041551723
2348601;1;6;5;6; ;4;2;1;5;1; ; ;2000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;4;1;2;2;2;2;1; ; ;1;01;2;05;19;1;1153,41500024453
2348602;1;3;2;2;1;4;2;1;5;1; ; ;4000000;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;4;2;2;2;2;2;2; ; ; ;01;2;05;19;1;1399,29895916372
2348603;1;4;3;6; ;4;2;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;4;1;2;2;2;2;2; ; ; ;01;2;05;19;1;1050,43868935282
2348604;1;4;3;4;1;4;2;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;8;1;1;3;2;2;2;2;2;2; ; ; ;01;2;05;19;1;1094,13547232241
2348605;1;3;1;4;1;4;2;1;5;1; ; ;15000000;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;3;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1548,14554592131
2348606;1;3;1;4;1;4;2;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;1;1;2;2;2;2;1; ; ;01;2;05;19;1;1709,95172942683
2348607;1;4;3;2;1;4;2;1;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;2;1; ; ;01;2;05;19;1;2126,17535386475
2348609;1;5;1;2;1;4;2;1;4;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;1;2; ;2;2; ;1;1;1;3;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1435,36099893223
2348610;1;4;3;4;1;4;2;1;5;5; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;3;1;1;2;2;2;2;1; ; ;01;2;05;19;1;1450,33967684976
2348611;1;3;3;2;1;4;2;1;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;8;1;1;3;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1365,68210097789
2348613;1;5;1;2;1;4;4;1;5;1; ; ;50000000;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;3;2;2;2;2;2;2; ; ; ;01;2;05;19;1;1822,73627641592
2348614;1;5;4;2;1;4;2;1;5;5; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;7;1;1;4;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1126,44268805219
2348615;1;5;4;2;1;4;1;1;5;1; ; ;5000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;19;1;1020,58730884313
2348618;1;2;1;6; ;4;2;1;5;4; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;1;1;2;2;2;2;2; ; ; ;01;2;05;19;1;937,654142363732
2348619;1;2;2;2;1;3;2;1;5;5; ; ; ;150000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;5;1;1;1;1;2;2;2;2;2; ; ; ;01;2;05;19;1;1057,08323534631
2348620;1;3;2;6; ;4;2;5;5;5; ; ; ;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;8;1;1;4;1;2;2;2;2;2; ; ; ;01;2;05;19;1;923,665661653796
2348621;1;4;3;2;1;4;2;1;5;5; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;6;1;1;4;2;2;2;2;2;2; ; ; ;01;2;05;19;1;710,34930551643
2348622;1;3;2;4;1;4;4;1;5;5; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1379,67058168782
2348623;1;3;2;2;1;4;2;1;5;5; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;05;19;1;1208,05616208493
2348624;1;2;1;6; ;4;4;1;5;5; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;3;1;1;2;2;2;2;1; ; ;01;2;05;19;1;1435,36099893223
2348803;1;4;1;6; ;4;4;1;5;4; ; ; ;60000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;1;1;2;2;2;2;2; ; ; ;01;2;05;23;1;2287,49116668611
2348804;1;3;1;2;1;4;4;1;5;1; ; ;30000000;100000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;23;1;3167,19801443427
2348805;1;3;1;2;1;3;1;1;4;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;23;1;3765,84129406395
2348807;1;3;2;2;1;3;4;5;5;1; ; ;2500000;50000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;7;1;1;1;1;1;2;2;2;1;1; ;2;01;2;05;23;1;4051,61941946796
2348808;1;3;2;2;1;3;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;23;1;3942,72557507069
2348809;1;3;2;2;1;4;1;5;5;1; ; ;5000000;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;7;1;1;5;1;1;2;2;2;1;1; ;2;01;2;05;23;1;3170,7389260974
2348810;1;3;2;2;1;4;4;1;4;4; ; ; ;150000; ;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;3344,08229544101
2348811;1;4;3;2;1;3;4;1;4;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;5;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;4425,3180786305
2348813;1;2;1;2;1;3;4;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;4307,58337585616
2348814;1;2;1;2;1;4;4;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;5;2;1;2;2;2;2;1; ; ;01;2;05;23;1;896,147773452191
2348815;1;4;2;2;1;3;4;1;5;1; ; ;2000000;50000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;1;4;1;1;2;2;2;2;1; ; ;01;2;05;23;1;1057,02021442272
2348816;1;4;3;2;1;3;4;1;4;1; ; ;20000000;120000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;23;1;815,507112935957
2348817;1;3;2;6; ;4;4;1;5;1; ; ;3500000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;7;1;1;5;1;1;2;2;2;2;1; ; ;01;2;05;23;1;1106,06045289353
2348825;1;4;3;6; ;4;4;1;5;1; ; ;5000000;100000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;1;3;2;2; ;3;1;1;1;1;1;2;2;2;2;1; ; ;01;2;05;23;1;2464,37544769284
2348827;1;2;2;2;1;4;3;1;4;4; ; ; ;80000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;3680,70143244413
2348828;1;4;3;6; ;4;4;1;5;1; ; ;7000000;80000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;3;2;2; ;6;1;1;1;1;2;2;2;2;2; ; ; ;01;2;05;23;1;3019,80173090732
2348829;1;2;2;6; ;4;4;1;5;1; ; ;5000000;30000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;8;1;1;7;1;2;2;2;2;2; ; ; ;01;2;05;23;1;5124,25262643482
2348830;1;3;2;2;1;4;1;1;5;1; ; ;10000000;50000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;8;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;23;1;3991,90538754511
2348831;1;2;1;2;1;4;1;3;4;1; ; ;8000000;50000; ;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;1;1;2;2;2;1;1; ;2;01;2;05;23;1;2464,37544769284
2348832;1;2;2;2;1;4;1;5;5;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1;2;2; ;3;1;1;7;1;1;2;2;2;1;1; ;2;01;2;05;23;1;4060,46027784503
2348834;1;4;3;2;1;4;3;1;4;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;3050,95154064627
2348835;1;2;1;2;1;4;4;1;4;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;2287,49116668611
2348836;1;4;3;2;1;4;3;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;3053,00422332306
2348838;1;3;2;2;1;4;3;1;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;3; ; ;01;2;05;23;1;3050,95154064627
2348839;1;2;2;6; ;4;4;1;5;1; ; ;5000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;1;1;2;1;2;2;2;2;2; ; ; ;01;2;05;23;1;736,065122683937
2348840;1;2;2;6; ;4;4;1;5;1; ; ;4000000;50000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;6;1;1;7;1;1;2;2;2;2;1; ; ;01;2;05;23;1;1367,71450668433
2348841;1;4;3;2;1;4;4;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;4;1;1;5;1;1;2;2;2;2;1; ; ;01;2;05;23;1;1114,12280089288
2348842;1;1;1;6; ;4;4;1;5;1; ; ;2000000;40000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;6;1;1;7;1;1;2;2;2;2;1; ; ;01;2;05;23;1;1184,60046181646
2349364;1;2;2;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;4;1;1;4;2;1;2;2;1;1;1;2;1;01;2;05;63;1;1539,16476784504
2349365;1;3;1;2;1;4;1;1;5;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;1;01;2;05;63;1;1164,13479901999
2349367;1;3;2;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2; ;6;1;1;4;4;1;2;2;2;1;2; ;1;01;2;05;63;1;1755,54585803652
2349368;1;3;1;2;1;4;1;1;5;1; ; ;30000000;100000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;63;1;1589,09316466153
2349369;1;4;2;2;1;4;1;1;4;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;05;63;1;1080,88056985381
2349370;1;3;2;2;1;1;1;1;4;4; ; ; ;200000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;7;1;1;1;4;1;2;2;1;1;2;2;1;01;2;05;63;1;1519,11328871432
2349371;1;1;1;2;1;1;1;1;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;2;2;1;01;2;05;63;1;1589,09316466153
2349372;1;4;1;2;1;4;1;1;5;1; ; ;50000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;05;63;1;1163,67467680885
2349373;1;8;1;2;1;1;1;1;5;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;1;1;2;2;1;01;2;05;63;1;1405,46924391713
2349386;1;3;2;2;1;5;1;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;4;1;2;2;2;1;1; ;1;01;2;05;63;1;1629,72418591939
2349387;1;2;1;2;1;5;1;6; ;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;1;1; ;1;01;2;05;63;1;1322,67513696209
2349388;1;3;1;2;1;4;2;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;05;63;1;1080,88056985381
2349389;1;5;4;2;2;4;1;1;5;1; ; ;30000000;200000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;1;4;1;2;2;2;1;1; ;1;01;2;05;63;1;1544,19687151661
2349389;2;2;1;2;2;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;05;63;1;1544,19687151661
2349391;1;4;3;2;1;1;1;1;5;4; ; ; ;200000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;1;1;1;2;1;01;2;05;63;1;1088,75442166459
2349392;1;3;2;2;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;1;1;1;2;1;01;2;05;63;1;1103,28799298259
2349393;1;3;2;2;1;1;1;1;5;4; ; ; ;120000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;1;1;2;2;01;2;05;63;1;1561,46365028236
2349394;1;3;2;2;1;4;1;6; ;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;05;63;1;1340,60291852885
