Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3103913;1;5;4;2;1;4;1;1;4;1; ; ;98;250000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;2;01;2;12;05;3646,82825065982
3103914;1;4;1;2;1;4;5;1;4;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;2;3; ; ;01;2;12;05;3095,19779458848
3103915;1;1;1;6; ;4;5;1;5;4; ; ; ;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;1;1;2;1;1;3;1;1;5;3;2;2;2;2;2; ; ; ;01;2;12;05;3680,39872044601
3103916;1;1;1;2;1;4;1;1;4;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;6;1;1;5;1;1;2;2;2;1;1; ;2;01;2;12;05;4554,90507369964
3103917;1;1;1;6; ;4;5;1;4;4; ; ; ;40000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;1;1;3;1;1;5;3;1;2;2;2;2;1; ; ;01;2;12;05;3942,45433651998
3103918;1;4;2;2;1;1;1;1;4;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;1;3;2;1;2;2;1;1;2;1;1;01;2;12;05;3588,39277426859
3103919;1;4;3;2;1;4;2;1;4;3; ; ; ; ;150000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;3; ; ;01;2;12;05;2770,65338376851
3103920;1;3;3;2;1;4;2;1;4;4; ; ; ;150000; ;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;2;2;2;3; ; ;01;2;12;05;4318,34941664984
3103921;1;2;1;2;1;4;2;1;4;3; ; ; ; ;50000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;5;2;1;2;2;2;2;3; ; ;01;2;12;05;2332,11392299755
3103922;1;4;4;2;1;4;2;1;5;4; ; ; ;98; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;3;2;2; ;7;1;1;1;2;1;2;2;2;2;2; ; ;01;2;12;05;4001,19504109022
3103923;1;2;1;2;1;4;2;1;4;3; ; ; ; ;60000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;12;05;3047,16816232239
3103924;1;3;1;2;1;1;1;1;1;1; ; ;60000000;300000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;12;05;2332,11392299755
3103925;1;5;4;2;1;4;1;1;4;1; ; ;98;300000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;1;1;4;1;2;2;2;1;3; ;1;01;2;12;05;3206,61970131393
3103926;1;2;1;2;1;4;1;1;4;1; ; ;150000000;800000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;2;1;1;1;4;1;2;2;2;1;3; ;1;01;2;12;05;3460,84204155105
3103927;1;6;3;3;1;1;1;1;4;1; ; ;100000000;200000; ;1;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;1;3;1;1;01;2;12;05;3334,17043403147
3103928;1;3;2;2;1;1;1;1;4;3; ; ; ; ;230000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;1;1;2;1;1;01;2;12;05;2269,46954235646
3103929;1;3;2;2;1;1;1;1;4;1; ; ;98;120000; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;1;1;2;1;1;01;2;12;05;2737,08291398233
3103930;1;4;1;2;1;1;1;1;1;1; ; ;98;200000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;1;1;2;1;1;01;2;12;05;2630,1569912509
3103931;1;3;2;2;1;1;1;1;4;3; ; ; ; ;120000;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;1;1;2;1;1;01;2;12;05;2737,08291398233
3103932;1;3;2;3;1;4;1;1;4;1; ; ;20000000;150000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;12;05;2284,08429073146
3103933;1;2;1;2;1;4;2;2;4;4; ; ; ;80000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;3;4;1;2;2;2;2;2; ; ;01;2;12;05;4664,13446248787
3103934;1;3;2;2;1;3;1;1;4;1; ; ;50000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;6;1;1;3;2;1;2;2;2;1;2; ;1;01;2;12;05;2018,09224597329
3103935;1;4;3;2;1;3;1;1;4;1; ; ;40000000;100000; ;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;1;2; ;1;01;2;12;05;1889,52114387183
3103936;1;4;3;2;1;1;1;1;4;1; ; ;40000000;230000; ;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;1;2;1;1;1;1;2;1;2;2;1;1;2;2;1;01;2;12;05;3400,02233537998
3103937;1;4;3;2;1;1;1;1;5;1; ; ;50000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;4;1;1;3;2;1;2;2;1;1;2;2;2;01;2;12;05;3334,17043403147
3103938;1;1;1;3;1;4;2;1;4;1; ; ;15000000;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;3;2;1;2;2;2;2;1; ; ;01;2;12;05;2692,80137189199
3103939;1;2;2;3;1;4;1;5;5;1; ; ;98;80000; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;5;3;1;2;2;2;1;1; ;2;01;2;12;05;3971,81590205629
3103940;1;1;1;6; ;4;6;6; ;1; ; ;3000000;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;5;2;1;2;2;2;2;1; ; ;01;2;12;05;3087,36451875163
3103941;1;2;1;3;1;4;1;5;5;1; ; ;10000000;25000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;1;1;1;1;2;2;2;1;1; ;2;01;2;12;05;3548,19641783935
3103942;1;3;3;3;1;4;1;1;5;1; ; ;15000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;10;1;1;1;2;1;2;2;2;1;1; ;2;01;2;12;05;3766,38923633839
3103943;1;2;1;2;1;3;2;1;4;1; ; ;60000000;250000; ;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;12;05;3095,19779458848
3103944;1;3;2;2;1;2;1;1;4;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;4;1;1;1;6;1;2;2;2;1;3; ;1;01;2;12;05;2785,11254624842
3103945;1;5;1;2;1;4;2;1;5;1; ; ;50000000;180000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;3;2;1;2;2;2;2;2; ; ;01;2;12;05;3460,84204155105
3103946;1;3;2;2;1;4;2;3;4;4; ; ; ;250000; ;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2; ;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;2;01;2;12;05;2999,1385300563
3103947;1;3;2;2;1;3;1;1;4;4; ; ; ;200000; ;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;1;2;2; ;2;1;1;1;4;1;2;2;2;1;3; ;2;01;2;12;05;3162,79897329771
3103949;1;4;2;2;1;3;1;1;4;4; ; ; ;400000; ;1;1;1;2;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;4;1;2;2;2;1;2; ;1;01;2;12;05;3663,82722881467
3103950;1;1;1;2;1;3;2;2;4;3; ; ; ; ;75000;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;2;2; ; ;01;2;12;05;2332,11392299755
3103951;1;5;2;2;1;1;2;1;4;3; ; ; ; ;300000;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;2;1;2;2;1; ;01;2;12;05;3100,15459265661
3103952;1;3;1;2;1;1;1;1;1;4; ; ; ;100000; ;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;3;2;1;2;2;1;1;3;1;1;01;2;12;05;3087,36451875163
3103953;1;2;2;2;1;2;1;1;4;4; ; ; ;130000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;1;01;2;12;05;2737,08291398233
3103954;1;4;3;2;1;1;1;1;4;1; ; ;50000000;180000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;5;2;2; ;5;1;1;1;4;1;2;2;1;1;2;1;1;01;2;12;05;3255,11014765414
3103955;1;4;3;2;1;2;1;1;4;1; ; ;40000000;100000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;6;1;1;1;4;1;2;2;2;1;2; ;1;01;2;12;05;3536,30982364773
3103956;1;3;2;2;1;1;1;1;4;1; ; ;98;80000; ;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;3;1;1;3;2;1;2;2;1;1;1;1;2;01;2;12;05;3100,15459265661
3104492;1;2;2;3;1;4;2;1;5;4; ; ; ;50000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;4;1;1;4;3;1;2;2;2;2;1; ; ;01;2;12;66;696,898128529034
3104493;1;4;3;3;1;4;1;1;4;2; ;200000;30000000;80000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;2; ;1;01;2;12;66;632,35540280242
3104494;1;3;3;2;1;4;2;1;5;1; ; ;20000000;60000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;1;1;3;1;2;2;2;2;1; ; ;01;2;12;66;864,966294300334
3104495;1;3;2;2;1;4;2;1;5;1; ; ;50000000;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;12;66;478,507848911434
3104496;1;3;2;2;1;4;2;1;5;1; ; ;3000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;2;1; ; ;01;2;12;66;587,228948707458
3104497;1;4;2;2;1;4;2;1;5;1; ; ;20000000;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;4;3;1;2;2;2;2;1; ; ;01;2;12;66;395,31591390644
3104498;1;3;2;2;1;4;2;1;4;1; ; ;10000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;12;66;653,654203212928
3104499;1;3;3;2;1;4;2;1;5;1; ; ;20000000;50000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;3;1;1;4;3;1;2;2;2;2;2; ; ;01;2;12;66;577,004947575056
3104500;1;3;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;2;1;2;1;1;1;2;2;1;01;2;12;66;829,546299171444
3104501;1;4;3;1;1;1;1;1;4;1; ; ;40000000;250000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;1;1;1;2;2;1;01;2;12;66;700,310081519197
3104504;1;5;1;1;1;1;1;1;4;1; ; ;40000000;150000; ;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;1;1;1;2;2;1;01;2;12;66;1453,5438602417
3104505;1;4;3;1;1;1;1;1;4;1; ; ;25000000;150000; ;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;1;1;1;1;2;2;1;5;2;2; ;6;1;1;1;4;1;2;1;1;1;2;2;1;01;2;12;66;891,606722660249
3104507;1;4;2;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;2;4;3;1;2;1;1;1;1;2;1;01;2;12;66;975,75298084596
3104508;1;3;2;3;1;1;2;1;4;3; ; ; ; ;350000;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;1;2;2;2; ;01;2;12;66;1359,23078041066
3104509;1;4;1;2;1;1;2;1;4;1; ; ;90000000;200000; ;1;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;2;2;1;2;2;2; ;01;2;12;66;1642,32466599131
3104510;1;4;1;2;1;1;2;1;4;4; ; ; ;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;2;1;2;2;2; ;01;2;12;66;1283,92599738862
3104511;1;3;2;2;1;1;2;1;4;3; ; ; ; ;250000;2;2;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;2;1;1;2;2;2; ;4;1;1;1;4;1;2;2;1;2;2;2; ;01;2;12;66;1226,20421845626
3104516;1;2;1;1;1;1;1;1;4;3; ; ; ; ;70000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;1;1;1;01;2;12;66;670,356527669491
3104517;1;2;1;1;1;1;1;1;4;3; ; ; ; ;50000;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;4;2;1;2;1;1;1;1;1;1;01;2;12;66;743,421622198894
3104518;1;4;3;1;1;1;1;1;4;1; ; ;20000000;120000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;1;1;01;2;12;66;759,293846449705
3104519;1;4;3;3;1;4;2;1;5;1; ; ;30000000;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;4;1;1;4;2;1;2;2;2;2;1; ; ;01;2;12;66;696,452753052705
3104520;1;5;4;3;1;4;1;1;5;1; ; ;4000000;30000; ;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;7;1;1;4;2;1;2;2;2;1;1; ;1;01;2;12;66;898,887983846526
3104522;1;4;2;2;1;4;2;1;5;4; ; ; ;90000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;4;3;1;2;2;2;2;1; ; ;01;2;12;66;927,807387697335
3104524;1;3;3;3;1;4;2;1;5;1; ; ;3000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;10;1;1;1;2;1;2;2;2;2;1; ; ;01;2;12;66;1041,73848332854
3104525;1;3;2;2;1;4;2;1;5;1; ; ;40000000;40000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;12;66;478,507848911434
3104526;1;4;2;2;1;4;2;1;5;1; ; ;80000000;80000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;4;2;1;2;2;2;2;1; ; ;01;2;12;66;642,48224327801
3104527;1;2;1;3;1;4;2;1;5;1; ; ;4000000;30000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;2;1; ; ;01;2;12;66;728,658474185438
3104528;1;3;2;3;1;4;2;1;5;1; ; ;10000000;50000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;1;4;3;1;2;2;2;2;1; ; ;01;2;12;66;729,703593644766
3104529;1;3;2;3;1;4;2;1;5;4; ; ; ;60000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;1;5;2;2; ;8;1;1;1;2;1;2;2;2;2;1; ; ;01;2;12;66;943,864971698319
3104533;1;3;2;3;1;4;2;1;5;4; ; ; ;60000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;4;2;1;2;2;2;2;1; ; ;01;2;12;66;840,586037330579
3104534;1;3;1;3;1;4;2;1;5;4; ; ; ;60000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;12;66;652,6090837536
3104535;1;2;1;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;2;2;1;01;2;12;66;1308,06310408093
3104536;1;3;2;1;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;10;1;2;1;2;1;2;1;1;1;2;2;1;01;2;12;66;1939,4307363638
3104537;1;3;2;1;1;1;1;1;4;3; ; ; ; ;140000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;2;1;4;1;2;1;1;1;2;2;1;01;2;12;66;1375,48789628764
3104538;1;4;3;1;1;1;1;1;4;1; ; ;50000000;200000; ;2;1;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;2;2;1;01;2;12;66;841,942773096691
3104539;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;2;2;1;01;2;12;66;963,356506920713
3104540;1;5;2;1;1;1;1;1;4;1; ; ;30000000;1500000; ;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;1;1;2;2;1;01;2;12;66;1481,31271946731
3104541;1;4;3;1;1;1;1;1;4;1; ; ;35000000;130000; ;2;2;1;2;2;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;1;1;1;2;2;1;01;2;12;66;1269,01368807193
3104542;1;3;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;2;2;1;01;2;12;66;1148,27688401261
3104544;1;4;2;1;1;1;1;1;4;3; ; ; ; ;100000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;4;3;1;2;1;1;1;1;2;1;01;2;12;66;957,934631215703
3104545;1;3;2;2;1;1;6;1;4;4; ; ; ;120000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;1;2;1;2; ;01;2;12;66;1045,69360844411
3104546;1;3;1;4;1;1;6;1;4;4; ; ; ;50000; ;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;4;3;1;2;2;1;2;1;2; ;01;2;12;66;865,182998431959
3104547;1;3;2;2;2;1;6;1;4;1; ; ;99;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;4;3;1;2;2;1;2;1;2; ;01;2;12;66;1649,3691352731
3104547;2;1;1;2;2;1;6;2;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ;01;2;12;66;1649,3691352731
3104548;1;3;2;4;1;1;6;1;4;4; ; ; ;150000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;1;2;1;2; ;01;2;12;66;1347,56023199916
