Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3096344;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;15;92,3764829441421;15
3096346;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;15;211,113613903876;15
3096346;1;3;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;12;15;211,113613903876;15
3096346;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;15;211,113613903876;15
3096346;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;15;211,113613903876;15
3096347;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;12;15;193,112124676992;15
3096347;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;15;193,112124676992;15
3096349;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;15;190,584008356025;15
3096352;1;2;1;80;1;1;4;7; ;2; ;2; ; ; ; ;4;2;1;12;15;89,9722348473328;15
3096352;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;15;89,9722348473328;15
3096353;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;15;98,7960673408871;15
3096356;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;12;15;84,0791699399108;15
3096356;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;15;84,0791699399108;15
3096358;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;12;17;93,6503880900855;17
3096358;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;93,6503880900855;17
3096359;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;12;17;215,241870260592;17
3096359;1;2;1;80;1;1;4;4; ;3; ;2; ; ; ; ;10;2;1;12;17;215,241870260592;17
3096359;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;215,241870260592;17
3096361;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;12;17;223,867230113626;17
3096365;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;8;2;1;12;17;236,398480110306;17
3096366;1;1;1;80;1;1;2;6; ;2; ;2; ; ; ; ;8;2;1;12;17;104,11753960359;17
3096366;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;104,11753960359;17
3096366;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;104,11753960359;17
3096367;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;2;2;1;12;17;338,798620508193;17
3096367;1;2;1;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;12;17;338,798620508193;17
3096367;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;338,798620508193;17
3096368;1;1;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;12;17;303,182056618821;17
3096368;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;303,182056618821;17
3096371;1;1;1;80;1;1;3;4; ;3; ;2; ; ; ; ;4;2;1;12;17;172,366442251646;17
3096371;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;12;17;172,366442251646;17
3096372;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;12;17;151,413293497847;17
3096372;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;151,413293497847;17
3096374;1;1;1;80;1;1;2;2; ;2; ;1;500000; ;1; ;2;1;1;12;17;338,891804489582;17
3096375;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;12;17;449,705160500835;17
3096376;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;138,496910918406;17
3096376;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;138,496910918406;17
3096379;1;2;1;80;1;1;4;3; ;2; ;2; ; ;2; ;8;1;1;12;17;161,628816801791;17
3096380;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;2;2;1;12;17;241,675512058312;17
3096383;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;226,970318002977;17
3096386;1;1;1;80;1;1;4;6; ;2; ;2; ; ; ; ;11;2;1;12;17;181,977152241471;17
3096388;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;12;17;172,366442251646;17
3096391;1;1;1;80;1;1;2;3; ;3; ;2; ; ; ; ;9;2;1;12;17;270,471472539462;17
3096393;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;12;17;138,496910918406;17
3096394;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;12;17;172,366442251646;17
3096394;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;4;2;1;12;17;172,366442251646;17
3096395;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;12;17;186,649370875358;17
3096395;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;186,649370875358;17
3096395;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;186,649370875358;17
3096396;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;134,209824867281;17
3096397;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;209,115444067597;17
3096399;1;1;1;80;1;1;2;4; ;3; ;2; ; ; ; ;10;2;1;12;17;234,787403445977;17
3096399;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;17;234,787403445977;17
3096400;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;12;66;386,564022074748;66
3096401;1;1;1;80;1;1;3;9;CAMBIO DE PAIS;2; ;2; ; ; ; ;8;2;1;12;66;259,962548101218;66
3096402;1;4;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;12;66;297,011574544873;66
