Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3225404;1;2;1;70;17;20;40;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;55;55;1;2;5511;06;17;199,525330311191
3225404;2;1;2;70;17;4;48;3; ;2;4;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;1;9500;06;17;199,525330311191
3225430;1;2;1;70;17;8;48;1; ;2;504;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;06;17;206,369076131922
3225437;1;1;1;70;17;28;48;1; ;2;28;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;13;80;1;2;8060;06;17;162,573705351416
3225469;1;1;1;70;76;24;48;1; ;2;2;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;53;54;95;1;2;9500;06;76;719,763685477867
3225471;1;3;1;70;66;8;48;1; ;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;52;1;1;5211;06;66;351,290429524702
3225556;1;1;1;70;76;4;48;4; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;560000;2;95;95;45;1;1;4521;06;76;981,995735629864
3225556;1;2;1;70;76;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;93;93;45;1;1;4552;06;76;981,995735629864
3225557;1;3;1;70;76;20;48;4; ;2;20;1; ;5;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;16;18;1;2;1810;06;76;635,283428967511
3225557;1;4;1;70;76;12;48;1; ;2;12;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;21;74;1;1;7430;06;76;635,283428967511
3225559;1;1;1;70;76;4;60;4; ;2;4;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;52;1;1;5233;06;76;835,967438334439
3225669;1;1;1;70;52;52;44;4; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;85;1;2;8511;06;52;308,375452636947
