Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Area;Esc;Mes;Dpto;Fex_c_2011
3225415;1;1;1;10;1;1;1;11;1945;67;1;6;1; ; ;1;2;70740;2;1;2; ;3;4; ;17;4;06;17;179,08977887258
3225416;1;1;1;10;1;1;1;1;1974;39;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;06;17;193,30008467482
3225416;1;2;1;10;2;2;1;1;1980;33;2;3;1; ; ;1;3;73688;2;1;2; ;6;2;3;17;13;06;17;193,30008467482
3225416;1;3;1;10;2;1;1;4;2011;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;17; ;06;17;193,30008467482
3225416;1;4;1;10;4;2;1;6;1928;84;9;5;1; ; ;1;5; ;2;1;2; ;1;0; ;17;0;06;17;193,30008467482
3225417;1;1;1;10;1;1;1;7;1967;45;1;2;1; ; ;1;3;73688;2;1;2; ;6;4;4;17;15;06;17;240,116774566992
3225417;1;2;1;10;2;2;1;5;1978;35;2;2;1; ; ;1;1;63200;2;1;1;1;6;5;3;17;16;06;17;240,116774566992
3225417;1;3;1;10;2;1;1;12;2005;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;17;1;06;17;240,116774566992
3225417;1;4;1;10;2;2;1;1;2013;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;17; ;06;17;240,116774566992
3225418;1;1;1;10;1;1;1;3;1970;43;1;2;1; ; ;1;1;100000;2;1;2; ;6;3;3;17;14;06;17;203,152273928377
3225418;1;2;1;10;2;2;1;3;1972;41;2;2;1; ; ;1;1;23580;2;1;2; ;6;2;3;17;13;06;17;203,152273928377
3225418;1;3;1;10;3;2;1;10;1997;15;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;17;8;06;17;203,152273928377
3225418;1;4;1;10;2;2;1;6;2009;4;3; ;1; ; ;1;5; ;2;2;1;2;1;0; ;17;0;06;17;203,152273928377
3225420;1;1;1;10;1;2;1;12;1979;33;1;6;1; ; ;1;3;73688;1;1;2; ;5;11;2;17;11;06;17;164,511117461387
3225421;1;1;1;10;1;2;1;11;1977;35;1;6;1; ; ;1;1;36000;2;1;2; ;6;5;4;17;16;06;17;164,511117461387
3225422;1;1;1;10;2;1;1;3;1951;62;1;2;1; ; ;1;2;70740;2;1;2; ;5;11;2;17;11;06;17;202,211565232639
3225422;1;2;1;10;2;2;1;5;1962;51;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;06;17;202,211565232639
3225422;1;3;1;10;3;1;1;7;1990;22;3;6;1; ; ;1;1;36000;2;1;2; ;6;5;4;17;16;06;17;202,211565232639
3225422;1;4;1;10;2;2;1;7;1992;20;3;6;1; ; ;1;5; ;2;1;1;1;6;3;1;17;14;06;17;202,211565232639
3225422;1;5;1;10;2;1;1;6;1995;18;3;6;1; ; ;1;5; ;2;1;1;1;6;0;1;17;11;06;17;202,211565232639
3225423;1;1;1;10;1;2;1;10;1983;29;1;6;1; ; ;1;6; ;2;1;1;2;6;1;2;17;12;06;17;164,511117461387
3225426;1;1;1;10;1;2;1;4;1941;72;1;5;1; ; ;1;5; ;2;1;2; ;4;7; ;17;7;06;17;216,855130887278
3225427;1;1;1;10;1;2;1;11;1933;79;1;5;1; ; ;1;3;73688;2;1;2; ;5;11;2;17;11;06;17;216,855130887278
3225428;1;1;1;10;1;1;1;11;1957;55;1;6;1; ; ;1;2;180000;2;1;2; ;6;1;2;17;12;06;17;191,029097464085
3225429;1;1;1;10;1;2;1;2;1991;22;1;6;1; ; ;1;5; ;2;1;1;2;6;4;2;17;15;06;17;191,312166995024
3225430;1;1;1;10;1;1;1;3;1974;39;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;06;17;206,369076131922
3225430;1;2;1;10;2;2;1;8;1974;38;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;17;11;06;17;206,369076131922
3225430;1;3;1;10;3;1;1;8;1993;19;3;6;1; ; ;3; ; ;2;1;1;1;6;6;2;17;17;06;17;206,369076131922
3225430;1;4;1;10;4;2;1;2;1996;17;3;6;1; ; ;3; ; ;2;1;1;2;5;11;2;17;11;06;17;206,369076131922
3225430;1;5;1;10;5;1;1;8;1997;15;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;17;10;06;17;206,369076131922
3225431;1;1;1;10;1;1;1;12;1947;65;1;4;1; ; ;1;3;54150;2;1;2; ;6;5;4;17;16;06;17;191,029097464085
3225432;1;1;1;10;1;1;1;9;1959;53;1;3;1; ; ;1;1;140000;2;1;2; ;6;7;4;17;18;06;17;195,463775756654
3225433;1;1;1;10;1;1;1;2;1956;57;1;6;1; ; ;1;3;73688;2;1;2; ;6;2;2;17;13;06;17;208,084588290701
3225433;1;2;1;10;1;1;1;5;2000;13;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;17;6;06;17;208,084588290701
3225434;1;1;1;10;1;2;1;9;1959;53;1;5;1; ; ;2;1;120000;2;1;2; ;6;8;5;17;19;06;17;193,505926879508
3225434;1;2;1;10;2;1;1;5;1994;19;3;6;1; ; ;2;5; ;2;1;1;1;5;10;1;17;10;06;17;193,505926879508
3225435;1;1;1;10;1;1;1;5;1956;57;1;3;1; ; ;1;1;100000;2;1;2; ;6;4;3;17;15;06;17;177,153055563737
3225435;1;2;1;10;2;2;1;11;1974;38;2;3;1; ; ;1;1;220000;2;1;2; ;6;7;5;17;18;06;17;177,153055563737
3225435;1;3;1;10;2;2;1;1;1999;14;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;17;7;06;17;177,153055563737
3225435;1;4;1;10;2;1;1;3;2002;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;17;4;06;17;177,153055563737
3225436;1;1;1;10;1;1;1;8;1978;34;1;6;1; ; ;1;3;73688;2;1;2; ;6;2;3;17;13;06;17;195,463775756654
3225437;1;1;1;10;1;1;1;8;1978;34;1;3;1; ; ;1;5; ;2;1;2; ;6;5;4;17;16;06;17;162,573705351416
3225437;1;2;1;10;2;2;1;4;1978;35;2;3;1; ; ;1;1;64000;2;1;2; ;6;7;5;17;18;06;17;162,573705351416
3225438;1;1;1;10;1;1;1;2;1982;31;1;1;1; ; ;1;1;23580;2;1;2; ;5;11;2;17;11;06;17;179,21389830059
3225438;1;2;1;10;2;2;1;5;1989;24;2;1;1; ; ;1;1;36000;2;1;1;1;6;3;3;17;14;06;17;179,21389830059
3225439;1;1;1;10;1;1;1;7;1969;43;1;1;1; ; ;1;1;98;2;1;2; ;6;12;5;17;23;06;17;182,558955815925
3225439;1;2;1;10;2;1;1;5;1983;30;2;2;1; ; ;1;3;73688;2;1;1;2;6;5;4;17;16;06;17;182,558955815925
3225441;1;1;1;10;2;1;1;4;1968;45;1;3;1; ; ;1;1;140000;2;1;2; ;6;2;3;17;13;06;17;185,343957934294
3225441;1;2;1;10;2;2;1;7;1969;43;2;3;1; ; ;1;1;23580;2;1;2; ;6;3;3;17;14;06;17;185,343957934294
3225441;1;3;1;10;2;1;1;12;2005;7;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;17;2;06;17;185,343957934294
3225442;1;1;1;10;1;2;1;3;1951;62;1;6;1; ; ;1;2;156000;2;1;2; ;4;9; ;17;9;06;17;216,855130887278
3225464;1;1;1;10;1;1;1;9;1950;62;1;4;1; ; ;1;2;120000;2;1;2; ;3;5; ;76;5;06;76;895,750393282372
3225465;1;1;1;10;1;1;1;6;1956;56;1;5;1; ; ;1;6; ;2;1;2; ;4;7; ;76;7;06;76;895,750393282372
3225466;1;1;1;10;1;2;1;3;1947;66;1;5;1; ; ;2;2;98;2;1;2; ;3;4; ;76;4;06;76;922,212780681932
3225466;1;2;1;10;2;1;1;11;1972;40;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3;76;13;06;76;922,212780681932
3225467;1;1;1;10;1;2;1;11;1931;81;1;5;1; ; ;1;3;125000;2;1;2; ;4;9; ;76;9;06;76;720,713161431548
3225467;1;2;1;10;2;2;1;2;1955;58;5;6;1; ; ;1;3;125000;2;1;2; ;6;7;5;76;18;06;76;720,713161431548
3225468;1;1;1;10;1;2;1;7;1933;79;1;5;1; ; ;1;2;68000;2;1;2; ;5;13;2;76;13;06;76;549,038086620018
3225468;1;2;1;10;2;2;1;8;1959;53;3;3;1; ; ;1;5; ;2;1;2; ;6;3;2;76;14;06;76;549,038086620018
3225468;1;3;1;10;2;1;1;4;1947;66;5;3;1; ; ;1;3;82000;2;1;2; ;6;5;2;76;16;06;76;549,038086620018
3225469;1;1;1;10;1;2;1;6;1964;49;1;2;1; ; ;1;3;71100;1;1;2; ;3;5; ;76;5;06;76;719,763685477867
3225470;1;1;1;10;1;1;1;10;1962;50;1;3;1; ; ;1;3;72000;2;1;2; ;5;11;2;76;11;06;76;1207,72743806947
3225470;1;2;1;10;1;2;1;12;1968;44;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;06;76;1207,72743806947
3225470;1;3;1;10;3;1;1;8;1992;20;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;76;14;06;76;1207,72743806947
3225470;1;4;1;10;4;1;1;3;1995;18;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;76;11;06;76;1207,72743806947
3225470;1;5;1;10;1;2;1;11;1998;14;3;6;1; ; ;1;5; ;2;1;1;2;4;8; ;76;8;06;76;1207,72743806947
3225470;1;6;1;10;1;1;1;10;2004;8;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;76;1;06;76;1207,72743806947
3225471;1;1;1;10;1;2;1;9;1955;57;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;66;2;06;66;351,290429524702
3225471;1;2;1;10;2;1;1;12;1979;33;3;4;1; ; ;1;1;45000;2;1;2; ;4;6; ;66;6;06;66;351,290429524702
3225471;1;3;1;10;3;1;1;6;1993;19;3;6;1; ; ;3; ; ;2;1;2; ;4;8; ;66;8;06;66;351,290429524702
3225471;1;4;1;10;1;1;1;3;2004;9;4; ;1; ; ;3; ; ;2;1;1;1;3;2; ;66;2;06;66;351,290429524702
3225471;1;5;1;10;1;2;1;6;2005;8;4; ;1; ; ;3; ; ;2;2;1;1;3;1; ;66;1;06;66;351,290429524702
3225472;1;1;1;10;1;1;1;12;1977;35;1;2;1; ; ;1;1;33000;2;1;2; ;5;11;2;66;11;06;66;258,617501270337
3225472;1;2;1;10;2;2;1;7;1976;36;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;06;66;258,617501270337
3225473;1;1;1;10;1;1;1;11;1941;71;1;4;1; ; ;1;2;70800;2;1;2; ;3;5; ;66;5;06;66;291,72723811068
3225473;1;2;1;10;2;2;1;4;1952;61;5;4;1; ; ;1;5; ;2;1;2; ;3;2; ;66;2;06;66;291,72723811068
3225473;1;3;1;10;3;2;1;3;1943;70;5;5;2;1;18; ; ; ;2;1;2; ;3;3; ;66;3;06;66;291,72723811068
3225474;1;1;1;10;1;1;1;1;1990;23;1;6;1; ; ;2;1;44000;2;1;2; ;5;11;2;66;11;06;66;247,013165251667
3225474;1;2;1;10;2;1;1;4;1990;23;9;6;1; ; ;2;1;44000;2;1;2; ;5;11;2;66;11;06;66;247,013165251667
3225475;1;1;1;10;1;2;1;4;1986;27;1;4;1; ; ;1;1;23580;2;1;1;1;6;2;2;66;13;06;66;244,107508658392
3225475;1;2;1;10;1;2;1;11;2006;6;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;66;0;06;66;244,107508658392
3225475;1;3;1;10;3;2;1;5;1984;29;5;6;1; ; ;1;1;24500;2;1;2; ;5;11;2;66;11;06;66;244,107508658392
3225476;1;1;1;10;1;1;1;4;1950;63;1;3;1; ; ;1;1;23580;2;1;2; ;3;2; ;66;2;06;66;282,214763325509
3225476;1;2;1;10;2;2;1;1;1951;62;2;3;1; ; ;1;5; ;2;1;2; ;3;2; ;66;2;06;66;282,214763325509
3225477;1;1;1;10;1;1;1;2;1963;50;1;6;1; ; ;2;1;214000;2;1;2; ;6;5;4;66;16;06;66;281,453520739746
3225478;1;1;1;10;1;2;1;2;1951;62;1;4;1; ; ;2;1;44500;1;1;2; ;5;11;2;66;11;06;66;291,72723811068
3225478;1;2;1;10;1;1;1;6;1942;70;5;6;1; ; ;3; ; ;2;1;2; ;1;0; ;66;0;06;66;291,72723811068
3225478;1;3;1;10;1;2;1;3;1945;68;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;66;0;06;66;291,72723811068
3225479;1;1;1;10;1;2;1;10;1961;51;1;6;1; ; ;1;3;73000;2;1;2; ;6;4;3;66;15;06;66;248,803500966063
3225479;1;2;1;10;2;2;1;7;1933;79;5;4;1; ; ;1;5; ;2;1;2; ;4;6; ;66;6;06;66;248,803500966063
3225480;1;1;1;10;1;1;1;4;1955;58;1;3;1; ; ;1;3;73000;2;1;2; ;3;5; ;66;5;06;66;282,214763325509
3225480;1;2;1;10;2;2;1;5;1958;55;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;66;9;06;66;282,214763325509
3225481;1;1;1;10;1;1;1;9;1968;44;1;2;1; ; ;1;1;23500;2;1;2; ;3;3; ;66;3;06;66;775,85250381101
3225481;1;2;1;10;2;2;1;1;1962;51;2;2;1; ; ;1;5; ;2;1;2; ;3;5; ;66;5;06;66;775,85250381101
3225482;1;1;1;10;1;1;1;11;1974;38;1;4;1; ; ;1;1;73000;2;1;2; ;6;5;4;66;16;06;66;776,348100425383
3225482;1;2;1;10;2;1;1;11;1994;18;3;6;1; ; ;1;5; ;2;1;1;1;6;3;2;66;14;06;66;776,348100425383
3225482;1;3;1;10;3;1;1;1;2000;13;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;66;8;06;66;776,348100425383
3225482;1;4;1;10;4;1;1;10;1995;17;5;6;1; ; ;2;5; ;2;1;1;1;6;1;2;66;12;06;66;776,348100425383
3225483;1;1;1;10;1;2;1;2;1967;46;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;06;66;717,873078542677
3225556;1;1;1;10;1;1;1;6;1929;84;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;76;4;06;76;981,995735629864
3225556;1;2;1;10;2;1;1;8;1964;48;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;76;6;06;76;981,995735629864
3225557;1;1;1;10;1;1;1;9;1944;68;1;3;1; ; ;1;2;312000;2;1;2; ;4;6; ;76;6;06;76;635,283428967511
3225557;1;2;1;10;2;2;1;3;1947;66;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;76;5;06;76;635,283428967511
3225557;1;3;1;10;3;2;1;5;1984;29;3;1;2;1;18; ; ; ;2;1;2; ;6;3;3;76;14;06;76;635,283428967511
3225557;1;4;1;10;4;1;1;3;1984;29;5;1;2;1;3; ; ; ;2;1;2; ;6;5;4;76;16;06;76;635,283428967511
3225558;1;1;1;10;1;2;1;11;1944;68;1;5;1; ; ;1;2;400000;2;1;2; ;5;11;2;76;11;06;76;604,509408574976
3225558;1;2;1;10;2;2;1;5;1971;42;3;6;1; ; ;1;3;73300;2;1;2; ;6;5;4;76;16;06;76;604,509408574976
3225559;1;1;1;10;1;2;1;5;1954;59;1;5;1; ; ;1;2;75000;2;1;2; ;6;3;2;76;14;06;76;835,967438334439
3225560;1;1;1;10;1;1;1;1;1947;66;1;4;1; ; ;1;2;120000;2;1;2; ;5;11;2;76;11;06;76;895,750393282372
3225561;1;1;1;10;1;2;1;2;1931;82;1;5;1; ; ;1;5; ;2;1;2; ;3;3; ;76;3;06;76;604,509408574976
3225561;1;2;1;10;2;2;1;11;1964;48;6;6;1; ; ;1;4; ;2;1;2; ;5;11;2;76;11;06;76;604,509408574976
3225562;1;1;1;10;1;2;1;12;1939;73;1;5;2;1;3; ; ; ;2;1;2; ;3;5; ;76;5;06;76;922,212780681932
3225562;1;2;1;10;2;1;1;7;1974;38;3;6;2;1;3; ; ; ;2;1;2; ;6;3;3;76;14;06;76;922,212780681932
3225563;1;1;1;10;1;2;1;4;1987;26;1;6;1; ; ;1;1;98;2;1;1;2;6;3;2;76;14;06;76;488,305655718405
3225563;1;2;1;10;2;2;1;12;1962;50;5;6;1; ; ;1;1;98;2;1;2; ;5;11;2;76;11;06;76;488,305655718405
3225564;1;1;1;10;2;2;1;3;1921;92;1;4;1; ; ;1;3;95000;2;1;2; ;5;11;2;76;11;06;76;489,255131672086
3225564;1;2;1;10;2;2;1;1;1937;76;6;4;1; ; ;1;3;96000;2;1;2; ;5;11;2;76;11;06;76;489,255131672086
3225564;1;3;1;10;3;2;1;6;1964;48;6;6;1; ; ;1;4; ;2;1;2; ;3;2; ;76;2;06;76;489,255131672086
3225565;1;1;1;10;1;2;1;9;1971;41;1;4;1; ; ;3; ; ;1;1;2; ;3;4; ;76;4;06;76;1119,1408686941
3225565;1;2;1;10;1;1;1;2;2000;13;3;6;1; ; ;3; ; ;1;1;1;1;4;0; ;76;5;06;76;1119,1408686941
3225565;1;3;1;10;1;2;1;5;2003;10;3;6;1; ; ;3; ; ;1;1;1;1;3;3; ;76;3;06;76;1119,1408686941
3225666;1;1;1;10;1;2;1;10;1968;44;1;4;1; ; ;1;1;98;2;1;2; ;6;8;5;52;19;06;52;180,769406941013
3225666;1;2;1;10;2;2;1;2;1996;17;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;52;11;06;52;180,769406941013
3225666;1;3;1;10;3;2;1;1;1944;69;5;4;1; ; ;2;2;340000;2;1;2; ;6;7;5;52;18;06;52;180,769406941013
3225669;1;1;1;10;1;1;1;10;1961;51;1;2;1; ; ;3; ; ;1;1;2; ;6;5;4;52;16;06;52;308,375452636947
3225669;1;2;1;10;2;2;1;8;1963;49;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;52;11;06;52;308,375452636947
3225670;1;1;1;10;1;2;1;5;1956;57;1;4;1; ; ;1;5; ;2;1;2; ;6;3;3;52;14;06;52;337,661758719061
3225670;1;2;1;10;2;1;1;8;1974;38;3;6;2;2; ; ; ; ;1;1;2; ;6;5;4;52;16;06;52;337,661758719061
3225673;1;1;1;10;1;2;1;8;1982;30;1;4;1; ; ;3; ; ;1;1;2; ;5;11;2;52;11;06;52;164,869761089294
3225673;1;2;1;10;1;1;1;8;2001;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;52;5;06;52;164,869761089294
3225673;1;3;1;10;1;1;1;6;2003;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;52;3;06;52;164,869761089294
3225674;1;1;1;10;1;2;1;3;1952;61;1;4;1; ; ;3; ; ;2;2;2; ;3;1; ;52;1;06;52;131,798399475036
3225674;1;2;1;10;2;2;1;7;1984;28;3;6;1; ; ;3; ; ;2;1;2; ;4;7; ;52;7;06;52;131,798399475036
3225674;1;3;1;10;2;1;1;6;2010;2;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;52; ;06;52;131,798399475036
3225674;1;4;1;10;4;2;1;7;1988;24;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;52;11;06;52;131,798399475036
3225674;1;5;1;10;4;1;1;6;2008;4;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;52;0;06;52;131,798399475036
3225675;1;1;1;10;2;1;1;5;1930;83;1;3;1; ; ;1;2;300000;2;1;2; ;6;9;5;52;20;06;52;103,362187228097
3225675;1;2;1;10;2;2;1;5;1940;73;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;52;11;06;52;103,362187228097
3225675;1;3;1;10;3;2;1;11;1960;52;6;6;2;1;3; ; ; ;2;1;2; ;3;3; ;52;3;06;52;103,362187228097
3225676;1;1;1;10;1;1;1;3;1927;86;1;5;1; ; ;1;2;300000;2;1;2; ;6;5;4;52;16;06;52;142,856949349217
3225676;1;2;1;10;2;2;1;11;1947;65;6;6;1; ; ;1;2;70740;2;1;2; ;3;4; ;52;4;06;52;142,856949349217
3225677;1;1;1;10;1;1;1;12;1977;35;1;3;1; ; ;1;1;110000;2;1;2; ;6;6;5;73;17;06;73;582,981243939308
3225677;1;2;1;10;2;2;1;6;1978;34;2;3;1; ; ;1;3;750000;2;1;2; ;6;8;5;73;19;06;73;582,981243939308
3225677;1;3;1;10;1;2;1;9;2012;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;06;73;582,981243939308
3225678;1;1;1;10;1;1;1;2;1971;42;1;3;1; ; ;1;1;58000;2;1;1;1;6;8;5;73;19;06;73;458,778854396242
3225678;1;2;1;10;2;2;1;11;1972;40;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;06;73;458,778854396242
3225678;1;3;1;10;2;2;1;10;2000;12;3;6;1; ; ;1;5; ;2;1;1;2;4;6; ;73;6;06;73;458,778854396242
3225679;1;1;1;10;1;2;1;10;1935;77;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;06;73;453,758575301039
3225679;1;2;1;10;2;2;1;12;1994;18;4;6;1; ; ;1;5; ;2;1;1;2;6;0;2;73;11;06;73;453,758575301039
3225680;1;1;1;10;1;1;1;10;1973;39;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;06;73;642,868774661407
3225680;1;2;1;10;2;2;1;4;1971;42;2;2;1; ; ;1;1;83000;2;1;2; ;5;11;2;73;11;06;73;642,868774661407
3225680;1;3;1;10;1;1;1;6;1996;17;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;73;10;06;73;642,868774661407
3225680;1;4;1;10;1;1;1;10;2000;12;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;73;4;06;73;642,868774661407
3225680;1;5;1;10;1;2;1;1;2012;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;06;73;642,868774661407
3225681;1;1;1;10;1;1;1;8;1966;46;1;3;1; ; ;1;1;1200000;2;1;2; ;6;9;5;73;20;06;73;291,039502026946
3225681;1;2;1;10;2;2;1;3;1968;45;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;06;73;291,039502026946
3225681;1;3;1;10;2;2;1;1;2001;12;3;6;1; ; ;1;5; ;2;1;1;2;4;0; ;73;5;06;73;291,039502026946
3225681;1;4;1;10;2;2;1;7;2003;9;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;73;2;06;73;291,039502026946
3225682;1;1;1;10;1;1;1;8;1936;76;1;3;1; ; ;2;5; ;2;1;2; ;3;3; ;52;3;06;52;103,362187228097
3225682;1;2;1;10;2;2;1;1;1942;71;2;3;1; ; ;2;5; ;2;1;2; ;1;0; ;52;0;06;52;103,362187228097
3225682;1;3;1;10;3;2;1;9;1968;44;3;6;1; ; ;2;1;98;2;1;2; ;6;9;5;52;20;06;52;103,362187228097
3225683;1;1;1;10;1;1;1;5;1958;55;1;3;1; ; ;1;1;98;2;1;2; ;3;5; ;52;5;06;52;119,994043773966
3225683;1;2;1;10;2;2;1;8;1962;50;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;52;11;06;52;119,994043773966
3225683;1;3;1;10;3;2;1;9;1993;19;3;6;1; ; ;1;5; ;2;1;1;2;6;0;2;52;11;06;52;119,994043773966
3225686;1;1;1;10;1;1;1;2;1980;33;1;6;2;1;3; ; ; ;2;1;2; ;5;11;2;52;11;06;52;193,682488439594
3225687;1;1;1;10;1;1;1;12;1972;40;1;1;1; ; ;2;1;300000;2;1;2; ;6;14;5;73;25;06;73;459,681094281658
3225687;1;2;1;10;2;2;1;10;1984;28;2;1;1; ; ;1;1;369000;2;1;2; ;6;8;5;73;19;06;73;459,681094281658
3225688;1;1;1;10;1;1;1;8;1942;70;1;5;1; ; ;1;2;70000;2;1;2; ;6;2;2;73;13;06;73;473,731419588464
3225689;1;1;1;10;1;1;1;10;1954;58;1;3;1; ; ;2;1;203760;2;1;2; ;6;6;4;73;17;06;73;415,866115143084
3225689;1;2;1;10;2;2;1;1;1959;54;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;73;16;06;73;415,866115143084
