Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P9460;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s7a1;P7420s8;P7422;P7422s1;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
4071212;1;2;1;70;1;3;48;4; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;20000;79;79;18;1;1;1810;06;05;963,727118521171;05
4071221;1;1;1;70;1;3;48;1; ;2;104;3; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;54;95;1;1;9500;06;05;729,990065575309;05
4071229;1;3;1;70;1;52;48;1; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;54;95;1;2;9500;06;05;772,703862575748;05
4071235;1;2;1;70;1;24;48;1; ;2;59;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;93;45;1;2;4552;06;05;1051,71677133391;05
4071235;1;3;1;70;1;8;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;50;1;1;5020;06;05;1051,71677133391;05
4071240;1;2;1;70;1;4;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;06;05;1130,58142971566;05
4071251;1;3;1;70;1;5;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4522;06;05;904,387365919879;05
4071260;1;1;1;70;1;52;30;4; ;2;52;1; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;1;200000;07;07;85;1;2;8511;06;05;1065,18527966279;05
4071262;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;689000;45;45;52;1;1;5241;06;05;923,534565230527;05
4071267;1;4;1;70;1;48;48;1; ;2;48;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;51;55;1;2;5530;06;05;1109,64211078127;05
4071267;1;5;1;70;1;10;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;06;05;1109,64211078127;05
4071286;1;4;1;70;1;4;48;1; ;2;4;1; ;7;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;18;1;1;1810;06;05;1186,14615897917;05
4071290;1;7;1;70;1;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;52;1;1;5233;06;05;1395,88398880404;05
4071293;1;1;1;70;1;20;60;1; ;2;20;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;60000;53;59;31;1;2;3190;06;05;1031,92792080829;05
4071294;1;2;1;70;1;10;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4552;06;05;1124,61660638304;05
4071296;1;3;1;70;1;1;48;1; ;2;1;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;640000;85;85;45;1;1;4542;06;05;887,758686492629;05
4071315;1;1;1;70;1;4;48;1; ;2;6;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;74;1;1;7421;06;05;1130,58142971566;05
4071317;1;2;1;70;1;40;48;1; ;2;40;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;98;60;1;2;6031;06;05;1130,58142971566;05
4071318;1;1;1;70;1;8;48;1; ;2;10;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;150000;59;97;74;1;1;7491;06;05;514,967738985664;05
4071319;1;4;1;70;1;6;48;1; ;2;48;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;57;93;1;1;9302;06;05;507,258470159584;05
4071319;1;5;1;70;1;3;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;85;85;45;1;1;4542;06;05;507,258470159584;05
4071322;1;1;1;70;1;32;48;1; ;2;5;1; ;9;2;2; ; ; ; ; ; ; ; ;1;ESTUDIAR; ;2; ;33;45;55;1;2;5523;06;05;1114,55782117595;05
4071331;1;2;1;70;1;6;48;1; ;2;6;1; ;3;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5234;06;05;854,409753519174;05
4071340;1;2;1;70;1;8;48;1; ;2;48;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;81;81;20;1;1;2090;06;05;575,352734820435;05
4071348;1;2;1;70;1;48;48;1; ;2;96;1; ;5;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7412;06;05;1065,27685378174;05
4071350;1;2;1;70;1;8;48;1; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5269;06;05;1015,90431226858;05
4071351;1;1;1;70;1;10;24;1; ;2;12;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;74;1;1;7421;06;05;1020,82002266326;05
4071379;1;1;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;45;45;55;1;1;5521;06;05;920,410974459585;05
4071390;1;4;1;70;1;4;48;1; ;2;58;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;1;5529;06;05;1316,78054938536;05
4071395;1;2;1;70;1;48;48;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;30000;79;79;17;1;2;1741;06;05;1114,89500216791;05
4071396;1;2;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;33;53;55;1;1;5530;06;05;1048,63863523158;05
4071399;1;2;1;70;1;24;48;1; ;2;30;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;17;1;2;1720;06;05;920,410974459585;05
4071399;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;06;05;920,410974459585;05
4071405;1;3;1;70;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8512;06;05;754,000705315499;05
4071415;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;17;1;1;1720;06;05;1091,96431841608;05
4071438;1;2;1;70;1;8;48;1; ;2;8;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;59;59;85;1;1;8532;06;05;770,59551648314;05
4071440;1;5;1;70;1;4;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;90000;55;55;74;1;1;7493;06;08;395,137587933268;08
4071445;1;3;1;70;1;2;48;1; ;2;28;1; ;4;2;8; ; ; ; ;1; ; ; ; ; ; ;2; ;45;40;52;1;1;5211;06;08;547,463133740318;08
4071450;1;4;1;70;1;3;48;1; ;2;3;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;99;02;02;28;1;1;2899;06;08;505,045679884593;08
4071452;1;3;1;70;1;10;48;1; ;2;24;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;40;50;1;1;5030;06;08;496,159177763087;08
4071455;1;1;1;70;1;12;40;1; ;2;20;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;03;44;50;1;1;5012;06;08;649,201892748155;08
4071458;1;3;1;70;1;12;48;1; ;2;20;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;39;92;1;1;9242;06;08;352,720134077543;08
4071470;1;4;1;70;1;12;48;1; ;2;12;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;15;1;1;1551;06;08;709,789689754821;08
4071473;1;5;1;70;1;3;48;1; ;2;16;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;59;85;1;1;8532;06;08;722,944723900563;08
4071476;1;2;1;70;1;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6041;06;08;472,393651280277;08
4071477;1;3;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;06;08;644,63106694878;08
4071480;1;2;1;70;1;24;24;3; ;2;4;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;54;55;95;1;2;9500;06;08;581,946839608599;08
4071481;1;2;1;70;1;24;48;1; ;2;51;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;08;39;65;1;2;6512;06;08;602,92076684718;08
4071483;1;3;1;70;1;24;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;45;52;1;2;5223;06;08;550,331371125966;08
4071483;1;4;1;70;1;20;48;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;2;7499;06;08;550,331371125966;08
4071487;1;2;1;70;1;5;48;1; ;2;30;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;97;71;1;1;7122;06;08;431,838511763915;08
4071498;1;2;1;70;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;85;1;1;8512;06;08;611,568159529664;08
4071519;1;6;1;70;1;12;40;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;52;1;1;5219;06;08;358,669503686699;08
4071526;1;3;1;70;1;48;48;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;08;03;25;1;2;2529;06;08;705,525154318664;08
4071532;1;4;1;70;1;24;36;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;06;08;444,974540452816;08
4071538;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5211;06;08;542,610517976382;08
4071551;1;5;1;70;1;2;48;1; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;45;45;52;1;1;5241;06;08;439,007416602932;08
4071552;2;2;2;70;1;8;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;06;08;554,766838220159;08
4071556;1;1;1;70;1;52;48;1; ;2;52;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;70;1;2;7020;06;08;593,035550823709;08
4071556;1;2;1;70;1;48;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;2;9500;06;08;593,035550823709;08
4071559;1;1;1;70;1;3;48;1; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;57;45;52;1;1;5261;06;08;583,394278545082;08
4071566;1;3;1;70;1;10;48;1; ;2;12;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;59;91;1;1;9111;06;08;494,831057493564;08
4071566;1;4;1;70;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;06;08;494,831057493564;08
4071574;1;4;1;70;1;56;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;06;08;547,463133740318;08
4071576;1;1;1;70;1;48;48;1; ;2;32;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5530;06;08;585,439567992623;08
4071577;1;5;1;70;1;8;56;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;1; ;06;08;491,962820107916;08
4071579;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;1; ;06;08;576,449474276324;08
4071590;1;3;1;70;1;4;48;1; ;2;87;1; ;8;2;7; ; ;1; ; ; ; ; ; ; ; ;2; ;02;21;28;1;1;2893;06;08;563,414230902643;08
4071600;1;2;1;70;1;20;48;1; ;2;20;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;55;1;2;5530;06;08;731,643257469022;08
4071611;1;1;1;70;1;28;48;1; ;2;28;1; ;5;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;59;03;74;1;2;7414;06;08;640,55450006567;08
4071619;2;2;2;70;1;24;40;1; ;2;72;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;15;1;2;1551;06;11;3386,81731014092;11
4071619;3;2;3;70;1;20;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;45;52;1;2;5262;06;11;3386,81731014092;11
4071619;4;1;4;70;1;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;90;1;2;9000;06;11;3386,81731014092;11
4071619;4;3;4;70;1;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;1; ;06;11;3386,81731014092;11
4071622;1;1;1;70;1;16;40;1; ;2;16;1; ;5;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;32;32;51;1;2;5161;06;11;2178,50184419721;11
4071626;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;53;55;1;1;5521;06;11;2818,88578448948;11
4071631;1;3;1;70;1;24;25;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;34;38;74;1;2;7499;06;11;2521,40848868094;11
4071631;1;5;1;70;1;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;06;11;2521,40848868094;11
4071636;1;3;1;70;1;16;48;1; ;2;14;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;44;44;65;1;2;6512;06;11;2590,50640131812;11
4071652;1;1;1;70;1;3;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;03;85;74;1;1;7492;06;11;4101,84744413991;11
4071654;1;2;1;70;1;24;48;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;32;55;74;1;2;7493;06;11;2745,34226146898;11
4071658;1;4;1;70;1;8;48;1; ;2;8;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;38;54;95;1;1;9500;06;11;2130,39526893376;11
4071658;1;5;1;70;1;8;48;1; ;2;8;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;06;11;2130,39526893376;11
4071662;1;2;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;689454;55;55;74;1;1;7491;06;11;3582,8673689895;11
4071676;1;1;1;70;1;2;48;4; ;2;2;4; ;7;2;3; ; ; ; ; ;1; ; ; ; ; ;1;700000;95;95;70;1;1;7010;06;11;3008,81137543087;11
4071709;1;1;1;70;1;48;48;1; ;2;48;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;21;21;24;1;2;2423;06;11;3118,07120150585;11
4071717;1;2;1;70;1;4;48;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;55;45;52;1;1;5244;06;11;2460,06706563463;11
4071721;1;3;1;70;1;24;48;1; ;2;25;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;02;21;74;1;2;7499;06;11;2285,87590812417;11
4071724;1;2;1;70;1;4;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;95;1;1;9500;06;11;3115,36693156767;11
4071733;1;2;1;70;1;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;750000;87;87;28;1;1;2899;06;11;2818,09850653846;11
4071736;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;43;43;24;1;1;2423;06;11;2481,27351245218;11
4071740;1;2;1;70;1;10;20;2; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;55;66;1;1;6604;06;11;3433,82319801891;11
4071753;1;1;1;70;1;4;48;1; ;2;4;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4552;06;11;4431,24593063444;11
4071784;1;1;1;70;1;1;48;1; ;2;2;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;2000000;02;02;70;1;1;7010;06;11;2670,16269843434;11
4071890;1;1;1;70;1;4;40;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;21;50;1;1;5020;06;13;338,4442197535;13
4071895;1;4;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;415,251447035307;13
4071913;1;3;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;383,516225259207;13
4071925;1;2;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;13;324,511844490732;13
4071925;1;3;1;70;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;06;13;324,511844490732;13
4071957;1;4;1;70;1;7;48;1; ;2;96;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5235;06;13;572,550681069541;13
4071981;1;2;1;70;1;4;48;1; ;2;5;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8041;06;13;469,255692419433;13
4071983;1;3;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ;1;1; ; ; ; ; ;2; ;32;39;63;1;1;6390;06;13;420,305699551541;13
4071985;1;3;1;70;1;26;48;1; ;2;26;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;63;1;2;6320;06;13;452,700877742034;13
4071991;1;4;1;70;1;26;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;416,676131119193;13
4071997;1;3;1;70;1;104;48;1; ;2;104;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;45;44;64;1;2;6421;06;13;420,305699551541;13
4072026;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;06;13;447,147818343977;13
4072027;1;2;1;70;1;4;48;1; ;2;5;1; ;9;2;1; ; ; ; ;1; ; ; ; ; ; ;1;98;39;39;63;1;1;6390;06;13;506,883201357599;13
4072032;1;6;1;70;1;2;20;1; ;2;56;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5219;06;15;76,9922821381891;15
4072033;2;1;2;70;1;240;40;2; ;2;240;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;03;80;1;2;8044;06;15;79,0934193985905;15
4072035;1;5;1;70;1;50;48;1; ;2;50;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;2;7492;06;15;135,012355813025;15
4072043;1;1;1;70;1;1;18;4; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;54;54;74;1;1;7493;06;15;100,372962113685;15
4072043;1;2;1;70;1;4;48;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;93;93;45;1;1;4552;06;15;100,372962113685;15
4072053;1;3;1;70;1;16;48;1; ;2;144;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;33;52;1;2;5223;06;15;92,2821206987512;15
4072064;1;1;1;70;1;4;40;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;100000;21;21;74;1;1;7412;06;15;84,0399685425932;15
4072068;1;2;1;70;1;12;48;2; ;2;17;2; ;7;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;21;33;75;1;1;7512;06;15;108,161319977115;15
4072076;1;3;1;70;1;12;40;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;63;1;1;6331;06;15;96,5576080181035;15
4072078;1;3;1;70;1;20;50;1; ;2;20;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;85;1;2;8511;06;15;105,324975902124;15
4072087;1;3;1;70;1;20;48;1; ;2;20;2; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;09;32;75;1;2;7512;06;15;75,2726006585722;15
4072092;1;1;1;70;1;48;40;1; ;2;104;1; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;06;07;85;1;2;8511;06;15;95,643680501605;15
4072095;1;4;1;70;1;8;48;1; ;2;32;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;11;50;55;1;1;5522;06;15;87,7602222571604;15
4072096;1;3;1;70;1;20;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;83;28;1;2;2811;06;15;92,5900688946912;15
4072126;1;1;1;70;1;5;40;1; ;2;5;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;02;02;45;1;1;4530;06;15;84,4991267421059;15
4072143;1;1;1;70;1;25;50;1; ;2;25;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;06;15;91,2179582029383;15
4072161;1;2;1;70;1;44;48;1; ;2;44;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;55;70;1;2;7020;06;17;224,649536684672;17
4072165;1;3;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;93;1;2;9303;06;17;176,753907918273;17
4072175;1;2;1;70;1;52;48;1; ;2;24;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;03;85;45;1;2;4542;06;17;137,262271226834;17
4072175;1;5;1;70;1;52;48;4; ;2;204;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;74;1;2;7493;06;17;137,262271226834;17
4072175;1;6;1;70;1;1;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;53;53;55;1;1;5522;06;17;137,262271226834;17
4072175;1;7;1;70;1;20;48;1; ;2;24;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;53;55;1;2;5522;06;17;137,262271226834;17
4072179;1;3;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;06;17;143,182675789902;17
4072183;1;1;1;70;1;24;48;2; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;06;17;110,179221160948;17
4072183;1;2;1;70;1;24;48;1; ;2;24;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;06;17;110,179221160948;17
4072184;1;1;1;70;1;8;48;1; ;2;8;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;77;77;55;1;1;5522;06;17;237,731194595426;17
4072186;1;1;1;70;1;259;40;1; ;2;259;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;2;5521;06;17;137,018369155264;17
4072197;1;3;1;70;1;16;48;1; ;2;50;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;06;85;1;2;8520;06;17;203,593055912589;17
4072203;1;2;1;70;1;20;60;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;15;1;2;1591;06;17;224,649536684672;17
4072211;1;5;1;70;1;4;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;38;74;1;1;7499;06;17;195,297908167631;17
4072211;1;6;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;06;17;195,297908167631;17
4072215;1;2;1;70;1;104;48;1; ;2;104;1; ;6;2;2; ; ; ;1; ; ; ; ; ; ; ;2; ;58;58;74;1;2;7492;06;17;177,400919990168;17
4072216;1;1;1;70;1;104;48;1; ;2;104;1; ;5;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5241;06;17;170,668835856114;17
4072221;1;1;1;70;1;12;48;1; ;2;12;1; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;95;95;45;1;1;4521;06;17;197,42874927795;17
4072224;1;9;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;06;17;179,640648123178;17
4072232;1;3;1;70;1;3;48;1; ;2;3;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;360000;03;03;40;1;1;4010;06;17;157,373090702386;17
4072233;1;2;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;700000;33;33;55;1;1;5521;06;17;129,584525796249;17
4072239;1;1;1;70;1;12;50;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;06;17;170,589601283634;17
4072239;1;3;1;70;1;6;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;06;17;170,589601283634;17
4072240;1;2;1;70;1;4;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;06;17;149,612355084031;17
4072246;1;1;1;70;1;8;60;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;06;17;266,64627416861;17
4072249;1;1;1;70;1;32;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6021;06;17;197,42874927795;17
4072267;1;2;1;70;1;4;40;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;06;17;141,611400099476;17
4072272;1;2;1;70;1;20;48;1; ;2;32;1; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;34;34;74;1;2;7411;06;17;141,993039511881;17
4072273;1;3;1;70;1;5;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;06;17;217,703365307644;17
4072275;1;1;1;70;1;16;48;5; ;2;16;5; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4521;06;17;217,056353235749;17
4072277;1;2;1;70;1;3;50;1; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;95;62;01;1;1;0111;06;17;197,42874927795;17
4072296;1;1;1;70;1;2;48;4; ;2;16;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;74;1;1;7493;06;18;91,7978346309687;18
