Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P9460;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s7a1;P7420s8;P7422;P7422s1;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
4091815;1;6;1;70;2;24;40;2; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;2;8511;06;19;2686,11011306174
4091972;1;2;1;70;2;50;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;06;19;938,757980196513
4092010;1;3;1;70;2;2;48;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;44;64;1;1;6421;06;19;3135,20316394129
4092161;1;2;1;70;2;8;24;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;1;8050;06;25;2661,92844898087
4092165;1;1;1;70;2;1;48;5; ;2;2;4; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;41;45;52;1;1;5262;06;25;7055,98132847201
4092174;1;2;1;70;2;3;40;1; ;2;12;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;85;1;1;8532;06;44;579,069283154341
4092176;1;2;1;70;2;2;40;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;53;53;80;1;1;8042;06;44;801,596057651345
4092196;1;3;1;70;2;12;40;4; ;2;12;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;06;44;545,923643906554
4092227;1;2;1;70;2;20;40;1; ;2;20;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8042;06;44;685,283661338387
4092254;1;2;1;70;2;24;40;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;2; ;06;44;1103,45155585051
4092255;1;1;1;70;2;4;40;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;120000;54;54;95;1;1;9500;06;44;744,744871189995
4092278;1;1;1;70;2;8;40;4; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;06;44;640,130009914887
4092286;1;1;1;70;2;4;40;1; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;98;98;85;1;1;8511;06;44;606,573566379755
4092319;1;3;1;70;2;20;40;4; ;2;20;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;97;63;1;2;6310;06;44;302,905213293731
4092477;1;3;1;70;2;4;30;1; ;2;26;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;99;45;52;1;1;5211;06;52;2795,80655117986
4092481;1;2;1;70;2;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;99;45;1;1;4530;06;52;1093,35011701031
4092493;1;4;1;70;2;4;50;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;70000;95;95;45;1;1;4521;06;52;1354,06576341026
4092494;1;3;1;70;2;2;40;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;93;93;45;1;1;4552;06;52;729,783340890096
4092547;1;2;1;70;2;8;48;1; ;2;8;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8519;06;52;1257,2513537642
4092575;1;3;1;70;2;26;40;4; ;2;26;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;2;0140;06;52;1247,67194188694
4092578;1;2;1;70;2;1;40;4; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;06;52;3378,47141235477
4092578;1;3;1;70;2;2;25;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;61;61;01;1;1;0140;06;52;3378,47141235477
4092775;1;1;1;70;2;4;48;1; ;2;24;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;59;59;85;1;1;8532;06;70;2312,42889128372
4092813;1;4;1;70;2;1;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;44; ; ;1;1; ;06;70;1192,5557036706
4092840;1;4;1;70;2;1;40;1; ;2;1;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;45;45;52;1;1;5237;06;70;1978,11955691774
4092842;1;3;1;70;2;12;40;4; ;2;14;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;61;01;1;1;0140;06;70;2037,47411798408
4092945;1;2;1;70;2;1;50;4; ;2;1;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;590000;61;61;01;1;1;0140;06;76;6683,03739646679
4092988;1;3;1;70;2;24;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;06;76;3826,50927680956
4092988;1;4;1;70;2;24;48;4; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;2; ;06;76;3826,50927680956
4092999;1;2;1;70;2;2;6;4; ;2;162;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;61;62;01;1;1;0114;06;76;2654,51561643385
4093016;1;3;1;70;2;24;40;2; ;2;68;4; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;79;18;1;2;1810;06;76;2431,81322592045
4093038;1;1;1;70;2;21;48;1; ;2;26;3; ;1;2;9;CON DINERO DE LA PENSION; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;98;98;95;1;2;9500;06;76;2654,51561643385
4093195;1;3;1;70;2;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;06;08;4087,63095601789
4093201;1;2;1;70;2;8;48;1; ;2;8;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;45;52;1;1;5211;06;08;4714,99057936083
4093209;1;3;1;70;2;8;40;2; ;2;8;2; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;1;1200000;13;13;80;1;1;8012;06;13;1789,94048475386
4093233;1;2;1;70;2;20;20;1; ;2;408;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;53;55;1;2;5522;06;15;2788,4181889956
4093234;1;1;1;70;2;4;48;1; ;2;4;1; ;5;2;1; ; ;1; ;1; ; ; ; ; ; ;1;900000;71;71;10;1;1;1010;06;15;878,853565007073
4093234;1;4;1;70;2;8;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;1;5235;06;15;878,853565007073
4093237;1;1;1;70;2;4;40;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;53;53;55;1;1;5511;06;15;2126,67814823079
4093245;1;3;1;70;2;2;48;1; ;2;2;2; ;7;2;3; ; ; ; ;1; ; ; ; ; ; ;1;950000;58;58;75;1;1;7513;06;15;2037,83286918658
4093263;1;2;1;70;2;2;20;1; ;2;2;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;53;53;55;1;1;5521;06;15;2788,4181889956
4093370;1;2;1;70;2;12;64;1; ;2;12;1; ;8;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;39;39;85;1;1;8532;06;15;852,697005961032
4093436;1;3;1;70;2;60;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;06;15;3410,78802384413
4093451;1;3;1;70;2;20;40;1; ;2;24;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;11;21;74;1;2;7414;06;15;697,104547248901
4093456;1;3;1;70;2;16;40;1; ;2;26;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;700000;45;45;52;1;2;5211;06;15;1204,30981636704
4093470;1;1;1;70;2;3;48;1; ;2;3;1; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;1;150000;95;95;45;1;1;4521;06;15;1051,95427246836
4093677;1;1;1;70;2;8;48;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;06;25;4874,28433243029
4093695;1;2;1;70;2;6;48;1; ;2;8;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;58;58;74;1;1;7491;06;25;1670,63705199562
4093732;1;3;1;70;2;24;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;2;7512;06;25;2521,04765565852
4093769;1;3;1;70;2;12;48;1; ;2;16;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;55;97;15;1;1;1594;06;25;1670,63705199562
4093906;1;2;1;70;2;4;48;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;74;1;1;7499;06;25;1846,0844043956
4093907;1;3;1;70;2;52;48;1; ;2;4;4; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;62;01;1;2;0117;06;25;461,521101098901
4094004;1;3;1;70;2;52;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;57;93;1;2;9309;06;25;1670,63705199562
