Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Area;Esc;Mes;Dpto;Fex_c_2011
2924981;1;1;1;10;1;2;1;2;1963;49;1;4;1; ; ;1;3;67800;2;1;2; ;6;7;5;17;18;04;17;171,20079939562
2924981;1;2;1;10;2;1;1;3;1991;21;3;6;1; ; ;1;5; ;2;1;1;2;6;2;2;17;13;04;17;171,20079939562
2924982;1;1;1;10;1;2;1;9;1993;18;1;6;1; ; ;3; ; ;2;1;1;1;6;1;2;17;12;04;17;164,714164249318
2924983;1;1;1;10;1;1;1;4;1973;38;1;2;1; ; ;1;3;67800;2;1;2; ;6;2;3;17;13;04;17;183,693540209794
2924983;1;2;1;10;2;2;1;9;1979;32;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;17;11;04;17;183,693540209794
2924983;1;3;1;10;1;1;1;10;1998;13;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;17;7;04;17;183,693540209794
2924983;1;4;1;10;1;1;1;8;2005;6;3; ;1; ; ;1;5; ;2;2;1;2;3;0; ;17;0;04;17;183,693540209794
2924984;1;1;1;10;1;1;1;1;1971;41;1;3;1; ; ;1;1;22668;2;1;2; ;5;11;2;17;11;04;17;198,400073741046
2924984;1;2;1;10;2;2;1;8;1974;37;2;3;1; ; ;1;1;25200;2;1;1;1;6;5;4;17;16;04;17;198,400073741046
2924984;1;3;1;10;2;1;1;12;2002;9;3; ;1; ; ;1;5; ;2;1;1;1;3;3; ;17;3;04;17;198,400073741046
2924984;1;4;1;10;2;2;1;2;2006;6;3; ;1; ; ;1;5; ;2;2;1;1;3;0; ;17;0;04;17;198,400073741046
2924985;1;1;1;10;1;1;1;11;1967;44;1;2;1; ; ;1;1;22668;2;1;2; ;5;11;2;17;11;04;17;198,558412054231
2924985;1;2;1;10;2;2;1;8;1987;24;2;2;1; ; ;1;5; ;2;1;2; ;5;10;1;17;10;04;17;198,558412054231
2924985;1;3;1;10;2;1;1;8;2003;8;3; ;1; ; ;1;5; ;2;1;1;1;3;2; ;17;2;04;17;198,558412054231
2924985;1;4;1;10;2;1;1;7;2007;4;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;17;0;04;17;198,558412054231
2924986;1;1;1;10;1;1;1;5;1947;64;1;3;1; ; ;1;2;300000;2;1;2; ;5;11;2;17;11;04;17;145,895489070386
2924986;1;2;1;10;2;2;1;2;1953;59;2;3;1; ; ;1;2;120000;2;1;2; ;5;11;2;17;11;04;17;145,895489070386
2924987;1;1;1;10;1;2;1;2;1983;29;1;6;2;1;1; ; ; ;2;1;1;1;6;1;2;17;12;04;17;157,538570270342
2924987;1;2;1;10;2;2;1;10;1990;21;5;6;2;1;48; ; ; ;1;1;1;1;6;3;2;17;14;04;17;157,538570270342
2924987;1;3;1;10;3;2;1;3;1991;21;9;6;1; ; ;2;5; ;2;1;1;1;6;3;2;17;14;04;17;157,538570270342
2924988;1;1;1;10;1;1;1;5;1955;56;1;3;1; ; ;1;1;48720;2;1;2; ;6;7;5;17;18;04;17;144,807414681495
2924988;1;2;1;10;2;2;1;5;1958;53;2;3;1; ; ;1;1;34000;2;1;2; ;6;7;5;17;18;04;17;144,807414681495
2924988;1;3;1;10;3;2;1;1;1985;27;3;6;1; ; ;1;1;112000;2;1;2; ;6;5;4;17;16;04;17;144,807414681495
2924989;1;1;1;10;1;1;1;1;1984;28;1;6;2;1;24; ; ; ;2;1;1;1;6;2;2;17;13;04;17;157,561340075983
2924991;1;1;1;10;1;1;1;4;1965;46;1;2;1; ; ;1;1;32000;2;1;2; ;6;3;4;17;14;04;17;164,584428914413
2924991;1;2;1;10;2;2;1;7;1979;32;2;2;1; ; ;1;5; ;2;1;2; ;6;5;4;17;16;04;17;164,584428914413
2924991;1;3;1;10;1;1;1;3;2004;8;3; ;1; ; ;1;5; ;2;1;1;2;3;2; ;17;2;04;17;164,584428914413
2924991;1;4;1;10;4;1;1;10;1961;50;5;4;1; ; ;1;3;70838;2;1;1;1;6;9;4;17;20;04;17;164,584428914413
2924992;1;1;1;10;1;1;1;3;1962;50;1;3;2;1;12; ; ; ;1;1;2; ;6;7;5;17;18;04;17;175,342624747074
2924992;1;2;1;10;2;2;1;3;1971;41;2;3;1; ; ;2;2;350000;2;1;2; ;6;6;5;17;17;04;17;175,342624747074
2924992;1;3;1;10;2;2;1;5;1995;16;3;6;1; ; ;2;5; ;2;1;1;2;5;10;1;17;10;04;17;175,342624747074
2924992;1;4;1;10;2;2;1;8;2006;5;3; ;1; ; ;2;5; ;2;2;1;2;1;0; ;17;0;04;17;175,342624747074
2924993;1;1;1;10;1;1;1;5;1978;33;1;3;1; ; ;1;3;70900;2;1;2; ;6;6;4;17;17;04;17;152,091688100239
2924993;1;2;1;10;2;2;1;10;1981;30;2;3;1; ; ;1;3;70900;2;1;2; ;6;5;4;17;16;04;17;152,091688100239
2924994;1;1;1;10;1;1;1;5;1947;64;1;3;1; ; ;2;2;380000;2;1;2; ;6;6;5;17;17;04;17;145,895489070386
2924994;1;2;1;10;2;2;1;2;1944;68;2;3;1; ; ;2;2;380000;2;1;2; ;6;6;5;17;17;04;17;145,895489070386
2924995;1;1;1;10;1;1;1;7;1987;24;1;2;2;1;60; ; ; ;2;1;2; ;4;8; ;73;8;04;73;254,950753995918
2924995;1;2;1;10;2;2;1;3;1968;44;2;2;2;1;36; ; ; ;1;1;2; ;3;5; ;73;5;04;73;254,950753995918
2924995;1;3;1;10;2;1;1;2;2002;10;3;6;2;1;36; ; ; ;2;1;1;1;3;2; ;73;2;04;73;254,950753995918
2924997;1;1;1;10;1;1;1;7;1974;37;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;73;3;04;73;259,446059833722
2924997;1;2;1;10;2;2;1;7;1976;35;2;3;1; ; ;3; ; ;2;1;2; ;4;8; ;73;8;04;73;259,446059833722
2924997;1;3;1;10;3;1;1;7;1999;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;73;5;04;73;259,446059833722
2924998;1;1;1;10;1;2;1;3;1987;25;1;2;1; ; ;3; ; ;2;1;2; ;4;8; ;73;8;04;73;289,236599701318
2924998;1;2;1;10;2;1;1;3;1992;20;2;2;2;1;6; ; ; ;2;1;2; ;5;11;2;73;11;04;73;289,236599701318
2924998;1;3;1;10;1;1;1;1;2005;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;73;1;04;73;289,236599701318
2924998;1;4;1;10;1;1;1;3;2009;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;73;0;04;73;289,236599701318
2925000;1;1;1;10;1;2;1;2;1949;63;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;04;73;151,744238948039
2925001;1;1;1;10;1;1;1;3;1957;55;1;4;1; ; ;3; ; ;2;1;2; ;4;6; ;73;6;04;73;282,378738716006
2925002;1;1;1;10;1;1;1;10;1985;26;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;73;11;04;73;229,779091218146
2925002;1;2;1;10;2;2;1;6;1984;27;2;2;1; ; ;1;1;22668;2;1;2; ;6;5;4;73;16;04;73;229,779091218146
2925002;1;3;1;10;1;2;1;3;2006;6;3; ;1; ; ;1;5; ;2;2;1;2;3;0; ;73;0;04;73;229,779091218146
2925003;1;1;1;10;1;1;1;11;1960;51;1;2;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;04;73;293,731905539122
2925003;1;2;1;10;2;2;1;3;1965;47;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;04;73;293,731905539122
2925003;1;3;1;10;3;1;1;7;1993;18;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;73;12;04;73;293,731905539122
2925003;1;4;1;10;1;1;1;7;2002;9;3; ;1; ; ;3; ; ;2;1;1;1;3;4; ;73;4;04;73;293,731905539122
2925004;1;1;1;10;1;1;1;9;1959;52;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;04;73;302,773322385797
2925004;1;2;1;10;2;1;1;4;1994;17;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;73;8;04;73;302,773322385797
2925004;1;3;1;10;3;1;1;11;1995;16;3;6;1; ; ;3; ; ;2;1;1;1;4;7; ;73;7;04;73;302,773322385797
2925006;1;1;1;10;1;1;1;7;1964;47;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;04;73;308,114415566059
2925006;1;2;1;10;2;2;1;12;1968;43;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;04;73;308,114415566059
2925006;1;3;1;10;3;1;1;6;1989;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;04;73;308,114415566059
2925006;1;4;1;10;4;2;1;5;1994;17;3;6;1; ; ;3; ; ;2;1;1;2;6;0;2;73;11;04;73;308,114415566059
2925006;1;5;1;10;1;1;1;11;1996;15;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;73;9;04;73;308,114415566059
2925006;1;6;1;10;1;1;1;7;1998;13;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;73;6;04;73;308,114415566059
2925006;1;7;1;10;1;2;1;10;2000;11;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;73;5;04;73;308,114415566059
2925006;1;8;1;10;1;1;1;4;2012;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;73; ;04;73;308,114415566059
2925007;1;1;1;10;1;2;1;8;1955;56;1;4;1; ; ;3; ; ;1;1;2; ;3;2; ;73;2;04;73;290,521295719785
2925007;1;2;1;10;1;2;1;8;1997;14;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;73;8;04;73;290,521295719785
2925008;1;1;1;10;1;2;1;9;1976;35;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;73;7;04;73;437,600388584391
2925008;1;2;1;10;1;2;1;1;1996;16;3;6;1; ; ;3; ; ;2;1;1;1;5;10;1;73;10;04;73;437,600388584391
2925008;1;3;1;10;1;1;1;12;2011;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;04;73;437,600388584391
2925008;1;4;1;10;1;2;1;7;2003;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;73;2;04;73;437,600388584391
2925009;1;1;1;10;1;2;1;5;1988;23;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;73;11;04;73;584,783116022946
2925009;1;2;1;10;1;1;1;9;2006;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;73;0;04;73;584,783116022946
2925009;1;3;1;10;1;1;1;5;2009;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;73; ;04;73;584,783116022946
2925010;1;1;1;10;1;2;1;1;1947;65;1;5;1; ; ;3; ; ;1;1;2; ;3;2; ;73;2;04;73;303,488477896078
2925011;1;1;1;10;1;1;1;12;1982;29;1;2;1; ; ;1;1;42000;2;1;2; ;5;10;1;73;10;04;73;274,425702412286
2925011;1;2;1;10;2;2;1;12;1977;34;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;73;5;04;73;274,425702412286
2925011;1;3;1;10;3;2;1;7;1998;13;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;73;8;04;73;274,425702412286
2925011;1;4;1;10;1;1;1;3;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;73;5;04;73;274,425702412286
2925011;1;5;1;10;1;1;1;1;2006;6;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;73;0;04;73;274,425702412286
2925011;1;6;1;10;1;2;1;3;2011;1;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;73; ;04;73;274,425702412286
2925012;1;1;1;10;1;2;1;10;1976;35;1;4;1; ; ;1;5; ;2;2;2; ;1;0; ;73;0;04;73;178,030757498649
2925012;1;2;1;10;2;2;1;6;1996;15;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;73;9;04;73;178,030757498649
2925012;1;3;1;10;1;2;1;2;1999;13;3;6;1; ; ;1;5; ;2;1;2; ;3;5; ;73;5;04;73;178,030757498649
2925012;1;4;1;10;1;2;1;2;2008;4;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;73;0;04;73;178,030757498649
2925047;1;1;1;10;1;2;1;9;1966;45;1;2;2;1;7; ; ; ;2;1;2; ;4;7; ;11;7;04;11;2067,5937611089
2925047;1;2;1;10;2;1;1;1;1967;45;2;2;2;1;7; ; ; ;1;1;2; ;5;11;2;11;11;04;11;2067,5937611089
2925047;1;3;1;10;3;2;1;11;1995;16;3;6;2;1;7; ; ; ;2;1;1;1;5;10;1;11;10;04;11;2067,5937611089
2925047;1;4;1;10;4;2;1;9;1988;23;3;4;1; ; ;1;1;28000;2;1;2; ;6;2;3;11;13;04;11;2067,5937611089
2925047;1;5;1;10;4;2;1;3;2005;7;4; ;1; ; ;1;5; ;2;1;1;2;3;1; ;11;1;04;11;2067,5937611089
2925065;1;1;1;10;1;1;1;3;1966;46;1;3;1; ; ;1;1;28000;2;1;2; ;5;11;2;66;11;04;66;287,827945680225
2925065;1;2;1;10;2;2;1;2;1970;42;2;3;1; ; ;1;5; ;2;1;2; ;4;7; ;66;7;04;66;287,827945680225
2925065;1;3;1;10;2;2;1;5;1998;13;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;66;8;04;66;287,827945680225
2925065;1;4;1;10;2;2;1;9;2006;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;66;0;04;66;287,827945680225
2925066;1;1;1;10;1;1;1;2;1995;17;1;6;2;1;5; ; ; ;2;1;2; ;5;11;2;66;11;04;66;271,697938501252
2925067;1;1;1;10;1;1;1;12;1983;28;1;3;1; ; ;1;1;60000;2;1;2; ;6;5;4;66;16;04;66;284,165524285485
2925067;1;2;1;10;2;2;1;10;1985;26;2;3;1; ; ;1;5; ;2;1;2; ;6;3;3;66;14;04;66;284,165524285485
2925068;1;1;1;10;1;2;1;4;1956;55;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;04;66;234,648607125524
2925068;1;2;1;10;2;2;1;9;1988;23;3;6;1; ; ;3; ; ;2;1;2; ;6;3;3;66;14;04;66;234,648607125524
2925069;1;1;1;10;1;2;1;7;1954;57;1;5;1; ; ;1;2;131000;2;1;2; ;6;5;4;66;16;04;66;295,608241376305
2925069;1;2;1;10;2;1;1;4;1978;33;3;6;2;1;3; ; ; ;2;1;2; ;5;11;2;66;11;04;66;295,608241376305
2925069;1;3;1;10;3;1;1;11;1984;27;3;3;1; ; ;1;3;70000;2;1;2; ;5;11;2;66;11;04;66;295,608241376305
2925069;1;4;1;10;4;2;1;2;1988;24;5;3;1; ; ;1;5; ;2;1;2; ;6;5;4;66;16;04;66;295,608241376305
2925069;1;5;1;10;3;2;1;8;2005;6;4; ;1; ; ;1;5; ;2;1;1;1;3;1; ;66;1;04;66;295,608241376305
2925070;1;1;1;10;1;2;1;4;1942;70;1;5;1; ; ;1;2;67000;2;1;2; ;3;3; ;66;3;04;66;214,962613145916
2925070;1;2;1;10;2;2;1;2;1966;46;3;6;1; ; ;1;1;22660;2;1;2; ;5;11;2;66;11;04;66;214,962613145916
2925070;1;3;1;10;3;1;1;12;1999;12;4;6;1; ; ;1;5; ;2;1;1;1;4;6; ;66;6;04;66;214,962613145916
2925071;1;1;1;10;1;2;1;11;1966;45;1;6;1; ; ;1;3;70000;2;1;2; ;4;7; ;66;7;04;66;230,308409424808
2925071;1;2;1;10;1;1;1;12;2001;10;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;66;4;04;66;230,308409424808
2925071;1;3;1;10;1;2;1;1;2001;11;5;6;1; ; ;1;5; ;2;1;1;1;3;3; ;66;3;04;66;230,308409424808
2925071;1;4;1;10;4;2;1;11;1953;58;5;6;1; ; ;1;2;67000;2;1;2; ;3;3; ;66;3;04;66;230,308409424808
2925072;1;1;1;10;1;1;1;4;1975;36;1;3;1; ; ;1;1;22400;2;1;2; ;4;9; ;66;9;04;66;293,017729134843
2925072;1;2;1;10;2;2;1;12;1975;36;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;04;66;293,017729134843
2925072;1;3;1;10;3;2;1;3;1993;19;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;04;66;293,017729134843
2925072;1;4;1;10;4;2;1;2;1995;17;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;04;66;293,017729134843
2925072;1;5;1;10;4;2;1;7;2011;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;66; ;04;66;293,017729134843
2925073;1;1;1;10;1;1;1;10;1983;28;1;6;1; ; ;3; ; ;2;1;1;1;6;0;2;66;11;04;66;332,045083888858
2925073;1;2;1;10;2;1;1;10;1981;30;9;6;1; ; ;1;1;55000;2;1;1;2;6;3;3;66;14;04;66;332,045083888858
2925079;1;1;1;10;1;1;1;9;1987;24;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;66;9;04;66;272,547524255154
2925079;1;2;1;10;2;2;1;9;1986;25;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;04;66;272,547524255154
2925079;1;3;1;10;2;2;1;3;2005;7;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;66;0;04;66;272,547524255154
2925079;1;4;1;10;2;1;1;9;2010;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;66; ;04;66;272,547524255154
2925080;1;1;1;10;1;2;1;10;1950;61;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;04;66;229,458823670906
2925081;1;1;1;10;1;1;1;4;1924;87;1;3;1; ; ;1;5; ;2;1;2; ;3;3; ;66;3;04;66;252,2696427641
2925081;1;2;1;10;2;2;1;1;1965;47;2;3;1; ; ;1;3;70900;2;1;2; ;4;8; ;66;8;04;66;252,2696427641
2925081;1;3;1;10;3;1;1;3;1993;19;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;66;12;04;66;252,2696427641
2925082;1;1;1;10;1;1;1;9;1967;44;1;2;1; ; ;1;3;70900;2;1;2; ;6;5;4;66;16;04;66;305,318384470363
2925082;1;2;1;10;2;2;1;8;1975;36;2;2;1; ; ;1;5; ;2;1;2; ;6;5;4;66;16;04;66;305,318384470363
2925082;1;3;1;10;2;1;1;6;1997;14;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;66;9;04;66;305,318384470363
2925082;1;4;1;10;2;1;1;9;2006;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;66;0;04;66;305,318384470363
2925083;1;1;1;10;1;1;1;6;1966;45;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;66;5;04;66;287,827945680225
2925083;1;2;1;10;2;2;1;3;1976;36;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;04;66;287,827945680225
2925083;1;3;1;10;2;2;1;6;1997;14;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;66;9;04;66;287,827945680225
2925083;1;4;1;10;2;2;1;10;2004;7;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;66;1;04;66;287,827945680225
2925084;1;1;1;10;1;2;1;1;1955;57;1;5;1; ; ;3; ; ;2;1;2; ;3;3; ;66;3;04;66;233,996223759469
2925084;1;2;1;10;2;1;1;11;1992;19;4;6;1; ; ;3; ; ;2;1;2; ;4;8; ;66;8;04;66;233,996223759469
2925084;1;3;1;10;1;2;1;8;1995;16;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;66;6;04;66;233,996223759469
2925084;1;4;1;10;4;1;1;2;1943;69;7;6;1; ; ;1;2;64000;2;1;2; ;4;9; ;66;9;04;66;233,996223759469
2925085;1;1;1;10;1;2;1;4;1951;61;1;5;1; ; ;1;2;68700;2;1;2; ;4;9; ;66;9;04;66;213,435251086037
2925085;1;2;1;10;2;1;1;3;1988;24;3;6;2;1;5; ; ; ;1;1;2; ;5;11;2;66;11;04;66;213,435251086037
2925085;1;3;1;10;3;2;1;3;1977;35;3;4;1; ; ;1;1;24000;2;1;2; ;5;11;2;66;11;04;66;213,435251086037
2925085;1;4;1;10;1;2;1;4;2005;6;4; ;1; ; ;1;5; ;2;1;1;2;3;1; ;66;1;04;66;213,435251086037
2925086;1;1;1;10;1;2;1;11;1934;77;1;5;1; ; ;1;2;68000;2;1;1;2;3;5; ;66;5;04;66;291,945819981565
2925086;1;2;1;10;2;1;1;7;1958;53;3;6;2;1;60; ; ; ;2;1;2; ;5;10;1;66;10;04;66;291,945819981565
2925086;1;3;1;10;3;1;1;2;1962;50;3;6;1; ; ;1;5; ;2;1;2; ;4;9; ;66;9;04;66;291,945819981565
2925087;1;1;1;10;1;1;1;3;1956;56;1;2;1; ; ;1;1;24000;1;1;2; ;6;2;3;66;13;04;66;252,2696427641
2925087;1;2;1;10;2;2;1;11;1965;46;2;2;1; ; ;1;5; ;2;1;2; ;6;2;3;66;13;04;66;252,2696427641
2925087;1;3;1;10;2;1;1;8;1997;14;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;66;9;04;66;252,2696427641
2925088;1;1;1;10;1;1;1;11;1949;62;1;3;1; ; ;1;2;122000;2;1;2; ;5;11;2;66;11;04;66;238,683513847622
2925088;1;2;1;10;2;2;1;2;1960;52;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;66;11;04;66;238,683513847622
2925088;1;3;1;10;3;2;1;2;1987;25;3;6;1; ; ;1;3;70900;2;1;2; ;6;5;4;66;16;04;66;238,683513847622
2925088;1;4;1;10;4;2;1;7;1991;20;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;66;13;04;66;238,683513847622
2925089;1;1;1;10;1;2;1;12;1949;62;1;4;1; ; ;1;2;120000;2;1;2; ;5;11;2;66;11;04;66;291,945819981565
2925089;1;2;1;10;2;1;1;7;1974;37;3;6;1; ; ;3; ; ;2;1;2; ;6;5;4;66;16;04;66;291,945819981565
2925089;1;3;1;10;3;1;1;12;1985;26;3;6;1; ; ;1;3;70900;2;1;2; ;6;2;3;66;13;04;66;291,945819981565
2925090;1;1;1;10;1;1;1;7;1938;73;1;3;1; ; ;1;2;113000;2;1;2; ;3;5; ;66;5;04;66;226,666589381797
2925090;1;2;1;10;2;2;1;6;1950;61;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;66;5;04;66;226,666589381797
2925091;1;1;1;10;1;1;1;8;1933;78;1;3;1; ; ;2;2;228000;2;1;2; ;6;2;3;66;13;04;66;243,413877012136
2925091;1;2;1;10;2;2;1;4;1939;72;2;3;1; ; ;2;2;152040;2;1;2; ;5;13;2;66;13;04;66;243,413877012136
2925091;1;3;1;10;3;1;1;4;1967;44;3;4;1; ; ;2;1;118000;2;1;1;1;6;7;5;66;18;04;66;243,413877012136
2925091;1;4;1;10;4;2;1;1;1969;43;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2;66;11;04;66;243,413877012136
2925091;1;5;1;10;4;1;1;11;1999;12;5;6;1; ; ;3; ; ;2;1;1;1;4;6; ;66;6;04;66;243,413877012136
2925092;1;1;1;10;1;1;1;1;1942;70;1;3;1; ; ;2;2;487439;2;1;2; ;6;6;5;66;17;04;66;210,030527933753
2925092;1;2;1;10;2;2;1;9;1947;64;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;66;9;04;66;210,030527933753
2925092;1;3;1;10;3;2;1;3;1967;45;3;6;2;1;72; ; ; ;2;1;2; ;6;6;4;66;17;04;66;210,030527933753
2925093;1;1;1;10;1;1;1;2;1948;64;1;3;1; ; ;1;2;240000;2;1;2; ;6;3;3;66;14;04;66;231,856372836415
2925093;1;2;1;10;2;2;1;2;1956;56;2;3;1; ; ;1;1;22680;2;1;2; ;6;5;4;66;16;04;66;231,856372836415
2925093;1;3;1;10;3;2;1;11;1991;20;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;66;14;04;66;231,856372836415
2925094;1;1;1;10;1;1;1;10;1938;73;1;3;1; ; ;1;2;87000;2;1;2; ;5;11;2;66;11;04;66;226,666589381797
