Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
2934622;1;1;1;80;2;1;1;8; ;2; ;2; ; ; ; ;1;2;1;04;73;2418,71146261888
2934635;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1545,95510695326
2934635;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1545,95510695326
2934636;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1560,16287531791
2934636;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1560,16287531791
2934637;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;11;2;1;04;73;1900,27707514731
2934637;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1900,27707514731
2934638;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;73;1409,09912692625
2934638;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;1409,09912692625
2934639;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1050,81036797824
2934640;1;2;1;80;2;1;1;4; ;2; ;2; ; ;1; ;4;1;1;04;73;1532,41519817638
2934644;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;2035,28917247473
2934645;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;1904,97806364493
2934645;1;5;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;1904,97806364493
2934646;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;1167,45440349859
2934668;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;04;73;848,610602591024
2934668;1;3;1;80;2;1;3;4; ;2; ;2; ; ; ; ;4;2;1;04;73;848,610602591024
2934668;1;9;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;848,610602591024
2934668;1;10;1;80;2;2; ; ; ;2; ;2; ;1;1; ;5; ;1;04;73;848,610602591024
2934669;1;2;1;80;2;1;3;3; ;2; ;2; ; ; ; ;9;2;1;04;73;1917,51166016506
2934670;1;2;1;80;2;1;4;3; ;2; ;2; ; ;1; ;6;1;1;04;73;1698,89537702657
2934681;1;1;1;80;2;1;4;5; ;3; ;2; ; ;4; ;4;1;1;04;73;848,610602591024
2934681;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;848,610602591024
2934682;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1707,9955055132
2934684;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;73;1409,09912692625
2934684;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1409,09912692625
2934686;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1156,52126833236
2934686;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1156,52126833236
2934686;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1156,52126833236
2934686;1;5;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1156,52126833236
2934696;1;2;1;80;2;1;1;7; ;2; ;2; ; ; ; ;9;2;1;04;73;2605,19323481944
2934696;1;5;1;80;2;1;1;4; ;2; ;2; ; ; ; ;4;2;1;04;73;2605,19323481944
2934696;1;6;1;80;2;1;1;9;VIAJANDO VISITANDO AL HERMANO HOSPITALIZADO;2; ;2; ; ; ; ;2;2;1;04;73;2605,19323481944
2934696;1;7;1;80;2;1;1;3; ;2; ;2; ; ; ; ;9;2;1;04;73;2605,19323481944
2934697;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;04;73;1396,56553040612
2934697;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1396,56553040612
2934698;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;8;2;1;04;73;1999,91466366789
2934731;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;2005,04800140057
2934732;1;3;1;80;2;2; ; ; ;2; ;1;15000;2; ;.; ; ;1;04;73;2222,46310223082
2934732;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;2222,46310223082
2934743;1;2;1;80;2;1;1;9;POR VIAJE;2; ;2; ; ; ; ;9;2;1;04;73;1602,28460515909
2934745;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1520,82157575712
2934756;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;1789,27400222545
2934757;1;1;1;80;2;1;2;4; ;2; ;2; ; ; ; ;4;2;1;04;73;1917,51166016506
2934759;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;1586,25120244958
2934761;1;3;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;73;848,610602591024
2934762;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;04;73;1625,59250201037
2934763;1;4;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;04;73;1387,7448584816
2934764;1;2;1;80;2;1;4;8; ;2; ;2; ; ; ; ;9;2;1;04;73;2222,46310223082
2934764;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;04;73;2222,46310223082
