DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;MES;DPTO;fex_c_2011
3231155;1;2;1;70;2;1;50;4; ;2;4;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;1;9500;06;63;836,783954039793
3231156;1;3;1;70;2;8;50;1; ;2;85;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;06;63;1102,15180839877
3231156;1;4;1;70;2;2;50;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;85000;2;61;61;01;1;1;0111;06;63;1102,15180839877
3231180;1;1;1;70;2;8;54;4; ;2;8;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;95;45;1;1;4521;06;63;729,190508070519
3231189;1;1;1;70;2;8;54;4; ;2;8;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0121;06;63;910,191598900286
3231574;1;3;1;70;2;45;48;4; ;2;45;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6041;06;50;654,026027687073
3231580;1;5;1;70;2;52;40;1; ;2;52;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5229;06;50;1211,4863849615
3235471;1;3;1;70;2;15;48;1; ;2;17;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5229;06;76;8910,44219479724
3235514;1;4;1;70;2;12;48;1; ;2;4;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;1;0118;06;68;2499,58862613434
3235579;1;3;1;70;2;4;48;1; ;2;6;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;87;87;34;1;1;3420;06;68;1633,67401304772
