DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;MES;DPTO;fex_c_2011;AREA
3225398;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;41;151,04719269224;41
3225399;1;2;1;80;1;1;1;2; ;2; ;1;150000; ; ; ;2;2;1;06;41;83,2165036044339;41
3225400;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;11;2;1;06;41;89,0050128818564;41
3225403;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;17;148,379457295679;17
3225403;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;17;148,379457295679;17
3225404;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;17;199,525330311191;17
3225404;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;199,525330311191;17
3225406;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;06;17;211,257811947349;17
3225406;1;2;1;80;1;1;4;5; ;3; ;2; ; ;4; ;8;1;1;06;17;211,257811947349;17
3225409;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;191,203416512389;17
3225410;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;06;17;179,08977887258;17
3225411;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;17;203,301685206823;17
3225412;1;1;1;80;1;1;4;7; ;3; ;2; ; ; ; ;10;2;1;06;17;162,849368224237;17
3225413;1;1;1;80;1;1;4;1; ;2; ;2; ; ; ; ;8;2;1;06;17;174,947636918671;17
3225413;1;2;1;80;1;1;4;4; ;2; ;2; ; ;4; ;9;1;1;06;17;174,947636918671;17
3225413;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;174,947636918671;17
3225416;1;4;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;17;193,30008467482;17
3225418;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;203,152273928377;17
3225420;1;1;1;80;1;1;1;7; ;1;1;2; ; ; ;NO TIENE CON QUE INSTALAR UN NEGOCIO;12;2;1;06;17;164,511117461387;17
3225422;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;4;2;1;06;17;202,211565232639;17
3225422;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;202,211565232639;17
3225422;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;202,211565232639;17
3225423;1;1;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;06;17;164,511117461387;17
3225426;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;216,855130887278;17
3225427;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;17;216,855130887278;17
3225428;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;06;17;191,029097464085;17
3225429;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;191,312166995024;17
3225430;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;206,369076131922;17
3225430;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;206,369076131922;17
3225430;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;206,369076131922;17
3225433;1;1;1;80;1;1;4;3; ;1;2;2; ; ; ; ;9;2;1;06;17;208,084588290701;17
3225433;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;17;208,084588290701;17
3225434;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;17;193,505926879508;17
3225435;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;17;177,153055563737;17
3225439;1;2;1;80;1;1;1;2; ;2; ;2; ; ;1; ;2;1;1;06;17;182,558955815925;17
3225442;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;17;216,855130887278;17
3225443;1;3;1;80;1;1;1;6; ;2; ;2; ; ; ; ;8;2;1;06;41;112,349759370966;41
3225445;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;41;100,137305855893;41
3225446;1;1;1;80;1;1;4;4; ;2; ;2; ; ;4;NO TIENE RECURSOS;12;1;1;06;41;120,552676384183;41
3225450;1;1;1;80;1;1;1;5; ;3; ;2; ; ; ; ;8;2;1;06;15;82,7228722149513;15
3225451;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;15;82,759981074817;15
3225453;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;15;86,904858162218;15
3225455;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;15;199,405467527691;15
3225458;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;15;143,087947899339;15
3225458;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;15;143,087947899339;15
3225458;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;15;143,087947899339;15
3225459;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;15;112,524993253816;15
3225462;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;15;80,8264847243057;15
3225462;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;15;80,8264847243057;15
3225464;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;8;2;1;06;76;895,750393282372;76
3225466;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;76;922,212780681932;76
3225467;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;76;720,713161431548;76
3225468;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;76;549,038086620018;76
3225468;1;2;1;80;1;1;2;7; ;2; ;2; ; ; ; ;9;2;1;06;76;549,038086620018;76
3225468;1;3;1;80;1;1;3;7; ;2; ;2; ; ; ; ;11;2;1;06;76;549,038086620018;76
3225470;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;76;1207,72743806947;76
3225470;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;76;1207,72743806947;76
3225470;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;76;1207,72743806947;76
3225471;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;66;351,290429524702;66
3225473;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;9;2;1;06;66;291,72723811068;66
3225473;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;66;291,72723811068;66
3225476;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;66;282,214763325509;66
3225478;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;66;291,72723811068;66
3225478;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;66;291,72723811068;66
3225479;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;66;248,803500966063;66
3225480;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;66;282,214763325509;66
3225482;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;66;776,348100425383;66
3225482;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;66;776,348100425383;66
3225482;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;66;776,348100425383;66
3225484;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;87,770849284027;18
3225484;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;87,770849284027;18
3225485;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;58,2246079641817;18
3225487;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;06;18;51,3629304496783;18
3225489;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;83,1222598004975;18
3225490;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;79,0731549008278;18
3225490;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;18;79,0731549008278;18
3225490;1;4;1;80;1;1;4;8; ;2; ;2; ; ; ; ;11;2;1;06;18;79,0731549008278;18
3225490;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;79,0731549008278;18
3225491;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;18;73,4874871602738;18
3225492;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;87,970145686494;18
3225492;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;87,970145686494;18
3225492;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;18;87,970145686494;18
3225492;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;18;87,970145686494;18
3225492;1;6;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;87,970145686494;18
3225492;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;87,970145686494;18
3225493;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;18;80,2885046989256;18
3225494;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;113,560977504197;18
3225496;1;3;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;06;18;55,0298292465684;18
3225498;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;18;51,3629304496783;18
3225500;1;1;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;06;18;67,3244269349766;18
3225501;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;06;18;58,0468332043705;18
3225503;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;68,440625633428;18
3225503;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;18;68,440625633428;18
3225504;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;06;18;62,9046374929283;18
3225504;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;62,9046374929283;18
3225504;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;18;62,9046374929283;18
3225504;1;6;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;18;62,9046374929283;18
3225504;1;7;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;62,9046374929283;18
3225505;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;54,8853844378951;18
3225505;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;18;54,8853844378951;18
3225509;1;1;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;06;18;68,1129503628244;18
3225511;1;3;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;06;18;124,193506771597;18
3225513;1;1;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;06;18;77,5253279757666;18
3225514;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;06;18;89,7008823118678;18
3225515;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;95,5516229769418;18
3225515;1;5;1;80;1;1;1;8; ; ; ;2; ; ; ; ;2;2;1;06;18;95,5516229769418;18
3225515;1;6;1;80;1;1;1;8; ; ; ;2; ; ; ; ;2;2;1;06;18;95,5516229769418;18
3225516;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;18;84,1200164276736;18
3225517;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;18;44,1636408677101;18
3225519;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;27;30,560345126859;27
3225520;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;27;29,4532151057866;27
3225520;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;27;29,4532151057866;27
3225520;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;27;29,4532151057866;27
3225521;1;2;1;80;1;2; ; ; ;2; ;2; ;1;1; ;2; ;1;06;27;25,5837503610281;27
3225522;1;1;1;80;1;1;3;5; ;3; ;2; ; ;1; ;5;1;1;06;27;35,9227574871212;27
3225523;1;1;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;27;52,1464113356352;27
3225523;1;3;1;80;1;1;1;8; ;2; ;1;98; ; ; ;2;2;1;06;27;52,1464113356352;27
3225524;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;27;6,73587801945216;27
3225528;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;06;27;15,6882859502686;27
3225532;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;47;137,747076989358;47
3225533;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;174,157812914356;47
3225534;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;06;47;137,747076989358;47
3225535;1;2;1;80;1;1;2;8; ;2; ;2; ; ; ; ;9;2;1;06;47;239,274056072007;47
3225535;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;239,274056072007;47
3225535;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;47;239,274056072007;47
3225537;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;114,852459155895;47
3225538;1;2;1;80;1;1;3;5; ;2; ;2; ; ;1; ;1;1;1;06;47;146,910762155702;47
3225538;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;47;146,910762155702;47
3225539;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;47;146,831858818068;47
3225539;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;146,831858818068;47
3225539;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;146,831858818068;47
3225540;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;47;94,5515041514385;47
3225540;1;2;1;80;1;1;3;4; ;3; ;2; ; ; ; ;4;2;1;06;47;94,5515041514385;47
3225543;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;06;47;174,23671625199;47
3225544;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;47;137,747076989358;47
3225545;1;1;1;80;1;1;4;3; ;1;2;2; ; ; ; ;8;2;1;06;47;152,906314054548;47
3225545;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;152,906314054548;47
3225547;1;1;1;80;1;1;4;1; ;2; ;2; ; ;3; ;9;1;1;06;47;93,3237771492871;47
3225547;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;93,3237771492871;47
3225549;1;1;1;80;1;1;4;7; ;2; ;2; ; ; ; ;8;2;1;06;47;147,285680993308;47
3225551;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;06;47;158,060035470626;47
3225553;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;06;47;137,747076989358;47
3225554;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;47;137,747076989358;47
3225555;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;47;179,508335403344;47
3225557;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;06;76;635,283428967511;76
3225557;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;76;635,283428967511;76
3225558;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ;DILIGENCIAS FAMILIARES;12;2;1;06;76;604,509408574976;76
3225561;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;76;604,509408574976;76
3225562;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;76;922,212780681932;76
3225562;1;2;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;06;76;922,212780681932;76
3225564;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;06;76;489,255131672086;76
3225565;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;76;1119,1408686941;76
3225571;1;2;1;80;1;1;2;2; ;2; ;2; ; ; ; ;2;2;1;06;20;111,427681523784;20
3225572;1;2;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;06;20;135,525391160903;20
3225572;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;20;135,525391160903;20
3225572;1;4;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;06;20;135,525391160903;20
3225573;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;06;20;114,676483817844;20
3225574;1;3;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;06;20;152,819825031302;20
3225574;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;20;152,819825031302;20
3225575;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;06;20;111,965818431761;20
3225579;1;3;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;06;20;180,933475417263;20
3225579;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;20;180,933475417263;20
3225580;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;06;20;126,463738515959;20
3225581;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;20;135,095988925474;20
3225581;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;06;20;135,095988925474;20
3225584;1;1;1;80;1;1;4;4; ;3; ;2; ; ; ; ;8;2;1;06;63;116,966452898207;63
3225585;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;06;63;235,537608656087;63
3225585;1;5;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;06;63;235,537608656087;63
3225588;1;1;1;80;1;1;4;9;POR  EDAD;2; ;2; ; ; ; ;8;2;1;06;63;113,951575241608;63
3225588;1;2;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;06;63;113,951575241608;63
3225590;1;4;1;80;1;1;1;3; ;2; ;2; ; ; ; ;9;2;1;06;63;78,3364119198382;63
