DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;CLASE;ESC;MES;DPTO;fex_c_2011
3231125;1;2;1;10;2;2;1;11;1968;44;2;3;1; ; ;1;5; ;2;1;2; ;5;10;1;2;10;06;63;836,783954039793
3231126;1;1;1;10;1;1;1;6;1978;34;1;2;2;1;10; ; ; ;2;2;2; ;1;0; ;2;0;06;63;883,836454733113
3231126;1;2;1;10;2;2;1;7;1987;25;2;2;2;1;10; ; ; ;2;1;2; ;3;5; ;2;5;06;63;883,836454733113
3231126;1;3;1;10;2;1;1;9;2005;7;3; ;2;1;10; ; ; ;2;1;1;1;3;1; ;2;1;06;63;883,836454733113
3231126;1;4;1;10;2;1;1;9;2009;3;3; ;2;1;10; ; ; ;2;2;2; ;1;0; ;2;0;06;63;883,836454733113
3231127;1;1;1;10;1;1;1;10;1978;34;1;2;2;1;24; ; ; ;2;1;2; ;4;6; ;2;6;06;63;940,397168052554
3231127;1;2;1;10;2;2;1;4;1989;24;2;2;2;1;24; ; ; ;2;1;2; ;5;10;1;2;10;06;63;940,397168052554
3231127;1;3;1;10;1;1;1;2;2010;3;3; ;2;1;24; ; ; ;2;2;2; ;1;0; ;2;0;06;63;940,397168052554
3231127;1;4;1;10;1;1;1;7;2012;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;06;63;940,397168052554
3231128;1;1;1;10;1;1;1;10;1967;45;1;2;2;1;11; ; ; ;2;1;2; ;3;3; ;2;3;06;63;860,310204386453
3231128;1;2;1;10;2;2;1;4;1973;40;2;2;2;1;11; ; ; ;2;1;2; ;3;4; ;2;4;06;63;860,310204386453
3231128;1;3;1;10;2;1;1;12;2007;5;3; ;2;1;11; ; ; ;2;2;1;1;2;0; ;2;0;06;63;860,310204386453
3231130;1;1;1;10;1;1;1;6;1991;22;1;2;2;1;4; ; ; ;2;1;2; ;5;11;2;2;11;06;63;1040,79876318913
3231130;1;2;1;10;2;2;1;5;1995;18;2;2;2;1;4; ; ; ;2;2;2; ;1;0; ;2;0;06;63;1040,79876318913
3231130;1;3;1;10;2;1;1;2;2012;1;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;06;63;1040,79876318913
3231149;1;1;1;10;1;2;1;2;1949;64;1;5;1; ; ;3; ; ;1;1;2; ;4;9; ;2;9;06;63;1499,50287180562
3231149;1;2;1;10;2;1;1;11;1973;39;3;2;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;06;63;1499,50287180562
3231149;1;3;1;10;3;1;1;11;1997;15;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;06;63;1499,50287180562
3231149;1;4;1;10;1;2;1;5;1952;61;5;6;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;06;63;1499,50287180562
3231150;1;1;1;10;1;1;1;10;1970;42;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;63;1115,08292219255
3231150;1;2;1;10;2;2;1;8;1973;39;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;06;63;1115,08292219255
3231150;1;3;1;10;3;2;1;9;1996;16;3;6;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;06;63;1115,08292219255
3231150;1;4;1;10;4;1;1;12;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;06;63;1115,08292219255
3231150;1;5;1;10;5;1;1;6;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;4;0; ;2;5;06;63;1115,08292219255
3231153;1;1;1;10;1;1;1;5;1972;41;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;06;63;1017,67595653815
3231153;1;2;1;10;2;2;1;1;1974;39;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;63;1017,67595653815
3231153;1;3;1;10;2;1;1;9;2001;11;3;6;2;1;24; ; ; ;1;1;1;1;4;0; ;2;5;06;63;1017,67595653815
3231153;1;4;1;10;2;2;1;3;2005;8;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;06;63;1017,67595653815
3231155;1;1;1;10;1;1;1;11;1960;52;1;2;1; ; ;1;4; ;2;1;2; ;5;11;2;2;11;06;63;836,783954039793
3231155;1;2;1;10;2;2;1;5;1960;53;2;2;2;1;15; ; ; ;1;1;2; ;4;8; ;2;8;06;63;836,783954039793
3231156;1;1;1;10;1;1;1;7;1958;54;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;06;63;1102,15180839877
3231156;1;2;1;10;2;2;1;7;1964;48;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;06;63;1102,15180839877
3231156;1;3;1;10;3;2;1;4;1996;17;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;63;1102,15180839877
3231156;1;4;1;10;4;1;1;11;1997;15;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;63;1102,15180839877
3231156;1;5;1;10;2;2;1;10;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;06;63;1102,15180839877
3231156;2;1;2;10;1;1;1;5;1960;53;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;1102,15180839877
3231156;2;2;2;10;2;2;1;8;1956;56;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;06;63;1102,15180839877
3231157;1;1;1;10;1;1;1;10;1971;41;1;6;1; ; ;1;4; ;2;1;2; ;3;3; ;2;3;06;63;836,783954039793
3231157;1;2;1;10;2;2;1;4;1967;46;8;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;63;836,783954039793
3231159;1;1;1;10;1;1;1;8;1969;43;1;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;06;63;843,524292891615
3231159;1;2;1;10;2;2;1;2;1981;32;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;843,524292891615
3231159;1;3;1;10;2;2;1;9;2011;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;63;843,524292891615
3231161;1;1;1;10;1;1;1;7;1978;34;1;2;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;06;63;1017,67595653815
3231161;1;2;1;10;1;2;1;8;1980;32;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;06;63;1017,67595653815
3231161;1;3;1;10;1;1;1;9;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;06;63;1017,67595653815
3231161;1;4;1;10;1;2;1;5;2004;9;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;06;63;1017,67595653815
3231162;1;1;1;10;1;1;1;6;1964;49;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;836,783954039793
3231162;1;2;1;10;2;2;1;12;1965;47;2;2;1; ; ;3; ; ;2;2;2; ;3;1; ;2;1;06;63;836,783954039793
3231177;1;1;1;10;1;1;1;7;1943;69;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;910,191598900286
3231177;1;2;1;10;2;2;1;3;1951;62;2;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;910,191598900286
3231178;1;1;1;10;1;1;1;9;1974;38;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;63;893,344667359234
3231178;1;2;1;10;2;2;1;6;1993;20;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;63;893,344667359234
3231179;1;1;1;10;1;1;1;6;1954;59;1;4;1; ; ;1;3;75000;2;1;2; ;6;2;3;2;13;06;63;729,190508070519
3231180;1;1;1;10;1;1;1;1;1948;65;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;729,190508070519
3231181;1;1;1;10;1;1;1;6;1942;71;1;2;2;1;6; ; ; ;2;1;2; ;3;5; ;2;5;06;63;729,190508070519
3231183;1;1;1;10;1;1;1;2;1960;53;1;2;1; ; ;1;4; ;2;2;2; ;1;0; ;2;0;06;63;836,783954039793
3231183;1;2;1;10;2;2;1;2;1960;53;2;2;1; ; ;1;5; ;2;2;2; ;3;1; ;2;1;06;63;836,783954039793
3231184;1;1;1;10;1;1;1;4;1951;62;1;6;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;06;63;729,190508070519
3231186;1;1;1;10;1;1;1;12;1958;54;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;63;963,349026499548
3231187;1;1;1;10;1;1;1;8;1977;35;1;1;1; ; ;1;1;23600;2;2;2; ;3;3; ;2;3;06;63;970,663757251036
3231187;1;2;1;10;2;2;1;10;1990;22;2;1;2;1;72; ; ; ;1;1;2; ;3;3; ;2;3;06;63;970,663757251036
3231187;1;3;1;10;2;1;1;10;2005;7;3; ;2;1;60; ; ; ;2;2;1;1;3;0; ;2;0;06;63;970,663757251036
3231187;1;4;1;10;2;1;1;7;2006;6;3; ;2;1;60; ; ; ;2;2;1;1;3;0; ;2;0;06;63;970,663757251036
3231187;1;5;1;10;2;2;1;11;2010;2;3; ;2;1;12; ; ; ;2; ; ; ; ; ; ;2; ;06;63;970,663757251036
3231187;1;6;1;10;2;1;1;8;2012;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;06;63;970,663757251036
3231188;1;1;1;10;1;1;1;12;1992;20;1;1;2;2; ; ; ; ;2;1;2; ;3;3; ;2;3;06;63;944,500279927861
3231188;1;2;1;10;2;2;1;1;1992;21;2;1;2;1;60; ; ; ;2;1;2; ;3;5; ;2;5;06;63;944,500279927861
3231188;1;3;1;10;2;1;1;10;2006;6;3; ;2;1;60; ; ; ;2;2;1;1;3;0; ;2;0;06;63;944,500279927861
3231188;1;4;1;10;2;1;1;7;2008;4;3; ;2;1;36; ; ; ;2;2;1;1;2;0; ;2;0;06;63;944,500279927861
3231188;1;5;1;10;2;2;1;7;2010;2;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;06;63;944,500279927861
3231188;1;6;1;10;6;2;1;11;1968;44;5;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;944,500279927861
3231189;1;1;1;10;1;1;1;12;1953;59;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;06;63;910,191598900286
3231189;1;2;1;10;2;2;1;10;1948;64;2;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;63;910,191598900286
3231570;1;1;1;10;1;1;1;5;1952;61;1;2;2;1;98; ; ; ;1;1;2; ;4;8; ;2;8;06;50;654,026027687073
3231570;1;2;1;10;2;2;1;7;1959;53;2;2;2;1;12; ; ; ;1;1;2; ;4;6; ;2;6;06;50;654,026027687073
3231571;1;1;1;10;1;1;1;2;1954;59;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;06;50;654,026027687073
3231571;1;2;1;10;2;2;1;12;1956;56;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;06;50;654,026027687073
3231571;1;3;1;10;2;1;1;6;2007;6;4; ;1; ; ;1;5; ;2;2;1;1;3;0; ;2;0;06;50;654,026027687073
3231571;1;4;1;10;2;1;1;9;1916;96;5;5;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;06;50;654,026027687073
3231572;1;1;1;10;1;1;1;6;1969;44;1;2;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;06;50;2338,61053392276
3231572;1;2;1;10;2;2;1;8;1994;18;2;2;1; ; ;3; ; ;1;1;2; ;4;9; ;2;9;06;50;2338,61053392276
3231572;1;3;1;10;1;1;1;2;1995;18;3;6;2;1;24; ; ; ;1;2;2; ;1;0; ;2;0;06;50;2338,61053392276
3231572;1;4;1;10;2;2;1;10;2011;1;3; ;1; ; ;3; ; ;1; ; ; ; ; ; ;2; ;06;50;2338,61053392276
3231572;1;5;1;10;2;1;1;5;2013;0;3; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;06;50;2338,61053392276
3231573;1;1;1;10;1;1;1;5;1968;45;1;2;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;06;50;1943,77153560036
3231573;1;2;1;10;2;2;1;3;1975;38;2;2;1; ; ;3; ; ;1;1;2; ;4;8; ;2;8;06;50;1943,77153560036
3231573;1;3;1;10;1;1;1;5;1998;15;3;6;1; ; ;3; ; ;1;1;2; ;4;6; ;2;6;06;50;1943,77153560036
3231573;1;4;1;10;2;2;1;5;2001;12;3;6;1; ; ;3; ; ;1;1;1;1;3;4; ;2;4;06;50;1943,77153560036
3231573;1;5;1;10;2;1;1;2;2009;4;3; ;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;06;50;1943,77153560036
3231573;1;6;1;10;2;2;1;2;2013;0;3; ;1; ; ;3; ; ;1; ; ; ; ; ; ;2; ;06;50;1943,77153560036
3231574;1;1;1;10;1;1;1;4;1953;60;1;2;1; ; ;1;2;75000;2;1;2; ;6;5;4;2;16;06;50;654,026027687073
3231574;1;2;1;10;2;2;1;1;1955;58;2;2;1; ; ;1;5; ;2;1;2; ;4;8; ;2;8;06;50;654,026027687073
3231574;1;3;1;10;3;1;1;9;1976;36;3;6;2;1;6; ; ; ;2;1;2; ;6;2;2;2;13;06;50;654,026027687073
3231575;1;1;1;10;1;2;1;8;1964;48;1;2;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;06;50;1203,43755734774
3231575;1;2;1;10;2;2;1;5;1984;29;3;4;2;1;6; ; ; ;2;1;2; ;6;5;4;2;16;06;50;1203,43755734774
3231575;1;3;1;10;2;1;1;11;2003;9;3; ;2;1;6; ; ; ;2;1;1;1;3;3; ;2;3;06;50;1203,43755734774
3231575;1;4;1;10;2;1;1;7;2009;3;4; ;2;1;6; ; ; ;2;2;2; ;1;0; ;2;0;06;50;1203,43755734774
3231575;1;5;1;10;2;1;1;9;2011;1;4; ;2;1;6; ; ; ;2; ; ; ; ; ; ;2; ;06;50;1203,43755734774
3231576;1;1;1;10;1;1;1;5;1949;64;1;4;2;1;1; ; ; ;2;1;2; ;3;5; ;2;5;06;50;973,707231296591
3231577;1;1;1;10;1;1;1;11;1986;26;1;2;1; ; ;1;1;24000;2;1;2; ;5;11;2;2;11;06;50;1095,6657665584
3231577;1;2;1;10;2;2;1;1;1987;26;2;2;1; ; ;1;1;24000;2;1;2; ;5;11;2;2;11;06;50;1095,6657665584
3231577;1;3;1;10;2;2;1;4;2010;3;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;06;50;1095,6657665584
3231578;1;1;1;10;1;1;1;5;1945;68;1;2;1; ; ;1;5; ;2;1;2; ;3;1; ;2;1;06;50;654,026027687073
3231578;1;2;1;10;2;2;1;5;1949;64;2;2;1; ; ;1;2;68000;2;1;2; ;3;5; ;2;5;06;50;654,026027687073
3231578;1;3;1;10;3;1;1;10;1967;45;3;6;2;1;4; ; ; ;2;1;2; ;3;5; ;2;5;06;50;654,026027687073
3231579;1;1;1;10;1;2;1;3;1946;67;1;4;2;1;6; ; ; ;2;1;2; ;3;5; ;2;5;06;50;735,644761506929
3231580;1;1;1;10;1;1;1;9;1953;59;1;2;2;2; ; ; ; ;2;1;2; ;3;4; ;2;4;06;50;1211,4863849615
3231580;1;2;1;10;2;2;1;4;1961;52;2;2;2;2; ; ; ; ;2;1;2; ;3;5; ;2;5;06;50;1211,4863849615
3231580;1;3;1;10;3;2;1;12;1997;15;3;6;2;2; ; ; ; ;2;1;2; ;3;5; ;2;5;06;50;1211,4863849615
3231580;1;4;1;10;2;1;1;6;1985;28;3;2;1; ; ;1;1;98;2;1;2; ;5;11;2;2;11;06;50;1211,4863849615
3231580;1;5;1;10;2;2;1;8;1991;21;5;2;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;06;50;1211,4863849615
3231580;1;6;1;10;2;1;1;11;2007;5;4; ;1; ; ;1;5; ;2;2;1;1;3;0; ;2;0;06;50;1211,4863849615
3231581;1;1;1;10;1;1;1;9;1970;42;1;2;1; ; ;1;3;130000;2;1;2; ;4;7; ;2;7;06;50;1949,87131659585
3231581;1;2;1;10;2;2;1;9;1974;38;2;2;1; ; ;1;5; ;2;1;2; ;4;9; ;2;9;06;50;1949,87131659585
3231581;1;3;1;10;2;1;1;5;1999;14;3;6;1; ; ;1;5; ;2;1;1;2;4;7; ;2;7;06;50;1949,87131659585
3231581;1;4;1;10;2;1;1;11;2001;11;3;6;1; ; ;1;5; ;2;1;1;2;4;6; ;2;6;06;50;1949,87131659585
3235206;1;1;1;10;1;1;1;6;1954;59;1;4;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;18;915,364024065284
3235207;1;1;1;10;1;2;1;5;1980;33;1;5;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;06;18;1711,4747764608
3235207;1;2;1;10;2;1;1;7;1997;15;3;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;06;18;1711,4747764608
3235207;1;3;1;10;3;2;1;8;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;06;18;1711,4747764608
3235207;1;4;1;10;4;1;1;9;2001;11;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;06;18;1711,4747764608
3235207;1;5;1;10;5;1;1;10;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;06;18;1711,4747764608
3235207;1;6;1;10;1;1;1;1;2004;9;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;06;18;1711,4747764608
3235207;1;7;1;10;1;1;1;5;2005;8;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;06;18;1711,4747764608
3235207;1;8;1;10;1;1;1;10;2006;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;06;18;1711,4747764608
3235207;1;9;1;10;1;1;1;5;2008;5;3; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;06;18;1711,4747764608
3235207;1;10;1;10;1;2;1;11;2009;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;06;18;1711,4747764608
3235207;1;11;1;10;1;1;1;3;2012;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;18;1711,4747764608
3235208;1;1;1;10;1;1;1;3;1992;21;1;2;2;1;36; ; ; ;2;1;2; ;5;11;2;2;11;06;18;1344,5247574501
3235208;1;2;1;10;2;2;1;8;1990;22;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1344,5247574501
3235208;1;3;1;10;2;1;1;6;2008;5;3; ;1; ; ;3; ; ;2;2;1;1;2;1; ;2;0;06;18;1344,5247574501
3235208;1;4;1;10;2;2;1;8;2010;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;18;1344,5247574501
3235208;1;5;1;10;2;1;1;6;2013;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;18;1344,5247574501
3235209;1;1;1;10;1;1;1;4;1988;25;1;3;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;06;18;1336,70689606395
3235209;1;2;1;10;2;2;1;2;1988;25;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;18;1336,70689606395
3235209;1;3;1;10;2;1;1;8;2006;6;3; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;06;18;1336,70689606395
3235209;1;4;1;10;2;1;1;1;2011;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;18;1336,70689606395
3235209;1;5;1;10;5;2;1;11;1955;57;9;5;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;06;18;1336,70689606395
3235210;1;1;1;10;1;2;1;11;1971;41;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1205,99625069908
3235210;1;2;1;10;2;1;1;6;1991;22;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;18;1205,99625069908
3235211;1;1;1;10;1;1;1;11;1981;31;1;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;06;18;1525,652346376
3235211;1;2;1;10;2;2;1;1;1980;33;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1525,652346376
3235211;1;3;1;10;3;1;1;8;1998;14;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;06;18;1525,652346376
3235211;1;4;1;10;4;1;1;7;2000;12;3;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;06;18;1525,652346376
3235211;1;5;1;10;2;1;1;4;2005;8;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;06;18;1525,652346376
3235211;1;6;1;10;2;2;1;12;2008;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;06;18;1525,652346376
3235213;1;1;1;10;1;1;1;8;1951;61;1;3;1; ; ;3; ; ;1;1;2; ;3;3; ;2;3;06;18;1142,57746832767
3235213;1;2;1;10;2;2;1;8;1955;57;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1142,57746832767
3235214;1;1;1;10;1;2;1;4;1926;87;1;5;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;18;1600,68696175283
3235214;1;2;1;10;2;2;1;11;1950;62;3;4;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;06;18;1600,68696175283
3235215;1;1;1;10;1;1;1;3;1979;34;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1150,96211962558
3235215;1;2;1;10;2;2;1;6;1991;22;2;2;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;06;18;1150,96211962558
3235215;1;3;1;10;3;1;1;11;2003;9;3; ;1; ; ;3; ; ;2;1;1;1;3;3; ;2;3;06;18;1150,96211962558
3235216;1;1;1;10;1;1;1;12;1981;31;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;18;1150,96211962558
3235216;1;2;1;10;2;2;1;9;1991;21;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;18;1150,96211962558
3235216;1;3;1;10;2;1;1;6;2009;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;06;18;1150,96211962558
3235217;1;1;1;10;1;1;1;4;1982;31;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;18;1109,49345180157
3235217;1;2;1;10;2;2;1;2;1978;35;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1109,49345180157
3235217;1;3;1;10;2;1;1;10;2010;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;18;1109,49345180157
3235217;1;4;1;10;2;1;1;6;2013;0;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;18;1109,49345180157
3235218;1;1;1;10;1;1;1;7;1965;47;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;06;18;1050,42772631518
3235218;1;2;1;10;2;2;1;6;1969;44;2;2;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;18;1050,42772631518
3235219;1;1;1;10;1;2;1;2;1957;56;1;5;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1870,44020158167
3235219;1;2;1;10;2;2;1;5;1982;31;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;06;18;1870,44020158167
3235219;1;3;1;10;3;1;1;10;2000;12;4;6;1; ; ;3; ; ;2;1;1;1;4;7; ;2;7;06;18;1870,44020158167
3235219;1;4;1;10;4;1;1;4;1995;18;4;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1870,44020158167
3235219;1;5;1;10;5;1;1;10;2002;10;4;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;06;18;1870,44020158167
3235220;1;1;1;10;1;1;1;3;1960;53;1;2;1; ; ;1;3;73000;2;1;2; ;3;5; ;2;5;06;18;1340,04451019249
3235220;1;2;1;10;2;2;1;8;1995;17;2;2;1; ; ;3; ; ;2;1;1;1;4;9; ;2;9;06;18;1340,04451019249
3235220;1;3;1;10;3;1;1;11;1998;14;9;6;1; ; ;3; ; ;2;1;1;1;3;5; ;2;5;06;18;1340,04451019249
3235221;1;1;1;10;1;1;1;1;1984;29;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;06;18;1067,35022771003
3235221;1;2;1;10;2;2;1;7;1984;28;2;2;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;06;18;1067,35022771003
3235221;1;3;1;10;2;2;1;9;2004;8;3; ;1; ; ;3; ; ;2;1;1;1;3;2; ;2;2;06;18;1067,35022771003
3235221;1;4;1;10;2;2;1;6;2011;2;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;06;18;1067,35022771003
3235239;1;1;1;10;1;2;1;12;1972;40;1;4;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;06;18;987,38099738898
