DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
834983;1;3;1;70;2;8;48;3;;2;68;3;;1;8;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;13;10.531.477.696.408
835001;1;3;1;70;2;18;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;98;;;1;2;;13;195.676.202.070.572
835001;1;6;1;70;2;48;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;13;195.676.202.070.572
835007;1;4;1;70;2;24;48;1;;2;24;1;;4;1;;;;;;;;;;1;;2;;2;95;95;45;1;2;4521;13;169.604.318.247.488
835073;1;4;1;70;2;144;55;1;;2;48;3;;1;1;;;;;;;;;;1;;2;;2;97;54;95;1;2;9500;13;10.531.477.696.408
835078;1;6;1;70;2;12;48;2;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;13;54;95;1;1;9500;13;10.531.477.696.408
835086;1;1;1;70;2;4;50;8;;2;120;8;;4;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;13;168.798.480.500.372
835086;1;4;1;70;2;19;50;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;13;168.798.480.500.372
835113;1;2;1;70;2;30;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;57;;;1;2;;13;10.531.477.696.408
835113;1;3;1;70;2;24;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;21;;;1;2;;13;10.531.477.696.408
835113;1;4;1;70;2;2;50;3;;2;2;3;;1;4;;;;;;;;;;1;;1;200000;2;54;54;95;1;1;9500;13;10.531.477.696.408
835414;1;3;1;70;2;8;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;33;;;1;1;;18;434.230.243.357.689
835496;1;3;1;70;2;8;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;18;36.332.006.049.422
835514;1;3;1;70;2;4;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;18;574.890.809.788.185
835531;1;4;1;70;2;4;24;1;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;18;624.783.934.672.537
835604;1;2;1;70;2;12;48;3;;2;48;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;18;496.510.908.227.731
835632;1;3;1;70;2;12;50;1;;2;12;1;;2;4;;;;;;;;;;1;;2;;2;58;0;60;1;1;6022;18;342.855.361.433.562
835692;1;3;1;70;2;6;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;18;550.182.156.351.226
835696;1;2;1;70;2;8;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;18;381.471.277.490.708
835705;1;5;1;70;2;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;18;378.945.811.638.314
835750;1;3;1;70;2;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;18;447.028.924.702.211
835846;1;3;1;70;2;6;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;1;;18;390.213.998.443.546
835853;1;3;1;70;2;3;30;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;18;350.803.927.608.265
835884;1;1;1;70;2;25;48;1;;2;25;1;;2;1;;;;;;;;;;1;;2;;2;62;62;1;1;2;140;20;155.820.835.045.712
835885;1;3;1;70;2;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;20;163.577.631.618.006
835889;1;3;1;70;2;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;20;114.488.670.550.578
835890;1;1;1;70;2;20;24;1;;2;250;1;;2;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;20;130.225.587.508.536
836129;1;1;1;70;2;8;48;8;;2;8;1;;4;4;;;;;;;;1;;;;2;;2;62;95;41;1;1;4100;20;26.327.516.581.591
836154;1;1;1;70;2;8;70;8;;2;8;8;;3;7;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;20;118.373.674.873.693
836283;1;5;1;70;2;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;2;;20;129.835.457.401.163
836286;1;3;1;70;2;8;48;8;;2;12;8;;3;2;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;20;856.817.606.760.418
836286;1;4;1;70;2;2;48;8;;2;4;8;;3;2;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;20;856.817.606.760.418
836295;1;1;1;70;2;12;36;3;;2;52;3;;1;4;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;20;175.999.299.533.157
836295;1;2;1;70;2;2;48;1;;2;1;1;;3;4;;;;;;;;;;1;;1;340000;2;62;62;1;1;1;115;20;175.999.299.533.157
837848;1;2;1;70;2;40;48;1;;2;40;1;;8;4;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;5;295.170.447.860.781
837866;1;2;1;70;2;8;48;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;5;406.158.559.277.302
837927;1;3;1;70;2;40;48;1;;2;90;3;;1;4;;;;;;;;;;1;;2;;2;97;54;95;1;2;9500;5;119.742.084.414.719
837931;1;1;1;70;2;2;48;1;;2;8;1;;6;8;;;;;;;;;;1;;2;;2;95;97;45;1;1;4521;5;999.964.947.317.371
838149;1;3;1;70;2;4;48;3;;2;20;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;18;570.346.951.515.562
838593;1;3;1;70;2;16;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;18;446.243.429.458.592
838599;1;3;1;70;2;20;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;18;4.785.557.564.242
838736;1;1;1;70;2;3;48;1;;2;6;3;;1;1;;;;;;;;;;1;;2;;2;45;54;95;1;1;9500;18;322.198.159.214.902
838770;1;3;1;70;2;4;48;1;;2;5;1;;2;8;;;;;;;;;;1;;1;400000;2;60;62;1;1;1;121;18;319.730.568.849.586
838967;1;3;1;70;2;20;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;18;319.730.568.849.586
839000;1;2;1;70;2;1;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;41;;;1;1;;18;26.924.285.378.223
839029;1;3;1;70;2;1;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;18;405.750.677.822.885
839403;1;3;1;70;2;5;48;3;;2;5;3;;1;1;;;;;;;;1;;;;2;;2;54;54;95;1;1;9500;23;131.151.178.901.719
839403;1;4;1;70;2;4;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;37;;;1;1;;23;131.151.178.901.719
839407;1;2;1;70;2;5;48;2;;2;24;2;;9;1;;;;;;;;;;1;;2;;2;32;31;75;1;1;7512;23;146.026.562.695.615
839683;1;1;1;70;2;1;40;4;;2;2;4;;1;1;;;;;;;;;;1;;1;150000;2;61;61;1;1;1;140;41;16.149.571.336.311
839710;1;1;1;70;2;4;40;4;;2;4;4;;1;2;;;;;;;;;;1;;1;80000;2;61;61;1;1;1;140;41;113.547.234.504.336
839716;1;1;1;70;2;8;40;4;;2;8;4;;1;1;;;;;;;;1;;;;2;;2;54;54;74;1;1;7493;41;880.468.149.738.645
839838;2;1;2;70;2;2;40;4;;2;2;4;;1;1;;;;;;;;;;1;;2;;2;61;61;1;1;1;121;41;994.815.577.640.156
839838;2;2;2;70;2;24;40;1;;2;156;1;;2;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5211;41;994.815.577.640.156
839838;3;3;3;70;2;240;40;1;;2;156;1;;2;1;;;;;;;;;;1;;2;;2;45;40;51;1;2;5125;41;994.815.577.640.156
839843;1;3;1;70;2;16;40;2;;2;16;2;;9;1;;;;;;;;;;1;;2;;2;59;59;85;1;2;8512;41;103.294.321.264.681
839860;1;3;1;70;2;2;45;8;;2;2;8;;7;1;;;;;1;;;;;;;1;200000;2;62;62;1;1;1;111;41;91.775.586.273.546
839864;1;3;1;70;2;16;40;3;;2;16;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;41;595.760.579.204.685
839889;1;2;1;70;2;28;20;1;;1;;;.;;;.;.;;;;;;;;;.;;;;39;;;1;2;;41;93.140.290.618.441
839997;1;3;1;70;2;4;40;3;;2;12;4;;1;1;;;;;;;;;;1;;2;;2;54;54;55;1;1;5529;41;164.076.397.662.001
840028;1;2;1;70;2;2;25;3;;2;8;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;41;163.149.840.983.661
840373;1;3;1;70;2;48;48;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5237;47;851.142.596.314.155
840727;1;2;1;70;2;48;48;2;;2;240;2;;5;1;;;;;;;;;;1;;2;;2;13;13;80;1;2;8012;47;844.417.449.766.227
840762;1;2;1;70;2;12;48;3;;2;480;3;;1;4;;;;;;;;1;;;;2;;2;54;54;95;1;1;9500;47;156.935.560.164.609
840882;1;2;1;70;2;4;40;4;;2;4;4;;9;1;;;;;;;;;;1;;2;;2;54;54;85;1;1;8532;52;252.766.323.033.416
840899;1;3;1;70;2;26;40;3;;1;;;.;;;.;.;;;;;;;;;.;;;;55;;;1;2;;52;337.753.018.726.672
840899;1;4;1;70;2;4;40;8;;1;;;.;;;.;.;;;;;;;;;.;;;;60;;;1;1;;52;337.753.018.726.672
840918;1;5;1;70;2;26;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;61;;;1;2;;52;438.417.188.664.775
840918;1;7;1;70;2;4;54;8;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;60;61;1;1;1;140;52;438.417.188.664.775
840918;1;8;1;70;2;52;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;2;;52;438.417.188.664.775
840936;1;3;1;70;2;52;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;52;214.356.221.388.909
840943;1;3;1;70;2;23;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;53;;;1;2;;52;24.267.112.001.862
840947;1;5;1;70;2;52;40;1;;2;52;1;;4;1;;;;;;;;;;1;;2;;2;11;11;51;1;2;5141;52;154.453.301.579.218
841079;1;3;1;70;2;8;40;3;;2;12;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;52;215.504.685.793.344
841159;1;3;1;70;2;26;40;3;;2;26;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;52;895.605.031.300.911
841159;1;5;1;70;2;156;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;2;;52;895.605.031.300.911
841159;1;6;1;70;2;104;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;17;;;1;2;;52;895.605.031.300.911
841383;1;6;1;70;2;24;48;3;;2;24;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;2;9500;54;377.994.387.349.636
841434;1;1;1;70;2;5;48;1;;2;6;1;;2;4;;;;;;;;;;1;;2;;2;98;98;60;1;1;6042;54;208.415.404.641.698
841466;1;3;1;70;2;3;48;3;;2;52;4;;2;7;;;;;;;;;;1;;2;;2;54;54;55;1;1;5529;54;961.372.005.756.036
841568;1;8;1;70;2;8;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;54;102.773.899.370.354
841638;1;2;1;70;2;104;40;3;;1;;;.;;;.;.;;;;;;;;;.;;;;55;;;1;2;;54;111.977.973.491.009
841700;1;3;1;70;2;13;40;1;;2;14;1;;2;4;;;;;;;;;;1;;2;;2;98;98;60;1;1;6021;54;208.415.404.641.698
841704;1;3;1;70;2;16;40;1;;2;208;1;;4;1;;;;;;;;;;1;;2;;2;13;13;80;1;2;8011;54;167.526.446.467.744
841717;1;2;1;70;2;1;16;1;;1;;;.;;;.;.;;;;;;;;;.;;;;32;;;1;1;;54;377.994.387.349.636
841807;1;8;1;70;2;84;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;13;;;1;2;;54;167.180.862.973.501
841829;1;3;1;70;2;6;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;58;;;1;1;;54;116.960.643.671.767
841829;1;4;1;70;2;6;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;0;;;1;1;;54;116.960.643.671.767
841870;1;4;1;70;2;4;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;84;;;1;1;;54;105.671.914.558.373
841912;1;2;1;70;2;30;40;1;;2;30;1;;9;2;;;;;;;;;;1;;2;;2;13;13;80;1;2;8043;54;203.230.859.125.847
841921;1;1;1;70;2;2;50;4;;2;2;8;;2;6;;;;;;;;;;1;;1;120000;2;98;62;1;1;1;116;54;316.706.131.863.205
841925;1;3;1;70;2;4;60;1;;2;40;1;;6;1;;;;;;;;;;1;;2;;2;95;62;1;1;1;123;54;240.203.066.243.466
842061;1;4;1;70;2;3;48;1;;2;3;1;;9;3;;;;;1;;;;;;;1;453000;2;89;89;26;1;1;2693;54;124.997.173.871.241
842250;2;2;2;70;2;3;60;1;;2;4;8;;2;1;;;;;;;;;;1;;1;365000;2;58;62;1;1;1;118;68;145.772.858.766.663
842295;1;8;1;70;2;48;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;68;295.993.943.888.869
842337;1;3;1;70;2;20;40;8;;1;;;.;;;.;.;;;;;;;;;.;;;;62;;;1;2;;68;298.107.016.498.853
842776;1;1;1;70;2;4;48;8;;2;8;8;;2;1;;;;;;;;;;1;;1;40000;2;62;62;1;1;1;121;5;353.183.277.401.081
842778;1;1;1;70;2;8;48;8;;2;12;8;;2;4;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;5;161.204.802.431.443
842833;1;1;1;70;2;13;48;1;;1;;;.;;;.;.;;;;;;;;;.;;;;58;;;1;1;;5;514.491.261.589.678
842840;1;2;1;70;2;30;30;1;;2;36;3;;1;1;;;;;;;;;;1;;2;;2;53;54;95;1;2;9500;5;82.789.592.008.421
842843;1;2;1;70;2;35;48;1;;2;99;3;;1;1;;;;;;;;;;1;;2;;2;55;54;95;1;2;9500;5;514.065.327.056.668
842843;1;3;1;70;2;8;60;1;;2;8;4;;1;1;;;;;;;;;;1;;2;;2;98;98;60;1;1;6031;5;514.065.327.056.668
842844;1;1;1;70;2;36;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;5;517.804.467.816.798
842894;1;3;1;70;2;20;48;1;;2;24;1;;6;1;;;;;;;;;;1;;2;;2;32;32;1;1;2;112;5;801.970.827.208.036
842934;1;3;1;70;2;8;45;1;;2;20;1;;9;5;;;;;;;;;;1;;2;;2;73;73;2;1;1;201;19;118.762.773.625.197
842948;1;3;1;70;2;45;48;2;;2;52;2;;9;1;;;;;;;;;;1;;2;;2;59;39;75;1;2;7513;19;114.358.405.104.347
842962;1;5;1;70;2;3;56;1;;2;29;2;;9;1;;;;;;;;1;;;;2;;2;45;59;75;1;1;7513;19;137.501.681.214.632
842968;1;3;1;70;2;6;56;3;;2;360;3;;1;1;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;19;114.700.784.290.552
842978;1;1;1;70;2;2;48;4;;2;208;3;;2;8;;;;;;;;1;;;;2;;2;61;54;95;1;1;9500;19;133.685.293.155.275
843021;1;2;1;70;2;12;40;4;;2;400;3;;2;4;;;;;;;;1;;;;2;;2;77;54;95;1;1;9500;19;11.521.365.886.556
843050;1;1;1;70;2;4;56;8;;2;4;8;;2;1;;;;;;;;;;1;;1;98;2;62;62;1;1;1;111;19;838.508.292.859.483
843078;1;3;1;70;2;4;48;1;;2;7;1;;2;1;;;;;;;;1;;;;1;215000;2;98;98;60;1;1;6042;19;137.784.496.901.885
843135;1;3;1;70;2;8;40;2;;2;52;1;;4;4;;;;;;;;;1;;ESTUDIANDO;2;;2;5;19;74;1;1;7414;19;11.931.286.261.217
843149;1;2;1;70;2;4;40;4;;1;;;.;;;.;.;;;;;;;;;.;;;;57;;;1;1;;19;130.363.513.681.741
843156;1;3;1;70;2;54;48;2;;1;;;.;;;.;.;;;;;;;;;.;;;;44;;;1;2;;19;819.324.555.774.851
843275;1;2;1;70;2;4;48;8;;2;4;8;;3;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;121;23;906.520.064.134.896
843316;1;3;1;70;2;8;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;1;;23;124.208.279.387.769
843481;1;3;1;70;2;3;54;1;;2;32;6;;2;4;;;;;;;;;;1;;2;;2;45;62;1;1;1;140;70;865.516.486.932.794
843608;1;3;1;70;2;12;40;3;;2;16;1;;2;8;;;;;;;;;;1;;2;;2;54;54;74;1;1;7493;70;495.052.094.063.811
843608;1;7;1;70;2;4;48;4;;2;6;4;;2;1;;;;;;;;;;1;;2;;2;97;97;1;1;1;118;70;495.052.094.063.811
843616;1;3;1;70;2;6;40;4;;2;8;4;;2;1;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;70;167.754.175.113.983
843616;1;5;1;70;2;8;48;4;;1;;;.;;;.;.;;;;;;;;;.;;;;95;;;1;1;;70;167.754.175.113.983
843628;1;3;1;70;2;4;40;1;;2;4;1;;2;4;;;;;;;;;;1;;2;;2;54;54;95;1;1;9500;70;109.637.862.233.704
843654;1;3;1;70;2;3;48;4;;2;4;4;;2;6;;;;;;;;;;1;;2;;2;62;62;1;1;1;115;70;906.610.015.100.836
843657;1;4;1;70;2;5;48;4;;2;6;4;;2;1;;;;;;;;;;1;;2;;2;61;61;1;1;1;118;70;11.393.212.250.606
843661;1;1;1;70;2;6;42;4;;2;8;4;;1;6;;;;;;;;;;1;;2;;2;62;62;1;1;1;140;70;978.988.902.782.383
843664;1;5;1;70;2;6;48;1;;2;8;4;;1;4;;;;;;;;;;1;;2;;2;59;38;64;1;1;6421;70;580.596.228.570.953
843669;1;3;1;70;2;6;35;1;;2;32;1;;2;1;;;;;;;;1;;;;2;;2;54;54;95;1;1;9500;70;596.611.654.049.655
843861;1;3;1;70;2;2;40;1;;1;;;.;;;.;.;;;;;;;;;.;;;;59;;;1;1;;70;910.807.411.963.788
843869;1;3;1;70;2;2;48;1;;2;48;4;;1;1;;;;;;;;;;1;;2;;2;31;53;74;1;1;7493;70;104.416.156.097.243
844009;1;2;1;70;2;8;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;70;831.743.010.942.599
844065;1;1;1;70;2;8;50;1;;2;8;1;;9;8;;;;;;;;;;1;;2;;2;58;62;1;1;1;114;76;495.274.213.529.982
844065;1;3;1;70;2;8;60;1;;2;8;1;;5;4;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;76;495.274.213.529.982
844066;1;1;1;70;2;48;60;8;;2;48;1;;9;7;;;;;;;;;;1;;2;;2;62;62;1;1;2;114;76;374.688.782.402.467
844069;1;3;1;70;2;4;48;1;;2;4;1;;9;7;;;;;;;;;;1;;1;461500;2;95;39;75;1;1;7524;76;422.532.881.495.306
844092;2;1;2;70;2;1;48;1;;2;1;1;;9;4;;;;;;;;;;1;;1;850000;2;62;0;45;1;1;4530;76;413.933.451.327.346
844103;1;2;1;70;2;2;60;3;;2;6;8;;4;4;;;;;;;;;;1;;2;;2;54;62;1;1;1;116;76;36.343.244.061.352
844124;1;2;1;70;2;8;60;1;;2;8;8;;4;1;;;;;;;;;;1;;2;;2;62;62;1;1;1;117;76;360.443.839.482.646
844132;1;2;1;70;2;48;48;1;;2;48;1;;6;1;;;;;;;;;;1;;2;;2;45;45;52;1;2;5233;76;379.899.298.718.601
844134;1;2;1;70;2;48;50;4;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;76;410.340.982.629.106
844138;1;3;1;70;2;5;60;1;;2;5;1;;2;1;;;;;;;;;;1;;2;;2;95;95;45;1;1;4521;76;430.647.676.005.128
844138;1;5;1;70;2;6;48;1;;2;6;1;;7;1;;;;;;;;;;1;;2;;2;39;54;85;1;1;8512;76;430.647.676.005.128
844149;2;2;2;70;2;8;48;1;;2;8;1;;5;1;;;;;;;;;;1;;2;;2;45;45;92;1;1;9242;76;346.294.378.899.136
844163;1;2;1;70;2;20;48;3;;1;;;.;;;.;.;;;;;;;;;.;;;;54;;;1;2;;76;361.436.863.102.758
844187;1;2;1;70;2;20;40;1;;2;32;1;;9;1;;;;;;;;;;1;;2;;2;54;62;51;1;2;5125;76;412.531.788.306.849
844194;1;2;1;70;2;20;40;1;;2;20;8;;6;1;;;;;;;;;;1;;2;;2;62;62;51;1;2;5122;76;360.443.839.482.646
844196;1;1;1;70;2;2;40;4;;2;3;4;;1;1;;;;;;;;;;1;;1;70000;2;93;95;52;1;1;5272;76;424.585.925.548.926
844201;1;3;1;70;2;12;40;1;;2;12;1;;6;2;;;;;;;;;;1;;2;;2;62;62;1;1;1;117;76;549.396.741.506.483
844253;1;4;1;70;2;12;50;1;;1;;;.;;;.;.;;;;;;;;;.;;;;45;;;1;1;;25;158.152.535.724.501
844324;1;2;1;70;2;52;48;1;;2;96;1;;3;2;;;;;;;;;;1;;1;20000;2;53;53;55;1;2;5521;25;218.748.316.644.171
