DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6290,P6290S1,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,DPTO,fex_c_2011
835801,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,43.811.567.767.231
835801,1,2,1,50,2,2,5,,,,,,,,,,,,,,,,18,43.811.567.767.231
835801,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,18,43.811.567.767.231
835801,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,18,43.811.567.767.231
835803,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,18,259.415.214.390.103
835803,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,18,259.415.214.390.103
835803,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,18,259.415.214.390.103
835806,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,335.267.248.228.926
835806,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,335.267.248.228.926
835806,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,18,335.267.248.228.926
835808,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,319.999.588.625.678
835808,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,319.999.588.625.678
835809,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,259.415.214.390.103
835809,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,18,259.415.214.390.103
835809,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,18,259.415.214.390.103
835811,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,125.728.922.476.843
835811,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,125.728.922.476.843
835811,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,18,125.728.922.476.843
835812,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,16.149.571.336.311
835813,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,150.595.434.244.978
835813,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,150.595.434.244.978
835813,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,18,150.595.434.244.978
835813,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,18,150.595.434.244.978
835816,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,321.061.775.028.558
835816,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,321.061.775.028.558
835816,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,18,321.061.775.028.558
835817,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,130.388.099.964.093
835817,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,130.388.099.964.093
835819,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,136.789.194.259.191
835820,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,370.985.778.156.993
835820,1,2,1,50,2,2,4,,2,2,1,,,,,,,,,,,,18,370.985.778.156.993
835822,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,26.924.285.378.223
835822,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,26.924.285.378.223
835824,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,472.004.526.957.447
835824,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,18,472.004.526.957.447
835824,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,18,472.004.526.957.447
835824,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,18,472.004.526.957.447
835825,1,1,1,50,2,1,4,,2,1,,,,,,,,,,,,,18,355.994.235.413.501
835825,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,18,355.994.235.413.501
835825,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,18,355.994.235.413.501
835828,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,319.730.568.849.586
835828,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,319.730.568.849.586
835828,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,18,319.730.568.849.586
835830,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,383.619.018.743.008
835830,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,18,383.619.018.743.008
835832,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,401.041.930.269.736
835832,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,18,401.041.930.269.736
835833,1,1,1,50,2,1,6,INCAPACITADO POR ENFERMEDAD,2,2,2,2,,,2,,,,,,,,18,990.288.731.782.095
835833,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,990.288.731.782.095
835833,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,18,990.288.731.782.095
835833,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,18,990.288.731.782.095
835833,1,5,1,50,2,5,4,,2,2,2,2,,,2,,,,,,,,18,990.288.731.782.095
835836,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,130.288.186.320.166
835836,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,130.288.186.320.166
835836,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,18,130.288.186.320.166
835839,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,436.555.016.805.472
835839,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,436.555.016.805.472
835839,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,18,436.555.016.805.472
835839,1,4,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,436.555.016.805.472
835840,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,434.375.753.586.455
835840,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,434.375.753.586.455
835843,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,418.839.074.207.116
835843,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,418.839.074.207.116
835846,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,390.213.998.443.546
835846,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,390.213.998.443.546
835846,1,3,1,50,2,3,2,,2,2,2,1,1,,,,,,,,,1,18,390.213.998.443.546
835849,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,471.525.359.863.696
835849,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,471.525.359.863.696
835851,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,421.287.357.202.224
835851,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,421.287.357.202.224
835851,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,18,421.287.357.202.224
835853,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,350.803.927.608.265
835853,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,350.803.927.608.265
835853,1,3,1,50,2,3,3,,2,2,2,2,,,1,7,,2,,1,3,1,18,350.803.927.608.265
835856,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,18,144.765.049.881.835
835856,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,144.765.049.881.835
835857,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,155.556.363.665.915
835857,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,18,155.556.363.665.915
835859,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,18,20.478.426.901.541
835859,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,18,20.478.426.901.541
835859,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,18,20.478.426.901.541
835867,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,139.356.610.003.233
835867,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,2,,2,,,20,139.356.610.003.233
835867,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,139.356.610.003.233
835867,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,139.356.610.003.233
835867,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,139.356.610.003.233
835870,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,129.186.880.566.096
835870,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,129.186.880.566.096
835870,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,129.186.880.566.096
835870,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,129.186.880.566.096
835874,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,112.503.113.017.395
835874,1,2,1,50,2,2,4,,2,2,2,2,,,1,10,,,,,,,20,112.503.113.017.395
835874,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,112.503.113.017.395
835876,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,144.280.321.268.788
835876,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,144.280.321.268.788
835877,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,131.800.423.366.612
835877,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,131.800.423.366.612
835877,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,131.800.423.366.612
835877,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,131.800.423.366.612
835879,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,140.350.299.032.585
835879,1,2,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,20,140.350.299.032.585
835881,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,118.373.674.873.693
835881,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,118.373.674.873.693
835881,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,118.373.674.873.693
835884,1,1,1,50,2,1,2,,2,2,2,1,1,,,,,,,,,1,20,155.820.835.045.712
835884,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,155.820.835.045.712
835885,1,1,1,50,2,1,2,,1,,,,,,,,,,,,,,20,163.577.631.618.006
835885,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,163.577.631.618.006
835885,1,3,1,50,2,3,2,,2,2,2,1,1,,,,,,,,,1,20,163.577.631.618.006
835889,1,1,1,50,2,1,4,,2,1,,,,,,,,,,,,,20,114.488.670.550.578
835889,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,114.488.670.550.578
835889,1,3,1,50,2,3,2,,2,2,2,1,1,,,,,,,,,1,20,114.488.670.550.578
835890,1,1,1,50,2,1,4,,2,2,2,1,1,,,,,,,,,1,20,130.225.587.508.536
835984,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,239.398.550.727.377
835984,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,239.398.550.727.377
835984,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,239.398.550.727.377
835984,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,239.398.550.727.377
835984,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,239.398.550.727.377
835987,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,139.849.184.469.571
835987,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,139.849.184.469.571
835987,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,139.849.184.469.571
835989,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,218.068.145.439.596
835989,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,218.068.145.439.596
835989,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,218.068.145.439.596
835989,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,218.068.145.439.596
835989,1,6,1,50,2,6,4,,2,2,2,2,,,2,,,,,,,,20,218.068.145.439.596
835989,1,8,1,50,2,7,4,,2,2,2,2,,,2,,,,,,,,20,218.068.145.439.596
835991,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,135.823.508.912.924
835991,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,135.823.508.912.924
835991,1,3,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,135.823.508.912.924
835993,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,120.824.048.809.392
835993,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,120.824.048.809.392
835997,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,198.951.613.961.313
835997,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,198.951.613.961.313
835997,1,3,1,50,2,2,6,JUGANDO,2,2,2,2,,,2,,,,,,,,20,198.951.613.961.313
835998,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,122.458.386.664.828
835998,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,122.458.386.664.828
836008,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,105.290.469.883.178
836008,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,2,,2,,,20,105.290.469.883.178
836008,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,20,105.290.469.883.178
836011,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,20,964.628.217.239.588
836011,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,964.628.217.239.588
836014,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,20,144.280.321.268.788
836014,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,2,,2,,,20,144.280.321.268.788
836016,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,20,115.760.132.073.177
836016,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,115.760.132.073.177
836016,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,115.760.132.073.177
836018,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,20,112.503.113.017.395
836018,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,112.503.113.017.395
836018,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,112.503.113.017.395
836019,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,20,876.351.735.647.398
836020,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,162.572.551.040.238
836021,1,1,1,50,2,1,4,,2,2,1,,,,,,,,,,,,20,106.932.483.913.958
836021,1,2,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,20,106.932.483.913.958
836114,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,175.100.138.347.753
836114,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,175.100.138.347.753
836117,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,194.903.615.231.003
836117,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,194.903.615.231.003
836121,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,145.533.672.487.251
836121,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,145.533.672.487.251
836121,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,145.533.672.487.251
836123,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,88.544.098.828.449
836123,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,88.544.098.828.449
836123,2,1,2,50,2,1,1,,,,,,,,,,,,,,,,20,88.544.098.828.449
836123,2,2,2,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,88.544.098.828.449
836127,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,240.524.069.913.532
836127,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,240.524.069.913.532
836127,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,240.524.069.913.532
836127,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,240.524.069.913.532
836127,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,20,240.524.069.913.532
836127,1,6,1,50,2,6,3,,2,2,2,2,,,2,,,,,,,,20,240.524.069.913.532
836127,1,7,1,50,2,6,4,,2,2,2,2,,,2,,,,,,,,20,240.524.069.913.532
836129,1,1,1,50,2,1,2,,2,2,2,1,1,,,,,,,,,1,20,26.327.516.581.591
836129,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,26.327.516.581.591
836130,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,178.330.477.252.161
836130,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,178.330.477.252.161
836136,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,20,988.307.366.757.146
836136,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,988.307.366.757.146
836138,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,121.052.988.683.367
836143,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,177.004.380.110.925
836143,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,177.004.380.110.925
836143,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,177.004.380.110.925
836143,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,177.004.380.110.925
836144,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,146.539.564.683.959
836144,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,146.539.564.683.959
836144,1,3,1,50,2,3,5,,,,,,,,,,,,,,,,20,146.539.564.683.959
836144,1,4,1,50,2,4,3,,2,2,2,2,,,2,,,,,,,,20,146.539.564.683.959
836144,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,20,146.539.564.683.959
836144,1,6,1,50,2,6,3,,2,2,2,2,,,2,,,,,,,,20,146.539.564.683.959
836144,1,7,1,50,2,7,3,,2,2,2,2,,,2,,,,,,,,20,146.539.564.683.959
836144,1,8,1,50,2,8,5,,,,,,,,,,,,,,,,20,146.539.564.683.959
836147,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,1.106.168.783.014
836147,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,1.106.168.783.014
836149,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,961.514.228.660.406
836149,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,961.514.228.660.406
836149,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,20,961.514.228.660.406
836149,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,20,961.514.228.660.406
836151,1,1,1,50,2,1,5,,,,,,,,,,,,,,,,20,121.052.988.683.367
836152,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,955.118.845.219.562
836152,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,2,,2,,,20,955.118.845.219.562
836154,1,1,1,50,2,1,2,,2,2,2,1,1,,,,,,,,,1,20,118.373.674.873.693
836154,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,118.373.674.873.693
836154,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,20,118.373.674.873.693
836158,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,126.561.784.688.828
836158,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,126.561.784.688.828
836159,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,20,224.193.894.388.421
836159,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,224.193.894.388.421
836159,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,224.193.894.388.421
836159,1,5,1,50,2,5,3,,2,2,2,2,,,2,,,,,,,,20,224.193.894.388.421
836162,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,157.707.069.761.707
836162,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,157.707.069.761.707
836162,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,157.707.069.761.707
836165,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,990.763.645.244.753
836165,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,990.763.645.244.753
836251,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,175.100.138.347.753
836251,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,175.100.138.347.753
836253,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,88.544.098.828.449
836253,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,20,88.544.098.828.449
836253,1,3,1,50,2,3,4,,2,2,2,2,,,2,,,,,,,,20,88.544.098.828.449
836255,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,191.229.509.696.131
836257,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,183.526.460.140.044
836257,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,183.526.460.140.044
836257,1,3,1,50,2,3,4,,2,2,2,2,,,1,2,,2,,2,,,20,183.526.460.140.044
836257,1,4,1,50,2,4,4,,2,2,2,2,,,2,,,,,,,,20,183.526.460.140.044
836257,1,6,1,50,2,6,1,,,,,,,,,,,,,,,,20,183.526.460.140.044
836259,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,191.229.509.696.131
836260,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,20,153.610.982.223.087
836260,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,153.610.982.223.087
836260,1,5,1,50,2,5,4,,2,2,2,2,,,2,,,,,,,,20,153.610.982.223.087
836262,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,149.621.494.150.189
836278,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,20,165.529.637.343.158
836278,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,165.529.637.343.158
836280,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,154.716.431.650.755
836281,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,20,252.946.838.164.191
836281,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,252.946.838.164.191
836281,1,3,1,50,2,2,1,,,,,,,,,,,,,,,,20,252.946.838.164.191
836281,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,252.946.838.164.191
836281,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,252.946.838.164.191
836281,1,8,1,50,2,2,1,,,,,,,,,,,,,,,,20,252.946.838.164.191
836283,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,129.835.457.401.163
836283,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,129.835.457.401.163
836283,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,20,129.835.457.401.163
836283,1,4,1,50,2,4,1,,,,,,,,,,,,,,,,20,129.835.457.401.163
836283,1,5,1,50,2,2,2,,2,2,2,1,1,,,,,,,,,1,20,129.835.457.401.163
836286,1,1,1,50,2,4,4,,2,2,2,2,,,1,2,,1,2,,,,20,856.817.606.760.418
836286,1,2,1,50,2,4,6,ESTABA ENFERMA,2,2,2,2,,,2,,,,,,,,20,856.817.606.760.418
836286,1,3,1,50,2,4,2,,2,2,2,1,1,,,,,,,,,1,20,856.817.606.760.418
836286,1,4,1,50,2,4,2,,2,2,2,1,1,,,,,,,,,1,20,856.817.606.760.418
836288,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,117.434.290.748.442
836288,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,2,,2,,,20,117.434.290.748.442
836288,1,3,1,50,2,3,1,,,,,,,,,,,,,,,,20,117.434.290.748.442
836288,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,117.434.290.748.442
836288,1,5,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,117.434.290.748.442
836290,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,121.052.988.683.367
836293,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,153.777.047.525.504
836293,1,2,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,20,153.777.047.525.504
836293,1,3,1,50,2,3,3,,2,2,2,2,,,2,,,,,,,,20,153.777.047.525.504
836295,1,1,1,50,2,1,4,,2,2,2,1,1,,,,,,,,,1,20,175.999.299.533.157
836295,1,2,1,50,2,2,2,,2,2,2,1,1,,,,,,,,,1,20,175.999.299.533.157
836298,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,912.357.361.229.256
836298,1,2,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,20,912.357.361.229.256
836300,1,1,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,20,955.118.845.219.562
836300,1,2,1,50,2,1,5,,,,,,,,,,,,,,,,20,955.118.845.219.562
836302,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,137.670.985.222.911
836302,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,137.670.985.222.911
836302,1,3,1,50,2,2,1,,,,,,,,,,,,,,,,20,137.670.985.222.911
836302,1,4,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,137.670.985.222.911
836396,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,222.803.089.574.873
836396,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,222.803.089.574.873
836396,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,222.803.089.574.873
836396,1,4,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,20,222.803.089.574.873
836398,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,191.229.509.696.131
836399,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,231.676.446.462.196
836399,1,2,1,50,2,1,4,,2,2,2,2,,,2,,,,,,,,20,231.676.446.462.196
836399,1,3,1,50,2,1,3,,2,2,2,2,,,2,,,,,,,,20,231.676.446.462.196
836402,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,191.229.509.696.131
836403,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,174.701.597.963.754
836403,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,174.701.597.963.754
836405,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,20,170.161.337.891.948
836405,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,20,170.161.337.891.948
836405,1,3,1,50,2,1,1,,,,,,,,,,,,,,,,20,170.161.337.891.948
836405,1,4,1,50,2,1,1,,,,,,,,,,,,,,,,20,170.161.337.891.948
837740,1,1,1,50,2,2,1,,,,,,,,,,,,,,,,5,264.213.306.878.207
837740,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,5,264.213.306.878.207
837740,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,264.213.306.878.207
837757,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,5,30.656.868.251.392
837757,1,2,1,50,2,2,1,,,,,,,,,,,,,,,,5,30.656.868.251.392
837767,1,1,1,50,2,2,6,VER TV,1,,,,,,,,,,,,,,5,264.213.306.878.207
837767,1,2,1,50,2,2,4,,2,2,2,2,,,1,2,,2,,2,,,5,264.213.306.878.207
837767,1,3,1,50,2,2,3,,2,2,2,2,,,2,,,,,,,,5,264.213.306.878.207
837769,1,1,1,50,2,1,1,,,,,,,,,,,,,,,,5,195.204.447.478.615
837771,1,1,1,50,2,2,6,DESCANSAR,1,,,,,,,,,,,,,,5,267.130.181.532.458
837771,1,2,1,50,2,2,4,,1,,,,,,,,,,,,,,5,267.130.181.532.458
837773,1,1,1,50,2,2,6,ENFERMO,2,1,,,,,,,,,,,,,5,264.213.306.878.207
837773,1,2,1,50,2,2,4,,2,2,2,2,,,2,,,,,,,,5,264.213.306.878.207
