DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
823512,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,25,240.832.691.852.472
823512,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,240.832.691.852.472
823512,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,240.832.691.852.472
823512,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,25,240.832.691.852.472
823514,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,25,240.832.691.852.472
823514,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,240.832.691.852.472
823514,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,25,240.832.691.852.472
823515,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,175.674.900.093.084
823515,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,175.674.900.093.084
823515,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,175.674.900.093.084
823516,1,1,1,80,2,2,,,,3,,2,,2,,.,,,1,25,148.634.315.176.415
823519,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,192.702.298.365.023
823521,1,1,1,80,2,1,4,2,,2,,2,,,,,8,2,1,25,147.601.210.512.418
823522,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,25,165.919.056.203.165
828807,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,15,151.541.762.449.906
828807,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,151.541.762.449.906
828807,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,151.541.762.449.906
828811,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,114.181.326.649.098
828811,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,114.181.326.649.098
828814,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,723.235.462.626.572
828819,1,1,1,80,2,1,2,8,POR LA EDAD,2,,2,,,,,8,2,1,15,876.026.330.465.406
828819,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,876.026.330.465.406
828819,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,876.026.330.465.406
828829,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,15,941.151.926.120.564
828830,1,4,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,154.384.854.720.644
828830,1,5,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,154.384.854.720.644
828830,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,15,154.384.854.720.644
828836,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,15,793.978.716.474.268
828840,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,934.610.311.263.656
828841,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,119.385.563.243.232
828841,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,119.385.563.243.232
828845,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,982.480.783.795.236
828852,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,118.049.086.604.067
828852,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,118.049.086.604.067
828853,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,193.718.782.430.176
828855,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,118.965.767.707.934
828855,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,118.965.767.707.934
828855,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,15,118.965.767.707.934
828857,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
828859,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,145.683.364.370.082
828859,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,145.683.364.370.082
828859,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,145.683.364.370.082
828859,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,15,145.683.364.370.082
828863,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,188.037.873.707.971
828863,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,188.037.873.707.971
828863,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,15,188.037.873.707.971
828863,1,8,1,80,2,2,,,,2,,2,,2,,.,,,1,15,188.037.873.707.971
828863,1,9,1,80,2,2,,,,2,,2,,2,,.,,,1,15,188.037.873.707.971
828863,1,10,1,80,2,2,,,,2,,2,,2,,.,,,1,15,188.037.873.707.971
828867,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,853.127.487.206.071
828867,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,853.127.487.206.071
828870,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,15,107.740.027.081.045
828870,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,107.740.027.081.045
828872,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,15,934.610.311.263.656
828872,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,15,934.610.311.263.656
828874,1,2,1,80,2,2,,,,2,,2,,1,3,,9,,1,15,173.917.774.205.633
828877,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,752.675.920.742.815
828883,1,1,1,80,2,1,3,2,,2,,2,,,,,9,2,1,15,160.243.252.800.469
828885,1,1,1,80,2,1,4,8,POR LA EDAD,2,,2,,,,,8,2,1,15,107.740.027.081.045
828885,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,107.740.027.081.045
828890,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,15,616.781.009.296.742
828890,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,616.781.009.296.742
828893,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,119.385.563.243.232
828898,1,3,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,122.880.210.805.338
828898,1,4,1,80,2,2,,,,2,,2,,1,1,,2,,1,15,122.880.210.805.338
828898,1,5,1,80,2,1,4,8,POR LA EDAD,2,,2,,,,,8,2,1,15,122.880.210.805.338
828901,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,18.078.345.277.126
828903,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,102.535.790.486.911
828903,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,102.535.790.486.911
828907,1,2,1,80,2,1,3,3,,2,,2,,,,,4,2,1,15,582.725.385.834.082
828909,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,921.245.544.872.002
828912,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,12.417.261.049.639
828912,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,12.417.261.049.639
828921,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,944.144.388.131.336
828923,1,1,1,80,2,1,4,4,,3,,2,,,,,10,2,1,15,115.890.915.681.126
828925,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,186.941.253.669.282
828925,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,186.941.253.669.282
828925,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,186.941.253.669.282
828925,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,15,186.941.253.669.282
828925,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,15,186.941.253.669.282
828929,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
828929,1,3,1,80,2,1,4,2,,2,,2,,,,,9,2,1,15,582.725.385.834.082
828929,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
828931,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,146.263.503.046.866
828931,1,5,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,146.263.503.046.866
828934,1,3,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,145.310.095.360.098
828936,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,15,192.428.988.933.446
828939,1,5,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,145.683.364.370.082
828939,1,6,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,145.683.364.370.082
828942,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,15,934.610.311.263.656
828945,1,1,1,80,2,1,4,8,POR LA EDAD,2,,2,,,,,8,2,1,15,1.024.310.078.159
828947,1,2,1,80,2,1,1,2,,1,1,2,,,,,9,2,1,15,172.627.980.708.903
828962,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,141.395.652.262.694
828962,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,141.395.652.262.694
828962,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,141.395.652.262.694
828962,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,141.395.652.262.694
828965,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,113.527.165.163.407
828965,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,113.527.165.163.407
828965,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,113.527.165.163.407
828970,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,126.197.369.009.825
828973,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,172.627.980.708.903
828975,1,1,1,80,2,2,,,,3,,2,,2,,.,,,1,15,115.890.915.681.126
828977,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,148.207.458.029.287
828977,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,148.207.458.029.287
828977,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,148.207.458.029.287
828980,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,921.245.544.872.002
828981,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
828981,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
828983,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,130.984.416.262.983
828991,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,934.610.311.263.656
828992,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,18.078.345.277.126
828995,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,882.567.945.322.314
829003,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,128.352.577.005.711
829003,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,128.352.577.005.711
829005,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,15,114.339.063.596.263
829005,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,114.339.063.596.263
829005,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,15,114.339.063.596.263
829005,1,8,1,80,2,2,,,,2,,2,,2,,.,,,1,15,114.339.063.596.263
829008,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,934.610.311.263.656
829010,1,1,1,80,2,1,4,2,,2,,2,,,,,11,2,1,15,582.725.385.834.082
829012,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,118.049.086.604.067
829023,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,148.207.458.029.287
829023,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,148.207.458.029.287
829025,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
829028,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
829028,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
829031,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,104.825.674.812.845
829033,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,766.112.583.700.447
829036,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,150.097.142.613.256
829040,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,853.127.487.206.071
829042,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,118.049.086.604.067
829044,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
829044,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,582.725.385.834.082
829045,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,895.465.880.289.612
829046,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,139.505.967.678.725
829046,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,139.505.967.678.725
829050,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,154.384.854.720.644
829050,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,15,154.384.854.720.644
829054,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,102.481.917.687.878
829054,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,102.481.917.687.878
829062,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,152.495.170.136.675
829062,1,4,1,80,2,1,1,1,,2,,2,,,,,2,2,1,15,152.495.170.136.675
829062,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,15,152.495.170.136.675
829064,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,921.245.544.872.002
829068,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,876.026.330.465.406
829068,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,876.026.330.465.406
829070,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,193.718.782.430.176
829072,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,15,941.151.926.120.564
829076,1,1,1,80,2,2,,,,3,,2,,2,,.,,,1,15,641.726.576.625.768
829076,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,641.726.576.625.768
830431,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,273.670.716.650.746
830431,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,273.670.716.650.746
830431,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,23,273.670.716.650.746
830432,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,152.256.337.981.128
830434,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,193.037.170.126.573
830435,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,116.142.372.722.063
830439,1,1,1,80,2,1,2,3,,2,,2,,,,,4,2,1,23,143.413.292.244.846
830439,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,143.413.292.244.846
830439,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,23,143.413.292.244.846
830439,1,7,1,80,2,1,3,2,,2,,2,,,,,9,2,1,23,143.413.292.244.846
830442,1,1,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,115.392.912.023.237
830442,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,23,115.392.912.023.237
830442,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,23,115.392.912.023.237
830445,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,877.752.999.263.575
830449,1,1,1,80,2,1,1,3,,2,,2,,,,,4,2,1,23,906.227.259.627.031
830450,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,23,930.232.706.828.835
830451,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,23,279.463.562.437.759
830451,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,23,279.463.562.437.759
830451,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,23,279.463.562.437.759
830453,1,5,1,80,2,1,1,7,,2,,2,,,,,2,2,1,23,159.476.512.921.172
830454,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,23,110.305.606.381.064
830455,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,23,149.306.037.307.478
830455,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,23,149.306.037.307.478
832498,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,66,174.307.444.568.637
832500,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,13.761.465.868.511
832502,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,2.009.934.618.609
832503,1,2,1,80,2,1,1,7,,2,,2,,,,,9,2,1,66,123.929.993.200.377
832504,1,2,1,80,2,2,,,,2,,2,,1,4,,9,,1,66,124.417.967.333.386
832504,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,124.417.967.333.386
832504,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,124.417.967.333.386
832506,1,2,1,80,2,2,,,,2,,2,,1,1,,9,,1,66,965.730.206.801.517
832507,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,66,130.026.268.120.846
832507,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,130.026.268.120.846
832507,2,2,2,80,2,2,,,,2,,2,,2,,.,,,1,66,130.026.268.120.846
832508,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,66,115.614.793.361.352
832508,1,6,1,80,2,1,1,0,,2,,2,,,1,,1,1,1,66,115.614.793.361.352
832508,1,7,1,80,2,1,4,4,,3,,2,,,,,8,2,1,66,115.614.793.361.352
832509,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,172.840.231.232.835
832510,1,2,1,80,2,1,4,6,,2,,2,,,,,9,2,1,66,130.238.087.498.621
832512,1,2,1,80,2,1,1,3,,2,,2,,,,,4,2,1,66,173.628.521.864.532
832512,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,173.628.521.864.532
832513,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,111.337.278.129.591
832514,1,2,1,80,2,1,3,7,,2,,2,,,,,9,2,1,66,150.595.434.244.978
832514,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,150.595.434.244.978
832514,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,150.595.434.244.978
832517,1,1,1,80,2,1,4,4,,3,,2,,,,,10,2,1,66,143.131.956.566.605
832517,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,66,143.131.956.566.605
832518,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,118.747.575.634.459
832519,1,3,1,80,2,2,,,,2,,2,,1,1,,2,,1,66,181.072.258.691.751
832519,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,181.072.258.691.751
832520,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,111.337.278.129.591
832520,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,111.337.278.129.591
832521,1,2,1,80,2,1,1,2,,2,,2,,,,,9,2,1,66,118.847.489.278.386
832522,1,1,1,80,2,1,2,4,,3,,2,,,,,10,2,1,66,16.149.571.336.311
832929,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,212.232.426.418.712
832931,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,282.803.310.829.117
832931,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,73,282.803.310.829.117
832938,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,73,2.592.272.576.963
832938,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,73,2.592.272.576.963
832939,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,159.975.536.954.016
832942,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,320.738.056.381.579
832942,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,320.738.056.381.579
832943,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,73,178.144.390.627.252
832946,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,20.580.424.182.006
832947,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,73,238.796.206.050.423
832948,1,1,1,80,2,2,,,,2,,1,20000,2,,.,,,1,73,209.491.465.688.011
832956,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,241.084.142.595.936
832957,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,189.973.730.829.997
832960,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,238.571.060.463.663
832960,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,73,238.571.060.463.663
832994,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,73,184.160.198.771.687
832994,1,5,1,80,2,1,4,3,,2,,2,,,,,4,2,1,73,184.160.198.771.687
833000,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,169.206.937.495.486
833010,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,2.127.894.229.195
833016,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,231.596.783.958.781
833019,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,73,230.546.421.364.421
833019,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,73,230.546.421.364.421
833020,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,199.045.288.380.178
833020,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,73,199.045.288.380.178
833021,1,1,1,80,2,1,4,3,,2,,2,,,,,8,2,1,73,190.764.691.185.251
833031,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,159.975.536.954.016
833058,1,1,1,80,2,1,3,4,,3,,2,,,,,8,2,1,73,253.684.164.731.153
833058,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,253.684.164.731.153
833058,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,73,253.684.164.731.153
833058,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,73,253.684.164.731.153
833061,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,73,139.048.900.628.217
833066,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,199.230.869.944.338
833068,1,1,1,80,2,1,4,3,,2,,2,,,,,8,2,1,73,258.362.690.915.761
833069,1,1,1,80,2,1,4,3,,2,,2,,,,,8,2,1,73,202.907.705.695.606
833069,1,2,1,80,2,1,1,3,,2,,2,,,,,4,2,1,73,202.907.705.695.606
833069,1,3,1,80,2,1,1,2,,2,,2,,,,,9,2,1,73,202.907.705.695.606
833071,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,73,243.306.286.490.926
833071,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,243.306.286.490.926
833071,1,3,1,80,2,1,2,3,,2,,2,,,,,4,2,1,73,243.306.286.490.926
833071,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,73,243.306.286.490.926
833072,1,2,1,80,2,1,4,2,,2,,2,,,,,8,2,1,73,231.451.207.715.309
833072,1,5,1,80,2,1,4,2,,2,,2,,,,,8,2,1,73,231.451.207.715.309
833074,1,1,1,80,2,1,1,3,,2,,1,150000,,,,4,2,1,73,238.052.781.476.077
833074,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,238.052.781.476.077
833075,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,20.580.424.182.006
833076,1,2,1,80,2,1,4,2,,2,,2,,,,,1,2,1,73,306.369.310.720.508
833076,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,306.369.310.720.508
833076,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,73,306.369.310.720.508
833078,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,73,207.247.301.581.356
833084,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,282.547.352.733.432
833085,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,73,231.596.783.958.781
833085,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,73,231.596.783.958.781
833087,1,1,1,80,2,1,3,4,,3,,2,,,,,8,2,1,73,258.362.690.915.761
833088,1,1,1,80,2,1,4,2,,2,,2,,,,,8,2,1,73,193.377.332.565.341
833090,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,73,208.436.531.912.936
833090,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,73,208.436.531.912.936
833097,1,2,1,80,2,1,4,2,,2,,2,,,,,8,2,1,73,231.596.783.958.781
833098,1,1,1,80,2,1,4,3,,2,,2,,,,,8,2,1,73,258.362.690.915.761
834940,1,1,1,80,2,1,4,4,,3,,2,,,,,10,2,1,13,140.412.436.473.111
834940,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,140.412.436.473.111
834941,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,189.918.194.488.943
834941,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,189.918.194.488.943
834943,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,13,152.370.106.274.928
834943,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,152.370.106.274.928
834943,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,13,152.370.106.274.928
834944,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,13,10.531.477.696.408
