DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;CLASE;P5070;DPTO;ORDEN;fex_c_2011
823472;1;4;1;2;1;4;2;4;4;;;;100000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;240.747.611.576.178
823473;1;1;1;2;1;4;2;5;4;;;;40000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;;;;1;2;1;25;1;937.906.692.794.124
823511;1;3;2;2;1;4;2;4;1;;;30000000;150000;;1;2;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;1;1;2;2;1;1;1;4;1;2;2;2;2;1;;;1;2;1;25;1;920.287.004.207.496
823512;1;4;3;2;1;4;6;4;4;;;;150000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;2;1;2;2;2;2;1;;;1;2;1;25;1;240.832.691.852.472
823514;1;3;2;2;2;4;6;4;4;;;;150000;;1;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;240.832.691.852.472
823515;1;1;1;2;2;4;6;4;4;;;;100000;;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;175.674.900.093.084
823516;1;2;1;2;2;4;6;4;1;;;30000000;150000;;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;3;1;2;2;2;2;2;;;1;2;1;25;1;148.634.315.176.415
823519;1;3;3;2;1;4;1;4;1;;;10000000;70000;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;25;1;192.702.298.365.023
823520;1;2;1;2;1;4;6;4;4;;;;50000;;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;2;2;;;1;2;1;25;1;206.607.944.767.802
823521;1;4;2;2;1;4;6;5;1;;;20000000;50000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;25;1;147.601.210.512.418
823522;1;2;2;2;1;4;6;5;4;;;;100000;;2;2;2;2;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;25;1;165.919.056.203.165
828807;1;3;2;3;1;4;2;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;151.541.762.449.906
828809;1;3;2;3;1;4;1;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;888.073.962.827.135
828811;1;1;1;6;;4;1;5;3;;;;;50000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;2;;2;1;2;1;15;1;114.181.326.649.098
828813;1;1;1;6;;4;1;5;4;;;;98;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;593.882.166.037.407
828814;1;3;1;3;1;4;1;6;1;;;98;98;;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;723.235.462.626.572
828816;1;2;1;3;1;4;1;5;3;;;;;80000;2;2;2;2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;723.235.462.626.572
828819;1;3;2;6;;4;1;6;4;;;;98;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;876.026.330.465.406
828829;1;3;1;2;1;5;2;4;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;941.151.926.120.564
828830;1;4;3;2;1;4;2;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;1;1;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;154.384.854.720.644
828831;1;4;3;3;1;3;2;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;582.725.385.834.082
828833;1;2;1;3;1;5;1;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;826.299.995.913.566
828836;1;3;2;3;1;3;1;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;793.978.716.474.268
828840;1;2;1;6;;4;1;5;1;;;8000000;70000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;934.610.311.263.656
828841;1;4;2;2;1;4;1;5;4;;;;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;3;1;1;2;2;2;1;2;;1;1;2;1;15;1;119.385.563.243.232
828845;1;3;2;6;;4;1;5;3;;;;;50000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;1;2;;2;1;2;1;15;1;982.480.783.795.236
828852;1;4;2;3;1;4;2;5;1;;;5000000;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;1;;;1;2;1;15;1;118.049.086.604.067
828853;1;2;1;6;;4;6;5;3;;;;;100000;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;15;1;193.718.782.430.176
828855;1;5;4;2;1;4;2;5;1;;;15000000;180000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;2;1;;;1;2;1;15;1;118.965.767.707.934
828857;1;3;2;3;1;4;1;6;1;;;10000000;20000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;1;;2;1;2;1;15;1;582.725.385.834.082
828859;1;5;3;6;;4;1;5;1;;;15000000;120000;;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;145.683.364.370.082
828863;1;5;4;6;;4;1;6;1;;;10000000;80000;;2;2;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;188.037.873.707.971
828867;1;3;2;6;;4;1;5;1;;;5000000;50000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;853.127.487.206.071
828870;1;3;2;2;1;3;1;4;1;;;98;98;;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;1;;2;1;2;1;15;1;107.740.027.081.045
828872;1;1;1;3;1;4;1;5;1;;;98;30000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;1;;2;1;2;1;15;1;934.610.311.263.656
828874;1;2;1;6;;4;4;5;4;;;;40000;;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;;;1;2;1;15;1;173.917.774.205.633
828877;1;2;1;6;;4;1;5;4;;;;30000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;6;1;2;2;2;1;2;;2;1;2;1;15;1;752.675.920.742.815
828881;1;2;1;6;;4;3;5;1;;;15000000;50000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;0;;;1;2;1;15;1;934.610.311.263.656
828883;1;2;2;2;1;4;4;5;1;;;98;1000000;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;160.243.252.800.469
828885;1;2;2;2;1;4;2;4;1;;;98;8000;;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;107.740.027.081.045
828887;1;1;1;3;1;4;1;6;4;;;;30000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;;;2;1;2;1;15;1;205.364.318.592.363
828889;1;4;1;2;1;3;1;6;1;;;10000000;98;;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;582.725.385.834.082
828890;1;3;2;6;;4;1;5;4;;;;30000;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;4;2;2;2;2;1;;;2;1;2;1;15;1;616.781.009.296.742
828893;1;3;1;2;1;4;1;5;1;;;98;40000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;1;;2;1;2;1;15;1;119.385.563.243.232
828898;1;4;3;2;1;4;1;4;1;;;98;98;;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;15;1;122.880.210.805.338
828900;1;2;1;6;;4;1;5;4;;;;98;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;160.982.444.546.717
828901;1;2;1;3;1;4;1;6;4;;;;98;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;18.078.345.277.126
828903;1;3;2;3;1;4;1;6;1;;;98;98;;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;102.535.790.486.911
828905;1;1;1;3;1;4;1;6;1;;;98;98;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;2;;2;1;2;1;15;1;115.890.915.681.126
828907;1;2;1;6;;4;1;5;1;;;98;98;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;2;1;2;1;15;1;582.725.385.834.082
828909;1;2;1;3;1;4;1;5;4;;;;98;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;921.245.544.872.002
828910;1;3;3;3;1;4;1;5;1;;;98;98;;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;15;1;107.740.027.081.045
828912;1;2;2;6;;4;1;6;4;;;;98;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;3;1;2;2;2;1;2;;2;1;2;1;15;1;12.417.261.049.639
828915;1;2;1;6;;4;6;4;3;;;;;20000;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;2;2;2;;;1;2;1;15;1;193.718.782.430.176
828918;1;2;1;2;1;4;6;5;1;;;98;98;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;18.078.345.277.126
828919;1;2;1;2;1;4;2;5;4;;;;98;;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;2;2;;;1;2;1;15;1;172.627.980.708.903
828921;1;2;2;2;1;4;2;6;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;944.144.388.131.336
828923;1;6;1;2;1;4;1;4;1;;;98;98;;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;115.890.915.681.126
828925;1;3;2;3;1;4;1;5;4;;;;50000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;8;2;1;2;2;2;1;2;;1;1;2;1;15;1;186.941.253.669.282
828929;1;3;2;2;1;4;1;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;2;2;1;1;;2;1;2;1;15;1;582.725.385.834.082
828931;1;3;3;2;1;4;1;5;1;;;98;98;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;2;1;2;1;15;1;146.263.503.046.866
828934;1;4;3;2;1;4;1;5;1;;;98;98;;2;2;2;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;15;1;145.310.095.360.098
828936;1;2;1;2;1;4;1;4;4;;;;98;;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;192.428.988.933.446
828939;1;4;3;2;1;4;1;5;1;;;98;98;;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;1;1;2;1;15;1;145.683.364.370.082
828942;1;2;2;2;1;4;1;5;1;;;98;98;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;1;;1;1;2;1;15;1;934.610.311.263.656
828943;1;2;1;2;1;4;1;5;3;;;;;60000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;1;15;1;137.796.222.029.576
828945;1;3;2;2;1;4;1;5;1;;;98;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;1;;1;1;2;1;15;1;1.024.310.078.159
828947;1;2;1;2;1;4;1;4;4;;;;98;;2;2;2;2;2;2;1;2;2;2;1;2;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;15;1;172.627.980.708.903
828962;1;4;3;6;;4;1;6;3;;;;;70000;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;141.395.652.262.694
828965;1;4;2;6;;4;1;6;1;;;10000000;80000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;113.527.165.163.407
828970;1;3;1;2;1;4;1;6;1;;;4000000;150000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;126.197.369.009.825
828973;1;4;1;3;1;4;1;6;4;;;;80000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;2;1;2;1;15;1;172.627.980.708.903
828975;1;5;1;2;1;4;1;;1;;;42000000;200000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;4;2;2;2;2;1;;;2;1;2;6;15;1;115.890.915.681.126
828977;1;3;2;6;;4;1;5;3;;;;;80000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;148.207.458.029.287
828980;1;3;1;6;;4;1;6;4;;;;70000;;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;921.245.544.872.002
828981;1;3;2;2;1;4;2;5;1;;;25000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;2;2;;;1;2;1;15;1;582.725.385.834.082
828983;1;3;1;2;1;4;2;5;2;;100000;15000000;150000;;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;130.984.416.262.983
828986;1;2;1;2;1;4;2;4;1;;;8000000;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;941.151.926.120.564
828991;1;2;1;6;;4;1;6;1;;;10000000;70000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2;2;2;2;2;1;;;2;1;2;1;15;1;934.610.311.263.656
828992;1;1;1;2;1;4;1;5;4;;;;200000;;2;2;2;2;2;2;1;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;15;1;18.078.345.277.126
828995;1;3;2;6;;4;4;6;4;;;;70000;;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2;1;2;2;2;2;2;;;1;2;1;15;1;882.567.945.322.314
829000;1;3;1;6;;4;4;5;2;;250000;5000000;50000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;2;1;;;1;2;1;15;1;852.588.759.215.738
829003;1;2;1;2;1;4;2;5;4;;;;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2;;;1;2;1;15;1;128.352.577.005.711
829005;1;2;2;2;1;4;1;5;4;;;;80000;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;1;1;2;1;15;1;114.339.063.596.263
829008;1;3;1;3;1;4;1;5;1;;;10000000;100000;;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2;1;2;2;2;1;2;;2;1;2;1;15;1;934.610.311.263.656
829010;1;3;1;3;1;4;1;5;1;;;12000000;80000;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;582.725.385.834.082
829012;1;3;2;2;1;4;1;5;2;;200000;20000000;150000;;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;1;1;2;1;15;1;118.049.086.604.067
829015;1;2;1;3;1;4;1;5;4;;;;70000;;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;15;1;130.824.073.121.496
829023;1;3;2;2;1;4;1;6;2;;200000;8000000;70000;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;1;3;2;1;2;2;2;1;2;;2;1;2;1;15;1;148.207.458.029.287
829025;1;4;3;3;1;4;1;6;1;;;15000000;120000;;2;2;2;2;2;1;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2;1;1;3;4;1;2;2;2;1;2;;2;1;2;1;15;1;582.725.385.834.082
829028;1;3;2;6;;4;1;6;4;;;;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;1;2;;2;1;2;1;15;1;582.725.385.834.082
829031;1;3;3;2;1;4;1;6;1;;;13000000;50000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;1;1;2;2;2;1;2;;2;1;2;1;15;1;104.825.674.812.845
829033;1;4;3;2;1;4;1;4;1;;;98;120000;;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;4;1;2;2;2;1;2;;2;1;2;1;15;1;766.112.583.700.447
829036;1;4;2;2;1;4;1;6;1;;;98;98;;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;3;2;1;2;2;2;1;2;;2;1;2;1;15;1;150.097.142.613.256
829040;1;2;1;2;1;4;1;6;3;;;;;70000;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;3;1;1;2;2;2;1;2;;2;1;2;1;15;1;853.127.487.206.071
829042;1;2;2;2;1;4;1;6;3;;;;;50000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;4;1;2;2;2;1;2;;2;1;2;1;15;1;118.049.086.604.067
