DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
803490;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;69.930.748.547.389
803492;1;1;1;80;5;1;1;4;;3;;1;30000;;;;10;2;1;5;465.183.776.866.582
803492;1;2;1;80;5;1;1;6;;3;;2;;;3;;11;1;1;5;465.183.776.866.582
803492;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;465.183.776.866.582
803494;1;2;1;80;5;1;1;5;;2;;1;600000;;;;9;2;1;5;255.110.851.858.153
803495;1;1;1;80;5;1;4;3;;2;;2;;;;;4;2;1;5;686.985.994.312.305
803495;1;2;1;80;5;1;3;0;;2;;2;;;;;9;2;1;5;686.985.994.312.305
803497;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;131.154.619.115.586
803497;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;131.154.619.115.586
803499;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;152.115.078.760.944
803499;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;152.115.078.760.944
803500;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;140.294.198.235.681
803502;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;148.598.861.023.545
803503;1;2;1;80;5;1;3;3;;3;;2;;;;;10;2;1;5;25.352.957.216.845
803505;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;869.472.858.184.145
803507;1;2;1;80;5;1;1;7;;2;;2;;;;;9;2;1;5;746.799.727.729.777
803508;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;799.491.428.576.476
803509;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;694.689.130.349.688
803512;1;2;1;80;5;1;4;2;;2;;2;;;;;9;2;1;5;724.884.129.772.896
803512;1;4;1;80;5;1;1;7;;2;;2;;;;;9;2;1;5;724.884.129.772.896
803515;1;1;1;80;5;1;4;4;;3;;2;;;;;8;2;1;5;648.205.180.694.435
803518;1;2;1;80;5;1;4;2;;2;;2;;;;;9;2;1;5;833.079.777.432.875
803520;1;2;1;80;5;1;2;2;;2;;2;;;;;9;2;1;5;883.957.855.050.243
803522;1;2;1;80;5;1;1;1;;2;;2;;;;;11;2;1;5;847.564.774.298.973
803523;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;162.768.240.857.737
803523;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;162.768.240.857.737
803524;1;2;1;80;5;1;4;7;;2;;2;;;;;4;2;1;5;152.355.550.762.882
803525;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;13.381.473.026.945
803525;1;6;1;80;5;2;;;;2;;2;;2;;.;;;1;5;13.381.473.026.945
803527;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;567.698.699.219.419
803528;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;764.670.559.957.356
803529;1;1;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;759.490.377.940.462
803530;1;1;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;749.439.891.055.237
803530;1;2;1;80;5;1;4;2;;2;;2;;;;;9;2;1;5;749.439.891.055.237
803531;1;1;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;707.133.513.671.366
803534;1;2;1;80;5;1;4;2;;2;;2;;;;;9;2;1;5;754.736.801.662.372
803534;1;3;1;80;5;1;4;3;;2;;2;;;;;4;2;1;5;754.736.801.662.372
803535;1;2;1;80;5;1;4;7;;2;;2;;;;;8;2;1;5;141.244.913.491.299
803536;1;1;1;80;5;1;4;2;;3;;2;;;;;9;2;1;5;112.483.632.041.975
803536;1;2;1;80;5;1;4;4;;3;;2;;;4;;8;1;1;5;112.483.632.041.975
803537;1;1;1;80;5;1;4;7;;2;;2;;;;;8;2;1;5;157.451.602.332.593
803542;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;72.698.704.494.832
803542;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;72.698.704.494.832
803544;1;1;1;80;5;1;4;4;;3;;2;;;;;8;2;1;5;529.896.950.209.282
803544;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;529.896.950.209.282
803544;1;4;1;80;5;1;4;0;;2;;2;;;;;8;2;1;5;529.896.950.209.282
803549;1;1;1;80;5;2;;;;2;;2;;2;;.;;;1;5;873.062.951.060.439
803549;1;3;1;80;5;1;4;7;;2;;2;;;;;9;2;1;5;873.062.951.060.439
803552;1;1;1;80;5;2;;;;2;;2;;2;;.;;;1;5;747.292.756.948.314
803552;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;747.292.756.948.314
803553;1;1;1;80;5;2;;;;3;;2;;2;;.;;;1;5;706.224.567.456.494
803553;1;2;1;80;5;1;4;5;;2;;2;;;;;11;2;1;5;706.224.567.456.494
803555;1;2;1;80;5;1;2;7;;2;;2;;;;;1;2;1;5;68.020.413.348.359
803555;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;68.020.413.348.359
803556;1;1;1;80;5;1;4;3;;2;;2;;;;;11;2;1;5;151.404.835.507.264
803556;1;2;1;80;5;1;4;2;;2;;2;;;;;11;2;1;5;151.404.835.507.264
803557;1;2;1;80;5;1;4;2;;2;;2;;;;;11;2;1;5;156.077.615.317.235
803561;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;813.976.425.442.574
803563;1;1;1;80;5;1;3;6;;3;;1;250000;;1;;1;1;1;5;706.224.567.456.494
803565;1;1;1;80;5;2;;;;3;;2;;2;;.;;;1;5;812.538.738.799.606
803565;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;812.538.738.799.606
803566;1;1;1;80;5;1;3;5;;3;;2;;;;;10;2;1;5;770.427.442.883.963
803568;1;1;1;80;5;1;3;1;;2;;2;;;;;2;2;1;5;908.050.361.465.171
803570;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;169.512.954.859.795
803571;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;152.934.111.991.471
803571;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;152.934.111.991.471
803572;1;1;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;140.294.198.235.681
803572;1;2;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;140.294.198.235.681
803575;1;1;1;80;5;1;4;8;LOS HIJOS  NO  LA DEJARON  TRABAJAR;2;;2;;;;;8;2;1;5;129.641.036.138.887
803576;1;3;1;80;5;2;;;;2;;1;50000;2;;.;;;1;5;927.492.244.946.203
803577;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;670.258.092.444.028
803578;1;2;1;80;5;1;1;2;;2;;2;;;;;9;2;1;5;789.989.912.188.634
803578;1;6;1;80;5;1;4;3;;2;;2;;;;;4;2;1;5;789.989.912.188.634
803579;1;1;1;80;5;1;2;7;;2;;2;;;1;;1;1;1;5;600.900.012.018.268
803579;1;2;1;80;5;1;1;3;;2;;1;90000;;;;4;2;1;5;600.900.012.018.268
803579;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;600.900.012.018.268
803579;1;6;1;80;5;1;3;6;;3;;2;;;;;1;2;1;5;600.900.012.018.268
803579;1;7;1;80;5;2;;;;3;;2;;2;;.;;;1;5;600.900.012.018.268
803586;1;1;1;80;5;1;1;4;;3;;2;;;;;10;2;1;5;163.008.712.859.676
803586;1;2;1;80;5;1;1;4;;3;;2;;;;;9;2;1;5;163.008.712.859.676
803587;1;1;1;80;5;2;;;;2;;2;;2;;.;;;1;5;134.704.906.585.142
803587;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;134.704.906.585.142
803588;1;1;1;80;5;1;4;2;;3;;2;;;;;9;2;1;5;930.367.553.733.163
803588;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;930.367.553.733.163
803589;1;1;1;80;5;2;;;;3;;2;;1;2;;9;;1;5;131.350.432.037.133
803589;1;2;1;80;5;1;2;4;;3;;2;;;;;10;2;1;5;131.350.432.037.133
803589;1;3;1;80;5;1;1;7;;2;;2;;;;;2;2;1;5;131.350.432.037.133
803589;1;4;1;80;5;2;;;;3;;2;;2;;.;;;1;5;131.350.432.037.133
803591;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;761.777.753.814.412
803594;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;637.736.882.443.436
803594;1;4;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;637.736.882.443.436
803595;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;869.472.858.184.145
803596;1;1;1;80;5;1;3;4;;3;;1;35000;;1;;1;1;1;5;861.382.686.089.212
803596;1;2;1;80;5;1;2;4;;3;;2;;;;;10;2;1;5;861.382.686.089.212
803600;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;585.257.724.607.139
803601;1;2;1;80;5;1;4;7;;2;;2;;;;;8;2;1;5;98.522.041.446.021
803602;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;731.191.255.628.115
803604;1;2;1;80;5;1;2;2;;2;;2;;;;;9;2;1;5;850.369.506.193.844
803605;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;73.401.012.009.191
803605;1;4;1;80;5;1;4;3;;2;;1;40000;;;;4;2;1;5;73.401.012.009.191
803606;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;169.794.088.929.102
803611;1;1;1;80;5;2;;;;2;;2;;1;1;;5;;1;5;461.829.262.136.825
803613;1;1;1;80;5;2;;;;3;;2;;2;;.;;;1;5;683.114.858.539.448
803613;1;2;1;80;5;1;3;3;;2;;2;;;;;9;2;1;5;683.114.858.539.448
803613;1;6;1;80;5;1;3;7;;2;;2;;;;;2;2;1;5;683.114.858.539.448
803613;1;11;1;80;5;2;;;;2;;2;;2;;.;;;1;5;683.114.858.539.448
803614;1;2;1;80;5;1;4;8;SE CASO;2;;2;;;;;9;2;1;5;781.543.289.690.055
803616;1;2;1;80;5;1;4;8;RETIRO POR CONFLICTOS FAMILIARES;2;;2;;;;;9;2;1;5;678.983.896.465.446
803616;1;3;1;80;5;2;;;;2;;2;;1;1;;8;;1;5;678.983.896.465.446
803616;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;678.983.896.465.446
803616;1;6;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;678.983.896.465.446
803618;1;1;1;80;5;2;;;;2;;2;;2;;.;;;1;5;65.577.309.557.793
803618;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;65.577.309.557.793
803620;1;3;1;80;5;2;;;;2;;2;;1;1;;2;;1;5;606.231.148.236.847
803620;1;5;1;80;5;2;;;;2;;2;;1;1;;5;;1;5;606.231.148.236.847
803620;1;6;1;80;5;1;1;1;;2;;2;;;;;2;2;1;5;606.231.148.236.847
803620;1;8;1;80;5;2;;;;2;;2;;2;;.;;;1;5;606.231.148.236.847
803621;1;1;1;80;5;1;3;4;;3;;2;;;;;10;2;1;5;869.837.566.273.564
803621;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;869.837.566.273.564
803622;1;2;1;80;5;1;1;1;;2;;2;;;;;2;2;1;5;699.493.487.860.111
803622;1;3;1;80;5;1;1;1;;2;;2;;;;;2;2;1;5;699.493.487.860.111
803623;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;838.719.278.022.241
803624;1;1;1;80;5;1;4;3;;3;;2;;;;;4;2;1;5;947.878.123.486.726
803624;1;2;1;80;5;1;1;2;;2;;1;30000;;;;9;2;1;5;947.878.123.486.726
803624;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;947.878.123.486.726
803625;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;869.472.858.184.145
803626;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;709.117.373.599.438
803628;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;775.060.390.670.816
803629;1;1;1;80;5;2;;;;2;;2;;2;;.;;;1;5;847.564.774.298.973
803630;1;1;1;80;5;2;;;;2;;2;;2;;.;;;1;5;847.564.774.298.973
803631;1;1;1;80;5;1;4;8;POR DESPLAZAMIENTO;2;;2;;;;;9;2;1;5;553.348.923.507.209
803631;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;553.348.923.507.209
803632;1;1;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;842.811.198.020.883
803633;1;1;1;80;5;1;1;7;;2;;2;;;;LE LLEGO TRABAJO;12;2;1;5;862.331.549.039.454
803635;1;3;1;80;5;1;1;1;;2;;2;;;;;2;2;1;5;750.185.563.091.258
803635;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;750.185.563.091.258
803639;1;1;1;80;5;1;4;8;SE CASO;3;;2;;;;;9;2;1;5;691.739.570.590.395
803640;1;1;1;80;5;1;1;3;;2;;2;;;;;4;2;1;5;74.609.039.693.862
803642;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;747.292.756.948.314
803642;1;4;1;80;5;1;1;7;;1;4;2;;;;;9;2;1;5;747.292.756.948.314
803646;1;2;1;80;5;1;3;2;;2;;2;;;;;9;2;1;5;728.277.479.206.087
803646;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;728.277.479.206.087
803647;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;65.577.309.557.793
803647;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;65.577.309.557.793
803649;1;1;1;80;5;1;3;4;;3;;2;;;;;10;2;1;5;601.198.973.827.745
803649;1;3;1;80;5;1;4;7;;2;;2;;;;;4;2;1;5;601.198.973.827.745
803649;1;4;1;80;5;1;1;3;;2;;2;;;;;4;2;1;5;601.198.973.827.745
803650;1;2;1;80;5;1;1;1;;2;;2;;;;;2;2;1;5;775.060.390.670.816
803651;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;754.860.671.831.809
803651;1;6;1;80;5;2;;;;2;;2;;2;;.;;;1;5;754.860.671.831.809
803652;1;2;1;80;5;1;4;8;SECASO;2;;2;;;;;9;2;1;5;809.222.849.164.484
803653;1;1;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;759.490.377.940.462
803653;1;2;1;80;5;1;4;7;;2;;2;;;;;9;2;1;5;759.490.377.940.462
803654;1;4;1;80;5;1;2;7;;2;;2;;;1;;2;1;1;5;762.204.359.553.217
803655;1;2;1;80;5;1;1;8;POR AVALANCHA QUEDARON DAMNIFICADOS;2;;2;;;;;9;2;1;5;759.490.377.940.462
803655;1;3;1;80;5;1;1;3;;2;;2;;;;;4;2;1;5;759.490.377.940.462
803656;1;4;1;80;5;2;;;;2;;2;;1;1;;2;;1;5;713.792.482.339.988
803657;1;2;1;80;5;1;1;7;;2;;2;;;;;2;2;1;5;772.773.014.796.866
803659;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;100.501.026.880.564
803659;1;8;1;80;5;1;3;5;;2;;2;;;;;11;2;1;5;100.501.026.880.564
803662;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;646.615.784.627.191
803664;1;2;1;80;5;1;3;1;;2;;2;;;;;2;2;1;5;847.564.774.298.973
803666;1;1;1;80;5;1;1;3;;2;;1;400000;;;;4;2;1;5;888.621.206.194.325
803666;1;2;1;80;5;1;4;2;;2;;2;;;;;9;2;1;5;888.621.206.194.325
803666;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;888.621.206.194.325
803667;1;1;1;80;5;1;3;0;;2;;2;;;;;4;2;1;5;748.238.062.160.267
803668;1;1;1;80;5;1;4;5;;2;;2;;;;;8;2;1;5;810.125.601.437.752
803668;1;2;1;80;5;1;9;2;;2;;2;;;;;9;2;1;5;810.125.601.437.752
803668;1;3;1;80;5;1;4;6;;2;;2;;;;;8;2;1;5;810.125.601.437.752
803669;1;1;1;80;5;1;4;7;;2;;2;;;4;;9;1;1;5;813.913.577.294.762
803669;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;813.913.577.294.762
803670;1;2;1;80;5;1;4;2;;2;;2;;;;;9;2;1;5;766.970.218.575.884
803670;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;766.970.218.575.884
803671;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;731.082.211.100.958
803672;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;694.970.908.224.071
803672;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;694.970.908.224.071
803674;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;689.935.554.071.598
803674;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;689.935.554.071.598
803675;1;2;1;80;5;1;1;3;;2;;2;;;;;9;2;1;5;813.976.425.442.574
803676;1;1;1;80;5;1;4;5;;2;;2;;;2;;8;1;1;5;837.008.401.799.901
803676;1;2;1;80;5;1;4;6;;2;;2;;;;;9;2;1;5;837.008.401.799.901
803676;1;3;1;80;5;1;2;7;;2;;2;;;;;4;2;1;5;837.008.401.799.901
803677;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;700.936.451.222.389
803677;2;1;2;80;5;1;1;7;;1;2;1;300000;;;;4;2;1;5;700.936.451.222.389
803677;2;2;2;80;5;1;4;7;;2;;2;;;;;1;2;1;5;700.936.451.222.389
803678;1;2;1;80;5;1;3;3;;2;;2;;;;;4;2;1;5;833.079.777.432.875
803679;1;5;1;80;5;1;4;2;;2;;2;;;;;8;2;1;5;593.096.518.988.235
803679;1;6;1;80;5;1;4;3;;2;;2;;;;;8;2;1;5;593.096.518.988.235
803681;1;1;1;80;5;1;4;2;;2;;2;;;;;9;2;1;5;937.223.665.534.211
803681;1;2;1;80;5;1;4;6;;3;;2;;;;;8;2;1;5;937.223.665.534.211
803682;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;815.830.415.449.108
803686;1;6;1;80;5;1;4;4;;3;;2;;;;;8;2;1;5;819.168.890.204.046
803687;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;568.251.851.161.704
803687;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;568.251.851.161.704
803687;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;568.251.851.161.704
803688;1;3;1;80;5;1;4;5;;2;;2;;;;;11;2;1;5;893.825.428.552.265
803689;1;1;1;80;5;1;4;3;;3;;2;;;;;4;2;1;5;759.490.377.940.462
803690;1;1;1;80;5;2;;;;2;;2;;2;;.;;;1;5;867.006.657.780.005
803690;1;2;1;80;5;1;2;7;;2;;2;;;3;;5;1;1;5;867.006.657.780.005
803694;1;2;1;80;5;1;2;6;;2;;2;;;;;9;2;1;5;712.058.258.408.323
803694;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;712.058.258.408.323
803694;1;8;1;80;5;2;;;;2;;2;;2;;.;;;1;5;712.058.258.408.323
803697;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;633.720.183.828.337
803700;1;1;1;80;5;1;4;3;;2;;2;;;;;4;2;1;5;648.205.180.694.435
803701;1;1;1;80;5;1;4;3;;3;;2;;;;;4;2;1;5;759.490.377.940.462
803701;1;2;1;80;5;1;4;3;;2;;2;;;;;11;2;1;5;759.490.377.940.462
803702;1;4;1;80;5;1;3;3;;2;;2;;;;;4;2;1;5;723.435.828.679.924
803703;1;1;1;80;5;1;1;8;CAMBIO DE DOMICILIO (DE PAIS);2;;2;;;;;9;2;1;5;681.092.447.809.208
803703;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;681.092.447.809.208
803704;1;1;1;80;5;1;4;4;;3;;2;;;;;10;2;1;5;556.703.438.236.966
803704;1;2;1;80;5;2;;;;2;;2;;2;;.;;;1;5;556.703.438.236.966
803704;1;4;1;80;5;1;1;7;;2;;2;;;;;2;2;1;5;556.703.438.236.966
803704;1;5;1;80;5;2;;;;2;;2;;2;;.;;;1;5;556.703.438.236.966
803705;1;3;1;80;5;2;;;;2;;2;;2;;.;;;1;5;694.689.130.349.688
803707;1;4;1;80;5;2;;;;2;;2;;2;;.;;;1;5;741.004.054.670.102
803709;1;1;1;80;5;1;4;0;;2;;2;;;2;;9;1;1;5;800.260.971.962.503
