Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3058379;1;1;1;80;2;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;63;1740,1258433028
3058379;1;2;1;80;2;1;4;3; ;3; ;2; ; ; ; ;9;2;1;10;63;1740,1258433028
3058382;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;1676,72476157618
3058383;1;3;1;80;2;2; ; ; ;2; ;2; ;1;2;POR LA EDAD Y NIVEL ACADEMICO INSUFICIENTE;12; ;1;10;63;2051,06833052171
3058383;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;2051,06833052171
3058383;1;5;1;80;2;1;2;8; ;2; ;2; ; ;1;EL EMBARAZO;12;1;1;10;63;2051,06833052171
3058384;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;1706,31078638813
3058385;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;2210,72153582325
3058386;1;3;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;1212,67812072867
3058389;1;1;1;80;2;1;2;3; ;2; ;2; ; ; ; ;11;2;1;10;63;1988,20774851833
3058391;1;1;1;80;2;1;4;4; ;3; ;2; ; ; ; ;4;2;1;10;63;1740,1258433028
3058391;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;4;2;1;10;63;1740,1258433028
3058392;1;1;1;80;2;1;4;8; ;2; ;2; ; ; ; ;8;2;1;10;63;1842,75903853174
3058392;1;2;1;80;2;2; ; ; ;2; ;1;2500;2; ;.; ; ;1;10;63;1842,75903853174
3058393;1;2;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;1665,50798798541
3058394;1;1;1;80;2;1;4;4; ;3; ;2; ; ; ; ;4;2;1;10;63;1740,1258433028
3058394;1;2;1;80;2;1;4;3; ;3; ;2; ; ; ; ;9;2;1;10;63;1740,1258433028
3058395;1;2;1;80;2;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;63;1497,98470858952
3058395;1;3;1;80;2;2; ; ; ;2; ;2; ;1;2; ;2; ;1;10;63;1497,98470858952
3058395;1;4;1;80;2;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;63;1497,98470858952
