Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
3058394;1;4;1;1;1;1;1;1;3;2; ;480000;25000000;120000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;2;10;63;1740,1258433028
3058395;1;4;2;1;1;1;1;1;3;1; ; ;12000000;120000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;2;10;63;1497,98470858952
3058396;1;5;3;1;1;1;1;1;3;4; ; ; ;90000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;2;10;63;1839,2621749497
3058400;1;4;2;1;1;1;1;1;3;1; ; ;98;80000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;1;01;2;10;63;1740,1258433028
3058401;1;4;2;1;1;1;1;1;3;1; ; ;18000000;1300000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;2;10;63;1492,56236650393
3058402;1;3;2;1;1;1;1;3;3;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;2;10;63;1253,85848421919
3058403;1;3;2;1;2;1;1;1;3;3; ; ; ; ;130000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;2;1;4;1;1;1;1;1;1;3;1;01;2;10;63;1265,36558504636
3058404;1;5;3;1;1;1;1;1;3;1; ; ;15000000;120000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;4;2;2; ;8;1;1;1;4;1;1;1;1;1;2;3;1;01;2;10;63;1909,7154645311
3058405;1;5;1;1;1;1;1;1;3;1; ; ;98;120000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;1;1;1;4;2;1;1;1;1;1;2;3;1;01;2;10;63;1927,04524401632
3059371;1;4;1;1;1;1;1;1;3;4; ; ; ;140000; ;2;2;1;2;1;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;1;2;1;01;2;10;63;1919,53378861366
3059372;1;2;2;1;1;1;1;3;3;1; ; ;15000000;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;3;1;01;2;10;63;1466,70392135692
3059373;1;2;2;1;1;1;1;1;4;3; ; ; ; ;130000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;9;1;1;1;2;1;1;1;1;1;1;3;1;01;2;10;63;1341,02728643908
3059374;1;3;2;1;1;1;1;3;3;1; ; ;17000000;150000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;2;10;63;1538,78750699224
3059375;1;3;2;1;1;1;1;1;3;3; ; ; ; ;90000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;3;1;01;2;10;63;1507,88428484744
3059376;1;3;2;1;1;1;1;3;3;3; ; ; ; ;80000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;2;10;63;2111,58520417636
3059377;1;3;2;1;1;1;1;1;3;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;2;10;63;1689,27731981534
3059378;1;5;1;2;1;1;5;1;4;1; ; ;200000000;1000000; ;2;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;6;1;2;2;1;2;3;3; ;01;2;10;63;1417,13575553348
3059379;1;2;2;2;1;1;1;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;1;1;1;3;1;01;2;10;63;2123,46987009132
3059380;1;4;3;2;1;1;1;1;4;1; ; ;98;800000; ;2;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;2;2;1;1;3;3;1;01;2;10;63;2173,03803591477
3059382;1;3;2;2;1;1;1;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;1;1;9;3;1;01;2;10;63;2015,41433277681
3059383;1;1;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;9; ;1;01;2;10;63;2111,58520417636
3059384;1;3;3;2;1;1;1;3;4;3; ; ; ; ;20000;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;5;2;2; ;6;1;1;1;4;1;2;2;1;1;3;3;1;01;2;10;63;2009,38319951269
3059385;1;3;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;4;1;2;2;2;1;9; ;1;01;2;10;63;2027,29899869177
3059387;1;3;2;2;1;4;1;1;3;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;2;2;1;1; ;1;01;2;10;63;3126,64530003509
3059389;1;3;2;2;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;1;1;3;2;2; ;4;1;1;1;4;1;1;2;1;1;9;3;1;01;2;10;63;1869,44406946307
3059875;1;3;2;1;1;1;1;1;3;1; ; ;15000000;120000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;2;10;63;2173,03803591477
3063648;1;6;2;2;1;1;1;1;4;1; ; ;98;98; ;2;1;1;2;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;2;2;1;1;1;3;1;01;2;10;63;2434,57529194568
3063649;1;4;3;2;1;1;1;1;4;1; ; ;400000000;98; ;2;1;1;1;1;1;2;2;1;1;1;1;1;1;2;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;2;2;1;1;5;3;1;01;2;10;63;2247,65589123217
3064207;1;3;2;2;1;5;2;1;5;4; ; ; ;98; ;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;10;63;1910,24686786579
3064209;1;3;1;2;1;4;1;1;4;1; ; ;98;200000; ;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;2; ;1;01;2;10;63;1553,20644258929
3064210;1;1;1;2;1;4;1;1;5;4; ; ; ;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;1;4;1;2;2;2;1;2; ;1;01;2;10;63;1740,1258433028
3064211;1;4;1;3;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;1;2; ;1;01;2;10;63;2111,58520417636
3064212;1;3;2;2;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;2;2;1;1;9;2;1;01;2;10;63;1289,34535172627
3064213;1;1;1;2;1;4;1;1;5;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;10;63;1314,12031990404
3064214;1;6;2;2;1;1;1;1;3;5; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;2;1;1;1;2;1;1;2;1;1;1;2;1;01;2;10;63;1478,24482009853
3064215;1;4;3;2;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;1;2;1;1;1;2;1;01;2;10;63;1361,31683077153
3064216;1;3;1;2;1;5;1;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;1;3; ;1;01;2;10;63;1223,73532978668
3064218;1;3;2;2;1;4;6;1;4;3; ; ; ; ;5000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;4;3;1;2;2;2;2;2; ; ;01;2;10;63;1919,24346137726
3064219;1;4;3;2;1;4;1;5;5;1; ; ;200000000;80000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;5;1;1;4;2;1;2;2;2;1;2; ;1;01;2;10;63;1382,41771587234
3064220;1;4;2;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;3;1;2;2;2;1;2; ;1;01;2;10;63;2015,41433277681
3064221;1;5;5;2;1;1;1;1;5;4; ; ; ;300000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;8;1;1;1;2;1;2;2;1;1;1;2;1;01;2;10;63;1657,52959370419
3064222;1;4;2;6; ;1;10;1;3;4; ; ; ;200000; ;1;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;6;1;1;1;2;1;1;2;1;2;1;2; ;01;2;10;63;1356,75596544232
3064223;1;3;1;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;1;01;2;10;63;1282,12912560029
3064229;1;3;1;2;1;4;6;1;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;4;2;1;2;2;2;2;2; ; ;01;2;10;63;2434,57529194568
3064230;1;6;4;2;1;4;1;1;5;3; ; ; ; ;100000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;4;2;1;2;2;2;1;1; ;1;01;2;10;63;2432,19585139221
3064231;1;2;2;2;1;4;1;1;4;3; ; ; ; ;7500;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;1;01;2;10;63;2161,1533699998
3064233;1;3;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;4;3;1;2;2;2;1;1; ;1;01;2;10;63;2123,46987009132
3064234;1;4;3;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;1;01;2;10;63;1901,32766219817
3064235;1;3;2;2;1;1;1;1;4;4; ; ; ;150000; ;2;2;1;2;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;1;2;2;1;01;2;10;63;1230,95155591266
3064237;1;4;3;2;1;1;1;1;3;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;1;2;1;1;1;2;1;01;2;10;63;1597,51148931832
3064239;1;3;2;2;1;4;1;1;5;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;1;01;2;10;63;1468,04504824808
3065950;1;5;1;1;1;4;1;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;4;1;2;1;2;1;1; ;1;01;2;10;19;922,007903655972
3065954;1;4;2;2;1;3;1;1;4;4; ; ; ;250000; ;2;2;1;1;2;1;1;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;1;01;2;10;19;872,759971378443
3065956;1;4;2;2;1;3;1;1;4;1; ; ;5000000;50000000; ;2;2;1;1;1;2;2;2;2;1;2;2;1;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;2;2;2;1;1; ;1;01;2;10;19;758,203991353049
3065962;1;4;3;2;1;4;4;1;5;1; ; ;98;50000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;7;1;1;4;2;1;2;2;2;2;1; ; ;01;2;10;19;1172,56303037894
3065963;1;4;2;2;1;4;4;1;4;1; ; ;98;150000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;2;1; ; ;01;2;10;19;1223,43274076071
3065964;1;4;3;2;1;3;4;1;5;1; ; ;98;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;4;4;1;2;2;2;2;1; ; ;01;2;10;19;870,885464658073
3065972;1;4;3;2;1;4;1;1;4;3; ; ; ; ;100000;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;1;1; ;1;01;2;10;19;813,277666798268
3065975;1;5;2;2;1;4;1;1;5;1; ; ;98;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;1;01;2;10;19;513,727336413897
3065976;1;3;2;2;1;4;2;1;5;5; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;3;1;1;4;2;1;2;2;2;1;1; ;1;01;2;10;19;914,446436543322
3065977;1;5;3;2;1;3;1;1;5;4; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;3;2;1;2;2;2;1;1; ;1;01;2;10;19;944,531646460027
3065978;1;3;2;2;1;3;1;1;5;1; ; ;98;98; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;4;1;1;2;2;2;1;1; ;1;01;2;10;19;788,289201269754
3065979;1;3;1;2;1;3;1;1;5;1; ; ;98;60000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;10;19;1039,78613473408
3065980;1;10;1;2;1;4;2;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;3;4;1;2;2;2;2;2; ; ;01;2;10;19;552,180569188113
3065981;1;16;4;2;1;4;2;1;4;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;3;4;1;2;2;2;2;2; ; ;01;2;10;19;495,273173173447
3065987;1;4;2;1;1;4;1;1;4;1; ; ;98;250000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;2;1;2;1;1; ;1;01;2;10;19;776,154901324447
3065988;1;4;3;1;1;4;1;1;1;1; ; ;98;150000; ;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;2;1;2;1;1; ;1;01;2;10;19;1247,31520923506
3065990;1;4;1;1;1;4;1;1;4;1; ; ;98;100000; ;2;2;1;2;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;2;1;1; ;1;01;2;10;19;922,007903655972
3065994;1;4;3;2;1;4;1;1;4;1; ; ;98;98; ;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;10;19;638,010064967094
3065995;1;4;1;2;1;4;1;1;4;1; ; ;50000000;98; ;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;2;01;2;10;19;585,39296835599
3066002;1;4;2;2;1;4;3;1;4;1; ; ;98;200000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;4;2;1;2;2;2;2;1; ; ;01;2;10;19;495,273173173447
3066003;1;4;1;2;1;4;3;6; ;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;4;1;2;2;2;2;1; ; ;01;2;10;19;1039,78613473408
3066004;1;5;2;2;1;4;3;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;10;19;1048,69818362667
3066008;1;5;3;2;1;4;1;1;4;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;2;2;2;1;1; ;1;01;2;10;19;1154,89429806979
3066009;1;1;1;2;1;4;2;5;5;5; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;6;1;1;4;1;1;2;2;2;2;9; ; ;01;2;10;19;854,975113301099
3066010;1;2;1;2;1;4;1;1;1;3; ; ; ; ;60000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;10;19;1105,65450968261
3066012;1;5;4;2;1;4;2;1;5;1; ; ;98;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;2;2; ;9;1;1;4;1;1;2;2;2;2;1; ; ;01;2;10;19;1302,69932071243
3066013;1;1;1;2;1;4;1;5;5;5; ; ; ;10000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;3;1;1;5;1;1;2;2;2;1;1; ;1;01;2;10;19;807,443779740232
3066014;1;4;3;2;1;4;1;1;5;1; ; ;98;150000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;4;1;2;2;2;1;1; ;1;01;2;10;19;897,990184185129
3066015;1;5;2;2;1;4;1;1;5;1; ; ;98;100000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;1;01;2;10;19;662,938521741046
3066016;1;3;1;2;1;4;1;6; ;1; ; ;98;40000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;1;1; ;1;01;2;10;19;922,007903655972
3066025;1;4;3;1;1;4;1;1;4;1; ; ;98;200000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;2;1;1; ;1;01;2;10;19;996,23615757167
3066030;1;5;3;2;1;4;1;1;1;1; ; ;40000000;180000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;10;19;959,801507351084
3066031;1;4;2;2;1;4;1;1;4;1; ; ;99;200000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;10;19;971,247692043156
3066036;1;2;1;2;1;4;3;4;4;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;10;19;948,870875904857
3066037;1;3;2;2;1;4;3;1;1;1; ; ;15000000;70000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;10;19;1091,07276404479
3066038;1;4;2;2;1;4;4;1;4;1; ; ;10000000;100000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;10;19;978,956085821563
3066045;1;4;2;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;4;1;1;2;2;2;1;1; ;1;01;2;10;19;1269,69202537336
3066046;1;4;3;2;1;4;1;1;5;5; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;5;1;1;4;2;1;2;2;2;1;1; ;1;01;2;10;19;1026,32136748838
3066049;1;4;3;2;1;3;1;1;5;1; ; ;2000000;30000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2; ;6;1;1;4;1;1;2;2;2;1;1; ;2;01;2;10;19;879,79752693556
3066051;1;4;3;6; ;4;1;1;5;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;4;1;1;2;2;2;1;1; ;2;01;2;10;19;840,800254741368
3066052;1;4;2;2;1;4;1;1;5;1; ; ;10000000;70000; ;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;1;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;1;1; ;2;01;2;10;19;961,811718210135
3066054;1;4;1;2;1;4;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;2;2;2;1;1; ;2;01;2;10;19;758,203991353049
