DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;AREA;fex_c_2011
1097812;1;1;1;70;1;68;48;2; ;2;68;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;01;1;2;0121;17;17;146,103566085737
1097822;1;2;1;70;1;16;48;2; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;85;1;2;8531;17;17;114,648727654946
1097835;1;1;1;70;1;104;48;1; ;2;156;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;39;75;1;2;7512;17;17;157,643411369776
1097840;1;4;1;70;1;3;72;4; ;2;2;4; ;1;1; ; ; ; ; ; ;1; ; ; ; ;1;500000;2;98;98;60;1;1;6031;17;17;181,097899200496
1097845;1;3;1;70;1;12;48;1; ;2;12;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;90;90;25;1;1;2529;17;17;146,427967039324
1097849;1;1;1;70;1;4;50;3; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;54;54;55;1;1;5529;18;18;44,1264364538982
1097849;1;2;1;70;1;30;48;1; ;2;50;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;18;18;44,1264364538982
1097854;1;3;1;70;1;4;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;1; ;18;18;76,5132573466295
1097858;1;1;1;70;1;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;497000;2;33;33;52;1;1;5241;18;18;43,4502556494048
1097862;1;9;1;70;1;48;52;1; ;2;56;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;39;52;1;2;5235;18;18;67,9632388510627
1097874;1;3;1;70;1;8;48;3; ;2;12;3; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;18;66,521815800269
1097876;1;3;1;70;1;20;52;1; ;2;23;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;18;18;49,9470186563548
1097877;1;3;1;70;1;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;18;18;31,6768982229411
1097882;1;1;1;70;1;1;48;1; ;2;1;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;77;77;80;1;1;8012;18;18;55,645509033076
1097885;1;1;1;70;1;6;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;55;1;1;5529;18;18;54,1260082628076
1097891;1;1;1;70;1;48;56;4; ;2;48;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;85;52;1;2;5272;18;18;65,4710818742044
1097893;1;1;1;70;1;48;56;1; ;2;48;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;64;1;2;6421;18;18;55,1634675192678
1097894;1;2;1;70;1;48;56;1; ;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;37;74;1;2;7430;18;18;55,4647105936101
1097899;1;3;1;70;1;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;18;84,1579538577702
1097901;1;2;1;70;1;20;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;18;18;69,8372847832281
1097911;1;3;1;70;1;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;19;19;98,8938955253226
1097913;1;1;1;70;1;4;48;3; ;2;32;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;19;73,0461233373603
1097915;1;1;1;70;1;8;40;1; ;2;6;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;87;40;1;1;4020;19;19;117,156075746395
1097917;1;2;1;70;1;199;30;2; ;2;199;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;13;80;1;2;8060;19;19;99,7753784116653
1097919;1;1;1;70;1;2;48;4; ;2;2;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;19;19;95,0347994374304
1097919;1;2;1;70;1;16;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;2; ;19;19;95,0347994374304
1097926;2;1;2;70;1;104;24;1; ;2;156;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;19;19;104,483620617198
1097935;1;3;1;70;1;52;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;19;19;112,456912319417
1097936;1;2;1;70;1;12;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;19;19;186,446130398474
1097939;1;2;1;70;1;4;48;1; ;2;4;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;39;58;75;1;1;7522;19;19;75,3784470167698
1097939;1;3;1;70;1;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;61;01;1;1;0114;19;19;75,3784470167698
1097939;1;4;1;70;1;8;48;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;61;01;1;1;0140;19;19;75,3784470167698
1097941;1;1;1;70;1;52;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5239;19;19;71,7724063108023
1097941;1;6;1;70;1;24;24;1; ;2;24;1; ;3;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5521;19;19;71,7724063108023
1097960;1;1;1;70;1;98;98;1; ;2;98;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;95;45;1;2;4521;20;20;130,879634041735
1097960;1;2;1;70;1;16;44;2; ;2;16;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;45;1;2;4530;20;20;130,879634041735
1097965;1;1;1;70;1;6;98;4; ;2;6;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;45;52;1;1;5211;20;20;145,171394313488
1097975;1;2;1;70;1;8;98;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;52;1;1;5225;20;20;128,683276806885
1097976;1;2;1;70;1;98;98;1; ;2;98;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;72;1;2;7250;20;20;129,936146946285
1097986;1;2;1;70;1;8;40;1; ;2;26;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;1;5241;20;20;115,647216977494
1098023;1;1;1;70;1;14;44;4; ;2;14;4; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO POR INVALIDES;2; ;2;19;19;75;1;2;7512;23;23;251,114333532745
1098027;1;3;1;70;1;3;60;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;98;60;1;1;6042;23;23;114,820062560246
1098027;1;7;1;70;1;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;23;114,820062560246
1098036;1;2;1;70;1;36;25;1; ;2;260;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;41;52;1;2;5237;23;23;119,484970651217
1098038;1;2;1;70;1;8;48;1; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;23;23;246,663319468613
1098046;1;2;1;70;1;104;40;1; ;2;208;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;23;23;237,578701607627
1098048;1;2;1;70;1;8;48;1; ;2;98;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6421;23;23;136,640661083778
1098056;1;4;1;70;1;4;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;23;23;140,108043834565
1098059;1;1;1;70;1;12;40;2; ;2;16;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;13;13;80;1;1;8050;23;23;134,035847719409
1098061;1;3;1;70;1;6;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;1;5234;23;23;137,877214141035
1098079;1;1;1;70;1;12;40;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;27;27;30,5314336075217
1098081;1;2;1;70;1;8;40;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;51;1;1;5125;27;27;30,5314336075217
1098082;1;2;1;70;1;48;40;2; ;2;48;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;19;19;74;1;2;7492;27;27;30,5314336075217
1098088;1;1;1;70;1;12;48;1; ;2;20;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;45;52;1;1;5233;27;27;30,5314336075217
1098094;1;3;1;70;1;12;48;1; ;2;52;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;08;08;75;1;1;7512;27;27;30,5314336075217
1098097;1;2;1;70;1;8;48;1; ;2;240;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;32;60;1;1;6021;27;27;30,5314336075217
1098099;1;1;1;70;1;3;48;1; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ;1; ;HACIENDO  PAPELES PARA RECLAMAR LA PENSION;1;1200000;2;85;85;45;1;1;4542;27;27;30,5314336075217
1098100;1;1;1;70;1;12;48;1; ;2;28;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;54;95;1;1;9500;27;27;30,5314336075217
1098115;1;5;1;70;1;96;48;1; ;2;96;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;70;45;1;2;4530;41;41;149,928779609489
1098115;1;6;1;70;1;48;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;41;41;149,928779609489
1098117;1;2;1;70;1;8;48;1; ;2;48;3; ;1;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;45;54;95;1;1;9500;41;41;128,157938765393
1098118;1;2;1;70;1;16;48;1; ;2;96;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;39;75;1;2;7513;41;41;128,290859825362
1098128;1;2;1;70;1;2;40;1; ;2;96;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;41;41;113,651525609002
1098128;1;3;1;70;1;2;40;4; ;2;2;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;1;280000;2;93;93;45;1;1;4552;41;41;113,651525609002
1098133;1;3;1;70;1;10;48;1; ;2;10;2; ;9;1; ; ;1; ; ;1; ; ; ; ; ;2; ;2;59;59;75;1;1;7512;41;41;102,4931207395
1098135;1;3;1;70;1;2;54;1; ;2;2;1; ;3;5; ; ; ; ; ; ; ; ; ;1; ;1;492000;2;58;58;50;1;1;5051;41;41;133,1569410161
1098140;1;1;1;70;1;48;54;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;95;95;45;1;2;4530;41;41;130,006536826513
1098143;1;1;1;70;1;22;48;1; ;2;22;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;2;5233;41;41;121,92802656304
1098144;1;1;1;70;1;4;48;4; ;2;4;2; ;3;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;05;30;75;1;1;7513;41;41;151,700486467056
1098144;1;4;1;70;1;144;48;1; ;2;192;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;09;39;85;1;2;8511;41;41;151,700486467056
1098145;1;1;1;70;1;28;48;4; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;74;1;2;7421;41;41;127,497961565083
1098150;1;1;1;70;1;8;24;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;41;41;131,074389872776
1098152;1;2;1;70;1;32;48;4; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;56;93;1;2;9301;41;41;134,47081879401
1098155;1;2;1;70;1;2;40;2; ;2;36;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5261;44;44;71,6394841800205
1098155;1;3;1;70;1;4;40;4; ;2;52;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;54;95;1;1;9500;44;44;71,6394841800205
1098158;1;1;1;70;1;16;40;4; ;2;16;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;75;1;2;7512;44;44;49,3191126559356
1098158;1;2;1;70;1;24;40;4; ;2;24;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;2;7512;44;44;49,3191126559356
1098159;1;2;1;70;1;12;40;4; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;41;51;1;1;5132;44;44;68,6657076008934
1098159;1;3;1;70;1;52;48;2; ;2;5;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;95;45;1;2;4521;44;44;68,6657076008934
1098160;1;3;1;70;1;20;48;1; ;2;32;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;51;1;2;5125;44;44;77,3435182879145
1098162;1;2;1;70;1;52;40;1; ;2;60;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;2;8043;44;44;64,3079516329847
1098162;1;3;1;70;1;56;42;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;44;44;64,3079516329847
1098165;1;2;1;70;1;99;48;2; ;2;99;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;2;5261;44;44;58,9002041920732
1098168;1;5;1;70;1;8;44;3; ;2;8;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;44;44;98,7208645369424
1098169;1;1;1;70;1;12;44;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;44;44;63,5198510146152
1098170;1;2;1;70;1;4;40;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;44;44;76,8628197482495
1098171;1;3;1;70;1;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;06; ; ;1;2; ;44;44;44,7168837481868
1098173;1;2;1;70;1;12;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;16;45;51;1;1;5135;44;44;54,5690340612387
1098184;1;4;1;70;1;14;48;1; ;2;14;1; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8011;44;44;65,3579431059875
1098189;1;2;1;70;1;8;48;1; ;2;8;1; ;6;9;AFILIADA A REGIMEN CONTRIBUTIVO COMO COTIZANTE; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8030;44;44;60,3790804775987
1098191;1;1;1;70;1;134;48;1; ;2;200;2; ;9;9;COTIZANTE DE REGIMEN ESPECIAL; ; ; ; ; ; ; ; ;1; ;2; ;2;32;03;80;1;2;8050;44;44;64,4906592241671
1098200;1;2;1;70;1;52;48;2; ;2;52;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;75;1;2;7512;44;44;63,0909662020926
