DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1097616;1;4;1;70;05;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;05;863,661720046991
1097622;1;3;1;70;08;16;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;08;587,649948406534
1097639;1;3;1;70;08;78;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;50; ; ;1;2; ;08;674,281380165303
1097642;1;4;1;70;08;8;70;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;63;1;1;6331;08;517,375918198286
1097669;1;2;1;70;13;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;13;329,66762378084
1097683;1;2;1;70;13;72;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;13;332,674235176686
1097686;1;2;1;70;13;20;48;1; ;2;20;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;43;34;1;2;3430;13;344,778506849217
1097688;1;2;1;70;13;2;48;1; ;2;2;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;22;1;1;2212;13;343,02206355893
1097689;1;2;1;70;13;16;56;1; ;2;16;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;55;1;2;5530;13;244,166737519831
1097695;1;1;1;70;13;26;48;1; ;2;26;2; ;9;3; ; ; ; ; ; ; ;1; ; ; ;2; ;2;03;30;75;1;2;7512;13;345,536720109058
1097698;1;3;1;70;13;36;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;2; ;13;298,276256215588
1097701;1;4;1;70;13;2;48;1; ;2;8;1; ;6;8; ; ; ; ; ; ; ;1; ; ; ;2; ;2;33;33;74;1;1;7499;13;295,190764161108
1097798;1;2;1;70;17;16;48;1; ;2;16;1; ;4;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5233;17;179,537052177098
1097801;1;2;1;70;17;108;40;1; ;2;108;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;17;146,103566085737
1097803;1;1;1;70;17;4;60;4; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;98;41;52;1;1;5221;17;172,535142850664
1097804;1;3;1;70;17;24;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;13; ; ;1;2; ;17;190,310374342186
1097811;1;2;1;70;17;16;48;1; ;2;14;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;24;1;2;2424;17;175,980765487028
1097812;1;1;1;70;17;68;48;2; ;2;68;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;03;01;1;2;0121;17;146,103566085737
1097822;1;2;1;70;17;16;48;2; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;85;1;2;8531;17;114,648727654946
1097835;1;1;1;70;17;104;48;1; ;2;156;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;39;75;1;2;7512;17;157,643411369776
1097840;1;4;1;70;17;3;72;4; ;2;2;4; ;1;1; ; ; ; ; ; ;1; ; ; ; ;1;500000;2;98;98;60;1;1;6031;17;181,097899200496
1097845;1;3;1;70;17;12;48;1; ;2;12;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;90;90;25;1;1;2529;17;146,427967039324
1098023;1;1;1;70;23;14;44;4; ;2;14;4; ;9;1; ; ; ; ; ; ; ; ;1; ;YA ES PENSIONADO POR INVALIDES;2; ;2;19;19;75;1;2;7512;23;251,114333532745
1098027;1;3;1;70;23;3;60;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;98;60;1;1;6042;23;114,820062560246
1098027;1;7;1;70;23;2;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;114,820062560246
1098036;1;2;1;70;23;36;25;1; ;2;260;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;41;52;1;2;5237;23;119,484970651217
1098038;1;2;1;70;23;8;48;1; ;2;8;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5262;23;246,663319468613
1098046;1;2;1;70;23;104;40;1; ;2;208;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8043;23;237,578701607627
1098048;1;2;1;70;23;8;48;1; ;2;98;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;1;6421;23;136,640661083778
1098056;1;4;1;70;23;4;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;23;140,108043834565
1098059;1;1;1;70;23;12;40;2; ;2;16;1; ;9;1; ; ; ;1; ; ; ; ; ; ; ;2; ;2;13;13;80;1;1;8050;23;134,035847719409
1098061;1;3;1;70;23;6;48;1; ;2;16;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;1;5234;23;137,877214141035
1098312;1;2;1;70;50;18;48;1; ;2;20;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;21;60;1;2;6042;50;214,275778750597
1098321;1;4;1;70;50;1;48;1; ;2;1;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;520000;2;95;89;26;1;1;2693;50;173,023091520236
1098326;1;3;1;70;50;58;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;2; ;50;204,368316721718
1098332;1;1;1;70;50;8;40;2; ;2;8;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;75;1;1;7512;50;179,039194315051
1098335;1;2;1;70;50;12;48;1; ;2;15;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;41;52;1;1;5219;50;165,251365589101
1098346;1;3;1;70;50;8;48;1; ;2;9;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;50;196,571285726264
1098354;1;2;1;70;50;52;48;1; ;2;55;2; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;13;75;1;2;7513;50;209,835600760727
1098357;1;4;1;70;50;8;48;1; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;33;52;1;1;5211;50;203,240415554528
1098367;1;1;1;70;50;3;48;4; ;2;4;5; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;95;95;45;1;1;4521;50;163,026038460774
1098369;1;2;1;70;50;16;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;55;74;1;2;7493;50;155,149870633021
1098371;1;1;1;70;50;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;50;187,93365127164
1098377;1;1;1;70;50;12;40;1; ;2;66;4; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;75;1;1;7512;50;161,721719162855
1098381;1;3;1;70;50;6;40;1; ;2;13;1; ;5;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;77;15;1;1;1530;50;238,342787010824
1098383;1;2;1;70;50;16;48;1; ;2;156;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;50;1;2;5051;50;200,941143804137
1098384;1;1;1;70;50;3;48;1; ;2;6;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;50;156,356908632511
1098389;1;2;1;70;50;48;48;3; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;50;170,66481676866
1098396;1;1;1;70;50;48;48;1; ;2;24;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;30;70;45;1;2;4521;50;186,939964175169
1098398;1;1;1;70;50;3;48;4; ;2;3;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;57;57;93;1;1;9302;50;193,169417873002
1098404;1;1;1;70;50;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;54;54;74;1;1;7493;50;208,624095651455
1098404;1;2;1;70;50;4;48;1; ;2;56;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5211;50;208,624095651455
1098407;1;1;1;70;50;8;60;1; ;2;12;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;98;01;1;1;0115;50;141,232997978088
1098413;1;2;1;70;50;3;50;1; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;85;1;1;8532;50;178,045507218579
1098431;1;2;1;70;52;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;52;176,694375986935
1098433;1;1;1;70;52;4;48;4; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;85;83;28;1;1;2811;52;165,209553353704
1098437;1;3;1;70;52;162;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;265,148363295907
1098437;1;10;1;70;52;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;85;85;45;1;1;4542;52;265,148363295907
1098439;1;2;1;70;52;12;25;1; ;2;28;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5219;52;119,483289211645
1098439;1;4;1;70;52;32;48;1; ;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5219;52;119,483289211645
1098444;1;1;1;70;52;8;48;4; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;95;95;45;1;1;4521;52;192,522954834399
1098445;1;1;1;70;52;8;60;4; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1521;52;152,162228290431
1098447;1;2;1;70;52;10;24;4; ;2;21;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;45;52;1;1;5262;52;186,91175457791
1098447;1;3;1;70;52;43;40;1; ;2;8;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;39;55;1;2;5511;52;186,91175457791
1098447;1;5;1;70;52;14;40;1; ;2;13;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;97;63;1;2;6310;52;186,91175457791
1098448;1;1;1;70;52;6;20;4; ;2;26;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;56;56;93;1;1;9301;52;140,034039010404
1098452;1;3;1;70;52;52;48;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;98;60;1;2;6031;52;177,210204193958
1098452;1;4;1;70;52;104;40;1; ;2;13;1; ;8;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;2;5234;52;177,210204193958
1098458;1;1;1;70;52;8;72;4; ;2;13;4; ;1;7; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;98;98;60;1;1;6031;52;192,522954834399
1098459;1;4;1;70;52;26;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;181,4358320702
1098465;1;4;1;70;52;54;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;52;104,458779778924
1098469;1;1;1;70;52;2;60;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;520000;2;45;45;50;1;1;5051;52;202,051647511871
1098471;1;3;1;70;52;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;52;142,812234944473
1098472;1;1;1;70;52;21;60;1; ;2;31;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;84;50;1;2;5020;52;183,462026260493
1098478;1;2;1;70;52;16;40;2; ;2;14;4; ;9;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;02;13;80;1;2;8050;52;149,09496758431
1098483;1;1;1;70;52;2;50;1; ;2;2;1; ;4;8; ; ; ; ; ; ; ; ; ;1; ;1;380000;2;95;95;45;1;1;4521;52;141,655784927404
1098506;1;2;1;70;52;24;40;1; ;2;28;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;93;45;1;2;4552;52;195,462677100747
1098521;1;2;1;70;54;12;24;1; ;2;60;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;45;52;1;1;5233;54;317,729727158565
1098522;1;2;1;70;54;2;50;1; ;2;2;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;95;95;45;1;1;4552;54;412,968190940639
1098524;1;2;1;70;54;14;48;1; ;2;14;1; ;4;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;89;26;1;2;2693;54;332,593003591554
1098535;1;1;1;70;54;8;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;54;316,145935792982
1098539;1;1;1;70;54;16;48;4; ;2;16;4; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;2;8043;54;274,409508743844
1098539;1;2;1;70;54;12;48;1; ;2;12;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;11;1;1;1110;54;274,409508743844
1098539;1;5;1;70;54;12;48;4; ;2;16;1; ;9;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;80;1;1;8043;54;274,409508743844
1098539;1;10;1;70;54;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;55; ; ;1;1; ;54;274,409508743844
1098746;1;1;1;70;66;3;48;1; ;2;3;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;500000;2;45;45;52;1;1;5233;66;297,082470822036
1098747;1;1;1;70;66;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;317,639317699646
1098748;1;2;1;70;66;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;66;266,858369066499
1098750;1;3;1;70;66;12;60;1; ;2;12;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;81;36;1;1;3611;66;317,120245297349
1098763;1;2;1;70;66;150;48;1; ;2;104;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8041;66;262,402813506592
1098764;1;2;1;70;66;48;104;1; ;2;24;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;79;18;1;2;1810;66;242,198766248453
1098770;1;1;1;70;66;26;24;3; ;2;26;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5521;66;302,295826442659
1098770;1;2;1;70;66;32;60;8; ;2;32;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0116;66;302,295826442659
1098772;1;3;1;70;66;52;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;34;53;55;1;2;5521;66;282,620956994847
1098773;1;1;1;70;66;52;48;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;83;87;28;1;2;2811;66;238,098105671932
1098774;1;2;1;70;66;52;72;4; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6031;66;268,876044655368
1098774;1;4;1;70;66;52;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;52;1;2;5211;66;268,876044655368
1098778;1;1;1;70;66;13;48;1; ;2;13;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;21;35;1;1;3591;66;242,198766248453
1098790;1;1;1;70;66;12;40;1; ;2;24;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;45;1;1;4530;66;242,198766248453
1098793;1;3;1;70;66;24;40;1; ;2;52;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;33;65;1;2;6512;66;184,190268073081
1098794;1;1;1;70;66;4;40;1; ;2;4;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;1;668000;2;97;97;15;1;1;1589;66;254,139021791559
1098797;1;1;1;70;66;4;40;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;85;85;52;1;1;5272;66;262,552487327334
1098797;1;2;1;70;66;52;36;1; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;21;36;1;2;3611;66;262,552487327334
1098799;1;4;1;70;66;8;40;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;66;250,617694894598
1098799;1;5;1;70;66;52;24;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;38;64;1;2;6421;66;250,617694894598
1098800;1;1;1;70;66;6;40;1; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;84;54;95;1;1;9500;66;234,070552124047
1098802;1;1;1;70;66;8;24;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;66;305,530701183414
1098805;1;1;1;70;66;78;40;2; ;2;78;2; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;80;1;2;8043;66;274,49274287044
1098805;1;2;1;70;66;32;24;3; ;2;32;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;66;274,49274287044
1098809;1;3;1;70;66;12;40;2; ;2;12;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8011;66;251,344535393284
1098815;1;1;1;70;66;52;48;4; ;2;84;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;77;15;1;2;1551;66;234,822607805715
1098815;1;3;1;70;66;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;53;53;55;1;1;5521;66;234,822607805715
1098815;1;7;1;70;66;4;48;1; ;2;15;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;50;50;55;1;1;5530;66;234,822607805715
1098819;2;1;2;70;66;8;48;3; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;95;1;1;9500;66;234,727467782037
1098822;1;1;1;70;66;36;48;4; ;2;32;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;44;70;1;2;7020;66;223,880155210419
1098822;1;3;1;70;66;4;24;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;66;223,880155210419
1098828;1;4;1;70;66;16;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;66;333,514153768575
1098831;1;3;1;70;66;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;1; ;66;258,59267471968
1098839;1;1;1;70;66;2;48;1; ;2;2;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;650000;2;33;33;50;1;1;5030;66;277,773703847026
1098845;1;1;1;70;66;4;50;4; ;2;98;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;55;74;1;1;7493;66;234,589624526343
1098845;1;2;1;70;66;52;48;1; ;2;52;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;45;52;1;2;5233;66;234,589624526343
1098846;1;6;1;70;66;8;30;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5231;66;219,236390894608
1098849;1;2;1;70;68;4;60;4; ;2;936;4; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1926;68;588,522055826518
1098851;1;4;1;70;68;13;20;1; ;2;17;4; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;13;80;1;1;8060;68;382,478194473611
1098852;1;1;1;70;68;36;50;4; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;25000;2;56;55;74;1;2;7493;68;514,438648853564
1098866;1;2;1;70;68;8;48;1; ;2;936;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;1;9500;68;444,070429049828
1098867;1;2;1;70;68;12;48;1; ;2;8;9;EMPLEADO DE UN EMPLEADO;2;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;53;53;85;1;1;8532;68;431,496933231415
1098869;1;2;1;70;68;16;45;3; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;55;1;2;5522;68;518,082408637908
1098882;1;2;1;70;68;60;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;12; ; ;1;2; ;68;456,164568263972
1098883;1;2;1;70;68;4;60;4; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;80;80;19;1;1;1922;68;433,116718660677
1098885;1;2;1;70;68;8;48;1; ;2;18;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;1;8043;68;486,934767656231
1098889;1;2;1;70;68;12;48;1; ;2;16;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;54;95;1;1;9500;68;430,942627772144
1098891;1;1;1;70;68;10;48;1; ;2;10;1; ;9;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;01;1;1;0123;68;444,070429049828
1098892;1;1;1;70;68;1;50;1; ;2;1;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;58;95;45;1;1;4521;68;482,750199223783
1098898;1;1;1;70;68;5;48;1; ;2;5;1; ;5;9;SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;98;39;55;1;1;5521;68;449,381373573203
1098900;2;1;2;70;68;1;48;3; ;2;1;4; ;1;1; ; ;1; ; ; ; ; ; ; ; ;1;400000;2;54;55;74;1;1;7493;68;448,853180781188
1098902;1;3;1;70;68;16;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;2;7492;68;539,01312835799
1098913;1;2;1;70;68;16;48;1; ;2;16;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8512;68;452,934520931285
1098915;1;1;1;70;68;3;48;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;98;98;60;1;1;6031;68;465,873308278279
1098960;1;1;1;70;73;54;60;1; ;2;54;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;45;1;2;4521;73;211,496404333002
1098960;1;3;1;70;73;4;32;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;57; ; ;1;1; ;73;211,496404333002
1098963;1;2;1;70;73;16;60;3; ;2;16;3; ;1;6; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;73;273,094504707615
1098966;1;4;1;70;73;8;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;95; ; ;1;1; ;73;301,444284821159
1098972;1;2;1;70;73;72;40;1; ;2;72;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;21;64;1;2;6421;73;273,094504707615
