Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011;Area
3310578;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;3;1;1;1;1;1;2;2;1;01;1;10;17;168,609424050447;17
3310579;1;4;1;1;1;1;1;1;3;1; ; ;30000000;150000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;3;1;1;1;1;1;2;2;1;01;1;10;17;184,074993976875;17
3310580;1;5;3;1;1;1;1;1;3;1; ; ;300000000;300000; ;1;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;2;2;1;01;1;10;17;184,618711658389;17
3310581;1;2;1;1;1;1;1;1;3;1; ; ;20000000;150000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;4;3;1;1;1;1;1;2;2;1;01;1;10;17;212,10528266115;17
3310582;1;2;1;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;4;1;2;4;2;1;1;1;1;1;1;2;1;01;1;10;17;159,167311324612;17
3310583;1;1;1;1;1;1;1;6; ;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;1;2;1;2;1;1;1;1;2;1;01;1;10;17;184,048635249073;17
3310584;1;4;1;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;1;01;1;10;17;185,305642329958;17
3310585;1;4;2;1;2;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;1;2;1;01;1;10;17;169,269995994214;17
3310586;1;2;1;1;1;1;1;6; ;3; ; ; ; ;90000;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;1;2;1;2;1;1;1;1;2;1;01;1;10;17;183,904457030177;17
3310587;1;2;2;1;1;1;1;1;4;4; ; ; ;200000; ;2;1;1;2;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;2;1;2;1;1;1;2;2;1;01;1;10;17;165,833412178686;17
3310589;1;1;1;1;1;1;1;1;4;3; ; ; ; ;180000;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;2;1;01;1;10;17;184,074993976875;17
3310590;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;2;1;2;2;2; ;3;1;2;1;2;1;1;1;1;1;2;2;1;01;1;10;17;164,665652383688;17
3310591;1;4;3;1;1;1;1;1;3;1; ; ;35000000;300000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;2;1;2;2;1;1;2;2; ;4;1;1;1;3;1;1;1;1;1;2;2;1;01;1;10;17;195,781279887613;17
3310592;1;5;3;1;1;1;1;1;3;1; ; ;85000000;400000; ;1;1;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;10;17;162,60389514014;17
3310593;1;2;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;17;196,612388778078;17
3310594;1;3;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;1;10;17;165,922659464573;17
3310595;1;3;2;1;1;1;1;1;3;1; ; ;50000000;200000; ;1;2;1;1;2;1;2;2;2;1;2;1;2;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;1;1;3;1;1;1;1;1;2;2;1;01;1;10;17;157,999551529614;17
3310596;1;4;3;1;1;1;1;1;3;1; ; ;30000000;130000; ;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;10;1;1;1;4;1;1;1;1;1;2;2;1;01;1;10;17;172,037066561972;17
3310597;1;4;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;2;1;2;2;2;2;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2; ;6;1;2;1;3;1;1;1;1;1;2;2;1;01;1;10;17;205,061759622205;17
3310598;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;10;17;143,907842946323;17
3310600;1;3;1;1;2;1;1;1;4;5; ; ; ;80000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;7;3;1;2;1;1;1;1;2;1;01;1;10;17;368,097270498147;17
3310601;1;2;1;1;1;1;1;1;4;3; ; ; ; ;265000;2;1;1;1;2;1;1;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;6;1;2;1;1;1;3;2;1;01;1;10;17;184,074993976875;17
3310602;1;4;3;1;1;1;1;1;3;1; ; ;85000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;3;2;1;01;1;10;17;187,902166991611;17
3310603;1;2;1;1;1;1;1;1;3;2; ;1000000;150000000;350000; ;1;2;1;2;1;2;2;2;2;1;1;2;1;2;1;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;10;17;184,048635249073;17
3310604;1;3;2;1;1;1;1;1;4;5; ; ; ;80000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;4;2;2; ;8;1;1;4;3;1;2;1;1;1;1;2;1;01;1;10;17;373,640355648032;17
3310606;1;7;3;1;1;1;1;1;4;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;6;2;2; ;6;1;2;4;3;1;2;1;1;1;3;2;1;01;1;10;17;179,834880837755;17
3310607;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;1;10;17;173,989945618428;17
3310608;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;3;2;1;01;1;10;17;184,048635249073;17
3310609;1;5;4;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;3;2;1;01;1;10;17;217,832398389382;17
3310610;1;4;1;1;1;1;1;1;4;4; ; ; ;600000; ;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;3;1;2;1;1;1;3;2;1;01;1;10;17;184,074993976875;17
3310611;1;2;1;1;1;1;1;6; ;3; ; ; ; ;350000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;2;1;2;1;2;1;1;1;3;7;2;01;1;10;73;260,471493043568;73
3310612;1;4;3;1;1;1;1;1;3;1; ; ;900000000;450000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;1;1;1;1;3;7;2;01;1;10;73;295,220402741222;73
3310613;1;2;1;1;2;1;1;1;4;3; ; ; ; ;100000;2;2;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;5;1;3;1;2;1;2;1;1;1;3;7;1;01;1;10;73;268,808892744213;73
3310614;1;1;1;1;2;1;1;6; ;3; ; ; ; ;60000;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;3;7;1;01;1;10;73;288,074604839834;73
3310615;1;1;1;1;2;1;1;2;2;3; ; ; ; ;25000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;3;1;2;1;2;1;1;1;3;7;1;01;1;10;73;260,471493043568;73
3310617;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;1;1;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;3;1;4;1;4;1;2;1;1;1;3;3;1;01;1;10;73;264,421198876379;73
3310618;1;1;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;4;1;4;1;2;1;1;1;3;3;1;01;1;10;73;285,908739681936;73
3310621;1;3;2;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;4;1;1;1;2;1;1;1;1;1;2;3;1;01;1;10;73;261,314886402669;73
3310622;1;5;3;1;1;1;1;1;3;1; ; ;85000000;400000; ;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;73;160,045460164272;73
3310624;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;2;1;1;1;1;2;2;2;1;1;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;1;10;73;214,113468837869;73
3310625;1;3;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;73;159,856032966549;73
3310626;1;4;1;1;1;1;1;1;3;1; ; ;70000000;300000; ;1;2;1;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;73;295,466090198895;73
3310626;2;2;2;1;1;1;1;1;3;3; ; ; ; ;200000;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;2;1;1;4;1;1;1;1;1;2;3;1;01;1;10;73;295,466090198895;73
3310629;1;5;2;1;1;1;1;1;3;1; ; ;50000000;300000; ;1;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;73;263,480751560567;73
3310630;1;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;2;01;1;10;18;73,2984979997734;18
3310631;1;3;1;4;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;2;2;2;2;1;1;2;1;2;2;1;1;2;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;2;1;1;1;3;2;01;1;10;18;54,0478666270419;18
3310632;1;3;3;4;1;1;1;1;3;1; ; ;50000000;250000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;6;1;2;1;2;1;1;2;1;1;1;3;1;01;1;10;18;46,6228128919779;18
3310633;1;2;1;1;1;1;1;1;3;3; ; ; ; ;220000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;2;01;1;10;73;208,100418829643;73
3310634;1;4;2;1;1;1;1;1;3;2; ;850000;70000000;500000; ;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;73;213,173021522058;73
3310635;1;2;1;1;1;1;1;1;3;1; ; ;20000000;200000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;18;60,3075750819088;18
3310636;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;2;01;1;10;73;288,074604839834;73
3310637;1;2;1;1;1;1;1;1;3;1; ; ;18000000;150000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;18;70,4839168082229;18
3310638;1;4;4;1;1;1;1;1;3;3; ; ; ; ;70000;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;18;51,4476763591786;18
3310639;1;4;2;1;1;1;1;1;3;1; ; ;24000000;200000; ;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;1;3;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;18;42,7228513800798;18
3310640;1;2;2;1;1;1;1;1;3;1; ; ;15000000;100000; ;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;18;44,8272110301834;18
3310641;1;2;1;1;1;1;1;1;4;1; ; ;30000000;150000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;1;1;1;3;1;01;1;10;18;55,6877238631622;18
3310642;1;3;2;1;1;1;1;1;3;1; ; ;20000000;150000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;2;01;1;10;18;52,0913553194948;18
3310643;1;4;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;2;3;1;01;1;10;18;60,3075750819088;18
3310644;1;3;2;1;1;1;1;1;3;1; ; ;25000000;200000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;1;1;5;1;1;1;4;1;1;1;1;1;1;3;2;01;1;10;18;75,9913700870578;18
3310645;1;4;1;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;2;3;1;01;1;10;18;60,3075750819088;18
3310646;1;1;1;1;1;1;1;1;3;1; ; ;18000000;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;2;01;1;10;18;55,6877238631622;18
3310647;1;1;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;1;3;2;01;1;10;18;83,4487892913052;18
3310648;1;2;1;1;1;1;1;2;3;1; ; ;30000000;100000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;2;3;1;01;1;10;18;77,0201882704846;18
3310649;1;5;4;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;1;10;18;43,6212427221627;18
3310650;1;4;1;1;1;1;5;1;4;1; ; ;99;500000; ;1;2;1;2;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;1;1;3;1;2;1;1;2;2;3; ;01;1;10;27;24,8586399627398;27
3310651;1;3;2;2;1;1;5;1;4;1; ; ;98;250000; ;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;2;1;3; ;01;1;10;27;49,7172799254796;27
3310652;1;2;1;6; ;3;5;1;1;1; ; ;98;98; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;1;1;4;1;1;5;3;1;2;2;2;2;1; ; ;01;1;10;27;43,0931301826122;27
3310653;1;2;1;6; ;3;5;4;1;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;3;1;1;5;3;1;2;2;2;2;1; ; ;01;1;10;27;46,1173443245857;27
3310654;1;3;2;2;1;3;5;1;4;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;3;2;2; ;3;1;1;5;2;1;2;2;2;2;1; ; ;01;1;10;27;154,429048102422;27
3310655;1;2;1;6; ;3;5;1;4;1; ; ;98;100000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;5;2;1;2;2;2;2;1; ; ;01;1;10;27;49,7172799254796;27
3310656;1;4;1;2;1;1;5;1;1;2; ;300000;50000000;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;1;2;1;3; ;01;1;10;27;99,4008047414154;27
3310657;1;3;2;6; ;2;5;1;1;4; ; ; ;100000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;1;1;5;2;1;2;2;2;2;1; ; ;01;1;10;27;63,6689356394187;27
3310658;1;4;3;3;1;1;5;1;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;3;4;1;1;2;2;1;2;2;1;2;1;3; ;01;1;10;27;179,804600369029;27
3310659;1;4;2;3;1;1;5;1;4;1; ; ;98;200000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;2;1;2;1;3; ;01;1;10;27;49,7172799254796;27
3310660;1;3;2;2;1;1;5;1;4;4; ; ; ;150000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;1;5;3;1;2;2;1;2;1;3; ;01;1;10;27;92,9265143264882;27
3310661;1;3;1;2;1;1;5;1;1;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;5;3;1;2;2;1;1;1;3;2;01;1;10;27;25,6014457109502;27
3310662;1;4;1;1;1;1;10;1;3;3; ; ; ; ;150000;2;2;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;1;1;1;1;3;3;2;01;1;10;47;186,638364032063;47
3310663;1;4;3;1;1;1;10;1;3;1; ; ;40000000;400000; ;1;2;1;2;1;1;2;2;1;1;1;1;2;2;1;2;1;1;1;1;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;2;01;1;10;47;206,483454157652;47
3310664;1;5;2;1;1;1;10;1;3;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;47;139,150058248016;47
3310665;1;5;4;1;1;1;1;1;3;5; ; ; ;400000; ;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;8;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;47;221,164239921475;47
3310666;1;4;3;1;1;1;1;1;3;5; ; ; ;350000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;3;3;1;01;1;10;47;181,194168175137;47
3310667;1;5;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;1;10;76;1006,1155139149;76
3310668;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;1;10;76;1144,76394020398;76
3310669;1;4;3;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;2;1;1;2;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;3;3;1;01;1;10;47;183,296770847232;47
3310670;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;2;1;2;2;1;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;4;3;1;01;1;10;47;179,185067393744;47
3310671;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;1;1;2;2;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;1;10;76;1188,15093618559;76
3310672;1;4;2;1;1;1;1;1;3;1; ; ;290000000;500000; ;1;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;7;1;01;1;10;47;171,153713135435;47
