Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
3310564;1;1;1;70;1;8;48;4; ;2;4;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;99;99;50;1;1;5020;10;63;146,737716734076;63
3310565;1;5;1;70;1;3;24;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;320000;2;45;53;55;1;1;5521;10;63;204,629804833672;63
3310574;1;2;1;70;1;16;40;1; ;2;16;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;03;40;1;2;4010;10;15;110,176742188877;15
3310585;1;1;1;70;1;4;66;1; ;2;4;1; ;7;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;95;95;45;1;1;4522;10;17;169,269995994214;17
3310590;1;3;1;70;1;32;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;80; ; ;1;2; ;10;17;164,665652383688;17
3310591;1;4;1;70;1;2;10;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;1; ;10;17;195,781279887613;17
3310594;1;1;1;70;1;4;54;1; ;2;4;1; ;8;2; ; ; ; ; ; ; ; ; ;1; ;1;589500;2;95;95;45;1;1;4521;10;17;165,922659464573;17
3310594;1;4;1;70;1;5;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;10;17;165,922659464573;17
3310596;1;1;1;70;1;5;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;70;1;1;7020;10;17;172,037066561972;17
3310597;1;4;1;70;1;4;48;1; ;2;4;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;44;45;64;1;1;6421;10;17;205,061759622205;17
3310602;1;4;1;70;1;54;48;1; ;2;54;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;38;64;1;2;6421;10;17;187,902166991611;17
3310606;1;4;1;70;1;1;40;1; ;2;144;1; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;45;45;52;1;1;5231;10;17;179,834880837755;17
3310606;1;5;1;70;1;12;48;1; ;2;12;1; ;9;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;77;15;1;1;1530;10;17;179,834880837755;17
3310617;1;2;1;70;1;12;36;1; ;2;26;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5261;10;73;264,421198876379;73
3310638;1;3;1;70;1;16;48;1; ;2;16;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;61;01;1;2;0111;10;18;51,4476763591786;18
3310638;1;6;1;70;1;8;48;4; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;1;9500;10;18;51,4476763591786;18
3310642;1;1;1;70;1;6;54;4; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;73;73;02;1;1;0201;10;18;52,0913553194948;18
3310644;1;2;1;70;1;52;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;17;83;28;1;2;2811;10;18;75,9913700870578;18
3310649;1;1;1;70;1;200;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;2; ;10;18;43,6212427221627;18
3310659;1;3;1;70;1;8;40;4; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4522;10;27;49,7172799254796;27
3310660;1;2;1;70;1;4;40;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;10;27;92,9265143264882;27
