Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3314822;1;5;1;70;2;16;40;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;70;64;1;2;6421;10;63;2075,76589059324
3314822;1;7;1;70;2;4;50;1; ;2;4;1; ;3;5; ; ; ; ; ; ; ; ; ;1; ;1;480000;2;97;60;01;1;1;0111;10;63;2075,76589059324
3314825;1;2;1;70;2;3;20;4; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;30000;2;57;57;93;1;1;9302;10;63;1917,27884854446
3314826;1;2;1;70;2;4;40;4; ;2;36;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;38;92;1;1;9242;10;63;1238,96245602578
3314841;1;2;1;70;2;4;50;3; ;2;250;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;10000;2;54;54;95;1;1;9500;10;63;1777,5541778333
3314860;1;2;1;70;2;8;24;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;94; ; ;1;1; ;10;63;1973,21399789972
3314871;1;2;1;70;2;2;48;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;885000;2;33;40;52;1;1;5223;10;63;2222,65977302039
3318813;1;2;1;70;2;24;40;1; ;2;36;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;53;55;1;2;5522;10;63;1475,31483102061
3318832;1;2;1;70;2;40;50;3; ;2;40;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;10;63;851,947085238511
3319391;1;3;1;70;2;20;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;10;19;1148,53841347571
3319398;1;2;1;70;2;20;56;3; ;2;30;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;10;19;587,830693964529
3319400;1;3;1;70;2;6;48;4; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;10;19;1562,27119033213
3319400;1;4;1;70;2;5;48;1; ;2;12;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;1;9500;10;19;1562,27119033213
3319441;1;1;1;70;2;2;40;3; ;2;3;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;54;54;95;1;1;9500;10;19;1264,09158402143
3319445;1;1;1;70;2;12;40;3; ;2;13;4; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;1;5521;10;19;904,10615206126
3319481;1;2;1;70;2;3;40;1; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;97;61;01;1;1;0140;10;19;1121,27135468381
3321818;1;3;1;70;2;18;48;1; ;2;18;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;10;66;780,360041622417
3321821;1;4;1;70;2;20;54;1; ;2;20;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5521;10;66;915,695382003695
3321850;1;1;1;70;2;54;48;1; ;2;54;8; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;62;01;1;2;0111;10;66;1073,05406351734
3321851;1;1;1;70;2;56;48;3; ;2;56;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;2;0111;10;66;905,479270572866
3321855;1;3;1;70;2;54;48;1; ;2;54;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5522;10;66;1007,26310445554
3321906;1;3;1;70;2;96;48;1; ;2;74;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;86;55;1;2;5530;10;66;739,668586524433
3321906;1;4;1;70;2;48;48;3; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;10;66;739,668586524433
3321914;2;1;2;70;2;4;24;1; ;2;24;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;10;66;1138,88521217185
3321914;3;1;3;70;2;12;48;1; ;2;96;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;70;54;95;1;1;9500;10;66;1138,88521217185
3321926;1;3;1;70;2;4;32;1; ;2;52;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;01;1;1;0111;10;66;678,998894444131
3321943;1;1;1;70;2;8;48;1; ;2;6;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;10;66;1108,17778159983
3321944;1;3;1;70;2;8;55;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;10;66;1259,78987811631
3321947;2;2;2;70;2;12;40;1; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;54;95;1;1;9500;10;66;1518,16112026946
3321959;1;1;1;70;2;28;42;1; ;2;28;1; ;4;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;52;1;2;5241;10;68;1541,64729967603
3321960;1;5;1;70;2;3;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;10;68;1002,62239583077
3323107;1;1;1;70;2;5;48;1; ;2;4;1; ;9;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2;97;97;13;1;1;1320;10;20;1203,35196893654
3323141;1;1;1;70;2;1;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5530;10;20;1260,89349222912
3323231;1;2;1;70;2;100;48;2; ;2;100;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;10;47;502,578591874818
3323232;1;3;1;70;2;12;40;1; ;2;148;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;10;47;536,077861856591
3323232;1;7;1;70;2;2;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;10;47;536,077861856591
3323240;1;1;1;70;2;11;40;1; ;2;12;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;44;32;45;1;1;4530;10;47;553,81503507869
3323264;1;3;1;70;2;4;48;1; ;2;12;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5521;10;47;697,370694127184
