Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Area;Mes;Dpto;Fex_c_2011
3139052;1;4;1;1;1;1;1;1;3;1; ; ;60000000;300000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;4;4;1;1;1;1;1;2;2;1;01;17;02;17;195,850763222137
3139053;1;3;2;1;1;1;1;1;4;1; ; ;15000000;200000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;1;1;2;2;2; ;2;1;1;1;2;1;2;1;1;1;2;2;1;01;17;02;17;147,330955992278
3139054;1;4;3;1;1;1;1;1;3;1; ; ;50000000;300000; ;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;17;02;17;168,96953082544
3139057;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;1;1;1;1;2;1;2;2;2; ;6;1;2;1;3;1;1;1;1;1;2;2;1;01;17;02;17;205,775468183222
3139058;1;5;2;1;1;1;1;1;3;2; ;700000;100000000;300000; ;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;1;01;17;02;17;217,489338055298
3139059;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;17;02;17;203,902153793779
3139062;1;5;1;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;1;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;3;1;1;1;1;1;2;2;1;01;17;02;17;195,850763222137
3139063;1;3;3;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;2;2;1;01;17;02;17;213,440134729753
3139064;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;17;02;17;208,407704252463
3139065;1;4;3;1;1;1;1;1;3;3; ; ; ; ;280000;2;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;17;02;17;221,994888513982
3139066;1;4;1;1;1;1;1;1;4;2; ;80000;60000000;300000; ;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;2;2;1;01;17;02;17;182,428834298356
3139067;1;3;1;1;1;1;1;1;3;2; ;80000;80000000;300000; ;2;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;17;02;17;182,428834298356
3139069;1;3;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;6;1;2;1;4;1;1;1;1;1;2;2;1;01;17;02;17;124,391019486523
3139094;1;2;1;1;1;1;1;1;3;4; ; ; ;280000; ;1;2;1;1;1;2;2;2;1;1;2;2;2;1;2;1;1;1;1;2;2;1;1;2;2; ;1;1;4;1;4;1;1;1;1;1;3;3;2;01;73;02;73;219,182540559594
3139095;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;73;02;73;183,338959761975
3139096;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;4;7;2;01;73;02;73;300,049311941849
3139097;1;1;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;73;02;73;238,727337030843
3139099;1;6;1;1;1;1;1;1;3;4; ; ; ;600000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;3;3;2;01;73;02;73;182,850707082959
3139100;1;4;2;1;2;1;1;1;3;1; ; ;120000000;600000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;1;2;1;01;73;02;73;169,128371351216
3139100;2;1;1;1;2;1;1;1;4;4; ; ; ;300000; ;1;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;5;2; ; ; ; ; ; ; ; ; ; ;1;01;73;02;73;169,128371351216
3139101;1;3;1;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;1;1;2;1;4;1;1;1;1;1;4;3;1;01;73;02;73;219,182540559594
3139103;1;2;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;5;1;2;1;4;1;2;1;1;1;2;2;1;01;73;02;73;319,594108413098
3139104;1;1;1;1;1;1;1;4;2;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;2;1;2;1;2;1;1;1;1;3;1;01;73;02;73;182,99593993876
3139105;1;4;2;1;1;1;1;1;3;3; ; ; ; ;330000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;2;01;73;02;73;218,063998942617
3139106;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;4;6;1;01;73;02;73;153,022935434736
3139107;1;4;1;1;1;1;1;1;3;3; ; ; ; ;430000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;6;1;01;73;02;73;189,71178123227
3139108;1;4;1;1;1;1;1;1;3;2; ;170000;30000000;350000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;2;01;73;02;73;153,379947755635
3139109;1;3;1;1;1;1;1;1;3;1; ; ;30000000;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2; ;2;2; ;1;1;1;1;2;1;1;1;1;1;2;3;1;01;73;02;73;182,850707082959
3139110;1;3;1;1;1;1;1;1;3;1; ; ;35000000;250000; ;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;1;3;1;01;73;02;73;189,71178123227
3139111;1;3;1;1;1;1;1;1;3;1; ; ;30000000;250000; ;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;2;3;1;01;73;02;73;219,368042968886
3139113;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;73;02;73;238,198814798336
3139114;1;3;1;1;1;1;1;1;3;1; ; ;38000000;250000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;2;3;1;01;73;02;73;182,850707082959
3139115;1;3;3;1;1;1;1;1;3;1; ; ;28000000;300000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;73;02;73;202,540736410009
3139116;1;4;1;1;1;1;1;1;3;2; ;85000;50000000;250000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;3;2;01;73;02;73;153,379947755635
3139117;1;3;2;1;1;1;1;1;3;1; ; ;31000000;300000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;2;2;01;73;02;73;189,71178123227
3139127;1;6;2;1;1;1;1;1;3;1; ; ;150000000;450000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;02;66;351,191715111525
3139128;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;66;02;66;318,630224594426
3139129;1;1;1;1;1;1;1;1;3;1; ; ;20000000;150000; ;1;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;1;2;1;01;66;02;66;258,793749599725
3139130;1;4;1;1;1;1;1;1;3;1; ; ;80000000;200000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;3;2;1;01;66;02;66;226,304132580184
3139131;1;1;1;1;1;1;1;6; ;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;3;1;2;1;1;1;1;1;3;2;1;01;66;02;66;367,535459573168
3139132;1;4;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;66;02;66;334,436675649357
3139133;1;3;1;1;1;1;1;1;3;4; ; ; ;250000; ;2;2;1;2;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;1;1;1;1;1;2;1;01;66;02;66;292,068313088777
3139134;1;4;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;02;66;242,450005138082
3139135;1;4;2;1;1;1;1;1;4;3; ; ; ; ;500000;1;2;1;2;1;1;2;2;2;1;2;1;2;2;1;2;1;1;1;2;2;1;2;2;1;2;2;1;2;1;4;1;2;1;1;1;3;2;1;01;66;02;66;289,827280650266
3139136;1;3;1;1;1;1;1;1;4;1; ; ;9000000;300000; ;1;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;1;2;1;2;1;1;2;1;4;1;2;1;1;1;3;2;1;01;66;02;66;290,436447554535
3139137;1;1;1;1;2;1;1;6; ;3; ; ; ; ;200000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;1;01;66;02;66;225,694965675915
3139137;2;4;2;1;2;1;1;1;4;3; ; ; ; ;400000;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;66;02;66;225,694965675915
3139138;1;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;02;66;319,412652618908
3139139;1;3;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;3;2;1;01;66;02;66;273,681408092368
3139140;1;2;1;1;1;1;1;1;3;4; ; ; ;280000; ;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;2;1;01;66;02;66;362,875587307018
3139141;1;5;4;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;4;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;66;02;66;411,337815764244
3139142;1;2;1;1;1;1;1;1;3;4; ; ; ;180000; ;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;1;2;1;01;66;02;66;367,535459573168
3139143;1;4;1;1;1;1;1;1;3;3; ; ; ; ;884000;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;6;5;1;01;66;02;66;290,436447554535
3139150;1;3;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;2;1;1;1;1;2;2;2;1;1;1;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;2;1;01;66;02;66;362,875587307018
3139151;1;2;2;1;1;1;1;1;3;1; ; ;25000000;200000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;1;1;1;1;2;1;01;66;02;66;287,089195982121
3139152;1;3;2;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;2;1;2;1;1;1;1;1;1;2;1;01;66;02;66;257,946830534994
3139161;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;66;02;66;303,432940443764
3139162;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;2;1;1;1;1;1;2;2;1;01;66;02;66;242,450005138082
3139170;1;5;2;1;1;1;1;1;1;1; ; ;98;98; ;1;1;1;1;1;2;2;1;2;1;2;2;1;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;76;02;76;969,296609032484
3139171;1;3;1;1;1;1;1;1;4;3; ; ; ; ;330000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;1;01;76;02;76;609,728173504947
3139173;1;6;3;1;1;1;1;1;3;1; ; ;300000000;2000000; ;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;1;1;5;1;1;1;1;1;6;3;1;01;76;02;76;975,170417452646
3139174;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;5;1;1;1;1;1;6;3;1;01;76;02;76;449,306970721087
3139175;1;5;1;1;1;1;1;1;3;1; ; ;98;1200000; ;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;5;3;1;01;76;02;76;732,940694943682
3139176;1;5;2;1;1;1;1;1;3;3; ; ; ; ;480000;2;1;1;1;2;1;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;76;02;76;1273,37657720328
3139177;1;5;4;1;1;1;1;1;3;1; ; ;90000000;550000; ;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;6;1;1;1;4;1;1;1;1;1;4;3;1;01;76;02;76;699,687610282288
3139178;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;5;3;1;01;76;02;76;1337,48663521676
3139179;1;5;2;1;1;1;1;1;3;1; ; ;140000000;1000000; ;1;1;1;1;1;1;2;1;2;1;2;2;1;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;5;3;1;01;76;02;76;946,722250443991
3139180;1;6;4;1;1;1;1;1;3;3; ; ; ; ;550000;1;2;1;1;1;1;2;2;1;1;2;1;2;2;1;1;1;1;1;2;2;1;3;2;2; ;8;1;1;1;4;1;1;1;1;1;4;3;1;01;76;02;76;1053,01943828864
3139181;1;5;2;1;1;1;1;1;3;1; ; ;98;700000; ;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;4;3;1;01;76;02;76;516,256363900389
3139182;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;76;02;76;943,275667050741
3139183;1;5;1;1;1;1;1;1;3;3; ; ; ; ;700000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;2;2; ;1;1;1;1;4;1;1;1;1;1;4;3;1;01;76;02;76;609,728173504947
3139184;1;4;1;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;1;1;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;5;3;1;01;76;02;76;609,728173504947
3139185;1;4;2;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;5;3;1;01;76;02;76;645,069507300103
3139186;1;3;2;1;1;1;1;1;3;2; ;1600000;145000000;1000000; ;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;3;1;01;76;02;76;939,82908365749
3139187;1;4;2;1;1;1;1;1;3;3; ; ; ; ;1200000;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;5;3;1;01;76;02;76;1248,25911549601
3139188;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;76;02;76;1004,91112928682
3139189;1;6;4;1;1;1;1;1;3;1; ; ;98;500000; ;1;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;1;1;1;2;2; ;2;2; ;5;1;1;1;4;1;1;1;1;1;4;3;1;01;76;02;76;544,478306430944
3139190;1;5;3;1;1;1;1;1;4;3; ; ; ; ;600000;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;02;52;431,757967222856
3139191;1;1;1;1;2;1;1;1;5;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;3;2;1;2;1;1;1;1;3;1;01;52;02;52;277,717238347247
3139192;1;5;1;1;1;1;1;1;4;3; ; ; ; ;532000;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;4;1;2;1;1;1;4;3;1;01;52;02;52;446,987129668421
3139193;1;3;1;1;1;1;1;1;4;1; ; ;80000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;4;3;1;01;52;02;52;415,390220486149
3139195;1;1;1;1;2;1;1;1;5;1; ; ;30000000;100000; ;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;2;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;1;1;1;3;1;01;52;02;52;366,309082400742
3139195;2;1;1;1;2;1;1;1;4;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ;1;01;52;02;52;366,309082400742
3139196;1;2;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;4;1;2;1;1;1;1;3;1;01;52;02;52;267,458436165926
3139197;1;4;3;1;1;1;1;1;4;3; ; ; ; ;650000;1;1;1;2;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;4;3;1;01;52;02;52;372,590009454756
3139198;1;4;2;1;1;1;1;1;4;1; ; ;60000000;400000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;7;1;2;1;1;1;4;3;1;01;52;02;52;401,9820364089
3139199;1;5;3;1;1;1;1;1;4;3; ; ; ; ;570000;2;1;1;2;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;1;1;6;1;2;1;1;1;4;3;1;01;52;02;52;452,794629521031
3139202;1;5;2;1;1;1;1;1;4;3; ; ; ; ;650000;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;2;1;1;1;4;3;1;01;52;02;52;519,302522136668
3139203;1;4;1;1;1;1;1;1;4;3; ; ; ; ;550000;1;1;1;2;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;4;3;1;01;52;02;52;416,57585752087
3139204;1;6;3;1;1;1;1;1;4;1; ; ;98;600000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;1;1;1;1;2;1;1;2;2;1;3;3;1;2;1;7;1;2;1;1;1;4;3;1;01;52;02;52;528,755206405009
3139206;1;1;1;1;2;1;1;6; ;3; ; ; ; ;85000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;3;3;1;2;1;1;1;3;3;1;01;52;02;52;171,795574685481
3139207;1;1;1;1;2;1;1;2;2;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;4;3;2;1;2;1;1;1;3;3;1;01;52;02;52;160,028161916123
