Directorio;Secuencia_p;Orden;Hogar;Regis;P7495;P7500;P7500s1;P7500s2;P7500s3a1;P7500s2a1;P7500s1a1;P7500s3;P7505;P7510s3;P7510s6;P7510s2a1;P7510s6a1;P7510s5a1;P7510s3a1;P7510s1a1;P7510s5;P7510s1;P7510s2;P7510s7a1;P7510s7;Area;Mes;Dpto;Fex_c_2011
3139099;1;1;1;95;1; ;2;1; ;589500; ;2;1;2;2; ; ; ; ;300000;2;1;2;1200000;1;73;02;73;182,850707082959
3139100;1;1;1;95;1; ;2;1; ;583500; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;169,128371351216
3139100;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;169,128371351216
3139100;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;169,128371351216
3139100;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;169,128371351216
3139100;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;169,128371351216
3139100;2;3;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;169,128371351216
3139101;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2000000;2;1;2;1000000;1;73;02;73;219,182540559594
3139103;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;319,594108413098
3139103;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;73;02;73;319,594108413098
3139104;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;182,99593993876
3139104;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;182,99593993876
3139104;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;182,99593993876
3139104;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;182,99593993876
3139105;1;1;1;95;1; ;2;2;500000; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;218,063998942617
3139105;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;218,063998942617
3139106;1;1;1;95;1; ;1;2; ; ;1200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;153,022935434736
3139106;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;153,022935434736
3139106;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;153,022935434736
3139107;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;189,71178123227
3139107;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;189,71178123227
3139108;1;1;1;95;1; ;2;1; ;1200000; ;2;1;2;2; ; ; ; ;1000000;2;1;2; ;2;73;02;73;153,379947755635
3139108;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;153,379947755635
3139109;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1200000;2;1;2; ;2;73;02;73;182,850707082959
3139110;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;189,71178123227
3139110;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;189,71178123227
3139111;1;1;1;95;1; ;2;1; ;618000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;219,368042968886
3139113;1;1;1;95;1; ;2;1; ;840000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;238,198814798336
3139113;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;238,198814798336
3139113;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;238,198814798336
3139114;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;4200000;2;1;2; ;2;73;02;73;182,850707082959
3139115;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;202,540736410009
3139115;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2;5200000; ; ; ; ;2;2;1;666000;1;73;02;73;202,540736410009
3139115;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;202,540736410009
3139115;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;202,540736410009
3139116;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1000000;1;73;02;73;153,379947755635
3139116;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;153,379947755635
3139117;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;73;02;73;189,71178123227
3139117;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2400000;2;1;2; ;2;73;02;73;189,71178123227
3139127;1;1;1;95;1; ;1;1; ;589500;320000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;351,191715111525
3139127;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;351,191715111525
3139128;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;915000; ;2;2;2; ;2;66;02;66;318,630224594426
3139128;1;2;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;720000; ;2;2;2; ;2;66;02;66;318,630224594426
3139128;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;318,630224594426
3139128;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;318,630224594426
3139129;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;5000000;2;1;2; ;2;66;02;66;258,793749599725
3139130;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;226,304132580184
3139130;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;226,304132580184
3139131;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;367,535459573168
3139132;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;334,436675649357
3139132;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;334,436675649357
3139132;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;334,436675649357
3139133;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2;1500000; ; ;600000;1200000;2;1;1; ;2;66;02;66;292,068313088777
3139134;1;1;1;95;1; ;1;1; ;589500;350000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;242,450005138082
3139134;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2;700000; ; ; ; ;2;2;1; ;2;66;02;66;242,450005138082
3139135;1;1;1;95;1; ;2;1; ;589500; ;2;1;2;2;8400000; ; ; ; ;2;2;1; ;2;66;02;66;289,827280650266
3139135;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;289,827280650266
3139136;1;1;1;95;1; ;1;2; ; ;650000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;290,436447554535
3139137;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;225,694965675915
3139137;2;1;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;225,694965675915
3139137;2;2;2;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;225,694965675915
3139138;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;16800000;2;1;2;800000;1;66;02;66;319,412652618908
3139139;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;7200000;2;1;2; ;2;66;02;66;273,681408092368
3139139;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;273,681408092368
3139140;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;362,875587307018
3139140;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;362,875587307018
3139140;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;362,875587307018
3139141;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;411,337815764244
3139141;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;411,337815764244
3139141;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;411,337815764244
3139141;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;411,337815764244
3139142;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;367,535459573168
3139143;1;1;1;95;1; ;1;1; ;1500000;500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;290,436447554535
3139150;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;362,875587307018
3139150;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;362,875587307018
3139150;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;362,875587307018
3139151;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;200000;2;1;2; ;2;66;02;66;287,089195982121
3139151;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;287,089195982121
3139151;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;287,089195982121
3139151;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;287,089195982121
3139151;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;287,089195982121
3139152;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;150000;2;1;2; ;2;66;02;66;257,946830534994
3139152;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;257,946830534994
3139161;1;1;1;95;1; ;2;1; ;588000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;303,432940443764
3139161;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;303,432940443764
3139161;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;303,432940443764
3139161;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;303,432940443764
3139162;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;242,450005138082
3139162;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;66;02;66;242,450005138082
3139170;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;48000000;2;1;2; ;2;76;02;76;969,296609032484
3139170;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;969,296609032484
3139171;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;700000;1;76;02;76;609,728173504947
3139173;1;1;1;95;1; ;1;2; ; ;1500000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;975,170417452646
3139173;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;975,170417452646
3139173;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;975,170417452646
3139174;1;1;1;95;1; ;1;1; ;98;98;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;449,306970721087
3139174;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;449,306970721087
3139175;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;732,940694943682
3139176;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1273,37657720328
3139176;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;500000;2;1;2; ;2;76;02;76;1273,37657720328
3139176;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1273,37657720328
3139177;1;1;1;95;1; ;2;1; ;1370000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;699,687610282288
3139177;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2;4900000; ; ; ;3600000;2;1;1; ;2;76;02;76;699,687610282288
3139177;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;699,687610282288
3139177;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;8400000;2;1;2; ;2;76;02;76;699,687610282288
3139177;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;699,687610282288
3139177;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;699,687610282288
3139178;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1337,48663521676
3139178;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2;98; ; ; ; ;2;2;1; ;2;76;02;76;1337,48663521676
3139178;1;3;1;95;1; ;2;1; ;1600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1337,48663521676
3139179;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;946,722250443991
3139179;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ;98; ; ;1;2;2; ;2;76;02;76;946,722250443991
3139180;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1053,01943828864
3139180;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1053,01943828864
3139180;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1053,01943828864
3139180;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1053,01943828864
3139180;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1053,01943828864
3139180;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1053,01943828864
3139181;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;98;2;1;2; ;2;76;02;76;516,256363900389
3139181;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;516,256363900389
3139182;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;943,275667050741
3139182;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;943,275667050741
3139183;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;400000;2;1;2; ;2;76;02;76;609,728173504947
3139184;1;1;1;95;1; ;1;2; ; ;1200000;2;1;2;2; ; ;98; ; ;1;2;2; ;2;76;02;76;609,728173504947
3139185;1;1;1;95;1; ;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;645,069507300103
3139185;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;645,069507300103
3139186;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;939,82908365749
3139186;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;939,82908365749
3139187;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1248,25911549601
3139187;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1248,25911549601
3139188;1;1;1;95;1; ;1;1; ;1000000;400000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1004,91112928682
3139188;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1004,91112928682
3139188;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1004,91112928682
3139188;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;1004,91112928682
3139189;1;1;1;95;1; ;2;1; ;900000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;544,478306430944
3139189;1;2;1;95;1; ;2;1; ;98; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;544,478306430944
3139189;1;3;1;95;1; ;2;1; ;540000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;544,478306430944
3139189;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;544,478306430944
3139189;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;76;02;76;544,478306430944
3139190;1;1;1;95;1; ;2;1; ;1600000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;52;02;52;431,757967222856
