Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3144126;1;5;1;70;2;52;48;1; ;2;36;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;2;1910;02;63;1866,17680527397
3144148;1;1;1;70;2;12;24;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;74;1;1;7493;02;63;2281,49363038135
3144149;1;2;1;70;2;3;48;1; ;2;260;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;55;74;1;1;7493;02;63;3008,43346767811
3144521;1;2;1;70;2;258;20;4; ;2;520;2; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;62;75;1;2;7513;02;63;3525,94793747544
3148583;1;2;1;70;2;16;50;3; ;2;12;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;02;63;2959,39226852899
3148601;1;4;1;70;2;208;48;1; ;2;208;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;2;9500;02;63;2408,99734811534
3148984;1;2;1;70;2;20;24;3; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;55;1;2;5529;02;63;3203,42758019292
3148991;1;1;1;70;2;12;48;4; ;2;336;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;94;36;1;1;3699;02;63;2884,90596463268
3148993;1;2;1;70;2;12;48;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;60;01;1;1;0112;02;63;3834,41222353473
3149328;1;1;1;70;2;48;48;8; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;45;55;1;2;5522;02;50;961,390122508987
3149331;1;2;1;70;2;8;48;1; ;2;48;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;01;1;1;0115;02;50;755,938263308825
3149366;1;2;1;70;2;8;48;8; ;2;8;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;02;50;1690,51247799486
3149366;1;4;1;70;2;4;48;8; ;2;4;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;136000;2;62;62;01;1;1;0117;02;50;1690,51247799486
3149367;1;3;1;70;2;7;48;1; ;2;7;1; ;4;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;98;98;01;1;1;0115;02;50;1544,32740414646
3149388;1;1;1;70;2;4;48;8; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;62;41;51;1;1;5155;02;50;2167,08683542292
3149432;1;1;1;70;2;48;44;1; ;2;48;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;02;50;789,913813680307
3149441;1;1;1;70;2;24;50;8; ;2;24;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;62;62;01;1;2;0121;02;50;1274,19831019457
3149472;1;2;1;70;2;12;50;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;02;50;936,426224138607
3149472;1;3;1;70;2;6;48;4; ;2;16;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;02;50;936,426224138607
3149474;1;3;1;70;2;2;48;1; ;2;104;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;45;52;1;1;5219;02;50;1757,48940243281
3149488;1;1;1;70;2;12;48;8; ;2;12;8; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;62;62;01;1;1;0121;02;50;1492,54701931517
3149488;1;2;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;2; ;02;50;1492,54701931517
3149564;1;2;1;70;2;4;40;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4530;02;50;927,206111189234
3149606;1;3;1;70;2;1;50;1; ;2;32;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5522;02;73;2047,300115073
3149625;1;1;1;70;2;7;48;8; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;62;81;36;1;1;3611;02;73;2973,83670209544
3149638;1;1;1;70;2;8;48;8; ;2;8;8; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;02;73;1814,54874153016
3149650;1;3;1;70;2;2;48;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;20;1;1;2090;02;73;1023,08507496704
3149659;1;2;1;70;2;20;35;4; ;2;312;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;54;95;1;2;9500;02;73;3139,56712093131
3149681;1;1;1;70;2;52;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;02;73;868,965428128621
3149683;1;2;1;70;2;12;16;3; ;2;1;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;15000;2;54;54;95;1;1;9500;02;73;1598,30447335167
3151224;1;3;1;70;2;5;48;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;15;1;1;1571;02;19;2675,19587331628
3151224;1;4;1;70;2;4;52;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;15;1;1;1511;02;19;2675,19587331628
3151225;1;1;1;70;2;5;52;4; ;2;25;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;02;19;1962,20498143928
3151231;1;1;1;70;2;3;48;1; ;2;7;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;95;45;1;1;4521;02;19;2703,39560192601
3151237;1;4;1;70;2;6;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;02;19;2784,6791304481
3151240;1;2;1;70;2;6;20;4; ;2;12;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;02;19;2475,31659529165
3151243;1;3;1;70;2;8;44;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;02;19;327,290761378981
3151278;1;3;1;70;2;52;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;02;19;2150,07737858934
3151278;2;1;2;70;2;50;48;4; ;2;30;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;51;1;2;5155;02;19;2150,07737858934
3151283;1;2;1;70;2;18;40;4; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;54;95;1;2;9500;02;19;2580,87542666499
3151288;1;3;1;70;2;2;48;8; ;2;2;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;62;62;01;1;1;0114;02;19;2729,84518947236
3151320;1;2;1;70;2;12;40;3; ;2;18;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;02;19;2441,86260253342
3151320;1;3;1;70;2;4;48;2; ;2;82;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;1;0114;02;19;2441,86260253342
3151320;1;4;1;70;2;28;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;02;19;2441,86260253342
3151321;1;3;1;70;2;12;40;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;1; ;02;19;2178,11902410442
3151323;1;2;1;70;2;3;40;1; ;2;3;2; ;8;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;39;75;1;1;7512;02;19;2450,08146698968
3151327;1;1;1;70;2;3;40;4; ;2;3;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0140;02;19;2128,84890102886
3151331;1;2;1;70;2;6;40;1; ;2;6;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;00;90;1;1;9000;02;19;2631,60031706258
3151343;1;5;1;70;2;154;40;1; ;2;18;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;2;5522;02;19;251,716761299585
3152046;1;5;1;70;2;2;48;3; ;2;14;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;54;54;95;1;1;9500;02;76;2505,66121323728
3152083;1;3;1;70;2;3;48;1; ;2;56;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;95;45;1;1;4530;02;76;1859,81823268415
3152121;1;2;1;70;2;17;84;1; ;2;17;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;98;60;1;2;6041;02;76;3234,85082796341
3152121;1;3;1;70;2;52;56;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;02;76;3234,85082796341
3152121;1;4;1;70;2;30;84;1; ;2;30;2; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7522;02;76;3234,85082796341
