DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;clase;DPTO;fex_c_2011
1145938;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;2;25;1286,13435490976
1145938;1;7;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;15; ; ; ; ; ; ;2;25;1286,13435490976
1145938;1;8;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;1286,13435490976
1145939;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;608,124695349892
1145939;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;6;20; ; ; ; ; ; ; ; ;2;25;608,124695349892
1145939;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;608,124695349892
1145939;1;4;1;90; ;1;1;2;2;2;2;1;2;2;2;3;7; ; ; ; ;15; ; ; ;2;25;608,124695349892
1145940;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145940;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145941;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;25;617,45806756148
1145960;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;25;523,341228967768
1145960;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;25;523,341228967768
1145962;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;897,728731779326
1145962;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;14; ; ; ; ; ; ; ; ;2;25;897,728731779326
1145962;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;897,728731779326
1145962;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;897,728731779326
1145962;1;5;1;90; ;2;1;2;2;2;2;2;2;2;1; ;7; ; ; ; ; ; ; ;2;2;25;897,728731779326
1145963;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;941,097633458678
1145963;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;7; ;7; ; ; ; ; ; ;2;25;941,097633458678
1145963;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;10; ; ; ; ; ; ; ; ; ;2;25;941,097633458678
1145963;1;4;1;90; ;1;1;2;2;2;2;2;2;2;2;7;14; ; ; ; ; ; ; ; ;2;25;941,097633458678
1145963;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;21; ; ; ; ; ; ;2;25;941,097633458678
1145963;1;6;1;90; ;1;1;2;2;2;2;2;2;2;2;10;9; ; ; ; ; ; ; ; ;2;25;941,097633458678
1145964;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;2;25;856,109862709182
1145964;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;14; ; ; ; ; ; ;2;25;856,109862709182
1145965;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145965;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145966;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;534,065183225108
1145966;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;25;534,065183225108
1145966;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;534,065183225108
1145967;1;1;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;3;2;25;1077,38283355121
1145967;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;1077,38283355121
1145967;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;25;1077,38283355121
1145967;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;1077,38283355121
1145967;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;1077,38283355121
1145967;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;1077,38283355121
1145968;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;1221,59435474168
1145968;1;2;1;90; ;1;2;2;2;1;2;2;2;2;2;20; ; ; ;28; ; ; ; ; ;2;25;1221,59435474168
1145984;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;534,065183225108
1145984;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;25;534,065183225108
1145984;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;25;534,065183225108
1145985;1;1;1;90; ;1;2;1;2;2;2;2;2;2;2;4; ;2; ; ; ; ; ; ; ;2;25;1048,98975778876
1145985;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;5;28; ;35; ; ; ; ; ; ;2;25;1048,98975778876
1145986;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;25;753,699464005402
1145986;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;25;753,699464005402
1145986;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;753,699464005402
1145986;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;753,699464005402
1145987;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;343,687127195885
1145990;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;25;453,680893069784
1145990;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;15; ; ; ; ; ; ;2;25;453,680893069784
1145990;1;3;1;90; ;1;1;2;2;1;2;2;2;2;2;7;14; ; ;15; ; ; ; ; ;2;25;453,680893069784
1145990;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;2;25;453,680893069784
1145990;1;5;1;90; ;1;2;2;2;2;2;2;2;2;2;5; ; ; ; ; ; ; ; ; ;2;25;453,680893069784
1145990;1;6;1;90; ;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;5; ; ; ;2;25;453,680893069784
1145990;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;25;453,680893069784
1145990;1;9;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;453,680893069784
1145990;1;10;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;25;453,680893069784
1145991;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;894,959847873273
1145991;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;894,959847873273
1145991;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;894,959847873273
1145991;1;6;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;2;25;894,959847873273
1145992;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;4;7; ; ; ; ; ; ; ; ;2;25;425,034439741983
1145992;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;425,034439741983
1145993;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145993;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145993;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145993;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;2;25;321,533588727441
1145993;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;25;321,533588727441
1146553;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1004,69520322296
1146553;1;2;1;90; ;2;1;2;1;2;2;2;1;2;2; ;21; ;7; ; ; ;48; ; ;2;20;1004,69520322296
1146553;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;20;1004,69520322296
1146554;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;807,1484984271
1146554;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;807,1484984271
1146555;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;987,059618223468
1146555;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;60; ;70; ; ; ; ; ; ;2;20;987,059618223468
1146556;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;2;20;1226,73100923604
1146556;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;70; ; ; ; ; ; ;2;20;1226,73100923604
1146557;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;885,784346776204
1146557;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;2;20;885,784346776204
1146557;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;885,784346776204
1146557;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;885,784346776204
1146557;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;885,784346776204
1146558;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1027,12152524556
1146558;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1027,12152524556
1146559;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;897,104058325284
1146559;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;48; ;14; ; ; ; ; ; ;2;20;897,104058325284
1146560;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;756,327584014269
1146560;1;2;1;90; ;1;1;2;2;1;2;2;2;2;2;14;54; ; ;14; ; ; ; ; ;2;20;756,327584014269
1146560;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;756,327584014269
1146561;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;20;1062,10058214207
1146561;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;48; ;28; ; ; ; ; ; ;2;20;1062,10058214207
1146561;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1062,10058214207
1146562;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1612,71530328262
1146562;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;56; ;14; ; ; ; ; ; ;2;20;1612,71530328262
1146562;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1612,71530328262
1146562;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;20;1612,71530328262
1146563;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1087,00561396395
1146563;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;2;20;1087,00561396395
1146563;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;14; ; ; ; ; ; ; ; ; ;2;20;1087,00561396395
1146563;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;20;1087,00561396395
1146563;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;20;1087,00561396395
1146563;2;1;2;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1087,00561396395
1146564;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ;2;20;1062,10058214207
1146564;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;10;42; ;30; ; ; ; ; ; ;2;20;1062,10058214207
1146564;1;7;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;1062,10058214207
1146565;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;844,11437747508
1146565;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;30; ;49; ; ; ; ; ; ;2;20;844,11437747508
1146566;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;20;929,654239304355
1146566;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;2;20;929,654239304355
1146567;1;1;1;90; ;1;1;1;1;2;2;2;2;2;2;14;7;20;7; ; ; ; ; ; ;2;20;1021,09404397939
1146568;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;20;797,765963821585
1146568;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;35; ;21; ; ; ; ; ; ;2;20;797,765963821585
1146568;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;48; ; ; ; ; ; ;2;20;797,765963821585
1146689;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2657,16705515457
1146689;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;2;23;2657,16705515457
1146689;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;23;2657,16705515457
1146689;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;23;2657,16705515457
1146690;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;21; ; ; ; ; ; ; ; ; ;2;23;1595,04548673787
1146690;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;7;56; ; ; ; ; ; ; ; ;2;23;1595,04548673787
1146690;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1595,04548673787
1146691;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2864,47233234105
1146691;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;42; ; ; ; ; ; ; ; ;2;23;2864,47233234105
1146691;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2864,47233234105
1146691;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2864,47233234105
1146691;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2864,47233234105
1146691;1;7;1;90; ;1;1;2;1;2;2;2;2;2;2;21;56; ;28; ; ; ; ; ; ;2;23;2864,47233234105
1146692;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1640,62977733379
1146692;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;2;23;1640,62977733379
1146693;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2299,17391580745
1146693;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;21;28; ;35; ; ; ; ; ; ;2;23;2299,17391580745
1146693;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2299,17391580745
1146694;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;7;28; ; ; ; ; ; ; ; ;2;23;2615,69777592264
1146694;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2615,69777592264
1146694;1;3;1;90; ;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;23;2615,69777592264
1146694;1;4;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;23;2615,69777592264
1146695;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;14;21; ; ; ; ; ; ; ; ;2;23;1954,89903856742
1146695;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1954,89903856742
1146696;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1976,00574675936
1146696;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;35; ;21; ; ; ; ; ; ;2;23;1976,00574675936
1146696;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1976,00574675936
1146704;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1148,4721190606
1146704;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;28; ; ; ; ; ; ; ; ;2;23;1148,4721190606
1146704;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1148,4721190606
1146704;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1148,4721190606
1146704;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;2;23;1148,4721190606
1146704;1;6;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1148,4721190606
1146705;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;844,11437747508
1146705;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;28; ;21; ; ; ; ; ; ;2;23;844,11437747508
1146706;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1254,75056267206
1146706;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;56; ; ; ; ; ; ; ; ;2;23;1254,75056267206
1146706;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1254,75056267206
1146706;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;21; ; ; ; ; ; ;2;23;1254,75056267206
1146707;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2301,42851468902
1146707;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;35; ; ; ; ; ; ; ; ;2;23;2301,42851468902
1146707;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;2;23;2301,42851468902
1146707;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2301,42851468902
1146709;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;7; ; ; ; ; ; ; ; ; ;2;23;1868,29762556026
1146709;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;14;49; ;21; ; ; ; ; ; ;2;23;1868,29762556026
1146709;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1868,29762556026
1146710;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;5; ; ; ; ; ; ;2;23;2020,8277240051
1146710;1;2;1;90; ;2;1;1;1;2;2;1;2;2;2; ;21;10;15; ; ;7; ; ; ;2;23;2020,8277240051
1146710;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;23;2020,8277240051
1146710;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;23;2020,8277240051
1146712;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1945,68997422346
1146712;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;5;42; ; ; ; ; ; ; ; ;2;23;1945,68997422346
1146712;1;3;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;7; ; ; ;2;23;1945,68997422346
1146712;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;2;23;1945,68997422346
1146713;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;12; ; ; ; ; ; ;2;23;2550,43667956726
1146713;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;4;42; ;21; ; ; ; ; ; ;2;23;2550,43667956726
1146713;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2550,43667956726
1146713;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;2;23;2550,43667956726
1146714;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;23;1595,04548673787
1146714;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;2;23;1595,04548673787
1146714;1;3;1;90; ;1;2;1;2;2;2;2;2;2;2;5; ;21; ; ; ; ; ; ; ;2;23;1595,04548673787
1146715;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;2;23;2001,26906816775
1146716;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;5; ; ; ; ; ; ;2;23;1868,29762556026
1146716;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;3;35; ;28; ; ; ; ; ; ;2;23;1868,29762556026
1146716;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;4; ; ; ; ; ; ;2;23;1868,29762556026
1146717;1;1;1;90; ;2;2;2;2;2;2;2;1;2;2; ; ; ; ; ; ; ;8; ; ;2;23;1396,1453586927
1146717;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;2;35; ; ; ; ; ; ; ; ;2;23;1396,1453586927
1146717;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;1396,1453586927
1146718;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;6; ;5; ; ; ; ; ; ;2;23;2256,60653744328
1146718;1;2;1;90; ;1;1;2;1;2;2;2;2;2;2;7;35; ;15; ; ; ; ; ; ;2;23;2256,60653744328
1146718;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;3; ;14; ; ; ; ; ; ;2;23;2256,60653744328
1146719;1;1;1;90; ;1;2;2;2;2;2;2;2;2;2;4; ; ; ; ; ; ; ; ; ;2;23;2884,83490338104
1146719;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;14;21; ; ; ; ; ; ; ; ;2;23;2884,83490338104
1146719;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;2;23;2884,83490338104
1146719;1;4;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;2;23;2884,83490338104
1146719;1;5;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;42; ; ; ; ; ; ;2;23;2884,83490338104
1146720;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;2;23;2001,26906816775
1146728;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;3;10; ; ; ; ; ; ; ; ;2;23;1070,11380144488
1146729;1;1;1;90; ;1;1;2;2;2;2;2;2;2;2;3;14; ; ; ; ; ; ; ; ;2;23;778,753906036874
1146729;1;2;1;90; ;1;1;2;2;2;2;2;2;2;2;4;14; ; ; ; ; ; ; ; ;2;23;778,753906036874
1146730;1;1;1;90; ;2;1;2;1;1;2;2;2;2;2; ;21; ;5;21; ; ; ; ; ;2;23;546,270061733742
