DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1145456;1;3;1;80;11;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;2158,79357880529
1145457;1;2;1;80;11;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;2368,63552858228
1145457;1;3;1;80;11;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;2368,63552858228
1145459;1;4;1;80;11;1;1;7; ;2; ;1;400000; ; ; ;9;2;1;11;2096,89441040062
1145461;1;1;1;80;11;1;4;3; ;2; ;2; ; ; ; ;9;2;1;11;2732,29367612317
1145461;1;2;1;80;11;1;1;4; ;1;2;2; ; ; ; ;4;2;1;11;2732,29367612317
1145465;1;3;1;80;11;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;2158,79357880529
1145553;1;3;1;80;05;1;2;9;POR  PEREZA;2; ;2; ; ; ; ;2;2;1;05;993,203556928829
1145554;1;2;1;80;05;1;2;8; ;2; ;2; ; ; ; ;2;2;1;05;980,361132409335
1145558;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ;NO  TIENE ESTUDIOS;12;2;1;05;1125,78564943698
1145560;1;1;1;80;05;1;4;3; ;3; ;2; ; ;4; ;9;1;1;05;911,231603179763
1145561;1;1;1;80;05;1;4;6; ;3; ;2; ; ; ; ;8;2;1;05;992,037192675228
1145561;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;992,037192675228
1145568;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;05;1196,83150895671
1145568;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1196,83150895671
1145569;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;521,581227058228
1145569;1;8;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;521,581227058228
1145572;1;1;1;80;05;1;4;4; ;3; ;2; ; ; ; ;10;2;1;05;1074,7069587315
1145572;1;2;1;80;05;1;4;8; ;2; ;2; ; ; ; ;8;2;1;05;1074,7069587315
1145577;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1089,77815859804
1145581;1;2;1;80;05;1;2;5; ;3; ;2; ; ; ; ;8;2;1;05;1171,89225003459
1145581;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;05;1171,89225003459
1145581;1;5;1;80;05;2; ; ; ;3; ;2; ;2; ;.; ; ;1;05;1171,89225003459
1145583;1;1;1;80;05;1;9;4; ;2; ;2; ; ; ; ;4;2;1;05;1074,7069587315
1145583;1;2;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1074,7069587315
1145586;1;1;1;80;05;1;9;3; ;2; ;2; ; ; ; ;9;2;1;05;2174,82896553601
1145591;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;05;1213,67754327631
1145591;2;2;2;80;05;1;1;3; ;2; ;1;75000; ; ; ;9;2;1;05;1213,67754327631
1145593;1;2;1;80;05;1;2;7; ;2; ;2; ; ; ; ;11;2;1;05;1402,54408827056
1145598;1;1;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;392,061848518299
1145598;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;392,061848518299
1145599;1;3;1;80;08;1;4;3; ;2; ;2; ; ; ; ;1;2;1;08;410,22033356891
1145599;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;410,22033356891
1145600;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;538,664679435222
1145601;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;461,158961719951
1145603;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;495,875990880368
1145603;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;495,875990880368
1145604;1;1;1;80;08;1;4;5; ;2; ;2; ; ; ; ;8;2;1;08;415,869279696363
1145604;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;415,869279696363
1145604;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;415,869279696363
1145605;1;1;1;80;08;1;2;5; ;3; ;2; ; ; ; ;10;2;1;08;528,930870946877
1145605;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;528,930870946877
1145605;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;528,930870946877
1145607;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;591,519758109169
1145608;1;2;1;80;08;1;3;4; ;2; ;2; ; ; ; ;4;2;1;08;626,129881978183
1145609;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;555,232540996854
1145609;1;4;1;80;08;1;1;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;08;555,232540996854
1145610;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;599,474581962726
1145611;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;578,094222508687
1145613;1;2;1;80;08;1;2;3; ;2; ;2; ; ; ; ;1;2;1;08;540,592188106857
1145616;1;1;1;80;08;1;4;5; ;2; ;2; ; ; ; ;8;2;1;08;573,217307320304
1145616;1;2;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;573,217307320304
1145616;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;573,217307320304
1145616;1;6;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;573,217307320304
1145616;1;8;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;573,217307320304
1145616;1;9;1;80;08;1;4;5; ;2; ;2; ; ; ; ;8;2;1;08;573,217307320304
1145617;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;403,01722889298
1145619;1;2;1;80;08;1;1;4; ;2; ;2; ; ; ; ;4;2;1;08;545,117150187553
1145620;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,800533012116
1145620;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,800533012116
1145622;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,533961470389
1145622;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,533961470389
1145622;1;4;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;503,533961470389
1145624;1;1;1;80;08;1;4;6; ;2; ;2; ; ; ; ;8;2;1;08;583,422709214262
1145624;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;583,422709214262
1145624;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;583,422709214262
1145625;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145625;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145625;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145625;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145626;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;684,647587719843
1145626;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;684,647587719843
1145627;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;597,919338160221
1145628;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;241,462305770252
1145628;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;241,462305770252
1145628;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;241,462305770252
1145628;1;9;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;241,462305770252
1145630;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;302,004430747623
1145630;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;302,004430747623
1145631;1;1;1;80;08;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;720,194143803261
1145631;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;720,194143803261
1145631;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;720,194143803261
1145632;1;2;1;80;08;1;4;5; ;2; ;2; ; ; ; ;11;2;1;08;563,740474046956
1145632;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;563,740474046956
1145633;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;550,688944012508
1145637;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;589,822289265313
1145637;2;2;2;80;08;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;589,822289265313
1145638;1;1;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;643,958998664532
1145638;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;643,958998664532
1145638;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;643,958998664532
1145639;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;458,785249143174
1145640;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;473,074580308929
1145641;1;2;1;80;08;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;08;214,17919154122
1145642;1;5;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;210,815617650279
1145643;1;2;1;80;08;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;288,672122013982
1145644;1;1;1;80;08;1;1;4; ;2; ;2; ; ; ; ;4;2;1;08;526,405615876924
1145645;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;638,61898536426
1145646;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;370,216650255469
1145646;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;370,216650255469
1145648;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;412,04932301752
1145648;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;412,04932301752
1145648;1;11;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;412,04932301752
1145648;1;12;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;412,04932301752
1145648;1;13;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;412,04932301752
1145648;1;14;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;412,04932301752
1145648;1;15;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;412,04932301752
1145650;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;496,331512237335
1145650;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;496,331512237335
1145651;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;513,253003764447
1145652;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;489,888358936829
1145652;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;489,888358936829
1145652;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;489,888358936829
1145654;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;325,138161054551
1145654;1;7;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;325,138161054551
1145655;1;1;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;494,136034041085
1145655;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;494,136034041085
1145657;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;612,516794545349
1145658;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;503,258139250283
1145658;1;5;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;503,258139250283
1145659;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;468,308520251725
1145659;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;468,308520251725
1145660;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145660;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145663;1;8;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;757,759041801071
1145665;1;1;1;80;08;1;4;3; ;2; ;2; ; ; ; ;8;2;1;08;580,477252537289
1145665;1;2;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;580,477252537289
1145665;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;580,477252537289
1145666;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;600,68939925224
1145668;1;1;1;80;08;1;3;5; ;3; ;2; ; ; ; ;10;2;1;08;625,015215383251
1145668;1;2;1;80;08;1;2;8; ;2; ;2; ; ; ; ;11;2;1;08;625,015215383251
1145668;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;625,015215383251
1145669;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;461,158961719951
1145670;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;525,622466852599
1145671;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;539,731822940923
1145671;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;539,731822940923
1145671;2;3;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;539,731822940923
1145673;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;540,592188106857
1145677;1;2;1;80;08;1;2;3; ;2; ;2; ; ; ; ;9;2;1;08;489,325932288458
1145677;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;489,325932288458
1145678;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;572,819281947269
1145679;1;2;1;80;08;1;2;3; ;2; ;2; ; ; ; ;1;2;1;08;434,503661704494
1145681;1;2;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;599,474581962726
1145682;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;556,767409198805
1145682;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;556,767409198805
1145683;1;1;1;80;08;1;4;5; ;2; ;2; ; ; ; ;10;2;1;08;469,102727424779
1145683;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;469,102727424779
1145684;1;2;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;495,778403040789
1145687;1;2;1;80;08;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;587,45031738544
1145687;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;587,45031738544
1145688;1;1;1;80;08;1;3;5; ;3; ;2; ; ; ; ;10;2;1;08;536,511689234399
1145688;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;536,511689234399
1145688;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;536,511689234399
1145689;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;604,008861495247
1145691;1;1;1;80;08;1;1;3; ;2; ;2; ; ; ; ;11;2;1;08;550,698261464333
1145691;1;4;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;550,698261464333
1145693;1;2;1;80;08;1;3;2; ;2; ;2; ; ; ; ;9;2;1;08;283,155527953955
1145693;1;5;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;283,155527953955
1145694;1;1;1;80;08;1;4;5; ;2; ;2; ; ; ; ;10;2;1;08;272,271832695227
1145694;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;272,271832695227
1145695;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;224,682368485222
1145695;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;224,682368485222
1145695;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;224,682368485222
1145695;1;8;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;224,682368485222
1145696;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145696;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;571,781767654835
1145697;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;495,492667862509
1145699;1;2;1;80;08;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;507,561569641567
1145700;1;2;1;80;08;1;2;6; ;2; ;2; ; ; ; ;9;2;1;08;548,250158696878
1145700;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;548,250158696878
1145700;1;4;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;548,250158696878
1145702;1;1;1;80;08;1;2;4; ;3; ;2; ; ; ; ;9;2;1;08;440,847486468517
1145702;1;3;1;80;08;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;440,847486468517
1145702;1;4;1;80;08;2; ; ; ;2; ;2; ;1;2; ;2; ;1;08;440,847486468517
1145703;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;508,610078243618
1145703;1;2;1;80;08;1;2;5; ;3; ;2; ; ; ; ;10;2;1;08;508,610078243618
1145703;1;3;1;80;08;1;3;6; ;2; ;2; ; ;3; ;5;1;1;08;508,610078243618
1145703;1;5;1;80;08;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;508,610078243618
1145704;1;1;1;80;08;2; ; ; ;3; ;2; ;2; ;.; ; ;1;08;437,140993162093
1145704;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;437,140993162093
1145704;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;437,140993162093
1145704;1;5;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;437,140993162093
1145705;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;568,462305411829
1145705;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;568,462305411829
1145705;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;568,462305411829
1145705;1;6;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;568,462305411829
1145707;1;1;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;626,129881978183
1145708;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;604,008861495247
1145710;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;383,101004058119
1145710;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;383,101004058119
1145710;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;383,101004058119
1145710;1;8;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;383,101004058119
1145710;1;9;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;383,101004058119
1145712;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;604,008861495247
1145712;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;604,008861495247
1145714;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;646,342028693134
1145714;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;646,342028693134
1145715;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;581,413684751694
1145717;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;600,302368188823
1145718;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;644,288367028794
1145720;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;445,658243664021
1145723;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;443,020912206421
1145724;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;604,008861495247
1145725;1;1;1;80;08;1;3;8; ;2; ;2; ; ; ; ;9;2;1;08;619,686728677677
1145725;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;619,686728677677
1145725;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;619,686728677677
1145726;1;1;1;80;08;2; ; ; ;3; ;2; ;2; ;.; ; ;1;08;567,988149151212
1145728;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;496,69445965464
1145729;1;1;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;567,247488122314
1145729;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;567,247488122314
1145730;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;578,094222508687
1145730;1;2;1;80;08;1;3;1; ;2; ;2; ; ; ; ;8;2;1;08;578,094222508687
1145730;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;578,094222508687
1145731;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;522,996129704617
1145731;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;522,996129704617
1145732;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;636,235955335658
1145733;1;1;1;80;08;1;2;4; ;2; ;2; ; ; ; ;4;2;1;08;590,583325894765
1145733;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;590,583325894765
1145733;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;590,583325894765
1145733;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;590,583325894765
1145734;1;2;1;80;08;2; ; ; ;2; ;2; ;1;1; ;9; ;1;08;626,129881978183
1145737;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;458,20244689425
1145737;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;458,20244689425
1145738;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;518,461850172096
1145738;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;518,461850172096
1145739;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;593,504698925625
1145739;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;593,504698925625
1145739;1;5;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;593,504698925625
1145740;1;2;1;80;08;1;1;2; ;2; ;2; ; ; ; ;2;2;1;08;618,880994909926
1145740;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;618,880994909926
1145741;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;604,008861495247
1145741;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;604,008861495247
1145742;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;423,568061424017
1145742;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;423,568061424017
1145744;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,205254987171
1145744;2;2;2;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;531,205254987171
1145745;1;1;1;80;08;2; ; ; ;3; ;2; ;2; ;.; ; ;1;08;577,70719144527
1145745;1;2;1;80;08;1;4;1; ;1;1;2; ; ; ; ;9;2;1;08;577,70719144527
1145748;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;506,437585594811
1145753;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;600,302368188823
1145753;1;3;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;600,302368188823
1145754;1;2;1;80;08;1;3;5; ;3; ;2; ; ; ; ;10;2;1;08;532,054562004376
1145756;1;1;1;80;08;1;4;5; ;3; ;2; ; ; ; ;10;2;1;08;745,623568380474
1145757;1;2;1;80;08;1;4;6; ;2; ;2; ; ; ; ;8;2;1;08;554,649738747929
1145757;1;3;1;80;08;1;2;2; ;2; ;2; ; ; ; ;2;2;1;08;554,649738747929
1145757;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;554,649738747929
1145757;1;5;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;554,649738747929
1145759;1;1;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;448,096373536774
1145760;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;459,568398167499
1145760;1;4;1;80;08;1;1;3; ;2; ;2; ; ; ; ;9;2;1;08;459,568398167499
1145761;1;2;1;80;08;1;3;3; ;2; ;2; ; ; ; ;9;2;1;08;572,819281947269
1145763;1;2;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;379,572745132222
1145763;1;4;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;379,572745132222
1145764;1;2;1;80;08;1;3;1; ;2; ;2; ; ; ; ;8;2;1;08;489,555972116237
1145764;1;6;1;80;08;1;4;3; ;2; ;2; ; ; ; ;9;2;1;08;489,555972116237
1145765;1;2;1;80;08;1;2;4; ;2; ;2; ; ; ; ;9;2;1;08;551,516730238605
1145765;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;551,516730238605
1145765;1;5;1;80;08;1;4;4; ;2; ;2; ; ; ; ;4;2;1;08;551,516730238605
1145767;1;1;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;450,866434628794
1145767;1;3;1;80;08;1;4;4; ;2; ;2; ; ; ; ;8;2;1;08;450,866434628794
1145768;1;1;1;80;08;1;4;6; ;2; ;2; ; ; ; ;1;2;1;08;542,171693510581
1145769;1;1;1;80;08;2; ; ; ;3; ;2; ;2; ;.; ; ;1;08;432,053818240135
1145769;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;432,053818240135
1145769;1;5;1;80;08;1;4;4; ;2; ;2; ; ; ; ;9;2;1;08;432,053818240135
1145769;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;432,053818240135
1145771;1;3;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;428,170831250088
1145771;1;6;1;80;08;1;4;7; ;2; ;2; ; ; ; ;8;2;1;08;428,170831250088
1145771;1;7;1;80;08;2; ; ; ;2; ;2; ;2; ;.; ; ;1;08;428,170831250088
1145773;1;3;1;80;11;1;2;8; ;2; ;2; ; ; ; ;2;2;1;11;2307,49814186729
1145774;1;1;1;80;11;2; ; ; ;3; ;2; ;2; ;.; ; ;1;11;2919,54974237529
1145777;1;3;1;80;11;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;2766,9297211025
1145777;1;4;1;80;11;2; ; ; ;2; ;2; ;2; ;.; ; ;1;11;2766,9297211025
