DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480,P7480S1,P7480S3,P7480S4,P7480S5,P7480S6,P7480S7,P7480S8,P7480S9,P7480S10,P7480S11,P7480S1A1,P7480S3A1,P7480S4A1,P7480S5A1,P7480S6A1,P7480S7A1,P7480S8A1,P7480S9A1,P7480S10A1,P7480S11A1,clase,MES,DPTO,fex_c_2011
2758251,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,8,63,645.043.190.083.253
2758251,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,8,63,645.043.190.083.253
2758252,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,304.668.698.360.844
2758252,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,35,,,,,,,,,2,8,63,304.668.698.360.844
2758252,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,8,63,304.668.698.360.844
2758252,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,8,63,304.668.698.360.844
2758253,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,302.164.977.829.026
2758253,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,35,,,,,,,,,2,8,63,302.164.977.829.026
2758253,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,2,14,,,,,,,,,2,8,63,302.164.977.829.026
2758263,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,624.465.050.717.027
2758263,1,2,1,90,,1,1,2,2,2,2,1,2,2,2,14,35,,,,,3,,,,2,8,63,624.465.050.717.027
2758263,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,21,,,,,,,,,,2,8,63,624.465.050.717.027
2758264,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,467.265.338.647.571
2758264,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,60,,,,,,,,,2,8,63,467.265.338.647.571
2758264,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,8,63,467.265.338.647.571
2758265,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,7,,,,,,,,,,2,8,63,478.504.647.382.434
2758265,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,478.504.647.382.434
2758265,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,30,,,,,,,,,2,8,63,478.504.647.382.434
2758266,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,70.077.441.851.355
2758266,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,2,8,63,70.077.441.851.355
2758266,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,70.077.441.851.355
2758266,2,2,2,90,,2,1,2,2,2,2,2,2,2,2,,50,,,,,,,,,2,8,63,70.077.441.851.355
2758266,2,3,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,70.077.441.851.355
2758266,2,4,2,90,,2,1,1,2,2,2,2,2,2,2,,31,2,,,,,,,,2,8,63,70.077.441.851.355
2758275,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,8,63,645.043.190.083.253
2758275,1,2,1,90,,2,2,1,1,2,2,2,2,2,2,,,14,35,,,,,,,2,8,63,645.043.190.083.253
2758276,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,15,,,,,,,,,,2,8,63,467.265.338.647.571
2758276,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,40,,,,,,,,,2,8,63,467.265.338.647.571
2758276,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,5,10,,,,,,,,,2,8,63,467.265.338.647.571
2758277,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,8,63,709.934.339.943.206
2758277,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,25,,,,,,,,,2,8,63,709.934.339.943.206
2758277,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,709.934.339.943.206
2758277,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,2,,,,,,,,,2,8,63,709.934.339.943.206
2758278,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,16,,,,,,,2,8,63,744.604.446.462.576
2758278,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,30,,,,,,,2,8,63,744.604.446.462.576
2762313,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,6,,,,,,,,,,2,8,18,187.715.063.195.457
2762313,1,2,1,90,,1,1,2,1,2,2,1,2,2,2,14,49,,28,,,3,,,,2,8,18,187.715.063.195.457
2762313,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,18,187.715.063.195.457
2762314,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,18,832.023.038.994.188
2762314,1,2,1,90,,1,1,2,1,1,2,2,2,2,2,14,56,,8,14,,,,,,2,8,18,832.023.038.994.188
2762314,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,40,,,,,,,,,,2,8,18,832.023.038.994.188
2762314,1,4,1,90,,1,1,2,1,2,2,2,2,2,2,7,35,,42,,,,,,,2,8,18,832.023.038.994.188
2762315,1,1,1,90,,1,2,2,2,2,2,2,2,1,2,18,,,,,,,,5,,2,8,18,117.125.832.412.677
2762315,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,28,,,,,,,,,2,8,18,117.125.832.412.677
2762316,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,3,7,,,,,,,,,2,8,18,112.786.445.781.054
2762316,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,56,,,,,,,,,2,8,18,112.786.445.781.054
2762317,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,18,102.141.258.352.192
2762317,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,12,38,,,,,,,,,2,8,18,102.141.258.352.192
2762318,1,1,1,90,,1,2,2,1,2,2,2,2,2,2,12,,,7,,,,,,,2,8,18,122.653.261.519.983
2762318,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,9,20,,9,,,,,,,2,8,18,122.653.261.519.983
2762318,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,10,6,,,,,,,,,2,8,18,122.653.261.519.983
2762319,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,10,,,,,,,,,,2,8,18,112.786.445.781.054
2762319,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,15,28,,,,,,,,,2,8,18,112.786.445.781.054
2762320,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,18,911.516.903.929.172
2762320,1,2,1,90,,1,1,2,1,2,2,2,2,2,2,8,25,,10,,,,,,,2,8,18,911.516.903.929.172
2762320,1,3,1,90,,1,2,2,2,2,2,2,2,2,2,8,,,,,,,,,,2,8,18,911.516.903.929.172
2762320,1,4,1,90,,2,1,2,1,2,2,2,2,2,2,,10,,7,,,,,,,2,8,18,911.516.903.929.172
2762320,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,18,911.516.903.929.172
2762321,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,18,164.647.936.048.729
2762321,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,42,,10,,,,,,,2,8,18,164.647.936.048.729
2762321,1,6,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,18,164.647.936.048.729
2762322,1,1,1,90,,1,1,2,2,2,2,2,2,1,2,4,12,,,,,,,5,,2,8,18,131.917.972.402.678
2762322,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,1,,,,,,,,,2,8,18,131.917.972.402.678
2762322,1,3,1,90,,1,1,2,1,2,2,2,2,2,2,3,12,,2,,,,,,,2,8,18,131.917.972.402.678
2762322,1,4,1,90,,1,1,2,1,2,2,2,2,2,2,3,12,,2,,,,,,,2,8,18,131.917.972.402.678
2762323,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,1,3,,,,,,,,,2,8,18,848.748.562.645.972
2762323,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,1,21,,,,,,,,,2,8,18,848.748.562.645.972
2762323,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,21,3,,,,,,,,,2,8,18,848.748.562.645.972
2762324,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,5,10,,,,,,,,,2,8,18,106.983.285.068.622
2762324,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,1,40,,,,,,,,,2,8,18,106.983.285.068.622
2762798,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,8,63,511.242.359.099.486
2762800,1,1,1,90,,1,1,2,2,2,2,2,2,2,2,4,21,,,,,,,,,2,8,63,511.242.359.099.486
2762804,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,48.859.481.060.495
2762804,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,1,24,,,,,,,,,2,8,63,48.859.481.060.495
2762804,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,4,4,,,,,,,,,2,8,63,48.859.481.060.495
2762804,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,1,7,,,,,,,,,2,8,63,48.859.481.060.495
2762804,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,3,,,,,,,,,2,8,63,48.859.481.060.495
2762805,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,8,63,709.183.007.352.053
2762806,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,467.265.338.647.571
2762806,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,8,63,467.265.338.647.571
2762806,1,3,1,90,,1,1,2,2,2,2,1,2,2,2,5,14,,,,,6,,,,2,8,63,467.265.338.647.571
2762808,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,821.288.753.215.873
2762808,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,8,63,821.288.753.215.873
2762808,1,3,1,90,,2,2,2,2,2,2,1,2,2,2,,,,,,,9,,,,2,8,63,821.288.753.215.873
2762808,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,821.288.753.215.873
2762810,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,735.819.463.989.694
2762810,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,35,,,,,,,,,2,8,63,735.819.463.989.694
2762810,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,735.819.463.989.694
2762811,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,595.170.034.228.395
2762811,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,24,,,,,,,,,2,8,63,595.170.034.228.395
2762812,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,8,63,839.587.260.580.915
2762812,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,8,63,839.587.260.580.915
2762813,1,1,1,90,,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,4,2,8,63,55.273.462.787.375
2762813,1,2,1,90,,2,1,2,2,2,2,2,2,1,2,,24,,,,,,,4,,2,8,63,55.273.462.787.375
2762813,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,8,63,55.273.462.787.375
2762813,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,55.273.462.787.375
2762814,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,709.183.007.352.053
2762815,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,10,,,,,,,,,2,8,63,302.164.977.829.026
2762815,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,28,,,,,,,,,2,8,63,302.164.977.829.026
2762815,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,302.164.977.829.026
2762815,2,1,2,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,302.164.977.829.026
2762816,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,464.765.780.999.533
2762827,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,3,,,,,,,,,,2,8,63,637.679.895.507.654
2762827,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,60,,,,,,,,,2,8,63,637.679.895.507.654
2762827,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,637.679.895.507.654
2762827,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,48,,,,,,,,,2,8,63,637.679.895.507.654
2762828,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,679.875.704.245.049
2762828,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,7,38,,,,,,,,,2,8,63,679.875.704.245.049
2762829,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,847.055.566.604.329
2762829,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,21,48,,,,,,,,,2,8,63,847.055.566.604.329
2762829,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,847.055.566.604.329
2762829,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,36,,,,,,,,,2,8,63,847.055.566.604.329
2762830,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,40,,,,,,,,,2,8,63,748.703.255.800.032
2762830,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,748.703.255.800.032
2762830,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,748.703.255.800.032
2762834,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,546.586.367.065.326
2762834,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,50,,20,,,,,,,2,8,63,546.586.367.065.326
2762835,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,302.164.977.829.026
2762835,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,38,,,,,,,,,2,8,63,302.164.977.829.026
2762835,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,14,14,,,,,,,,,2,8,63,302.164.977.829.026
2762835,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,302.164.977.829.026
2762836,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,602.741.461.544.257
2762836,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,58,,,,,,,,,2,8,63,602.741.461.544.257
2762836,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,602.741.461.544.257
2762836,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,602.741.461.544.257
2762837,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,55.273.462.787.375
2762837,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,48,,,,,,,,,2,8,63,55.273.462.787.375
2762837,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,14,7,,,,,,,,,2,8,63,55.273.462.787.375
2762837,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,12,14,,,,,,,,,2,8,63,55.273.462.787.375
2762838,1,1,1,90,,1,2,2,2,2,2,2,2,2,2,12,,,,,,,,,,2,8,63,680.639.323.454.574
2762838,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,21,50,,,,,,,,,2,8,63,680.639.323.454.574
2762838,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,7,7,,,,,,,,,2,8,63,680.639.323.454.574
2762839,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,302.164.977.829.026
2762839,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,14,36,,,,,,,,,2,8,63,302.164.977.829.026
2762839,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,302.164.977.829.026
2762840,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,467.265.338.647.571
2762840,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,60,,,,,,,,,2,8,63,467.265.338.647.571
2762840,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,18,,,,,,,,,2,8,63,467.265.338.647.571
2762842,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,523.439.611.385.118
2762842,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,50,,,,,,,,,2,8,63,523.439.611.385.118
2762842,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,4,,,,,,,,,2,8,63,523.439.611.385.118
2762843,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,595.170.034.228.395
2762843,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,2,8,63,595.170.034.228.395
2762844,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,546.586.367.065.326
2762844,1,2,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,8,63,546.586.367.065.326
2762845,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,35,,,,,,,,,2,8,63,64.227.949.732.967
2762845,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,64.227.949.732.967
2762845,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,8,63,64.227.949.732.967
2762845,1,4,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,8,63,64.227.949.732.967
2762845,1,5,1,90,,2,1,2,2,2,2,2,2,2,2,,38,,,,,,,,,2,8,63,64.227.949.732.967
2762846,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,725.115.551.092.161
2762846,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,40,,,,,,,2,8,63,725.115.551.092.161
2762846,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,725.115.551.092.161
2762846,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,725.115.551.092.161
2762847,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,869.592.593.215.552
2762847,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,48,,25,,,,,,,2,8,63,869.592.593.215.552
2762847,1,3,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,869.592.593.215.552
2762847,1,7,1,90,,2,1,2,2,2,2,2,2,2,2,,36,,,,,,,,,2,8,63,869.592.593.215.552
2762847,1,8,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,869.592.593.215.552
2762847,1,9,1,90,,2,1,2,2,2,2,2,2,2,2,,21,,,,,,,,,2,8,63,869.592.593.215.552
2762848,1,1,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,676.971.442.035.573
2762848,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,35,,12,,,,,,,2,8,63,676.971.442.035.573
2762848,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,8,63,676.971.442.035.573
2762848,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,676.971.442.035.573
2762848,1,5,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,676.971.442.035.573
2762857,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,45,,,,,,,,,2,8,63,608.008.090.661.125
2762857,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,608.008.090.661.125
2762857,1,3,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,8,63,608.008.090.661.125
2762857,1,4,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,608.008.090.661.125
2762858,1,1,1,90,,1,2,2,2,2,2,1,2,2,2,20,,,,,,2,,,,2,8,63,654.687.037.651.235
2762858,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,654.687.037.651.235
2762859,1,1,1,90,,2,2,2,1,2,2,2,2,2,2,,,,14,,,,,,,2,8,63,946.177.552.159.522
2762859,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,40,,25,,,,,,,2,8,63,946.177.552.159.522
2762860,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,30,,21,,,,,,,2,8,63,730.886.356.108.326
2762863,1,1,1,90,,2,1,2,1,2,2,2,2,2,2,,20,,10,,,,,,,2,8,63,832.706.971.152.443
2762863,1,2,1,90,,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,8,63,832.706.971.152.443
2762863,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,10,10,,,,,,,,,2,8,63,832.706.971.152.443
2762863,1,4,1,90,,2,2,2,1,2,2,2,2,2,2,,,,21,,,,,,,2,8,63,832.706.971.152.443
2762863,1,5,1,90,,1,1,2,1,2,2,2,2,2,2,7,35,,30,,,,,,,2,8,63,832.706.971.152.443
2762865,1,1,1,90,,2,1,2,1,2,2,1,2,2,2,,4,,7,,,5,,,,2,8,63,926.141.804.909.874
2762865,1,2,1,90,,2,1,2,1,2,2,2,2,2,2,,45,,14,,,,,,,2,8,63,926.141.804.909.874
2762865,1,3,1,90,,1,1,2,2,2,2,2,2,2,2,15,14,,,,,,,,,2,8,63,926.141.804.909.874
2762865,1,4,1,90,,1,1,2,2,2,2,2,2,2,2,14,10,,,,,,,,,2,8,63,926.141.804.909.874
2762865,1,6,1,90,,2,1,2,2,2,2,2,2,2,2,,14,,,,,,,,,2,8,63,926.141.804.909.874
2762866,1,1,1,90,,2,1,2,2,2,2,2,2,2,2,,7,,,,,,,,,2,8,63,567.915.839.022.705
2762866,1,2,1,90,,1,1,2,2,2,2,2,2,2,2,10,35,,,,,,,,,2,8,63,567.915.839.022.705
