DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030;P6030S1;P6030S3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;AREA;ESC;MES;DPTO;fex_c_2011
2535053;1;3;1;10;1;2;1;6;1997;13;3;6;1; ; ;3; ; ;2;1;1;1;3;4; ;11;4;10;11;2049,9830165176
2535055;1;1;1;10;1;1;1;10;1969;40;1;3;1; ; ;1;1;32000;2;1;2; ;5;11;2;11;11;10;11;2034,1331484734
2535055;1;2;1;10;1;2;1;11;1977;32;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;2034,1331484734
2535055;1;3;1;10;1;1;1;10;1995;15;3;6;1; ; ;1;5; ;2;1;1;1;4;8; ;11;8;10;11;2034,1331484734
2535055;1;4;1;10;1;1;1;10;1998;12;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;11;5;10;11;2034,1331484734
2535056;1;1;1;10;1;2;1;1;1942;68;1;6;1; ; ;3; ; ;2;1;2; ;3;3; ;11;3;10;11;2412,60649201757
2535057;1;1;1;10;1;2;1;3;1985;25;1;6;1; ; ;1;1;98;2;1;1;2;6;2;2;11;13;10;11;5110,29176573185
2535057;1;2;1;10;2;2;1;4;1961;49;5;6;1; ; ;1;1;10300;1;1;2; ;3;5; ;11;5;10;11;5110,29176573185
2535057;1;3;1;10;2;2;1;5;2001;9;5; ;2;1;48; ; ; ;1;1;1;2;3;3; ;11;3;10;11;5110,29176573185
2535057;1;4;1;10;2;1;1;3;1987;23;5;2;1; ; ;3; ; ;2;1;1;2;5;11;2;11;11;10;11;5110,29176573185
2535057;1;5;1;10;2;2;1;10;1990;20;5;2;1; ; ;1;1;98;2;1;2; ;5;10;1;11;10;10;11;5110,29176573185
2535058;1;1;1;10;1;1;1;4;1958;52;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;10;11;2043,73626030059
2535058;1;2;1;10;2;2;1;6;1959;51;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;10;11;2043,73626030059
2535058;1;3;1;10;1;1;1;5;1982;28;3;6;1; ; ;1;1;98;2;1;2; ;5;11;2;11;11;10;11;2043,73626030059
2535058;1;4;1;10;1;2;1;9;1990;20;3;6;1; ; ;3; ; ;2;1;1;2;6;2;2;11;13;10;11;2043,73626030059
2535059;1;1;1;10;1;2;1;4;1946;64;1;5;2;1;280; ; ; ;2;1;2; ;4;7; ;11;7;10;11;2412,60649201757
2535061;1;1;1;10;2;1;1;5;1988;22;1;2;1; ; ;1;1;20600;2;1;2; ;5;11;2;11;11;10;11;1976,28657200885
2535061;1;2;1;10;2;2;1;12;1988;21;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;1976,28657200885
2535061;1;3;1;10;2;2;1;1;2010;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;10;11;1976,28657200885
2535062;1;1;1;10;1;1;1;10;1954;56;1;3;1; ; ;1;1;120000;2;1;1;1;6;10;5;11;21;10;11;5706,92264559782
2535062;1;2;1;10;2;2;1;7;1954;56;2;3;1; ; ;1;5; ;2;1;2; ;6;2;3;11;13;10;11;5706,92264559782
2535062;1;3;1;10;2;1;1;4;1991;19;3;6;1; ; ;1;5; ;2;1;1;2;6;1;2;11;12;10;11;5706,92264559782
2535063;1;1;1;10;1;2;1;7;1959;51;1;4;1; ; ;2;1;98;2;1;2; ;6;7;5;11;18;10;11;4974,29525859868
2535063;1;2;1;10;2;1;1;10;1989;21;3;6;1; ; ;1;1;98;2;1;1;2;6;4;4;11;15;10;11;4974,29525859868
2535064;1;1;1;10;1;1;1;7;1955;55;1;3;1; ; ;1;1;98;2;1;2; ;4;6; ;11;6;10;11;2448,31504163537
2535064;1;2;1;10;2;2;1;9;1957;53;2;3;1; ; ;1;5; ;2;1;2; ;4;9; ;11;9;10;11;2448,31504163537
2535064;1;3;1;10;3;1;1;1;1985;25;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2448,31504163537
2535064;1;4;1;10;4;2;1;9;1986;24;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2448,31504163537
2535064;1;5;1;10;4;1;1;7;2007;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;10;11;2448,31504163537
2535065;1;1;1;10;1;1;1;11;1949;60;1;3;1; ; ;3; ; ;2;1;2; ;5;10;1;11;10;10;11;2499,33034664821
2535065;1;2;1;10;2;2;1;4;1958;52;2;3;1; ; ;1;1;22000;2;1;2; ;5;10;1;11;10;10;11;2499,33034664821
2535065;1;3;1;10;2;1;1;9;1980;30;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;11;12;10;11;2499,33034664821
2535065;1;4;1;10;4;1;1;12;1981;28;3;6;2;1;12; ; ; ;2;1;2; ;5;11;2;11;11;10;11;2499,33034664821
2535065;1;5;1;10;5;2;1;3;1989;21;3;2;1; ; ;1;4; ;2;1;1;1;6;1;2;11;12;10;11;2499,33034664821
2535065;1;6;1;10;5;2;1;5;2008;2;4; ;1; ; ;1;5; ;1; ; ; ; ; ; ;11; ;10;11;2499,33034664821
2535066;1;1;1;10;1;1;1;5;1989;21;1;6;2;1;1; ; ; ;2;1;1;1;6;4;2;11;15;10;11;3894,184382977
2535066;2;1;2;10;1;2;1;5;1993;17;1;6;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;3894,184382977
2535066;3;1;3;10;1;1;1;8;1984;26;1;6;1; ; ;1;1;98;2;1;1;1;6;2;3;11;13;10;11;3894,184382977
2535067;1;1;1;10;1;2;1;4;1930;80;1;3;1; ; ;1;5; ;2;1;2; ;4;9; ;11;9;10;11;2309,39156453564
2535067;1;2;1;10;2;1;1;11;1971;38;4;6;1; ; ;1;1;53000;2;1;2; ;6;5;3;11;16;10;11;2309,39156453564
2535068;1;1;1;10;1;1;1;11;1953;56;1;4;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;10;11;2642,99258293524
2535069;1;1;1;10;1;1;1;7;1957;53;1;3;1; ; ;1;5; ;2;1;2; ;4;6; ;11;6;10;11;1988,47068284615
2535069;1;2;1;10;2;2;1;4;1960;50;2;3;1; ; ;1;5; ;2;1;2; ;4;8; ;11;8;10;11;1988,47068284615
2535069;1;3;1;10;3;2;1;12;1985;24;3;6;1; ; ;1;1;52000;2;1;2; ;6;5;3;11;16;10;11;1988,47068284615
2535069;1;4;1;10;4;1;1;2;1988;22;3;6;1; ; ;3; ; ;2;1;1;2;6;0;2;11;11;10;11;1988,47068284615
2535070;1;1;1;10;1;1;1;2;1934;76;1;2;1; ; ;1;3;64400;2;1;2; ;5;11;2;11;11;10;11;2689,22987542266
2535070;1;2;1;10;2;2;1;2;1946;64;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;2689,22987542266
2535070;1;3;1;10;2;1;1;9;1975;35;3;6;1; ; ;1;1;100000;2;1;2; ;6;8;5;11;19;10;11;2689,22987542266
2535071;1;1;1;10;1;2;1;8;1982;28;1;3;1; ; ;1;3;64400;2;1;1;2;6;5;4;11;16;10;11;2351,09415834613
2535071;1;2;1;10;2;1;1;7;1980;30;2;3;1; ; ;2;1;70000;2;1;1;1;6;2;2;11;13;10;11;2351,09415834613
2535072;1;1;1;10;1;1;1;8;1944;66;1;3;1; ; ;1;2;181000;2;1;2; ;6;7;5;11;18;10;11;2689,22987542266
2535072;1;2;1;10;2;2;1;11;1948;61;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;2689,22987542266
2535072;1;3;1;10;3;1;1;5;1983;27;3;6;1; ; ;1;1;80000;2;1;1;2;6;3;3;11;14;10;11;2689,22987542266
2535073;1;1;1;10;1;1;1;9;1968;42;1;1;1; ; ;1;3;64400;2;1;2; ;6;3;4;11;14;10;11;2383,76846718961
2535073;1;2;1;10;2;2;1;11;1957;52;2;1;1; ; ;1;3;64400;2;1;2; ;6;5;4;11;16;10;11;2383,76846718961
2535073;1;3;1;10;3;2;1;5;1984;26;3;6;1; ; ;1;3;64400;2;1;2; ;6;5;4;11;16;10;11;2383,76846718961
2535073;1;4;1;10;4;1;1;7;1988;22;3;6;1; ; ;1;1;20600;2;1;1;2;6;0;2;11;11;10;11;2383,76846718961
2535074;1;1;1;10;1;1;1;11;1951;58;1;3;1; ; ;1;3;64400;2;1;2; ;6;3;3;11;14;10;11;2475,48379303186
2535074;1;2;1;10;2;2;1;5;1954;56;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;11;16;10;11;2475,48379303186
2535074;1;3;1;10;1;1;1;11;1985;24;3;6;1; ; ;1;1;60000;2;1;2; ;6;5;4;11;16;10;11;2475,48379303186
2535074;1;4;1;10;1;1;1;7;1988;22;3;6;1; ; ;1;5; ;2;1;1;1;6;4;2;11;15;10;11;2475,48379303186
2535075;1;1;1;10;1;1;1;10;1973;37;1;2;1; ; ;1;3;65000;2;1;2; ;5;11;2;11;11;10;11;2539,53029055242
2535075;1;2;1;10;2;2;1;1;1978;32;2;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;2539,53029055242
2535075;1;3;1;10;2;1;1;3;2004;6;3; ;1; ; ;1;5; ;2;1;1;2;2;0; ;11;0;10;11;2539,53029055242
2535075;1;4;1;10;4;2;1;8;1983;27;5;4;1; ; ;1;3;64400;2;1;2; ;5;11;2;11;11;10;11;2539,53029055242
2535075;1;5;1;10;4;2;1;2;2000;10;9;6;1; ; ;1;5; ;2;1;1;2;4;0; ;11;5;10;11;2539,53029055242
2535076;1;1;1;10;1;1;1;11;1975;34;1;3;1; ; ;1;1;20600;2;1;2; ;5;11;2;11;11;10;11;2351,09415834613
2535076;1;2;1;10;2;2;1;7;1963;47;2;3;1; ; ;1;5; ;2;1;2; ;6;5;4;11;16;10;11;2351,09415834613
2535077;1;1;1;10;1;1;1;10;1976;34;1;3;2;1;72; ; ; ;2;1;2; ;6;2;3;11;13;10;11;2035,66473934143
2535077;1;2;1;10;2;2;1;9;1978;32;2;3;2;1;72; ; ; ;2;1;2; ;6;3;3;11;14;10;11;2035,66473934143
2535077;1;3;1;10;3;1;1;6;1997;13;3;6;2;1;72; ; ; ;2;1;1;1;4;7; ;11;7;10;11;2035,66473934143
2535077;1;4;1;10;2;1;1;1;2000;10;3;6;2;1;72; ; ; ;2;1;1;1;3;3; ;11;3;10;11;2035,66473934143
2535077;1;5;1;10;2;1;1;11;2007;2;3; ;2;1;12; ; ; ;2; ; ; ; ; ; ;11; ;10;11;2035,66473934143
2535078;1;1;1;10;1;1;1;1;1963;47;1;2;1; ; ;1;1;48000;2;1;1;1;5;11;2;11;11;10;11;2558,97623105395
2535078;1;2;1;10;2;1;1;9;1968;42;2;2;1; ; ;1;1;20600;2;1;2; ;5;11;2;11;11;10;11;2558,97623105395
2535078;1;3;1;10;3;2;1;2;2003;7;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;11;1;10;11;2558,97623105395
2535079;1;1;1;10;1;2;1;8;1980;30;1;6;1; ; ;1;3;64400;1;1;2; ;6;2;3;11;13;10;11;2454,30908582807
2535080;1;1;1;10;1;1;1;10;1968;42;1;2;1; ; ;1;1;38000;2;1;2; ;5;11;2;11;11;10;11;2268,36942887037
2535080;1;2;1;10;2;2;1;9;1967;43;2;2;1; ; ;1;3;64400;2;1;2; ;6;2;3;11;13;10;11;2268,36942887037
2535080;1;3;1;10;3;1;1;5;1989;21;3;6;1; ; ;1;1;21000;2;1;2; ;5;11;2;11;11;10;11;2268,36942887037
2535080;1;4;1;10;1;2;1;7;1999;11;3;6;1; ; ;1;5; ;2;1;1;2;3;4; ;11;4;10;11;2268,36942887037
2535081;1;1;1;10;1;2;1;6;1981;29;1;6;1; ; ;3; ; ;1;1;2; ;5;11;2;11;11;10;11;2530,06486128868
2535081;1;2;1;10;1;2;1;2;2002;8;3; ;1; ; ;3; ; ;1;1;1;2;3;1; ;11;1;10;11;2530,06486128868
2535082;1;1;1;10;1;1;1;5;1975;35;1;2;1; ; ;1;1;20600;2;1;2; ;5;11;2;11;11;10;11;2348,37547677257
2535082;1;2;1;10;1;2;1;9;1970;40;2;2;1; ; ;1;1;20600;2;1;2; ;5;11;2;11;11;10;11;2348,37547677257
2535082;1;3;1;10;1;1;1;3;2005;5;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;11;0;10;11;2348,37547677257
2535082;1;4;1;10;1;2;1;8;2010;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;10;11;2348,37547677257
2535083;1;1;1;10;1;1;1;5;1979;31;1;2;1; ; ;1;5; ;2;1;2; ;6;7;5;11;18;10;11;2272,61970131196
2535083;1;2;1;10;2;2;1;7;1985;25;2;2;1; ; ;1;1;64400;2;1;2; ;6;5;2;11;16;10;11;2272,61970131196
2535083;1;3;1;10;1;1;1;2;2005;5;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;11;0;10;11;2272,61970131196
2535085;1;1;1;10;1;2;1;1;1985;25;1;4;1; ; ;1;1;64000;2;1;1;1;6;6;3;11;17;10;11;2530,06486128868
2535085;1;2;1;10;2;2;1;4;2002;8;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;11;1;10;11;2530,06486128868
2535086;1;1;1;10;1;1;1;4;1943;67;1;4;1; ; ;1;2;100000;2;1;2; ;4;9; ;11;9;10;11;2642,99258293524
2535087;1;1;1;10;2;1;1;10;1986;24;1;3;1; ; ;1;1;20600;2;1;2; ;6;2;3;11;13;10;11;1900,53079654824
2535087;1;2;1;10;2;2;1;2;1986;24;2;3;1; ; ;1;1;20600;2;1;2; ;6;2;3;11;13;10;11;1900,53079654824
2535088;1;1;1;10;1;1;1;2;1973;37;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2272,61970131196
2535088;1;2;1;10;2;2;1;6;1981;29;2;1;2;1;12; ; ; ;2;1;2; ;3;5; ;11;5;10;11;2272,61970131196
2535088;1;3;1;10;2;1;1;12;2007;2;3; ;2;1;12; ; ; ;2; ; ; ; ; ; ;11; ;10;11;2272,61970131196
2535089;1;1;1;10;1;1;1;8;1943;67;1;3;1; ; ;1;2;110000;2;1;2; ;4;9; ;11;9;10;11;2956,14046466311
2535089;1;2;1;10;2;2;1;2;1948;62;2;3;1; ; ;1;5; ;2;1;1;2;3;5; ;11;5;10;11;2956,14046466311
2535089;1;3;1;10;3;1;1;2;1972;38;3;6;2;1;24; ; ; ;2;1;2; ;5;11;2;11;11;10;11;2956,14046466311
2535089;1;4;1;10;4;2;1;9;1979;31;3;3;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2956,14046466311
2535089;1;5;1;10;5;2;1;10;2001;9;4; ;1; ; ;1;5; ;2;1;1;2;3;2; ;11;2;10;11;2956,14046466311
2535090;1;1;1;10;1;1;1;1;1966;44;1;2;2;1;5; ; ; ;1;1;2; ;6;5;4;11;16;10;11;2360,55958760988
2535090;1;2;1;10;2;2;1;10;1970;40;2;2;1; ; ;1;1;25000;2;1;2; ;5;11;2;11;11;10;11;2360,55958760988
2535090;1;3;1;10;1;1;1;4;2001;9;3; ;1; ; ;1;5; ;2;1;2; ;3;3; ;11;3;10;11;2360,55958760988
2535090;2;1;2;10;1;1;1;10;1974;36;1;6;1; ; ;2;1;20000;2;1;2; ;5;11;2;11;11;10;11;2360,55958760988
2535090;2;2;2;10;2;2;1;2;1964;46;5;6;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2360,55958760988
2535091;1;1;1;10;1;1;1;4;1945;65;1;4;1; ; ;3; ; ;2;1;2; ;4;8; ;11;8;10;11;2642,99258293524
2535092;1;1;1;10;1;1;1;11;1970;39;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;2426,84993380674
2535092;1;2;1;10;2;2;1;6;1977;33;2;2;1; ; ;1;3;64400;2;1;2; ;6;5;4;11;16;10;11;2426,84993380674
2535092;1;3;1;10;2;2;1;6;2008;2;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;10;11;2426,84993380674
2535093;1;1;1;10;1;1;1;11;1968;41;1;3;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2144,23250620896
2535093;1;2;1;10;2;2;1;3;1970;40;2;3;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2144,23250620896
2535093;1;3;1;10;2;2;1;7;1998;12;3;6;1; ; ;3; ; ;2;1;1;1;4;6; ;11;6;10;11;2144,23250620896
2535093;1;4;1;10;2;1;1;11;2003;6;3; ;1; ; ;3; ; ;2;1;1;1;3;0; ;11;0;10;11;2144,23250620896
2535093;1;5;1;10;2;2;1;8;2006;4;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;11;0;10;11;2144,23250620896
2535094;1;1;1;10;1;1;1;8;1966;44;1;4;2;1;36; ; ; ;2;1;2; ;6;2;3;11;13;10;11;1797,31586906631
2535094;1;2;1;10;1;2;1;4;1991;19;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;1797,31586906631
2535094;1;3;1;10;1;1;1;12;1994;15;3;6;2;1;36; ; ; ;1;1;1;1;5;10;1;11;10;10;11;1797,31586906631
2535095;1;1;1;10;1;2;1;11;1935;74;1;5;1; ; ;3; ; ;2;1;2; ;4;7; ;11;7;10;11;2412,60649201757
2535096;1;1;1;10;1;2;1;10;1968;41;1;4;1; ; ;1;1;20600;2;1;2; ;6;3;3;11;14;10;11;2335,38731998881
2535096;1;2;1;10;2;2;1;5;1985;25;3;6;1; ; ;1;1;20600;2;1;2; ;6;5;4;11;16;10;11;2335,38731998881
2535096;1;3;1;10;2;1;1;3;2001;9;3; ;1; ; ;1;5; ;2;1;1;2;3;1; ;11;1;10;11;2335,38731998881
2535096;1;4;1;10;4;2;1;10;1988;22;3;2;1; ; ;2;5; ;2;1;1;1;6;1;2;11;12;10;11;2335,38731998881
2535096;1;5;1;10;5;1;1;4;1984;26;5;2;1; ; ;2;1;98;2;1;2; ;5;11;2;11;11;10;11;2335,38731998881
2535096;1;6;1;10;2;2;1;11;2005;4;4; ;1; ; ;2;5; ;2;2;1;2;2;0; ;11;0;10;11;2335,38731998881
2535097;1;1;1;10;1;1;1;7;1924;86;1;3;1; ; ;1;2;304000;2;1;2; ;6;3;3;11;14;10;11;2792,44480290459
2535097;1;2;1;10;2;2;1;5;1954;56;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;2792,44480290459
2535098;1;1;1;10;1;1;1;2;1978;32;1;3;1; ; ;1;3;250000;2;1;1;2;6;8;5;11;19;10;11;2351,09415834613
2535098;1;2;1;10;2;2;1;3;1979;31;2;3;1; ; ;1;1;137800;2;1;2; ;6;7;5;11;18;10;11;2351,09415834613
2535099;1;1;1;10;1;2;1;7;1966;44;1;4;1; ; ;1;1;20600;2;1;2; ;4;9; ;11;9;10;11;2046,02314470085
2535099;1;2;1;10;2;2;1;1;1988;22;3;6;1; ; ;1;5; ;2;1;1;2;6;4;2;11;15;10;11;2046,02314470085
2535099;1;3;1;10;3;2;1;4;1992;18;3;6;1; ; ;1;5; ;2;1;1;2;5;10;1;11;10;10;11;2046,02314470085
2535100;1;1;1;10;1;2;1;4;1956;54;1;4;1; ; ;1;3;64400;2;1;2; ;6;5;4;11;16;10;11;2454,30908582807
2535101;1;1;1;10;1;1;1;9;1968;42;1;3;1; ; ;1;1;80000;2;1;2; ;6;6;5;11;17;10;11;1985,7520012726
2535101;1;2;1;10;2;2;1;11;1969;40;2;2;1; ; ;1;3;64400;2;1;2; ;6;5;4;11;16;10;11;1985,7520012726
2535101;1;3;1;10;3;1;1;10;1990;19;3;6;1; ; ;1;5; ;2;1;1;2;6;3;2;11;14;10;11;1985,7520012726
2535101;1;4;1;10;2;1;1;4;2000;10;3;6;1; ; ;1;5; ;2;1;1;2;3;4; ;11;4;10;11;1985,7520012726
2535101;1;5;1;10;2;2;1;5;2005;5;3; ;1; ; ;1;5; ;2;1;1;2;2;1; ;11;0;10;11;1985,7520012726
2535101;1;6;1;10;2;2;1;1;1993;17;9;6;1; ; ;1;5; ;2;1;1;2;6;2;2;11;13;10;11;1985,7520012726
2535102;1;1;1;10;1;2;1;10;1984;26;1;6;1; ; ;1;3;102000;2;1;2; ;6;5;4;11;16;10;11;2250,16611526446
2535102;1;2;1;10;2;2;1;5;1987;23;9;6;1; ; ;1;1;48000;1;1;2; ;6;5;4;11;16;10;11;2250,16611526446
2535103;1;1;1;10;1;2;1;2;1954;56;1;4;1; ; ;1;2;220000;1;1;2; ;4;7; ;11;7;10;11;2125,73879197821
2535103;1;2;1;10;2;2;1;4;1988;22;3;1;1; ; ;1;3;64400;2;1;1;2;6;3;3;11;14;10;11;2125,73879197821
2535103;1;3;1;10;3;1;1;7;1990;20;9;1;1; ; ;1;1;20600;2;1;2; ;6;1;2;11;12;10;11;2125,73879197821
2535103;1;4;1;10;2;2;1;5;2010;0;4; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;10;11;2125,73879197821
2535104;1;1;1;10;1;1;1;12;1932;77;1;3;1; ; ;1;2;270000;2;1;2; ;4;9; ;11;9;10;11;3174,75443046428
2535104;1;2;1;10;2;2;1;11;1935;74;2;3;1; ; ;1;5; ;2;1;2; ;5;10;1;11;10;10;11;3174,75443046428
2535104;1;3;1;10;1;2;1;4;1961;49;3;6;1; ; ;1;1;140000;2;1;2; ;6;5;4;11;16;10;11;3174,75443046428
2535104;1;4;1;10;1;2;1;1;1957;53;3;4;1; ; ;1;3;150000;2;1;2; ;6;6;5;11;17;10;11;3174,75443046428
2535105;1;1;1;10;1;1;1;1;1985;25;1;1;1; ; ;2;1;36000;2;1;2; ;5;11;2;11;11;10;11;1681,11278480061
2535105;1;2;1;10;2;2;1;11;1990;19;2;1;1; ; ;2;5; ;2;1;2; ;6;3;3;11;14;10;11;1681,11278480061
2535105;1;3;1;10;3;1;1;4;1983;27;5;6;2;2; ; ; ; ;1;1;2; ;5;11;2;11;11;10;11;1681,11278480061
2535105;2;1;2;10;1;2;1;5;1967;43;1;4;1; ; ;1;1;20600;2;1;2; ;4;8; ;11;8;10;11;1681,11278480061
2535105;2;2;2;10;1;1;1;12;1992;17;3;6;1; ; ;1;5; ;2;1;1;1;6;0;2;11;11;10;11;1681,11278480061
2535105;2;3;2;10;1;2;1;5;1998;12;3;6;1; ; ;1;5; ;2;1;1;1;4;6; ;11;6;10;11;1681,11278480061
2535106;1;1;1;10;1;1;1;7;1974;36;1;3;1; ; ;1;3;64400;2;1;2; ;6;7;5;11;18;10;11;2351,09415834613
2535106;1;2;1;10;2;2;1;5;1982;28;2;3;1; ; ;1;1;96000;2;1;2; ;6;6;5;11;17;10;11;2351,09415834613
2535107;1;1;1;10;1;1;1;11;1970;39;1;3;1; ; ;1;3;64400;2;1;2; ;6;3;3;11;14;10;11;2908,95750267982
2535107;1;2;1;10;2;2;1;1;1976;34;2;3;1; ; ;1;5; ;2;1;2; ;6;4;3;11;15;10;11;2908,95750267982
2535107;1;3;1;10;2;1;1;6;2000;10;3;6;1; ; ;1;5; ;2;1;1;2;3;2; ;11;2;10;11;2908,95750267982
2535107;1;4;1;10;2;2;1;12;2005;4;3; ;1; ; ;1;5; ;2;2;1;2;2;1; ;11;0;10;11;2908,95750267982
2535107;1;5;1;10;2;2;1;9;2010;0;3; ;1; ; ;1;5; ;2; ; ; ; ; ; ;11; ;10;11;2908,95750267982
2535108;1;1;1;10;1;2;1;2;1973;37;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2;11;11;10;11;2667,24835589176
2535108;1;2;1;10;2;1;1;11;1965;44;2;2;1; ; ;1;1;48000;2;1;2; ;6;5;4;11;16;10;11;2667,24835589176
2535108;1;3;1;10;1;2;1;3;1993;17;3;6;1; ; ;1;2;98;2;1;1;1;6;0;2;11;11;10;11;2667,24835589176
2535108;1;4;1;10;1;2;1;1;2006;4;3; ;1; ; ;1;5; ;2;2;1;2;2;1; ;11;0;10;11;2667,24835589176
2535109;1;1;1;10;1;2;1;6;1968;42;1;4;1; ; ;1;5; ;2;1;2; ;6;5;4;11;16;10;11;2425,86145558786
2535109;1;2;1;10;2;2;1;5;1987;23;3;6;1; ; ;1;3;64400;2;1;2; ;5;11;2;11;11;10;11;2425,86145558786
2535109;1;3;1;10;3;2;1;3;1992;18;3;6;2;1;7; ; ; ;1;1;1;2;5;10;1;11;10;10;11;2425,86145558786
2535109;1;4;1;10;4;1;1;2;1935;75;5;5;1; ; ;1;3;64400;2;1;2; ;4;8; ;11;8;10;11;2425,86145558786
2535111;1;1;1;10;1;1;1;7;1987;23;1;2;1; ; ;3; ; ;2;1;2; ;6;2;2;11;13;10;11;2295,8285808917
2535111;1;2;1;10;2;2;1;9;1977;33;2;2;1; ; ;3; ; ;1;1;2; ;5;11;2;11;11;10;11;2295,8285808917
2535112;1;1;1;10;1;1;1;12;1976;33;1;2;1; ; ;1;5; ;2;1;2; ;6;3;2;11;14;10;11;2351,09415834613
2535112;1;2;1;10;2;2;1;9;1980;30;2;2;1; ; ;1;1;20600;2;1;2; ;6;6;5;11;17;10;11;2351,09415834613
2535114;1;1;1;10;1;1;1;1;1962;48;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;11;9;10;11;2821,31299001536
2535114;1;2;1;10;2;2;1;4;1965;45;2;2;2;1;180; ; ; ;2;1;2; ;5;11;2;11;11;10;11;2821,31299001536
2535115;1;1;1;10;1;1;1;6;1980;30;1;3;1; ; ;1;1;20600;2;1;1;2;6;1;2;11;12;10;11;2357,84090603632
2535115;1;2;1;10;2;2;1;12;1981;28;2;3;1; ; ;1;1;20600;2;1;1;1;6;2;3;11;13;10;11;2357,84090603632
2535115;1;3;1;10;2;1;1;6;2007;3;3; ;1; ; ;1;5; ;2;2;1;2;2;0; ;11;0;10;11;2357,84090603632
2535115;2;1;2;10;1;1;1;11;1982;27;1;2;1; ; ;3; ; ;2;1;2; ;5;11;2;11;11;10;11;2357,84090603632
2535115;2;2;2;10;2;2;1;10;1983;26;2;2;1; ; ;3; ; ;2;1;2; ;4;8; ;11;8;10;11;2357,84090603632
2535115;2;3;2;10;1;2;1;3;2003;7;3; ;1; ; ;3; ; ;2;1;1;2;3;2; ;11;2;10;11;2357,84090603632
2535115;2;4;2;10;1;1;1;12;2006;3;3; ;1; ; ;3; ; ;2;2;1;2;2;0; ;11;0;10;11;2357,84090603632
2535116;1;1;1;10;1;1;1;9;1950;60;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;10;11;2633,96429796822
2535116;1;2;1;10;2;2;1;5;1951;59;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;11;5;10;11;2633,96429796822
2535116;1;3;1;10;3;1;1;9;1987;23;3;6;1; ; ;1;4; ;2;1;2; ;5;11;2;11;11;10;11;2633,96429796822
2535117;1;1;1;10;1;1;1;6;1977;33;1;2;1; ; ;1;5; ;2;1;2; ;4;9; ;11;9;10;11;1988,47068284615
2535117;1;2;1;10;2;2;1;7;1978;32;2;2;1; ; ;1;3;64400;2;1;1;1;6;0;2;11;11;10;11;1988,47068284615
2535117;1;3;1;10;2;1;1;4;1997;13;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;11;5;10;11;1988,47068284615
2535117;1;4;1;10;2;2;1;4;1998;12;3;6;1; ; ;1;5; ;2;1;1;1;4;0; ;11;5;10;11;1988,47068284615
2535118;1;1;1;10;1;1;1;11;1958;51;1;2;1; ; ;3; ; ;2;1;2; ;4;9; ;11;9;10;11;2268,36942887037
2535118;1;2;1;10;2;2;1;7;1968;42;2;2;1; ; ;3; ; ;2;1;2; ;4;9; ;11;9;10;11;2268,36942887037
