DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2535123;1;4;1;1;1;1;1;1;1;1; ; ;100000000;650000; ;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;7;1;2;1;1;1;4;3;1;01;11;10;11;1;2351,09415834613
2535124;1;2;2;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;1874,60323539495
2535125;1;1;1;1;2;1;1;1;3;3; ; ; ; ;260000;2;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;1;3;2;2; ;4;1;4;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;1663,57583457771
2535126;1;3;2;1;1;1;1;1;3;1; ; ;60000000;400000; ;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2603,76130579742
2535127;1;1;1;1;2;1;1;6; ;3; ; ; ; ;260000;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;2;1;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;3;3;1;01;11;10;11;1;2159,93934456628
2535128;1;1;1;1;2;1;1;1;3;3; ; ; ; ;290000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;4;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2351,09415834613
2535129;1;3;2;1;1;1;1;1;3;1; ; ;98;300000; ;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;4;2;2; ;6;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2531,32419734647
2535130;1;1;1;1;2;1;1;6; ;3; ; ; ; ;240000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;3;1;4;1;4;1;2;1;1;1;3;3;1;01;11;10;11;1;2217,35412385753
2535132;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;7;1;1;1;1;1;4;3;1;01;11;10;11;1;1953,50948960242
2535133;1;2;1;1;1;1;1;1;3;3; ; ; ; ;330000;2;1;1;1;1;1;2;2;2;1;2;1;2;1;1;1;1;1;1;2;1;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2159,93934456628
2535134;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2297,36017175973
2535135;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2375,8346287939
2535136;1;1;1;1;2;1;1;1;3;3; ; ; ; ;230000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2091,68561032809
2535137;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;2;2;1;1;1;3;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2721,21967506852
2535138;1;4;1;1;1;1;1;1;3;1; ; ;200000000;500000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2834,14739671508
2535139;1;4;2;1;1;1;1;1;3;1; ; ;200000000;600000; ;2;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2272,61970131196
2535140;1;4;3;1;1;1;1;1;3;3; ; ; ; ;270000;1;2;1;2;2;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;6;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2286,89514404448
2535143;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2141,19325473905
2535144;1;5;4;1;1;1;1;1;3;3; ; ; ; ;98;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;7;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;1404,74211341984
2535145;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;2;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;1988,47068284615
2535146;1;4;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;1;1;4;1;1;1;1;1;2;2;1;01;11;10;11;1;2035,66473934143
2535147;1;2;1;1;1;1;1;1;3;2; ;350000;45000000;300000; ;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2217,35412385753
2535148;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2043,73626030059
2535149;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2046,02314470085
2535150;1;2;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;1;1;2;2;1;2;2;1;2;1;2;2;2;1;2;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2351,09415834613
2535151;1;2;2;1;2;1;1;1;4;3; ; ; ; ;280000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;6;1;4;1;3;1;2;1;1;1;2;3;1;01;11;10;11;1;1765,07870451956
2535152;1;4;3;1;1;1;1;1;3;1; ; ;25000000;150000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;1;3;1;01;11;10;11;1;2236,24532983233
2535153;1;1;1;1;1;1;1;1;4;2; ;300000;11000000;150000; ;1;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;1;1;2;2; ;4;1;1;1;1;1;2;1;1;1;1;3;1;01;11;10;11;1;2376,99068130095
2535154;1;4;1;1;1;1;1;1;3;1; ; ;48000000;350000; ;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2792,44480290459
2535155;1;4;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2633,96429796822
2535156;1;4;1;1;1;1;1;1;3;1; ; ;30000000;300000; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2792,44480290459
2535157;1;4;2;1;1;1;1;1;3;1; ; ;40000000;300000; ;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2834,14739671508
2535158;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;1;1;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2424,13125223318
2535159;1;4;2;1;1;1;1;1;3;2; ;240000;45000000;320000; ;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;2;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2295,8285808917
2535160;1;4;2;1;1;1;1;1;3;2; ;180000;35000000;300000; ;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;1;1;2;2; ;3;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2272,61970131196
2535161;1;1;1;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2068,47673074835
2535162;1;5;3;1;1;1;1;1;3;1; ; ;150000000;1000000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;3110,77078012017
2535163;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;1852,14964934744
2535164;1;1;1;1;1;1;1;1;3;3; ; ; ; ;140000;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;5;1;1;1;4;1;1;1;1;1;1;3;1;01;11;10;11;1;2291,9766861806
2535165;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;1;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2268,36942887037
2535166;1;3;2;1;1;1;1;1;3;3; ; ; ; ;140000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;1;2;1;1;2;2; ;3;1;1;1;2;1;1;1;1;1;1;3;1;01;11;10;11;1;2569,21638604833
2535167;1;4;2;1;1;1;1;1;4;1; ; ;60000000;250000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2309,39156453564
2535168;1;2;1;1;1;1;1;1;3;1; ; ;25000000;250000; ;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;1;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;1;01;11;10;11;1;2501,84086158027
2535169;1;4;2;1;1;1;1;1;3;1; ; ;55000000;360000; ;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2603,76130579742
2535170;1;4;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2321,14387819964
2535175;1;4;1;1;1;1;1;1;3;2; ;150000;50000000;300000; ;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2351,09415834613
2535176;1;2;2;1;1;1;1;1;3;1; ; ;70000000;300000; ;1;2;1;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2825,11911174807
2535177;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2159,93934456628
2535178;1;1;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;2;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2348,37547677257
2535179;1;1;1;1;2;1;1;1;3;3; ; ; ; ;90000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2; ;2;1;4;1;2;1;1;1;1;1;2;3;1;01;11;10;11;1;2001,45883962992
2535180;1;1;1;1;2;1;1;1;3;3; ; ; ; ;90000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2; ;2;2; ;3;1;4;1;2;1;1;1;1;1;2;3;1;01;11;10;11;1;2426,84993380674
2535181;1;2;1;1;1;1;1;1;3;1; ; ;150000000;350000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2412,60649201757
2535182;1;2;1;1;1;1;1;1;3;1; ; ;98;98; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;2;1;2;1;1;1;1;1;2;3;1;01;11;10;11;1;2412,60649201757
2535183;1;1;1;1;2;1;1;1;4;3; ; ; ; ;150000;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2; ;3;1;4;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2192,61365340976
2535184;1;5;3;1;1;1;1;1;3;4; ; ; ;400000; ;2;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;2;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;3096,27997343012
2535185;1;2;1;1;1;1;1;1;4;1; ; ;98;98; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;1;1;2;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2412,60649201757
2535186;1;2;1;1;1;1;1;1;4;2; ;180000;30000000;150000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;1;1;1;1;3;1;01;11;10;11;1;2339,93428994681
2535187;1;3;1;1;1;1;1;6; ;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;1;1;1;1;1;3;1;01;11;10;11;1;2339,93428994681
2535188;1;4;3;1;1;1;1;1;3;3; ; ; ; ;170000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;1;01;11;10;11;1;2058,75920681687
2535189;1;4;3;1;1;1;1;1;3;1; ; ;45000000;98; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;1901,10562340842
2535190;1;4;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;3;2;2; ;8;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2669,27276462374
2535191;1;4;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;1942,80821721891
2535192;1;4;2;1;1;1;1;1;3;2; ;190000;50000000;380000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2068,47673074835
2535193;1;4;2;1;1;1;1;1;3;1; ; ;50000000;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2529,26081534221
2535194;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2090,93031679586
2535195;1;4;2;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;1933,20510539172
2535196;1;2;1;1;2;1;1;1;4;3; ; ; ; ;280000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2104,67376711185
2535197;1;4;2;1;1;1;1;1;3;2; ;300000;45000000;280000; ;1;2;1;2;2;2;2;2;2;1;1;2;2;2;2;1;2;1;1;2;2;1;4;2;2; ;5;1;1;1;3;1;1;1;1;1;2;3;1;01;11;10;11;1;1909,99622581199
2535198;1;1;1;1;1;1;1;1;2;4; ; ; ;150000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2159,93934456628
2535199;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;2;2;2;2;1;1;1;1;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;1877,32191696851
2535200;1;1;1;1;2;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;4;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2217,35412385753
2535201;1;4;3;1;1;1;1;1;3;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;1;01;11;10;11;1;1715,53393556514
2535203;1;4;3;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2751,42266723933
2535208;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2530,50200558541
2535209;1;1;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;1;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2159,93934456628
2535210;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2502,60570926735
2535211;1;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;11;10;11;1;2213,10385141594
2535212;1;4;4;1;1;1;1;1;3;1; ; ;40000000;120000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;5;2;2; ;7;1;1;1;2;1;1;1;1;1;2;3;1;01;11;10;11;1;2285,58426425742
2535213;1;2;2;1;2;1;1;1;4;3; ; ; ; ;100000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;4;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2146,95118778252
2535214;1;1;1;1;2;1;1;6; ;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2159,93934456628
2535215;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;2;2;1;01;11;10;11;1;2056,72441708435
2535216;1;2;1;1;2;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;4;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2451,59040425451
2535217;1;1;1;1;2;1;1;1;4;3; ; ; ; ;170000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;4;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;1822,05633951408
2535218;1;2;1;1;1;1;1;1;3;1; ; ;98;450000; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;1;01;11;10;11;1;3025,14853647997
2535219;1;4;3;1;1;1;1;1;3;6;LE PAGAN A UNA PERSONA PARTICULAR; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;1;8;1;1;1;1;1;1;1;6;1;01;11;10;11;1;2240,84979164405
2535220;1;4;2;1;1;1;1;1;3;3; ; ; ; ;250000;1;1;1;1;1;1;1;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;1;01;11;10;11;1;2091,68561032809
2535221;1;5;3;1;1;1;1;1;3;6;LE PAGA A  UNA PERSONA  PARTICULAR; ; ;350000; ;1;1;1;1;1;1;2;2;2;2;2;2;1;2;2;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2348,37547677257
2535222;1;4;2;1;1;1;1;1;3;2; ;165000;45000000;300000; ;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;2;2;1;1;2;2; ;4;1;2;1;4;1;1;1;1;1;2;2;1;01;11;10;11;1;2502,60570926735
2535223;1;5;3;1;1;1;1;1;3;2; ;200000;50000000;350000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;5;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2298,46273870374
2535224;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;6;1;1;1;1;1;2;3;1;01;11;10;11;1;2222,70696324313
2535225;1;5;4;1;1;1;1;1;3;1; ; ;55000000;350000; ;1;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;5;2;2; ;5;1;2;1;2;1;1;1;1;1;2;3;1;01;11;10;11;1;2165,15450138844
2535226;1;5;2;1;1;1;1;1;3;1; ; ;60000000;400000; ;1;1;1;2;2;1;2;2;2;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2114,1391963756
2535227;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;4;1;3;1;1;1;1;1;2;3;1;01;11;10;11;1;2104,67376711185
2535228;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;4;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2159,93934456628
2535229;1;1;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;2295,8285808917
2535230;1;3;2;1;1;1;1;1;4;3; ; ; ; ;300000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;2;2;1;3;2;2; ;3;1;2;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;1742,05029161188
2535231;1;1;1;1;1;1;2;1;1;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;3;1;1;8;1;1;2;1;1;2;0;3; ;01;11;10;11;1;2655,88960460905
2535234;1;4;3;1;1;1;1;1;3;3; ; ; ; ;450000;2;2;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;7;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2305,86883701562
2535239;1;5;3;1;1;1;1;1;3;3; ; ; ; ;370000;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;7;1;1;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2519,29280457056
2535240;1;4;3;1;1;1;1;1;3;2; ;350000;50000000;400000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2237,17795848069
2535241;1;1;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;1;3;2;2; ;4;1;4;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;1928,33722198135
2535242;1;4;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;2;2;1;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;2;1;1;1;2;3;1;01;11;10;11;1;1875,65264353703
2535243;1;2;2;1;2;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;4;1;4;1;1;1;1;1;2;3;1;01;11;10;11;1;2323,63500632481
