DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011;AREA
4953591;1;2;1;70;1;8;48;1; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;920000;2; ;97;95;45;1;1;07;4521;76;3105,70709513476; 
4953599;1;1;1;70;1;4;48;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;920000;2; ;97;95;45;1;1;07;4521;76;2498,26990059168; 
4953599;1;2;1;70;1;4;48;1; ;2;54;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;920000;2; ;45;39;91;1;1;07;9199;76;2498,26990059168; 
4953613;1;1;1;70;1;40;48;1; ;2;40;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;33;52;1;2;07;5233;76;2240,7072246653; 
4953631;1;3;1;70;1;52;48;1; ;2;52;1; ;2;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1500000;1;2;16;30;51;1;2;07;5132;05;1155,64792071538;05
4953634;1;1;1;70;1;2;48;1; ;2;2;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;413000;828116;2; ;79;79;18;1;1;07;1810;05;1160,80113324136;05
4953652;1;1;1;70;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;828116;2; ;45;59;18;1;1;07;1810;05;1465,78900901504;05
4953656;1;1;1;70;1;24;48;1; ;2;24;1; ;4;1;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1600000;1;1;83;95;45;1;2;07;4530;05;955,436415435939;05
4953665;1;4;1;70;1;8;48;1; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;44;39;74;1;1;07;7413;05;841,40044162685;05
4953673;1;2;1;70;1;52;48;1; ;2;60;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;55;55;74;1;2;07;7493;05;1209,91910258466;05
4953687;1;2;1;70;1;24;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;33; ; ;1;2;07; ;05;1060,20121305689;05
4953689;1;2;1;70;1;28;48;1; ;2;28;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;97;97;55;1;2;07;5521;05;1115,89036274002;05
4953689;1;3;1;70;1;4;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;45; ; ;1;1;07; ;05;1115,89036274002;05
4953713;1;3;1;70;1;240;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;97; ; ;1;2;07; ;05;938,245941440302;05
4953716;1;2;1;70;1;10;48;4; ;2;10;1; ;1;2;2; ; ; ; ;1; ; ; ; ; ; ;2; ;828116;2; ;98;93;45;1;1;07;4552;05;1201,98823190387;05
4953722;1;3;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;39;39;65;1;1;07;6512;05;1064,7854302131;05
4953730;1;2;1;70;1;2;48;1; ;2;60;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;74;1;1;07;7491;05;2086,86015756196;05
4953731;1;3;1;70;1;52;48;1; ;2;52;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;38;38;74;1;2;07;7499;05;1137,79854429978;05
4953732;1;2;1;70;1;4;48;1; ;2;5;5; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;1;2600000;2000000;2; ;95;95;45;1;1;07;4521;05;2302,12740711834;05
4953738;1;3;1;70;1;2;48;1; ;2;28;3; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;54;95;1;1;07;9500;05;1701,34323562998;05
4953742;1;2;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;55; ; ;1;2;07; ;05;1111,72548530354;05
4953756;1;3;1;70;1;52;48;1; ;2;12;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1100000;2; ;03;03;18;1;2;07;1810;05;1138,45744671974;05
4953758;1;3;1;70;1;20;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;07; ;05;955,436415435939;05
4953759;1;4;1;70;1;85;48;1; ;2;65;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;32;32;52;1;2;07;5221;05;787,140832630867;05
4953766;1;3;1;70;1;8;48;1; ;2;8;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;97;51;1;1;07;5125;05;1169,68371824196;05
4953768;1;2;1;70;1;8;48;1; ;2;8;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;85;1;1;07;8531;05;955,436415435939;05
4953769;1;4;1;70;1;16;48;1; ;2;16;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;34;84;34;1;2;07;3410;05;1110,73715021404;05
4953775;1;1;1;70;1;24;48;4; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;77;79;45;1;2;07;4552;05;1060,20121305689;05
4953783;1;2;1;70;1;16;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;39;39;29;1;2;07;2929;05;1041,19260718656;05
4953786;1;5;1;70;1;40;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1000000; ; ;38; ; ;1;2;07; ;05;1295,67529433528;05
4953798;1;1;1;70;1;4;48;1; ;2;4;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;828116;828116;2; ;33;11;75;1;1;07;7530;05;1170,43185584172;05
4953811;1;2;1;70;1;10;48;1; ;2;10;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;95;85;92;1;1;07;9249;05;1138,45744671974;05
4953813;1;3;1;70;1;4;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;37;37;64;1;1;07;6412;05;1138,45744671974;05
4953821;1;2;1;70;1;52;48;1; ;2;202;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;2;07;5233;05;1078,82122773967;05
4953830;1;1;1;70;1;4;48;5; ;2;156;1; ;5;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADA; ;2; ;828116;3; ;21;39;45;1;1;07;4559;05;1373,10838663807;05
4953835;1;2;1;70;1;52;48;1; ;2;4;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;100000;828116;2; ;80;79;25;1;2;07;2529;05;1176,08606727286;05
4953837;1;2;1;70;1;12;48;4; ;2;15;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;92;1;1;07;9233;05;1454,69970095221;05
4953838;1;3;1;70;1;4;24;1; ;2;4;4; ;1;2;1; ; ; ; ;1; ; ; ; ; ; ;1;1350000;1500000;2; ;05;05;74;1;1;07;7414;05;1082,7990455688;05
4953841;1;4;1;70;1;12;48;1; ;2;104;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;13;30;80;1;1;07;8042;05;1434,17414630529;05
4953843;1;2;1;70;1;104;60;4; ;2;104;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;83;84;11;1;2;07;1110;05;1157,07746140253;05
4953844;1;2;1;70;1;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;45;52;1;2;07;5233;05;1528,93120301163;05
4953845;1;2;1;70;1;2;48;3; ;2;2;3; ;1;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;1;900000;828116;2; ;54;54;95;1;1;07;9500;05;955,436415435939;05
4953848;1;2;1;70;1;16;48;2; ;2;16;1; ;7;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;12000000;2; ;13;13;80;1;2;07;8043;05;1111,12574140158;05
4953853;1;2;1;70;1;8;48;4; ;2;8;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;1;07;5529;05;1404,1071042378;05
4953853;1;3;1;70;1;8;48;4; ;2;3;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;360000;828116;2; ;53;84;50;1;1;07;5040;05;1404,1071042378;05
4953860;1;1;1;70;1;96;48;1; ;2;120;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;55;55;74;1;2;07;7493;05;891,905630251814;05
4953861;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;45;32;51;1;1;07;5155;05;1123,73199824101;05
4953864;1;1;1;70;1;52;48;1; ;2;52;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;828116;2; ;53;54;85;1;2;07;8532;05;1297,49342620997;05
4953864;1;2;1;70;1;1;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;828116;2; ;53;45;51;1;1;07;5135;05;1297,49342620997;05
4953865;1;2;1;70;1;50;48;1; ;2;99;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;54;55;1;2;07;5511;05;1420,87823851371;05
4953872;1;1;1;70;1;4;48;3; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;1;50000;828116;2; ;54;55;80;1;1;07;8050;05;1037,58721530285;05
4953873;1;1;1;70;1;12;48;1; ;2;18;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;70000;828116;2; ;55;55;92;1;1;07;9219;05;1151,52995705322;05
4953890;1;2;1;70;1;52;48;1; ;2;52;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;79;18;1;2;07;1810;05;1018,96720062006;05
4953891;1;6;1;70;1;2;48;1; ;2;24;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;39;75;1;1;07;7512;05;1164,99675921002;05
4953898;1;4;1;70;1;104;48;4; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;57;71;13;1;2;07;1320;05;951,442432364693;05
4953901;1;6;1;70;1;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;150000;828116;2; ;45;59;18;1;1;07;1810;05;1420,78500645498;05
4953936;1;3;1;70;1;52;48;1; ;2;4;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;98;828000;2; ;55;45;92;1;2;07;9242;08;595,286026208552;08
4953938;1;3;1;70;1;12;30;1; ;2;12;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;816000;2; ;03;39;85;1;1;07;8511;08;574,728327041327;08
4953942;1;4;1;70;1;24;48;1; ;2;84;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;55;45;52;1;2;07;5239;08;629,145740146962;08
4953942;1;6;1;70;1;28;48;1; ;2;28;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;03;03;45;1;2;07;4542;08;629,145740146962;08
4953945;1;1;1;70;1;12;48;1; ;2;20;1; ;7;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;45;97;24;1;1;07;2424;08;531,210913311717;08
4953945;1;2;1;70;1;2;48;3; ;2;2;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;1;300000;98;2; ;54;53;55;1;1;07;5521;08;531,210913311717;08
4953952;1;3;1;70;1;104;48;1; ;2;104;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;13;80;1;2;07;8011;08;647,586291341773;08
4953952;1;8;1;70;1;28;48;1; ;2;28;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;33;84;50;1;2;07;5020;08;647,586291341773;08
4953958;1;3;1;70;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;97; ; ;1;1;07; ;08;564,533514970868;08
4953976;1;2;1;70;1;52;40;2; ;2;52;2; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;13;13;80;1;2;07;8043;08;401,889605787243;08
4953977;1;1;1;70;1;4;48;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;54;54;95;1;1;07;9500;08;502,427267882427;08
4953979;1;5;1;70;1;12;48;1; ;2;12;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;45;45;52;1;1;07;5211;08;631,098085261588;08
4953980;1;4;1;70;1;18;48;1; ;2;30;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;39;32;85;1;2;07;8512;08;627,614850223041;08
4953981;1;3;1;70;1;104;48;1; ;2;104;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;55;54;95;1;2;07;9500;08;482,676401585653;08
4953984;1;2;1;70;1;24;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;07;5233;08;588,446330011662;08
4953984;1;3;1;70;1;8;48;1; ;2;28;1; ;8;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;828116;1;1;38;38;74;1;1;07;7499;08;588,446330011662;08
4953986;1;2;1;70;1;32;48;1; ;2;32;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;34;34;91;1;2;07;9192;08;471,453576843853;08
4953986;1;7;1;70;1;24;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;53;45;15;1;2;07;1551;08;471,453576843853;08
4953987;1;4;1;70;1;4;48;3; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;55;74;1;1;07;7493;08;478,824978832416;08
4953989;1;1;1;70;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;53;53;55;1;1;07;5529;08;626,638416774535;08
4953989;1;5;1;70;1;14;48;1; ;2;14;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;58;58;85;1;2;07;8511;08;626,638416774535;08
4953989;1;8;1;70;1;30;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;820000; ; ;58; ; ;1;2;07; ;08;626,638416774535;08
4953990;1;3;1;70;1;16;48;1; ;2;16;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;39;45;52;1;2;07;5235;08;480,457608048353;08
4953990;1;5;1;70;1;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;59;59;85;1;1;07;8513;08;480,457608048353;08
4953995;1;7;1;70;1;104;48;1; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;828116;2; ;85;85;72;1;2;07;7250;08;431,999636264432;08
4954003;1;4;1;70;1;24;48;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;98;60;1;2;07;6031;08;638,842711315672;08
4954007;1;3;1;70;1;20;40;4; ;2;20;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;45;39;85;1;2;07;8512;08;586,929512115378;08
4954009;1;2;1;70;1;104;48;1; ;2;104;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;70;70;18;1;2;07;1810;08;535,559806829948;08
4954011;1;3;1;70;1;5;48;4; ;2;120;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;320000;2; ;95;93;36;1;1;07;3611;08;613,393970000127;08
4954024;1;2;1;70;1;8;48;1; ;2;28;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;53;55;1;1;07;5529;08;311,054184915256;08
4954025;1;1;1;70;1;4;48;1; ;2;4;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;1;98;800000;2; ;58;59;52;1;1;07;5239;08;392,464643759893;08
4954030;1;4;1;70;1;52;48;1; ;2;20;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;79;18;1;2;07;1810;08;605,710172368151;08
4954032;1;2;1;70;1;4;48;1; ;2;4;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;72;70;26;1;1;07;2696;08;535,559806829948;08
4954033;1;1;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;58;52;1;1;07;5211;08;521,518978493838;08
4954035;1;3;1;70;1;16;48;1; ;2;16;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;84;84;50;1;2;07;5020;08;622,382583892215;08
4954042;1;4;1;70;1;52;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828000;2; ;32;32;26;1;2;07;2610;08;569,575718590064;08
4954052;1;2;1;70;1;4;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;39;45;52;1;1;07;5211;08;444,467794129012;08
4954058;1;3;1;70;1;32;48;1; ;2;32;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;85;85;45;1;2;07;4522;08;574,872966900073;08
4954061;1;2;1;70;1;1;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;13; ; ;1;1;07; ;08;1347,50457835529;08
4954067;1;3;1;70;1;104;48;2; ;2;104;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;830000;2; ;13;39;92;1;2;07;9231;08;1097,98477886448;08
4954071;1;1;1;70;1;52;48;1; ;2;21;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;13;13;80;1;2;07;8043;08;647,459446427015;08
4954084;1;2;1;70;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828000; ; ;03; ; ;1;2;07; ;08;497,274659431164;08
4954103;1;2;1;70;1;16;24;1; ;2;68;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;414000;2; ;45;45;15;1;2;07;1594;08;582,580618597147;08
4954106;1;2;1;70;1;28;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;07; ;08;519,198445664521;08
4954115;1;1;1;70;1;48;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;53;55;1;2;07;5529;08;625,294317393725;08
4954180;1;3;1;70;1;52;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;850000;2; ;18;18;92;1;2;07;9241;11;2810,76171902449;11
4954182;1;4;1;70;1;20;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;53;53;55;1;2;07;5529;11;3969,12574869164;11
4954193;1;1;1;70;1;24;40;1; ;2;28;1; ;2;2;1; ; ; ; ; ; ; ; ;1;DE LA PENSION; ;2; ;828116;3; ;33;33;52;1;2;07;5225;11;2684,61601780138;11
4954193;1;3;1;70;1;20;40;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;54;85;1;2;07;8532;11;2684,61601780138;11
4954195;1;3;1;70;1;52;40;1; ;2;120;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;07;5211;11;4363,62774355896;11
4954197;1;1;1;70;1;5;84;1; ;2;4;1; ;4;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;828116;2; ;97;97;52;1;1;07;5221;11;3427,83157889593;11
4954200;1;2;1;70;1;12;48;1; ;2;12;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;1;07;5233;11;3881,13485891475;11
4954204;1;2;1;70;1;72;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ;16; ; ;1;2;07; ;11;3100,90862886092;11
4954207;1;1;1;70;1;24;48;1; ;2;24;1; ;9;1;9;SUBSIDIO DE DESEMPLEO; ;1; ; ; ; ; ; ; ; ;2; ;1000000;1;2;87;87;28;1;2;07;2892;11;3723,89411807644;11
4954212;1;2;1;70;1;52;40;1; ;2;52;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;17;17;92;1;2;07;9211;11;5063,65507823093;11
4954219;1;3;1;70;1;20;48;1; ;2;104;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;52;1;2;07;5211;11;3041,82632952388;11
4954226;1;2;1;70;1;156;48;1; ;2;166;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1400000;2; ;33;33;80;1;2;07;8042;11;3505,9366044228;11
4954229;1;3;1;70;1;28;48;1; ;2;104;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;40;1;2;07;4020;11;1982,70087327986;11
4954241;2;1;2;70;1;52;48;1; ;2;8;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;4000000;1;1;08;08;74;1;2;07;7413;11;2503,68612495845;11
4954253;1;1;1;70;1;4;48;4; ;2;4;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;1;900000;828116;2; ;79;79;18;1;1;07;1810;11;1565,5895193485;11
4954260;1;1;1;70;1;8;48;2; ;2;8;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;09;58;70;1;1;07;7020;11;3126,67161417397;11
4954262;1;4;1;70;1;30;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;21; ; ;1;2;07; ;11;3900,31658639635;11
4954264;2;1;2;70;1;16;48;1; ;2;24;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;54;85;1;2;07;8532;11;2211,90607057973;11
4954294;1;1;1;70;1;96;48;1; ;2;96;1; ;6;2;1; ; ;1; ;1; ; ; ; ; ; ;1;800000;828116;1;1;33;33;51;1;2;07;5169;11;3406,69803099968;11
4954302;1;1;1;70;1;8;48;1; ;2;8;1; ;3;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;950000;1;1;56;33;15;1;1;07;1551;11;5029,65940975672;11
4954303;1;2;1;70;1;16;48;1; ;2;16;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;97;59;93;1;2;07;9309;11;2907,08095597804;11
4954305;1;1;1;70;1;8;48;1; ;2;8;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;33;39;51;1;1;07;5125;11;3349,13655235063;11
4954317;1;1;1;70;1;4;48;1; ;2;24;1; ;2;2;7; ; ; ; ;1; ; ; ; ; ; ;2; ;828116;2; ;58;45;52;1;1;07;5233;11;5049,13977656412;11
