DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;MES;RAMA4D_D;DPTO;fex_c_2011
4970112;1;3;1;70;2;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1500000; ; ;03; ; ;1;2;07; ;27;707,765322867143
4970115;1;1;1;70;2;48;35;3; ;2;96;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;54;54;95;1;2;07;9500;27;953,249125038604
4970117;1;1;1;70;2;8;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;95; ; ;1;1;07; ;27;1042,79128211523
4970119;1;1;1;70;2;12;40;3; ;2;30;4; ;1;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;400000;2; ;55;64;05;1;1;07;0501;27;951,48043569625
4970138;1;5;1;70;2;56;40;1; ;2;78;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;95;95;45;1;2;07;4521;27;2520,43580506215
4970141;1;1;1;70;2;96;40;2; ;2;200;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1600000;2; ;13;13;80;1;2;07;8021;27;3190,87890597713
4970144;1;2;1;70;2;24;40;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;07;9500;27;2009,29526970193
4970275;1;2;1;70;2;4;28;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;62;01;1;1;07;0115;52;1085,34372728031
4970297;1;2;1;70;2;4;48;1; ;2;4;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;1;700000;828000;2; ;95;95;45;1;1;07;4521;05;2173,54218778286
4970399;1;1;1;70;2;108;48;1; ;2;108;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;59;59;63;1;2;07;6331;52;3572,85368067105
4970436;1;5;1;70;2;16;48;1; ;2;156;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;32;32;45;1;2;07;4530;52;1577,6655413749
4970445;1;4;1;70;2;48;40;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;33;33;01;1;2;07;0111;52;2168,96720673386
4970542;1;1;1;70;2;3;60;1; ;2;3;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;440000;450000;2; ;62;62;01;1;1;07;0130;73;883,113866357069
4970542;1;2;1;70;2;4;60;1; ;2;8;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;53;53;55;1;1;07;5521;73;883,113866357069
4970542;1;3;1;70;2;24;50;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;53; ; ;1;2;07; ;73;883,113866357069
4970558;1;3;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ;53; ; ;1;2;07; ;73;1207,54110376437
4970560;1;1;1;70;2;3;3;8; ;2;3;8; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;62;62;01;1;1;07;0118;73;1146,2238755892
4970568;1;2;1;70;2;2;24;3; ;2;2;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;800000;2; ;54;54;95;1;1;07;9500;73;1858,24217394099
4970583;1;1;1;70;2;4;48;8; ;2;4;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;260000;600000;2; ;62;62;01;1;1;07;0119;73;1502,48237767244
4970596;1;2;1;70;2;24;30;3; ;2;208;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;62;01;1;2;07;0130;73;1586,93295573704
4970603;1;2;1;70;2;8;15;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;180000;2; ;54;54;95;1;1;07;9500;73;1219,35713161643
4970608;1;2;1;70;2;8;48;3; ;2;12;3; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;200000;2; ;54;54;95;1;1;07;9500;73;1370,60742919285
4970618;1;1;1;70;2;3;50;8; ;2;3;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;500000;2; ;61;62;01;1;1;07;0130;73;1319,40081542007
4970625;1;1;1;70;2;48;48;1; ;2;96;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;07;5249;73;1246,22707804495
4970629;1;1;1;70;2;6;70;4; ;2;32;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;53;53;55;1;1;07;5521;73;1026,12447361378
4970629;1;2;1;70;2;8;40;1; ;2;312;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;59;33;52;1;1;07;5211;73;1026,12447361378
4970629;1;4;1;70;2;6;40;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;828116;2; ;33;53;55;1;1;07;5521;73;1026,12447361378
4970634;1;1;1;70;2;5;48;1; ;2;5;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;60;60;01;1;1;07;0130;73;1209,24651721404
4970690;1;4;1;70;2;2;48;1; ;2;16;8; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;13;62;01;1;1;07;0117;73;948,581200144456
4970703;1;2;1;70;2;2;24;1; ;2;4;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;80000;400000;2; ;53;53;55;1;1;07;5521;73;994,397926501324
4970706;1;2;1;70;2;12;48;1; ;2;12;8; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;62;01;1;1;07;0117;73;1341,18273055877
4970712;1;3;1;70;2;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;33; ; ;1;1;07; ;73;1313,50885356038
4970714;1;1;1;70;2;52;70;5; ;2;208;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;21;05;40;1;2;07;4010;73;1025,06652126998
4970715;1;2;1;70;2;24;48;1; ;2;192;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;58;58;75;1;2;07;7512;73;783,363957425246
4970715;1;3;1;70;2;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;07; ;73;783,363957425246
4970720;1;1;1;70;2;2;42;1; ;2;2;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;1;60000;828116;2; ;62;62;01;1;1;07;0115;73;1161,3430778314
4970729;1;1;1;70;2;2;48;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;240000;200000;2; ;62;62;01;1;1;07;0117;73;1396,27980461236
4970730;1;4;1;70;2;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;828116; ; ;45; ; ;1;2;07; ;73;1474,34766417044
4970731;1;2;1;70;2;2;48;8; ;2;2;8; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;1;680000;828116;2; ;62;62;01;1;1;07;0117;73;1386,02423129874
4970735;1;3;1;70;2;2;48;8; ;2;2;8; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;62;62;01;1;1;07;0119;73;1103,13438082805
4970735;1;4;1;70;2;2;48;8; ;2;2;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;800000;800000;2; ;62;62;01;1;1;07;0119;73;1103,13438082805
4970759;1;2;1;70;2;4;45;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;98; ; ;45; ; ;1;1;07; ;76;4794,03147365214
4970771;1;1;1;70;2;8;6;4; ;2;156;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;160000;2; ;53;53;55;1;1;07;5529;76;2551,39749629063
4970794;1;3;1;70;2;8;50;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;2; ;62;62;01;1;1;07;0111;76;3551,87001663159
4970872;1;1;1;70;2;52;24;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;424000;2; ;45;77;15;1;2;07;1551;05;3263,81245698895
4970876;1;1;1;70;2;8;48;2; ;2;8;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;39;97;45;1;1;07;4530;05;2823,01593093705
4970879;1;1;1;70;2;8;48;3; ;2;52;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;1;07;9500;05;2352,51087993616
4970911;1;3;1;70;2;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;800000; ; ;71; ; ;1;2;07; ;05;2630,66168555256
4970938;1;1;1;70;2;6;40;1; ;2;6;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;828116;2; ;62;45;52;1;1;07;5222;15;4012,53452678604
4971070;1;2;1;70;2;6;42;8; ;2;9;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;62;62;01;1;1;07;0121;18;505,026266335917
4971075;1;1;1;70;2;8;46;8; ;2;8;8; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;62;01;1;1;07;0121;18;592,277368744746
4971082;1;1;1;70;2;8;30;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;54; ; ;1;1;07; ;18;589,163174943315
4971984;1;2;1;70;2;7;45;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;600000; ; ;54; ; ;1;1;07; ;44;1509,60025317361
4972053;1;4;1;70;2;36;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;850000; ; ;54; ; ;1;2;07; ;54;1162,55193926572
4972091;1;3;1;70;2;54;54;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;280000;300000;2; ;61;61;01;1;2;07;0116;54;448,23588805229
4972115;1;1;1;70;2;5;50;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;900000;2; ;61;61;01;1;1;07;0119;54;676,175632855832
4972119;1;2;1;70;2;6;60;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;61;61;01;1;1;07;0118;54;1786,00705177829
4972124;1;2;1;70;2;20;40;3; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;54;54;95;1;2;07;9500;54;1386,62603696569
4972128;1;3;1;70;2;8;40;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;750000;2; ;54;54;95;1;1;07;9500;54;1041,63744307396
4972130;1;3;1;70;2;16;48;3; ;2;20;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;54;54;95;1;2;07;9500;54;1065,28493257536
4972141;1;1;1;70;2;12;50;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;53;54;95;1;1;07;9500;54;1684,10614413774
4972155;1;1;1;70;2;8;54;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;87;53;55;1;1;07;5530;54;906,691739960572
4972168;1;3;1;70;2;8;54;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;300000;2; ;54;54;95;1;1;07;9500;54;446,501762944572
4972185;1;1;1;70;2;8;48;4; ;2;9;4; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;1500000;1;1;03;03;45;1;1;07;4542;54;1076,60377433282
4972185;1;2;1;70;2;3;48;1; ;2;4;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;21;21;91;1;1;07;9199;54;1076,60377433282
4972196;1;1;1;70;2;2;48;4; ;2;2;8; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;480000;500000;2; ;95;60;01;1;1;07;0121;54;926,028770419905
4972210;1;3;1;70;2;4;48;4; ;2;6;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;98;98;60;1;1;07;6042;54;654,888103700211
4972210;1;5;1;70;2;24;48;1; ;2;30;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;33;95;45;1;2;07;4521;54;654,888103700211
4972271;1;1;1;70;2;2;48;4; ;2;3;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;500000;2; ;62;62;01;1;1;07;0111;54;1694,9634802391
4972330;1;2;1;70;2;24;48;1; ;2;36;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;52;1;2;07;5233;54;1694,9634802391
4972332;1;1;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;100000;400000;2; ;62;62;01;1;1;07;0111;54;540,137350016178
4972332;1;4;1;70;2;2;48;4; ;2;2;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;400000;400000;2; ;62;62;01;1;1;07;0111;54;540,137350016178
4972402;1;1;1;70;2;8;48;3; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;54;95;1;1;07;9500;76;2965,82029562497
4972408;1;2;1;70;2;4;36;1; ;2;60;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;55;52;1;1;07;5233;76;3964,20384110799
4972471;1;3;1;70;2;3;48;3; ;2;104;3; ;1;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;500000;2; ;54;59;95;1;1;07;9500;13;2661,57679855548
4972475;1;2;1;70;2;20;48;3; ;2;156;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;95;1;2;07;9500;13;1409,2524509592
4972694;1;4;1;70;2;4;40;1; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;58;55;45;1;1;07;4521;17;811,278078377523
4972699;1;3;1;70;2;52;45;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;45;52;1;2;07;5233;17;754,139919833425
4972731;1;2;1;70;2;2;30;1; ;2;2;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;53;53;55;1;1;07;5529;17;1134,8683672384
4972743;1;3;1;70;2;3;48;8; ;2;3;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;62;45;52;1;1;07;5233;17;1039,35285348645
4972745;1;1;1;70;2;52;50;1; ;2;52;4; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;98;41;52;1;2;07;5219;17;890,846818665592
4972748;1;2;1;70;2;20;40;1; ;2;24;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;33;33;50;1;2;07;5051;17;1315,70882800748
4972755;1;2;1;70;2;20;48;1; ;2;20;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;45;77;55;1;2;07;5521;17;884,419632083791
4972759;1;3;1;70;2;32;48;1; ;2;8;4; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;45;57;93;1;2;07;9302;17;906,206674479996
4972762;1;2;1;70;2;28;48;3; ;2;28;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;54;54;95;1;2;07;9500;17;696,289390162826
4972762;1;3;1;70;2;12;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;400000; ; ;45; ; ;1;1;07; ;17;696,289390162826
4972773;1;2;1;70;2;52;50;8; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;700000; ; ;62; ; ;1;2;07; ;17;782,022573912684
4972773;1;4;1;70;2;16;50;1; ;2;12;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;640000;2; ;53;62;01;1;2;07;0111;17;782,022573912684
4972774;1;3;1;70;2;4;40;8; ;2;24;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;400000;2; ;62;62;01;1;1;07;0111;17;902,235674909217
4972786;1;3;1;70;2;8;60;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;45;45;92;1;1;07;9242;17;717,764710802324
4972805;1;3;1;70;2;4;55;8; ;2;6;6; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;62;62;01;1;1;07;0111;17;1089,68129413582
4972826;1;2;1;70;2;8;48;3; ;2;8;8; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;828116;2; ;54;62;01;1;1;07;0111;17;1120,73353239673
4972828;1;3;1;70;2;7;48;8; ;2;4;8; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;700000;2; ;62;62;01;1;1;07;0111;17;1094,03379897539
4972844;1;1;1;70;2;4;40;1; ;2;2;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;828116;2; ;58;62;01;1;1;07;0112;17;1711,6366423449
