DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;AREA;ESC;MES;DPTO;fex_c_2011
4953629;1;1;1;10;1;1;7;1937;82;1;3;3; ;3; ;1;2;1; ; ;1;2;99400;2;1;2; ;6;5;4; ;05;16;07;05;1138,45744671974
4953629;1;2;1;10;2;2;1;1948;71;2;3;3; ;3; ;1;1;1; ; ;1;2;99400;2;1;2; ;5;11;2; ;05;11;07;05;1138,45744671974
4953629;1;3;1;10;3;1;12;1974;44;3;4;1;1;1;2; ; ;1; ; ;1;1;33125;2;1;2; ;6;5;4; ;05;16;07;05;1138,45744671974
4953630;1;1;1;10;1;1;7;1955;64;1;3;3; ;3; ;1;2;1; ; ;1;2;100000;2;1;2; ;6;2;3; ;05;13;07;05;1138,45744671974
4953630;1;2;1;10;2;2;5;1959;60;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;05;16;07;05;1138,45744671974
4953630;1;3;1;10;3;1;7;1987;31;3;6;1;1;1;2; ; ;1; ; ;1;1;35000;2;1;2; ;6;5;4; ;05;16;07;05;1138,45744671974
4953631;1;1;1;10;1;1;7;1956;62;1;3;3; ;3; ;1;2;1; ; ;1;1;168000;2;1;2; ;6;3;3; ;05;14;07;05;1155,64792071538
4953631;1;2;1;10;2;2;6;1957;62;2;3;2; ;2; ;1;1;1; ; ;1;2;305000;2;1;2; ;6;1;3; ;05;12;07;05;1155,64792071538
4953631;1;3;1;10;3;2;7;1984;34;3;6;1;1;1;2; ; ;1; ; ;1;3;103514;2;1;2; ;6;5;4; ;05;16;07;05;1155,64792071538
4953632;1;1;1;10;1;1;1;1984;35;1;2;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;4; ; ;05;4;07;05;1402,25822383092
4953632;1;2;1;10;2;2;10;1978;40;2;2;3; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;07;05;1402,25822383092
4953632;1;3;1;10;2;1;9;2009;9;5; ;2; ;2; ; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;05;3;07;05;1402,25822383092
4953633;1;1;1;10;1;1;9;1991;27;1;6;2; ;2; ; ; ;1; ; ;1;1;40000;2;1;1;2;6;4;2;2;05;15;07;05;1106,54152424537
4953634;1;1;1;10;1;2;12;1975;43;1;6;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;4;9; ; ;05;9;07;05;1160,80113324136
4953634;1;2;1;10;1;2;4;2012;7;3; ;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;3;1; ; ;05;1;07;05;1160,80113324136
4953635;1;1;1;10;1;2;3;1975;44;1;6;3; ;2; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;05;8;07;05;1420,87823851371
4953635;1;2;1;10;2;1;6;1994;25;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;05;2;07;05;1420,87823851371
4953635;1;3;1;10;3;1;5;2000;19;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;07;05;1420,87823851371
4953635;1;4;1;10;1;1;4;2011;8;3; ;2; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;05;2;07;05;1420,87823851371
4953636;1;1;1;10;1;2;3;1972;47;1;4;2; ;2; ; ; ;1; ; ;1;1;33125;2;1;2; ;4;7; ; ;05;7;07;05;951,271537999463
4953636;1;2;1;10;2;2;9;1999;19;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;6;2;3; ;05;13;07;05;951,271537999463
4953636;1;3;1;10;3;2;10;2006;12;3;6;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;1;4;0; ; ;05;5;07;05;951,271537999463
4953636;1;4;1;10;4;2;5;2009;10;3;6;2; ;1;1; ; ;1; ; ;2;5; ;2;1;1;1;3;4; ; ;05;4;07;05;951,271537999463
4953637;1;1;1;10;1;1;2;1947;72;1;3;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;6;2;2;2;05;13;07;05;1201,98823190387
4953637;1;2;1;10;2;2;5;1949;70;2;3;3; ;3; ;1;1;1; ; ;1;2;550000;2;1;2; ;6;6;5; ;05;17;07;05;1201,98823190387
4953638;1;1;1;10;1;2;4;1995;24;1;2;2; ;2; ;1;2;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;07;05;1038,84586162477
4953638;1;2;1;10;2;1;6;1988;31;2;2;2; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;07;05;1038,84586162477
4953638;1;3;1;10;1;2;6;2015;4;3; ;1;2;1;1; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;07;05;1038,84586162477
4953639;1;1;1;10;1;2;10;1968;50;1;4;3; ;2; ; ; ;1; ; ;1;1;33400;2;1;2; ;5;11;2; ;05;11;07;05;914,202402999117
4953639;1;2;1;10;2;2;6;1995;24;3;6;2; ;1;1; ; ;1; ; ;1;1;48000;2;1;2; ;6;2;3; ;05;13;07;05;914,202402999117
4953639;1;3;1;10;3;2;9;1996;22;3;6;2; ;1;1; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;05;13;07;05;914,202402999117
4953640;1;1;1;10;1;1;5;1979;40;1;2;2; ;2; ;1;2;1; ; ;1;4; ;2;1;2; ;3;3; ; ;05;3;07;05;1097,44124242246
4953640;1;2;1;10;2;2;11;1984;34;2;2;3; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;07;05;1097,44124242246
4953640;1;3;1;10;2;1;2;2003;16;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;05;6;07;05;1097,44124242246
4953640;1;4;1;10;2;1;6;2005;14;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;6; ; ;05;6;07;05;1097,44124242246
4953641;1;1;1;10;1;2;8;1967;51;1;5;3; ;2; ; ; ;1; ; ;3; ; ;1;1;2; ;5;10;1; ;05;10;07;05;1037,58721530285
4953641;1;2;1;10;2;2;6;1998;21;3;6;3; ;1;1; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;05;11;07;05;1037,58721530285
4953641;1;3;1;10;3;1;2;2002;17;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;05;10;07;05;1037,58721530285
4953642;1;1;1;10;1;1;1;1984;35;1;2;2; ;2; ;1;2;1; ; ;1;1;148000;2;1;2; ;6;6;5; ;05;17;07;05;1060,20121305689
4953642;1;2;1;10;2;2;5;1977;42;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;05;16;07;05;1060,20121305689
4953643;1;1;1;10;1;1;1;1952;67;1;2;3; ;3; ;2; ;1; ; ;1;2;110000;2;1;2; ;4;7; ; ;05;7;07;05;1157,46605259007
4953644;1;1;1;10;1;2;11;1935;83;1;5;3; ;3; ; ; ;1; ; ;1;2;103000;2;1;2; ;3;5; ; ;05;5;07;05;1085,00897030608
4953644;1;2;1;10;2;2;11;1960;58;3;6;3; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;07;05;1085,00897030608
4953644;1;3;1;10;3;2;9;1962;56;3;6;3; ;1;1; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;07;05;1085,00897030608
4953644;1;4;1;10;4;2;11;1999;19;4;6;2; ;1;3; ; ;1; ; ;1;4; ;2;1;1;2;6;2;2;2;05;13;07;05;1085,00897030608
4953644;1;5;1;10;5;1;6;2002;17;4;6;2; ;1;3; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;05;10;07;05;1085,00897030608
4953644;1;6;1;10;6;2;9;1968;50;3;2;3; ;1;1;2; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;05;13;07;05;1085,00897030608
4953644;1;7;1;10;7;2;3;1997;22;4;6;2; ;1;6; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;05;13;07;05;1085,00897030608
4953644;1;8;1;10;8;1;4;2000;19;4;6;2; ;1;6; ; ;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;07;05;1085,00897030608
4953645;1;1;1;10;1;1;5;1936;83;1;5;3; ;3; ; ; ;1; ; ;1;2;99150;2;1;2; ;3;2; ; ;05;2;07;05;1157,46605259007
4953646;1;1;1;10;1;2;12;1947;71;1;3;3; ;3; ;1;2;1; ; ;1;2;99000;2;2;2; ;1;0; ; ;05;0;07;05;1138,45744671974
4953646;1;2;1;10;2;1;6;1962;57;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;07;05;1138,45744671974
4953646;1;3;1;10;3;1;5;1992;27;3;6;1;2;1;1; ; ;1; ; ;1;1;80000;2;1;1;2;6;6;4; ;05;17;07;05;1138,45744671974
4953648;1;1;1;10;1;2;12;1962;56;1;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;4;9; ; ;05;9;07;05;999,958594749735
4953648;1;2;1;10;2;2;6;1982;37;3;6;3; ;1;1; ; ;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;05;11;07;05;999,958594749735
4953648;1;3;1;10;3;2;8;2004;14;4;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;8; ; ;05;8;07;05;999,958594749735
4953648;1;4;1;10;4;1;8;1987;31;3;6;3; ;1;1; ; ;1; ; ;1;1;80000;2;1;2; ;6;3;3; ;05;14;07;05;999,958594749735
4953649;1;1;1;10;1;1;1;1981;38;1;2;2; ;2; ;1;2;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;07;05;982,845783060603
4953649;1;2;1;10;2;2;12;1976;42;2;2;2; ;1;5;1;1;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;05;11;07;05;982,845783060603
4953649;1;3;1;10;3;1;7;2006;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;4;0; ; ;05;5;07;05;982,845783060603
4953649;1;4;1;10;1;2;11;2010;8;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;2; ; ;05;2;07;05;982,845783060603
4953649;1;5;1;10;5;2;10;1943;75;9;4;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;1; ; ;05;1;07;05;982,845783060603
4953649;1;6;1;10;6;2;6;1984;35;9;4;2; ;1;5; ; ;2;1;8; ; ; ;2;1;2; ;4;8; ; ;05;8;07;05;982,845783060603
4953649;1;7;1;10;7;2;2;2007;12;9;6;2; ;1;6; ; ;2;1;8; ; ; ;2;1;1;1;4;0; ; ;05;5;07;05;982,845783060603
4953649;1;8;1;10;6;2;2;2009;10;9;6;2; ;1;6; ; ;2;1;8; ; ; ;2;1;1;1;3;2; ; ;05;2;07;05;982,845783060603
4953649;1;9;1;10;6;1;8;1975;43;9;6;2; ;1;5; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;05;0;07;05;982,845783060603
4953650;1;1;1;10;1;2;7;1935;83;1;3;3; ;3; ;1;2;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;07;05;1201,98823190387
4953650;1;2;1;10;1;1;12;1931;87;2;3;3; ;3; ;1;1;1; ; ;1;2;180000;2;1;2; ;6;10;5; ;05;21;07;05;1201,98823190387
4953651;1;1;1;10;1;1;8;1984;34;1;2;2; ;2; ;1;2;1; ; ;1;1;33032;2;1;2; ;3;3; ; ;05;3;07;05;1134,33948305758
4953651;1;2;1;10;2;2;4;1987;32;2;2;2; ;2; ;1;1;1; ; ;1;1;33000;2;1;2; ;6;2;3; ;05;13;07;05;1134,33948305758
4953651;1;3;1;10;1;2;8;2009;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;3; ; ;05;3;07;05;1134,33948305758
4953651;1;4;1;10;1;2;11;2012;6;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;1;3;0; ; ;05;0;07;05;1134,33948305758
4953652;1;1;1;10;1;2;11;1989;29;1;6;2; ;3; ; ; ;1; ; ;3; ; ;1;1;2; ;6;1;3; ;05;12;07;05;1465,78900901504
4953652;1;2;1;10;1;1;4;2013;6;3; ;2; ;1;1; ; ;1; ; ;3; ; ;1;2;1;1;3;0; ; ;05;0;07;05;1465,78900901504
4953653;1;1;1;10;1;1;4;1973;46;1;3;3; ;3; ;1;2;1; ; ;1;1;40000;2;1;2; ;5;11;2; ;05;11;07;05;974,056430118727
4953653;1;2;1;10;2;2;12;1979;39;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;4;8; ; ;05;8;07;05;974,056430118727
4953653;1;3;1;10;3;2;1;2000;19;3;6;1;1;1;2; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;05;13;07;05;974,056430118727
4953653;1;4;1;10;3;1;5;2006;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;4; ; ;05;4;07;05;974,056430118727
4953654;1;1;1;10;1;2;2;1937;82;1;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;07;05;1138,45744671974
4953654;1;2;1;10;2;1;2;1964;55;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;07;05;1138,45744671974
4953654;1;3;1;10;3;1;3;1972;47;3;6;3; ;1;1; ; ;1; ; ;1;1;98;2;1;2; ;6;7;5; ;05;18;07;05;1138,45744671974
4953655;1;1;1;10;1;2;1;1952;67;1;5;3; ;2; ; ; ;1; ; ;1;3;103600;2;1;2; ;4;9; ; ;05;9;07;05;1214,59448874329
4953656;1;1;1;10;1;1;1;1980;39;1;2;3; ;2; ;1;2;1; ; ;1;9; ;2;1;2; ;5;11;2; ;05;11;07;05;955,436415435939
4953656;1;2;1;10;2;2;4;1981;38;2;2;3; ;2; ;1;1;1; ; ;1;5; ;1;1;1;1;5;10;1; ;05;10;07;05;955,436415435939
4953656;1;3;1;10;3;2;6;2002;17;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;07;05;955,436415435939
4953657;1;1;1;10;2;1;3;1969;50;1;3;3; ;2; ;1;2;1; ; ;1;1;48000;2;1;2; ;5;11;2; ;05;11;07;05;1141,79252737103
4953657;1;2;1;10;2;2;1;1975;44;2;3;3; ;3; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;07;05;1141,79252737103
4953657;1;3;1;10;2;2;5;2009;10;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;3;3; ; ;05;3;07;05;1141,79252737103
4953657;1;4;1;10;2;2;8;1922;96;5;6;3; ;3; ; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;05;1;07;05;1141,79252737103
4953658;1;1;1;10;1;1;5;1989;30;1;3;2; ;2; ;1;2;1; ; ;1;1;98;2;1;2; ;6;3;3; ;05;14;07;05;1097,27034805723
4953658;1;2;1;10;2;2;7;1984;34;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;4;3; ;05;15;07;05;1097,27034805723
4953658;1;3;1;10;2;2;6;2016;3;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;2;2;0; ; ;05;0;07;05;1097,27034805723
4953659;1;1;1;10;1;1;2;1936;83;1;3;3; ;3; ;1;2;1; ; ;2;2;180000;2;1;2; ;4;9; ; ;05;9;07;05;1097,22343428292
4953659;1;2;1;10;2;2;2;1949;70;2;3;3; ;3; ;1;1;1; ; ;2;5; ;2;1;2; ;3;5; ; ;05;5;07;05;1097,22343428292
4953659;1;3;1;10;3;2;8;1998;20;4;6;2; ;2; ; ; ;1; ; ;1;5; ;2;1;2; ;6;3;3; ;05;14;07;05;1097,22343428292
4953660;1;1;1;10;1;1;9;1992;26;1;2;2; ;3; ;1;2;1; ; ;1;1;33032;2;1;2; ;5;11;2; ;05;11;07;05;1439,32735883126
4953660;1;2;1;10;2;2;9;1991;27;2;2;2; ;2; ;1;1;1; ; ;1;5; ;1;1;2; ;5;11;2; ;05;11;07;05;1439,32735883126
4953660;1;3;1;10;2;2;5;2012;7;3; ;2; ;1;2; ; ;1; ; ;1;5; ;1;2;1;1;3;0; ; ;05;0;07;05;1439,32735883126
4953660;1;4;1;10;2;1;12;2015;3;3; ;2; ;1;2; ; ;1; ; ;1;5; ;1;2;1;1;1;0; ; ;05;0;07;05;1439,32735883126
4953661;1;1;1;10;1;2;12;1946;72;1;5;3; ;3; ; ; ;1; ; ;1;2;67000;2;1;2; ;3;3; ; ;05;3;07;05;1082,10939461665
4953661;1;2;1;10;2;2;5;1979;40;3;4;3; ;1;1; ; ;1; ; ;1;1;33000;2;1;2; ;5;11;2; ;05;11;07;05;1082,10939461665
4953661;1;3;1;10;3;1;12;1996;22;4;6;2; ;1;2; ; ;1; ; ;3; ; ;2;1;1;2;6;4;4; ;05;15;07;05;1082,10939461665
4953661;1;4;1;10;4;2;4;2003;16;4;6;2; ;1;2; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;05;10;07;05;1082,10939461665
4953662;1;1;1;10;1;2;7;1969;49;1;3;2; ;2; ;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;05;5;07;05;933,139642688637
4953662;1;2;1;10;2;1;12;1966;52;2;3;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;05;7;07;05;933,139642688637
4953662;1;3;1;10;3;1;3;1990;29;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;05;11;07;05;933,139642688637
4953662;1;4;1;10;2;1;9;1991;27;3;6;1;2;1;1; ; ;1; ; ;1;1;33000;2;1;2; ;5;11;2; ;05;11;07;05;933,139642688637
4953663;1;1;1;10;1;1;10;1987;31;1;3;2; ;2; ;1;2;1; ; ;1;1;124000;2;1;2; ;6;5;4; ;05;16;07;05;1439,32735883126
4953663;1;2;1;10;2;2;5;1986;33;2;3;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;6;5;4; ;05;16;07;05;1439,32735883126
4953663;1;3;1;10;2;2;2;2013;6;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;3;0; ; ;05;0;07;05;1439,32735883126
4953663;1;4;1;10;2;1;1;2016;3;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;07;05;1439,32735883126
4953664;1;1;1;10;1;1;1;1956;63;1;3;3; ;3; ;1;2;1; ; ;1;2;99400;2;1;2; ;6;5;4; ;05;16;07;05;1201,98823190387
4953664;1;2;1;10;2;2;5;1960;59;2;3;3; ;3; ;1;1;1; ; ;1;2;103000;2;1;2; ;5;11;2; ;05;11;07;05;1201,98823190387
4953665;1;1;1;10;1;2;5;1976;43;1;2;3; ;2; ;1;2;1; ; ;1;1;33000;2;1;2; ;3;5; ; ;05;5;07;05;841,40044162685
4953665;1;2;1;10;2;1;10;1965;53;2;2;2; ;2; ;1;1;1; ; ;1;1;33000;2;1;2; ;5;11;2; ;05;11;07;05;841,40044162685
4953665;1;3;1;10;2;2;3;1994;25;3;6;1;2;1;1; ; ;1; ; ;1;1;33000;2;1;2; ;5;11;2; ;05;11;07;05;841,40044162685
4953665;1;4;1;10;4;2;4;1996;23;3;6;1;2;1;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;05;13;07;05;841,40044162685
4953665;1;5;1;10;5;2;4;2000;19;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;2;6;0;2;2;05;11;07;05;841,40044162685
4953665;1;6;1;10;5;2;12;2015;3;4; ;2; ;1;5; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;07;05;841,40044162685
4953666;1;1;1;10;1;1;4;1983;36;1;2;2; ;1;4;1;2;1; ; ;1;1;33125;2;1;2; ;5;11;2; ;05;11;07;05;1095,45221618254
4953666;1;2;1;10;5;2;8;1986;32;2;2;2; ;2; ;1;1;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;05;13;07;05;1095,45221618254
4953666;1;3;1;10;5;2;7;2009;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;3;4; ; ;05;4;07;05;1095,45221618254
4953666;1;4;1;10;4;2;11;1959;59;5;6;3; ;3; ; ; ;1; ; ;1;3;103600;2;1;2; ;3;5; ; ;05;5;07;05;1095,45221618254
4953666;1;5;1;10;5;2;10;1985;33;5;6;2; ;1;4; ; ;1; ; ;1;1;33125;2;1;2; ;6;2;3; ;05;13;07;05;1095,45221618254
4953667;1;1;1;10;1;1;5;1975;44;1;2;3; ;3; ;1;2;1; ; ;1;1;60000;2;1;2; ;5;11;2; ;05;11;07;05;974,056430118727
4953667;1;2;1;10;2;2;9;1979;39;2;2;2; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;07;05;974,056430118727
4953667;1;3;1;10;3;2;6;2000;19;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;1;6;1;2;2;05;12;07;05;974,056430118727
4953667;1;4;1;10;2;1;9;2005;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;2; ;4;7; ; ;05;7;07;05;974,056430118727
4953668;1;1;1;10;1;1;1;1965;54;1;2;3; ;3; ;1;2;1; ; ;1;1;36000;2;1;2; ;5;11;2; ;05;11;07;05;1151,06370355917
4953668;1;2;1;10;2;2;11;1956;62;2;2;3; ;2; ;1;1;1; ; ;1;5; ;2;1;2; ;3;5; ; ;05;5;07;05;1151,06370355917
4953669;1;1;1;10;1;1;4;1991;28;1;6;3; ;2; ; ; ;1; ; ;1;4; ;2;1;1;1;6;2;2;2;05;13;07;05;1043,01073906125
4953669;1;2;1;10;2;1;2;1988;31;5;6;2; ;3; ; ; ;1; ; ;1;1;65000;2;1;1;1;6;1;2;2;05;12;07;05;1043,01073906125
4953670;1;1;1;10;1;2;1;1990;29;1;2;2; ;2; ;1;2;1; ; ;1;1;33025;2;1;2; ;6;2;3; ;05;13;07;05;1402,25822383092
4953670;1;2;1;10;2;1;3;1987;32;2;2;2; ;2; ;1;1;1; ; ;1;1;33032;2;1;2; ;5;11;2; ;05;11;07;05;1402,25822383092
4953670;1;3;1;10;2;1;8;2013;5;3; ;1;2;1;1; ; ;1; ; ;1;5; ;2;2;1;1;2;1; ; ;05;0;07;05;1402,25822383092
4953671;1;1;1;10;1;1;10;1974;44;1;1;3; ;2; ;1;2;2;2; ; ; ; ;2;1;2; ;5;11;2; ;05;11;07;05;1402,25822383092
4953671;1;2;1;10;2;2;3;1994;25;2;1;2; ;2; ;1;1;1; ; ;3; ; ;2;1;2; ;6;5;4; ;05;16;07;05;1402,25822383092
4953671;1;3;1;10;2;1;3;2019;0;3; ;1;1;1;2; ; ;2;2; ; ; ; ;2; ; ; ; ; ; ; ;05; ;07;05;1402,25822383092
4953672;1;1;1;10;1;1;5;1966;53;1;2;3; ;2; ;1;2;1; ; ;1;1;98;2;1;2; ;5;11;2; ;05;11;07;05;1097,27034805723
4953672;1;2;1;10;2;2;11;1975;43;2;2;2; ;2; ;1;1;1; ; ;1;1;42000;2;1;2; ;6;3;3; ;05;14;07;05;1097,27034805723
4953672;1;3;1;10;2;2;4;2014;5;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;2;1;1;2;0; ; ;05;0;07;05;1097,27034805723
4953673;1;1;1;10;1;2;5;1973;46;1;4;2; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;5;11;2; ;05;11;07;05;1209,91910258466
4953673;1;2;1;10;2;2;4;1993;26;3;6;2; ;1;1; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;05;10;07;05;1209,91910258466
4953673;1;3;1;10;2;1;9;2016;2;4; ;2; ;1;2; ; ;1; ; ;1;5; ;2; ; ; ; ; ; ; ;05; ;07;05;1209,91910258466
4953673;1;4;1;10;4;2;12;1995;23;3;6;2; ;1;1; ; ;1; ; ;1;1;33000;2;1;2; ;5;10;1; ;05;10;07;05;1209,91910258466
4953673;1;5;1;10;5;2;4;2001;18;3;6;2; ;1;1; ; ;1; ; ;1;5; ;2;1;1;1;5;10;1; ;05;10;07;05;1209,91910258466
4953674;1;1;1;10;1;1;3;1969;50;1;3;3; ;2; ;1;2;1; ; ;1;3;206000;2;1;2; ;6;7;5; ;05;18;07;05;955,436415435939
4953674;1;2;1;10;2;2;3;1971;48;2;3;3; ;2; ;1;1;1; ; ;2;1;200000;2;1;2; ;6;7;5; ;05;18;07;05;955,436415435939
4953674;1;3;1;10;3;2;7;2004;14;3;6;1;1;1;2; ; ;1; ; ;2;5; ;2;1;1;2;4;7; ; ;05;7;07;05;955,436415435939
4953675;1;1;1;10;1;1;12;1964;54;1;2;3; ;2; ;1;2;1; ; ;1;1;189400;2;1;2; ;6;3;3; ;05;14;07;05;923,821552726182
4953675;1;2;1;10;2;2;2;1961;58;2;2;1;6;3; ;1;1;1; ; ;1;3;150000;2;1;2; ;5;11;2; ;05;11;07;05;923,821552726182
4953675;1;3;1;10;3;2;5;1992;27;3;6;1;1;3; ; ; ;1; ; ;1;3;104500;2;1;2; ;6;8;5; ;05;19;07;05;923,821552726182
4953675;1;4;1;10;4;1;5;1993;26;3;6;1;1;3; ; ; ;1; ; ;1;3;104500;2;1;1;2;6;5;3; ;05;16;07;05;923,821552726182
4953675;1;5;1;10;5;2;10;1998;20;3;6;1;1;3; ; ; ;1; ; ;1;5; ;2;1;1;2;6;3;2;2;05;14;07;05;923,821552726182
4953675;1;6;1;10;6;1;3;1929;90;5;5;3; ;3; ; ; ;1; ; ;1;2;324000;2;1;2; ;4;9; ; ;05;9;07;05;923,821552726182
4953676;1;1;1;10;1;2;6;1975;44;1;3;3; ;1;4;1;2;1; ; ;1;1;88000;2;1;2; ;6;4;3; ;05;15;07;05;1123,34340705347
4953676;1;2;1;10;2;1;8;1975;43;2;3;2; ;2; ;1;1;1; ; ;1;1;120000;2;1;2; ;6;3;2;2;05;14;07;05;1123,34340705347
4953676;1;3;1;10;3;1;2;2001;18;3;6;1;2;1;1; ; ;1; ; ;1;5; ;2;1;1;2;6;0;2;2;05;11;07;05;1123,34340705347
4953676;1;4;1;10;4;2;9;1938;80;5;5;3; ;3; ; ; ;1; ; ;1;5; ;2;1;2; ;4;7; ; ;05;7;07;05;1123,34340705347
4953677;1;1;1;10;1;1;8;1981;37;1;2;2; ;2; ;1;2;1; ; ;1;3;103500;2;1;2; ;5;11;2; ;05;11;07;05;998,519308279646
4953677;1;2;1;10;2;2;5;1983;36;2;2;1;6;3; ;1;1;1; ; ;1;5; ;2;1;2; ;4;9; ; ;05;9;07;05;998,519308279646
4953677;1;3;1;10;3;1;4;2004;15;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;8; ; ;05;8;07;05;998,519308279646
4953677;1;4;1;10;4;2;3;2006;13;3;6;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;4;6; ; ;05;6;07;05;998,519308279646
4953677;1;5;1;10;2;2;1;2010;9;3; ;1;1;1;2; ; ;1; ; ;1;5; ;2;1;1;2;3;3; ; ;05;3;07;05;998,519308279646
4953677;1;6;1;10;6;1;3;1945;74;9;5;3; ;3; ; ; ;1; ; ;1;5; ;2;2;2; ;1;0; ; ;05;0;07;05;998,519308279646
4953678;1;1;1;10;1;2;1;1940;79;1;5;3; ;3; ; ; ;1; ; ;1;2;99374;2;1;2; ;3;5; ; ;05;5;07;05;1214,59448874329
