DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S2;P5210S20;P5210S21;P5210S22;P5210S24;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5220;P5220S1;P6006;P6007;P6007S1;P6008;HOGAR;P4000;P4010;P4020;P4030S1;P4030S2;P4030S3;P4030S4;P4030S5;P4030S1A1;P4030S4A1;P4040;REGIS;AREA;MES;DPTO;ORDEN;fex_c_2011
2552415;1;2;1;1;1;1;1;1;3;1; ; ;20000000;250000; ;1;2;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;1;2;2; ;2;1;2;1;2;1;1;1;1;1;1;3;2;01;73;11;73;1;220,484189098758
2552416;1;2;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2;1;2;2;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;2;3;1;01;73;11;73;1;197,433479749671
2552417;1;3;2;1;1;1;1;1;3;3; ; ; ; ;265000;2;2;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;2;01;73;11;73;1;192,204399650925
2552418;1;3;2;1;1;1;1;1;3;3; ; ; ; ;180000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;1;3;1;01;73;11;73;1;197,360763552102
2552419;1;2;1;1;1;1;1;1;3;3; ; ; ; ;280000;2;2;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;5;1;1;1;1;1;3;3;1;01;73;11;73;1;204,566541074391
2552420;1;3;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;3;1;01;73;11;73;1;216,448218169254
2552421;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;2;1;1;2;2;2;1;1;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;73;11;73;1;193,896009112029
2552422;1;4;2;1;1;1;1;1;3;1; ; ;99;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;2;01;73;11;73;1;202,723517297999
2552423;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;1;3;2;01;73;11;73;1;181,533867688562
2552424;1;3;2;1;1;1;1;1;3;1; ; ;99;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;1;1;2;2; ;4;1;1;1;4;1;1;1;1;1;1;3;2;01;73;11;73;1;197,433479749671
2552425;1;4;2;1;1;1;1;1;3;4; ; ; ;180000; ;2;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;2;2;2; ;4;1;2;1;2;1;1;1;1;1;1;3;2;01;73;11;73;1;163,194896962144
2552426;1;4;3;1;1;1;1;1;3;1; ; ;40000000;150000; ;1;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;1;1;1;1;2;1;4;2;2; ;4;1;1;1;1;1;1;1;1;1;1;3;2;01;73;11;73;1;191,517607896301
2552427;1;4;3;1;1;1;1;1;3;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;1;1;1;1;1;3;2;01;73;11;73;1;223,411829215427
2552431;1;4;3;1;1;1;1;1;3;1; ; ;200000000;800000; ;1;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;54;11;54;1;219,535001748974
2552432;1;4;2;1;1;1;1;1;3;1; ; ;200000000;600000; ;2;2;1;2;2;2;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;4;1;1;1;1;1;3;3;1;01;54;11;54;1;298,22988499436
2552456;1;4;2;1;1;1;1;1;3;2; ;400000;65000000;350000; ;1;1;1;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;1;01;17;11;17;1;181,856459369182
2552457;1;4;3;1;1;1;1;1;3;2; ;380000;75000000;300000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;4;2;1;01;17;11;17;1;183,46531351446
2552459;1;4;3;1;1;1;1;1;3;1; ; ;55000000;360000; ;1;2;1;1;1;1;2;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;2;2;2; ;5;1;2;1;4;1;1;1;1;1;4;2;1;01;17;11;17;1;215,85475793415
2552461;1;4;3;1;1;1;1;1;3;2; ;428000;60000000;380000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;4;2;1;01;17;11;17;1;135,577917261904
2552462;1;4;3;1;1;1;1;1;3;3; ; ; ; ;680000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;195,450813361114
2552463;1;4;3;1;1;1;1;1;3;2; ;550000;90000000;600000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;231,352709767016
2552464;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;192,136916341911
2552465;1;4;2;1;1;1;1;1;3;1; ; ;135000000;700000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;163,34650629138
2552471;1;4;2;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;1;2;2;1;2;2;2;1;1;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;165,89844567231
2552472;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;171,732971768875
2552473;1;1;1;1;2;1;1;6; ;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;3;1;2;1;2;1;1;1;2;7;1;01;17;11;17;1;174,316890398692
2552474;1;1;1;1;2;1;1;1;4;3; ; ; ; ;120000;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;2;2; ;2;1;3;1;2;1;2;1;1;1;2;7;1;01;17;11;17;1;165,343391796973
2552477;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;2;2;2;1;2;2;2;2;1;2;2;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;159,993255796259
2552478;1;4;2;1;1;1;1;1;3;1; ; ;95000000;650000; ;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;162,454011101149
2552479;1;4;3;1;1;1;1;1;3;1; ; ;80000000;600000; ;1;2;1;2;2;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;2;2; ;2;2; ;3;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;164,400306561322
2552480;1;4;3;1;1;1;1;1;3;4; ; ; ;600000; ;1;2;1;1;1;1;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;5;2;1;01;17;11;17;1;133,969063116626
2552481;1;2;1;1;1;1;1;1;4;3; ; ; ; ;60000;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;2;2; ;1;1;2;1;2;1;2;1;1;1;2;7;1;01;17;11;17;1;164,289591527032
2552507;1;5;4;1;1;1;1;1;3;1; ; ;130000000;1000000; ;1;2;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;6;2;1;01;66;11;66;1;284,28106200906
2552508;1;5;4;1;1;1;1;1;3;1; ; ;140000000;1000000; ;1;1;1;1;1;1;2;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;6;2;1;01;66;11;66;1;262,693034500937
2552509;1;1;1;1;1;1;1;1;3;3; ; ; ; ;100000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;3;1;2;1;2;1;1;1;1;1;1;2;1;01;66;11;66;1;261,845134933834
2552510;1;3;2;1;1;1;1;1;4;2; ;300000;14000000;150000; ;2;2;1;2;1;2;2;2;2;1;2;1;2;2;2;2;1;2;1;2;2;1;2;2;2; ;6;1;1;1;2;1;2;1;1;1;1;2;2;01;66;11;66;1;296,323570309122
2552512;1;4;2;1;1;1;1;1;3;1; ; ;180000000;1000000; ;1;1;1;1;1;1;1;2;2;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;6;2;1;01;66;11;66;1;322,223182429494
2552514;1;3;2;1;1;1;1;1;3;1; ; ;18000000;150000; ;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;4;1;1;1;3;1;1;1;1;1;1;2;1;01;66;11;66;1;196,234589083368
2552515;1;6;4;1;1;1;1;1;4;1; ; ;170000000;1200000; ;1;1;1;1;2;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;6;2;1;01;66;11;66;1;206,989030058465
2552517;1;5;3;1;1;1;1;1;4;1; ; ;350000000;1000000; ;1;2;1;1;1;1;1;2;2;1;1;2;2;1;1;1;1;1;1;1;1;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;6;2;1;01;66;11;66;1;201,609915509768
2552518;1;4;1;1;1;1;1;1;3;3; ; ; ; ;375000;1;2;1;1;1;1;2;2;1;1;1;2;1;1;2;1;1;1;1;1;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;2;1;01;66;11;66;1;258,496894888218
2552519;1;4;2;1;1;1;1;1;3;4; ; ; ;250000; ;1;2;1;1;1;2;2;2;1;1;2;1;2;2;2;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;2;2;01;66;11;66;1;337,262752343496
2552520;1;1;1;1;1;1;1;6; ;3; ; ; ; ;80000;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;3;1;4;1;2;1;1;1;3;2;1;01;66;11;66;1;255,85372633811
2552521;1;3;1;1;1;1;1;6; ;3; ; ; ; ;80000;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;3;2;1;01;66;11;66;1;278,522965128939
2552522;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;4;1;2;1;4;1;1;1;1;1;3;2;1;01;66;11;66;1;267,876122251169
2552523;1;4;1;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;3;2;1;01;66;11;66;1;218,992817200383
2552525;1;1;1;1;1;1;1;1;4;3; ; ; ; ;70000;1;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;1;1;2;2; ;2;1;3;1;4;1;2;1;1;1;3;2;1;01;66;11;66;1;279,723400443797
2552526;1;1;1;1;1;1;1;6; ;3; ; ; ; ;80000;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;3;1;4;1;2;1;1;1;3;2;1;01;66;11;66;1;316,584309581525
2552560;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;1;2;1;1;1;1;2;2;1;1;2;2;1;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;1;512,856281902781
2552562;1;7;1;1;1;1;1;1;3;1; ; ;320000000;1500000; ;1;1;1;1;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;6;3;1;01;68;11;68;1;517,785952517682
2552563;1;4;1;1;1;1;1;1;3;4; ; ; ;200000; ;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;1;368,643277058556
2552564;1;4;3;1;1;1;1;1;3;2; ;300000;30000000;300000; ;1;2;1;2;2;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;1;577,67938267142
2552566;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;2;1;1;1;1;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;1;4;2;2; ;5;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;1;607,613589196671
2552567;1;3;2;1;2;1;1;1;3;2; ;287000;45000000;350000; ;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;2;3;1;01;68;11;68;1;312,166229982862
2552567;2;1;1;1;2;1;1;1;3;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1;01;68;11;68;1;312,166229982862
2552570;1;3;2;1;1;1;1;1;3;1; ; ;25000000;250000; ;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;1;1;2;1;1;2;2;2; ;10;1;1;1;2;1;1;1;1;1;1;3;1;01;68;11;68;1;574,027590131893
2552571;1;4;2;1;1;1;1;1;3;1; ; ;50000000;350000; ;1;2;1;2;2;1;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;3;3;1;01;68;11;68;1;278,255649326195
2552573;1;2;1;1;1;1;1;1;3;3; ; ; ; ;250000;2;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;2;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;68;11;68;1;481,294846360784
2552574;1;4;2;1;1;1;1;1;3;1; ; ;20000000;300000; ;1;1;1;1;2;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;3;3;1;01;68;11;68;1;502,618728257167
2552575;1;1;1;1;1;1;1;1;4;3; ; ; ; ;160000;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;1;3;1;01;52;11;52;1;170,999865240801
2552576;1;3;2;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;1;2;1;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;1;1;2;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;1;01;52;11;52;1;143,598794825817
2552577;1;5;3;1;1;1;1;1;4;2; ;172000;20000000;150000; ;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;2;1;1;1;2;2;1;4;2;2; ;4;1;2;1;4;1;2;1;1;1;1;3;1;01;52;11;52;1;149,392436026271
2552578;1;1;1;1;1;1;1;1;4;1; ; ;98;65000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;1;1;1;3;1;01;52;11;52;1;265,990026484313
2552579;1;3;2;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;1;2;1;1;1;2;2;1;3;2;2; ;4;1;2;1;4;1;2;1;1;1;1;3;1;01;52;11;52;1;143,598794825817
2552581;1;4;3;1;1;1;1;1;4;3; ; ; ; ;180000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;2;2; ;5;1;2;1;2;1;2;1;1;1;1;3;1;01;52;11;52;1;191,211268504743
2552582;1;1;1;1;1;1;1;1;4;1; ; ;98;100000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;2;1;2;1;2;1;2;1;1;1;1;3;1;01;52;11;52;1;118,232662147703
2552583;1;5;4;1;1;1;1;1;4;1; ; ;30000000;120000; ;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;2;2;2; ;4;1;2;1;4;1;2;1;1;1;1;2;1;01;52;11;52;1;121,568366411398
2552584;1;1;1;1;1;1;1;1;4;3; ; ; ; ;160000;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;1;2;1;01;52;11;52;1;187,622732024847
2552585;1;2;1;1;1;1;1;1;4;3; ; ; ; ;120000;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;6;1;2;1;2;1;2;1;1;1;1;2;1;01;52;11;52;1;208,998830247591
2552586;1;3;1;1;1;1;1;1;4;1; ; ;40000000;300000; ;2;2;1;2;1;2;2;2;2;1;1;2;1;2;2;1;2;1;1;2;2;1;1;2;2; ;1;1;2;1;4;1;2;1;1;1;3;3;1;01;52;11;52;1;187,622732024847
2552587;1;8;2;1;1;1;1;1;1;1; ; ;300000000;98; ;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;2;1;1;2;2; ;3;1;1;1;4;1;2;1;1;1;4;3;1;01;52;11;52;1;178,257078123871
2552588;1;7;4;1;1;1;1;1;4;1; ; ;98;98; ;1;1;1;2;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;3;2;2; ;4;1;1;1;4;1;2;1;1;1;4;3;1;01;52;11;52;1;110,906543931089
2552589;1;3;2;1;1;1;1;1;4;3; ; ; ; ;280000;2;1;1;1;2;1;1;2;2;1;1;1;2;2;1;1;2;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;2;3;1;01;52;11;52;1;184,989907218872
2552590;1;3;1;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;1;1;1;3;3;1;01;52;11;52;1;187,622732024847
2552591;1;6;3;1;1;1;1;1;1;1; ; ;450000000;2000000; ;1;1;1;2;2;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;1;1;4;1;2;1;1;1;6;3;1;01;76;11;76;1;606,597121556777
2552592;1;8;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;2;1;2;1;2;2;1;2;1;2;2;2;1;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;6;3;1;01;76;11;76;1;874,902654855159
2552593;1;4;1;1;1;1;1;1;3;4; ; ; ;1500000; ;1;2;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;1;1;4;1;1;1;1;1;6;3;1;01;76;11;76;1;874,902654855159
2552596;1;2;1;1;1;1;1;1;3;1; ; ;120000000;250000; ;1;2;1;2;2;1;2;1;1;1;2;2;2;2;1;1;1;1;1;1;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;1;683,96337271149
2552598;1;4;3;1;1;1;1;1;3;2; ;441000;70000000;500000; ;1;1;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;4;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;1;973,35123255669
2552599;1;4;1;1;1;1;1;1;3;1; ; ;80000000;700000; ;1;1;1;1;1;2;2;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;1;874,902654855159
2552600;1;4;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;2;1;1;1;1;2;2;1;1;2;2;1;2;1;1;1;1;1;2;1;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;1;952,304320917283
2552601;1;4;2;1;1;1;1;1;3;3; ; ; ; ;511000;1;1;1;1;1;1;2;2;1;1;1;2;2;2;1;1;1;1;1;2;1;1;1;2;2; ;2;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;1;805,95996083562
2552602;1;3;2;1;1;1;1;1;3;2; ;600000;85000000;600000; ;1;1;1;1;2;2;2;2;2;1;1;2;1;2;2;1;1;1;1;1;2;1;3;2;2; ;4;1;2;1;4;1;1;1;1;1;4;3;1;01;76;11;76;1;775,705333779919
2552603;1;5;3;1;1;1;1;1;3;3; ; ; ; ;800000;1;2;1;2;2;1;2;2;1;1;2;1;1;2;1;1;1;1;1;1;2;1;3;2;1;1;3;1;2;1;4;1;1;1;1;1;5;3;1;01;76;11;76;1;774,687104881172
2552604;1;5;3;1;1;1;1;1;1;3; ; ; ; ;550000;1;2;1;1;1;1;2;2;1;1;1;2;1;2;1;1;1;1;1;1;2;1;3;2;2; ;3;1;2;1;4;1;1;1;1;1;5;3;1;01;76;11;76;1;801,804132806851
2552605;1;5;1;1;1;1;10;1;3;3; ; ; ; ;650000;2;1;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;1;1;1;1;5;3;1;01;76;11;76;1;736,396712421768
2552606;1;5;1;1;1;1;1;1;1;3; ; ; ; ;706000;1;1;1;1;1;1;1;2;1;1;2;2;1;2;2;1;1;1;1;1;1;1;2;2;2; ;2;1;2;1;4;1;2;1;1;1;5;9;1;01;76;11;76;1;914,013928457879
2552607;1;5;2;1;1;1;1;1;1;1; ; ;99;99; ;1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;2;2; ;2;1;2;1;4;1;2;1;1;1;5;3;1;01;76;11;76;1;683,96337271149
