DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P6440,P6450,P6460,P6460S1,P6400,P6422,P6424,P6424S2,P6424S3,P6424S1,P6426,P6430S1,P6480,P6480S1,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585,P6585S2A1,P6585S3A1,P6585S4A1,P6585S3A2,P6585S2A2,P6585S1A2,P6585S2,P6585S3,P6585S1A1,P6585S4,P6585S1,P6580,P6580S1,P6580S2,P6630,P6630S3,P6630S4A1,P6630S3A1,P6630S2A1,P6630S1A1,P6630S4,P6630S2,P6630S1,P6640,P6642,P6642S2,P6642S1,P6765,P6765S1,P6772,P6750,P6760,P550,P6780,P6780S1,P6790,P6410,P6640S1,P6642S11,P6642S7,P6642S8,P6642S9,P6642S10,P6642S12,P6642S5,P6642S4,P6642S3,P6642S6,P9440,P6630S6,P6630S6A1,P6410S1,P6545S1,P6545,P6545S2,P6585S4A2,P6773S1,P6775,P6772S1,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6835,P6835S1,P6835S2,P6836,P6836S1,P6836S2,P6837,P6837S1,P6837S2,P6870,P6880,P6880S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S8,P6980S7A1,P6990,P7020,P7026,P7028,P7028S1,P7040,P7045,P7050,P7050S1,P7070,P760,P9450,P6915S1,P6915,P6773,P7075,P7077,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170,P7170S1,P7170S2,P7170S3,P7170S4,P7170S5,P7170S6,P7180,P7190,P7200,P7240,P7240S1,OFICIO,RAMA2D,OCI,P6430,P6420S1,RAMA4D,RAMA4DP8,RAMA2DP8,INGLABO,MES,DPTO,fex_c_2011
2799033,1,3,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,10,2,,1,7,MUCHAS TAREAS,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,6,,111,,,,10,63,176.649.356.656.986
2799033,1,4,1,60,2,2,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,12,2,,12,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,6,,111,,,,10,63,176.649.356.656.986
2799034,1,1,1,60,2,1,1,,,1,1,,2,2,2,96,,1,,50000,2,,,1,168000,1,30000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,30,2,,30,,,2,,,,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,48,1,,2,,,,,0,2,,5,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,62,1,1,8,,111,,,248000,10,63,142.707.230.204.649
2799035,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,600000,1,6000000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,1,,,,,,2,1,22,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,5,,61,1,1,5,,111,,,600000,10,63,142.707.230.204.649
2799036,1,1,1,60,2,2,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,,1,98,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,50,,.,50,,,1,6,12,1,13,17,2,,,4,8,,2,,,,1,,,1,,,,,,,2,2,,,,2,,,,,,2,,4,,,,2,,,,2,,,,,,,,,,,,,,,1,1,1,1,1,1,2,3,3,2,,61,1,1,5,,111,,,,10,63,229.010.177.519.837
2799036,1,2,1,60,2,2,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,.,12,,,,,,,,,,,,,,,,,,,,,,,,84,,.,84,,,1,6,18,2,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,53,1,1,6,,140,,,,10,63,229.010.177.519.837
2799036,1,3,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2500000,1,8500000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,61,1,1,5,,111,,,2500000,10,63,229.010.177.519.837
2799036,1,4,1,60,2,2,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2500000,1,8500000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,45,,.,45,,,1,7,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,61,1,1,5,,111,,,2500000,10,63,229.010.177.519.837
2799036,1,5,1,60,2,2,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,300000,1,3600000,3,,12,,,,,,,,,,,,,,,,,,,,,2011,2,1,15,2,,15,,,1,14,17,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,3,,61,1,1,4,,111,,,300000,10,63,229.010.177.519.837
2799037,1,1,1,60,2,1,1,,,1,1,,1,1,1,20,,1,,620000,2,,,2,,2,,1,20000,2,,,,,22000,,,,2,2,,1,2,2,,,,2,,,280000,280000,2,1,1,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,2,,,,50,,.,50,,,1,7,12,1,13,17,1,7,12,2,8,,1,1,3,15,1,1,,,,,,,,,1,1,36,1,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,9,,62,1,1,1,,112,,,620000,10,63,117.286.643.553.112
2799038,1,1,1,60,2,1,1,,,1,1,,1,1,1,0,,1,,520000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,5,8,,2,,,,1,,,,,,,,1,,2,1,13,1,,1,5,4,,100000,0,2,,2,,2,1,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,60,1,1,1,,111,,,620000,10,63,141.030.969.664.401
2799038,1,4,1,60,2,1,1,,,1,1,,2,2,2,0,,1,,200000,2,,,1,168000,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,1,5,17,2,,,,,,2,1,,2,,,,1,,,,,,,,1,,2,1,2,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,1,8,,53,1,1,1,,140,,,368000,10,63,141.030.969.664.401
2799039,1,1,1,60,2,1,1,,,1,1,,1,1,1,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,8,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,5,8,,2,,,,1,,,,,,,,1,,2,1,6,1,,2,,,,,3,2,,11,,,,2,,,,2,,,,,,,,,,,,,,,1,2,2,2,2,2,2,4,3,8,,62,1,1,8,,140,,,400000,10,63,190.294.042.985.137
2799039,1,5,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,400000,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,45,,.,45,,,1,7,12,1,13,17,2,,,5,8,,2,,,,1,,,,,,,,1,,2,1,3,1,,2,,,,,0,2,,4,,,,2,,,,1,1,2,1,2,2,2,1,2,2,2,,2,1,,3,2,2,3,3,2,2,3,3,8,,62,1,1,8,,140,,,400000,10,63,190.294.042.985.137
2799040,1,1,1,60,2,1,1,,,1,1,,2,2,2,1,,2,,400000,2,,,2,,1,80000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,11,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,7,12,1,13,17,1,7,12,2,8,,2,,,,1,,,,,,,,1,,2,2,,,,2,,,,,,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,1,TRABAJO ESTABLE,2,1,,2,2,2,2,2,2,2,3,3,8,,62,95,1,3,,9500,,,480000,10,63,196.704.326.658.043
2799041,1,1,1,60,2,2,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,80000,1,2000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,2,,,,,,,,,1,5,,2,,,,1,,,,,,,,1,,2,2,,,,1,12,5,,400000,,2,,2,,2,8,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,2,,41,52,1,4,,5231,,,480000,10,63,141.941.081.443.194
2799043,1,2,1,60,2,1,1,,,1,2,,2,2,2,60,,1,,553500,2,,,2,,2,,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,48,,.,48,,,1,7,15,2,,,,,,6,8,,2,,,,1,,,,,,,,1,,2,1,8,1,,2,,,,,0,2,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,,62,1,1,8,,117,,,553500,10,63,202.206.038.523.921
2799046,1,1,1,60,2,2,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1300000,1,10000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,60,,.,60,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,60,1,,1,2,4,,80000,1,2,,2,,1,1,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,1,3,3,8,,61,1,1,5,,111,,,1380000,10,63,215.540.060.414.179
2799047,1,1,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,200000,1,600000,2,,3,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,1,6,16,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,2,4,,2,,,,,6,2,,2,,,,2,,,,1,1,2,1,1,1,2,1,1,1,2,,2,2,,3,3,4,4,4,2,2,1,3,8,,61,1,1,4,,111,,,200000,10,63,166.729.840.160.432
2799047,1,3,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,2800000,3,,10,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,1,6,16,2,,,,,,1,8,,2,,,,1,,,,,,,,1,,2,1,14,2,,2,,,,,2,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,4,4,4,4,4,4,2,1,3,8,,61,1,1,4,,111,,,400000,10,63,166.729.840.160.432
2799048,1,1,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,400000,2,,,2,,1,100000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,6,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,7,12,1,13,18,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,5,4,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,,3,3,3,3,3,2,2,3,3,8,,62,1,1,1,,113,,,500000,10,63,18.298.958.567.603
2799049,1,1,1,60,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,320000,1,3000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,1,7,12,1,13,18,2,,,1,8,,2,,,,1,,,,,,,,1,,2,1,3,4,,2,,,,,0,2,,2,,,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,1,,3,3,3,3,3,2,2,1,3,8,,61,1,1,4,,113,,,320000,10,63,131.111.453.167.847
2799050,1,1,1,60,2,2,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,2300000,1,5400000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,50,,.,50,,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,36,1,,2,,,,,0,2,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,1,5,,113,,,2300000,10,63,151.228.770.005.449
2799050,1,6,1,60,2,1,1,,,1,1,,2,2,2,4,,1,,440000,2,,,1,150000,1,50000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,50,,.,50,,,1,6,12,1,13,17,2,,,2,8,,2,,,,1,,,,,,,,1,,2,1,16,4,,2,,,,,0,2,,4,,,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,,2,2,2,3,3,2,2,3,3,3,,62,1,1,8,,113,,,640000,10,63,151.228.770.005.449
2799052,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,580000,1,6000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,40,,.,40,,,2,,,,,,,,,2,8,,2,,,,1,,,,,,,,1,,2,1,320,4,,2,,,,,0,2,,4,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,61,1,1,5,,111,,,580000,10,63,174.074.516.835.722
2799053,1,1,1,60,2,1,1,,,1,1,,1,1,1,1,,1,,535500,2,,,2,,1,150000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,1,6,12,1,13,17,2,,,3,8,,1,1,3,1,1,1,,,,,,,,,1,1,36,1,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,60,1,1,1,,113,,,685500,10,63,118.564.167.537.639
2799053,1,2,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,480000,2,,,2,,1,50000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,40,,.,40,,,2,,,,,,,,,3,1,,2,,,,1,,,,,,,,1,,2,1,120,6,,2,,,,,0,2,,3,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,2,,53,1,1,1,,113,,,530000,10,63,118.564.167.537.639
2799053,1,4,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,350000,2,,,1,160000,1,50000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,1,6,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,18,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,8,,113,,,560000,10,63,118.564.167.537.639
2799053,1,5,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,350000,2,,,1,160000,1,50000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,1,6,12,1,13,17,2,,,3,8,,2,,,,1,,,,,,,,1,,2,1,5,4,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,8,,62,1,1,8,,113,,,560000,10,63,118.564.167.537.639
2799053,1,6,1,60,2,1,1,,,1,1,,2,2,2,1,,1,,350000,2,,,1,160000,1,50000,2,,2,,,,,,,,,2,2,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,60,,.,60,,,1,6,16,2,,,,,,3,8,,2,,,,1,,,,,,,,1,,2,1,24,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,8,,62,1,1,8,,113,,,560000,10,63,118.564.167.537.639
2799054,1,2,1,60,2,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,560000,1,3500000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,60,,.,60,,,1,7,12,1,13,17,2,,,1,9,,2,,,,1,,,,,,,,1,,2,1,240,8,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,3,3,,95,45,1,4,,4530,,,560000,10,63,99.350.637.497.266
2799054,1,3,1,60,2,1,2,1,,1,1,,1,1,1,4,,1,,536000,2,,,2,,2,,2,,2,,,62500,35000,,2,2,,1,1,,2,2,2,,,,2,,,,,2,2,2,2,,,,,.,,,,,,.,12,,,,,,,,,,,,,2,2,,,,2,,,,,,48,,.,48,,,1,7,15,2,,,,,,5,7,,1,1,1,0,1,1,,,,,,,,,1,1,120,4,,2,,,,,0,1,,1,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,3,3,1,,55,55,1,1,,5511,,,536000,10,63,99.350.637.497.266
2799054,1,7,1,60,2,2,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,400000,1,4800000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,60,,.,60,,,1,7,17,2,,,,,,1,6,,2,,,,1,,,,,,,,1,,2,1,120,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,3,3,2,2,3,3,5,,41,52,1,4,,5221,,,400000,10,63,99.350.637.497.266
2799055,1,1,1,60,2,2,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,600000,1,6000000,3,,12,,,,,,,,,,,,,,,,,,,,,,2,,54,,.,54,,,1,7,12,1,13,17,2,,,1,8,,1,4,2,14,1,,,,,,1,,,,2,1,36,1,,2,,,,,0,2,,2,,,,2,,,,2,,,,,,,,,,,,,,,2,2,2,2,3,2,2,3,3,5,,61,1,1,4,,111,,,600000,10,63,192.910.250.591.858
