DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S8,P7420S7A1,P7422,P7422S1,P9460,OFICIO1,OFICIO2,RAMA2D_D,DSI,DSCY,RAMA4D_D,MES,DPTO,AREA,fex_c_2011
2797309,1,3,1,70,1,16,48,1,,2,16,1,,7,7,,,,,,,,,,1,,2,,2,2,2,45,1,2,4521,10,66,66,264.902.010.572.051
2797312,1,2,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,79,,,1,1,,10,66,66,29.563.923.890.645
2797314,1,3,1,70,1,8,48,1,,2,16,1,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,10,66,66,261.266.186.321.518
2797322,1,3,1,70,1,104,48,1,,2,104,1,,9,1,,,,,,,,,,1,,2,,2,55,35,60,1,2,6022,10,66,66,222.092.054.921.816
2797323,1,1,1,70,1,8,48,1,,2,96,1,,8,2,,,,,,,,,,1,,2,,2,45,59,85,1,1,8511,10,66,66,334.126.158.165.206
2797324,1,3,1,70,1,4,48,1,,2,60,6,,2,1,,,,,,,,,,1,,2,,2,34,45,52,1,1,5211,10,66,66,343.690.870.749.281
2797327,1,2,1,70,1,13,24,4,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,1,,10,66,66,320.364.397.967.751
2797331,1,2,1,70,1,17,24,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,10,66,66,329.737.424.923.939
2797335,1,1,1,70,1,3,48,1,,2,10,1,,7,2,,,,,,,,,,1,,2,,2,39,53,55,1,1,5511,10,66,66,288.341.641.409.568
2797337,1,2,1,70,1,2,16,1,,2,28,1,,9,4,,,,,,,,,,1,,2,,2,59,97,52,1,1,5211,10,66,66,255.360.026.563.395
2797356,1,3,1,70,1,26,48,1,,2,26,1,,9,4,,,,,,,,,,1,,2,,2,58,97,90,1,2,9000,10,47,47,158.361.087.376.881
2797360,1,2,1,70,1,6,25,4,,2,6,4,,1,1,,,,,,,,,,1,,2,,2,78,78,16,1,1,1600,10,68,68,630.066.880.373.904
2797364,1,3,1,70,1,4,48,1,,2,96,1,,3,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5234,10,47,47,771.066.124.469.554
2797377,1,1,1,70,1,25,48,4,,2,52,4,,1,2,,,,,,,,,,1,,2,,2,98,98,60,1,2,6042,10,47,47,152.543.992.611.658
2797389,1,1,1,70,1,28,48,1,,2,28,1,,2,1,,,,,,,,,1,,TIENE PENSION POR SUSTITUCION,2,,2,95,95,45,1,2,4521,10,17,17,251.701.891.453.452
2797393,1,4,1,70,1,8,44,1,,2,8,1,,9,1,,,1,,,,,,,,,2,,2,6,6,75,1,1,7530,10,17,17,178.559.656.564.499
2797397,1,1,1,70,1,52,10,2,,2,92,2,,9,1,,,,,,,,,1,,LA  PENSION,2,,2,13,13,80,1,2,8043,10,17,17,307.952.369.883.376
2797400,1,2,1,70,1,156,48,1,,2,104,1,,3,2,,,,,,,,,,1,,2,,2,3,60,5,1,2,501,10,17,17,213.560.973.277.832
2797401,1,2,1,70,1,4,24,2,,2,12,2,,9,1,,,,,,1,1,,,,,2,,2,6,6,85,1,1,8511,10,17,17,149.160.783.359.404
2797415,1,2,1,70,1,3,48,1,,2,240,1,,9,6,,,,,,,,,,1,,2,,2,38,39,75,1,1,7512,10,17,17,158.277.859.683.706
2797416,1,1,1,70,1,32,48,1,,2,40,1,,9,5,,,,,,,,,,1,,2,,2,40,39,66,1,2,6604,10,17,17,142.620.320.069.152
2797420,1,2,1,70,1,8,40,1,,2,48,1,,9,2,,,,,,,,,,1,,2,,2,54,54,55,1,1,5511,10,20,20,130.554.714.941.979
2797454,1,2,1,70,1,8,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,33,42,50,1,1,5051,10,23,23,136.454.647.171.025
2797461,1,3,1,70,1,4,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,10,23,23,133.346.999.854.793
2797462,1,2,1,70,1,4,48,4,,2,8,4,,1,2,,,,,,,,1,,,,2,,2,45,45,52,1,1,5261,10,23,23,126.363.468.212.446
2797469,1,2,1,70,1,8,48,1,,2,24,1,,2,1,,,,,,,,,,1,,2,,2,45,53,55,1,1,5521,10,18,18,641.435.703.502.395
2797472,1,2,1,70,1,4,48,1,,2,4,1,,5,1,,,,,,,,,,1,,1,500000,2,7,7,85,1,1,8515,10,19,19,893.211.646.399.424
2797474,2,1,2,70,1,52,40,4,,2,123,4,,3,2,,,,,,,,,,1,,2,,2,55,62,1,1,2,119,10,19,19,493.075.651.095.511
2797476,1,2,1,70,1,56,48,1,,2,56,4,,3,8,,,,,,,,,,1,,2,,2,45,45,52,1,2,5234,10,19,19,123.500.383.360.084
2797478,1,2,1,70,1,52,48,2,,2,52,1,,4,4,,,,,,,,,,1,,2,,2,13,13,80,1,2,8041,10,19,19,769.733.120.350.043
2797481,1,1,1,70,1,48,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,53,,,1,2,,10,19,19,802.472.265.012.724
2797482,1,3,1,70,1,8,30,1,,2,9,4,,4,1,,,,,,,,,,1,,2,,2,53,80,19,1,1,1921,10,11,11,405.037.267.848.232
2797488,1,2,1,70,1,52,48,1,,2,36,1,,9,1,,,,,,,,,,1,,2,,2,16,16,80,1,2,8050,10,76,76,856.411.888.910.432
2797489,1,2,1,70,1,52,48,1,,2,98,1,,9,1,,,1,,,,,,,,,2,,2,7,7,85,1,2,8512,10,76,76,903.144.878.971.626
2797501,1,1,1,70,1,2,56,1,,2,2,1,,2,7,,,,,,,,,,1,,1,1200000,2,58,58,74,1,1,7492,10,8,8,525.127.967.467.681
2797501,1,2,1,70,1,4,48,1,,2,364,1,,9,8,,,,,,,,,,1,,2,,2,45,45,52,1,1,5211,10,8,8,525.127.967.467.681
2797515,1,1,1,70,1,104,48,1,,2,52,4,,1,5,,,,,,,,,,1,,2,,2,8,8,72,1,2,7220,10,52,52,15.647.167.194.993
2797520,1,2,1,70,1,8,48,1,,2,73,4,,1,4,,,,,,,,,,1,,2,,2,59,61,1,1,1,116,10,52,52,312.943.343.899.861
2797522,1,1,1,70,1,17,40,1,,2,30,1,,4,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,10,52,52,172.883.360.045.956
2797529,1,2,1,70,1,13,40,3,,2,204,3,,1,1,,,,,,,,,,1,,2,,2,55,54,95,1,1,9500,10,52,52,28.501.511.543.473
2797531,1,3,1,70,1,2,24,3,,2,4,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,10,52,52,178.053.542.888.096
2797533,1,2,1,70,1,16,48,1,,2,96,1,,8,2,,,,,,,,,,1,,2,,2,59,58,74,1,2,7492,10,52,52,312.943.343.899.861
2797549,1,1,1,70,1,3,48,1,,2,3,1,,4,1,,,,,,,,,,1,,1,600000,2,37,45,52,1,1,5233,10,50,50,407.945.327.111.893
2797553,1,1,1,70,1,8,115,1,,2,24,4,,1,7,,,,,,,,,,1,,2,,2,53,45,52,1,1,5233,10,50,50,30.931.998.731.094
2797563,1,3,1,70,1,12,40,4,,2,12,4,,2,8,,,,,,,,,,1,,2,,2,59,59,85,1,1,8513,10,44,44,620.274.511.119.718
2797567,1,2,1,70,1,152,40,1,,2,152,2,,9,1,,,,,,,,,,1,,2,,2,59,32,75,1,2,7512,10,44,44,419.493.970.950.295
2797568,1,2,1,70,1,152,40,1,,2,99,1,,3,7,,,,,,,,,,1,,2,,2,15,21,15,1,2,1594,10,44,44,617.311.995.644.328
2797571,1,1,1,70,1,150,40,1,,2,155,1,,5,1,,,,,,,,1,,,,2,,2,45,55,85,1,2,8512,10,44,44,359.280.182.885.171
2797571,1,5,1,70,1,40,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,39,,,1,2,,10,44,44,359.280.182.885.171
2797575,1,2,1,70,1,24,42,4,,2,50,5,,2,1,,,,,,,,,,1,,2,,2,53,51,55,1,2,5521,10,44,44,66.884.848.826.005
2797586,1,2,1,70,1,12,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,39,,,1,1,,10,44,44,495.046.833.358.808
2797587,1,3,1,70,1,48,40,1,,2,52,1,,5,5,,,,,,,,,,1,,2,,2,33,60,1,1,2,121,10,44,44,665.113.176.479.932
2797588,1,2,1,70,1,52,40,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,33,45,52,1,2,5225,10,44,44,572.269.381.045.421
2797596,1,2,1,70,1,104,48,1,,2,104,1,,6,7,,,,,,,,,,1,,2,,2,55,79,18,1,2,1810,10,73,73,237.416.569.571.646
2797598,1,3,1,70,1,16,45,3,,2,52,3,,1,4,,,,,,,,,,1,,2,,2,54,54,95,1,2,9500,10,73,73,448.632.441.021.181
2797602,1,2,1,70,1,56,48,1,,2,56,1,,4,4,,,,,,,,,,1,,2,,2,13,13,80,1,2,8041,10,73,73,237.416.569.571.646
2797603,1,1,1,70,1,24,60,4,,2,520,2,,9,1,,,,,,1,,,,,,2,,2,41,38,64,1,2,6421,10,73,73,186.512.265.921.137
2797603,1,2,1,70,1,258,55,1,,2,8,4,,1,2,,,,,,,,,,1,,2,,2,3,3,74,1,2,7414,10,73,73,186.512.265.921.137
2797605,1,3,1,70,1,4,15,4,,1,,,.,,,.,.,,,,,,,,,.,,,,97,,,1,1,,10,73,73,247.743.948.614.797
2797609,1,2,1,70,1,12,45,1,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,53,54,95,1,1,9500,10,73,73,277.265.026.300.628
2797614,1,1,1,70,1,4,48,1,,2,4,1,,5,4,,,,,,,,,,1,,1,535600,2,97,97,52,1,1,5211,10,66,66,334.126.158.165.206
2797627,1,1,1,70,1,52,40,1,,2,16,5,,2,2,,,,,,,,,,1,,2,,2,16,16,74,1,2,7430,10,73,73,212.793.605.670.514
2797629,1,2,1,70,1,12,48,1,,2,56,1,,2,4,,,,,,,,,,1,,2,,2,95,45,52,1,1,5223,10,73,73,196.839.644.964.288
2797631,1,2,1,70,1,4,16,1,,2,4,1,,4,2,,,,,,,,,,1,,1,535600,2,32,32,51,1,1,5161,10,73,73,174.090.646.246.242
2797634,1,4,1,70,1,24,40,1,,1,,,.,,,.,.,,,,,,,,,.,,,,59,,,1,2,,10,66,66,244.438.414.271.538
2797635,1,1,1,70,1,8,40,1,,2,52,1,,7,2,,,,,,,,1,,,,2,,2,32,32,19,1,1,1921,10,66,66,328.219.998.407.083
2797636,1,1,1,70,1,4,40,1,,2,4,1,,2,7,,,,,,,,,,1,,1,600000,2,53,95,45,1,1,4521,10,66,66,248.635.461.884.919
2797636,1,2,1,70,1,6,40,1,,2,19,1,,6,4,,,,,,,,,,1,,2,,2,33,33,52,1,1,5241,10,66,66,248.635.461.884.919
2797639,1,2,1,70,1,42,30,1,,2,42,1,,9,2,,,,,,,,,,1,,2,,2,59,59,85,1,2,8512,10,66,66,255.952.567.536.822
2797645,1,2,1,70,1,39,48,1,,2,17,1,,4,2,,,,,,,,,,1,,2,,2,33,33,52,1,2,5223,10,66,66,240.779.861.445.587
2797652,1,1,1,70,1,8,45,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,98,98,60,1,1,6041,10,63,63,123.745.610.767.858
2797652,1,2,1,70,1,40,30,4,,2,150,3,,1,1,,,,,,,,,,1,,2,,2,53,54,95,1,2,9500,10,63,63,123.745.610.767.858
2797657,1,2,1,70,1,32,40,4,,2,9,3,,1,1,,,,,,,,,,1,,2,,2,53,54,95,1,2,9500,10,63,63,161.106.669.386.486
2797660,1,2,1,70,1,12,60,4,,2,12,4,,1,2,,,,1,,,,,,,,2,,2,54,54,85,1,1,8532,10,63,63,122.260.799.603.656
2797667,1,2,1,70,1,24,16,4,,2,18,4,,1,1,,,,,,,,,,1,,2,,2,55,55,74,1,2,7493,10,63,63,130.971.368.209.588
2797669,1,2,1,70,1,28,48,1,,2,68,4,,1,2,,,,,,,,,,1,,2,,2,33,79,18,1,2,1810,10,63,63,10.386.120.144.055
2797670,1,1,1,70,1,32,50,1,,2,4,4,,1,1,,,,,,,,,,1,,1,30000,2,55,61,1,1,2,140,10,63,63,122.260.799.603.656
2797670,1,3,1,70,1,16,48,1,,2,8,4,,1,1,,,,,,,,,,1,,2,,2,58,95,36,1,2,3611,10,63,63,122.260.799.603.656
2797675,1,1,1,70,1,24,48,2,,2,24,3,,1,1,,,,,,,,,,1,,2,,2,99,54,95,1,2,9500,10,27,27,28.364.320.257.927
2797676,1,2,1,70,1,8,48,3,,2,2,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,10,27,27,769.928.838.708.522
2797681,1,3,1,70,1,32,25,1,,1,,,.,,,.,.,,,,,,,,,.,,,,32,,,1,2,,10,27,27,28.364.320.257.927
2797684,1,2,1,70,1,8,40,1,,2,8,1,,6,4,,,,,,,,,,1,,2,,2,33,37,55,1,1,5521,10,27,27,28.364.320.257.927
2797686,1,1,1,70,1,41,48,1,,2,41,4,,9,1,,,,,,,,,,1,,2,,2,45,39,85,1,2,8512,10,27,27,28.364.320.257.927
2797689,1,3,1,70,1,32,48,1,,2,32,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,10,27,27,28.364.320.257.927
2797691,1,1,1,70,1,52,48,1,,2,52,4,,3,1,,,,,,,,,,1,,2,,2,53,53,80,1,2,8012,10,27,27,28.364.320.257.927
2797692,1,1,1,70,1,52,48,2,,1,,,.,,,.,.,,,,,,,,,.,,,,13,,,1,2,,10,27,27,28.364.320.257.927
2797692,1,3,1,70,1,52,48,1,,2,52,1,,6,1,,,,,,,,,,1,,2,,2,33,33,52,1,2,5211,10,27,27,28.364.320.257.927
2797699,1,1,1,70,1,2,30,1,,2,2,1,,9,1,,,,,,,,,,1,,1,535600,2,45,45,52,1,1,5211,10,27,27,113.457.281.031.708
2797700,1,2,1,70,1,52,48,2,,2,52,4,,2,2,,,,,,,,,,1,,2,,2,13,45,52,1,2,5211,10,27,27,28.364.320.257.927
2797705,1,3,1,70,1,16,60,5,,2,16,5,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,10,27,27,28.364.320.257.927
2797712,1,4,1,70,1,12,48,3,,2,48,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,10,5,5,14.101.047.616.055
2797720,1,2,1,70,1,8,84,1,,2,8,1,,8,2,,,,,,,,,,1,,2,,2,58,58,18,1,1,1810,10,5,5,126.469.523.657.087
2797727,1,4,1,70,1,24,48,1,,2,55,1,,9,8,,,,,,,,,,1,,2,,2,32,32,85,1,2,8511,10,5,5,107.101.663.380.996
2797739,1,1,1,70,1,104,48,1,,2,156,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,10,5,5,965.619.994.541.346
2797743,1,2,1,70,1,6,48,2,,2,20,4,,1,2,,,,,,,,,,1,,2,,2,39,45,52,1,1,5261,10,5,5,126.148.502.832.345
2797752,1,1,1,70,1,52,48,1,,2,52,5,,2,4,,,,,,,,,,1,,2,,2,55,41,52,1,2,5211,10,15,15,87.645.357.734.158
2797755,1,2,1,70,1,12,48,1,,2,12,1,,9,2,,,,,,,,,,1,,2,,2,19,21,85,1,1,8511,10,15,15,110.060.151.469.789
2797759,1,2,1,70,1,20,40,1,,2,20,1,,9,2,,,,,,,,,,1,,2,,2,59,35,60,1,2,6022,10,15,15,781.070.712.566.483
2797764,1,3,1,70,1,48,40,1,,2,48,1,,5,4,,,,,,,,,,1,,2,,2,13,13,80,1,2,8012,10,15,15,108.486.008.712.128
2797773,1,1,1,70,1,15,40,1,,2,36,1,,9,1,,,,,,,,,,1,,2,,2,98,98,51,1,2,5127,10,15,15,116.186.071.171.635
2797781,1,3,1,70,1,36,60,1,,1,,,.,,,.,.,,,,,,,,,.,,,,37,,,1,2,,10,54,54,387.531.428.293.189
2797789,1,1,1,70,1,8,48,1,,2,12,1,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,1,4521,10,54,54,34.432.238.139.913
2797792,1,1,1,70,1,4,50,4,,2,4,4,,1,6,,,,,,,,,,1,,1,600000,2,51,81,36,1,1,3699,10,54,54,28.516.710.150.875
2797793,1,1,1,70,1,2,50,1,,2,2,1,,3,1,,,,,,,,,,1,,1,800000,2,95,95,45,1,1,4521,10,54,54,417.701.665.601.577
2797805,1,1,1,70,1,1,48,4,,2,16,1,,9,2,,,,,,,,,,1,,2,,2,53,39,45,1,1,4530,10,47,47,137.277.031.014.563
2797831,1,2,1,70,1,3,48,1,,2,3,1,,3,1,,,,,,,,,,1,,1,50000,2,59,59,85,1,1,8513,10,20,20,108.823.352.428.752
2797843,1,4,1,70,1,144,48,1,,2,8,1,,4,1,,,,,,,,,,1,,2,,2,6,6,85,1,2,8512,10,19,19,15.803.273.349.726
2797843,1,5,1,70,1,144,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,2,,,1,2,,10,19,19,15.803.273.349.726
2797847,1,3,1,70,1,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,10,19,19,150.311.307.166.731
2797858,1,2,1,70,1,24,48,1,,2,52,1,,4,4,,,1,,,,,,,,,2,,2,98,45,50,1,2,5051,10,76,76,106.836.881.008.533
2797860,1,1,1,70,1,32,48,4,,2,36,4,,1,1,,,,,,,,,1,,LA PENSION,2,,2,13,13,80,1,2,8060,10,17,17,158.563.166.553.582
2797860,1,2,1,70,1,48,48,4,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,79,79,18,1,2,1810,10,17,17,158.563.166.553.582
2797860,1,3,1,70,1,52,48,4,,2,48,4,,1,1,,,,,,,,,,1,,2,,2,13,13,80,1,2,8060,10,17,17,158.563.166.553.582
2797877,1,2,1,70,1,4,48,4,,1,,,.,,,.,.,,,,,,,,,.,,,,41,,,1,1,,10,17,17,15.270.031.299.405
2797881,1,1,1,70,1,78,48,1,,2,78,1,,9,2,,,,,,,,,,1,,2,,2,21,21,75,1,2,7530,10,17,17,182.715.556.431.302
2797885,1,2,1,70,1,3,48,1,,2,16,1,,2,3,,,,,,,,,,1,,2,,1,58,58,70,1,1,7020,10,17,17,160.427.136.334.577
2797890,1,3,1,70,1,8,20,1,,1,,,.,,,.,.,,,,,,,,,.,,,,3,,,1,1,,10,17,17,155.085.781.712.056
2797898,1,4,1,70,1,158,48,1,,2,158,4,,1,1,,,,,,,,,,1,,2,,2,37,99,50,1,2,5020,10,44,44,712.430.720.621.732
2797902,1,2,1,70,1,28,28,4,,2,40,4,,9,1,,,,,,,,,,1,,2,,2,32,32,80,1,2,8050,10,44,44,52.935.625.616.087
2797910,1,1,1,70,1,44,40,1,,2,50,1,,9,4,,,,,,,,1,,,,2,,2,39,32,65,1,2,6512,10,44,44,578.135.687.688.596
2797918,1,1,1,70,1,35,40,1,,2,44,1,,3,1,,,,,,,,1,,,,2,,2,53,53,55,1,2,5521,10,44,44,706.894.727.990.931
2797921,1,2,1,70,1,4,48,1,,2,24,1,,3,1,,,,,,,,,,1,,2,,2,53,53,15,1,1,1551,10,44,44,686.575.950.170.503
2797922,1,3,1,70,1,16,10,4,,1,,,.,,,.,.,,,,,,,,,.,,,,57,,,1,2,,10,44,44,586.390.381.898.836
2797929,1,2,1,70,1,12,30,3,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,54,54,95,1,1,9500,10,68,68,449.080.924.797.249
2797930,1,1,1,70,1,1,30,1,,2,52,3,,1,1,,,,,,,,,,1,,2,,2,55,54,95,1,1,9500,10,68,68,577.362.215.652.818
2797935,1,2,1,70,1,8,48,1,,2,8,1,,2,6,,,,,,,,,,1,,2,,2,84,84,50,1,1,5020,10,68,68,488.300.322.184.875
2797953,1,2,1,70,1,1,24,4,,2,52,4,,1,1,,,,,,,,,,1,,2,,2,41,41,52,1,1,5234,10,23,23,127.872.134.582.098
2797957,1,3,1,70,1,8,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,1,,10,23,23,103.550.460.107.267
2797963,1,3,1,70,1,32,48,1,,2,32,1,,5,1,,,,,,,,,,1,,2,,2,45,45,52,1,2,5233,10,70,70,984.984.345.657.134
2797968,1,3,1,70,1,1,40,1,,2,4,2,,9,7,,,,,,,,,,1,,1,1300000,2,19,19,80,1,1,8043,10,70,70,668.860.913.888.719
2797974,1,3,1,70,1,50,48,1,,2,100,1,,4,6,,,,,,,,,,1,,2,,2,59,45,52,1,2,5234,10,70,70,850.181.870.944.674
2797982,1,1,1,70,1,52,48,1,,2,998,1,,2,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,10,52,52,210.446.451.743.496
2797983,1,3,1,70,1,2,48,1,,2,8,1,,9,4,,,,,,,,,,1,,2,,2,5,5,92,1,1,9233,10,52,52,150.649.012.168.848
2797986,1,2,1,70,1,17,30,4,,2,17,4,,1,1,,,,,,,,,,1,,2,,2,41,41,52,1,2,5233,10,52,52,193.344.772.692.662
2797989,1,4,1,70,1,17,45,1,,2,17,1,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,10,52,52,138.914.636.253.205
2797994,1,3,1,70,1,3,48,1,,2,3,4,,1,1,,,,,,,,,,1,,1,70000,2,59,77,15,1,1,1551,10,52,52,147.187.801.444.198
2797995,1,1,1,70,1,14,48,1,,2,14,1,,3,1,,,,,,,,,,1,,2,,2,95,95,45,1,2,4521,10,52,52,119.206.500.734.028
2797998,1,1,1,70,1,12,24,3,,2,12,3,,1,1,,,,,,,,,,1,,2,,2,55,55,95,1,1,9500,10,52,52,173.781.563.101.878
2798000,1,3,1,70,1,4,48,1,,2,52,1,,2,1,,,,,,,,,,1,,2,,2,45,45,52,1,1,5239,10,52,52,120.017.269.795.596
2798005,1,5,1,70,1,3,50,1,,2,4,8,,1,1,,,,,,,,,,1,,2,,2,95,62,1,1,1,140,10,18,18,533.436.510.081.759
2798039,1,2,1,70,1,52,48,1,,2,52,2,,9,1,,,,,,,,1,,,,2,,2,45,32,75,1,2,7512,10,27,27,28.364.320.257.927
2798040,1,1,1,70,1,37,60,4,,2,37,1,,4,1,,,,,,,,,,1,,2,,2,71,32,45,1,2,4521,10,27,27,471.425.509.625.578
2798041,1,2,1,70,1,2,48,4,,2,2,4,,2,1,,,,,,,,1,,,,2,,2,41,77,15,1,1,1551,10,27,27,392.071.569.804.131
2798042,1,1,1,70,1,52,48,2,,2,52,2,,9,1,,,,,,,,1,,,,2,,2,13,13,80,1,2,8041,10,27,27,28.364.320.257.927
2798049,1,1,1,70,1,8,40,4,,1,,,.,,,.,.,,,,,,,,,.,,,,41,,,1,1,,10,27,27,113.457.281.031.708
2798052,1,1,1,70,1,52,40,2,,1,,,.,,,.,.,,,,,,,,,.,,,,55,,,1,2,,10,27,27,939.024.360.516.125
2798056,1,3,1,70,1,48,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,11,,,1,2,,10,27,27,382.570.674.515.877
2798058,1,4,1,70,1,52,48,1,,1,,,.,,,.,.,,,,,,,,,.,,,,45,,,1,2,,10,27,27,473.007.386.596.195
2798059,1,3,1,70,1,20,30,4,,2,20,4,,9,2,,,,,,,,,,1,,2,,2,39,39,75,1,2,7512,10,27,27,113.457.281.031.708
2798061,1,4,1,70,1,20,46,1,,2,20,4,,2,1,,,,,,,,,,1,,2,,2,81,81,36,1,2,3611,10,27,27,28.364.320.257.927
2798063,1,1,1,70,1,23,56,1,,2,23,1,,9,1,,,,,,,,,,1,,2,,2,55,55,85,1,2,8512,10,27,27,471.866.490.243.262
2798066,1,2,1,70,1,16,48,1,,2,19,4,,9,1,,,,,,,,,,1,,2,,2,21,2,75,1,2,7514,10,50,50,974.601.308.654.069
2798091,1,1,1,70,1,2,48,4,,2,12,1,,9,1,,,,,,,,,,1,,2,,2,98,98,15,1,1,1594,10,23,23,132.341.938.465.258
2798091,1,3,1,70,1,4,48,1,,2,156,1,,4,1,,,,,,,,,,1,,2,,2,45,79,18,1,1,1810,10,23,23,132.341.938.465.258
2798096,1,1,1,70,1,8,48,5,,2,20,5,,2,1,,,,,,,,,1,,YA ES PENSIONADO,2,,2,21,21,92,1,1,9249,10,23,23,168.976.067.023.848
2798114,1,4,1,70,1,3,16,1,,2,52,4,,1,2,,,,,,,,,,1,,2,,2,93,99,50,1,1,5020,10,73,73,225.777.626.338.756
2798118,1,3,1,70,1,2,24,1,,1,,,.,,,.,.,,,,,,,,,.,,,,39,,,1,1,,10,73,73,273.180.838.477.528
2798122,1,2,1,70,1,156,48,2,,2,12,4,,1,2,,,,,,,,,,1,,2,,2,13,13,80,1,2,8060,10,73,73,277.265.026.300.628
2798127,1,3,1,70,1,6,30,1,,2,12,1,,3,4,,,,,,,,,,1,,2,,2,79,79,18,1,1,1810,10,73,73,171.668.466.202.374
2798128,1,1,1,70,1,4,40,1,,2,4,1,,5,2,,,,,,,,,,1,,1,360000,2,53,45,22,1,1,2211,10,73,73,30.631.916.084.376
