DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,clase,MES,DPTO,ORDEN,AREA,fex_c_2011
2802656,1,6,4,1,1,1,1,1,4,1,,,98,500000,,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,3,2,2,,4,1,1,1,4,1,2,1,1,1,3,3,1,1,1,10,52,1,52,147.272.303.892.101
2802657,1,1,1,1,1,1,1,1,4,4,,,,180000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,2,1,2,1,2,1,2,1,1,1,2,3,1,1,1,10,52,1,52,12.502.916.051.511
2802658,1,5,3,1,1,1,1,1,4,1,,,98,500000,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,3,1,2,1,4,1,2,1,1,1,3,3,1,1,1,10,52,1,52,805.034.948.741.854
2802660,1,6,2,1,1,1,1,1,4,1,,,98,500000,,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,6,1,2,1,1,1,3,3,1,1,1,10,52,1,52,984.353.988.574.301
2802662,1,7,4,1,1,1,1,1,4,1,,,98,400000,,1,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,3,2,2,,4,1,1,1,4,1,2,1,1,1,3,3,1,1,1,10,52,1,52,182.535.788.441.498
2802663,1,4,3,1,1,1,1,1,4,4,,,,250000,,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,,4,1,2,1,4,1,2,1,1,1,3,3,1,1,1,10,52,1,52,167.335.782.112.204
2802664,1,2,1,1,1,1,1,1,4,3,,,,,300000,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,10,52,1,52,15.647.167.194.993
2802665,1,3,2,1,1,1,1,1,4,1,,,98,250000,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,2,1,1,1,2,3,1,1,1,10,52,1,52,173.781.563.101.878
2802668,1,1,1,1,1,1,1,2,4,4,,,,98,,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,4,1,4,1,2,1,2,1,1,1,3,3,1,1,1,10,52,1,52,193.344.772.692.662
2802669,1,5,1,1,1,1,1,1,4,1,,,98,400000,,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,,2,1,2,1,4,1,2,1,1,1,3,3,1,1,1,10,52,1,52,130.101.542.253.667
2802670,1,4,1,1,1,1,1,1,3,1,,,65000000,400000,,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,3,3,1,1,1,10,11,1,11,22.241.180.008.991
2802671,1,4,3,1,1,1,1,1,3,1,,,40000000,350000,,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,3,1,1,1,10,11,1,11,208.155.526.742.771
2802672,1,6,3,1,1,1,1,1,3,1,,,300000000,2000000,,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,11,1,11,239.757.675.486.395
2802673,1,2,2,1,2,1,1,1,3,3,,,,,100000,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,4,1,4,1,1,1,1,1,2,3,1,1,1,10,11,1,11,189.622.626.080.935
2802674,1,7,2,1,1,1,1,1,3,1,,,150000000,800000,,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,23,1,23,14.782.677.102.248
2802675,1,2,1,2,1,1,1,1,3,4,,,,150000,,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,3,1,1,1,1,1,1,2,1,1,1,3,1,1,1,10,23,1,23,132.237.288.893.615
2802676,1,4,3,1,1,1,1,1,3,1,,,50000000,400000,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,8,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,23,1,23,134.740.317.488.979
2802677,1,4,2,1,1,1,1,1,3,1,,,40000000,300000,,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,23,1,23,132.078.849.416.767
2802678,1,2,1,2,2,1,1,1,3,1,,,25000000,200000,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,1,2,1,1,1,3,1,1,1,10,23,1,23,141.430.103.005.302
2802678,2,2,2,2,2,1,1,1,3,4,,,,100000,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,3,2,2,,6,2,,,,,,,,,,,1,1,1,10,23,1,23,141.430.103.005.302
2802679,1,3,2,2,1,1,1,1,3,1,,,12000000,200000,,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,,10,1,1,1,2,1,1,2,1,1,1,3,1,1,1,10,23,1,23,130.587.702.486.731
2802680,1,3,2,2,1,1,1,1,3,1,,,16000000,200000,,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,5,2,2,,6,1,1,1,2,1,1,2,1,1,1,3,1,1,1,10,23,1,23,123.084.299.502.532
2802681,1,2,1,1,1,1,1,1,3,3,,,,,100000,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,,4,1,1,1,2,1,1,1,1,1,1,3,1,1,1,10,23,1,23,132.359.801.087.942
2802683,1,4,2,2,1,1,1,1,3,3,,,,,150000,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,,5,1,1,1,2,1,1,2,1,1,2,3,1,1,1,10,23,1,23,105.071.111.872.126
2802684,1,5,1,1,1,1,1,1,3,1,,,140000,800000,,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,,1,1,1,1,4,1,1,1,1,1,5,3,1,1,1,10,23,1,23,116.455.036.266.329
2802685,1,2,1,2,1,1,9,1,5,4,,,,50000,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,2,1,1,5,1,1,2,2,1,2,1,3,,1,1,10,23,1,23,123.438.567.908.676
2802686,1,3,2,1,1,1,1,1,3,3,,,,,400000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,2,3,1,1,1,10,23,1,23,117.723.186.704.355
2802687,1,4,3,1,1,1,1,1,3,1,,,100000000,500000,,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,3,2,2,,12,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,23,1,23,126.224.333.539.025
2802688,1,2,1,1,1,1,1,1,3,3,,,,,270000,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,4,1,2,1,2,1,1,1,1,1,3,7,1,1,1,10,23,1,23,123.777.288.499.015
2802689,1,3,2,2,1,1,1,1,3,3,,,,,200000,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,,4,1,2,1,2,1,1,2,1,1,1,3,1,1,1,10,23,1,23,123.777.288.499.015
2802690,1,5,4,1,1,1,1,1,3,1,,,70000000,400000,,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,6,2,2,,7,1,2,1,4,1,1,1,1,1,2,3,1,1,1,10,23,1,23,987.410.708.530.428
2802691,1,3,2,2,1,1,1,1,3,3,,,,,200000,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,,5,1,2,1,4,1,1,2,1,1,2,3,1,1,1,10,23,1,23,128.239.671.165.077
2802692,1,5,3,2,1,1,1,1,3,2,,400000,80000000,600000,,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,4,2,2,,7,1,1,1,4,1,1,2,1,1,2,3,1,1,1,10,23,1,23,115.122.616.275.126
2802693,1,1,1,1,1,1,10,1,3,3,,,,,350000,2,2,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,2,1,1,1,1,1,3,7,1,1,1,10,23,1,23,137.677.823.144.737
2802694,1,4,3,2,1,1,10,1,3,4,,,,200000,,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,,5,1,1,1,4,1,1,2,1,1,1,3,1,1,1,10,23,1,23,123.728.566.761.643
2802695,1,3,2,1,1,1,1,1,3,2,,290000,12000000,250000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,2,1,1,1,1,1,2,3,1,1,1,10,63,1,63,140.660.397.766.763
2802696,1,4,2,1,1,1,1,1,3,1,,,25000000,350000,,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,63,1,63,109.849.146.396.451
2802697,1,4,2,1,1,1,1,1,3,1,,,25000000,200000,,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,63,1,63,111.222.625.125.348
2802698,1,5,3,1,1,1,1,1,3,1,,,98,98,,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,3,3,1,1,1,10,63,1,63,124.373.404.771.017
2802699,1,2,1,1,1,1,1,1,4,4,,,,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,5,1,2,1,2,1,2,1,1,1,2,3,1,1,1,10,15,1,15,576.536.382.900.981
2802700,1,3,2,1,1,1,1,1,4,3,,,,,180000,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,2,1,3,1,2,1,1,1,2,3,1,1,1,10,15,1,15,119.382.442.493.577
2802701,1,3,2,1,1,1,1,1,3,3,,,,,200000,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,15,1,15,118.481.538.730.869
2802702,1,4,3,1,1,1,1,1,3,1,,,60000000,250000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,15,1,15,110.060.151.469.789
2802703,1,3,2,1,1,1,1,1,3,1,,,99,250000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,4,1,1,1,2,1,1,1,1,1,2,3,1,1,1,10,15,1,15,940.939.859.297.782
2802704,1,1,1,1,1,1,1,6,,1,,,99,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,10,15,1,15,91.985.137.270.057
2802705,1,3,2,1,1,1,1,1,3,1,,,99,180000,,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,4,2,2,,8,1,1,1,2,1,1,1,1,1,1,3,1,1,1,10,15,1,15,484.838.243.789.729
2802706,1,3,3,1,1,1,1,1,4,1,,,50000000,300000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,4,1,1,1,2,1,2,1,1,1,1,3,1,1,1,10,15,1,15,783.327.995.123.545
2802707,1,3,2,1,1,1,1,1,3,3,,,,,300000,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,,6,1,2,1,4,1,1,1,1,1,3,3,1,1,1,10,15,1,15,908.447.744.042.231
2802708,1,3,2,1,1,1,1,1,3,3,,,,,140000,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,3,3,1,1,1,10,15,1,15,113.278.809.339.275
2802709,1,3,1,1,1,1,1,1,3,1,,,30000000,200000,,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,15,1,15,826.628.462.462.691
2802710,1,4,3,1,1,1,1,1,3,1,,,20000000,100000,,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,6,1,1,1,2,1,1,1,1,1,1,3,1,1,1,10,15,1,15,965.787.652.521.313
2802711,1,4,3,1,1,1,1,1,3,1,,,98,600000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,4,2,2,,4,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,15,1,15,131.813.500.545.839
2802712,1,5,4,1,1,1,1,1,3,1,,,98,300000,,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,6,2,2,,8,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,15,1,15,691.719.982.442.806
2802713,1,5,4,1,1,1,1,1,3,1,,,98,500000,,2,2,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,3,2,2,,5,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,15,1,15,61.782.179.827.899
2802714,1,4,2,1,1,1,1,1,3,3,,,,,320000,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,,3,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,15,1,15,128.892.507.866.059
2802715,1,4,2,1,1,1,1,1,3,3,,,,,450000,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,4,3,1,1,1,10,15,1,15,112.220.684.883.943
2802716,1,2,1,1,1,1,1,1,4,4,,,,350000,,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,4,3,1,1,1,10,15,1,15,661.032.466.562.063
2802718,1,3,1,1,1,1,1,1,4,3,,,,,400000,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,4,3,1,1,1,10,15,1,15,129.793.411.628.767
2802719,1,3,2,1,1,1,1,1,3,3,,,,,400000,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,4,3,1,1,1,10,15,1,15,107.238.173.396.054
2802720,1,3,2,1,1,1,1,1,3,4,,,,400000,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,4,3,1,1,1,10,15,1,15,105.929.277.380.947
2802721,1,3,1,1,1,1,1,1,4,1,,,60000000,500000,,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,4,3,1,1,1,10,15,1,15,121.542.975.907.731
2802722,1,4,1,1,1,1,1,1,4,1,,,85000000,350000,,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,,1,1,2,1,6,1,2,1,1,1,4,3,1,1,1,10,15,1,15,91.985.137.270.057
2802723,1,2,1,1,1,1,1,1,4,3,,,,,350000,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,3,1,2,1,4,1,2,1,1,1,4,3,1,1,1,10,15,1,15,939.062.115.810.845
2802724,1,4,2,1,1,1,1,1,3,1,,,95000000,600000,,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,4,3,2,1,1,10,15,1,15,119.382.442.493.577
2802725,1,3,2,1,1,1,1,1,4,1,,,65000000,450000,,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,4,3,1,1,1,10,15,1,15,138.755.040.251.768
2802726,1,6,1,1,1,1,1,1,3,3,,,,,120000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,4,1,1,1,1,1,3,3,1,1,1,10,15,1,15,114.179.713.101.983
2802727,1,4,3,1,1,1,1,1,3,1,,,95000000,550000,,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,,3,1,2,1,4,1,1,1,1,1,4,2,1,1,1,10,66,1,66,256.751.464.302.153
2802728,1,4,3,1,1,1,1,1,3,3,,,,,400000,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,,2,2,,5,1,2,1,4,1,1,1,1,1,4,2,1,1,1,10,66,1,66,386.635.239.599.321
2802731,1,2,1,1,1,1,1,1,1,3,,,,,300000,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,4,2,1,1,1,10,66,1,66,25.002.367.920.328
2802732,1,6,2,1,1,1,1,1,3,3,,,,,500000,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,4,2,1,1,1,10,66,1,66,289.733.079.148.326
2802733,1,5,2,1,1,1,1,1,3,1,,,85000000,500000,,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,4,2,1,1,1,10,66,1,66,262.654.403.639.879
2802735,1,5,2,1,1,1,1,1,4,3,,,,,50000,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,3,2,1,1,1,10,66,1,66,234.873.701.687.464
2802737,1,5,1,1,1,1,1,6,,4,,,,400000,,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,4,2,1,1,1,10,66,1,66,242.729.302.126.796
2802739,1,1,1,1,1,1,1,2,4,3,,,,,270000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,2,1,2,1,4,1,2,1,1,1,3,2,1,1,1,10,66,1,66,289.733.079.148.326
2802741,1,3,1,1,1,1,1,1,3,1,,,50000000,300000,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,10,66,1,66,258.995.850.813.927
2802742,1,3,2,1,1,1,1,1,3,3,,,,,230000,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,2,1,2,1,1,1,1,1,2,2,1,1,1,10,66,1,66,238.532.254.513.415
2802743,1,4,2,1,1,1,1,1,3,3,,,,,300000,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,,4,1,2,1,4,1,1,1,1,1,3,2,1,1,1,10,66,1,66,453.715.040.462.983
2802744,1,5,1,1,1,1,1,1,3,1,,,85000000,400000,,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,,2,1,1,1,4,1,1,1,1,1,3,2,1,1,1,10,66,1,66,258.995.850.813.927
2802745,1,2,2,1,1,1,1,1,4,1,,,40000000,280000,,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,1,1,1,2,2,2,1,1,10,66,1,66,384.596.802.384.801
2802746,1,4,2,1,1,1,1,1,3,3,,,,,250000,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,2,2,1,1,1,10,66,1,66,257.607.633.495.567
2802747,1,4,2,1,1,1,1,1,3,1,,,40000000,250000,,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,2,2,1,1,1,10,66,1,66,243.845.873.298.112
2802748,1,1,1,1,1,1,1,1,4,3,,,,,200000,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,,2,2,,2,1,2,1,4,1,2,1,1,1,3,2,1,1,1,10,66,1,66,258.995.850.813.927
2802750,1,3,2,1,1,1,1,1,3,3,,,,,300000,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,2,2,1,1,1,10,66,1,66,234.873.701.687.464
2802751,1,3,1,1,1,1,1,1,3,4,,,,100000,,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,10,66,1,66,328.219.998.407.083
2802752,1,4,2,1,1,1,1,1,3,1,,,25000000,200000,,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,,5,1,2,1,4,1,1,1,1,1,2,3,1,1,1,10,63,1,63,121.288.211.855.566
2802753,1,4,3,1,1,1,1,1,3,1,,,60000000,300000,,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,4,2,2,,4,1,1,1,4,1,1,1,1,1,1,3,1,1,1,10,63,1,63,151.556.810.508.751
2802754,1,5,4,1,1,1,1,1,1,1,,,250000000,1500000,,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,,3,1,1,1,4,1,2,1,1,1,5,3,1,1,1,10,63,1,63,251.360.026.423.921
2802755,1,4,3,1,1,1,1,1,3,2,,360000,50000000,300000,,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,1,1,1,1,1,3,1,1,1,10,63,1,63,798.958.643.274.248
2802756,1,4,3,1,1,1,1,1,3,3,,,,,220000,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,,7,1,1,1,4,1,1,1,1,1,2,3,1,1,1,10,63,1,63,11.300.218.681.931
2802757,1,4,3,3,1,1,5,1,4,1,,,98,300000,,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,3,1,1,1,2,1,2,2,1,2,1,3,,1,1,10,27,1,27,28.364.320.257.927
2802758,1,4,3,3,1,1,5,1,4,1,,,98,200000,,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,5,1,1,5,2,1,2,2,1,2,1,3,,1,1,10,27,1,27,28.364.320.257.927
2802759,1,4,3,3,1,2,5,1,4,1,,,98,400000,,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,3,2,2,,5,1,1,1,2,1,2,2,2,2,1,,,1,1,10,27,1,27,28.364.320.257.927
2802760,1,5,3,3,1,1,5,1,4,1,,,98,400000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,3,1,1,1,2,1,2,2,1,2,1,3,,1,1,10,27,1,27,28.364.320.257.927
2802761,1,4,3,3,1,1,5,1,4,1,,,98,300000,,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,3,2,2,,4,1,1,1,2,1,2,2,1,2,1,3,,1,1,10,27,1,27,28.364.320.257.927
2802762,1,3,1,3,1,2,1,1,4,1,,,20000000,150000,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,,2,1,2,1,2,1,2,2,2,1,1,,2,1,1,10,27,1,27,28.364.320.257.927
2802763,1,3,2,3,1,2,1,1,1,1,,,98,200000,,1,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,2,,2,2,,2,1,2,1,1,1,2,2,2,1,1,,2,1,1,10,27,1,27,462.365.594.955.008
2802764,1,3,2,3,1,2,5,1,4,1,,,98,250000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,2,1,2,1,2,1,2,2,2,2,1,,,1,1,10,27,1,27,652.271.555.598.408
2802765,1,3,2,3,1,1,5,1,4,3,,,,,200000,2,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,,4,1,2,1,2,1,2,2,1,2,1,3,,1,1,10,27,1,27,113.457.281.031.708
2802766,1,6,1,3,1,1,5,1,4,4,,,,200000,,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,2,2,,1,1,2,1,2,1,2,2,1,1,1,3,2,1,1,10,27,1,27,487.491.484.719.409
2802767,1,4,2,3,1,2,5,1,4,3,,,,,120000,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,1,1,2,1,2,2,2,2,1,,,1,1,10,27,1,27,869.817.203.470.815
2802768,1,4,3,3,1,1,1,1,4,1,,,98,200000,,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,5,1,1,1,4,1,2,2,1,1,1,3,2,1,1,10,27,1,27,28.364.320.257.927
2802769,1,2,1,3,1,4,5,6,,3,,,,,100000,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,,1,1,1,5,2,1,2,2,2,2,1,,,1,1,10,27,1,27,487.491.484.719.409
2802770,1,3,2,6,,2,5,1,4,1,,,20000000,120000,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,4,1,1,5,3,1,2,2,2,2,1,,,1,1,10,27,1,27,107.931.648.119.762
2802771,1,5,2,2,1,1,5,1,1,1,,,98,400000,,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,4,1,2,2,1,1,1,3,2,1,1,10,27,1,27,28.364.320.257.927
