DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S2,P5210S20,P5210S21,P5210S22,P5210S24,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5220,P5220S1,P6006,P6007,P6007S1,P6008,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,AREA,MES,DPTO,ORDEN,fex_c_2011
2797324,1,5,4,1,1,1,1,1,3,1,,,50000000,400000,,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,4,2,2,,5,1,2,1,4,1,1,1,1,1,3,2,1,1,66,10,66,1,343.690.870.749.281
2797326,1,4,3,1,1,1,1,1,3,3,,,,,230000,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,3,2,2,,4,1,2,1,2,1,1,1,1,1,2,2,1,1,66,10,66,1,302.933.615.982.933
2797327,1,2,2,3,1,3,1,2,4,5,,,,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,3,1,1,7,1,1,2,2,2,1,1,,1,1,66,10,66,1,320.364.397.967.751
2797328,1,1,1,1,1,1,1,1,4,3,,,,,150000,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,,1,1,1,1,4,1,2,1,1,1,3,2,1,1,66,10,66,1,242.729.302.126.796
2797329,1,5,3,1,1,1,1,1,3,3,,,,,350000,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,3,2,2,,6,1,1,1,2,1,1,1,1,1,3,2,1,1,66,10,66,1,388.152.666.116.176
2797330,1,7,3,1,1,1,1,1,3,3,,,,,330000,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,3,2,2,,5,1,2,1,4,1,1,1,1,1,3,2,1,1,66,10,66,1,318.414.957.286.543
2797331,1,3,2,2,1,3,1,1,4,3,,,,,80000,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,1,7,3,1,2,2,2,1,1,,1,1,66,10,66,1,329.737.424.923.939
2797333,1,3,1,1,1,1,1,1,3,2,,125000,50000000,280000,,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,2,1,1,1,66,10,66,1,248.635.461.884.919
2797334,1,1,1,4,1,3,1,2,4,5,,,,150000,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,,2,2,,2,1,1,7,1,1,2,2,2,1,1,,1,1,66,10,66,1,248.635.461.884.919
2797335,1,1,1,1,1,1,1,6,,3,,,,,170000,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,2,2,1,1,66,10,66,1,288.341.641.409.568
2797336,1,6,3,1,1,1,1,1,3,1,,,70000000,400000,,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,3,2,2,,4,1,1,1,4,1,1,1,1,1,3,2,1,1,66,10,66,1,267.172.346.079.642
2797337,1,3,2,1,1,1,1,2,3,1,,,45000000,250000,,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,3,2,1,1,66,10,66,1,255.360.026.563.395
2797339,1,5,2,1,1,1,1,1,1,3,,,,,850000,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,4,2,1,1,5,10,5,1,985.945.447.401.116
2797340,1,3,2,1,1,1,1,1,3,1,,,150000000,1000000,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,5,2,1,1,5,10,5,1,113.038.120.430.486
2797341,1,3,2,1,1,1,1,1,1,1,,,120000000,800000,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,3,1,2,1,4,1,2,1,1,1,4,2,1,1,5,10,5,1,134.246.086.140.705
2797342,1,3,2,1,1,1,1,1,3,3,,,,,786000,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,4,2,1,1,5,10,5,1,126.397.068.634.984
2797344,1,4,2,1,1,1,1,1,3,1,,,270000000,1500000,,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,5,2,1,1,5,10,5,1,101.971.277.309.766
2797345,1,4,1,1,1,1,1,1,3,1,,,135000000,1100000,,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,4,2,1,1,5,10,5,1,121.665.223.901.116
2797346,1,3,2,1,1,1,1,1,1,3,,,,,800000,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,2,1,2,1,4,1,2,1,1,1,4,2,1,1,5,10,5,1,124.364.523.349.007
2797347,1,3,1,1,1,1,1,1,1,3,,,,,715000,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,4,2,1,1,5,10,5,1,126.397.068.634.984
2797348,1,2,1,1,1,1,1,1,1,3,,,,,580000,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,1,1,2,1,4,1,2,1,1,1,4,2,1,1,5,10,5,1,132.991.626.819.636
2797349,1,6,1,1,1,1,1,1,1,1,,,180000000,9000000,,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,,1,1,1,1,4,1,2,1,1,1,4,2,1,1,5,10,5,1,103.156.557.638.787
2797358,1,4,2,1,1,1,1,1,3,3,,,,,300000,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,492.803.314.963.468
2797360,1,2,1,1,1,1,1,1,4,4,,,,120000,,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,3,2,2,,3,1,2,1,2,1,2,1,1,1,3,3,1,1,68,10,68,1,630.066.880.373.904
2797371,1,4,3,1,1,1,1,1,3,4,,,,400000,,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,493.629.069.720.514
2797372,1,4,1,1,1,1,1,1,3,1,,,60000000,500000,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,453.261.301.880.555
2797373,1,2,1,1,1,1,1,1,4,3,,,,,200000,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,,4,1,2,3,2,1,2,1,1,1,3,3,1,1,68,10,68,1,562.249.047.885.577
2797374,1,2,1,1,1,1,1,1,4,3,,,,,200000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,5,1,2,3,2,1,2,1,1,1,3,3,1,1,68,10,68,1,624.240.624.961.095
2797381,1,4,3,1,1,1,1,1,3,1,,,75000000,400000,,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,517.413.523.005.222
2797382,1,4,1,1,1,1,1,1,3,2,,500000,110000000,500000,,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,575.734.315.219.036
2797383,1,4,2,1,1,1,1,1,3,1,,,40000000,350000,,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,2,3,1,1,68,10,68,1,428.744.361.950.864
2797384,1,4,3,1,1,1,1,1,3,3,,,,,410000,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,4,2,2,,4,1,2,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,411.009.058.502.346
2797385,1,4,3,1,1,1,1,1,3,3,,,,,500000,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,4,2,2,,5,1,2,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,437.185.522.535.977
2797386,1,4,2,1,1,1,1,1,3,1,,,90000000,450000,,1,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,430.831.734.900.222
2797387,1,5,3,1,1,1,1,1,3,2,,150000,120000000,800000,,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,4,2,2,,4,1,2,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,511.052.504.860.494
2797388,1,3,1,1,1,1,1,1,3,3,,,,,550000,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,3,1,1,68,10,68,1,49.864.956.738.855
2797389,1,5,3,1,1,1,1,1,3,2,,480000,140000000,450000,,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,4,2,1,1,17,10,17,1,251.701.891.453.452
2797390,1,6,2,1,1,1,1,1,3,1,,,130000000,600000,,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,5,2,1,1,17,10,17,1,38.635.950.851.211
2797391,1,3,2,1,1,1,1,1,4,1,,,10000000,300000,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,3,2,2,,3,1,1,5,3,1,2,1,1,1,3,2,1,1,17,10,17,1,256.000.444.755.193
2797393,1,7,3,1,1,1,1,1,3,1,,,200000000,1000000,,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,178.559.656.564.499
2797394,1,7,3,1,1,1,1,1,3,1,,,300000000,1200000,,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,149.962.938.509.824
2797395,1,9,4,1,1,1,1,1,3,3,,,,,900000,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,3,2,2,,6,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,166.936.205.785.752
2797396,1,6,1,1,1,1,1,1,3,1,,,300000000,1200000,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,151.969.561.725.756
2797397,1,4,1,1,1,1,1,1,3,2,,655000,120000000,700000,,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,1,1,5,1,1,1,1,1,5,1,1,1,17,10,17,1,307.952.369.883.376
2797398,1,2,1,1,1,1,1,1,4,3,,,,,600000,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,4,6,1,2,1,1,1,5,2,1,1,17,10,17,1,307.952.369.883.376
2797400,1,6,4,1,1,1,1,1,3,1,,,180000000,1000000,,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,4,2,2,,5,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,213.560.973.277.832
2797401,1,6,4,1,1,1,1,1,3,2,,2000000,380000000,2000000,,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,4,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,149.160.783.359.404
2797402,1,4,2,1,1,1,1,1,3,1,,,140000000,550000,,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,3,2,2,,3,1,1,1,4,1,1,1,1,1,5,2,1,1,17,10,17,1,276.456.456.270.429
2797404,1,7,2,1,1,1,1,1,3,3,,,,,1000000,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,,2,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,193.179.754.256.055
2797405,1,6,4,1,1,1,1,1,3,2,,500000,160000000,800000,,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,2,,4,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,165.054.515.041.093
2797406,1,6,4,1,1,1,1,1,3,2,,1000000,350000000,1500000,,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,5,2,2,,5,1,1,1,4,1,1,1,1,1,6,2,1,1,17,10,17,1,214.428.494.472.277
2797408,1,7,5,1,1,1,1,1,3,3,,,,,950000,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,6,2,2,,6,1,2,1,7,1,1,1,1,1,5,2,1,1,17,10,17,1,214.192.302.405.143
2797409,1,1,1,1,2,1,1,1,4,3,,,,,400000,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,,1,1,3,1,4,1,2,1,1,1,5,2,1,1,17,10,17,1,197.335.654.122.858
2797415,1,2,1,1,1,1,1,1,4,3,,,,,370000,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,2,1,1,1,5,2,1,1,17,10,17,1,158.277.859.683.706
2797416,1,2,1,1,1,1,1,1,3,3,,,,,350000,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,5,2,1,1,17,10,17,1,142.620.320.069.152
2797419,1,9,4,1,1,1,1,1,4,3,,,,,1145000,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,3,2,2,,8,1,1,1,5,1,2,1,1,1,5,2,1,1,17,10,17,1,274.118.658.895.495
2797443,1,3,2,1,1,1,1,1,3,3,,,,,300000,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,2,1,2,1,4,1,1,1,1,1,3,2,1,1,17,10,17,1,151.969.561.725.756
2797444,1,3,2,1,1,1,1,1,3,1,,,50000000,500000,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,,3,1,2,1,3,1,1,1,1,1,3,2,1,1,17,10,17,1,128.000.222.377.596
2797445,1,5,4,1,1,1,1,1,3,1,,,150000000,1000000,,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,,4,1,1,1,6,1,1,1,1,1,5,2,1,1,17,10,17,1,115.386.747.901.973
2797446,1,6,4,1,1,1,1,1,3,2,,1400000,260000000,1200000,,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,2,,5,1,2,1,3,1,1,1,1,1,5,2,1,1,17,10,17,1,189.697.010.016.747
2797449,1,5,2,1,1,1,1,1,3,2,,450000,70000000,450000,,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,,4,1,1,1,4,1,1,1,1,1,3,2,1,1,17,10,17,1,13.799.203.606.808
2797450,1,5,3,1,1,1,1,1,3,1,,,60000000,800000,,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,,3,1,1,1,4,1,1,1,1,1,3,3,1,1,23,10,23,1,139.062.381.059.114
2797451,1,3,1,1,1,1,1,1,3,1,,,80000000,600000,,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,3,3,1,1,23,10,23,1,116.455.036.266.329
2797453,1,4,3,1,1,1,1,1,3,3,,,,,700000,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,4,3,1,1,23,10,23,1,1.063.510.628.529
2797454,1,2,1,1,1,1,10,1,3,3,,,,,500000,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,4,3,1,1,23,10,23,1,136.454.647.171.025
2797455,1,4,3,1,1,1,1,1,3,3,,,,,700000,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,4,3,1,1,23,10,23,1,935.024.702.491.918
2797456,1,5,3,1,1,1,1,1,3,3,,,,,800000,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,3,2,2,,4,1,2,1,4,1,1,1,1,1,4,3,1,1,23,10,23,1,110.683.671.506.654
2797457,1,3,1,1,1,1,1,6,,1,,,60000000,600000,,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,,1,1,2,1,4,1,1,1,1,1,4,3,1,1,23,10,23,1,140.843.239.380.133
2797459,1,3,2,1,1,1,1,1,3,3,,,,,288000,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,,2,1,2,1,2,1,1,1,1,1,3,3,1,1,23,10,23,1,110.862.167.256.334
2797461,1,4,3,1,1,1,1,1,3,3,,,,,660000,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,3,2,2,,3,1,2,1,4,1,1,1,1,1,4,3,1,1,23,10,23,1,133.346.999.854.793
2797462,1,4,3,1,1,1,1,1,3,3,,,,,740000,2,2,1,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,,2,1,2,1,4,1,1,1,1,1,4,3,1,1,23,10,23,1,126.363.468.212.446
