DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;FT;DPTO;fex_c_2011
4830011;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;4140,00720118954
4830011;1;2;1;50; ;1; ; ;2;6;CUIDADO DE MENORES;2;2;2;2;1;10; ; ; ; ; ; ;02;1;68;4140,00720118954
4830012;1;1;1;50; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;4140,00720118954
4830012;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;4140,00720118954
4830013;1;1;1;50; ;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;3929,60980588897
4830013;1;2;1;50; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;68;3929,60980588897
4830013;1;3;1;50; ;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;68;3929,60980588897
4830055;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830055;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830055;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830056;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1171,63087914728
4830056;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1171,63087914728
4830056;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1171,63087914728
4830056;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1171,63087914728
4830057;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830057;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830057;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830058;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1009,82273179832
4830059;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1057,77432197049
4830059;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1057,77432197049
4830059;1;3;1;50;05;1; ; ;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1057,77432197049
4830059;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1057,77432197049
4830059;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1057,77432197049
4830059;1;6;1;50;05;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1057,77432197049
4830059;1;7;1;50;05;1; ; ;7;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1057,77432197049
4830060;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;797,209214831975
4830060;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;797,209214831975
4830060;1;3;1;50;05;1;1; ;3;6;CAMINAR;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;797,209214831975
4830060;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;797,209214831975
4830060;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;797,209214831975
4830061;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1009,82273179832
4830062;1;1;1;50;05;1;3; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1107,25287774648
4830063;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1045,96011862702
4830063;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1045,96011862702
4830063;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1045,96011862702
4830064;1;1;1;50;05;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;876,647107032314
4830065;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;719,957046111629
4830065;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;719,957046111629
4830065;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;719,957046111629
4830065;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;719,957046111629
4830066;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1031,18190778029
4830066;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1031,18190778029
4830066;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1031,18190778029
4830067;1;1;1;50;05;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;975,206310392005
4830067;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;975,206310392005
4830068;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830068;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830068;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830069;1;1;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;876,647107032314
4830070;1;1;1;50;05;1; ; ;1;3; ;2;2;2;2;1;7; ;2; ;1;3;1;02;1;05;876,647107032314
4830072;1;1;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1117,64682358097
4830072;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1117,64682358097
4830072;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1117,64682358097
4830073;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1155,68230856406
4830073;1;2;1;50;05;1; ; ;2;6;CAMINAR;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1155,68230856406
4830074;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1020,21667763281
4830074;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1020,21667763281
4830074;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1020,21667763281
4830075;1;1;1;50;05;1; ; ;1;6;VER TELEVISION;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1009,82273179832
4830076;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1174,61761682138
4830076;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1174,61761682138
4830076;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1174,61761682138
4830076;1;4;1;50;05;1; ; ;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1174,61761682138
4830077;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1117,64682358097
4830077;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1117,64682358097
4830077;1;3;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1117,64682358097
4830078;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1107,25287774648
4830079;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1186,40908999401
4830079;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1186,40908999401
4830079;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1186,40908999401
4830079;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1186,40908999401
4830080;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1233,97097546149
4830080;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1233,97097546149
4830080;1;3;1;50;05;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1233,97097546149
4830080;1;5;1;50;05;1; ; ;5;6;VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;02;1;05;1233,97097546149
4830081;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;942,975347930135
4830081;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;942,975347930135
4830081;1;3;1;50;05;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;942,975347930135
4830082;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1148,13614199336
4830082;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1148,13614199336
4830083;1;1;1;50;05;1;2; ;1;6;DILIGENCIAS;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;775,932643499914
4830083;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;775,932643499914
4830083;1;3;1;50;05;1; ; ;3;6;INCAPACITADA;2;1; ; ; ; ; ; ; ; ; ; ;02;1;05;775,932643499914
4830083;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;775,932643499914
4830083;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;775,932643499914
4830084;1;1;1;50;05;1; ; ;1;6;PASEAR;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830084;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830084;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830085;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;904,939862947042
4830085;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;904,939862947042
4830085;1;3;1;50;05;1;3; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;904,939862947042
4830085;1;4;1;50;05;1;3; ;4;6;HACER DEPORTE VER TELEVISION;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;904,939862947042
4830086;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1163,22847513476
4830086;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1163,22847513476
4830087;1;1;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;936,000465672422
4830088;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1125,19299015167
4830088;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1125,19299015167
4830088;1;3;1;50;05;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1125,19299015167
4830089;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;894,587219437506
4830089;1;2;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;894,587219437506
4830089;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;894,587219437506
4830090;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;1;2;1;02;1;05;874,707706552966
4830090;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;1;12; ; ; ; ; ; ;02;1;05;874,707706552966
4830090;1;3;1;50;05;1; ; ;1;3; ;2;2;2;2;1;13;LA MAMA NO LO DEJA; ; ; ; ; ;02;1;05;874,707706552966
4830091;1;1;1;50;05;1; ; ;1;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1058,2521626159
4830091;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1058,2521626159
4830092;1;1;1;50;05;1; ; ;2;6;DILIGENCIAS MEDICAS;2;1; ; ; ; ; ; ; ; ; ; ;02;1;05;1063,80678736463
4830092;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1063,80678736463
4830093;1;1;1;50;05;1;3; ;1;6;VER TELEVISION Y CAMINAR;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;981,052135238182
4830093;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;981,052135238182
4830093;1;3;1;50;05;1;3; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;981,052135238182
4830094;1;1;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1112,23621818222
4830094;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1112,23621818222
4830094;1;4;1;50;05;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1112,23621818222
4830095;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1061,67122619268
4830095;1;2;1;50;05;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1061,67122619268
4830096;1;1;1;50;05;1; ; ;1;6;INCAPACITADO POR ENFERMEDAD;2;1; ; ; ; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830096;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830096;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830096;1;4;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830097;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1253,25647386219
4830097;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1253,25647386219
4830098;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1107,25287774648
4830099;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;932,622704420599
4830099;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;932,622704420599
4830100;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1069,21739276338
4830100;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1069,21739276338
4830101;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830101;1;2;1;50;05;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830101;1;3;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830102;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;835,286002140022
4830102;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;835,286002140022
4830102;1;3;1;50;05;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;835,286002140022
4830102;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;835,286002140022
4830102;1;5;1;50;05;1;2; ;5;6;HACER DEPORTE;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;835,286002140022
4830104;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1069,21739276338
4830104;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1069,21739276338
4830106;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1155,68230856406
4830106;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1155,68230856406
4830107;1;1;1;50;05;1;2; ;1;6;CUIDANDO LA MAMA;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1163,22847513476
4830107;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1163,22847513476
4830108;1;1;1;50;05;1;2; ;1;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1171,45571526292
4830108;1;2;1;50;05;1; ; ;2;6;HACER VUELTAS PERSONALES;2;1; ; ; ; ; ; ; ; ; ; ;02;1;05;1171,45571526292
4830109;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;946,394411506912
4830109;1;2;1;50;05;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;946,394411506912
4830109;1;3;1;50;05;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;946,394411506912
4830110;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;971,787246815228
4830110;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;971,787246815228
4830111;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830111;1;2;1;50;05;1;3; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;953,940578077614
4830111;1;3;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;953,940578077614
4830112;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;723,334807363452
4830112;1;2;1;50;05;1;1; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;723,334807363452
4830112;1;3;1;50;05;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;723,334807363452
4830113;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1069,21739276338
4830113;1;2;1;50;05;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;1069,21739276338
4830114;1;1;1;50;05;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;876,647107032314
4830115;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;865,775320552413
4830115;1;2;1;50;05;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;02;1;05;865,775320552413
4830115;1;3;1;50;05;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;865,775320552413
4830115;1;4;1;50;05;1; ; ;4;3; ;2;2;2;2;1;9; ; ; ; ; ; ;02;1;05;865,775320552413
4830116;1;1;1;50;05;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830116;1;2;1;50;05;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830116;1;4;1;50;05;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830116;1;5;1;50;05;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;871,329945301143
4830117;1;1;1;50;05;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830117;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830117;1;3;1;50;05;1; ; ;3;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1114,22776000419
4830118;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;1;2; ;2; ;2; ; ;02;1;05;1061,67122619268
4830118;1;2;1;50;05;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;02;1;05;1061,67122619268
4830119;1;1;1;50;05;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;02;1;05;1968,85979298001
