DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011;AREA
4373532;1;4;3;1;1;1;1;1;3;1; ; ;98;450000; ;1;1;1;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;4;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;63;100,814913004135;63
4373533;1;4;3;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;6;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;63;121,352795596031;63
4373534;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;2;1;2;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;63;185,749517382041;63
4373535;1;3;2;1;1;1;1;1;3;1; ; ;13000000;300000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;63;122,060755336312;63
4373536;1;4;3;1;1;1;1;1;3;1; ; ;45000000;300000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;63;103,112604422791;63
4373537;1;4;1;1;1;1;1;1;3;1; ; ;55000000;400000; ;2;2;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;63;119,418542220163;63
4373538;1;4;3;1;1;1;1;1;3;1; ; ;45000000;500000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;63;114,813247379987;63
4373539;1;3;1;1;1;1;1;1;3;1; ; ;98;400000; ;1;2;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;63;111,963166329359;63
4373540;1;2;1;1;2;1;1;1;3;3; ; ; ; ;250000;1;1;1;2;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;07;63;147,132106759736;63
4373540;2;1;1;1;2;1;1;1;3;3; ; ; ; ;125000;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;1;1;4;1;2;1;1;1;3;1;1;01;1;07;63;147,132106759736;63
4373541;1;1;1;1;1;1;1;1;4;1; ; ;20000000;300000; ;2;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;4;1;1;2;1;1;3;1;2;01;1;07;63;139,061330602097;63
4373542;1;2;1;1;1;1;1;1;3;1; ; ;40000000;250000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;4;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;63;85,4173916885944;63
4373543;1;5;4;1;1;1;1;1;4;4; ; ; ;380000; ;1;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;5;8;2; ;1;2;4;2;1;1;2;1;1;3;1;1;01;1;07;63;139,666866947649;63
4373544;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;63;217,891386826719;63
4373545;1;4;2;1;1;1;1;1;3;1; ; ;80000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;07;63;121,636996437242;63
4373546;1;4;2;1;1;1;1;1;3;1; ; ;150000000;400000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;07;63;131,813822645772;63
4373547;1;3;2;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;63;117,815488269919;63
4373548;1;4;2;1;1;1;1;1;3;1; ; ;150000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;1;2;1;4;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;07;63;93,3595371133313;63
4373549;1;6;1;1;1;1;1;1;3;3; ; ; ; ;550000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;63;123,663809286556;63
4373550;1;4;1;1;1;1;1;1;3;3; ; ; ; ;150000;1;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;63;122,060755336312;63
4373551;1;3;1;1;1;1;1;1;3;3; ; ; ; ;420000;2;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;63;138,884340667026;63
4373552;1;4;3;1;1;1;1;1;3;1; ; ;120000000;350000; ;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;63;184,146463431797;63
4373553;1;3;2;1;1;1;1;1;3;1; ; ;98;150000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;63;104,892648308105;63
4373554;1;4;3;1;1;1;1;1;3;1; ; ;75000000;400000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;2;2;1;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;63;104,715658373034;63
4373555;1;4;3;1;1;1;1;1;3;1; ; ;85000000;450000; ;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;63;120,457701386069;63
4373556;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;63;122,060755336312;63
4373557;1;3;1;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;2;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;63;122,060755336312;63
4373558;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;1;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;07;63;171,574193071118;63
4373559;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;3;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;07;63;107,919719293803;63
4373560;1;4;3;1;1;1;1;1;3;1; ; ;90000000;300000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;63;119,241552285092;63
4373561;1;5;3;1;1;1;1;1;3;1; ; ;70000000;1500000; ;1;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;07;63;104,573410536595;63
4373562;1;5;3;1;1;1;1;3;3;1; ; ;80000000;600000; ;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;2;1;1;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;07;63;107,919719293803;63
4373563;1;4;3;1;1;1;1;1;3;1; ; ;100000000;750000; ;1;2;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;07;63;107,717899262966;63
4373564;1;5;2;1;1;1;1;1;3;1; ; ;150000000;400000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;07;63;129,516131227116;63
4373565;1;4;3;1;1;1;1;1;3;1; ; ;8000000;700000; ;1;1;1;1;1;2;2;1;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;4;1;3;1;1;1;3;1;1;01;1;07;63;140,616025350172;63
4373566;1;4;2;1;1;1;1;1;4;1; ; ;120000000;550000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;1;1;1;2;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;1;07;63;114,118609911575;63
4373567;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;63;114,990237315058;63
4373568;1;4;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;1;2;2;1;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;63;260,37320756979;63
4373569;1;3;2;1;1;1;1;1;3;3; ; ; ; ;420000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;63;121,883765401242;63
4373570;1;4;3;1;1;1;1;1;3;1; ; ;70000000;300000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;63;121,706775466172;63
4373571;1;3;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;1;2;1;1;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;63;129,516131227116;63
4373572;1;3;1;1;1;1;1;1;3;3; ; ; ; ;360000;2;1;2;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;07;66;243,407231139589;66
4373573;1;5;3;1;1;1;1;1;4;3; ; ; ; ;800000;2;1;2;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;1;2;1;4;6;2; ;1;2;1;4;1;6;2;1;1;7;1;1;01;1;07;66;221,063860344782;66
4373574;1;5;1;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;07;66;149,291085001702;66
4373575;1;3;1;1;1;1;1;3;4;3; ; ; ; ;400000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;07;66;298,582170003404;66
4373576;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;4;1;1;1;2;1;4;1;1;1;1;1;2;1;1;01;1;07;66;677,965497826932;66
4373577;1;3;2;1;1;1;1;1;3;1; ; ;60000000;550000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;1;07;66;651,969887738369;66
4373578;1;6;5;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;5;6;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;1;07;66;162,889095343024;66
4373579;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;07;66;457,137197064922;66
4373580;1;5;3;1;1;1;1;1;3;1; ; ;80000000;350000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;4;5;2; ;1;1;1;2;1;3;1;1;1;2;1;1;01;1;07;66;311,40198511167;66
4373581;1;4;3;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;6;6;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;07;66;264,095139562054;66
4373582;1;4;1;1;1;1;1;1;3;3; ; ; ; ;415000;1;1;1;1;1;1;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;1;07;66;712,452528268282;66
4373583;1;4;3;1;1;1;1;1;4;3; ; ; ; ;750000;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;4;4;2; ;1;2;1;4;1;6;2;1;1;2;1;1;01;1;07;66;91,7048257991133;66
4373584;1;5;1;1;1;1;1;1;1;1; ; ;150000000;1000000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;6;2;1;1;2;1;1;01;1;07;66;135,405002502685;66
4373585;1;3;1;1;1;1;1;1;4;3; ; ; ; ;320000;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;1;07;66;192,49216824465;66
4373586;1;3;2;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;4;1;4;1;1;1;7;1;1;01;1;07;66;192,49216824465;66
4373587;1;4;1;1;1;1;1;1;4;4; ; ; ;500000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;1;2;1;2;1;4;1;4;2;1;1;7;1;1;01;1;07;66;270,810005005369;66
4373588;1;4;3;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;4;1;1;1;7;1;1;01;1;07;66;255,828105682717;66
4373589;1;4;2;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;1;1;2;2;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;07;66;400,248471649749;66
4373590;1;2;1;1;1;1;1;1;4;3; ; ; ; ;360000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;1;07;66;200,653166818902;66
4373591;1;3;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;1;2;1;1;1;1;1;2;2;1;2;1;2;2;2;2;1;2;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;07;66;384,882567123965;66
4373592;1;4;1;1;1;1;1;1;3;3; ; ; ; ;500000;2;2;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;3;1;2; ;1;2;1;4;1;4;1;1;1;7;1;1;01;1;07;66;270,810005005369;66
4373593;1;3;2;1;1;1;1;1;3;4; ; ; ;400000; ;2;1;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;3;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;07;66;155,700992555835;66
4373594;1;6;2;1;1;1;1;1;3;1; ; ;100000000;400000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;2;2;2;1;1;2;2;2;1;2;2;1;4;1;1;1;4;1;4;1;1;1;2;1;1;01;1;07;66;296,420085789018;66
4373595;1;3;2;1;1;1;1;1;4;4; ; ; ;450000; ;2;1;1;1;1;1;1;1;2;2;1;1;1;1;2;2;2;1;2;1;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;1;07;66;192,49216824465;66
4373596;1;4;2;1;1;1;1;1;3;3; ; ; ; ;320000;2;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;07;66;226,163715918914;66
4373598;1;4;2;1;1;1;1;1;4;3; ; ; ; ;900000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;2;1;2;2;2; ;1;2;1;4;1;5;2;1;1;2;1;1;01;1;07;66;96,246084122325;66
4373599;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;1;07;66;315,661861080546;66
4373600;1;4;3;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;1;2;2;2;2;1;5;5;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;07;66;321,14768912076;66
4373601;1;4;1;1;1;1;1;1;3;1; ; ;80000000;450000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;07;66;270,810005005369;66
4373602;1;2;1;1;1;1;1;1;3;3; ; ; ; ;200000;2;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;07;66;428,480894075098;66
4373603;1;4;3;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;1;07;66;281,338654782729;66
4373604;1;2;1;1;1;1;1;1;3;1; ; ;100000000;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;1;07;66;171,088308738735;66
4373605;1;4;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;1;2;1;4;1;3;1;1;1;2;1;1;01;1;07;66;230,218024899068;66
4373606;1;5;4;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;3;4;2; ;1;1;1;4;1;4;1;1;1;7;1;1;01;1;07;66;215,236125576416;66
4373607;1;3;1;1;1;1;1;1;3;1; ; ;75000000;500000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;4;1;4;1;1;1;7;1;1;01;1;07;66;270,810005005369;66
4373608;1;5;4;1;1;1;1;1;3;1; ; ;70000000;500000; ;2;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;5;5;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;1;07;66;325,333285245631;66
4373609;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;1;1;2;1;2;2;2;1;2;1;1;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;1;07;66;440,05750598778;66
4373610;1;3;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;4;2;1;1;2;1;1;01;1;07;66;298,582170003404;66
4373611;1;3;1;1;1;1;1;1;3;1; ; ;60000000;500000; ;1;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;1;1;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;1;07;66;541,620010010738;66
4373612;1;4;3;1;1;1;1;1;3;1; ; ;250000000;1100000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;07;68;444,308443917459;68
4373613;1;5;3;1;1;1;1;1;3;1; ; ;98;1200000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;1;2;1;2;2;1;3;4;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;1;07;68;390,262527838776;68
4373614;1;2;1;1;1;1;1;1;3;3; ; ; ; ;1050000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;4;1;4;1;1;1;3;1;1;01;1;07;68;483,165869028567;68
4373614;2;1;1;1;2;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;2;2;1;2;2;1;2;2;2;2;1;1;1;2; ;2;1;1;4;1;4;1;1;1;3;1;1;01;1;07;68;483,165869028567;68
4373614;3;1;1;1;2;1;1;1;3;3; ; ; ; ;300000;2;1;1;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;2; ;3;1;1;4;1;4;1;1;1;3;1;1;01;1;07;68;483,165869028567;68
4373614;4;1;1;1;2;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2; ;4;1;1;4;1;4;1;1;1;3;1;1;01;1;07;68;483,165869028567;68
4373615;1;4;3;1;1;1;1;1;3;2; ;840000;115000000;700000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;68;485,704279074156;68
4373616;1;4;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;1;2;1;4;4;2; ;1;1;1;4;1;1;1;1;1;3;1;1;01;1;07;68;527,713591182691;68
4373617;1;5;3;1;1;1;1;1;3;1; ; ;100000000;600000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;1;2;1;2;2;1;3;6;2; ;1;2;1;2;1;2;1;1;1;3;1;1;01;1;07;68;519,445716093695;68
4373618;1;4;3;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;1;2;1;4;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;68;400,01297561682;68
4373619;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;68;506,923380100745;68
4373620;1;4;3;1;1;1;1;1;3;1; ; ;99;700000; ;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;5;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;68;635,558285570999;68
4373621;1;4;3;1;1;1;1;1;3;1; ; ;99;800000; ;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;68;445,41277985979;68
4373622;1;4;3;1;1;1;1;1;3;1; ; ;90000000;600000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;4;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;1;07;68;505,702557593632;68
4373623;1;4;3;1;1;1;1;1;3;2; ;250000;98;450000; ;1;1;2;2;1;1;1;2;2;2;1;2;1;1;2;2;1;2;2;2;2;1;5;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;1;07;68;385,489241422;68
4373624;1;3;2;1;2;1;1;1;3;3; ; ; ; ;500000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;4;3;2; ;1;1;1;4;1;4;1;1;1;3;1;1;01;1;07;68;497,457297736603;68
4373624;2;1;1;1;2;1;1;6; ;3; ; ; ; ;280000;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;1;1;4;1;4;1;1;1;3;1;1;01;1;07;68;497,457297736603;68
4373625;1;4;3;1;1;1;1;1;3;1; ; ;190000000;1200000; ;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;07;68;460,345582579107;68
4373626;1;4;3;1;1;1;1;1;3;2; ;670000;150000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;1;1;1;2;1;2;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;1;07;68;529,648061624681;68
4373627;1;4;3;1;1;1;1;1;3;1; ; ;20000000;1500000; ;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;1;1;1;4;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;07;68;505,702557593632;68
4373628;1;2;1;1;1;1;1;1;3;1; ; ;200000000;700000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;1;07;68;489,708248160429;68
4373629;1;4;3;1;1;1;1;1;3;1; ; ;250000000;1000000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;4;4;2; ;1;2;1;4;1;4;1;1;1;3;1;1;01;1;07;68;404,902748598379;68
4373630;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2; ;4;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;1;07;68;497,493786295035;68
4373631;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;1;2;1;1;1;1;1;3;1;1;01;1;07;68;622,969021818169;68
4373632;1;2;1;1;2;1;1;1;3;1; ; ;99;99; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;2;1;1;1;3;1;1;01;1;07;68;440,216693875145;68
4373632;2;1;1;1;2;1;1;1;3;3; ; ; ; ;100000;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;2;1;1;2;2;2;1;1;1;2; ;2;1;1;4;1;2;1;1;1;3;1;1;01;1;07;68;440,216693875145;68
