DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;clase;MES;DPTO;fex_c_2011
4374032;1;3;1;2;1;1;1;1;4;4; ; ; ;150000; ;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;4;3;1;1;2;2;1;1;1;1;01;2;07;66;3033,43398631079
4374033;1;5;2;2;1;1;2;1;4;1; ; ;33000000;100000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;2;2;2;1;1;1;1;01;2;07;66;2812,10112065811
4374034;1;3;2;2;1;1;1;1;5;4; ; ; ;100000; ;2;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;2;2;1;1;1;1;01;2;07;66;1992,22016645852
4374035;1;5;4;2;1;1;6;1;4;1; ; ;10000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;1;2;2;1;6;7;2; ;1;1;7;3;1;1;2;2;1;2;2; ;01;2;07;66;5227,9923965847
4374036;1;5;1;1;1;1;2;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;1;1;2;2;1;1;2;2; ;1;1;5;2;1;1;2;1;1;2;1;1;01;2;07;66;3491,79330304285
4374037;1;3;2;1;1;1;1;1;4;1; ; ;50000000;80000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3;5;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;2;07;66;4673,71152657115
4374038;1;2;1;2;1;1;6;1;4;1; ; ;50000000;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;4;1;1;2;2;1;2;2; ;01;2;07;66;1904,6608517405
4374039;1;2;2;1;1;1;2;2;4;1; ; ;12000000;50000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;1;7;1;1;1;2;1;1;2;1;1;01;2;07;66;3954,47169678705
4374040;1;1;1;1;1;1;1;2;4;1; ; ;20000000;100000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;2;2;1;3;6;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;2;07;66;5438,12654040004
4374041;1;4;3;2;1;1;6;1;4;1; ; ;10000000;100000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;4;2; ;1;1;7;4;1;1;2;2;1;2;2; ;01;2;07;66;2750,99948317035
4374042;1;2;2;1;1;1;1;2;4;1; ; ;3000000;70000; ;2;2;2;2;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;7;2;1;1;2;1;1;2;1;1;01;2;07;66;2431,27736624634
4374043;1;4;1;2;1;1;6;1;4;3; ; ; ; ;150000;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;4;4;1;1;2;2;1;2;2; ;01;2;07;66;3068,52788360849
4374044;1;3;1;1;1;1;2;1;4;1; ; ;6000000;60000; ;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;7;2;1;1;2;1;1;2;1;1;01;2;07;66;2676,56866366832
4374045;1;2;1;1;1;1;2;1;4;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;7;1;2; ;2;1;1;2;1;1;01;2;07;66;3527,22443815349
4377253;1;6;2;2;1;4;1;1;5;1; ; ;60000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;07;25;5181,85057728383
4377254;1;6;3;2;1;5;1;1;5;1; ; ;60000000;180000; ;2;2;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;1;1;2;1;4;5;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;07;25;2368,18436553759
4377256;1;3;1;2;1;4;1;1;4;3; ; ; ; ;250000;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;07;25;7699,99102623523
4377258;1;3;1;2;1;5;1;1;4;4; ; ; ;200000; ;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;07;25;4223,06978877496
4377277;1;4;3;1;1;1;1;1;3;1; ; ;98;300000; ;2;2;2;1;1;1;1;2;2;1;1;2;1;2;2;2;2;2;2;1;2;1;2;5;2; ;1;1;1;4;1;2;1;1;1;1;1;2;01;2;07;25;3441,49301436684
4377278;1;3;2;1;1;1;1;1;4;3; ; ; ; ;200000;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;2;1;0;2;1;1;1;1;2;01;2;07;25;7303,15159998456
4377279;1;2;1;3;1;1;1;5;5;1; ; ;50000000;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;1;1;2; ;1;1;1;1;1;0;2;2;1;1;1;2;01;2;07;25;3947,14339269608
4377280;1;2;1;3;1;4;2;1;4;3; ; ; ; ;150000;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;6;8;1;1;0;2;1;1;1;2; ;01;2;07;25;9472,73746215034
4377281;1;3;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;5;2; ;1;1;1;2;1;2;2;1;1;1;1;2;01;2;07;25;4993,32118371672
4377282;1;2;2;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;5;2; ;1;2;1;4;1;2;2;1;1;1;1;2;01;2;07;25;7353,39620557981
4377284;1;5;3;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;2;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;4;5;2; ;1;1;1;2;1;1;1;1;1;1;1;2;01;2;07;25;6678,3964642516
4377285;1;4;2;1;1;1;1;1;3;1; ; ;30000000;250000; ;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;1;2;1;2;3;2; ;1;1;1;2;1;2;1;1;1;1;1;2;01;2;07;25;4389,27884512699
4377286;1;3;2;1;1;1;1;1;3;6;PROMESA DE COMPRA VENTA; ; ;400000; ;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;1;2;1;4;4;2; ;1;1;1;4;1;2;1;1;1;1;1;2;01;2;07;25;5674,93178773357
4377295;1;3;2;1;1;1;1;1;3;1; ; ;150000000;500000; ;2;1;1;1;1;1;1;2;2;1;1;2;1;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;3;1;2;1;1;1;1;1;2;01;2;07;25;2995,51610286542
4377296;1;3;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;1;1;1;1;1;2;2;2;1;1;2;1;2;2;2;2;2;1;2;1;1;3;2; ;1;2;1;4;1;2;1;1;1;1;1;2;01;2;07;25;7737,6384884445
4377302;1;4;3;2;1;4;1;1;4;1; ; ;20000000;250000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;5;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;07;25;4495,90344890371
4377303;1;3;1;2;1;5;1;1;4;3; ; ; ; ;150000;2;2;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;2;2;2;2; ;1;1;01;2;07;25;4351,63138291772
4377304;1;4;3;2;1;5;1;1;4;3; ; ; ; ;300000;2;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;2;1;2;1;2;1;2;4;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;07;25;4388,78377983423
4377312;1;2;1;1;1;1;1;1;4;3; ; ; ; ;250000;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;2;1;1;1;1;2;01;2;07;25;2888,39643379595
4377349;1;5;3;4;1;4;6;1;5;4; ; ; ;100000; ;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;2;8;2; ;1;1;4;3;1;2;2;2;2; ;2; ;01;2;07;76;5173,30442753829
4377350;1;4;3;4;1;4;6;1;5;4; ; ; ;80000; ;2;1;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;4;2;1;2;2;2;2; ;2; ;01;2;07;76;4347,06016731308
4377351;1;4;1;3;1;5;2;1;4;1; ; ;20000000;80000; ;2;2;1;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;2; ;1;1;4;2;1;2;2;2;2; ;2; ;01;2;07;76;3021,57523826727
4377352;1;1;1;2;1;3;2;1;4;4; ; ; ;30000; ;2;2;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;9;2;2;2; ;2; ;01;2;07;76;1878,71237675365
4377353;1;4;1;4;1;4;6;1;4;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;4;6;1;2;2;2;2; ;2; ;01;2;07;76;4182,57283519692
4377356;1;2;1;2;1;4;2;5;5;4; ; ; ;50000; ;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;9;2;2;2; ;2; ;01;2;07;76;1878,71237675365
4377358;1;2;1;6; ;3;2;6; ;4; ; ; ;5000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;4;3;1;2;2;2;2; ;2; ;01;2;07;76;5495,0051974875
4377369;1;3;2;4;1;4;2;1;5;1; ; ;98;50000; ;2;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;07;76;4589,13880134875
4377374;1;1;1;3;1;4;1;1;5;4; ; ; ;20000; ;2;1;2;2;2;1;2;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;4;3;1;2;2;2;2; ;1;2;01;2;07;76;4523,20888683926
4377375;1;4;3;3;1;3;1;1;5;1; ; ;12000000;80000; ;2;1;2;1;2;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;4;2; ;1;1;1;3;1;1;2;2;2; ;1;1;01;2;07;76;2056,51563040264
4377376;1;3;2;3;1;5;1;1;5;4; ; ; ;100000; ;2;1;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;1;4;10;2; ;1;1;1;2;1;9;2;2;2; ;1;1;01;2;07;76;4324,51034011235
4377377;1;3;1;4;1;4;1;1;4;1; ; ;35000000;98; ;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;2;2;2;2; ;1;2;01;2;07;76;1878,71237675365
4377378;1;3;3;3;1;3;1;1;5;1; ; ;98;200000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;4;3;1;1;2;2;2; ;1;1;01;2;07;76;3453,46002274049
4377379;1;5;3;4;1;5;1;1;5;1; ; ;5000000;98; ;2;1;2;1;1;2;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;3;4;1;2;2;2;2; ;1;1;01;2;07;76;1878,71237675365
4377380;1;4;2;2;1;1;1;3;3;1; ; ;98;300000; ;2;2;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;3;2; ;1;1;1;4;1;1;1;2;1;2;1;1;01;2;07;76;4191,09570399662
4377381;1;3;2;2;1;1;1;1;3;4; ; ; ;350000; ;2;2;2;1;1;1;1;1;2;2;1;1;2;2;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;2;1;1;1;2;1;2;1;1;01;2;07;76;2895,46850834254
4377382;1;3;2;2;1;1;1;1;3;4; ; ; ;300000; ;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;1;2;1;2;6;2; ;1;1;1;2;1;2;1;2;1;2;1;1;01;2;07;76;4106,98108403726
4377383;1;4;2;2;1;1;1;1;3;1; ; ;35000000;250000; ;2;1;1;1;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;2;1;2;1;1;01;2;07;76;6699,68217278408
4377384;1;3;2;2;1;1;1;1;3;1; ; ;98;300000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;2;2; ;1;1;1;2;1;1;1;2;1;2;1;1;01;2;07;76;2895,46850834254
4377385;1;3;2;2;1;1;1;1;3;1; ; ;98;250000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;1;2;1;2;1;1;01;2;07;76;2895,46850834254
4377386;1;3;2;2;1;1;1;5;3;4; ; ; ;180000; ;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;5;2; ;1;1;1;2;1;2;1;2;1;2;1;1;01;2;07;76;7430,72617323145
4377387;1;4;2;2;1;1;1;1;3;4; ; ; ;300000; ;2;2;1;2;1;1;1;2;2;2;1;1;1;1;2;2;2;1;2;2;2;1;2;2;1;3;1;1;1;2;1;2;1;2;1;2;1;1;01;2;07;76;6446,17455977384
4377388;1;3;2;2;1;1;1;3;3;3; ; ; ; ;280000;2;2;2;1;1;1;1;2;2;2;1;1;1;2;2;2;2;1;2;2;2;1;2;4;2; ;1;2;1;4;1;9;1;2;1;2;1;1;01;2;07;76;6981,54489295626
4377389;1;4;2;2;1;1;1;1;3;3; ; ; ; ;300000;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;6;2; ;1;2;1;4;1;9;1;2;1;2;1;1;01;2;07;76;5483,81397425779
4377391;1;3;2;2;1;1;1;1;3;3; ; ; ; ;150000;2;1;2;2;1;1;1;1;2;2;1;2;1;1;2;2;1;1;1;2;2;1;3;5;2; ;1;1;1;4;1;1;1;2;1;2;1;1;01;2;07;76;8046,94239404378
4377393;1;3;1;2;1;1;1;3;3;1; ; ;98;200000; ;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2; ;1;1;1;2;1;2;1;2;1;2;1;1;01;2;07;76;6250,50089250888
4377399;1;2;1;6; ;5;1;1;4;1; ; ;3000000;50000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;07;76;2895,46850834254
4377400;1;3;2;2;1;4;1;1;4;4; ; ; ;200000; ;2;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2; ;1;1;1;2;1;1;2;2;2; ;1;1;01;2;07;76;6409,48802759386
4377402;1;1;1;2;1;5;1;1;5;4; ; ; ;100000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;9;2;2;2; ;1;1;01;2;07;76;4656,84692145811
4377404;1;4;2;2;1;4;1;1;4;6;TIENE DOCUMENTO DE COMPRAVENTA; ; ;100000; ;2;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;2;2;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;07;76;7334,80312087914
4377405;1;7;3;2;1;4;2;1;4;3; ; ; ; ;500000;2;2;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;1;1;4;1;1;2;2;2; ;2; ;01;2;07;76;2895,46850834254
4377406;1;3;1;2;1;4;2;1;4;1; ; ;25000000;100000; ;2;1;2;2;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;4;3;1;2;2;2;2; ;2; ;01;2;07;76;4656,84692145811
4377408;1;4;3;2;1;4;2;1;4;1; ; ;98;100000; ;2;2;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;6;2; ;1;1;5;1;1;1;2;2;2; ;2; ;01;2;07;76;6220,82962064587
4377409;1;3;1;3;1;3;2;6; ;1; ; ;14000000;30000; ;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;1;1;2;1;2;2;2;2; ;2; ;01;2;07;76;5495,0051974875
4377411;1;2;1;3;1;4;1;6; ;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;2;2;2;2; ;1;1;01;2;07;76;5495,0051974875
4377412;1;3;2;3;1;4;1;1;5;4; ; ; ;70000; ;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;4;3;1;2;2;2;2; ;1;1;01;2;07;76;1878,71237675365
4377436;1;4;3;2;1;4;1;1;3;1; ; ;98;350000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;4;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;07;19;1096,58831997539
4377437;1;5;2;2;1;4;1;1;3;1; ; ;14000000;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;3;2; ;1;1;1;2;1;1;1;2;2; ;1;1;01;2;07;19;1096,58831997539
4377438;1;3;1;6; ;4;1;1;3;4; ; ; ;98; ;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;07;19;1413,22698091892
4377439;1;5;3;2;1;4;1;1;3;1; ; ;30000000;60000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;1;2;2;2;2;1;2;5;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;07;19;1253,42336304347
4377440;1;4;2;2;1;4;1;2;3;1; ; ;98;150000; ;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;07;19;1583,34347297614
4377441;1;4;3;2;1;4;1;1;3;1; ; ;20000000;200000; ;2;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;2;2;1;2;3;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;07;19;2445,26408882722
4377442;1;4;3;2;1;4;1;1;3;1; ; ;98;200000; ;2;1;1;2;1;1;1;1;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;4;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;07;19;1771,28625309343
4377443;1;4;3;2;1;4;1;1;3;1; ; ;98;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;5;2; ;1;1;1;4;1;1;1;2;2; ;1;2;01;2;07;19;1096,58831997539
4377444;1;3;1;2;1;4;1;1;3;1; ; ;98;150000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;1;2;2; ;1;2;01;2;07;19;1413,22698091892
4377447;1;4;1;1;1;1;1;1;3;1; ; ;98;350000; ;2;1;2;1;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2; ;1;1;1;4;1;1;1;1;1;2;1;2;01;2;07;19;2427,43780076714
4377448;1;4;1;1;1;1;1;6; ;1; ; ;98;200000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;1;1;1;2;1;2;01;2;07;19;1763,66758169562
4377449;1;3;2;1;1;1;1;1;3;1; ; ;98;250000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;1;1;2;1;1;1;1;1;2;1;2;01;2;07;19;1894,75918990876
4377450;1;4;2;1;1;1;1;1;3;1; ; ;98;300000; ;2;1;2;2;1;1;1;2;1;2;1;2;2;1;2;2;2;2;1;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;2;07;19;2756,67980575985
4377451;1;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;2;1;2;2;1;1;1;2;2;2;1;1;2;2;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;3;1;1;1;1;1;2;1;1;01;2;07;19;3688,91966878885
4377452;1;2;1;1;1;1;1;1;3;1; ; ;98;200000; ;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;1;1;2;1;1;1;1;1;2;1;1;01;2;07;19;2583,51540299842
4377452;2;1;1;1;2;1;1;1;1;3; ; ; ; ;60000;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2; ;3;2; ;2;1;1;2;1;1;1;1;1;2;1;1;01;2;07;19;2583,51540299842
4377453;1;3;1;1;1;1;1;1;3;1; ; ;25000000;180000; ;2;2;2;1;1;1;1;2;2;2;1;1;2;1;2;2;2;1;2;2;2;1;1;2;2; ;1;1;1;2;1;2;1;1;1;2;1;2;01;2;07;19;2367,22528771159
4377454;1;3;2;1;1;1;1;1;3;3; ; ; ; ;250000;2;1;1;1;1;1;2;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;2;6;2; ;1;1;1;2;1;2;1;1;1;2;1;2;01;2;07;19;2261,01663447928
4377456;1;2;1;2;2;4;2;1;5;3; ; ; ; ;65000;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;1;4;2;1;1;2;2;2; ;1;2;01;2;07;19;1693,24745197779
