DIRECTORIO;SECUENCIA_P;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5210S1;P5210S2;P5210S3;P5210S4;P5210S5;P5210S6;P5210S7;P5210S8;P5210S9;P5210S10;P5210S11;P5210S14;P5210S15;P5210S16;P5210S17;P5210S18;P5210S19;P5210S20;P5210S21;P5210S22;P5210S24;P5220;P5220S1;P6008;P6007;P6007S1;HOGAR;P4000;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P4040;REGIS;AREA;MES;DPTO;fex_c_2011
4367223;1;4;3;1;1;1;1;1;3;3; ; ; ; ;480000;2;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;7;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1667,88368689988
4367224;1;4;3;1;1;1;1;1;3;1; ; ;120000000;600000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;1;2;2;1;2;1;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;920,967748241743
4367225;1;4;1;1;1;1;1;1;3;1; ; ;80000000;500000; ;2;1;2;1;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1189,32057630712
4367227;1;2;1;1;1;1;1;1;4;3; ; ; ; ;150000;2;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;05;07;05;1134,26804254099
4367228;1;4;3;1;1;1;1;1;3;4; ; ; ;98; ;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;5;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;07;05;1413,86700840875
4367229;1;4;1;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;2;1;1;1;1;2;2;1;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1027,88735064497
4367230;1;6;3;1;1;1;1;1;3;2; ;1275000;200000000;1500000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;1;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;923,47115857326
4367231;1;6;3;1;1;1;1;1;3;1; ; ;140000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;1;4;5;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1490,18521881704
4367232;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;4;4;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;07;05;841,237749140591
4367233;1;1;1;1;1;1;1;1;3;3; ; ; ; ;240000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;2;1;1;1;1;1;3;1;1;01;05;07;05;1189,32057630712
4367234;1;6;3;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;3;3;2; ;1;1;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1202,73204579912
4367235;1;4;3;3;1;1;1;1;4;3; ; ; ; ;200000;1;1;1;1;1;2;1;2;1;2;1;2;1;1;2;2;2;1;2;2;2;1;3;3;2; ;1;1;1;4;1;2;2;1;1;2;1;1;01;05;07;05;1106,18190908498
4367236;1;2;2;1;1;1;1;1;3;3; ; ; ; ;270000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;2;1;1;1;1;1;2;1;1;01;05;07;05;878,864026459142
4367237;1;4;2;1;1;1;1;1;1;3; ; ; ; ;800000;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;2;2;1;2;1;1;2;2; ;1;2;1;3;1;4;2;1;1;7;1;1;01;05;07;05;1058,55283039542
4367238;1;4;2;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;1;1;2;2;1;2;2;2; ;1;1;1;2;1;2;1;1;1;2;1;1;01;05;07;05;1247,78177819424
4367239;1;4;3;1;1;1;1;1;4;1; ; ;98;800000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;1;2;2;2;2;1;3;3;2; ;1;2;1;4;1;4;2;1;1;7;1;1;01;05;07;05;1012,59784021083
4367240;1;4;2;1;1;1;1;1;3;3; ; ; ; ;360000;2;1;2;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;2;1;2;1;1;1;2;1;1;01;05;07;05;1333,49979171082
4367241;1;5;1;1;1;1;1;1;4;3; ; ; ; ;490000;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;1;2;1;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;07;05;1189,32057630712
4367242;1;3;2;1;1;1;1;1;3;1; ; ;98;98; ;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;07;05;1106,18190908498
4367244;1;4;2;1;1;1;1;1;3;2; ;300000;100000000;600000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;916,95296128616
4367245;1;4;1;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1323,49699033981
4367246;1;1;1;1;1;1;1;1;4;3; ; ; ; ;370000;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;1;2;1;1;3;1;1;01;05;07;05;1189,32057630712
4367247;1;5;4;1;1;1;1;1;3;4; ; ; ;400000; ;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;1;4;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1235,18720866184
4367248;1;2;2;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;05;07;05;1057,64757260595
4367250;1;4;1;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;2;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1103,60256279054
4367251;1;4;1;1;1;1;1;1;1;1; ; ;160000000;500000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;2;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;07;05;1058,55283039542
4367252;1;4;1;1;1;1;1;1;1;4; ; ; ;800000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;3;1;4;2;1;1;7;1;1;01;05;07;05;1058,55283039542
4367254;1;3;2;1;1;1;1;1;1;4; ; ; ;300000; ;1;1;1;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;07;05;962,002693681283
4367255;1;2;2;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;1;3;2; ;1;2;1;4;1;1;1;1;1;3;1;1;01;05;07;05;1352,82646022719
4367256;1;3;2;1;1;1;1;1;4;3; ; ; ; ;350000;2;2;1;1;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;2;2;1;2;2;2; ;1;2;1;4;1;1;2;1;1;2;1;1;01;05;07;05;1057,64757260595
4367257;1;4;2;1;1;1;1;1;3;1; ; ;500000000;25000000; ;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;5;1;1;1;2;1;1;01;05;07;05;1012,59784021083
4367258;1;4;2;1;1;1;1;3;4;1; ; ;20000000;200000; ;2;1;2;1;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;1;4;2; ;1;1;1;2;1;1;2;1;1;2;1;1;01;05;07;05;1510,61502092221
4367261;1;4;2;1;1;1;1;1;3;3; ; ; ; ;650000;2;2;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1202,73204579912
4367262;1;5;3;1;1;1;1;1;3;4; ; ; ;300000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1214,33299971217
4367263;1;3;2;1;1;1;1;1;3;2; ;300000;160000000;600000; ;2;1;2;2;1;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;835,249734725166
4367264;1;3;1;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1189,32057630712
4367265;1;5;3;1;1;1;1;1;3;1; ; ;98;98; ;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;2;2;1;1;2;2;1;2;6;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1147,99830629379
4367266;1;4;3;1;1;1;1;1;3;3; ; ; ; ;600000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;4;5;2; ;1;2;1;4;1;1;1;1;1;2;1;1;01;05;07;05;935,303759904311
4367267;1;3;2;1;1;1;1;1;3;4; ; ; ;600000; ;1;1;1;1;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1333,49979171082
4367268;1;4;2;1;1;1;1;1;4;3; ; ; ; ;350000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;1;2;2;1;2;3;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;07;05;1201,82678800964
4367269;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;2;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1106,18190908498
4367270;1;5;3;1;1;1;1;1;3;1; ; ;150000000;700000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;1;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;07;05;1118,6881207875
4367271;1;3;2;1;1;1;1;1;4;3; ; ; ; ;380000;2;1;1;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;07;05;1499,63634965297
4367272;1;5;4;1;1;1;1;1;1;1; ; ;300000000;750000; ;1;1;1;1;1;1;1;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;4;5;2; ;1;1;3;4;1;3;2;1;1;2;1;1;01;05;07;05;860,262158130216
4367273;1;2;1;1;1;1;1;1;3;3; ; ; ; ;180000;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1134,26804254099
4367274;1;4;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;3;1;2;1;1;1;2;1;1;01;05;07;05;1218,6500461945
4367275;1;5;1;1;1;1;1;1;3;1; ; ;98;650000; ;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;07;05;1058,55283039542
4367276;1;4;2;1;1;1;1;1;3;1; ; ;98;1100000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;1;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;07;05;1058,55283039542
4367277;1;5;2;1;1;1;1;1;3;4; ; ; ;1000000; ;1;1;2;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2; ;3;2; ;1;1;3;4;1;3;1;1;1;3;1;1;01;05;07;05;1013,5030980003
4367278;1;5;2;1;1;1;1;1;3;1; ; ;180000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;07;05;1058,55283039542
4367279;1;4;3;1;1;1;1;1;3;2; ;330000;80000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;1;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1156,77705561452
4367280;1;3;2;1;1;1;1;1;3;3; ; ; ; ;670000;2;1;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1201,82678800964
4367281;1;4;1;1;1;1;1;1;3;3; ; ; ; ;2000000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;07;05;1189,32057630712
4367282;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1050000;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;2;1;2;3;2; ;1;2;1;4;1;4;1;1;1;2;1;1;01;05;07;05;1212,80545927888
4367283;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;2;1;2;1;2;2;1;1;2;2;1;2;2;2;2;1;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;2;1;2;01;05;07;05;790,200002330043
4367284;1;4;3;1;1;1;1;1;3;1; ; ;200000000;900000; ;1;1;1;1;1;1;1;2;1;1;1;2;1;1;2;2;2;2;2;2;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1119,59337857698
4367285;1;3;2;1;1;1;1;1;4;4; ; ; ;400000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;07;05;1058,55283039542
4367287;1;3;2;1;1;1;1;1;3;3; ; ; ; ;450000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;962,002693681283
4367289;1;2;1;1;1;1;1;3;1;3; ; ; ; ;340000;2;1;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;05;07;05;969,426148757854
4367290;1;3;1;1;1;1;1;1;3;3; ; ; ; ;600000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1278,44725794468
4367290;2;2;1;1;1;1;1;1;3;3; ; ; ; ;300000;2;1;2;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2; ;2;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1278,44725794468
4367291;1;6;4;1;1;1;1;1;3;1; ; ;150000000;900000; ;1;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;1;2;2;1;2;1;4;6;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;944,920929611964
4367292;1;4;3;1;1;1;1;1;3;3; ; ; ; ;350000;2;1;2;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1063,63558702137
4367293;1;8;4;1;1;1;1;1;3;4; ; ; ;350000; ;1;1;1;1;1;1;1;1;2;2;1;2;2;1;2;2;2;1;2;2;2;1;3;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;936,882628065256
4367294;1;4;3;1;1;1;1;1;3;2; ;400000;80000000;600000; ;1;1;1;1;1;1;1;1;1;2;1;2;1;1;2;2;2;1;1;2;2;1;4;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1177,14932267462
4367295;1;4;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;2;2;1;1;2;2;1;3;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1341,84778895796
4367297;1;5;3;1;1;1;1;1;3;1; ; ;200000000;500000; ;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;1;1;2;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;3;1;1;01;05;07;05;1055,14416227443
4367298;1;5;3;1;1;1;1;1;3;4; ; ; ;680000; ;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;937,325228346262
4367299;1;5;4;1;1;1;1;1;3;1; ; ;100000000;500000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;4;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1068,55563176643
4367300;1;4;3;1;1;1;1;1;3;3; ; ; ; ;800000;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;2;1;2;2;1;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1055,14416227443
4367301;1;3;2;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;2;1;2;1;1;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1341,84778895796
4367302;1;5;3;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;2;1;1;1;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1027,88735064497
4367304;1;4;1;1;1;1;1;1;3;3; ; ; ; ;900000;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1000,0916285083
4367305;1;4;2;1;1;1;1;1;3;3; ; ; ; ;530000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;962,002693681283
4367306;1;4;3;1;1;1;1;1;3;1; ; ;120000000;500000; ;1;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;1;1;2;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1173,60031379938
4367307;1;4;3;1;1;1;1;1;3;3; ; ; ; ;550000;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;3;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;944,748683422834
4367308;1;4;3;1;1;1;1;1;3;1; ; ;80000000;500000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;2;1;3;5;2; ;1;2;1;4;1;2;1;1;1;3;1;1;01;05;07;05;937,934433926399
4367309;1;3;1;1;1;1;1;1;3;4; ; ; ;550000; ;1;1;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;1;1;1;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1323,49699033981
4367310;1;3;1;1;1;1;1;1;3;1; ; ;160000000;800000; ;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1103,60256279054
4367311;1;2;2;1;1;1;1;1;4;4; ; ; ;400000; ;1;1;2;2;1;1;1;2;1;2;1;2;1;2;2;2;2;1;2;2;2;1;2;3;2; ;1;2;1;4;1;2;2;1;1;2;1;1;01;05;07;05;1344,47846298005
4367312;1;3;2;1;1;1;1;1;3;3; ; ; ; ;300000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;1;1;2;2;2;1;2;4;1;1;1;2;1;2;1;2;1;1;1;2;1;1;01;05;07;05;1127,03611803465
4367313;1;4;2;1;1;1;1;1;3;1; ; ;98;500000; ;1;1;2;1;1;1;1;2;1;2;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1247,78177819424
4367314;1;4;2;1;1;1;1;1;3;1; ; ;40000000;400000; ;1;2;2;1;1;2;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;1;1;3;2; ;1;1;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1213,71071706835
4367315;1;5;4;1;1;1;1;1;3;3; ; ; ; ;778000;1;1;1;1;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;1;2;1;3;4;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1157,68231340399
4367316;1;3;2;1;1;1;1;1;3;3; ; ; ; ;400000;1;2;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;2;1;2;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1114,52990633212
4367317;1;6;2;1;1;1;1;1;3;1; ; ;98;1000000; ;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;2;2;1;2;1;3;3;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;924,376416362731
4367318;1;1;1;1;1;1;1;1;4;3; ; ; ; ;1800000;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;2; ;1;2;1;4;1;3;2;1;1;2;1;1;01;05;07;05;1323,49699033981
4367319;1;4;3;1;1;1;1;1;3;4; ; ; ;500000; ;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;2;1;1;2;2;1;5;6;2; ;1;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1143,02693382108
4367319;2;1;1;1;1;1;1;6; ;4; ; ; ;300000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;1;2; ;2;2;1;4;1;2;1;1;1;2;1;1;01;05;07;05;1143,02693382108
4367320;1;4;3;1;1;1;1;1;3;3; ; ; ; ;1300000;1;1;1;1;1;1;1;2;1;2;1;1;1;2;2;2;2;1;1;2;2;1;4;4;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;841,237749140591
4367321;1;4;1;1;1;1;1;1;3;3; ; ; ; ;500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;1;1;1;2;2;2; ;1;2;1;4;1;3;1;1;1;7;1;1;01;05;07;05;1189,32057630712
4367322;1;4;3;1;1;1;1;1;3;3; ; ; ; ;650000;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;2;2;1;1;5;1;1;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1660,51155955096
4367323;1;6;5;1;1;1;1;1;3;1; ; ;200000000;700000; ;1;1;1;1;1;1;1;2;1;1;1;2;2;1;2;2;2;2;2;1;2;1;3;6;2; ;1;2;1;4;1;3;1;1;1;2;1;1;01;05;07;05;1226,16560104322
4367324;1;5;2;1;1;1;1;1;4;1; ; ;150000000;600000; ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;1;2;2; ;1;2;1;4;1;3;2;1;1;3;1;1;01;05;07;05;1116,10877449307
