DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480S1;P7480S1A1;P7480S3;P7480S3A1;P7480S4;P7480S4A1;P7480S5;P7480S5A1;P7480S6;P7480S6A1;P7480S7;P7480S7A1;P7480S8;P7480S8A1;P7480S9;P7480S9A1;P7480S10;P7480S10A1;P7480S11;P7480S11A1;AREA;MES;DPTO;fex_c_2011
5494166;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1661,96744563881
5494167;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1131,26309194059
5494167;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1131,26309194059
5494167;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1131,26309194059
5494167;1;4;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1131,26309194059
5494167;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1131,26309194059
5494168;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;05;07;05;1325,60527305141
5494168;1;2;1;90;2; ;1;14;2; ;2; ;1;12;2; ;2; ;2; ;2; ;2; ;05;07;05;1325,60527305141
5494169;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1397,63492611229
5494169;1;2;1;90;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1397,63492611229
5494169;1;3;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1397,63492611229
5494170;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;2305,17106607259
5494170;1;2;1;90;2; ;1;28;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;2305,17106607259
5494170;1;3;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;2305,17106607259
5494170;1;5;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;2305,17106607259
5494172;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;988,847410230753
5494172;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;988,847410230753
5494173;1;1;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1114,50378657552
5494174;1;1;1;90;2; ;1;10;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;05;07;05;1546,60318426856
5494175;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1162,17455401171
5494176;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1827,26049062312
5494176;1;2;1;90;2; ;1;35;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1827,26049062312
5494176;1;3;1;90;2; ;1;8;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1827,26049062312
5494176;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1827,26049062312
5494176;1;5;1;90;2; ;1;28;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1827,26049062312
5494176;1;7;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1827,26049062312
5494176;1;8;1;90;2; ;1;14;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1827,26049062312
5494177;1;1;1;90;2; ;1;35;2; ;2; ;1;5;1;6;2; ;2; ;2; ;2; ;05;07;05;994,328160928415
5494177;1;2;1;90;2; ;1;28;1;21;2; ;1;28;2; ;2; ;2; ;2; ;2; ;05;07;05;994,328160928415
5494177;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;994,328160928415
5494178;1;1;1;90;2; ;1;28;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;941,176642794567
5494178;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;941,176642794567
5494179;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1251,4387175877
5494179;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1251,4387175877
5494179;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1251,4387175877
5494180;1;1;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,10041484049
5494180;1;2;1;90;2; ;1;15;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,10041484049
5494180;1;3;1;90;2; ;1;24;2; ;2; ;1;30;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,10041484049
5494180;1;4;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,10041484049
5494181;1;1;1;90;2; ;1;38;2; ;2; ;1;7;2; ;2; ;2; ;2; ;2; ;05;07;05;952,852806335511
5494181;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;952,852806335511
5494181;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;952,852806335511
5494182;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1215,32607214556
5494182;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1215,32607214556
5494183;1;1;1;90;2; ;1;9;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;992,666463675625
5494183;1;2;1;90;2; ;1;16;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;05;07;05;992,666463675625
5494184;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1184,81221894798
5494184;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1184,81221894798
5494184;1;3;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1184,81221894798
5494184;2;1;2;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1184,81221894798
5494185;1;1;1;90;2; ;1;17;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1388,65321592651
5494186;1;1;1;90;2; ;1;38;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1945,85393393422
5494186;1;2;1;90;2; ;1;12;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1945,85393393422
5494186;1;3;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1945,85393393422
5494187;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1068,61275793903
5494187;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1068,61275793903
5494187;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1068,61275793903
5494187;1;4;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1068,61275793903
5494188;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1129,6013946878
5494188;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1129,6013946878
5494188;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1129,6013946878
5494188;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1129,6013946878
5494189;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1546,60318426856
5494190;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1114,50378657552
5494191;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1769,02583066514
5494191;1;2;1;90;2; ;1;28;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1769,02583066514
5494191;1;3;1;90;2; ;1;7;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1769,02583066514
5494193;1;1;1;90;2; ;1;3;2; ;1;28;2; ;2; ;1;4;2; ;2; ;2; ;05;07;05;1383,91944792617
5494193;1;2;1;90;2; ;1;21;2; ;1;70;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1383,91944792617
5494193;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1383,91944792617
5494193;1;5;1;90;2; ;1;6;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;05;07;05;1383,91944792617
5494193;1;6;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1383,91944792617
5494194;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;1;4;2; ;2; ;05;07;05;1424,76586136866
5494194;1;2;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1424,76586136866
5494195;1;1;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;1;2;2; ;05;07;05;1373,2760404876
5494195;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;1;2;2; ;1;6;2; ;05;07;05;1373,2760404876
5494196;1;1;1;90;2; ;1;3;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1256,91946828536
5494196;1;2;1;90;2; ;1;14;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1256,91946828536
5494196;1;3;1;90;2; ;1;4;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1256,91946828536
5494196;1;4;1;90;2; ;2; ;2; ;1;10;2; ;2; ;1;1;2; ;2; ;2; ;05;07;05;1256,91946828536
5494197;1;1;1;90;2; ;1;20;2; ;2; ;1;20;2; ;2; ;2; ;2; ;2; ;05;07;05;1479,5790767553
5494197;1;2;1;90;2; ;1;2;2; ;2; ;1;10;2; ;2; ;2; ;2; ;2; ;05;07;05;1479,5790767553
5494197;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1479,5790767553
5494197;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1479,5790767553
5494198;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;992,666463675625
5494198;1;2;1;90;2; ;1;30;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;992,666463675625
5494199;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;872,490838028517
5494199;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;872,490838028517
5494199;1;3;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;872,490838028517
5494199;1;4;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;872,490838028517
5494200;1;1;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1009,82337791423
5494200;1;2;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1009,82337791423
5494200;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1009,82337791423
5494200;1;4;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1009,82337791423
5494201;1;1;1;90;2; ;1;40;2; ;2; ;1;40;2; ;2; ;2; ;2; ;2; ;05;07;05;1373,2760404876
5494201;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1373,2760404876
5494202;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1546,60318426856
5494204;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1162,17455401171
5494205;1;1;1;90;2; ;1;5;1;20;2; ;1;19;2; ;2; ;2; ;2; ;2; ;05;07;05;1325,60527305141
5494205;1;2;1;90;2; ;1;28;2; ;1;6;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1325,60527305141
5494206;1;1;1;90;2; ;1;5;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1373,2760404876
5494206;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1373,2760404876
5494207;1;1;1;90;2; ;1;19;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1751,86891642654
5494208;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1373,2760404876
5494208;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1373,2760404876
5494209;1;1;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1426,42755862145
5494209;1;2;1;90;2; ;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1426,42755862145
5494209;1;3;1;90;2; ;1;7;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1426,42755862145
5494211;1;1;1;90;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1162,17455401171
5494212;1;1;1;90;2; ;1;10;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1299,50709389742
5494213;1;1;1;90;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1045,81798180947
5494213;1;2;1;90;2; ;1;20;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1045,81798180947
5494213;1;3;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1045,81798180947
5494214;1;1;1;90;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1325,60527305141
5494214;1;2;1;90;2; ;1;3;1;5;1;5;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1325,60527305141
5494215;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;05;07;05;1162,17455401171
5494216;1;1;1;90;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1546,60318426856
5494217;1;1;1;90;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1378,75679118526
5494217;1;2;1;90;2; ;1;49;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1378,75679118526
5494217;1;3;1;90;2; ;1;1;2; ;2; ;2; ;2; ;1;4;2; ;2; ;2; ;05;07;05;1378,75679118526
5494218;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1203,76795015152
5494218;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1203,76795015152
5494218;1;3;1;90;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1203,76795015152
5494219;1;1;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;720,178731577424
5494219;1;2;1;90;2; ;1;21;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;05;07;05;720,178731577424
5494219;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;05;07;05;720,178731577424
5494220;1;1;1;90;2; ;1;7;2; ;1;56;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;2026,01834577753
5494221;1;1;1;90;2; ;1;35;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,61606526093
5494221;1;2;1;90;2; ;1;8;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,61606526093
5494221;1;3;1;90;2; ;1;14;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,61606526093
5494221;1;4;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1253,61606526093
5494222;1;1;1;90;2; ;1;21;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1774,10897248927
5494222;1;2;1;90;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1774,10897248927
5494222;1;4;1;90;2; ;1;15;2; ;1;4;2; ;2; ;2; ;2; ;2; ;2; ;05;07;05;1774,10897248927
5494222;1;5;1;90;2; ;2; ;2; ;2; ;2; ;2; ;1;10;2; ;2; ;2; ;05;07;05;1774,10897248927
5494222;1;6;1;90;2; ;1;14;2; ;1;20;1;30;2; ;2; ;2; ;2; ;2; ;05;07;05;1774,10897248927
