DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6016;P6020;P6030S1;P6030S3;P6040;P6050;P6080;P6080S1;P6070;P6081;P6081S1;P6083;P6083S1;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P3246;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210S1;P6220;P6269;CLASE;ESC;MES;DPTO;fex_c_2011
5504400;1;1;1;10;1;1;1;1979;42;1;6; ;2;3; ;2; ;1;2; ;1; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;17;1096,40808485444
5504400;1;2;1;10;2;2;2;1990;31;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;17;1096,40808485444
5504400;1;3;1;10;2;1;8;2006;14;3;6; ;6;3; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;17;1096,40808485444
5504401;1;1;1;10;1;1;2;1975;46;1;6; ;3;3; ;2; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;601,281291241683
5504401;1;2;1;10;2;2;6;1978;43;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;6;2;3; ;2;13;07;17;601,281291241683
5504401;1;3;1;10;3;2;5;2003;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;601,281291241683
5504402;1;1;1;10;1;1;10;1954;66;1;6; ;6;3; ;3; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ;1;2;2; ; ; ; ;2;1;2; ;3;5; ; ;2;5;07;17;813,154889620027
5504402;1;2;1;10;2;2;11;1960;60;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;2;72682;2;1;2; ;5;11;2; ;2;11;07;17;813,154889620027
5504403;1;1;1;10;1;2;12;2001;19;1;6; ;6;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;813,182214711712
5504404;1;1;1;10;1;1;1;1962;59;1;6; ;2;3; ;3; ;1;2; ;1;1; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;828,306793968894
5504404;1;2;1;10;2;2;3;1979;42;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;17;828,306793968894
5504405;1;1;1;10;1;1;9;1949;71;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;813,154889620027
5504405;1;2;1;10;2;2;2;1953;68;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;1; ; ;2;1;07;17;813,154889620027
5504406;1;1;1;10;1;2;8;1962;58;1;6; ;6;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;1;2;72682;2;1;2; ;5;11;2; ;2;11;07;17;801,93644163933
5504407;1;1;1;10;1;1;7;1986;35;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1173,17882736631
5504407;1;2;1;10;2;2;7;1994;27;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;17;1173,17882736631
5504407;1;3;1;10;2;2;5;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;17;1173,17882736631
5504407;1;4;1;10;2;1;3;2019;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;17;1173,17882736631
5504408;1;1;1;10;1;2;12;1988;32;1;6; ;6;3; ;2; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1146,6593020521
5504408;1;2;1;10;1;1;1;2006;15;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;17;1146,6593020521
5504409;1;1;1;10;1;1;12;1949;71;1;6; ;2;3; ;3; ;2; ; ;1; ;1; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;989,956500241264
5504410;1;1;1;10;1;1;6;1980;41;1;6; ;2;2; ;2; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;9; ; ;2;9;07;17;1217,21723819633
5504410;1;2;1;10;2;2;11;1980;40;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;1217,21723819633
5504410;1;3;1;10;3;1;7;2000;21;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;1217,21723819633
5504410;1;4;1;10;2;1;10;2015;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;17;1217,21723819633
5504411;1;1;1;10;1;1;10;1985;35;1;6; ;3;2; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1458,7113726002
5504411;1;2;1;10;2;2;8;1987;33;2;6; ;3;2; ;2; ;1;1;1; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;1458,7113726002
5504411;1;3;1;10;2;1;2;2012;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;17;1458,7113726002
5504411;1;4;1;10;2;2;3;2014;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;17;1458,7113726002
5504411;1;5;1;10;2;2;5;2017;4;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;17;1458,7113726002
5504412;1;1;1;10;1;1;10;1960;60;1;6; ;3;3; ;3; ;1;2; ;1;1; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;17;1142,72584568393
5504412;1;2;1;10;2;2;9;1964;56;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;17;1142,72584568393
5504412;1;3;1;10;3;1;7;2003;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;17;1142,72584568393
5504413;1;1;1;10;1;1;8;1980;40;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1667,47317532222
5504413;1;2;1;10;2;2;9;1985;35;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1667,47317532222
5504413;1;3;1;10;2;1;8;2009;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;0; ; ;2;5;07;17;1667,47317532222
5504413;1;4;1;10;2;2;5;2013;8;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;17;1667,47317532222
5504413;1;5;1;10;2;2;11;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;17;1667,47317532222
5504414;1;1;1;10;1;1;11;1955;65;1;6; ;3;3; ;3; ;1;2; ;1; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;813,154889620027
5504414;1;2;1;10;2;2;12;1963;57;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;17;813,154889620027
5504415;1;1;1;10;1;1;10;1956;64;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;828,306793968894
5504415;1;2;1;10;2;2;12;1968;52;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;828,306793968894
5504416;1;1;1;10;1;1;3;1988;33;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2;2;1;12; ; ; ;2;1;2; ;3;4; ; ;2;4;07;17;887,646282132423
5504416;1;2;1;10;2;2;10;1988;32;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;17;887,646282132423
5504416;1;3;1;10;2;1;4;2016;5;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;2;0; ; ;2;0;07;17;887,646282132423
5504417;1;1;1;10;1;1;6;1976;45;1;6; ;3;3; ;1;5;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;17;545,288833962332
5504417;1;2;1;10;2;2;5;1987;34;2;6; ;3;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;6; ; ;2;6;07;17;545,288833962332
5504417;1;3;1;10;2;2;4;2008;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;07;17;545,288833962332
5504417;1;4;1;10;2;1;11;2020;0;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;17;545,288833962332
5504417;1;5;1;10;5;2;7;1945;76;5;6; ;5;3; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;17;545,288833962332
5504418;1;1;1;10;1;1;1;1984;37;1;6; ;6;3; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;928,486835062907
5504419;1;1;1;10;1;1;1;1948;73;1;6; ;2;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;1;2;72782;2;1;2; ;3;2; ; ;2;2;07;17;813,154889620027
5504419;1;2;1;10;2;2;5;1955;66;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;5; ;2;1;2; ;3;3; ; ;2;3;07;17;813,154889620027
5504420;1;1;1;10;1;1;11;1957;63;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;880,573705016246
5504420;1;2;1;10;2;2;2;1965;56;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;880,573705016246
5504420;1;3;1;10;3;1;6;1986;35;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;5;11;2; ;2;11;07;17;880,573705016246
5504420;1;4;1;10;4;1;12;1987;33;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;880,573705016246
5504420;1;5;1;10;5;2;8;1993;27;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1;1;36341;2;1;2; ;6;2;3; ;2;13;07;17;880,573705016246
5504420;1;6;1;10;6;1;6;1999;22;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;17;880,573705016246
5504421;1;1;1;10;1;1;5;1975;46;1;6; ;3;2; ;2; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;722,090444583568
5504421;1;2;1;10;2;2;3;1984;37;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;722,090444583568
5504421;1;3;1;10;1;2;1;2006;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;07;17;722,090444583568
5504421;1;4;1;10;1;1;5;2014;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;17;722,090444583568
5504422;1;1;1;10;1;1;1;1971;50;1;6; ;3;3; ;2; ;1;2; ;1;1; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;2; ; ;2;2;07;17;1096,40808485444
5504422;1;2;1;10;2;2;10;1978;42;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;07;17;1096,40808485444
5504422;1;3;1;10;2;1;2;2010;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;17;1096,40808485444
5504423;1;1;1;10;1;1;1;1949;72;1;6; ;3;3; ;3; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;813,154889620027
5504423;1;2;1;10;2;2;2;1949;72;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;17;813,154889620027
5504424;1;1;1;10;1;1;1;1981;40;1;6; ;3;2; ;2; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1173,17882736631
5504424;1;2;1;10;2;2;12;1991;29;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;17;1173,17882736631
5504424;1;3;1;10;2;1;10;2014;6;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;0; ; ;2;0;07;17;1173,17882736631
5504424;1;4;1;10;2;2;12;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;17;1173,17882736631
5504425;1;1;1;10;1;1;3;1976;45;1;6; ;3;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1711,51158615224
5504425;1;2;1;10;2;2;6;1985;36;2;6; ;3;2; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;17;1711,51158615224
5504425;1;3;1;10;3;1;10;2001;19;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;6;1;2;2;2;12;07;17;1711,51158615224
5504425;1;4;1;10;2;1;12;2005;15;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;07;17;1711,51158615224
5504425;1;5;1;10;2;2;7;2018;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;17;1711,51158615224
5504426;1;1;1;10;1;1;8;1993;27;1;6; ;2;2; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1;2;2; ; ; ; ;2;1;2; ;5;11;2; ;2;11;07;17;928,486835062907
5504496;1;1;1;10;1;1;8;1991;29;1;6; ;1;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;18;848,027304330202
5504496;1;2;1;10;2;2;3;2000;21;2;6; ;1;2; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;10;1; ;2;10;07;18;848,027304330202
5504496;1;3;1;10;3;1;5;2011;10;3;6; ;6;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;18;848,027304330202
5504497;1;1;1;10;1;1;9;1975;45;1;6; ;6;3; ;2; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;3; ; ;2;3;07;18;689,013215372497
5504497;1;2;1;10;2;2;1;1984;37;9;6; ;4;3; ;3; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;689,013215372497
5504497;1;3;1;10;2;1;6;2020;1;9;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;18;689,013215372497
5504498;1;1;1;10;1;1;8;1994;26;1;6; ;1;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;1;3; ; ; ;2;1;2; ;5;11;2; ;2;11;07;18;1072,69683449089
5504498;1;2;1;10;2;2;7;1992;29;2;6; ;1;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2;1;3; ; ; ;2;1;2; ;3;5; ; ;2;5;07;18;1072,69683449089
5504498;1;3;1;10;3;1;11;2010;10;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2;1;3; ; ; ;2;1;1;1;4;0; ; ;2;5;07;18;1072,69683449089
5504498;1;4;1;10;2;2;10;2016;4;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;3; ; ; ;2;2;2; ;1;0; ; ;2;0;07;18;1072,69683449089
5504499;1;1;1;10;1;2;6;1968;53;1;6; ;4;3; ;3; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;505,735806701131
5504499;1;2;1;10;2;2;5;2009;12;3;6; ;6;2; ;1;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;6; ; ;2;6;07;18;505,735806701131
5504500;1;1;1;10;1;1;10;1963;57;1;6; ;2;3; ;3; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;608,218928566581
5504500;1;2;1;10;2;2;7;1974;47;2;6; ;2;3; ;3; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;18;608,218928566581
5504500;1;3;1;10;3;2;9;1999;21;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;18;608,218928566581
5504500;1;4;1;10;3;1;2;2019;2;4;6; ; ;2; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;18;608,218928566581
5504501;1;1;1;10;1;1;9;1989;31;1;6; ;2;3; ;2; ;1;2; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ;3; ; ;2;2;2; ;1;0; ; ;2;0;07;18;595,238133038403
5504501;1;2;1;10;2;2;2;1993;28;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;2;2; ;3;1; ; ;2;1;07;18;595,238133038403
5504502;1;1;1;10;1;1;12;1981;39;1;6; ;3;3; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;978,37197267071
5504502;1;2;1;10;2;2;9;1988;32;2;6; ;3;2; ;2; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;18;978,37197267071
5504502;1;3;1;10;3;2;4;2005;16;3;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;8; ; ;2;8;07;18;978,37197267071
5504502;1;4;1;10;4;1;11;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;18;978,37197267071
5504502;1;5;1;10;5;1;11;2007;13;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;7; ; ;2;7;07;18;978,37197267071
5504503;1;1;1;10;1;1;3;1979;42;1;6; ;3;3; ;2; ;1;2;1; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;18;1003,77962609384
5504503;1;2;1;10;2;2;4;1983;38;2;6; ;3;3; ;3; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;1003,77962609384
5504503;1;3;1;10;3;2;3;2009;12;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;18;1003,77962609384
5504503;1;4;1;10;2;1;3;2012;9;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;2; ; ;2;2;07;18;1003,77962609384
5504503;1;5;1;10;2;2;5;2014;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;2;1;1;3;1; ; ;2;1;07;18;1003,77962609384
5504503;1;6;1;10;2;2;5;2019;2;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;18;1003,77962609384
5504504;1;1;1;10;1;1;3;1984;37;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;688,367050261241
5504504;1;2;1;10;2;2;8;1985;35;2;6; ;2;3; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;4;7; ; ;2;7;07;18;688,367050261241
5504504;1;3;1;10;3;2;5;2010;11;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;18;688,367050261241
5504504;1;4;1;10;4;2;10;2013;7;3;6; ; ;1;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;1; ; ;2;1;07;18;688,367050261241
5504505;1;1;1;10;1;1;7;1985;36;1;6; ;6;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;18;1106,88054894637
5504505;1;2;1;10;2;2;12;1984;36;9;6; ;4;2; ;2; ; ; ;1; ; ;1;1; ; ; ;1; ; ; ; ;1; ; ;3; ; ;2;1;2; ;4;8; ; ;2;8;07;18;1106,88054894637
5504505;1;3;1;10;3;1;7;2005;15;9;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;5;10;1; ;2;10;07;18;1106,88054894637
5504505;1;4;1;10;4;1;7;2009;11;9;6; ;6;2; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;18;1106,88054894637
5504506;1;1;1;10;1;1;5;1996;25;1;6; ;2;2; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;3; ; ;2;1;2; ;3;4; ; ;2;4;07;18;685,981178710312
5504506;1;2;1;10;2;2;8;1999;21;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;5;11;2; ;2;11;07;18;685,981178710312
5504506;1;3;1;10;2;1;10;2018;2;3;6; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ;2; ; ; ; ; ; ; ;2; ;07;18;685,981178710312
5504507;1;1;1;10;1;1;10;1976;44;1;6; ;2;2; ;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;722,550764716725
5504507;1;2;1;10;2;2;3;1983;38;2;6; ;2;2; ;2; ;1;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ;2;1;2; ;3;5; ; ;2;5;07;18;722,550764716725
5504507;1;3;1;10;3;1;6;2003;18;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;4;9; ; ;2;9;07;18;722,550764716725
5504507;1;4;1;10;4;2;12;2010;10;3;6; ;6;1;1;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;3; ; ;2;1;1;1;3;4; ; ;2;4;07;18;722,550764716725
