DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;MES;RAMA4D_D_R4;DPTO;fex_c_2011
5494176;1;5;1;70;05;1;40;48;1; ;2;66;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;07;4772;05;1827,26049062312
5494176;1;8;1;70;05;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;500000; ; ; ;70; ;1;2;07;   .;05;1827,26049062312
5494177;1;1;1;70;05;1;24;48;1; ;2;28;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;79;79;1;2;07;1410;05;994,328160928415
5494177;1;2;1;70;05;1;36;48;1; ;2;36;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;45;59;1;2;07;9700;05;994,328160928415
5494179;1;3;1;70;05;1;4;48;4; ;2;53;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;49;98;98;1;1;07;4921;05;1251,4387175877
5494183;1;2;1;70;05;1;52;48;1; ;2;216;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;55;95;1;2;07;4111;05;992,666463675625
5494184;1;1;1;70;05;1;28;50;4; ;2;28;4; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;84;12;03;1;2;07;8412;05;1184,81221894798
5494184;1;3;1;70;05;1;24;48;1; ;2;50;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;82;45;38;1;2;07;8220;05;1184,81221894798
5494198;1;2;1;70;05;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;79;79;1;2;07;1410;05;992,666463675625
5494199;1;3;1;70;05;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;45; ;1;2;07;   .;05;872,490838028517
5494212;1;1;1;70;05;1;52;48;1; ;2;104;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;56;45;45;1;2;07;5612;05;1299,50709389742
5494217;1;3;1;70;05;1;72;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;1500000; ; ; ;02; ;1;2;07;   .;05;1378,75679118526
5494219;1;3;1;70;05;1;24;48;1; ;2;24;1; ;9;2;9;POR COBERTURA; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;63;39;39;1;2;07;6399;05;720,178731577424
5494221;1;1;1;70;05;1;12;48;4; ;2;12;4; ;1;2;9;POR COBERTURA COMO BENEFICIARIO; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;55;1;1;07;8121;05;1253,61606526093
5494221;1;4;1;70;05;1;4;48;4; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;908526;2; ;45;84;84;1;1;07;4520;05;1253,61606526093
5494222;1;2;1;70;05;1;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;07;4731;05;1774,10897248927
5494222;1;7;1;70;05;1;12;48;4; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;97;1;1;07;4724;05;1774,10897248927
5494225;1;1;1;70;05;1;8;48;4; ;2;18;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;57;54;1;1;07;8121;05;1930,3587169484
5494237;1;2;1;70;05;1;26;48;1; ;2;3;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;1;80000;400000;2; ;74;16;16;1;2;07;7410;05;870,829140775727
5494237;1;3;1;70;05;1;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;03; ;1;1;07;   .;05;870,829140775727
5494249;1;2;1;70;05;1;100;48;1; ;2;100;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;84;11;11;1;2;07;8412;05;1215,32607214556
5494253;1;1;1;70;05;1;12;48;1; ;2;16;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;07;4112;05;1677,42221735423
5494253;2;1;2;70;05;1;8;48;1; ;2;20;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;55;45;1;1;07;4729;05;1677,42221735423
5494254;1;1;1;70;05;1;4;48;1; ;2;12;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;68;58;58;1;1;07;6820;05;2367,9388653391
5494255;1;2;1;70;05;1;4;48;1; ;2;28;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;1;07;4112;05;1489,35658097011
5494255;1;3;1;70;05;1;24;48;1; ;2;28;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;07;4711;05;1489,35658097011
5494255;1;4;1;70;05;1;20;48;1; ;2;20;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;07;4111;05;1489,35658097011
5494255;1;7;1;70;05;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;45; ;1;1;07;   .;05;1489,35658097011
5494259;1;1;1;70;05;1;8;48;1; ;2;8;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;94;11;33;1;1;07;9499;05;992,666463675625
5494266;1;3;1;70;05;1;8;48;4; ;2;8;4; ;2;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;57;57;1;1;07;9602;05;1283,97280726522
5494270;1;4;1;70;05;1;1;60;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;920000; ; ; ;97; ;1;1;07;   .;05;1102,47045943144
5494272;1;3;1;70;05;1;8;48;1; ;2;11;1; ;7;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;1;1;07;32;32;1;1;07;0722;05;1667,52579261298
5494274;1;1;1;70;05;1;58;48;3; ;2;58;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;07;9700;05;1315,63125203365
5494274;1;2;1;70;05;1;52;48;3; ;2;54;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;54;54;1;2;07;9700;05;1315,63125203365
5494275;1;1;1;70;05;1;32;48;4; ;2;66;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;14;79;79;1;2;07;1410;05;1131,66070081413
5494275;1;2;1;70;05;1;4;48;1; ;2;5;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;1;07;5611;05;1131,66070081413
5494276;1;1;1;70;05;1;16;48;1; ;2;20;1; ;9;2;3; ; ;1; ; ; ; ; ; ; ; ;2; ;1000000;2; ;29;95;03;1;2;07;2910;05;848,152406193074
5494276;1;4;1;70;05;1;20;48;1; ;2;20;1; ;5;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;07;4111;05;848,152406193074
5494280;1;2;1;70;05;1;52;48;1; ;2;66;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;98;98;1;2;07;4921;05;872,490838028517
5494280;1;4;1;70;05;1;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;38; ;1;2;07;   .;05;872,490838028517
5494282;1;2;1;70;05;1;24;48;1; ;2;170;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;32;32;1;2;07;8544;05;1924,44071144886
5494284;1;1;1;70;05;1;12;50;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;25;21;21;1;1;07;2591;05;1325,60527305141
5494293;1;2;1;70;05;1;28;48;1; ;2;28;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;45;33;1;2;07;8291;05;828,321030080446
5494294;1;3;1;70;05;1;20;48;1; ;2;52;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;10;97;55;1;2;07;1011;05;2480,15990710634
5494295;1;2;1;70;05;1;16;48;1; ;2;16;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;22;39;39;1;2;07;2221;05;994,328160928415
5494296;1;3;1;70;05;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;45;53;1;2;07;5619;05;1160,61182014058
5494306;1;2;1;70;05;1;4;48;1; ;2;4;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;53;1;1;07;4729;05;1019,83784420238
5494307;1;2;1;70;05;1;52;48;1; ;2;52;1; ;9;2;5; ; ; ; ; ; ; ; ; ; ;1;2; ;3000000;2; ;85;07;13;1;2;07;8544;05;1805,02043456039
5494310;1;1;1;70;05;1;52;48;4; ;2;52;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;3500000;2; ;90;16;16;1;2;07;9005;05;1325,60527305141
5494314;1;3;1;70;05;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;27;02;02;1;1;07;2711;05;697,501996994771
5494315;1;4;1;70;05;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;908526; ; ; ;38; ;1;1;07;   .;05;1045,93602335638
5494334;1;2;1;70;05;1;28;48;4; ;2;28;1; ;7;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;650000;2; ;41;95;95;1;2;07;4111;05;634,238795139703
5494334;1;3;1;70;05;1;24;48;1; ;2;24;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;31;95;93;1;2;07;3110;05;634,238795139703
5494336;1;1;1;70;05;1;24;72;1; ;2;24;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;908526;2; ;86;58;55;1;2;07;8610;05;1060,42138748398
5494339;1;2;1;70;05;1;60;48;2; ;2;60;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;85;13;13;1;2;07;8530;05;1167,65530470937
5494344;1;2;1;70;05;1;72;48;1; ;2;72;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;55;55;1;2;07;8121;05;994,328160928415
5494345;1;4;1;70;05;1;104;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;42;81;81;1;2;07;4290;05;1730,57373548808
5494347;1;1;1;70;05;1;4;48;3; ;2;520;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;45;54;55;1;1;07;4530;05;1542,54716875034
5494347;1;2;1;70;05;1;52;48;1; ;2;78;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;55;55;1;2;07;5611;05;1542,54716875034
5494355;1;2;1;70;05;1;4;35;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;978000; ; ; ;53; ;1;1;07;   .;05;2162,51568602455
5494357;1;1;1;70;05;1;2;48;1; ;2;8;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908500;2; ;86;55;55;1;1;07;8610;05;1114,50378657552
5494373;1;2;1;70;05;1;52;48;1; ;2;52;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;45;45;1;2;07;4772;05;920,67725588514
5494375;1;1;1;70;05;1;12;40;3; ;2;64;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;97;54;54;1;1;07;9700;05;1162,17455401171
5494379;1;2;1;70;08;1;12;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;86;07;07;1;1;07;8610;08;843,648757396471
5494380;1;3;1;70;08;1;36;48;1; ;2;156;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;47;45;45;1;2;07;4773;08;817,719945782536
5494385;1;3;1;70;08;1;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;21;45;45;1;2;07;2100;08;494,396205161972
5494388;1;6;1;70;08;1;12;48;1; ;2;12;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;97;57;54;1;1;07;9700;08;689,590281190989
5494392;1;2;1;70;08;1;20;48;1; ;2;20;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;46;59;33;1;2;07;4643;08;602,171673487027
5494396;1;2;1;70;08;1;156;48;1; ;2;153;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;47;03;45;1;2;07;4772;08;666,885730266508
5494408;1;2;1;70;08;1;24;48;1; ;2;28;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;77;55;37;1;2;07;7729;08;618,46972760909
5494433;1;1;1;70;08;1;78;24;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;13;13;1;2;07;8559;08;609,254460323019
5494438;1;2;1;70;08;1;16;48;1; ;2;16;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;86;59;59;1;2;07;8621;08;572,843552880301
5494438;1;3;1;70;08;1;66;48;1; ;2;66;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;85;13;13;1;2;07;8512;08;572,843552880301
5494448;1;3;1;70;08;1;52;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;47;19;45;1;2;07;4772;08;398,225740030576
5494448;1;4;1;70;08;1;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;906000; ; ; ;07; ;1;2;07;   .;08;398,225740030576
5494456;1;3;1;70;08;1;2;40;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;900000;1000000;2; ;78;40;97;1;1;07;7810;08;742,801457338167
5494460;1;3;1;70;08;1;28;48;1; ;2;28;1; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;52;97;97;1;2;07;5224;08;670,313037875435
5494461;1;2;1;70;08;1;40;40;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;50;03;03;1;2;07;5012;08;718,841747505609
5494464;1;1;1;70;08;1;36;48;1; ;2;52;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;05;37;97;1;2;07;0510;08;604,994643952201
5494469;1;6;1;70;08;1;3;48;1; ;2;3;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;1200000;1200000;2; ;86;32;34;1;1;07;8691;08;647,236795501885
5494475;1;1;1;70;08;1;50;48;1; ;2;50;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;68;58;58;1;2;07;6820;08;517,576036248239
5494478;1;2;1;70;08;1;4;40;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;45;77;1;1;07;5619;08;664,1101023194
5494483;1;2;1;70;08;1;24;48;1; ;2;144;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;56;53;53;1;2;07;5611;08;785,84651887453
5494491;1;2;1;70;08;1;36;48;1; ;2;52;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;47;02;45;1;2;07;4771;08;603,539539367861
5494492;1;2;1;70;08;1;1;48;1; ;2;1;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1800000;1500000;1;1;82;38;38;1;1;07;8220;08;557,411150056675
5494509;1;1;1;70;08;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;980000; ; ; ;45; ;1;1;07;   .;08;559,357884812012
5494513;1;4;1;70;08;1;36;48;3; ;2;38;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;500000;2; ;38;54;99;1;2;07;3830;08;764,6134225436
5494516;1;4;1;70;08;1;2;40;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;1;160000;500000;2; ;14;79;79;1;1;07;1410;08;543,608436574892
5494526;1;4;1;70;08;1;4;40;3; ;2;4;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;120000;500000;2; ;97;54;54;1;1;07;9700;08;572,341338297904
5494532;1;2;1;70;08;1;10;48;3; ;2;150;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;550000;2; ;97;54;54;1;1;07;9700;08;822,415661065541
5494533;1;2;1;70;08;1;4;48;1; ;2;4;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;1;679500;906000;2; ;49;03;03;1;1;07;4923;08;565,258551461912
5494538;1;3;1;70;08;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;900000; ; ; ;45; ;1;1;07;   .;08;785,84651887453
5494547;1;2;1;70;08;1;36;48;1; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;45;45;1;2;07;4761;08;676,027958830593
5494550;1;1;1;70;08;1;4;48;1; ;2;4;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;41;95;95;1;1;07;4111;08;677,97469358593
5494574;1;1;1;70;11;1;24;48;1; ;2;24;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;97;53;54;1;2;07;9700;11;1957,08842199727
5494574;1;2;1;70;11;1;12;48;1; ;2;36;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;11;97;97;1;1;07;1104;11;1957,08842199727
5494574;1;3;1;70;11;1;12;48;1; ;2;12;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;53;39;39;1;1;07;5320;11;1957,08842199727
5494576;1;2;1;70;11;1;4;48;1; ;2;108;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;58;53;92;1;1;07;5811;11;3212,64365564089
5494577;1;2;1;70;11;1;48;48;1; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;34;39;1;2;07;5611;11;3949,14379861627
5494585;1;2;1;70;11;1;24;40;1; ;2;48;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;84;97;1;2;07;4923;11;2424,63648236311
5494596;1;1;1;70;11;1;24;48;1; ;2;25;1; ;7;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908600;2; ;20;98;98;1;2;07;2023;11;3985,43033251746
5494601;1;3;1;70;11;1;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;1800000; ; ; ;02; ;1;1;07;   .;11;2627,51044895401
5494604;1;3;1;70;11;1;96;40;1; ;2;96;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;96;57;57;1;2;07;9602;11;3559,94627595887
5494607;1;2;1;70;11;1;6;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;                                                                                                                                                                                                                                                         .; ; ; ;800000; ; ; ;53; ;1;1;07;   .;11;2998,94234694045
5494614;1;3;1;70;11;1;18;48;1; ;2;18;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;55;36;1;2;07;4921;11;3331,1334723029
5494617;1;3;1;70;11;1;52;48;1; ;2;98;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;36;95;99;1;2;07;3600;11;3387,60477164187
5494618;1;2;1;70;11;1;7;48;1; ;2;7;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;80;39;39;1;1;07;8010;11;3690,33894192568
5494635;1;2;1;70;11;1;12;48;1; ;2;12;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;15;45;80;1;1;07;1522;11;3771,72902381701
5494641;1;1;1;70;11;1;24;48;1; ;2;24;1; ;4;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;62;08;08;1;2;07;6202;11;4935,63178419328
5494644;1;2;1;70;11;1;96;48;1; ;2;96;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;44;45;1;2;07;4772;11;3212,64365564089
5494648;1;3;1;70;11;1;52;48;1; ;2;52;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;73;16;16;1;2;07;7310;11;2841,21175765445
5494650;1;2;1;70;11;1;48;48;1; ;2;48;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;07;4771;11;1782,12730599629
5494650;1;3;1;70;11;1;4;48;1; ;2;4;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;45;1;1;07;4771;11;1782,12730599629
5494663;1;1;1;70;11;1;6;48;1; ;2;52;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;55;45;1;1;07;4771;11;4056,66770943289
5494670;1;3;1;70;11;1;98;48;1; ;2;98;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;84;58;97;1;2;07;8415;11;2802,47156495499
