DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P9460;OFICIO1;OFICIO2;RAMA2D_D;DSI;DSCY;RAMA4D_D;DPTO;fex_c_2011
1020517;1;1;1;70;2;10;48;8; ;2;2;8; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;64;05;1;1;0501;66;1208,29104264999
1020549;1;6;1;70;2;4;48;3; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;53;92;1;1;9249;66;691,342981071245
1020562;1;1;1;70;2;2;55;4; ;2;2;8; ;7;7; ; ; ; ; ; ; ; ; ;1; ;1;430000;2;95;62;01;1;1;0117;66;1780,60164559066
1020564;1;2;1;70;2;3;42;1; ;2;2;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;700000;2;45;45;19;1;1;1929;66;1479,64142951238
1020566;1;3;1;70;2;4;42;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;66;1581,02602271513
1020574;1;1;1;70;2;1;48;3; ;2;4;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0117;66;254,998684867193
1020582;1;3;1;70;2;24;48;1; ;2;24;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;33;52;1;2;5211;66;431,780821884644
1020584;1;3;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;66;607,718965747163
1020584;1;4;1;70;2;50;50;8; ;2;4;8; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0111;66;607,718965747163
1020613;1;2;1;70;2;2;48;3; ;2;2;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;54;54;95;1;1;9500;66;2058,39921060318
1020615;1;3;1;70;2;4;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;66;1654,95607949116
1020620;1;1;1;70;2;2;54;8; ;2;2;8; ;8;1; ; ; ; ; ; ; ; ; ;1; ;1;461500;2;62;62;01;1;1;0140;66;1479,64142951238
1020622;1;3;1;70;2;3;3;1; ;2;4;4; ;9;8; ; ; ; ; ; ; ; ; ;1; ;1;240000;2;34;34;85;1;1;8532;66;554,341287482654
1021309;2;1;2;70;2;8;48;1; ;2;32;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;74;1;1;7492;76;1556,66228017293
1021330;1;2;1;70;2;3;48;1; ;2;5;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;1;98;2;84;84;45;1;1;4530;76;7271,4958507181
1021358;1;3;1;70;2;55;55;4; ;2;5;1; ;7;3; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;61;95;45;1;2;4530;76;1376,962967918
1022857;1;4;1;70;2;8;48;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;13;452,33295208825
1022873;1;2;1;70;2;12;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;34; ; ;1;1; ;13;495,237946129618
1022873;1;4;1;70;2;12;48;1; ;2;14;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;39;45;52;1;1;5211;13;495,237946129618
1022903;1;2;1;70;2;24;48;3; ;2;400;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;747,19744155258
1022914;1;3;1;70;2;52;48;3; ;2;104;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;13;1289,06364190324
1022928;1;10;1;70;2;40;48;1; ;2;52;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;52;1;2;5249;13;474,217485431047
1022969;1;3;1;70;2;8;48;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;13;874,084836965517
1022978;1;1;1;70;2;12;48;8; ;2;20;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0115;13;724,213789551523
1023362;1;2;1;70;2;8;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;18;1119,41625184826
1023480;1;2;1;70;2;3;48;4; ;2;52;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;18;817,704500987876
1023481;1;2;1;70;2;8;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;1167,17562362258
1023483;1;2;1;70;2;4;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;1054,88019368527
1023485;1;2;1;70;2;3;48;2; ;2;84;2; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;1;8511;18;1269,92110726772
1023490;1;2;1;70;2;16;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;18;1119,41625184826
1023491;1;1;1;70;2;4;48;4; ;2;48;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;74;1;1;7493;18;556,971152413518
1023494;1;3;1;70;2;8;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;1054,88019368527
1023496;1;2;1;70;2;5;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;656,137518682254
1023497;1;2;1;70;2;2;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;493,466546697612
1023500;1;2;1;70;2;3;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;18;982,206267202545
1023500;1;3;1;70;2;2;48;4; ;2;2;4; ;1;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;62;62;01;1;1;0140;18;982,206267202545
1023547;1;3;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;18;1006,01371160322
1023764;2;2;2;70;2;4;40;1; ;2;48;1; ;8;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;15;1;1;1571;19;1503,29753042675
1023786;1;2;1;70;2;2;40;3; ;2;32;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;1431,23655788495
1023798;1;2;1;70;2;3;50;1; ;2;4;1; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;45;45;50;1;1;5051;19;12,6235833390269
1023829;1;5;1;70;2;12;40;1; ;2;52;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;79;18;1;1;1810;19;984,600643552728
1023836;1;5;1;70;2;1;8;1; ;2;1;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;1;20000;2;45;45;52;1;1;5234;19;1395,67570727564
1023839;1;3;1;70;2;4;44;3; ;2;36;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;19;1090,56422165175
1023840;1;2;1;70;2;4;48;4; ;2;4;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;95;45;1;1;4521;19;1358,36848037107
1023845;1;2;1;70;2;1;48;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;19;1138,43493381217
1023847;1;2;1;70;2;8;48;8; ;2;8;8; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0111;19;1412,22983148911
1023849;1;2;1;70;2;12;48;4; ;2;24;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;62;01;1;1;0111;19;1008,16667617197
1024114;1;6;1;70;2;8;50;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;00; ; ;1;1; ;20;848,006672341619
1024117;1;4;1;70;2;16;48;3; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;20;428,90710631989
1024118;1;1;1;70;2;28;48;4; ;2;28;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;00;61;01;1;2;0115;20;416,623665390806
1024134;1;2;1;70;2;3;48;4; ;2;4;4; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;61;61;01;1;1;0115;20;971,04153868897
1024135;1;3;1;70;2;15;60;4; ;2;15;4; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;64;05;1;2;0501;20;621,911225840384
1024143;2;1;2;70;2;4;60;4; ;2;4;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;89;89;26;1;1;2693;20;1592,44392583876
1024145;1;2;1;70;2;4;48;4; ;2;4;4; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;95;45;1;1;4521;20;423,748527233122
1024146;1;2;1;70;2;108;48;1; ;2;108;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;45;52;1;2;5233;20;1374,59410538285
1024208;1;3;1;70;2;4;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;20;1535,43270430973
1024266;1;3;1;70;2;52;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;20;1203,95652763817
1024266;1;4;1;70;2;26;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;97; ; ;1;2; ;20;1203,95652763817
1024268;1;1;1;70;2;52;48;1; ;2;260;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7524;20;1356,20472014088
1024280;1;3;1;70;2;48;48;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;20;494,458702994373
1024280;1;4;1;70;2;30;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;32; ; ;1;2; ;20;494,458702994373
1024296;1;1;1;70;2;1;48;1; ;2;1;8; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0115;20;489,076904640775
1024296;1;3;1;70;2;1;40;1; ;2;2;8; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0115;20;489,076904640775
1024299;1;3;1;70;2;12;48;3; ;2;24;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;20;548,668836188633
1024299;1;5;1;70;2;20;48;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;20;548,668836188633
1024325;1;1;1;70;2;8;48;3; ;2;96;1; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;45;52;1;1;5233;20;2114,46670581389
1024331;1;5;1;70;2;12;48;4; ;2;20;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;20;963,266726107658
1024487;1;4;1;70;2;4;48;1; ;2;6;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;62;01;1;1;0140;23;1162,48492536041
1024496;1;2;1;70;2;18;36;1; ;2;21;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;23;1547,50370058871
1024499;1;2;1;70;2;9;36;3; ;2;18;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;1455,10633829437
1024499;1;3;1;70;2;9;30;7; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;23;1455,10633829437
1024502;1;2;1;70;2;8;30;1; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;45;52;1;1;5261;23;1323,76690434686
1024502;1;3;1;70;2;4;48;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;230000;2;45;45;52;1;1;5211;23;1323,76690434686
1024511;1;3;1;70;2;9;30;8; ;2;10;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;23;1713,66326447935
1024512;1;2;1;70;2;24;36;4; ;2;24;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;2;9500;23;1670,672764278
1024514;1;1;1;70;2;3;30;3; ;2;3;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;54;54;95;1;1;9500;23;1583,86260751929
1024515;1;3;1;70;2;9;30;8; ;2;10;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;23;1721,83363473758
1024515;1;4;1;70;2;3;30;8; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;62; ; ;1;1; ;23;1721,83363473758
1024519;1;3;1;70;2;4;40;4; ;2;5;1; ;4;4; ; ; ; ; ; ; ; ; ;1; ;1;800000;2;32;32;00;1;1;0000;23;1108,0657058705
1024553;1;3;1;70;2;8;84;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;03; ; ;1;1; ;23;1671,67601814602
1024565;1;4;1;70;2;16;48;3; ;2;24;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;23;1586,69827161135
1024581;1;2;1;70;2;5;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;33;55;1;1;5530;23;1260,57492032114
1024597;1;5;1;70;2;9;36;8; ;2;9;8; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0121;23;2034,48795376428
1024597;1;6;1;70;2;9;30;1; ;2;9;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;1;5521;23;2034,48795376428
1024608;1;3;1;70;2;6;42;1; ;2;6;6; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;15;1;1;1594;23;1250,52643336651
1024610;1;3;1;70;2;9;30;8; ;2;9;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0140;23;1600,04731550444
1024611;1;2;1;70;2;19;40;3; ;2;10;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;23;884,625852077345
1024612;1;5;1;70;2;18;30;3; ;2;10;3; ;1;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;23;1347,5511952952
1024612;1;11;1;70;2;9;40;3; ;2;15;3; ;1;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;1347,5511952952
1024615;1;2;1;70;2;9;40;3; ;2;19;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;1211,91821487104
1024615;1;4;1;70;2;18;36;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;23;1211,91821487104
1024615;1;5;1;70;2;5;48;3; ;2;6;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;54;54;95;1;1;9500;23;1211,91821487104
1024615;1;6;1;70;2;4;48;8; ;2;5;8; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;360000;2;62;62;01;1;1;0121;23;1211,91821487104
1024619;1;3;1;70;2;8;35;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;23;1394,82983209017
1024620;1;3;1;70;2;5;30;1; ;2;6;1; ;5;4; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;13;13;80;1;1;8043;23;1240,35776645333
1024621;1;3;1;70;2;7;36;8; ;2;10;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0119;23;1897,51308313021
1024667;1;3;1;70;2;6;48;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;23;1206,3462477291
1024688;1;2;1;70;2;9;21;3; ;2;15;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;23;1905,033812103
1024987;1;3;1;70;2;2;1;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;62;01;1;1;0140;41;894,524169534562
1025018;1;3;1;70;2;24;48;1; ;2;28;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;55;74;1;2;7493;41;555,363611587129
1025055;1;2;1;70;2;18;36;3; ;2;54;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;2;9500;41;1252,21305967161
1025055;1;6;1;70;2;4;40;4; ;2;4;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;41;1252,21305967161
1025056;1;4;1;70;2;4;40;1; ;2;4;4; ;8;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;03;39;75;1;1;7512;41;1199,72450538608
1025085;1;7;1;70;2;24;40;2; ;2;24;2; ;7;1; ; ; ; ; ;1; ; ; ; ; ;2; ;2;39;59;75;1;2;7512;41;917,314236256501
1025088;1;2;1;70;2;4;25;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;80;1;1;8012;41;2032,30137800439
