Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011;Area
3682756;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;41;148,294031521591;41
3682757;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;18;78,5633242717098;18
3682758;1;1;1;80;1;1;4;7; ;2; ;2; ; ;3; ;4;1;1;03;18;93,2059128312749;18
3682758;1;3;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;03;18;93,2059128312749;18
3682759;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;47;217,08081908342;47
3682760;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;47;161,294520990796;47
3682761;1;4;1;80;1;1;1;2; ;2; ;2; ; ; ; ;2;2;1;03;47;108,70142946482;47
3682761;1;5;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;47;108,70142946482;47
3682763;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;03;47;105,626237906869;47
3682763;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;11;2;1;03;47;105,626237906869;47
3682763;1;3;1;80;1;1;4;9;TEANAJO POR RECOMEDACION POLITICA-CAMBIO DE GOBIERNO;2; ;2; ; ; ; ;1;2;1;03;47;105,626237906869;47
3682764;1;1;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;47;230,297375017946;47
3682765;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;47;175,416001623088;47
3682766;1;1;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;03;15;96,5478018075913;15
3682767;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;03;15;96,5478018075913;15
3682768;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;8;2;1;03;15;102,142828346209;15
3682769;1;1;1;80;1;1;4;4; ;2; ;2; ; ; ; ;4;2;1;03;15;95,2213718955108;15
3682769;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;15;95,2213718955108;15
3682770;1;1;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;03;15;96,8131801512745;15
3682771;1;5;1;80;1;1;1;4; ; ; ;2; ; ; ; ;4;2;1;03;15;47,7825971261321;15
3682771;1;7;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;03;15;47,7825971261321;15
3682772;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;15;62,1086560969391;15
3682772;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;15;62,1086560969391;15
3682775;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;4;2;1;03;15;114,131827221314;15
3682776;1;1;1;80;1;1;1;4; ;2; ;2; ; ; ; ;4;2;1;03;15;99,8509791522125;15
3682777;1;1;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;03;15;92,9295227015146;15
3682777;1;2;1;80;1;1;3;5; ;3; ;2; ; ; ; ;10;2;1;03;15;92,9295227015146;15
3682777;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;15;92,9295227015146;15
3682778;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;03;15;88,6437378015664;15
3682779;1;2;1;80;1;1;1;6; ;3; ;2; ; ; ; ;8;2;1;03;17;137,890355953711;17
3682779;1;3;1;80;1;1;3;8; ;2; ;2; ; ; ; ;2;2;1;03;17;137,890355953711;17
3682781;1;2;1;80;1;1;2;8; ;2; ;2; ; ;1; ;1;1;1;03;17;137,890355953711;17
3682781;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;137,890355953711;17
3682783;1;2;1;80;1;1;3;3; ;2; ;2; ; ; ; ;9;2;1;03;17;158,159819194993;17
3682783;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;17;158,159819194993;17
3682785;1;5;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;03;17;311,830072914359;17
3682786;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;150,914659013616;17
3682786;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;17;150,914659013616;17
3682787;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;17;119,023282377008;17
3682787;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;17;119,023282377008;17
3682789;1;1;1;80;1;1;4;9;MOTIVOS DE VIAJE;2; ;2; ; ;1; ;9;1;1;03;17;249,810950520473;17
3682790;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;9;2;1;03;17;221,102510728674;17
3682791;1;9;1;80;1;1;3;4; ;2; ;2; ; ; ; ;4;2;1;03;73;400,731530742911;73
3682793;1;2;1;80;1;1;1;6; ;2; ;2; ; ; ; ;9;2;1;03;73;239,134864417074;73
3682794;1;1;1;80;1;1;4;8; ;2; ;2; ; ; ; ;8;2;1;03;73;324,14905501467;73
3682796;1;1;1;80;1;1;2;4; ;2; ;2; ; ; ; ;4;2;1;03;73;288,996637218716;73
3682796;1;2;1;80;1;1;3;7; ;2; ;2; ; ; ; ;8;2;1;03;73;288,996637218716;73
3682797;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;73;311,167733358766;73
3682797;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;73;311,167733358766;73
3682798;1;2;1;80;1;1;4;5; ;3; ;2; ; ; ; ;8;2;1;03;73;277,73748683569;73
3682801;1;3;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;73;212,550663688285;73
3682801;1;4;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;73;212,550663688285;73
3682803;1;3;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;264,432355562534;73
3682803;1;4;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;264,432355562534;73
3682804;1;1;1;80;1;2; ; ; ;3; ;2; ;1;4; ;10; ;1;03;73;283,81367463101;73
3682804;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;283,81367463101;73
3682805;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;03;73;287,869294929844;73
3682805;1;2;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;73;287,869294929844;73
3682805;1;5;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;73;287,869294929844;73
3682807;1;2;1;80;1;2; ; ; ;2; ;2; ;2; ;.; ; ;1;03;73;237,40210645203;73
3682808;1;1;1;80;1;1;4;3; ;2; ;2; ; ; ; ;9;2;1;03;73;311,167733358766;73
3682808;1;2;1;80;1;2; ; ; ; ; ;2; ;2; ;.; ; ;1;03;73;311,167733358766;73
3682811;1;2;1;80;1;1;4;4; ;2; ;2; ; ; ; ;8;2;1;03;76;695,089589674703;76
3682812;1;2;1;80;1;1;4;9;EDSD;3; ;2; ; ; ; ;8;2;1;03;76;1012,2696318622;76
3682813;1;1;1;80;1;1;4;5; ;3; ;2; ; ; ; ;10;2;1;03;76;944,519847992616;76
3682813;1;2;1;80;1;1;1;8; ;2; ;2; ; ; ; ;9;2;1;03;76;944,519847992616;76
3682814;1;2;1;80;1;1;2;3; ;2; ;2; ; ; ; ;9;2;1;03;76;979,23841632143;76
