Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3682783;1;4;1;70;17;6;48;1; ;2;6;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;52;1;1;5234;03;17;158,159819194993
3682791;1;3;1;70;73;52;30;1; ;2;24;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;79;36;1;2;3611;03;73;400,731530742911
3682795;1;2;1;70;73;16;54;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;05;05;85;1;2;8511;03;73;245,408520783963
3682795;1;4;1;70;73;1;42;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;73;245,408520783963
3682796;1;4;1;70;73;1;40;1; ;2;4;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;644350;2;13;40;52;1;1;5233;03;73;288,996637218716
3682827;1;3;1;70;66;24;48;1; ;2;24;1; ;7;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;97;14;1;2;1411;03;66;256,056247370837
3682830;1;2;1;70;66;12;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;80;80;19;1;1;1921;03;66;263,211204507335
3682836;1;1;1;70;66;9;48;1; ;2;9;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;45;52;1;1;5219;03;66;301,718212450309
3682837;1;2;1;70;66;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;55;53;55;1;1;5529;03;66;246,127162164366
3682840;1;2;1;70;66;2;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;66;333,004340020357
3682842;2;3;2;70;66;3;40;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;03;66;233,388894232061
3682853;1;1;1;70;52;104;30;1; ;2;260;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;55;55;85;1;2;8511;03;52;186,779212773479
3682855;1;2;1;70;52;17;30;1; ;2;52;1; ;7;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;02;02;45;1;2;4530;03;52;255,354633666386
3682856;1;3;1;70;52;104;48;1; ;2;5;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;32;80;1;2;8011;03;52;87,8390794893405
3682856;1;4;1;70;52;13;48;1; ;2;52;4; ;9;5; ; ; ; ;1; ; ; ; ; ; ;2; ;2;02;02;75;1;1;7512;03;52;87,8390794893405
3682858;1;2;1;70;52;8;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;52;236,723581700846
3682865;1;5;1;70;50;8;48;1; ;2;8;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;50;234,139048965406
3682875;1;1;1;70;50;4;48;1; ;2;1;1; ;3;7; ; ; ; ; ; ; ; ; ;1; ;1;646000;2;95;95;45;1;1;4521;03;50;230,73856291644
3682897;1;3;1;70;76;4;56;1; ;2;5;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;60;1;1;6021;03;76;1411,30088880178
3682899;1;3;1;70;76;28;40;1; ;2;4;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;03;25;1;2;2529;03;76;979,161048482993
3682901;1;2;1;70;76;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;45;55;1;1;5529;03;76;1006,55421413795
3682905;1;3;1;70;76;2;30;1; ;2;2;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;50000;2;03;80;19;1;1;1921;03;76;979,23841632143
3682907;1;3;1;70;76;3;24;1; ;2;4;1; ;6;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;51;1;1;5125;03;76;1098,1493402879
3682976;1;2;1;70;73;1;48;1; ;2;2;1; ;3;4; ; ; ; ;1; ; ; ; ; ; ;1;900000;2;95;95;45;1;1;4521;03;73;234,587497446518
3682976;1;3;1;70;73;4;48;1; ;2;8;1; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;03;73;234,587497446518
3682977;1;3;1;70;73;4;40;4; ;2;4;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;99;45;52;1;1;5262;03;73;378,796702970286
3682981;1;1;1;70;73;4;44;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;73;245,656453181552
3682981;1;4;1;70;73;4;44;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;85;1;1;8532;03;73;245,656453181552
3682989;1;3;1;70;08;8;48;1; ;2;8;1; ;9;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;03;08;499,843056241885
3682990;1;1;1;70;08;16;48;1; ;2;16;4; ;2;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;77;15;1;2;1594;03;08;469,948919905788
3682991;1;2;1;70;08;4;40;1; ;2;6;1; ;5;2; ; ; ; ;1; ; ; ; ; ; ;2; ;2;11;11;52;1;1;5243;03;08;458,651114449909
3682992;1;4;1;70;08;2;48;1; ;2;6;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;57;85;1;1;8511;03;08;510,07744805584
3682998;1;2;1;70;52;42;44;1; ;2;42;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;45;45;51;1;2;5125;03;52;226,581748048962
3683001;1;1;1;70;52;1;72;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2;98;98;60;1;1;6031;03;52;143,627763324926
3683001;1;2;1;70;52;8;44;1; ;2;156;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;54;95;1;1;9500;03;52;143,627763324926
3683002;1;1;1;70;52;104;48;1; ;2;108;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;55;74;1;2;7493;03;52;120,057640166094
3683002;1;2;1;70;52;14;24;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;52;120,057640166094
3683003;1;1;1;70;52;24;24;4; ;2;410;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;41;52;1;2;5211;03;52;155,131059256766
3683008;1;3;1;70;52;13;40;1; ;2;26;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;59;45;45;1;1;4521;03;52;123,563192463134
3683008;1;4;1;70;52;13;48;1; ;2;8;1; ;3;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;30;44;63;1;1;6340;03;52;123,563192463134
3683016;1;3;1;70;52;8;48;1; ;2;13;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;2; ;2;07;07;80;1;1;8050;03;52;150,578990681296
3683027;1;1;1;70;73;132;44;1; ;2;136;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;12;12;74;1;2;7411;03;73;353,438312856654
3683031;1;2;1;70;73;1;48;3; ;2;1;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;600000;2;54;54;95;1;1;9500;03;73;217,472799964653
3683031;1;5;1;70;73;2;60;1; ;2;2;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;53;45;52;1;1;5262;03;73;217,472799964653
3683037;1;4;1;70;73;8;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;73;345,778521675268
3683037;1;5;1;70;73;4;20;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;03;73;345,778521675268
3683037;1;9;1;70;73;48;48;1; ;2;9;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;2;7493;03;73;345,778521675268
3683038;1;2;1;70;73;48;72;4; ;2;48;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;45;52;1;2;5219;03;73;229,735035928613
3683041;1;2;1;70;73;1;56;1; ;2;2;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;97;45;52;1;1;5221;03;73;186,585046539441
3683053;1;7;1;70;73;24;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;03;73;330,896838512951
3683076;1;6;1;70;73;12;48;3; ;2;60;3; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;03;73;390,776101980419
3683077;1;1;1;70;50;12;48;1; ;2;12;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;39;55;1;1;5511;03;50;210,861208226568
3683083;1;4;1;70;50;56;48;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;98; ; ;1;2; ;03;50;147,776172424984
3683086;1;5;1;70;50;86;48;1; ;2;86;1; ;6;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;45;52;1;2;5233;03;50;238,789157910485
3683086;1;7;1;70;50;48;48;1; ;2;48;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4552;03;50;238,789157910485
3683087;1;1;1;70;50;4;51;1; ;2;3;1; ;2;8; ; ; ; ; ; ; ; ; ;1; ;1;450000;2;95;95;45;1;1;4521;03;50;346,037805363709
3683088;1;2;1;70;50;62;48;1; ;2;16;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;03;50;308,860120432841
3683105;1;3;1;70;66;16;40;1; ;2;16;2; ;9;1; ; ; ; ;1; ; ; ; ; ; ;2; ;2;33;30;75;1;2;7512;03;66;231,043560522728
3683107;1;2;1;70;66;6;48;1; ;2;6;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;92;1;1;9242;03;66;356,609469846519
3683117;1;1;1;70;66;8;48;1; ;2;48;1; ;6;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;18;1;1;1810;03;66;305,886111185747
3683118;1;2;1;70;66;12;48;1; ;2;336;1; ;7;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;32;32;28;1;1;2811;03;66;281,840443357341
3683268;1;4;1;70;17;1;48;1; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;32;54;85;1;1;8532;03;17;152,278172479533
3683275;1;1;1;70;17;104;48;4; ;2;104;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;79;77;92;1;2;9241;03;17;135,823193112254
3683275;1;3;1;70;17;9;16;1; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;17;135,823193112254
3683280;1;3;1;70;17;24;40;4; ;2;64;4; ;9;1; ; ;1; ; ;1; ; ; ; ; ;2; ;2;12;12;75;1;2;7512;03;17;202,799986036131
3683286;1;2;1;70;17;1;25;4; ;2;16;4; ;9;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2;31;31;75;1;1;7512;03;17;295,48003780943
3683294;1;2;1;70;17;4;48;1; ;2;12;1; ;5;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5521;03;17;145,448020721932
3683304;1;1;1;70;17;3;15;1; ;2;36;1; ;3;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;97;52;1;1;5211;03;17;171,680159171561
3683309;1;1;1;70;17;8;16;1; ;2;8;1; ;5;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;99;50;1;1;5020;03;17;171,680159171561
3683311;1;1;1;70;17;8;48;1; ;2;8;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;01;1;1;0117;03;17;154,057817408299
3683324;1;1;1;70;17;4;16;4; ;1; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;03;17;144,825654815212
3683369;1;2;1;70;73;3;48;1; ;2;3;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;1;1100000;2;19;19;75;1;1;7530;03;73;266,1911753451
