Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3117961;1;3;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;811,587435033867
3117961;1;4;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;811,587435033867
3117963;1;2;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;747,427337484071
3117963;1;3;1;80;76;2; ; ; ;2; ;2; ;1;2; ;2; ;1;01;76;747,427337484071
3117963;1;4;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;747,427337484071
3117963;1;5;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;747,427337484071
3117963;1;6;1;80;76;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;76;747,427337484071
3117966;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;4;2;1;01;73;250,689375356956
3117966;1;2;1;80;73;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;73;250,689375356956
3117968;1;3;1;80;76;1;1;8; ;2; ;2; ; ; ; ;2;2;1;01;76;775,108343011596
3117968;1;4;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;775,108343011596
3117968;1;5;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;775,108343011596
3117970;1;1;1;80;73;1;3;4; ;2; ;2; ; ; ; ;4;2;1;01;73;270,501789581319
3117972;1;1;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;73;161,390948774158
3117972;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;73;161,390948774158
3117972;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;73;161,390948774158
3117972;1;4;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;73;161,390948774158
3117975;1;5;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;73;328,394293378399
3117978;1;4;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;73;216,197778063543
3117992;1;1;1;80;11;1;4;5; ;3; ;2; ; ; ; ;4;2;1;01;11;2309,37828045488
3117992;1;2;1;80;11;1;4;3; ;3; ;2; ; ; ; ;9;2;1;01;11;2309,37828045488
3117992;1;3;1;80;11;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;11;2309,37828045488
3118093;1;1;1;80;52;1;1;4; ;1;4;2; ; ; ; ;4;2;1;01;52;177,23092510308
3118093;1;2;1;80;52;1;2;9;EMBARAZO;2; ;2; ; ; ; ;9;2;1;01;52;177,23092510308
3118093;1;4;1;80;52;1;2;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;8;2;1;01;52;177,23092510308
3118096;1;1;1;80;52;1;4;4; ;3; ;2; ; ; ; ;4;2;1;01;52;136,987836275407
3118096;1;2;1;80;52;1;4;6; ;2; ;2; ; ; ;CUIDAR A SU PADRE;12;2;1;01;52;136,987836275407
3118099;1;3;1;80;52;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;52;183,281829789461
3118107;1;2;1;80;52;1;2;3; ;2; ;2; ; ; ; ;2;2;1;01;52;196,920034251507
3118108;1;1;1;80;52;1;4;7; ;2; ;2; ; ; ; ;4;2;1;01;52;104,782481988469
3118108;1;2;1;80;52;1;4;4; ;2; ;2; ; ; ; ;8;2;1;01;52;104,782481988469
3118108;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;104,782481988469
3118111;1;1;1;80;52;1;4;4; ;2; ;2; ; ; ; ;8;2;1;01;52;128,455922528562
3118111;1;2;1;80;52;1;4;6; ;2; ;2; ; ; ; ;4;2;1;01;52;128,455922528562
3118112;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;185,664038854921
3118113;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;149,951607899386
3118114;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;167,573501305497
3118114;1;3;1;80;52;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;52;167,573501305497
3118115;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;102,477727725895
3118116;1;1;1;80;52;1;1;8; ;2; ;2; ; ; ; ;1;2;1;01;52;141,440169362784
3118116;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;141,440169362784
3118117;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;8;2;1;01;52;116,038477385056
3118117;1;2;1;80;52;1;4;5; ;3; ;2; ; ; ; ;8;2;1;01;52;116,038477385056
3118122;1;1;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;50;154,376575288572
3118125;1;1;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;01;50;318,966615801971
3118128;1;1;1;80;50;1;2;4; ;2; ;2; ; ; ; ;9;2;1;01;50;163,268467085111
3118128;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;163,268467085111
3118129;1;2;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;01;50;189,339862776735
3118130;1;3;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;160,01306813361
3118132;1;2;1;80;17;1;1;8; ;2; ;1;566700; ; ; ;9;2;1;01;17;212,772594025973
3118134;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;140,017426623236
3118135;1;1;1;80;17;1;4;6; ;3; ;2; ; ; ; ;10;2;1;01;17;123,464636832736
3118137;1;1;1;80;17;1;1;8; ;2; ;2; ; ;1; ;9;1;1;01;17;171,433264151481
3118137;1;2;1;80;17;2; ; ; ;2; ;2; ;1;2; ;9; ;1;01;17;171,433264151481
3118138;1;2;1;80;17;1;4;6; ;2; ;2; ; ; ; ;11;2;1;01;17;196,320349783033
3118140;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;168,009077310786
3118140;1;4;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;168,009077310786
3118140;1;5;1;80;17;1;1;8; ;2; ;2; ; ; ; ;2;2;1;01;17;168,009077310786
3118142;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;104,370224553649
3118142;1;2;1;80;17;1;4;6; ;2; ;2; ; ; ; ;4;2;1;01;17;104,370224553649
3118142;1;3;1;80;17;1;2;8; ;2; ;2; ; ;1; ;4;1;1;01;17;104,370224553649
3118143;1;2;1;80;17;1;4;8; ;2; ;2; ; ; ; ;9;2;1;01;17;135,575561502849
3118144;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;132,273313886866
3118146;1;1;1;80;17;2; ; ; ;2; ;2; ;1;2; ;4; ;1;01;17;136,715179007253
3118147;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;17;217,22861447085
3118147;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;217,22861447085
3118147;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;217,22861447085
3118147;2;2;2;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;217,22861447085
3118148;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;132,273313886866
3118148;1;2;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;17;132,273313886866
3118150;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;84,9806813460719
3118152;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;103,468995322363
3118152;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;103,468995322363
3118153;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;84,9806813460719
3118153;1;2;1;80;17;1;4;7; ;2; ;2; ; ; ; ;4;2;1;01;17;84,9806813460719
3118153;1;3;1;80;17;1;4;3; ;2; ;2; ; ; ; ;8;2;1;01;17;84,9806813460719
3118153;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;84,9806813460719
3118155;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;4;2;1;01;17;140,017426623236
3118155;1;2;1;80;17;2; ; ; ;1;4;2; ;2; ;.; ; ;1;01;17;140,017426623236
3118155;1;3;1;80;17;1;1;8; ;1;4;1;65000; ;1; ;5;1;1;01;17;140,017426623236
3118156;1;1;1;80;17;1;1;8; ;2; ;2; ; ;1; ;5;1;1;01;17;176,46531237655
3118294;1;2;1;80;66;1;2;3; ;2; ;2; ; ; ; ;9;2;1;01;66;289,60194907092
3118296;1;1;1;80;66;1;2;3; ;2; ;2; ; ;1; ;9;1;1;01;66;256,96343989257
3118296;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;66;256,96343989257
3118299;1;2;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;66;221,758370236563
3118312;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;66;268,437533097431
3118312;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;66;268,437533097431
3118313;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;66;268,437533097431
3118313;1;2;1;80;66;1;4;3; ;2; ;2; ; ;4; ;11;1;1;01;66;268,437533097431
3118317;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;66;245,721245411839
3118317;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;66;245,721245411839
3118318;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;66;264,835371082188
3118319;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;66;242,119083396596
3118319;1;2;1;80;66;2; ; ; ;3; ;2; ;2; ;.; ; ;1;01;66;242,119083396596
3118322;1;1;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;01;50;199,685596161336
3118322;1;2;1;80;50;1;2;5; ;3; ;2; ; ; ; ;10;2;1;01;50;199,685596161336
3118322;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;199,685596161336
3118323;1;1;1;80;50;1;3;8; ;3; ;2; ; ; ; ;8;2;1;01;50;146,144547674546
3118323;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;146,144547674546
3118324;1;2;1;80;50;1;2;8; ;2; ;2; ; ; ; ;1;2;1;01;50;202,024955218491
3118324;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;202,024955218491
3118324;1;4;1;80;50;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;50;202,024955218491
3118325;1;1;1;80;50;1;4;3; ;2; ;2; ; ; ; ;11;2;1;01;50;176,502455452671
3118325;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;176,502455452671
3118325;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;176,502455452671
3118326;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;50;131,826206000084
3118326;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;131,826206000084
3118326;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;131,826206000084
3118330;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;176,228007489769
3118330;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;50;176,228007489769
3118332;1;1;1;80;76;1;4;8; ;2; ;2; ; ; ; ;4;2;1;01;76;1018,33943357484
3118332;2;2;2;80;76;1;1;8; ;2; ;1;50000; ; ;SIEMPRE  ESPERA  QUE  LE  LLAMEN;12;2;1;01;76;1018,33943357484
3118333;1;1;1;80;76;1;4;6; ;2; ;2; ; ;1; ;9;1;1;01;76;1033,70247996574
3118336;1;1;1;80;76;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;76;1864,1040309464
3118336;1;2;1;80;76;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;76;1864,1040309464
3118337;1;1;1;80;76;1;4;4; ;3; ;2; ; ; ; ;10;2;1;01;76;1864,1040309464
3118337;1;2;1;80;76;1;2;8; ;3; ;2; ; ; ; ;10;2;1;01;76;1864,1040309464
3118342;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;50;337,145950693838
3118343;1;2;1;80;50;1;3;9;CAMBIO DE RECIDENCIA;2; ;2; ; ; ; ;9;2;1;01;50;312,25565491209
3118344;1;4;1;80;50;1;1;4; ;2; ;1;150000; ; ; ;4;2;1;01;50;337,390216855028
3118345;1;2;1;80;76;1;2;6; ;2; ;2; ; ; ; ;9;2;1;01;76;1027,15096955453
3118346;1;3;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;1004,4036318692
3118350;1;3;1;80;76;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;76;912,8660037703
3118351;1;3;1;80;76;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;76;1018,33943357484
3118351;1;4;1;80;76;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;76;1018,33943357484
3118352;1;2;1;80;76;1;4;6; ;2; ;2; ; ; ; ;11;2;1;01;76;901,069084932988
3118352;1;3;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;76;901,069084932988
3118352;1;5;1;80;76;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;76;901,069084932988
3118357;1;4;1;80;52;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;52;156,317505908911
3118358;1;2;1;80;52;1;1;4; ;2; ;2; ; ; ; ;4;2;1;01;52;135,80794961597
3118362;1;1;1;80;52;1;1;5; ;3; ;2; ; ; ; ;10;2;1;01;52;178,829496702084
3118362;1;2;1;80;52;1;1;9;ESTA ESPERANDO QUE LA LLAMEN;1;1;1;566700; ; ;ESTA ESPERANDO QUE LA LLAMEN;12;2;1;01;52;178,829496702084
3118363;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;52;138,110665580818
3118364;1;2;1;80;52;1;1;8; ;2; ;2; ; ; ; ;6;2;1;01;52;123,427086616246
3118364;1;3;1;80;52;1;1;9;FINALIZACION DE CONTRATO;2; ;1;6000000; ; ;ESTA ESPERANDO QUE LA LLAMEN;12;2;1;01;52;123,427086616246
3118365;1;2;1;80;52;1;3;2; ;2; ;2; ; ;3; ;2;1;1;01;52;181,60289510797
3118366;1;1;1;80;52;1;2;4; ;2; ;2; ; ; ; ;4;2;1;01;52;124,549915921658
3118371;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;4;2;1;01;52;138,110665580818
3118372;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;8;2;1;01;52;135,80794961597
3118372;1;2;1;80;52;1;4;8; ;2; ;2; ; ;4; ;9;1;1;01;52;135,80794961597
3118373;1;1;1;80;52;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;52;142,562998668196
3118374;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;172,025834392875
3118374;1;4;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;172,025834392875
3118375;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;52;167,573501305497
3118376;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;8;2;1;01;52;138,110665580818
3118383;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;73;228,578666815499
3118384;1;2;1;80;73;1;1;8; ;2; ;1;500000; ; ; ;9;2;1;01;73;274,700873540688
3118384;1;3;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;73;274,700873540688
3118385;1;1;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;73;305,911928047042
3118386;1;2;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;73;258,791898330639
3118387;1;1;1;80;73;1;2;5; ;3; ;2; ; ; ; ;10;2;1;01;73;234,780400146907
3118389;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;73;275,776675184372
3118389;1;2;1;80;73;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;73;275,776675184372
3118392;1;1;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;73;247,787473924792
3118393;1;2;1;80;73;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;73;184,669756417146
3118395;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;73;215,121976419859
3118396;1;1;1;80;73;1;3;5; ;3; ;2; ; ;1; ;8;1;1;01;73;212,510003761397
3118396;1;2;1;80;73;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;73;212,510003761397
3118413;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;214,264653518743
3118413;1;3;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;214,264653518743
3118415;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;136,715179007253
3118416;1;1;1;80;17;1;2;3; ;3; ;2; ; ; ; ;9;2;1;01;17;110,214094658219
3118416;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;110,214094658219
3118416;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;110,214094658219
3118419;1;2;1;80;17;1;4;7; ;2; ;2; ; ; ; ;9;2;1;01;17;202,638601100681
3118419;1;3;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;202,638601100681
3118420;1;1;1;80;17;1;3;8; ;3; ;2; ; ;3; ;8;1;1;01;17;132,273313886866
3118420;1;2;1;80;17;1;1;8; ;3; ;1;1500000; ; ; ;11;2;1;01;17;132,273313886866
3118422;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;150,054282536103
3118425;1;1;1;80;17;2; ; ; ;2; ;2; ;1;4; ;8; ;1;01;17;91,1196823791315
3118425;1;2;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;91,1196823791315
3118425;1;4;1;80;17;2; ; ; ;2; ;2; ;1;1; ;2; ;1;01;17;91,1196823791315
3118426;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;8;2;1;01;17;125,616775905342
3118426;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;125,616775905342
3118427;1;2;1;80;17;2; ; ; ;2; ;2; ;1;1; ;2; ;1;01;17;187,916157466827
3118430;1;5;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;169,718719886439
3118431;1;1;1;80;17;1;1;8; ;2; ;2; ; ; ; ;9;2;1;01;17;95,5615474995189
3118433;1;3;1;80;17;1;3;8; ;2; ;2; ; ;1; ;2;1;1;01;17;166,517017818016
3118434;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;136,715179007253
3118435;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;103,97648660508
3118435;1;3;1;80;17;2; ; ; ;2; ;2; ;1;3; ;2; ;1;01;17;103,97648660508
3118435;1;4;1;80;17;1;4;7; ;2; ;2; ; ; ; ;5;2;1;01;17;103,97648660508
3118436;1;2;1;80;17;1;4;9;CAMBIO DE CIUDAD;2; ;2; ; ; ; ;4;2;1;01;17;193,01810216705
3118438;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;108,812089674036
3118438;1;2;1;80;17;1;2;8; ;1;4;2; ; ; ; ;9;2;1;01;17;108,812089674036
3118439;1;3;1;80;17;1;1;2; ;2; ;2; ; ; ; ;2;2;1;01;17;215,756713011513
3118439;1;4;1;80;17;1;2;2; ;2; ;2; ; ; ; ;2;2;1;01;17;215,756713011513
3118442;1;1;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;01;17;183,059316569543
3118442;1;2;1;80;17;1;1;2; ;2; ;2; ; ; ; ;8;2;1;01;17;183,059316569543
3118443;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;104,370224553649
3118443;1;3;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;01;17;104,370224553649
3118444;1;1;1;80;17;1;1;3; ;2; ;2; ; ;1; ;9;1;1;01;17;230,479156645367
3118444;1;4;1;80;17;1;1;8; ;2; ;2; ; ; ; ;3;2;1;01;17;230,479156645367
3118444;1;5;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;230,479156645367
3118446;1;2;1;80;17;1;1;8; ;2; ;2; ; ;1; ;8;1;1;01;17;205,930357677691
3118447;1;2;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;01;17;132,273313886866
3118449;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;132,273313886866
3118452;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;84,9806813460719
3118452;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;84,9806813460719
3118452;1;5;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;84,9806813460719
3118453;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;163,30482471062
3118455;1;2;1;80;17;2; ; ; ; ; ;2; ;2; ;.; ; ;1;01;17;179,767559992533
3118455;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;01;17;179,767559992533
3118456;1;2;1;80;17;1;4;8; ;2; ;2; ; ; ; ;9;2;1;01;17;217,566901134726
3118456;2;3;2;80;17;1;1;1; ;1;1;1;566700; ; ; ;11;2;1;01;17;217,566901134726
