DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7480;P7480S1;P7480S3;P7480S4;P7480S5;P7480S6;P7480S7;P7480S8;P7480S9;P7480S10;P7480S11;P7480S1A1;P7480S3A1;P7480S4A1;P7480S5A1;P7480S6A1;P7480S7A1;P7480S8A1;P7480S9A1;P7480S10A1;P7480S11A1;CLASE;DPTO;fex_c_2011
875403;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;25;192.824.208.817.311
875403;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;25;192.824.208.817.311
875405;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;25;173.085.880.806.327
875405;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;7;21;;;;;;;;;2;25;173.085.880.806.327
875405;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;7;7;;;;;;;;;2;25;173.085.880.806.327
875408;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;25;252.463.910.079.692
875801;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;112.722.146.285.023
875801;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;17;112.722.146.285.023
875817;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;17;;;;;;;;;2;17;904.805.311.029.444
875824;1;1;1;90;;2;1;2;1;2;1;2;2;2;2;;28;;8;;4;;;;;2;17;112.896.757.859.977
875824;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;10;;14;;;;;;;2;17;112.896.757.859.977
875824;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;11;;;;;;;;;2;17;112.896.757.859.977
875825;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;28;;14;;;;;;;2;17;102.331.323.431.592
875825;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;15;;15;;;;;;;2;17;102.331.323.431.592
875829;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;24;;14;;;;;;;2;17;878.483.812.741.833
875829;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;17;878.483.812.741.833
875829;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;878.483.812.741.833
875829;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;878.483.812.741.833
875831;1;1;1;90;;2;2;2;1;2;2;2;2;2;2;;;;12;;;;;;;2;17;1.326.533.396.751
875831;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;24;;4;;;;;;;2;17;1.326.533.396.751
875833;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;1;2;;;;;;;;;2;17;114.712.377.284.105
875833;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;25;;14;;;;;;;2;17;114.712.377.284.105
875833;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;17;114.712.377.284.105
875836;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;142.028.917.721.026
875836;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;142.028.917.721.026
875838;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;24;;5;;;;;;;2;17;80.536.774.072.023
875838;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;25;;14;;;;;;;2;17;80.536.774.072.023
875842;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;800.679.634.796.061
875842;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;18;;4;;;;;;;2;17;800.679.634.796.061
875849;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;94.071.960.138.313
875849;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;25;;;;;;;;;2;17;94.071.960.138.313
875850;1;1;1;90;;2;1;2;2;2;2;2;1;2;2;;14;;;;;;5;;;2;17;111.560.378.102.308
875851;1;1;1;90;;2;2;2;2;2;2;2;1;2;2;;;;;;;;14;;;2;17;10.707.470.156.544
875851;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;20;;12;;;;;;;2;17;10.707.470.156.544
875851;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;10;;;;;;;;;2;17;10.707.470.156.544
875854;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;118.212.086.100.968
875854;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;17;118.212.086.100.968
875854;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;12;;;;;;;;;2;17;118.212.086.100.968
875854;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;17;118.212.086.100.968
875856;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;108.601.873.738.703
875856;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;17;108.601.873.738.703
875856;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;11;;;;;;;;;2;17;108.601.873.738.703
875861;1;1;1;90;;2;1;2;2;1;2;2;2;2;2;;18;;;18;;;;;;2;17;684.933.220.286.536
875861;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;684.933.220.286.536
875861;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;17;684.933.220.286.536
875863;1;1;1;90;;2;2;2;1;2;2;2;1;2;2;;;;4;;;;5;;;2;17;114.646.069.306.308
875863;1;2;1;90;;2;1;2;1;2;1;2;2;2;2;;28;;15;;5;;;;;2;17;114.646.069.306.308
875863;1;3;1;90;;2;1;2;1;2;2;2;2;2;2;;11;;11;;;;;;;2;17;114.646.069.306.308
875863;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;114.646.069.306.308
875863;1;6;1;90;;2;1;2;2;2;2;2;2;2;2;;8;;;;;;;;;2;17;114.646.069.306.308
875866;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;918.770.672.249.769
875866;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;25;;;;;;;;;2;17;918.770.672.249.769
875866;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;918.770.672.249.769
875868;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;8;;;;;;;;;2;17;111.560.378.102.308
875869;1;1;1;90;;2;1;2;2;1;2;2;2;2;2;;13;;;2;;;;;;2;17;94.071.960.138.313
875869;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;94.071.960.138.313
875873;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;9;;;;;;;;;2;17;823.903.109.572.802
875874;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;965.092.671.370.548
875874;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;17;965.092.671.370.548
875876;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;139.251.591.067.112
875876;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;20;;;;;;;;;2;17;139.251.591.067.112
875878;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;122.387.960.286.749
875878;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;30;;;;;;;;;2;17;122.387.960.286.749
875878;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;122.387.960.286.749
875878;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;122.387.960.286.749
875882;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;871.336.890.911.285
875882;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;18;;;;;;;;;2;17;871.336.890.911.285
875887;1;1;1;90;;2;1;2;2;2;2;2;2;2;1;;5;;;;;;;;2;2;17;111.560.378.102.308
875888;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;111.560.378.102.308
875890;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;5;;;;;;;;;;2;17;112.275.070.285.363
875890;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;17;112.275.070.285.363
875890;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;8;;;;;;;;;2;17;112.275.070.285.363
875893;1;1;1;90;;2;1;2;2;2;2;2;1;2;1;;18;;;;;;2;;2;2;17;108.418.700.406.976
875894;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;94.071.960.138.313
875894;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;17;94.071.960.138.313
875896;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;16;;;;;;;;;2;17;111.560.378.102.308
875897;1;1;1;90;;2;2;2;2;2;2;2;1;2;2;;;;;;;;18;;;2;17;894.435.415.255.323
875897;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;20;;2;;;;;;;2;17;894.435.415.255.323
875899;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;17;111.560.378.102.308
875900;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;19;;;;;;;;;2;17;911.952.232.859.992
875900;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;18;;;;;;;;;2;17;911.952.232.859.992
875900;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;911.952.232.859.992
875904;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;20;;;;;;;;;2;17;62.146.069.899.483
875904;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;15;;10;;;;;;;2;17;62.146.069.899.483
875904;1;5;1;90;;2;1;2;1;2;2;2;2;2;2;;25;;6;;;;;;;2;17;62.146.069.899.483
875904;1;6;1;90;;2;1;2;2;2;2;2;2;2;2;;1;;;;;;;;;2;17;62.146.069.899.483
875907;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;871.336.890.911.285
875907;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;20;;;;;;;;;2;17;871.336.890.911.285
875909;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;111.560.378.102.308
875910;1;1;1;90;;2;1;2;2;2;2;2;1;2;2;;5;;;;;;5;;;2;17;871.336.890.911.285
875910;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;12;;;;;;;;;2;17;871.336.890.911.285
875912;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;112.722.146.285.023
875912;1;2;1;90;;2;1;2;2;2;1;2;2;1;2;;28;;;;3;;;4;;2;17;112.722.146.285.023
875914;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;136.737.493.642.375
875914;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;20;;;;;;;;;2;17;136.737.493.642.375
875916;1;1;1;90;;2;1;2;2;2;1;2;1;2;2;;10;;;;2;;1;;;2;17;904.805.311.029.444
875917;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;15;;5;;;;;;;2;17;998.561.091.488.706
875919;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;17;111.560.378.102.308
875924;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;906.333.979.079.914
875924;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;18;;2;;;;;;;2;17;906.333.979.079.914
875924;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;17;906.333.979.079.914
875927;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;882.915.924.270.526
875927;1;2;1;90;;2;1;2;1;2;2;2;2;2;1;;13;;10;;;;;;4;2;17;882.915.924.270.526
875930;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;17;823.903.109.572.802
875932;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;154.618.306.395.068
875932;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;20;;10;;;;;;;2;17;154.618.306.395.068
875932;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;154.618.306.395.068
875932;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;17;154.618.306.395.068
875932;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;15;;;;;;;;;2;17;154.618.306.395.068
875932;1;6;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;154.618.306.395.068
875935;1;1;1;90;;2;1;2;1;2;1;2;2;2;2;;25;;8;;5;;;;;2;17;858.900.197.741.431
875935;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;5;;2;;;;;;;2;17;858.900.197.741.431
875936;1;1;1;90;;2;2;2;2;2;2;2;1;2;2;;;;;;;;1;;;2;17;94.071.960.138.313
875936;1;2;1;90;;2;1;2;2;2;1;2;2;1;2;;14;;;;2;;;2;;2;17;94.071.960.138.313
875938;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;105.884.845.182.981
875938;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;25;;10;;;;;;;2;17;105.884.845.182.981
875942;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;17;136.737.493.642.375
875942;1;2;1;90;;2;1;2;2;2;1;2;2;2;2;;18;;;;1;;;;;2;17;136.737.493.642.375
875944;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;132.915.487.431.155
875944;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;20;;4;;;;;;;2;17;132.915.487.431.155
875944;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;132.915.487.431.155
875944;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;132.915.487.431.155
875947;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;12;;;;;;;;;2;17;823.903.109.572.802
875951;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;114.712.377.284.105
875951;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;10;15;;8;;;;;;;2;17;114.712.377.284.105
875951;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;114.712.377.284.105
875953;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;906.333.979.079.914
875953;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;15;;18;;;;;;;2;17;906.333.979.079.914
875953;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;11;;;;;;;;;2;17;906.333.979.079.914
875955;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;10;;;;;;;;;2;17;904.805.311.029.444
875956;1;1;1;90;;2;2;2;2;2;2;2;1;2;2;;;;;;;;5;;;2;17;105.884.845.182.981
875956;1;2;1;90;;1;1;2;1;2;2;2;2;2;1;2;28;;10;;;;;;2;2;17;105.884.845.182.981
875962;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;10;;;;;;;;;2;17;118.534.383.495.325
875984;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;730.022.378.680.836
875984;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;22;;14;;;;;;;2;17;730.022.378.680.836
875986;1;1;1;90;;2;1;2;2;2;2;2;1;1;2;;15;;;;;;15;10;;2;17;108.601.873.738.703
875986;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;60;;;;;;;;;2;17;108.601.873.738.703
875986;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;108.601.873.738.703
875989;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;21;;;;;;;;;2;17;111.560.378.102.308
875990;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;800.679.634.796.061
875990;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;35;;35;;;;;;;2;17;800.679.634.796.061
875992;1;1;1;90;;2;1;2;1;1;2;2;2;2;2;;49;;21;28;;;;;;2;17;112.999.887.197.552
875992;1;2;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;112.999.887.197.552
875992;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;112.999.887.197.552
875992;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;112.999.887.197.552
875992;1;7;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;112.999.887.197.552
875995;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;124.087.955.330.031
875995;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;49;;;;;;;;;2;17;124.087.955.330.031
875995;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;10;5;;;;;;;;;2;17;124.087.955.330.031
875997;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;112.275.070.285.363
875997;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;56;;;;;;;;;2;17;112.275.070.285.363
875997;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;17;112.275.070.285.363
876000;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;129.967.376.911.812
876000;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;56;;;;;;;;;2;17;129.967.376.911.812
876000;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;129.967.376.911.812
876000;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;17;129.967.376.911.812
876000;1;5;1;90;;2;1;2;2;2;2;2;2;2;2;;21;;;;;;;;;2;17;129.967.376.911.812
876000;1;6;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;129.967.376.911.812
876002;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;35;;;;;;;;;2;17;128.172.109.297.306
876002;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;3;5;;;;;;;;;2;17;128.172.109.297.306
876002;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;2;3;;;;;;;;;2;17;128.172.109.297.306
876004;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;17;952.239.092.367.928
876004;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;14;;;;;;;;;2;17;952.239.092.367.928
876006;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;94.071.960.138.313
876006;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;3;21;;;;;;;;;2;17;94.071.960.138.313
876007;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;131.671.818.114.169
876007;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;3;28;;;;;;;;;2;17;131.671.818.114.169
876007;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;3;6;;;;;;;;;2;17;131.671.818.114.169
876007;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;131.671.818.114.169
876009;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;14;10;;;;;;;;;2;17;112.722.146.285.023
876009;1;2;1;90;;2;1;2;2;1;2;2;2;2;2;;35;;;14;;;;;;2;17;112.722.146.285.023
876014;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;180.196.944.504.727
876014;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;2;35;;;;;;;;;2;17;180.196.944.504.727
876014;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;180.196.944.504.727
876014;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;17;180.196.944.504.727
876014;1;5;1;90;;1;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;2;17;180.196.944.504.727
876017;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;965.092.671.370.548
876017;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;35;;;;;;;;;2;17;965.092.671.370.548
876019;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;17;105.336.799.238.179
876019;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;49;;;;;;;;;2;17;105.336.799.238.179
876019;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;105.336.799.238.179
876021;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;10.711.260.884.942
876021;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;5;35;;;;;;;;;2;17;10.711.260.884.942
876021;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;17;10.711.260.884.942
876021;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;17;10.711.260.884.942
876023;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;859.817.399.926.488
876023;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;49;;;;;;;;;2;17;859.817.399.926.488
876025;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;790.587.564.570.389
876025;1;2;1;90;;1;2;2;2;2;2;2;2;2;2;3;;;;;;;;;;2;17;790.587.564.570.389
876025;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;35;;;;;;;;;2;17;790.587.564.570.389
876025;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;17;790.587.564.570.389
876027;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;4;35;;;;;;;;;2;17;83.105.003.140.335
876027;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;83.105.003.140.335
876027;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;83.105.003.140.335
876030;1;1;1;90;;1;2;2;1;2;2;2;2;2;2;10;;;15;;;;;;;2;17;109.408.458.162.184
876030;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;49;;70;;;;;;;2;17;109.408.458.162.184
876030;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;5;1;;;;;;;;;2;17;109.408.458.162.184
876030;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;109.408.458.162.184
876033;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;850.383.655.231.895
876033;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;49;;;;;;;;;2;17;850.383.655.231.895
876033;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;850.383.655.231.895
876033;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;5;;;;;;;;;2;17;850.383.655.231.895
876035;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;17;130.915.437.347.838
876035;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;17;130.915.437.347.838
876037;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;801.749.712.096.864
876037;1;2;1;90;;1;1;2;2;1;2;2;2;2;2;5;30;;;35;;;;;;2;17;801.749.712.096.864
876037;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;10;21;;;;;;;;;2;17;801.749.712.096.864
876037;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;801.749.712.096.864
876039;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;3;;;;;;;;;2;17;122.840.504.713.748
876039;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;42;;;;;;;;;2;17;122.840.504.713.748
876039;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;3;2;;;;;;;;;2;17;122.840.504.713.748
876039;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;28;;;;;;;;;2;17;122.840.504.713.748
876042;1;1;1;90;;1;1;2;2;2;2;2;2;2;2;3;3;;;;;;;;;2;17;94.071.960.138.313
876042;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;4;35;;;;;;;;;2;17;94.071.960.138.313
876043;1;1;1;90;;1;1;2;1;2;2;2;2;2;2;3;2;;10;;;;;;;2;17;125.587.614.063.577
876043;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;35;;70;;;;;;;2;17;125.587.614.063.577
876045;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;2;;;;;;;;;2;17;114.712.377.284.105
876045;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;2;56;;;;;;;;;2;17;114.712.377.284.105
876045;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;4;;;;;;;;;2;17;114.712.377.284.105
876047;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;115.902.233.666.564
876047;1;2;1;90;;2;1;2;2;2;2;2;2;2;2;;35;;;;;;;;;2;17;115.902.233.666.564
876047;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;115.902.233.666.564
876047;1;4;1;90;;2;1;2;2;2;2;2;2;2;2;;6;;;;;;;;;2;17;115.902.233.666.564
876049;1;1;1;90;;1;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;2;17;894.435.415.255.323
876049;1;2;1;90;;1;1;2;1;2;2;2;2;2;2;1;42;;14;;;;;;;2;17;894.435.415.255.323
876054;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;988.153.382.721.614
876054;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;5;35;;;;;;;;;2;17;988.153.382.721.614
876054;1;3;1;90;;1;1;2;2;2;2;2;2;2;2;5;1;;;;;;;;;2;17;988.153.382.721.614
876057;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;976.991.235.195.139
876057;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;3;35;;;;;;;;;2;17;976.991.235.195.139
876057;1;3;1;90;;2;1;2;2;2;2;2;2;2;2;;6;;;;;;;;;2;17;976.991.235.195.139
876059;1;1;1;90;;2;1;2;2;2;2;2;2;2;2;;35;;;;;;;;;2;17;952.239.092.367.928
876059;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;3;5;;;;;;;;;2;17;952.239.092.367.928
876060;1;1;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;151.156.504.862.184
876060;1;2;1;90;;1;1;2;2;2;2;2;2;2;2;3;54;;;;;;;;;2;17;151.156.504.862.184
876060;1;3;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;151.156.504.862.184
876060;1;4;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;151.156.504.862.184
876060;1;5;1;90;;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;17;151.156.504.862.184
876060;1;6;1;90;;2;1;2;2;2;2;2;2;2;2;;7;;;;;;;;;2;17;151.156.504.862.184
876091;1;1;1;90;;2;1;2;1;2;2;2;2;2;2;;1;;14;;;;;;;2;17;800.679.634.796.061
876091;1;2;1;90;;2;1;2;1;2;2;2;2;2;2;;28;;70;;;;;;;2;17;800.679.634.796.061
