DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,HOGAR,P4000,P4010,P4020,P4030S1,P4030S2,P4030S3,P4030S4,P4030S5,P4030S1A1,P4030S4A1,P4040,REGIS,CLASE,P5070,DPTO,ORDEN,fex_c_2011
861029,1,3,1,2,1,4,1,5,3,,,,,100000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,2,2,1,2,,1,1,2,1,25,1,310.446.639.629.109
861030,1,3,1,2,1,4,1,4,3,,,,,50000,2,2,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,25,1,526.899.756.291.248
861031,1,3,2,2,1,4,2,5,3,,,,,100000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,,,1,2,1,25,1,334.745.976.386.261
861032,1,4,2,2,1,4,1,6,4,,,,120000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,377.446.123.013.746
861033,1,3,2,2,1,4,1,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,287.259.465.079.679
861034,1,3,2,2,1,4,2,5,1,,,6000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,25,1,354.089.978.298.509
861035,1,3,3,2,1,4,6,5,1,,,15000000,80000,,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,25,1,492.175.668.410.175
861036,1,2,1,6,,4,6,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,2,1,,,1,2,1,25,1,471.822.280.079.942
861038,1,3,1,6,,4,6,5,4,,,,100000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,25,1,471.822.280.079.942
861039,1,3,1,2,1,4,1,5,1,,,6000000,180000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,0,,2,1,2,1,25,1,309.841.387.918.809
861040,1,2,1,2,1,4,1,5,1,,,8000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,2,2,2,1,2,,2,1,2,1,25,1,310.446.639.629.109
861041,1,2,1,6,,4,1,5,1,,,10000000,50000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,5,1,2,2,2,2,1,,,2,1,2,1,25,1,279.668.500.174.955
861042,1,4,3,2,1,4,1,6,2,,920000,8000000,200000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,3,1,2,2,2,1,2,,2,1,2,1,25,1,396.790.124.925.995
861043,1,3,2,2,1,4,1,6,1,,,8000000,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,643.080.904.684.275
861044,1,3,1,2,1,4,1,6,3,,,,,35000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,501.995.167.823.795
861045,1,5,3,2,1,4,1,5,1,,,50000000,100000,,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,549.478.969.494.187
861046,1,1,1,2,1,4,1,5,1,,,8000000,50000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,378.581.281.449.385
861047,1,1,1,2,1,4,1,4,3,,,,,50000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,212.063.765.080.017
861053,1,3,2,2,1,4,6,4,4,,,,150000,,2,1,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,25,1,535.168.102.316.463
861054,1,4,2,2,1,4,1,5,1,,,30000000,200000,,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,25,1,285.711.021.327.464
861055,1,3,2,2,1,4,1,5,1,,,15000000,150000,,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,1,2,2,2,1,2,,1,1,2,1,25,1,553.207.975.627.266
861056,1,3,1,6,,3,1,5,1,,,10000000,30000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,25,1,393.669.080.139.407
861057,1,4,3,2,1,4,1,5,1,,,20000000,200000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,25,1,201.721.661.554.448
861058,1,4,3,2,1,4,1,5,3,,,,,200000,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,25,1,236.968.353.547.469
861060,1,2,1,2,2,4,1,4,3,,,,,120000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,25,1,501.995.167.823.795
861061,1,2,2,2,1,4,1,6,1,,,20000000,100000,,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,25,1,310.446.639.629.109
861062,1,3,2,2,1,4,1,5,3,,,,,100000,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,25,1,806.886.646.217.794
861064,1,3,2,2,1,4,1,6,3,,,,,150000,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,1,1,2,1,25,1,403.124.933.357.306
861065,1,1,1,2,1,4,4,6,1,,,15000000,150000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,25,1,347.273.235.269.892
861066,1,2,2,2,1,4,1,6,1,,,30000000,200000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,25,1,201.721.661.554.448
861067,1,2,2,2,2,4,1,5,1,,,10000000,60000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,25,1,387.825.617.693.537
861068,1,4,2,2,1,4,1,5,1,,,60000000,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,0,,2,1,2,1,25,1,261.580.654.736.119
861069,1,4,1,6,,3,4,5,1,,,5000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,,,1,2,1,25,1,393.669.080.139.407
861070,1,4,3,2,1,4,3,5,1,,,10000000,150000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,3,1,2,2,2,2,1,,,1,2,1,25,1,445.825.079.984.791
861071,1,3,2,2,1,4,1,5,1,,,98,50000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,,1,1,2,1,25,1,393.868.138.846.046
861072,1,3,3,6,,4,6,5,1,,,15000000,150000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,25,1,548.871.002.099.984
861073,1,1,1,6,,4,4,4,3,,,,,25000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,0,,,1,2,1,25,1,471.822.280.079.942
861075,1,3,1,6,,4,6,6,1,,,15000000,150000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,,,1,2,1,25,1,310.446.639.629.109
861076,1,4,2,2,1,4,1,6,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,25,1,64.462.934.843.649
861077,1,3,3,2,1,4,1,6,1,,,5000000,50000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,,2,1,2,1,25,1,212.350.627.038.727
861078,1,2,1,2,1,4,1,5,4,,,,40000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,2,2,2,1,1,,2,1,2,1,25,1,3.202.208.825.986
861079,1,1,1,2,1,4,1,5,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,1,2,2,2,1,1,,2,1,2,1,25,1,418.528.412.162.729
861080,1,3,2,2,1,4,1,6,1,,,10000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,25,1,201.721.661.554.448
861081,1,4,2,2,1,4,1,6,1,,,10000000,60000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,0,,2,1,2,1,25,1,418.528.412.162.729
861082,1,4,2,2,1,4,1,5,1,,,98,100000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,2,1,2,1,25,1,378.051.374.724.047
861083,1,2,1,2,1,4,1,6,4,,,,200000,,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,25,1,309.841.387.918.809
861084,1,2,2,2,1,4,1,5,1,,,10000000,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,445.050.858.108.684
861257,1,4,2,2,1,4,2,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,201.721.661.554.448
861258,1,2,2,3,1,4,2,5,1,,,98,98,,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,402.350.711.481.198
861259,1,2,2,3,1,4,2,5,1,,,98,98,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,202.289.522.110.527
861293,1,4,2,2,1,4,2,5,1,,,98,98,,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,201.721.661.554.448
861295,1,4,4,2,1,4,2,4,1,,,98,98,,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,15,1,353.315.756.422.402
861340,1,3,3,2,1,3,4,5,1,,,98,100000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,15,1,445.656.109.818.985
861341,1,3,1,2,1,4,1,4,3,,,,,250000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,15,1,310.446.639.629.109
861343,1,3,2,6,,4,4,5,4,,,,100000,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,15,1,251.884.472.435.495
861344,1,3,1,2,1,4,1,5,4,,,,150000,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,15,1,383.894.837.169.916
861345,1,2,2,2,1,4,1,5,1,,,20000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,3,2,1,2,2,2,1,2,,1,1,2,1,15,1,378.220.344.889.854
861346,1,3,1,3,1,4,1,5,1,,,10000000,50000,,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,,2,1,2,1,15,1,443.264.030.464.374
861831,1,4,3,2,1,1,1,4,1,,,30000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,4,1,2,2,1,1,3,3,1,1,2,1,50,1,15.714.015.838.638
861832,1,2,1,2,1,1,1,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,4,1,2,2,1,1,3,2,1,1,2,1,50,1,951.586.889.299.017
861833,1,3,2,2,2,1,1,4,3,,,,,320000,2,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,1,4,1,2,2,1,1,3,3,1,1,2,1,50,1,618.321.037.883.212
861834,1,4,1,2,1,4,2,5,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,50,1,110.240.768.800.929
861836,1,3,2,2,1,4,2,4,1,,,35000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,1,,,1,2,1,50,1,919.771.466.633.666
861837,1,5,3,2,1,1,1,4,1,,,4000000,300000,,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,3,3,1,1,2,1,50,1,80.937.347.140.367
861838,1,4,2,2,1,1,1,4,3,,,,,1000000,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,4,1,2,2,1,1,3,3,1,1,2,1,50,1,875.766.806.006.533
861839,1,4,3,1,1,1,1,4,3,,,,,320000,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,4,1,2,1,1,1,3,3,1,1,2,1,50,1,660.578.500.732.854
861839,2,1,1,1,1,1,1,4,3,,,,,70000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,1,1,2,,50,1,660.578.500.732.854
861840,1,3,2,2,1,4,6,5,4,,,,300000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,50,1,696.399.668.587.955
861842,1,4,2,2,1,4,6,4,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,50,1,857.245.156.315.272
861843,1,5,4,2,1,1,1,4,1,,,500000000,400000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,3,1,2,2,1,1,3,3,1,1,2,1,50,1,84.580.661.228.789
861844,1,3,1,2,1,1,1,4,1,,,98,98,,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,1,1,3,1,2,2,1,1,3,3,1,1,2,1,50,1,726.359.862.306.598
861845,1,2,1,2,1,1,1,4,3,,,,,70000,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,4,1,2,2,1,1,3,3,1,1,2,1,50,1,177.701.489.822.227
861846,1,3,3,2,1,4,6,4,1,,,10000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,3,1,2,2,2,2,2,,,1,2,1,50,1,618.321.037.883.212
861847,1,2,1,2,1,4,6,5,1,,,15000000,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,1,2,2,2,2,1,,,1,2,1,50,1,620.061.654.759.466
861848,1,9,1,2,1,4,1,4,3,,,,,300000,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,4,1,2,2,2,1,3,,1,1,2,1,50,1,153.635.188.764.062
861849,1,3,3,2,1,4,1,5,4,,,,200000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,3,,1,1,2,1,50,1,123.329.298.201.796
861850,1,5,3,2,2,1,1,4,5,,,,300000,,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,4,1,2,2,1,1,3,3,1,1,2,1,50,1,919.771.466.633.666
861851,1,4,2,2,1,4,6,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,,,1,2,1,50,1,158.586.007.080.223
861852,1,5,3,2,1,4,4,4,1,,,2000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,,,1,2,1,50,1,646.672.754.729.645
862291,1,3,2,1,1,1,1,4,1,,,12000000,50000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,1,1,1,2,1,1,1,2,1,66,1,3.252.599.408.679
862293,1,3,2,1,1,1,1,4,3,,,,,110000,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,2,1,66,1,559.630.597.983.915
862294,1,4,2,1,1,1,1,4,3,,,,,70000,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,4,2,1,2,1,1,1,2,1,1,1,2,1,66,1,53.711.313.527.399
862295,1,1,1,3,1,4,2,5,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,2,2,2,2,2,,,1,2,1,66,1,464.257.804.555.695
862296,1,1,1,2,1,4,1,,4,,,,20000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,,1,1,2,6,66,1,497.123.873.036.562
862299,1,4,1,3,1,4,2,4,1,,,10000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,,,1,2,1,66,1,502.257.070.029.244
862304,1,4,2,3,1,4,1,5,4,,,,50000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,2,2,2,1,1,,2,1,2,1,66,1,48.636.655.306.946
862309,1,3,2,1,1,1,1,4,3,,,,,50000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,3,1,2,1,1,1,2,1,1,1,2,1,66,1,430.054.661.692.655
862310,1,4,2,1,1,1,1,4,1,,,12000000,70000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,4,4,1,2,1,1,1,2,1,1,1,2,1,66,1,516.471.602.857.706
862313,1,3,2,3,1,3,2,5,1,,,10000000,40000,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,1,2,2,2,2,2,,,1,2,1,66,1,583.371.895.664.864
862314,1,3,3,3,1,4,2,5,4,,,,50000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,2,,,1,2,1,66,1,576.598.581.150.072
862316,1,6,2,2,1,3,1,1,1,,,30000000,30000,,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,2,1,2,2,2,1,2,,1,1,2,1,66,1,559.630.597.983.915
862317,1,4,2,3,1,3,1,5,4,,,,30000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,3,1,2,2,2,1,2,,2,1,2,1,66,1,38.304.218.301.873
862319,1,3,2,2,1,4,1,5,1,,,60000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,3,1,2,2,2,1,2,,1,1,2,1,66,1,456.493.730.585.699
862328,1,4,2,1,1,1,1,4,1,,,15000000,60000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,4,3,1,2,1,1,1,2,1,1,1,2,1,66,1,492.049.115.855.992
862329,1,3,2,3,1,3,2,4,1,,,6000000,40000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,2,2,,,1,2,1,66,1,583.371.895.664.864
862334,1,2,1,3,1,3,1,4,1,,,8000000,30000,,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,66,1,63.289.464.289.837
862337,1,2,2,3,1,4,1,5,1,,,10000000,50000,,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,4,2,1,2,2,2,1,1,,1,1,2,1,66,1,469.391.001.548.377
862704,1,4,1,2,1,4,1,5,3,,,,,150000,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,25,1,471.048.058.203.834
862705,1,3,2,2,1,4,1,5,4,,,,150000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,25,1,368.693.132.755.035
862706,1,5,3,2,1,4,2,5,1,,,12000000,50000,,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,2,2,,,1,2,1,25,1,353.315.756.422.402
862707,1,4,2,2,1,4,1,6,1,,,20000000,100000,,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,2,2,2,1,2,,2,1,2,1,25,1,378.051.374.724.047
862708,1,3,1,6,,4,1,5,3,,,,,100000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,1,1,2,1,25,1,393.669.080.139.407
862709,1,3,1,2,1,4,1,4,1,,,12000000,60000,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,1,1,2,1,25,1,501.995.167.823.795
862710,1,4,3,3,1,4,1,5,1,,,15000000,100000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,445.050.858.108.684
862711,1,3,2,2,1,4,1,5,1,,,15000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,4,1,2,2,2,1,2,,2,1,2,1,25,1,576.250.391.465.445
862712,1,4,3,2,1,4,1,4,1,,,10000000,150000,,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,2,,2,1,2,1,25,1,57.360.662.040.163
862713,1,4,3,2,1,4,1,6,1,,,20000000,100000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,0,,1,1,2,1,25,1,24.576.389.061.412
