DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;AREA;fex_c_2011
846951;1;1;1;80;1;1;4;2;;2;;2;;;;LOS HIJOS NO LA DEJARON TRABAJAR MAS;12;2;1;5;5;830.729.526.463.011
846952;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;735.257.031.654.656
846952;1;4;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;735.257.031.654.656
846955;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;849.610.992.580.347
846958;1;1;1;80;1;1;1;7;;2;;2;;;;;1;2;1;5;5;993.980.753.807.264
846962;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;702.219.026.136.233
846965;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;993.980.753.807.264
846966;1;1;1;80;1;1;4;5;;1;4;2;;;;;11;2;1;5;5;979.720.815.399.999
846966;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;979.720.815.399.999
846970;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;91.752.210.914.034
846970;1;2;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;91.752.210.914.034
846970;2;2;2;80;1;1;3;7;;2;;2;;;1;;1;1;1;5;5;91.752.210.914.034
846973;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;699.961.715.351.586
846975;1;3;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;81.216.508.448.087
846975;1;5;1;80;1;2;;;;3;;2;;2;;.;;;1;5;5;81.216.508.448.087
846980;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;138.445.194.323.678
846980;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;138.445.194.323.678
846981;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;116.655.879.350.355
846983;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;150.784.283.393.744
846983;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;150.784.283.393.744
846986;1;2;1;80;1;1;3;7;;2;;2;;;;CAMBIO DE CIUDAD;12;2;1;5;5;163.394.257.883.434
846986;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;163.394.257.883.434
846989;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;964.393.272.690.024
846991;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;803.965.951.414.869
846998;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;920.682.788.868.054
847004;1;1;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;993.980.753.807.264
847005;1;3;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;699.961.715.351.586
847005;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;699.961.715.351.586
847009;1;2;1;80;1;1;3;8;CAMBIO DE CIUDAD;2;;2;;;2;;9;1;1;5;5;897.734.437.658.971
847017;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;818.901.344.736.047
847019;1;4;1;80;1;1;1;7;;2;;2;;;1;;1;1;1;5;5;716.692.589.672.514
847019;1;5;1;80;1;1;1;0;;2;;2;;;;;9;2;1;5;5;716.692.589.672.514
847019;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;716.692.589.672.514
847021;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;820.831.400.054.923
847023;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;811.741.229.223.601
847026;1;1;1;80;1;1;4;7;;2;;2;;;;;11;2;1;5;5;695.382.822.549.136
847026;1;2;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;695.382.822.549.136
847028;1;3;1;80;1;2;;;;2;;2;;1;1;;1;;1;5;5;751.472.578.282.819
847031;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;623.966.576.656.225
847031;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;623.966.576.656.225
847031;1;7;1;80;1;1;1;7;;2;;2;;;;QUIERE ESTUDIAR ANTES QUE TRABAJAR;12;2;1;5;5;623.966.576.656.225
847032;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;755.851.472.287.594
847032;1;3;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;755.851.472.287.594
847032;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;755.851.472.287.594
847033;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;927.008.580.516.247
847034;1;1;1;80;1;1;3;7;;3;;2;;;;;10;2;1;5;5;971.290.065.392.689
847038;1;1;1;80;1;1;4;6;;2;;2;;;4;;1;1;1;5;5;103.438.717.771.863
847038;1;3;1;80;1;1;4;7;;2;;2;;;;;9;2;1;5;5;103.438.717.771.863
847042;1;1;1;80;1;1;4;5;;2;;2;;;;;8;2;1;5;5;993.980.753.807.264
847043;1;1;1;80;1;1;4;7;;2;;2;;;;;11;2;1;5;5;655.087.057.209.776
847046;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;701.817.380.240.564
847046;1;3;1;80;1;1;3;7;;2;;2;;;;NO TENIA NIVEL EDUCATIVO;12;2;1;5;5;701.817.380.240.564
847046;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;701.817.380.240.564
847046;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;701.817.380.240.564
847050;1;4;1;80;1;1;1;8;EMBARAZO;2;;2;;;;ESTABA EN EMBARAZO;12;2;1;5;5;706.099.674.453.842
847050;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;706.099.674.453.842
847052;1;1;1;80;1;1;3;7;;3;;2;;;;;10;2;1;5;5;837.557.259.153.684
847053;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;729.022.472.760.902
847056;1;1;1;80;1;1;3;3;;2;;2;;;;;4;2;1;5;5;741.671.672.771.093
847062;1;1;1;80;1;1;4;5;;2;;2;;;3;;1;1;1;5;5;787.776.441.425.748
847062;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;787.776.441.425.748
847062;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;787.776.441.425.748
847067;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;755.851.472.287.594
847067;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;755.851.472.287.594
847069;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;100.021.531.270.102
847069;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;100.021.531.270.102
847070;1;3;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;809.841.942.953.097
847072;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;890.210.759.506.883
847072;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;890.210.759.506.883
847072;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;890.210.759.506.883
847074;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;755.851.472.287.594
847074;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;755.851.472.287.594
847081;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;101.965.351.935.502
847084;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;955.340.654.559.206
847084;1;2;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;955.340.654.559.206
847084;1;3;1;80;1;1;1;3;;2;;2;;;;;4;2;1;5;5;955.340.654.559.206
847087;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;100.325.732.518.384
847091;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;853.772.805.781.848
847098;1;2;1;80;1;1;1;2;;2;;2;;;;;9;2;1;5;5;654.070.028.155.587
847098;1;3;1;80;1;1;1;3;;2;;2;;;;;2;2;1;5;5;654.070.028.155.587
847098;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;654.070.028.155.587
847098;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;654.070.028.155.587
847101;1;3;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;898.508.258.998.908
847103;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;830.729.526.463.011
847104;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;78.491.222.969.691
847107;1;3;1;80;1;1;2;2;;2;;2;;;;;9;2;1;5;5;189.760.878.620.341
847107;1;7;1;80;1;1;1;7;;2;;2;;;;;1;2;1;5;5;189.760.878.620.341
847107;1;8;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;189.760.878.620.341
847110;1;1;1;80;1;1;4;2;;3;;2;;;;;9;2;1;5;5;770.552.347.957.725
847116;1;3;1;80;1;2;;;;2;;2;;1;1;;8;;1;5;5;879.794.414.581.188
847117;1;2;1;80;1;1;2;7;;2;;2;;;;;9;2;1;5;5;932.426.439.539.776
847117;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;932.426.439.539.776
847121;1;1;1;80;1;1;1;4;;3;;2;;;;;10;2;1;5;5;730.913.040.275.926
847121;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;730.913.040.275.926
847122;1;4;1;80;1;1;4;0;;2;;2;;;;;8;2;1;5;5;104.818.099.746.064
847122;1;5;1;80;1;1;4;7;;2;;2;;;;;9;2;1;5;5;104.818.099.746.064
847125;1;1;1;80;1;1;4;4;;3;;2;;;;;8;2;1;5;5;764.317.789.063.972
847127;1;1;1;80;1;1;4;4;;3;;2;;;;;8;2;1;5;5;100.021.531.270.102
847127;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;100.021.531.270.102
847132;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;794.022.938.208.088
847135;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;900.962.112.906.973
847136;1;6;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;814.963.889.249.437
847139;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;721.498.794.608.815
847142;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;731.471.311.446.801
847144;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;650.189.379.837.978
847149;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;794.515.702.658.261
847152;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;666.413.537.575.316
847152;1;2;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;666.413.537.575.316
847152;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;666.413.537.575.316
847152;1;5;1;80;1;1;2;5;;2;;2;;;;;11;2;1;5;5;666.413.537.575.316
847155;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;84.184.969.594.513
847158;1;1;1;80;1;1;1;7;;2;;2;;;;;7;2;1;5;5;102.518.864.733.873
847158;1;3;1;80;1;1;1;7;;3;;2;;;;;10;2;1;5;5;102.518.864.733.873
847158;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;102.518.864.733.873
847160;1;1;1;80;1;1;4;2;;3;;2;;;;;9;2;1;5;5;835.108.420.467.786
847161;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;676.821.836.241.252
847164;1;1;1;80;1;1;3;7;;3;;2;;;;;10;2;1;5;5;898.508.258.998.908
847165;1;3;1;80;1;1;4;3;;2;;2;;;;;4;2;1;5;5;824.712.048.372.532
847170;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;916.520.975.666.552
847170;1;7;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;916.520.975.666.552
847173;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;74.995.998.067.915
847178;1;1;1;80;1;1;4;2;;3;;2;;;;;9;2;1;5;5;963.927.527.711.255
847181;1;1;1;80;1;1;2;4;;3;;2;;;;;8;2;1;5;5;620.504.768.373.718
847181;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;620.504.768.373.718
847184;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;854.546.627.121.785
847187;1;1;1;80;1;1;4;8;POR  VIOLENCIA  RURAL;2;;2;;;;;8;2;1;5;5;107.100.594.410.483
847187;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;107.100.594.410.483
847187;1;4;1;80;1;1;3;3;;2;;2;;;;;4;2;1;5;5;107.100.594.410.483
847190;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;107.715.187.455.398
847190;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;107.715.187.455.398
847191;1;1;1;80;1;1;3;1;;2;;2;;;;;2;2;1;5;5;874.180.364.575.481
847191;1;2;1;80;1;1;1;6;;2;;2;;;1;;1;1;1;5;5;874.180.364.575.481
847191;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;874.180.364.575.481
847191;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;874.180.364.575.481
847194;1;1;1;80;1;1;1;3;;2;;2;;;;;4;2;1;5;5;722.804.995.872.748
847194;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;722.804.995.872.748
847195;1;1;1;80;1;1;4;5;;2;;2;;;;;4;2;1;5;5;715.977.263.182.074
847198;1;1;1;80;1;1;4;2;;2;;2;;;;;8;2;1;5;5;830.729.526.463.011
847198;1;2;1;80;1;1;2;5;;2;;2;;;;;11;2;1;5;5;830.729.526.463.011
847200;1;2;1;80;1;1;2;6;;2;;2;;;;;11;2;1;5;5;811.741.229.223.601
847200;1;4;1;80;1;2;;;;2;;2;;1;1;;2;;1;5;5;811.741.229.223.601
847203;1;1;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;727.682.179.203.051
847203;2;1;2;80;1;1;4;1;;2;;2;;;;;2;2;1;5;5;727.682.179.203.051
847203;3;1;3;80;1;1;2;1;;2;;2;;;;;2;2;1;5;5;727.682.179.203.051
847205;1;1;1;80;1;1;3;4;;3;;2;;;;;11;2;1;5;5;759.938.895.059.197
847207;1;1;1;80;1;1;4;8;CAMBIO DE DOMICILIO;2;;2;;;;;9;2;1;5;5;759.938.895.059.197
847211;1;2;1;80;1;2;;;;2;;2;;1;2;;8;;1;5;5;683.130.785.564.903
847211;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;683.130.785.564.903
847212;1;3;1;80;1;1;1;8;POR LA EDAD;2;;2;;;;;8;2;1;5;5;876.721.156.990.931
847216;1;1;1;80;1;1;1;7;;2;;2;;;;;8;2;1;5;5;533.698.589.139.417
847216;1;5;1;80;1;1;1;7;;2;;2;;;;;2;2;1;5;5;533.698.589.139.417
847225;1;1;1;80;1;1;4;2;;2;;2;;;;;1;2;1;5;5;908.506.328.738.917
847229;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;795.952.993.526.964
847231;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;820.831.400.054.923
847233;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;729.721.903.670.942
847233;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;729.721.903.670.942
847233;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;729.721.903.670.942
847235;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;755.851.472.287.594
847235;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;755.851.472.287.594
847235;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;755.851.472.287.594
847237;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;811.741.229.223.601
847239;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;699.961.715.351.586
847241;1;2;1;80;1;1;1;7;;2;;2;;;;;1;2;1;5;5;895.804.382.340.094
847244;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;832.022.131.169.971
847247;1;1;1;80;1;1;3;8;EMBARAZO;2;;2;;;;;9;2;1;5;5;674.891.780.922.376
847249;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;851.842.750.462.972
847249;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;851.842.750.462.972
847252;1;1;1;80;1;1;3;4;;3;;2;;;;;8;2;1;5;5;933.803.575.301.977
847252;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;933.803.575.301.977
847258;1;1;1;80;1;1;4;4;;3;;2;;;;;10;2;1;5;5;929.424.681.297.202
847258;1;2;1;80;1;1;4;6;;2;;2;;;;;11;2;1;5;5;929.424.681.297.202
847260;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;735.677.205.590.556
847261;1;1;1;80;1;1;3;4;;3;;2;;;;;10;2;1;5;5;789.734.487.355.528
847261;1;2;1;80;1;1;1;1;;2;;2;;;;;2;2;1;5;5;789.734.487.355.528
847265;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;820.499.017.233.151
847270;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;809.811.173.904.725
847270;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;809.811.173.904.725
847272;1;2;1;80;1;2;;;;2;;1;40000;2;;.;;;1;5;5;994.696.080.297.704
847275;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;616.125.874.368.944
847278;1;1;1;80;1;1;4;8;VENDIO LOS NEGOCIOS Y VIVE DE LOS ARRIENDOS;2;;2;;;;;11;2;1;5;5;993.980.753.807.264
847283;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;105.042.757.908.228
847285;1;1;1;80;1;2;;;;3;;2;;2;;.;;;1;5;5;103.304.317.586.692
847285;1;2;1;80;1;1;4;2;;2;;2;;;;;9;2;1;5;5;103.304.317.586.692
847285;1;3;1;80;1;1;1;7;;1;1;2;;;1;;1;1;1;5;5;103.304.317.586.692
847286;1;2;1;80;1;1;3;2;;2;;1;80000;;;;9;2;1;5;5;79.788.304.884.584
847286;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;79.788.304.884.584
847288;1;1;1;80;1;1;4;8;SON DESPLAZADOS;2;;2;;;;;9;2;1;5;5;785.431.013.063.932
847290;1;1;1;80;1;2;;;;3;;2;;2;;.;;;1;5;5;724.643.578.756.128
847294;1;3;1;80;1;2;;;;2;;1;20000;2;;.;;;1;5;5;706.079.136.773.986
847295;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;904.742.817.892.661
847295;1;5;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;904.742.817.892.661
847297;1;3;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;811.741.229.223.601
847297;1;4;1;80;1;2;;;;2;;1;30000;2;;.;;;1;5;5;811.741.229.223.601
847299;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;699.961.715.351.586
847299;1;3;1;80;1;2;;;;2;;1;20000;2;;.;;;1;5;5;699.961.715.351.586
847299;1;4;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;699.961.715.351.586
847300;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;729.022.472.760.902
847303;1;1;1;80;1;2;;;;3;;2;;2;;.;;;1;5;5;869.247.502.791.916
847303;1;2;1;80;1;2;;;;2;;2;;2;;.;;;1;5;5;869.247.502.791.916
