DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7440,P7450,P7450S1,P7460,P7470,P7472,P7472S1,P7454,P7456,P7458S1,P7458,P7452,INI,DPTO,fex_c_2011
861084,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,445.050.858.108.684
861259,1,1,1,80,2,1,4,8,POR LA EDAD,2,,2,,,,,8,2,1,15,202.289.522.110.527
861293,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,15,201.721.661.554.448
861295,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,353.315.756.422.402
861340,1,3,1,80,2,2,,,,2,,2,,1,2,,4,,1,15,445.656.109.818.985
861340,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,445.656.109.818.985
861341,1,2,1,80,2,1,4,3,,2,,2,,,,,4,2,1,15,310.446.639.629.109
861343,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,15,251.884.472.435.495
861345,1,2,1,80,2,2,,,,2,,2,,1,4,,9,,1,15,378.220.344.889.854
861345,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,15,378.220.344.889.854
861345,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,15,378.220.344.889.854
861346,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,15,443.264.030.464.374
861831,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,50,15.714.015.838.638
861831,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,50,15.714.015.838.638
861831,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,50,15.714.015.838.638
861832,1,1,1,80,2,1,4,4,,3,,2,,,,,8,2,1,50,951.586.889.299.017
861832,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,50,951.586.889.299.017
861834,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,50,110.240.768.800.929
861836,1,3,1,80,2,1,1,3,,2,,2,,,,,4,2,1,50,919.771.466.633.666
861838,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,50,875.766.806.006.533
861839,1,4,1,80,2,1,4,2,,2,,2,,,,,9,2,1,50,660.578.500.732.854
861839,2,2,2,80,2,1,4,2,,2,,2,,,,,9,2,1,50,660.578.500.732.854
861840,1,2,1,80,2,1,4,2,,2,,2,,,,,11,2,1,50,696.399.668.587.955
861845,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,50,177.701.489.822.227
861846,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,50,618.321.037.883.212
861846,1,3,1,80,2,1,4,6,,2,,2,,,,,1,2,1,50,618.321.037.883.212
861846,1,4,1,80,2,2,,,,3,,2,,2,,.,,,1,50,618.321.037.883.212
861846,1,5,1,80,2,2,,,,3,,2,,2,,.,,,1,50,618.321.037.883.212
861847,1,2,1,80,2,1,4,2,,2,,2,,,,,1,2,1,50,620.061.654.759.466
861849,1,4,1,80,2,1,1,1,,2,,2,,,1,,8,1,1,50,123.329.298.201.796
861850,1,1,1,80,2,1,4,8,POR LA  VIOLENCIA,2,,2,,,,,10,2,1,50,919.771.466.633.666
861850,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,50,919.771.466.633.666
861852,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,50,646.672.754.729.645
861852,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,50,646.672.754.729.645
861852,1,4,1,80,2,1,4,2,,2,,2,,,,,9,2,1,50,646.672.754.729.645
862291,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,3.252.599.408.679
862291,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,3.252.599.408.679
862293,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,559.630.597.983.915
862294,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,53.711.313.527.399
862294,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,53.711.313.527.399
862304,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,66,48.636.655.306.946
862310,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,516.471.602.857.706
862314,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,66,576.598.581.150.072
862314,1,3,1,80,2,2,,,,2,,2,,1,1,,4,,1,66,576.598.581.150.072
862314,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,576.598.581.150.072
862314,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,576.598.581.150.072
862314,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,66,576.598.581.150.072
862317,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,38.304.218.301.873
862319,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,456.493.730.585.699
862326,1,2,1,80,2,2,,,,2,,2,,1,2,,2,,1,66,429.814.866.033.244
862326,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,429.814.866.033.244
862328,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,492.049.115.855.992
862328,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,492.049.115.855.992
862334,1,2,1,80,2,1,3,2,,2,,2,,,,,9,2,1,66,63.289.464.289.837
862337,1,3,1,80,2,1,1,1,,2,,2,,,,,2,2,1,66,469.391.001.548.377
862705,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,368.693.132.755.035
862706,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,353.315.756.422.402
862706,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,353.315.756.422.402
862710,1,2,1,80,2,1,1,3,,2,,2,,,,,4,2,1,25,445.050.858.108.684
862711,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,576.250.391.465.445
862711,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,25,576.250.391.465.445
862712,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,25,57.360.662.040.163
862713,1,2,1,80,2,1,4,8,CAMBIO DE LUGAR DE RESIDENCIA,2,,2,,,,,1,2,1,25,24.576.389.061.412
862713,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,25,24.576.389.061.412
862714,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,25,201.721.661.554.448
866410,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,240.560.058.332.815
866410,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,240.560.058.332.815
866410,1,7,1,80,2,1,2,3,,2,,2,,,,,4,2,1,66,240.560.058.332.815
866414,1,2,1,80,2,1,3,7,,2,,2,,,,,8,2,1,66,419.193.785.137.697
866419,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,3.567.906.167.782
866423,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,435.356.777.222.085
866449,1,1,1,80,2,1,4,2,,2,,2,,,,,8,2,1,66,403.190.028.766.765
866450,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,325.941.130.188.664
866450,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,325.941.130.188.664
866454,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,437.905.442.413.821
866458,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,644.667.029.802.655
866458,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,66,644.667.029.802.655
866458,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,66,644.667.029.802.655
866462,1,2,1,80,2,1,3,3,,2,,2,,,,,4,2,1,66,372.794.373.149.132
866464,1,1,1,80,2,1,4,2,,2,,2,,,,NO NESECITA,12,2,1,66,367.139.222.549.142
866466,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,66,419.193.785.137.697
866466,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,419.193.785.137.697
866485,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,66,435.356.777.222.085
866488,1,1,1,80,2,1,3,3,,2,,2,,,,,4,2,1,66,497.123.873.036.562
866490,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,471.833.147.472.553
866492,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,66,435.356.777.222.085
866492,1,3,1,80,2,1,1,1,,2,,2,,,,,2,2,1,66,435.356.777.222.085
866493,1,2,1,80,2,1,3,8,CAMBIO DE DOMICILIO,2,,2,,,,,1,2,1,66,516.471.602.857.706
866493,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,66,516.471.602.857.706
866499,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,66,35.212.457.379.379
866499,1,3,1,80,2,1,2,2,,2,,2,,,,,9,2,1,66,35.212.457.379.379
866501,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,66,492.049.115.855.992
866501,1,2,1,80,2,1,2,8,CAMBIO DE DOMICILIO,2,,2,,,1,,9,1,1,66,492.049.115.855.992
866503,1,3,1,80,2,1,1,1,,2,,2,,,,,2,2,1,66,516.471.602.857.706
870265,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870269,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,249.082.952.964.046
870269,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,249.082.952.964.046
870269,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,249.082.952.964.046
870275,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,235.432.544.136.491
870275,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,13,235.432.544.136.491
870277,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,152.792.729.978.036
870277,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,152.792.729.978.036
870277,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,152.792.729.978.036
870285,1,1,1,80,2,1,4,3,,2,,2,,,,,4,2,1,13,141.533.282.091.261
870286,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,215.846.806.871.567
870286,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,215.846.806.871.567
870287,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,130.208.819.696.237
870287,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,130.208.819.696.237
870287,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,130.208.819.696.237
870289,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,226.447.742.635.358
870293,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,255.557.310.898.912
870296,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,12.890.186.936.804
870296,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,12.890.186.936.804
870297,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,179.397.910.818.949
870303,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,11.830.093.360.425
870304,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,252.049.813.873.037
870304,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,252.049.813.873.037
870307,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,360.740.562.843.762
870309,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,288.851.670.178.253
870311,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,997.593.625.825.303
870314,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,117.620.815.502.478
870392,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,177.738.000.238.154
870395,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,226.521.494.236.986
870395,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,226.521.494.236.986
870395,1,10,1,80,2,1,4,2,,2,,2,,,,,8,2,1,13,226.521.494.236.986
870399,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,316.031.009.802.571
870399,2,2,2,80,2,1,1,2,,2,,2,,,,,9,2,1,13,316.031.009.802.571
870403,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,260.296.913.387.259
870403,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,260.296.913.387.259
870403,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,260.296.913.387.259
870403,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,260.296.913.387.259
870403,1,7,1,80,2,1,4,5,,2,,2,,,,,8,2,1,13,260.296.913.387.259
870405,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,141.533.282.091.261
870407,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,274.558.635.728.814
870407,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,274.558.635.728.814
870407,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,274.558.635.728.814
870407,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,274.558.635.728.814
870410,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,31.306.414.889.358
870410,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,31.306.414.889.358
870414,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,13,209.540.807.529.525
870414,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,209.540.807.529.525
870417,1,2,1,80,2,1,2,2,,2,,2,,,,,9,2,1,13,264.228.018.023.466
870417,2,2,2,80,2,2,,,,2,,2,,2,,.,,,1,13,264.228.018.023.466
870420,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,189.645.886.330.141
870420,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,189.645.886.330.141
870422,1,2,1,80,2,1,1,3,,2,,2,,,,,4,2,1,13,130.238.420.658.698
870428,1,2,1,80,2,1,4,8,POR LA EDAD,2,,2,,,,,8,2,1,13,130.238.420.658.698
870431,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,332.335.791.781.924
870431,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,332.335.791.781.924
870431,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,332.335.791.781.924
870431,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,332.335.791.781.924
870431,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,13,332.335.791.781.924
870433,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,189.998.846.582.739
870434,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,13,179.397.910.818.949
870435,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,209.540.807.529.525
870436,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870436,2,2,2,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870439,1,2,1,80,2,2,,,,2,,2,,1,4,,9,,1,13,31.306.414.889.358
870439,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,31.306.414.889.358
870439,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,31.306.414.889.358
870440,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,8.167.110.241.631
870440,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,8.167.110.241.631
870511,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870511,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870511,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870514,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,316.301.327.861.014
870514,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,316.301.327.861.014
870516,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,12.890.186.936.804
870516,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,12.890.186.936.804
870518,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,188.338.936.001.945
870518,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,188.338.936.001.945
870520,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,28.349.966.091.181
870520,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,28.349.966.091.181
870520,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,13,28.349.966.091.181
870526,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,107.485.420.897.195
870527,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,326.902.263.624.804
870527,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,326.902.263.624.804
870534,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,221.095.733.368.914
870534,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,221.095.733.368.914
870534,1,6,1,80,2,2,,,,2,,2,,2,,.,,,1,13,221.095.733.368.914
870536,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,212.777.986.496.959
870540,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,265.564.569.314.123
870540,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,265.564.569.314.123
870542,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,244.956.375.135.122
870544,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870550,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,412.585.514.058.296
870553,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,284.142.286.533.694
870553,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,284.142.286.533.694
870553,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,284.142.286.533.694
870553,1,7,1,80,2,2,,,,2,,2,,2,,.,,,1,13,284.142.286.533.694
870556,1,1,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870556,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,103.146.378.514.574
870558,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,127.594.919.039.843
870560,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,308.937.571.064.657
870563,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,13,131.348.540.807.172
870563,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,131.348.540.807.172
870563,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,131.348.540.807.172
870563,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,13,131.348.540.807.172
870563,1,6,1,80,2,1,4,3,,2,,2,,,,,8,2,1,13,131.348.540.807.172
870565,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,13,141.380.987.075.064
870565,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,13,141.380.987.075.064
870875,1,2,1,80,2,1,4,2,,2,,2,,,,,9,2,1,18,138.042.304.246.019
870875,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,18,138.042.304.246.019
870875,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,18,138.042.304.246.019
870877,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,139.251.591.067.112
870879,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,148.032.248.050.168
870879,1,4,1,80,2,2,,,,2,,2,,2,,.,,,1,18,148.032.248.050.168
870880,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,18,177.301.637.227.651
870882,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,146.543.822.799.509
870882,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,18,146.543.822.799.509
870887,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,107.176.123.015.485
870890,1,2,1,80,2,2,,,,2,,2,,1,3,,9,,1,18,994.403.500.937.033
870890,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,18,994.403.500.937.033
870894,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,182.846.863.825.992
870894,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,18,182.846.863.825.992
870897,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,112.722.146.285.023
870898,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,98.709.585.751.662
870901,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,154.694.433.282.458
870904,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,124.839.961.885.171
870905,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,161.377.668.800.415
870905,1,5,1,80,2,2,,,,2,,2,,2,,.,,,1,18,161.377.668.800.415
870908,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,11.410.247.443.595
870909,1,1,1,80,2,1,3,3,,2,,2,,,,,4,2,1,18,102.903.127.468.337
870909,1,3,1,80,2,2,,,,2,,2,,2,,.,,,1,18,102.903.127.468.337
870913,1,1,1,80,2,1,4,2,,2,,2,,,,,9,2,1,18,11.410.247.443.595
870915,1,2,1,80,2,2,,,,2,,2,,2,,.,,,1,18,104.408.332.022.028
