Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3053984;1;1;1;70;17;16;48;1; ;2;16;1; ;9;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;90;97;15;1;2;1581;10;17;190,747699736517
3053988;1;2;1;70;17;1;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;79; ; ;1;1; ;10;17;185,231507588316
3054034;1;1;1;70;54;7;48;1; ;2;12;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;55;99;52;1;1;5221;10;54;492,131422261726
3054066;1;1;1;70;66;40;48;1; ;2;52;1;|;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;21;61;01;1;2;0122;10;66;287,038281161499
3054066;1;2;1;70;66;12;48;1; ;2;12;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;43;50;1;1;5040;10;66;287,038281161499
3054071;1;2;1;70;66;8;70;2; ;2;36;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;53;55;1;1;5522;10;66;222,947047812966
3054085;1;1;1;70;73;4;56;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;10;73;213,890850793958
3054097;1;5;1;70;05;2;35;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;99; ; ;1;1; ;10;05;645,784941630562
3054103;1;1;1;70;05;12;48;1; ;2;12;1; ;3;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2;98;95;36;1;1;3611;10;05;1247,24200874093
3054113;1;1;1;70;05;6;48;1; ;2;6;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;36;1;1;3699;10;05;1247,24200874093
3054132;1;2;1;70;52;43;40;1; ;2;52;1; ;4;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;33;80;19;1;2;1921;10;52;171,27353430035
3054143;1;2;1;70;50;13;48;1; ;2;13;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;59;55;1;1;5530;10;50;176,437897845826
3054150;1;2;1;70;50;12;50;4; ;2;12;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;1;4521;10;50;152,971536261849
3054164;1;1;1;70;17;2;48;1; ;2;2;1; ;5;1; ; ; ; ; ; ; ; ; ;1; ;1;1200000;2;95;95;45;1;1;4559;10;17;154,258784229245
3054168;1;10;1;70;17;2;48;1; ;2;2;1; ;9;3; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;95;83;27;1;1;2731;10;17;218,834334295218
3054189;1;3;1;70;17;20;30;1; ;2;20;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5529;10;17;145,923906379916
3054202;1;3;1;70;17;4;48;1; ;2;4;1; ;7;6; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;38;33;52;1;1;5211;10;17;157,757136710366
3054276;1;1;1;70;66;192;48;1; ;2;196;1; ;6;5; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;10;66;279,144573488604
3054280;1;1;1;70;66;3;50;1; ;2;3;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;2;45;95;45;1;1;4521;10;66;233,82128067693
