Directorio;Secuencia_p;Orden;Hogar;Regis;Area;P7430;P7440;P7450;P7450s1;P7460;P7470;P7472;P7472s1;P7454;P7456;P7458s1;P7458;P7452;Ini;Mes;Dpto;Fex_c_2011
3054078;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;232,913623040583
3054079;1;2;1;80;66;1;2;3; ;2; ;2; ; ;2; ;9;1;1;10;66;278,393629636219
3054083;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;371,625521184268
3054083;1;4;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;371,625521184268
3054084;1;1;1;80;73;1;4;7; ;1;2;2; ; ; ; ;8;2;1;10;73;212,600916362091
3054084;1;2;1;80;73;1;4;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;9;2;1;10;73;212,600916362091
3054084;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;212,600916362091
3054086;1;3;1;80;73;1;4;4; ;2; ;2; ; ; ; ;11;2;1;10;73;254,792148561708
3054086;1;4;1;80;73;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;73;254,792148561708
3054092;1;2;1;80;05;1;2;3; ;2; ;2; ; ; ; ;9;2;1;10;05;1140,59779455345
3054093;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;875,286240568842
3054095;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;896,279726135603
3054095;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;896,279726135603
3054095;1;4;1;80;05;1;4;7; ;2; ;2; ; ; ; ;11;2;1;10;05;896,279726135603
3054097;1;2;1;80;05;1;1;8; ;2; ;1;45000; ; ; ;2;2;1;10;05;645,784941630562
3054098;1;1;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;928,544016383638
3054099;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;05;1358,09200228714
3054099;1;4;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;05;1358,09200228714
3054106;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;1290,85719393067
3054107;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;05;1047,07027751537
3054107;1;2;1;80;05;1;4;3; ;2; ;2; ; ; ; ;11;2;1;10;05;1047,07027751537
3054108;1;1;1;80;05;1;4;3; ;3; ;2; ; ; ; ;10;2;1;10;05;1144,60305308035
3054110;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;867,609972983315
3054110;1;3;1;80;05;2; ; ; ;2; ;2; ;1;2; ;2; ;1;10;05;867,609972983315
3054110;1;4;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;867,609972983315
3054111;1;2;1;80;05;1;2;4; ;2; ;2; ; ; ; ;4;2;1;10;05;1290,85719393067
3054112;1;1;1;80;05;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;05;1304,83422647234
3054112;1;2;1;80;05;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;05;1304,83422647234
3054112;1;3;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;1304,83422647234
3054114;1;2;1;80;05;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;05;1307,07006449399
3054117;1;1;1;80;76;1;4;3; ;2; ;2; ; ; ; ;11;2;1;10;76;966,94292871191
3054119;1;4;1;80;76;1;2;4; ;2; ;2; ; ; ; ;4;2;1;10;76;1043,83403266187
3054121;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;165,301890956817
3054122;1;2;1;80;52;1;1;3; ;2; ;2; ; ; ; ;9;2;1;10;52;291,364040363936
3054124;1;1;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;52;181,508646212341
3054124;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;181,508646212341
3054125;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;4;2;1;10;52;166,059389026298
3054125;1;2;1;80;52;1;1;2; ;2; ;2; ; ; ; ;2;2;1;10;52;166,059389026298
3054126;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;8;2;1;10;52;148,467954000823
3054126;1;2;1;80;52;1;4;9;CAMBIO DE DOMICILIO;2; ;2; ; ; ; ;9;2;1;10;52;148,467954000823
3054128;1;2;1;80;52;1;4;7; ;2; ;2; ; ; ; ;1;2;1;10;52;156,301365440864
3054128;1;3;1;80;52;1;1;3; ;2; ;2; ; ; ; ;9;2;1;10;52;156,301365440864
3054129;1;2;1;80;52;1;2;4; ;2; ;2; ; ; ; ;4;2;1;10;52;148,467954000823
3054130;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;195,313700995916
3054131;1;1;1;80;52;1;2;9;CAMBIO DE CIUDAD;2; ;2; ; ; ; ;2;2;1;10;52;210,437603565129
3054132;1;1;1;80;52;1;3;4; ;2; ;2; ; ; ; ;4;2;1;10;52;171,27353430035
3054134;1;3;1;80;52;1;1;8; ;2; ;2; ; ; ; ;2;2;1;10;52;123,6890582764
3054136;1;1;1;80;52;1;3;4; ;2; ;2; ; ; ; ;4;2;1;10;52;171,27353430035
3054138;1;2;1;80;52;1;4;4; ;3; ;2; ; ; ; ;4;2;1;10;52;133,34405143161
3054141;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;50;143,842752129869
3054145;1;1;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;50;155,893569495635
3054151;1;2;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;10;50;169,115568954049
3054152;1;2;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;10;50;166,432829454882
3054152;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;50;166,432829454882
3054154;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;50;182,234872552461
3054156;1;1;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;50;154,809924693527
3054156;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;50;154,809924693527
3054156;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;50;154,809924693527
3054159;1;2;1;80;17;1;4;7; ;2; ;2; ; ;4; ;4;1;1;10;17;129,575468828051
3054162;1;1;1;80;17;1;4;8; ;2; ;2; ; ; ; ;8;2;1;10;17;177,03534860875
3054163;1;2;1;80;17;1;3;9;TIENE LA CASA POR CARCEL;2; ;2; ; ; ;DETENCION DOMICILIARIA;12;2;1;10;17;135,633047749055
3054167;1;1;1;80;17;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;17;151,98148530092
3054167;1;2;1;80;17;2; ; ; ;1;4;2; ;2; ;.; ; ;1;10;17;151,98148530092
3054167;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;151,98148530092
3054168;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;17;218,834334295218
3054168;1;2;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;17;218,834334295218
3054168;1;3;1;80;17;1;4;9;TENIA CASA POR CARCEL;2; ;2; ; ; ; ;9;2;1;10;17;218,834334295218
3054168;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;218,834334295218
3054168;1;7;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;218,834334295218
3054170;1;1;1;80;17;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;17;172,90655910748
3054171;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;151,98148530092
3054171;1;4;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;151,98148530092
3054172;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;131,454589625368
3054174;1;1;1;80;17;1;1;1; ;2; ;2; ; ; ; ;4;2;1;10;17;143,287819955818
3054175;1;1;1;80;17;1;1;8; ;2; ;2; ; ; ;TIENE CASA POR CARCEL;12;2;1;10;17;135,633047749055
3054175;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;135,633047749055
3054177;1;1;1;80;17;1;4;8; ;2; ;2; ; ;2; ;8;1;1;10;17;125,397010704365
3054177;1;2;1;80;17;1;2;8; ;2; ;2; ; ; ; ;8;2;1;10;17;125,397010704365
3054178;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;162,764247590438
3054181;1;1;1;80;17;1;4;3; ;2; ;2; ; ;4; ;6;1;1;10;17;163,953434501132
3054181;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;163,953434501132
3054183;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;147,900570868957
3054183;1;5;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;147,900570868957
3054184;1;1;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;148,29493083589
3054187;1;2;1;80;17;1;2;3; ;2; ;2; ; ; ; ;9;2;1;10;17;199,633580090721
3054189;1;2;1;80;17;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;17;145,923906379916
3054196;1;1;1;80;17;1;4;7; ;3; ;2; ; ; ; ;1;2;1;10;17;162,566031854202
3054199;1;2;1;80;17;1;4;6; ;2; ;2; ; ; ; ;9;2;1;10;17;185,231507588316
3054200;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;121,698881336741
3054200;1;3;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;121,698881336741
3054202;1;1;1;80;17;1;4;7; ;2; ;2; ; ; ; ;8;2;1;10;17;157,757136710366
3054202;1;2;1;80;17;1;3;3; ;2; ;2; ; ; ; ;9;2;1;10;17;157,757136710366
3054204;1;2;1;80;17;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;17;134,582579708123
3054235;1;4;1;80;11;1;1;2; ;2; ;2; ; ; ; ;2;2;1;10;11;1736,85404155518
3054262;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;234,17974833483
3054262;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;234,17974833483
3054262;1;4;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;234,17974833483
3054264;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;66;242,914320141517
3054265;1;3;1;80;66;2; ; ; ;2; ;2; ;1;1; ;2; ;1;10;66;266,926464254584
3054266;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;243,058864719881
3054268;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;8;2;1;10;66;245,68469405715
3054270;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;288,71282365993
3054272;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;222,802503234602
3054272;1;3;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;222,802503234602
3054273;1;1;1;80;66;1;4;4; ;3; ;2; ; ; ; ;10;2;1;10;66;232,913623040583
3054273;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;232,913623040583
3054276;1;4;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;279,144573488604
3054277;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;278,02299277272
3054278;1;2;1;80;66;1;4;3; ;2; ;2; ; ; ; ;11;2;1;10;66;242,073456007726
3054279;1;1;1;80;66;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;66;242,914320141517
3054280;1;2;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;66;233,82128067693
3054281;1;2;1;80;66;1;1;7; ;2; ;2; ; ; ; ;1;2;1;10;66;319,154284222898
3054283;1;1;1;80;66;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;66;236,524861090006
3054283;1;2;1;80;66;1;3;5; ;3; ;2; ; ; ; ;10;2;1;10;66;236,524861090006
3054283;1;4;1;80;66;1;4;6; ;2; ;2; ; ; ; ;8;2;1;10;66;236,524861090006
3054286;1;1;1;80;66;1;1;4; ;2; ;2; ; ; ; ;4;2;1;10;66;232,151173634378
3054286;1;2;1;80;66;1;1;8; ;2; ;2; ; ; ; ;8;2;1;10;66;232,151173634378
3054287;1;1;1;80;66;1;3;4; ;2; ;2; ; ;1; ;4;1;1;10;66;232,072758906791
3054287;1;2;1;80;66;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;66;232,072758906791
3054305;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;8;2;1;10;73;290,167941698559
3054305;1;2;1;80;73;1;1;5; ;2; ;2; ; ; ; ;8;2;1;10;73;290,167941698559
3054306;1;4;1;80;73;1;2;2; ;2; ;2; ; ; ; ;2;2;1;10;73;298,229735130515
3054307;1;1;1;80;73;1;4;7; ;3; ;2; ; ; ; ;8;2;1;10;73;184,146238610751
3054307;1;2;1;80;73;1;3;5; ;3; ;2; ; ; ; ;10;2;1;10;73;184,146238610751
3054308;1;1;1;80;73;1;3;4; ;2; ;2; ; ; ; ;4;2;1;10;73;211,671379768407
3054310;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;221,208578513228
3054311;1;2;1;80;73;1;4;7; ;2; ;2; ; ; ; ;8;2;1;10;73;236,618735267876
3054311;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;236,618735267876
3054314;1;1;1;80;73;2; ; ; ;2; ;2; ;1;4; ;8; ;1;10;73;237,905405345264
3054315;1;2;1;80;73;1;1;7; ;2; ;2; ; ; ; ;2;2;1;10;73;371,162012478766
3054318;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;4;2;1;10;73;225,460094604074
3054318;1;2;1;80;73;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;73;225,460094604074
3054319;1;1;1;80;73;1;4;4; ;2; ;2; ; ; ; ;8;2;1;10;73;191,08073443265
3054319;1;2;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;73;191,08073443265
3054319;1;3;1;80;73;1;4;3; ;2; ;2; ; ; ; ;8;2;1;10;73;191,08073443265
3054321;1;3;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;191,08073443265
3054322;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;73;236,699012076007
3054322;1;2;1;80;73;1;3;6; ;2; ;2; ; ; ; ;7;2;1;10;73;236,699012076007
3054323;1;1;1;80;73;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;73;139,343894752825
3054323;1;5;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;139,343894752825
3054323;1;6;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;139,343894752825
3054324;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;8;2;1;10;73;259,839454775498
3054325;1;4;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;255,458255188952
3054326;1;1;1;80;73;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;73;225,460094604074
3054326;1;2;1;80;73;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;73;225,460094604074
3054382;1;1;1;80;54;1;4;4; ;2; ;2; ; ; ; ;8;2;1;10;54;294,683231178851
3054384;1;1;1;80;54;1;2;4; ;2; ;2; ; ; ; ;4;2;1;10;54;209,311840418848
3054403;1;1;1;80;68;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;68;645,22310633622
3054404;1;3;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;657,082717760566
3054404;1;4;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;657,082717760566
3054405;1;2;1;80;68;1;1;8; ;2; ;2; ; ;1; ;2;1;1;10;68;515,759974238351
3054406;1;3;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;568,722470716585
3054406;1;4;1;80;68;1;3;2; ;2; ;2; ; ; ; ;2;2;1;10;68;568,722470716585
3054407;1;1;1;80;68;1;4;9;POR LA EDAD;2; ;2; ; ; ; ;8;2;1;10;68;509,873659346778
3054407;1;2;1;80;68;1;4;5; ;3; ;2; ; ; ; ;8;2;1;10;68;509,873659346778
3054412;1;2;1;80;68;1;4;2; ;1;1;2; ; ; ; ;2;2;1;10;68;1079,51243949784
3054413;1;2;1;80;68;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;68;777,561013897481
3054413;1;4;1;80;68;1;1;8; ;1;1;2; ; ; ; ;11;2;1;10;68;777,561013897481
3054413;1;5;1;80;68;2; ; ; ;2; ;2; ;1;1; ;2; ;1;10;68;777,561013897481
3054414;1;1;1;80;68;1;2;3; ;2; ;2; ; ; ; ;9;2;1;10;68;475,390735756942
3054415;1;1;1;80;68;1;4;7; ;3; ;2; ; ; ; ;8;2;1;10;68;415,867106951438
3054415;1;2;1;80;68;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;68;415,867106951438
3054417;1;2;1;80;68;1;4;4; ;2; ;2; ; ; ; ;9;2;1;10;68;831,734213902875
3054418;1;3;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;626,108485522076
3054419;1;2;1;80;68;1;4;1; ;2; ;2; ; ; ; ;4;2;1;10;68;665,08422578183
3054419;1;3;1;80;68;1;1;8; ;2; ;2; ; ; ; ;2;2;1;10;68;665,08422578183
3054420;1;1;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;522,679109038308
3054421;1;4;1;80;68;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;68;852,610804617241
3054422;1;1;1;80;68;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;68;512,240813681125
3054426;1;2;1;80;68;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;68;319,49340022175
3054427;1;1;1;80;68;1;3;9;TRASLADO DE RESIDENCIA;2; ;2; ; ; ; ;9;2;1;10;68;571,812825208715
3054431;1;4;1;80;68;2; ; ; ;2; ;2; ;1;4; ;7; ;1;10;68;582,925938001595
3054432;1;3;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;654,298709025566
3054435;1;1;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;457,638807610635
3054435;1;2;1;80;68;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;68;457,638807610635
3054436;1;1;1;80;68;1;4;4; ;2; ;2; ; ; ; ;4;2;1;10;68;539,756219748918
3054471;1;1;1;80;76;1;1;9;CAMBIO DE PAIS;2; ;2; ; ;1; ;9;1;1;10;76;861,689954940756
3054471;1;2;1;80;76;1;1;9;CAMBIO DE PAIS;2; ;2; ; ; ; ;9;2;1;10;76;861,689954940756
3054471;1;3;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;861,689954940756
3054471;1;4;1;80;76;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;76;861,689954940756
3054477;1;2;1;80;76;1;4;3; ;3; ;2; ; ; ; ;9;2;1;10;76;770,468717569275
3054478;1;3;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;1073,68930710678
3054479;1;1;1;80;76;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;76;800,323992014178
3054479;1;2;1;80;76;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;76;800,323992014178
3054482;1;2;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;1171,8994327215
3054483;1;1;1;80;76;1;1;8; ;2; ;2; ; ; ; ;4;2;1;10;76;800,323992014178
3054483;1;2;1;80;76;1;1;6; ;2; ;2; ; ; ; ;9;2;1;10;76;800,323992014178
3054485;1;2;1;80;76;1;2;3; ;2; ;2; ; ; ; ;9;2;1;10;76;1105,34192752623
3054488;1;3;1;80;76;1;1;8; ;2; ;2; ; ; ; ;2;2;1;10;76;915,062651637672
3054488;1;4;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;915,062651637672
3054489;1;2;1;80;76;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;76;1203,49579405628
3054489;1;4;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;1203,49579405628
3054490;1;2;1;80;76;1;3;7; ;2; ;2; ; ;3; ;9;1;1;10;76;1081,48257509557
3054490;1;4;1;80;76;1;2;2; ;2; ;2; ; ; ; ;2;2;1;10;76;1081,48257509557
3054491;1;1;1;80;76;1;4;5; ;3; ;2; ; ; ; ;4;2;1;10;76;752,993603096608
3054491;1;2;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;752,993603096608
3054491;1;4;1;80;76;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;76;752,993603096608
3054492;1;1;1;80;52;1;3;5; ;3; ;2; ; ; ; ;10;2;1;10;52;137,276547365935
3054493;1;1;1;80;52;1;4;5; ;3; ;2; ; ; ; ;10;2;1;10;52;104,415094078822
3054494;1;1;1;80;52;1;3;2; ;2; ;2; ; ; ; ;2;2;1;10;52;215,651748839181
3054495;1;2;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;180,42579352603
3054496;1;2;1;80;52;1;1;8; ;2; ;2; ; ; ; ;9;2;1;10;52;215,088500604775
3054497;1;5;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;180,279677833605
3054499;1;1;1;80;52;1;2;5; ;3; ;2; ; ; ; ;8;2;1;10;52;148,467954000823
3054499;1;2;1;80;52;1;4;3; ;2; ;2; ; ; ; ;9;2;1;10;52;148,467954000823
3054500;1;2;1;80;52;1;2;7; ;2; ;2; ; ;2; ;9;1;1;10;52;250,168340225501
3054501;1;3;1;80;52;2; ; ; ;2; ;2; ;2; ;.; ; ;1;10;52;250,168340225501
3054502;1;1;1;80;52;1;4;7; ;3; ;2; ; ; ; ;8;2;1;10;52;132,115083052874
