Directorio;Secuencia_p;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090s1;P5100;P5110;P5130;P5140;P5210s1;P5210s10;P5210s11;P5210s14;P5210s15;P5210s16;P5210s17;P5210s18;P5210s19;P5210s2;P5210s20;P5210s21;P5210s22;P5210s24;P5210s3;P5210s4;P5210s5;P5210s6;P5210s7;P5210s8;P5210s9;P5220;P5220s1;P6006;P6007;P6007s1;P6008;Hogar;P4000;P4010;P4020;P4030s1;P4030s2;P4030s3;P4030s4;P4030s5;P4030s1a1;P4030s4a1;P4040;Regis;Clase;Mes;Dpto;Fex_c_2011
2950501;1;3;2;2;1;1;1;1;5;4; ; ; ;140000; ;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;1;1;2;3;1;01;2;05;63;1698,25975913123
2950502;1;2;2;2;1;1;1;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;1;1;2;2;1;01;2;05;63;1713,67493683656
2950505;1;2;1;2;1;1;1;1;4;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;1;1;2;2;1;01;2;05;63;1525,37810857743
2950506;1;5;4;2;1;1;1;1;4;1; ; ;10000000;500000; ;2;1;1;1;1;1;2;2;2;2;1;1;1;2;1;1;1;1;1;1;2;1;5;2;2; ;6;1;1;1;2;1;2;2;1;1;3;2;1;01;2;05;63;2029,58093915214
2950644;1;4;2;1;1;1;1;1;3;2; ;350000;90000000;400000; ;2;1;1;1;1;1;2;2;2;1;2;2;1;2;1;1;1;1;1;2;1;1;2;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;2;05;63;1557,93012630319
2950645;1;2;1;1;1;1;1;1;3;4; ; ; ;200000; ;2;2;1;1;1;1;2;2;2;2;1;2;2;2;1;1;1;1;1;2;2;1;1;2;2; ;3;1;2;1;4;1;1;1;1;1;2;2;2;01;2;05;63;690,783579546628
2950646;1;2;1;1;2;1;1;1;3;1; ; ;98;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;1;1;1;1;2;2;1;01;2;05;63;768,358019973903
2950646;2;1;1;1;2;1;1;1;3;4; ; ; ;80000; ;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;2; ; ; ; ; ; ; ; ; ; ;1;01;2;05;63;768,358019973903
2950647;1;4;1;1;1;1;1;1;3;1; ; ;35000000;200000; ;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;2;1;1;2;1;1;1;4;1;1;1;1;1;2;2;1;01;2;05;63;1024,64153489237
2950682;1;3;2;1;1;1;1;1;3;5; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;3;1;2;1;2;1;1;1;1;1;2;2;1;01;2;05;63;1232,8148724849
2950683;1;5;3;1;1;1;1;1;3;1; ; ;20000000;250000; ;1;1;1;1;1;2;2;2;2;1;2;2;1;2;2;1;1;1;1;2;2;1;3;2;2; ;4;1;1;1;4;1;1;1;1;1;2;2;1;01;2;05;63;675,12313929738
2950684;1;4;3;1;1;1;1;1;3;1; ; ;30000000;100000; ;2;2;1;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;5;1;2;1;4;1;1;1;1;1;2;2;1;01;2;05;63;675,12313929738
2950685;1;4;2;1;1;1;1;1;3;3; ; ; ; ;190000;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;1;1;1;1;2;2;1;01;2;05;63;675,12313929738
2952988;1;3;2;2;1;4;1;1;4;3; ; ; ; ;30000;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;1;2; ;2;01;2;05;73;1488,31557270681
2952989;1;2;2;2;1;4;1;1;5;1; ; ;10000000;100000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;2; ;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;05;73;1318,53288903323
2952990;1;2;2;2;1;4;4;2;5;4; ; ; ;50000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1758,87727452282
2952991;1;3;1;2;1;4;1;1;4;1; ; ;25000000;150000; ;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;2; ;2;01;2;05;73;1181,91572416637
2952992;1;3;1;4;1;4;1;1;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;73;1181,91572416637
2952994;1;4;3;2;1;4;4;1;4;1; ; ;8000000;100000; ;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;5;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1878,93351046421
2952996;1;3;3;6; ;4;4;1;5;1; ; ;7000000;20000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1355,15309921231
2952999;1;2;1;6; ;4;4;1;5;1; ; ;5000000;50000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2; ;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1181,91572416637
2953000;1;1;1;2;1;4;4;6; ;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;2;2; ; ;01;2;05;73;1500,82583787808
2953001;1;4;2;2;1;1;4;5;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;4;1;2;2;1;2;2;2; ;01;2;05;73;1428,74641422282
2953002;1;2;1;6; ;4;4;5;5;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1231,18857833753
2953003;1;1;1;6; ;4;4;1;4;1; ; ;15000000;60000; ;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1298,71016220707
2953018;1;5;4;1;1;3;1;1;5;4; ; ; ;100000; ;2;2;1;2;1;2;2;2;1;2;1;1;2;2;2;2;1;1;1;2;2;1;5;2;2; ;5;1;1;1;2;1;2;1;2;1;2; ;2;01;2;05;73;1290,94410699113
2953021;1;6;2;1;1;4;1;1;5;1; ; ;7000000;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;2;1;1; ;2;01;2;05;73;1087,57524005423
2953022;1;2;2;6; ;4;4;1;4;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;7;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1504,50490202273
2953023;1;1;1;6; ;4;10;5;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;2;1;1;6;1;2;2;2;2;2; ; ; ;01;2;05;73;904,04156069546
2953025;1;4;4;2;1;4;3;5;5;1; ; ;40000000;200000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;6;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;664,2564525538
2953026;1;4;3;2;1;4;4;1;4;1; ; ;5000000;200000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1087,57524005423
2953027;1;1;1;2;2;4;4;1;4;1; ; ;12000000;120000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1076,14148197848
2953027;2;2;2;2;2;4;4;4;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;2; ; ; ; ; ; ; ; ; ; ; ;01;2;05;73;1076,14148197848
2953028;1;3;2;2;1;4;4;5;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1217,61149206999
2953031;1;2;2;2;1;4;1;5;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;4;1;1;2;2;2;1;0; ;2;01;2;05;73;1555,66296806189
2953033;1;5;3;1;1;4;4;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;7;1;1;1;4;1;2;1;2;2;2; ; ;01;2;05;73;664,2564525538
2953034;1;3;2;1;1;4;1;1;4;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;2;1;2; ;2;01;2;05;73;1428,74641422282
2953035;1;4;2;1;1;4;1;1;5;3; ; ; ; ;30000;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;1;2;1;2; ;2;01;2;05;73;1354,22865693685
2953042;1;2;1;2;1;4;1;1;4;3; ; ; ; ;50000;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;6;1;1;4;2;1;2;2;2;1;1; ;2;01;2;05;73;1758,3956633988
2953043;1;4;3;2;1;4;1;5;5;1; ; ;3000000;50000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2; ;2;2; ;5;1;1;4;2;1;2;2;2;1;1; ;2;01;2;05;73;1246,91924059416
2953045;1;2;2;2;1;4;1;1;5;4; ; ; ;300000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;4;2;2; ;5;1;1;3;2;1;2;2;2;1;1; ;2;01;2;05;73;1393,97508859467
2953046;1;3;3;2;1;4;1;1;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;6;1;1;3;2;1;2;2;2;1;1; ;2;01;2;05;73;1173,66805782641
2953047;1;3;2;2;1;4;1;1;4;1; ; ;12000000;100000; ;2;2;1;1;1;2;2;2;2;1;1;1;2;2;2;2;1;1;1;2;2;1;3;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;73;858,36577671748
2953048;1;3;1;2;1;4;4;1;5;1; ; ;10000000;150000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1181,91572416637
2953049;1;3;2;6; ;4;4;5;5;1; ; ;10000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1086,12149805284
2953050;1;1;1;2;1;5;4;1;4;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;4;1;1;1;2;1;2;1;2;2;2; ; ;01;2;05;73;1086,12149805284
2953052;1;2;1;3;1;4;4;1;4;4; ; ; ;150000; ;2;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;4;1;2;2;2;2;2; ; ;01;2;05;73;1500,82583787808
2953053;1;3;3;2;1;4;4;5;5;4; ; ; ;100000; ;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2; ;5;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1426,53245336439
2953068;1;3;2;1;1;4;1;1;4;4; ; ; ;200000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;1;2;1;2; ;2;01;2;05;73;1393,05064631921
2953069;1;4;1;1;1;4;1;1;4;4; ; ; ;40000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;2;2;1;2;1; ; ;2;01;2;05;73;1180,46198216498
2953070;1;3;1;1;1;4;1;1;4;1; ; ;8000000;50000; ;2;2;1;2;1;2;2;2;1;2;2;1;1;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;2;1;1; ;2;01;2;05;73;1181,91572416637
2953071;1;3;2;2;1;4;1;1;4;5; ; ; ;50000; ;2;2;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;2;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;73;946,318241450183
2953072;1;2;1;2;1;4;4;5;4;4; ; ; ;70000; ;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1180,46198216498
2953074;1;2;2;6; ;3;4;1;5;3; ; ; ; ;30000;2;2;1;2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;4;2;2; ;8;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;2283,10051692616
2953075;1;3;3;2;1;4;4;1;5;1; ; ;15000000;300000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;4;2;2; ;6;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;687,578916957409
2953076;1;4;1;2;1;4;4;5;4;1; ; ;40000000;100000; ;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;2; ;2;2; ;1;1;1;3;2;1;2;2;2;2;1; ; ;01;2;05;73;1364,20867301121
2953077;1;3;2;2;1;4;3;1;4;1; ; ;20000000;300000; ;2;2;1;2;1;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1526,54158970732
2953078;1;3;1;2;1;4;4;1;4;4; ; ; ;150000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1500,82583787808
2953079;1;2;1;2;1;4;4;1;4;1; ; ;3000000;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1364,20867301121
2953080;1;1;1;2;2;4;1;5;5;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;73;1268,12507675507
2953080;2;1;1;2;2;4;1;1;5;4; ; ; ;30000; ;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2; ;1;2; ; ; ; ; ; ; ; ; ; ;2;01;2;05;73;1268,12507675507
2953081;1;3;2;1;1;4;4;1;4;1; ; ;25000000;100000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;2;1;2; ;2;01;2;05;73;817,013538238223
2953082;1;1;1;2;1;4;4;5;5;4; ; ; ;30000; ;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;1;2; ;2;01;2;05;73;868,345792791847
2953085;1;3;1;1;1;4;4;1;4;1; ; ;20000000;40000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;2;1;1;1;2;1;2;1;2;2;1; ; ;01;2;05;73;1181,91572416637
2953086;1;2;1;1;1;4;1;1;5;4; ; ; ;50000; ;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;5;1;1;1;2;1;2;1;2;1;1; ;2;01;2;05;73;1514,48491809709
2953093;1;1;1;2;1;4;1;1;5;4; ; ; ;80000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;05;73;1181,91572416637
2953094;1;3;2;2;1;4;1;1;5;1; ; ;5000000;70000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2; ;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;05;73;1181,91572416637
2953095;1;1;1;2;1;4;1;1;5;1; ; ;8000000;40000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;2;1;1;4;2;1;2;2;2;1;1; ;2;01;2;05;73;1181,91572416637
2953096;1;4;3;2;1;3;4;1;4;1; ; ;13000000;150000; ;2;2;1;2;1;2;2;2;2;2;1;1;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1180,46198216498
2953097;1;3;1;2;1;3;1;1;4;1; ; ;4000000;60000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;3;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;73;1534,30764492326
2953098;1;2;2;2;1;4;4;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;1;2;1;1;2;2;2;2;1;1;2;2;2;1;3;2;2; ;4;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1532,85390292187
2953100;1;2;2;2;1;4;4;1;5;4; ; ; ;50000; ;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;1;2;2;2; ;5;1;1;1;2;1;2;2;2;2;1; ; ;01;2;05;73;1438,51341880973
2953101;1;1;1;6; ;3;4;1;5;4; ; ; ;20000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2; ;4;1;1;6;2;1;2;2;2;2;1; ; ;01;2;05;73;851,977757338043
2953103;1;3;1;2;1;4;3;1;4;4; ; ; ;200000; ;2;2;1;1;2;2;2;2;1;2;1;1;2;2;2;1;1;1;1;2;2;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1135,92365194993
2953104;1;1;1;6; ;4;4;1;5;4; ; ; ;70000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;6;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1217,08219234406
2953118;1;4;1;1;1;4;1;1;4;3; ; ; ; ;50000;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2; ;1;1;1;1;2;1;2;1;2;1;2; ;2;01;2;05;73;1364,20867301121
2953119;1;4;3;1;1;4;1;1;4;4; ; ; ;120000; ;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2; ;4;1;1;1;2;1;2;1;2;1;1; ;2;01;2;05;73;2023,31673054701
2953120;1;3;2;1;1;4;1;1;4;1; ; ;15000000;100000; ;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;2;2;1;1;2;2; ;5;1;1;1;2;1;2;1;2;1;1; ;2;01;2;05;73;1917,75549984657
2953121;1;3;1;2;1;4;1;1;4;4; ; ; ;100000; ;2;2;1;1;1;2;2;2;1;2;2;1;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;1;1; ;2;01;2;05;73;904,04156069546
2953123;1;2;1;6; ;4;9;6; ;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;1;2;2; ;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1500,82583787808
2953125;1;3;1;2;1;4;8;5;5;4; ; ; ;60000; ;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;1364,20867301121
2953126;1;3;2;2;1;4;4;1;5;4; ; ; ;50000; ;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2; ;4;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;764,025292605341
2953128;1;3;2;2;1;4;4;1;4;1; ; ;20000000;80000; ;2;2;1;1;1;1;2;2;1;1;1;1;1;2;2;2;1;1;1;2;1;1;2;2;2; ;3;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;999,62277532153
2953129;1;2;1;2;1;4;4;1;5;4; ; ; ;150000; ;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;2;2; ;4;1;1;4;2;1;2;2;2;2;2; ; ;01;2;05;73;1171,93570809201
2953130;1;2;1;6; ;4;1;6; ;4; ; ; ;20000; ;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2; ;2;2; ;1;1;1;4;2;2;2;2;2;1; ; ;2;01;2;05;73;1146,21995626276
2953131;1;5;2;2;1;3;4;1;4;1; ; ;15000000;20000; ;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;1;1;1;2;2;1;2;2;2; ;2;1;1;1;2;1;2;2;2;2;2; ; ;01;2;05;73;963,927007417916
