Directorio;Secuencia_p;Orden;Hogar;Regis;P6016;P6020;P6030;P6030s1;P6030s3;P6040;P6050;P6070;P6090;P6140;P6150;P6100;P6110;P6120;P6125;P6160;P6170;P6175;P6210;P6210s1;P6220;Clase;Esc;Mes;Dpto;Fex_c_2011
2950313;1;2;1;10;2;1;1;5;1983;28;8;6;1; ; ;1;1;23000;2;1;2; ;3;5; ;2;5;05;63;1700,50993856009
2950314;1;1;1;10;1;1;1;7;1987;24;1;2;1; ; ;1;1;23000;2;1;2; ;4;6; ;2;6;05;63;1709,34260541021
2950314;1;2;1;10;2;2;1;10;1992;19;2;2;1; ; ;1;5; ;2;1;2; ;4;6; ;2;6;05;63;1709,34260541021
2950314;1;3;1;10;3;1;1;4;2008;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;05;63;1709,34260541021
2950315;1;1;1;10;1;1;1;5;1948;64;1;4;1; ; ;1;3;71000;2;1;2; ;6;3;2;2;14;05;63;1386,52599976881
2950496;1;1;1;10;1;2;1;5;1970;41;1;3;2;1;3; ; ; ;2;2;2; ;1;0; ;2;0;05;63;822,947117207152
2950496;1;2;1;10;2;1;1;2;1957;55;2;3;2;1;3; ; ; ;2;2;2; ;1;0; ;2;0;05;63;822,947117207152
2950496;1;3;1;10;1;2;1;8;1997;14;3;6;2;1;3; ; ; ;2;1;1;1;4;7; ;2;7;05;63;822,947117207152
2950498;1;1;1;10;1;2;1;3;1955;57;1;4;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;05;63;1047,53976161055
2950498;1;2;1;10;2;1;1;6;1977;34;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;63;1047,53976161055
2950498;1;3;1;10;3;1;1;5;1978;34;3;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;63;1047,53976161055
2950498;1;4;1;10;4;2;1;9;1972;39;5;2;2;2; ; ; ; ;2;2;2; ;1;0; ;2;0;05;63;1047,53976161055
2950499;1;1;1;10;1;1;1;10;1963;48;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;63;1512,66318580416
2950499;1;2;1;10;2;2;1;7;1983;28;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;63;1512,66318580416
2950499;1;3;1;10;2;1;1;9;1999;12;3;6;1; ; ;3; ; ;1;1;1;1;4;6; ;2;6;05;63;1512,66318580416
2950499;1;4;1;10;2;1;1;12;2002;9;3; ;1; ; ;3; ; ;2;2;1;1;3;1; ;2;1;05;63;1512,66318580416
2950500;1;1;1;10;1;1;1;2;1982;30;1;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;05;63;1393,42012862258
2950500;1;2;1;10;2;2;1;4;1982;30;2;3;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;05;63;1393,42012862258
2950500;1;3;1;10;2;1;1;10;2005;6;3; ;1; ; ;3; ; ;2;2;1;1;3;0; ;2;0;05;63;1393,42012862258
2950500;1;4;1;10;2;1;1;5;2009;3;3; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;63;1393,42012862258
2950500;1;5;1;10;2;2;1;1;2011;1;3; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;63;1393,42012862258
2950501;1;1;1;10;1;1;1;11;1966;45;1;3;2;1;36; ; ; ;2;1;2; ;3;5; ;2;5;05;63;1698,25975913123
2950501;1;2;1;10;2;2;1;10;1956;55;2;3;2;1;36; ; ; ;2;1;2; ;3;3; ;2;3;05;63;1698,25975913123
2950501;1;3;1;10;3;1;1;1;1996;16;4;6;2;9; ; ; ; ;2;1;2; ;3;5; ;2;5;05;63;1698,25975913123
2950502;1;1;1;10;1;1;1;2;1986;26;1;3;1; ; ;1;4; ;2;1;2; ;3;5; ;2;5;05;63;1713,67493683656
2950502;1;2;1;10;2;2;1;11;1988;23;2;3;1; ; ;1;5; ;2;1;2; ;3;3; ;2;3;05;63;1713,67493683656
2950502;1;3;1;10;2;2;1;8;2005;6;3; ;1; ; ;1;5; ;2;1;1;1;3;0; ;2;0;05;63;1713,67493683656
2950502;1;4;1;10;2;2;1;1;2008;4;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;05;63;1713,67493683656
2950505;1;1;1;10;1;1;1;11;1976;35;1;6;1; ; ;1;3;71000;2;1;2; ;3;5; ;2;5;05;63;1525,37810857743
2950506;1;1;1;10;1;1;1;5;1952;59;1;3;1; ; ;1;3;71000;2;1;2; ;3;5; ;2;5;05;63;2029,58093915214
2950506;1;2;1;10;2;2;1;9;1962;49;2;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;05;63;2029,58093915214
2950506;1;3;1;10;3;1;1;12;1991;20;3;6;1; ; ;1;5; ;2;1;1;1;6;2;2;2;13;05;63;2029,58093915214
2950506;1;4;1;10;4;1;1;7;1994;17;3;6;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;05;63;2029,58093915214
2950506;1;5;1;10;5;1;1;12;1998;13;3;6;1; ; ;1;5; ;2;1;1;1;4;7; ;2;7;05;63;2029,58093915214
2950506;1;6;1;10;6;1;1;10;1947;64;5;3;1; ; ;2;2;150000;2;1;2; ;4;7; ;2;7;05;63;2029,58093915214
2950644;1;1;1;10;1;1;1;5;1963;48;1;3;1; ; ;1;5; ;2;1;2; ;5;11;2;2;11;05;63;1557,93012630319
2950644;1;2;1;10;2;2;1;4;1969;43;2;3;1; ; ;1;1;41000;2;1;2; ;6;7;3;2;18;05;63;1557,93012630319
2950644;1;3;1;10;2;1;1;9;1999;12;3;6;1; ; ;1;5; ;2;1;1;1;4;9; ;2;9;05;63;1557,93012630319
2950644;1;4;1;10;2;2;1;12;2006;5;3; ;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;05;63;1557,93012630319
2950645;1;1;1;10;1;2;1;2;1968;44;1;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;63;690,783579546628
2950645;1;2;1;10;1;2;1;11;1995;16;3;6;1; ; ;3; ; ;2;1;1;1;6;1;2;2;12;05;63;690,783579546628
2950645;1;3;1;10;1;2;1;2;1999;13;3;6;1; ; ;3; ; ;2;1;1;1;4;8; ;2;8;05;63;690,783579546628
2950646;1;1;1;10;1;1;1;4;1955;57;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;63;768,358019973903
2950646;1;2;1;10;2;2;1;6;1961;50;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;63;768,358019973903
2950646;2;1;2;10;1;1;1;7;1981;30;1;3;1; ; ;1;1;70900;2;1;2; ;5;11;2;2;11;05;63;768,358019973903
2950646;2;2;2;10;2;2;1;2;1984;28;2;3;1; ; ;1;5; ;2;1;2; ;6;2;3;2;13;05;63;768,358019973903
2950646;2;3;2;10;2;2;1;6;2006;5;3; ;1; ; ;1;5; ;2;1;1;1;2;0; ;2;0;05;63;768,358019973903
2950647;1;1;1;10;1;2;1;7;1974;37;1;3;1; ; ;2;5; ;2;1;2; ;5;11;2;2;11;05;63;1024,64153489237
2950647;1;2;1;10;1;2;1;11;2008;3;3; ;1; ; ;2;5; ;2;2;1;1;2;0; ;2;0;05;63;1024,64153489237
2950682;1;1;1;10;1;2;1;4;1964;48;1;6;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;05;63;1232,8148724849
2950682;1;2;1;10;2;1;1;1;1966;46;5;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;63;1232,8148724849
2950682;1;3;1;10;1;1;1;12;1979;32;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;63;1232,8148724849
2950683;1;1;1;10;1;1;1;1;1957;55;1;3;1; ; ;2;5; ;2;1;2; ;3;5; ;2;5;05;63;675,12313929738
2950683;1;2;1;10;2;2;1;5;1964;47;2;3;1; ; ;2;5; ;2;1;2; ;3;5; ;2;5;05;63;675,12313929738
2950683;1;3;1;10;3;2;1;3;1984;28;3;2;1; ; ;3; ; ;2;1;2; ;6;5;4;2;16;05;63;675,12313929738
2950683;1;4;1;10;3;2;1;4;2012;0;4; ;2;2; ; ; ; ;2; ; ; ; ; ; ;2; ;05;63;675,12313929738
2950684;1;1;1;10;4;2;1;4;1934;78;1;5;1; ; ;1;5; ;1;1;2; ;3;1; ;2;1;05;63;675,12313929738
2950684;1;2;1;10;2;2;1;3;1956;56;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;63;675,12313929738
2950684;1;3;1;10;3;2;1;5;1959;53;3;6;1; ; ;1;3;90000;2;1;2; ;6;6;4;2;17;05;63;675,12313929738
2950684;1;4;1;10;4;2;1;11;1993;18;4;6;1; ; ;1;5; ;2;1;1;2;6;2;2;2;13;05;63;675,12313929738
2950684;1;5;1;10;5;2;1;7;1961;50;3;5;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;63;675,12313929738
2950685;1;1;1;10;1;1;1;1;1958;54;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;63;675,12313929738
2950685;1;2;1;10;2;2;1;9;1960;51;2;2;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;63;675,12313929738
2950685;1;3;1;10;3;2;1;4;1985;27;3;6;1; ; ;3; ; ;2;1;2; ;6;2;3;2;13;05;63;675,12313929738
2952988;1;1;1;10;1;1;1;1;1977;35;1;3;2;1;24; ; ; ;2;2;2; ;1;0; ;2;0;05;73;1488,31557270681
2952988;1;2;1;10;2;2;1;6;1982;29;2;3;2;1;24; ; ; ;2;1;2; ;3;5; ;2;5;05;73;1488,31557270681
2952988;1;3;1;10;2;1;1;1;1999;13;3;6;2;1;24; ; ; ;2;1;1;1;4;6; ;2;6;05;73;1488,31557270681
2952988;1;4;1;10;2;1;1;6;2009;2;3; ;2;1;24; ; ; ;2; ; ; ; ; ; ;2; ;05;73;1488,31557270681
2952989;1;1;1;10;1;1;1;3;1975;37;1;4;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;05;73;1318,53288903323
2952989;1;2;1;10;2;2;1;8;1943;68;5;5;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1318,53288903323
2952990;1;1;1;10;1;1;1;12;1958;53;1;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1758,87727452282
2952990;1;2;1;10;2;2;1;7;1987;24;2;1;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;73;1758,87727452282
2952990;1;3;1;10;3;1;1;4;2002;10;3;6;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;05;73;1758,87727452282
2952991;1;1;1;10;1;1;1;9;1949;62;1;2;1; ; ;1;2;151200;2;1;2; ;3;5; ;2;5;05;73;1181,91572416637
2952991;1;2;1;10;2;2;1;11;1955;56;2;2;1; ; ;1;5; ;1;1;2; ;3;5; ;2;5;05;73;1181,91572416637
2952992;1;1;1;10;1;1;1;3;1938;74;1;3;1; ; ;3; ; ;1;2;2; ;3;1; ;2;1;05;73;1181,91572416637
2952992;1;2;1;10;2;2;1;8;1950;61;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1181,91572416637
2952994;1;1;1;10;1;1;1;11;1929;82;1;3;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;05;73;1878,93351046421
2952994;1;2;1;10;2;2;1;2;1932;80;2;3;1; ; ;1;5; ;2;1;2; ;3;4; ;2;4;05;73;1878,93351046421
2952994;1;3;1;10;3;1;1;7;1975;36;3;6;1; ; ;1;1;32000;2;1;2; ;3;5; ;2;5;05;73;1878,93351046421
2952994;1;4;1;10;4;1;1;10;1958;53;3;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1878,93351046421
2952994;1;5;1;10;5;1;1;9;1989;22;4;6;1; ; ;3; ; ;2;1;1;1;6;1;2;2;12;05;73;1878,93351046421
2952996;1;1;1;10;1;2;1;8;1953;58;1;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1355,15309921231
2952996;1;2;1;10;2;1;1;5;1948;63;2;3;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;05;73;1355,15309921231
2952996;1;3;1;10;3;1;1;9;1981;30;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;73;1355,15309921231
2952996;1;4;1;10;4;2;1;6;1987;24;3;6;1; ; ;3; ; ;1;1;2; ;5;11;2;2;11;05;73;1355,15309921231
2952996;1;5;1;10;4;1;1;11;2010;1;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;73;1355,15309921231
2952999;1;1;1;10;1;1;1;4;1931;81;1;2;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;73;1181,91572416637
2952999;1;2;1;10;2;2;1;7;1931;80;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;73;1181,91572416637
2953000;1;1;1;10;1;1;1;3;1984;28;1;6;1; ; ;1;4; ;2;1;2; ;4;8; ;2;8;05;73;1500,82583787808
2953001;1;1;1;10;1;1;1;3;1968;44;1;3;1; ; ;1;4; ;2;1;2; ;4;8; ;2;8;05;73;1428,74641422282
2953001;1;2;1;10;2;2;1;11;1970;41;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;05;73;1428,74641422282
2953001;1;3;1;10;3;1;1;9;1993;18;3;6;2;1;8; ; ; ;2;1;2; ;5;11;2;2;11;05;73;1428,74641422282
2953001;1;4;1;10;4;1;1;12;1924;87;5;3;2;2; ; ; ; ;2;1;2; ;3;3; ;2;3;05;73;1428,74641422282
2953002;1;1;1;10;1;1;1;2;1983;29;1;3;1; ; ;1;1;22668;2;1;2; ;4;8; ;2;8;05;73;1231,18857833753
2953002;1;2;1;10;2;2;1;6;1986;25;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;05;73;1231,18857833753
2953002;1;3;1;10;2;1;1;7;2004;7;3; ;1; ; ;1;5; ;2;1;1;1;3;1; ;2;1;05;73;1231,18857833753
2953002;1;4;1;10;2;1;1;7;2006;5;3; ;1; ; ;1;5; ;2;2;1;1;2;0; ;2;0;05;73;1231,18857833753
2953003;1;1;1;10;1;1;1;1;1970;42;1;3;1; ; ;1;1;22668;2;1;2; ;3;5; ;2;5;05;73;1298,71016220707
2953003;1;2;1;10;2;2;1;3;1974;38;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;05;73;1298,71016220707
2953003;1;3;1;10;2;2;1;10;1996;15;3;6;1; ; ;1;5; ;2;1;1;1;5;10;1;2;10;05;73;1298,71016220707
2953003;1;4;1;10;2;1;1;3;2001;11;3;6;1; ; ;1;5; ;2;1;1;1;3;4; ;2;4;05;73;1298,71016220707
2953018;1;1;1;10;1;1;1;5;1957;54;1;3;1; ; ;3; ; ;2;1;2; ;3;1; ;2;1;05;73;1290,94410699113
2953018;1;2;1;10;2;2;1;7;1965;46;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1290,94410699113
2953018;1;3;1;10;3;1;1;4;1983;29;3;6;1; ; ;3; ; ;2;1;2; ;5;10;1;2;10;05;73;1290,94410699113
2953018;1;4;1;10;4;1;1;9;1984;27;3;6;1; ; ;3; ; ;2;1;2; ;4;6; ;2;6;05;73;1290,94410699113
2953018;1;5;1;10;5;2;1;11;1991;20;3;6;1; ; ;1;3;70900;2;1;2; ;6;2;3;2;13;05;73;1290,94410699113
2953021;1;1;1;10;1;1;1;11;1940;71;1;3;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;73;1087,57524005423
2953021;1;2;1;10;2;2;1;11;1938;73;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1087,57524005423
2953021;1;3;1;10;2;2;1;10;2000;11;4;6;1; ; ;3; ; ;2;1;1;1;4;6; ;2;6;05;73;1087,57524005423
2953022;1;1;1;10;1;1;1;6;1956;55;1;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;73;1504,50490202273
2953022;1;2;1;10;2;2;1;3;1953;59;2;2;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;73;1504,50490202273
2953022;1;3;1;10;2;1;1;12;1989;22;3;6;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;05;73;1504,50490202273
2953022;1;4;1;10;4;1;1;2;1975;37;3;1;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1504,50490202273
2953022;1;5;1;10;5;2;1;9;1996;15;5;1;1; ; ;1;5; ;2;1;1;1;4;6; ;2;6;05;73;1504,50490202273
2953022;1;6;1;10;6;2;1;6;1981;30;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;73;1504,50490202273
2953022;1;7;1;10;6;1;1;1;2001;11;4;6;1; ; ;3; ; ;2;1;1;1;3;4; ;2;4;05;73;1504,50490202273
2953023;1;1;1;10;1;1;1;12;1951;60;1;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;05;73;904,04156069546
2953023;1;2;1;10;2;2;1;12;1961;50;2;3;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;05;73;904,04156069546
2953025;1;1;1;10;1;2;1;8;1926;85;1;5;1; ; ;1;5; ;2;2;2; ;1;0; ;2;0;05;73;664,2564525538
2953025;1;2;1;10;2;2;1;6;1953;58;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;664,2564525538
2953025;1;3;1;10;3;1;1;9;1955;56;3;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;73;664,2564525538
2953025;1;4;1;10;4;2;1;8;1968;43;3;4;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;73;664,2564525538
2953025;1;5;1;10;5;2;1;9;1989;22;4;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;73;664,2564525538
2953025;1;6;1;10;4;1;1;9;2008;3;4; ;1; ; ;3; ; ;2;2;1;2;2;0; ;2;0;05;73;664,2564525538
2953026;1;1;1;10;1;2;1;2;1940;72;1;5;2;1;3; ; ; ;1;1;2; ;3;5; ;2;5;05;73;1087,57524005423
2953026;1;2;1;10;2;1;1;7;1945;66;9;6;1; ; ;3; ; ;1;2;2; ;1;0; ;2;0;05;73;1087,57524005423
2953026;1;3;1;10;3;2;1;9;1993;18;9;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;73;1087,57524005423
2953027;1;1;1;10;1;2;1;9;1935;76;1;5;1; ; ;1;5; ;2;1;2; ;3;5; ;2;5;05;73;1076,14148197848
2953027;1;2;1;10;2;1;1;5;1965;46;3;6;1; ; ;1;1;22668;2;1;2; ;5;11;2;2;11;05;73;1076,14148197848
2953027;2;1;2;10;1;1;1;4;1963;49;1;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1076,14148197848
2953027;2;2;2;10;2;2;1;9;1969;42;2;2;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1076,14148197848
2953027;2;3;2;10;3;2;1;5;1989;22;3;2;1; ; ;2;5; ;2;1;2; ;5;11;2;2;11;05;73;1076,14148197848
2953027;2;4;2;10;3;2;1;12;2010;1;4; ;1; ; ;2;5; ;2; ; ; ; ; ; ;2; ;05;73;1076,14148197848
2953028;1;1;1;10;1;1;1;7;1948;63;1;4;1; ; ;1;2;68000;2;1;2; ;3;2; ;2;2;05;73;1217,61149206999
2953028;1;2;1;10;2;2;1;11;1946;65;5;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1217,61149206999
2953028;1;3;1;10;2;1;1;11;1953;58;5;6;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;73;1217,61149206999
2953031;1;1;1;10;1;1;1;7;1949;62;1;4;1; ; ;3; ; ;2;1;2; ;3;4; ;2;4;05;73;1555,66296806189
2953031;1;2;1;10;2;2;1;6;1989;22;3;4;1; ; ;3; ; ;2;1;2; ;4;7; ;2;7;05;73;1555,66296806189
2953031;1;3;1;10;2;1;1;12;2006;5;4; ;1; ; ;3; ; ;2;2;1;1;2;0; ;2;0;05;73;1555,66296806189
2953031;1;4;1;10;2;1;1;3;2009;3;4; ;1; ; ;3; ; ;2;2;2; ;1;0; ;2;0;05;73;1555,66296806189
2953031;1;5;1;10;2;1;1;5;2011;0;4; ;1; ; ;3; ; ;2; ; ; ; ; ; ;2; ;05;73;1555,66296806189
2953033;1;1;1;10;1;1;1;1;1954;58;1;3;1; ; ;3; ; ;1;1;2; ;3;5; ;2;5;05;73;664,2564525538
2953033;1;2;1;10;2;2;1;4;1959;53;2;3;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;664,2564525538
2953033;1;3;1;10;3;2;1;3;1985;27;3;6;1; ; ;3; ; ;2;1;2; ;5;11;2;2;11;05;73;664,2564525538
2953033;1;4;1;10;3;2;1;3;2005;7;4; ;1; ; ;3; ; ;2;1;1;1;3;1; ;2;1;05;73;664,2564525538
2953033;1;5;1;10;5;1;1;9;1983;28;3;2;2;1;4; ; ; ;2;1;2; ;5;11;2;2;11;05;73;664,2564525538
2953033;1;6;1;10;6;2;1;9;1985;26;5;2;2;1;4; ; ; ;2;1;2; ;5;11;2;2;11;05;73;664,2564525538
2953033;1;7;1;10;6;1;1;9;2003;8;4; ;2;1;4; ; ; ;2;1;1;1;3;1; ;2;1;05;73;664,2564525538
2953034;1;1;1;10;1;1;1;8;1956;55;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;73;1428,74641422282
2953034;1;2;1;10;2;2;1;8;1963;48;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1428,74641422282
2953034;1;3;1;10;3;1;1;7;1984;27;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1428,74641422282
2953034;1;4;1;10;4;1;1;11;1987;24;3;6;1; ; ;3; ; ;2;1;2; ;3;5; ;2;5;05;73;1428,74641422282
2953035;1;1;1;10;1;1;1;4;1951;61;1;3;1; ; ;3; ; ;2;1;2; ;3;2; ;2;2;05;73;1354,22865693685
2953035;1;2;1;10;2;2;1;12;1954;57;2;3;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1354,22865693685
2953035;1;3;1;10;3;1;1;12;1980;31;3;6;1; ; ;3; ; ;2;1;2; ;3;3; ;2;3;05;73;1354,22865693685
2953042;1;1;1;10;1;2;1;9;1972;39;1;3;2;2; ; ; ; ;1;1;2; ;3;4; ;2;4;05;73;1758,3956633988
2953042;1;2;1;10;2;1;1;4;1998;14;3;6;2;2; ; ; ; ;2;1;1;1;3;4; ;2;4;05;73;1758,3956633988
