Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
2950276;1;3;1;70;2;14;70;1; ;2;5;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;140000;2;53;55;55;1;2;5511;05;63;727,063300720682
2950506;1;4;1;70;2;28;48;1; ;2;4;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;45;96;52;1;2;5239;05;63;2029,58093915214
2952992;1;1;1;70;2;24;30;8; ;2;24;8; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;62;62;01;1;2;0121;05;73;1181,91572416637
2953003;1;2;1;70;2;24;15;8; ;2;24;8; ;4;2; ; ; ; ; ; ; ;1; ; ; ;2; ;2;62;62;01;1;2;0117;05;73;1298,71016220707
2953022;1;6;1;70;2;26;48;1; ;2;92;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;45;45;50;1;2;5052;05;73;1504,50490202273
2953033;1;6;1;70;2;16;40;1; ;2;18;1; ;9;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2;32;32;15;1;2;1541;05;73;664,2564525538
2953046;1;1;1;70;2;4;48;8; ;2;5;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0117;05;73;1173,66805782641
2953046;1;4;1;70;2;12;48;8; ;2;2;8; ;4;6; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0113;05;73;1173,66805782641
2953071;1;2;1;70;2;4;48;4; ;2;84;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;05;73;946,318241450183
2953074;1;3;1;70;2;20;48;1; ;2;20;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;58;58;75;1;2;7522;05;73;2283,10051692616
