Directorio;Secuencia_p;Orden;Hogar;Regis;P7480;P7480s1;P7480s3;P7480s4;P7480s5;P7480s6;P7480s7;P7480s8;P7480s9;P7480s10;P7480s11;P7480s1a1;P7480s3a1;P7480s4a1;P7480s5a1;P7480s6a1;P7480s7a1;P7480s8a1;P7480s9a1;P7480s10a1;P7480s11a1;Area;Fex_c_2011;Mes;Dpto
2945815;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;146,731310754933;05;73
2945815;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;73;146,731310754933;05;73
2945816;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;15; ;25; ; ; ; ; ; ;73;269,80931100915;05;73
2945816;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;20; ;30; ; ; ; ; ; ;73;269,80931100915;05;73
2945826;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;257,563834194061;05;66
2945826;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;36; ; ; ; ; ; ; ; ;66;257,563834194061;05;66
2945827;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;226,650497131211;05;66
2945827;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;66;226,650497131211;05;66
2945827;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;226,650497131211;05;66
2945828;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945828;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945829;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;325,101739741303;05;66
2945829;1;2;1;90; ;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;3;66;325,101739741303;05;66
2945831;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;10; ; ; ; ; ; ;66;369,042258695019;05;66
2945831;1;2;1;90; ;2;1;2;1;2;2;1;2;2;2; ;21; ;25; ; ;3; ; ; ;66;369,042258695019;05;66
2945831;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;369,042258695019;05;66
2945831;1;4;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;15; ; ; ; ; ; ;66;369,042258695019;05;66
2945831;1;7;1;90; ;2;1;2;2;2;2;2;2;2;2; ;12; ; ; ; ; ; ; ; ;66;369,042258695019;05;66
2945832;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945832;1;2;1;90; ;2;1;2;2;1;2;2;2;2;2; ;20; ; ;25; ; ; ; ; ;66;220,165169967746;05;66
2945833;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;21; ; ;15; ; ; ; ; ;66;213,932664805638;05;66
2945833;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;66;213,932664805638;05;66
2945833;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;213,932664805638;05;66
2945833;1;4;1;90; ;2;1;2;2;1;2;2;2;2;2; ;25; ; ;12; ; ; ; ; ;66;213,932664805638;05;66
2945833;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;213,932664805638;05;66
2945834;1;1;1;90; ;2;1;1;2;1;2;2;2;2;2; ;12;10; ;5; ; ; ; ; ;66;220,165169967746;05;66
2945834;1;2;1;90; ;2;1;1;2;2;2;2;2;2;2; ;36;10; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945835;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;213,679842804281;05;66
2945836;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945836;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945837;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;66;297,434606105634;05;66
2945837;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;18; ;25; ; ; ; ; ; ;66;297,434606105634;05;66
2945837;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;14; ; ; ; ; ; ;66;297,434606105634;05;66
2945839;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;257,563834194061;05;66
2945839;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;28; ; ; ; ; ; ;66;257,563834194061;05;66
2945840;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;297,372540565579;05;66
2945840;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;297,372540565579;05;66
2945840;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;297,372540565579;05;66
2945840;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;297,372540565579;05;66
2945841;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;7; ; ; ; ;30; ; ; ;66;305,898580252264;05;66
2945841;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;305,898580252264;05;66
2945841;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;305,898580252264;05;66
2945842;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945842;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945843;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;6; ; ;28; ; ; ; ; ;66;202,902740760958;05;66
2945843;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;202,902740760958;05;66
2945843;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;202,902740760958;05;66
2945844;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;251,110283703334;05;66
2945844;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;251,110283703334;05;66
2945844;1;3;1;90; ;2;2;2;2;1;2;2;2;2;2; ; ; ; ;3; ; ; ; ; ;66;251,110283703334;05;66
2945845;1;1;1;90; ;2;1;1;2;2;2;2;2;2;2; ;35;2; ; ; ; ; ; ; ;66;305,898580252264;05;66
2945845;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;305,898580252264;05;66
2945845;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;305,898580252264;05;66
2945846;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;269,647897187736;05;66
2945846;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;269,647897187736;05;66
2945846;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;269,647897187736;05;66
2945846;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;269,647897187736;05;66
2945846;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;269,647897187736;05;66
2945847;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;66;383,381549497734;05;66
2945847;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;66;383,381549497734;05;66
2945847;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;383,381549497734;05;66
2945848;1;1;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;14; ; ; ; ; ; ;66;324,650709022487;05;66
2945848;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;21; ; ; ; ; ; ;66;324,650709022487;05;66
2945849;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;213,928109007757;05;66
2945849;1;2;1;90; ;2;1;2;2;2;2;2;2;2;1; ;25; ; ; ; ; ; ; ;10;66;213,928109007757;05;66
2945849;1;3;1;90; ;1;2;2;2;2;2;2;2;2;2;12; ; ; ; ; ; ; ; ; ;66;213,928109007757;05;66
2945849;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;213,928109007757;05;66
2945849;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;66;213,928109007757;05;66
2945849;1;6;1;90; ;2;1;2;2;2;2;2;2;2;1; ;10; ; ; ; ; ; ; ;10;66;213,928109007757;05;66
2945850;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;278,173936874421;05;66
2945850;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;278,173936874421;05;66
2945850;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;278,173936874421;05;66
2945850;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;278,173936874421;05;66
2945851;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;178,442954188835;05;66
2945851;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;178,442954188835;05;66
2945851;1;3;1;90; ;2;1;2;2;1;2;2;2;2;2; ;20; ; ;10; ; ; ; ; ;66;178,442954188835;05;66
2945852;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;66;178,442954188835;05;66
2945852;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;178,442954188835;05;66
2945852;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;18; ; ; ; ; ; ; ; ;66;178,442954188835;05;66
2945853;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;25; ; ; ; ; ; ; ; ;66;141,26533529114;05;66
2945853;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;66;141,26533529114;05;66
2945853;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;141,26533529114;05;66
2945853;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;66;141,26533529114;05;66
2945853;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;141,26533529114;05;66
2945854;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945854;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;66;220,165169967746;05;66
2945922;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;167,5015958927;05;17
2945922;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;17;167,5015958927;05;17
2945922;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;167,5015958927;05;17
2945923;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;14; ;14; ; ; ; ; ; ;17;248,160399383713;05;17
2945923;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;40; ; ; ; ; ; ;17;248,160399383713;05;17
2945923;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;248,160399383713;05;17
2945924;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;30; ; ; ; ; ; ; ; ;17;170,707873509693;05;17
2945924;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;17;170,707873509693;05;17
2945925;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;17;184,120730162766;05;17
2945925;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;72; ;30; ; ; ; ; ; ;17;184,120730162766;05;17
2945925;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;184,120730162766;05;17
2945925;1;5;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;184,120730162766;05;17
2945926;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;185,499032014029;05;17
2945928;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;203,132128260552;05;17
2945928;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;17;203,132128260552;05;17
2945928;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;203,132128260552;05;17
2945928;1;5;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;17;203,132128260552;05;17
2945929;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;141,208906343863;05;17
2945929;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;141,208906343863;05;17
2945929;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;17;141,208906343863;05;17
2945930;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;154,396591599285;05;17
2945931;1;1;1;90; ;2;1;2;2;1;2;2;2;2;2; ;15; ; ;5; ; ; ; ; ;17;176,989788365605;05;17
2945931;1;2;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;176,989788365605;05;17
2945932;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;5; ; ; ; ; ; ; ; ;17;188,081454087425;05;17
2945932;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;188,081454087425;05;17
2945933;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;154,396591599285;05;17
2945934;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;10; ; ; ; ; ; ; ; ;17;176,989788365605;05;17
2945934;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;1; ; ; ; ; ; ; ; ;17;176,989788365605;05;17
2945935;1;1;1;90; ;2;1;2;2;2;2;1;2;2;2; ;5; ; ; ; ;1; ; ; ;17;200,351650732481;05;17
2945935;1;2;1;90; ;2;2;2;1;2;2;2;2;2;2; ; ; ;1; ; ; ; ; ; ;17;200,351650732481;05;17
2945937;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;149,09429444869;05;17
2945937;1;2;1;90; ;2;1;1;2;2;2;2;2;2;2; ;28;3; ; ; ; ; ; ; ;17;149,09429444869;05;17
2945937;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;149,09429444869;05;17
2945937;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;149,09429444869;05;17
2945938;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;178,59326161452;05;17
2945938;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;178,59326161452;05;17
2945938;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;17;178,59326161452;05;17
2945939;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;12; ; ; ; ; ; ;17;240,879107932663;05;17
2945939;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;10; ; ; ;17;240,879107932663;05;17
2945939;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;2; ; ; ; ; ; ; ; ;17;240,879107932663;05;17
2945940;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;176,989788365605;05;17
2945940;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;28; ; ; ; ;2; ; ; ;17;176,989788365605;05;17
2945941;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;154,396591599285;05;17
2945942;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;180,196065982599;05;17
2945944;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;11;2210,91850045946;05;11
2945944;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ; ;11;2210,91850045946;05;11
2945944;1;3;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;4; ; ; ;11;2210,91850045946;05;11
2945944;1;4;1;90; ;2;1;2;2;2;2;1;2;2;2; ;2; ; ; ; ;15; ; ; ;11;2210,91850045946;05;11
2945945;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;181,53830808937;05;17
2945945;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;40; ;21; ; ; ; ; ; ;17;181,53830808937;05;17
2945945;1;3;1;90; ;2;1;2;1;2;2;2;2;2;2; ;4; ;30; ; ; ; ; ; ;17;181,53830808937;05;17
2945946;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;169,885962511419;05;17
2945946;1;2;1;90; ;2;1;2;2;2;1;2;2;2;2; ;14; ; ; ;14; ; ; ; ;17;169,885962511419;05;17
2945946;1;3;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;169,885962511419;05;17
2945947;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;180,196065982599;05;17
2945949;1;1;1;90; ;2;2;2;1;2;2;1;2;2;2; ; ; ;28; ; ;3; ; ; ;17;198,946232938242;05;17
2945949;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;28; ; ; ; ; ; ;17;198,946232938242;05;17
2945950;1;1;1;90; ;2;1;2;1;2;2;2;2;2;2; ;7; ;7; ; ; ; ; ; ;17;186,47798083851;05;17
2945951;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;180,196065982599;05;17
2945952;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;178,1339750177;05;17
2945952;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;178,1339750177;05;17
2945952;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;28; ; ; ; ; ; ; ; ;17;178,1339750177;05;17
2945953;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;146,175695035978;05;17
2945953;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;146,175695035978;05;17
2945953;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;3; ; ; ; ; ; ; ; ;17;146,175695035978;05;17
2945953;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;146,175695035978;05;17
2945956;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;167,303540438024;05;17
2945956;1;2;1;90; ;2;1;2;2;2;2;1;2;2;2; ;21; ; ; ; ;4; ; ; ;17;167,303540438024;05;17
2945957;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;21; ; ; ; ; ; ; ; ;17;203,933449401014;05;17
2945957;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;28; ;35; ; ; ; ; ; ;17;203,933449401014;05;17
2945957;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;35; ; ; ; ; ; ; ; ;17;203,933449401014;05;17
2945958;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;150,697098816769;05;17
2945958;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;42; ; ; ; ; ; ; ; ;17;150,697098816769;05;17
2945960;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;14; ; ; ; ; ; ; ; ;17;174,407366292209;05;17
2945961;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;17;162,782136657233;05;17
2945961;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;162,782136657233;05;17
2945961;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;7; ; ; ; ; ; ; ; ;17;162,782136657233;05;17
2945961;1;4;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;17;162,782136657233;05;17
2945966;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;959,988670594303;05;76
2945966;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ; ;76;959,988670594303;05;76
2945967;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;15; ; ; ; ; ; ; ; ;76;1101,2802059114;05;76
2945968;1;1;1;90; ;2;2;2;2;2;2;1;2;2;2; ; ; ; ; ; ;2; ; ; ;76;959,988670594303;05;76
2945968;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;959,988670594303;05;76
2945969;1;1;1;90; ;2;1;2;2;2;2;2;2;2;2; ;8; ; ; ; ; ; ; ; ;76;1101,2802059114;05;76
2945970;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;846,520874508233;05;76
2945970;1;2;1;90; ;2;1;2;1;2;2;2;2;2;2; ;21; ;28; ; ; ; ; ; ;76;846,520874508233;05;76
2945970;1;3;1;90; ;2;1;2;2;2;2;2;2;2;2; ;4; ; ; ; ; ; ; ; ;76;846,520874508233;05;76
2945970;1;4;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;846,520874508233;05;76
2945971;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;873,962615523988;05;76
2945971;1;2;1;90; ;2;1;2;2;2;2;2;2;2;2; ;6; ; ; ; ; ; ; ; ;76;873,962615523988;05;76
2945972;1;1;1;90; ;2;1;2;2;2;2;2;2;2;1; ;14; ; ; ; ; ; ; ;12;76;1101,2802059114;05;76
2945973;1;1;1;90; ;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ;76;1101,2802059114;05;76
