Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P9460;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011
3076074;1;2;1;70;2;4;35;1; ;2;52;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;99;99;75;1;1;7512;11;63;652,283661254552
3076074;1;4;1;70;2;4;50;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;61; ; ;1;1; ;11;63;652,283661254552
3076105;1;2;1;70;2;52;40;4; ;2;200;1; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;38;13;85;1;2;8532;11;63;508,190521785601
3076119;1;3;1;70;2;24;10;1; ;2;24;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;11;63;436,422762412494
3079478;1;4;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;1; ;11;63;342,884502807208
3081960;1;3;1;70;2;44;48;1; ;2;48;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;54;95;1;2;9500;11;05;934,051571659785
3081961;1;5;1;70;2;8;48;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;05;1324,1566840695
3081962;1;3;1;70;2;8;48;1; ;2;8;1; ;9;6; ; ; ; ; ; ; ; ; ;1; ;1;566700;2;58;39;74;1;1;7491;11;05;759,82149565795
3081967;1;1;1;70;2;24;48;1; ;2;24;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;11;05;1244,44443102127
3081971;1;1;1;70;2;12;48;3; ;2;12;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;05;842,871912488291
3081974;1;2;1;70;2;3;48;3; ;2;4;1; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;54;55;92;1;1;9249;11;05;921,251748565617
3082778;1;2;1;70;2;8;48;3; ;2;8;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;62;01;1;1;0111;11;73;1595,49790958584
3082796;1;3;1;70;2;2;48;1; ;2;2;3; ;1;3; ; ; ; ; ; ; ; ; ;1; ;1;250000;2;53;54;95;1;1;9500;11;73;1822,65180110971
3082825;1;4;1;70;2;2;5;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;11;73;1057,99041571686
3083809;1;2;1;70;2;2;25;3; ;2;72;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;73;2395,11635998893
3083824;1;3;1;70;2;4;45;8; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;1;90000;2;62;62;01;1;1;0111;11;73;2048,65563477972
3083834;1;2;1;70;2;52;56;4; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;41; ; ;1;2; ;11;73;993,12205760751
3083843;1;4;1;70;2;26;48;1; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;54;95;1;2;9500;11;73;1542,54652401506
3083846;1;2;1;70;2;1;40;8; ;2;1;8; ;6;1; ; ; ; ; ; ; ; ; ;1; ;1;180000;2;62;62;01;1;1;0111;11;73;662,597922559761
3085510;1;1;1;70;2;9;48;4; ;2;10;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;95000;2;98;98;60;1;1;6022;11;19;845,051907391242
3085512;1;1;1;70;2;16;52;4; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;2;0140;11;19;1436,59688859005
3085516;1;1;1;70;2;6;48;4; ;2;8;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;75000;2;71;71;13;1;1;1320;11;19;2073,27238229983
3085545;1;1;1;70;2;6;40;4; ;2;24;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;77;77;15;1;1;1530;11;19;1617,65570599537
3085548;1;1;1;70;2;52;48;3; ;2;52;3; ;1;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;54;54;95;1;2;9500;11;19;866,854070308675
3085550;1;2;1;70;2;2;48;1; ;2;2;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;1;30000;2;55;55;50;1;1;5051;11;19;1742,50194799896
3085553;1;1;1;70;2;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;50000;2;61;61;01;1;1;0140;11;19;845,051907391242
3085559;1;3;1;70;2;2;48;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;200000;2;95;95;45;1;1;4521;11;19;1817,5152885559
3085560;1;1;1;70;2;20;48;4; ;2;20;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;95;45;1;2;4521;11;19;1436,59688859005
3085562;1;1;1;70;2;4;48;4; ;2;4;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;2;95;95;45;1;1;4521;11;19;1064,46348531771
3085589;1;2;1;70;2;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;61;61;01;1;1;0111;11;19;989,450144760772
3085614;1;3;1;70;2;48;50;2; ;2;48;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;05;75;1;2;7514;11;19;1817,5152885559
3085616;1;1;1;70;2;24;50;1; ;2;24;1; ;9;1; ; ; ; ; ; ; ;1; ; ; ;2; ;2;58;58;15;1;2;1581;11;19;1143,1313590285
3085636;1;3;1;70;2;24;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;19;1997,93419995332
3085640;1;4;1;70;2;6;50;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;58; ; ;1;1; ;11;19;2929,94058798153
3086138;1;2;1;70;2;4;48;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;61;01;1;1;0111;11;05;2979,06054060054
3086145;1;2;1;70;2;2;48;1; ;2;3;4; ;1;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;45;61;01;1;1;0111;11;05;2468,38513805825
3086174;1;2;1;70;2;8;48;8; ;2;8;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;54;95;1;1;9500;11;05;2575,49945655405
3086177;1;3;1;70;2;104;91;1; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;2; ;11;05;2414,4808124472
3086317;1;1;1;70;2;16;48;1; ;2;16;1; ;6;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2;97;97;01;1;2;0114;11;20;1372,74698852132
3086317;1;4;1;70;2;4;48;1; ;2;4;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;37;62;01;1;1;0115;11;20;1372,74698852132
3086319;1;2;1;70;2;4;36;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;1; ;11;20;1039,68664119001
3086319;1;4;1;70;2;48;48;2; ;2;48;2; ;9;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;59;59;85;1;2;8511;11;20;1039,68664119001
3086359;1;2;1;70;2;1;40;3; ;2;2;1; ;4;1; ; ; ; ; ; ; ;1; ; ; ;1;150000;2;54;53;80;1;1;8012;11;20;806,828244198886
3086360;1;1;1;70;2;24;48;4; ;2;32;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;41;54;95;1;2;9500;11;20;972,255896101643
3086429;1;2;1;70;2;4;20;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;53; ; ;1;1; ;11;20;870,243591079849
3086501;1;2;1;70;2;8;48;1; ;2;208;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;1;9500;11;66;4048,93002890849
3086502;1;2;1;70;2;52;48;1; ;2;624;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;54;95;1;2;9500;11;66;3360,57964594838
3086505;1;2;1;70;2;4;48;1; ;2;52;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;53;55;1;1;5522;11;66;1499,34504071186
3086510;1;1;1;70;2;52;24;1; ;2;72;1; ;3;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2;53;53;55;1;2;5511;11;66;1104,45488760746
3086564;1;2;1;70;2;4;48;1; ;2;12;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;11;66;731,185829836672
3086567;1;2;1;70;2;36;48;1; ;2;4;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;95;1;2;9500;11;66;899,847721546805
3086601;1;2;1;70;2;1;45;8; ;2;1;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;62;62;01;1;1;0111;11;66;3101,2411138994
3086602;1;5;1;70;2;1;45;8; ;2;4;8; ;3;8; ; ; ; ; ; ; ; ; ;1; ;1;235000;2;62;62;01;1;1;0111;11;66;2583,86923639321
3086606;1;3;1;70;2;8;48;1; ;2;12;1; ;3;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;57;45;52;1;1;5233;11;66;2310,90053674529
3086650;1;7;1;70;2;4;54;1; ;2;2;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;220000;2;95;62;01;1;1;0111;11;66;2557,72538489955
3086655;1;1;1;70;2;1;48;3; ;2;1;1; ;7;1; ; ; ; ; ; ; ; ; ;1; ;1;242000;2;54;62;01;1;1;0123;11;66;2511,44300954134
3086772;1;4;1;70;2;24;48;2; ;2;24;2; ;9;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;13;13;80;1;2;8012;11;18;517,055378828968
3086864;1;3;1;70;2;12;40;1; ;2;28;1; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;85;45;52;1;1;5211;11;18;346,06909686404
3087480;2;2;2;70;2;12;48;3; ;2;60;3; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;13;1043,78657852033
3087968;1;2;1;70;2;48;48;1; ;2;120;8; ;2;7; ; ; ; ; ; ; ; ; ;1; ;2; ;2;95;62;01;1;2;0121;11;50;2292,70440728439
3088098;1;4;1;70;2;8;48;8; ;2;8;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;1;0140;11;50;2290,61475569819
3088123;1;2;1;70;2;4;48;4; ;2;144;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;55;55;74;1;1;7493;11;50;1065,10248250169
3088166;1;5;1;70;2;16;48;8; ;2;16;8; ;4;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;62;62;01;1;2;0115;11;50;1713,61906963511
3088216;2;1;2;70;2;4;48;1; ;2;156;1; ;5;9;TIENE SOLO SISBEN; ; ; ; ; ; ; ; ;1; ;2; ;2;45;45;52;1;1;5233;11;50;3080,91161980469
3088350;1;2;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;80000;2;61;61;01;1;1;0140;11;52;2288,786592282
3088351;1;2;1;70;2;4;40;4; ;2;4;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;60000;2;61;61;01;1;1;0118;11;52;1926,05416242865
3088351;1;3;1;70;2;3;40;4; ;2;3;4; ;1;8; ; ; ; ; ; ; ; ; ;1; ;1;120000;2;61;61;01;1;1;0140;11;52;1926,05416242865
3088352;1;3;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;2;61;61;01;1;1;0118;11;52;1193,98509938389
3088360;1;2;1;70;2;52;40;2; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;11;52;2878,24885006907
3088374;1;1;1;70;2;2;40;4; ;2;2;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1;200000;2;61;61;01;1;1;0140;11;52;1615,14552819839
3088374;1;2;1;70;2;52;40;3; ;1; ; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;11;52;1615,14552819839
3088390;1;1;1;70;2;9;48;4; ;2;9;4; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;63;61;01;1;1;0121;11;52;2623,33256626279
3088390;1;2;1;70;2;6;40;3; ;2;148;3; ;1;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2;54;54;95;1;1;9500;11;52;2623,33256626279
3088391;1;4;1;70;2;2;24;3; ;2;4;4; ;1;6; ; ; ; ; ; ; ; ; ;1; ;1;40000;2;54;62;01;1;1;0140;11;52;1193,98509938389
