DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7454;P7456;P7458S1;P7458;P7452;INI;DPTO;fex_c_2011
1121976;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;160,035585780952
1121978;1;2;1;80;23;1;3;3; ;2; ;2; ; ; ; ;9;2;1;23;299,992982745342
1121979;1;1;1;80;23;1;2;4; ;2; ;2; ; ;1; ;4;1;1;23;170,898541384056
1121979;1;5;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;170,898541384056
1121982;1;2;1;80;23;1;1;3; ;2; ;2; ; ; ; ;9;2;1;23;149,436604672164
1121982;1;3;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;149,436604672164
1121983;1;2;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;119,158079793721
1121984;1;2;1;80;23;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;137,368522198785
1121986;1;3;1;80;23;1;1;2; ;2; ;2; ; ; ; ;2;2;1;23;152,407390771105
1121986;1;4;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;152,407390771105
1121988;1;5;1;80;23;2; ; ; ;2; ;2; ;2; ;.; ; ;1;23;153,732316694078
1121991;1;3;1;80;23;1;4;3; ;2; ;2; ; ; ; ;4;2;1;23;138,873470177416
1121992;1;2;1;80;23;1;4;3; ;2; ;2; ; ; ; ;9;2;1;23;125,391864153367
1121993;1;1;1;80;23;1;4;4; ;2; ;2; ; ; ; ;4;2;1;23;122,476603053743
1121994;1;3;1;80;23;1;3;2; ;2; ;2; ; ; ; ;2;2;1;23;121,834184458103
1123211;1;1;1;80;50;1;3;4; ;2; ;2; ; ; ; ;4;2;1;50;187,861469331475
1123211;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;187,861469331475
1123217;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;175,192738968154
1123217;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;175,192738968154
1123217;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;175,192738968154
1123218;1;1;1;80;50;1;2;4; ;2; ;2; ; ; ; ;4;2;1;50;187,377149888722
1123218;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;187,377149888722
1123220;1;1;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;50;155,608965516434
1123220;1;2;1;80;50;1;1;6; ;2; ;2; ; ; ; ;9;2;1;50;155,608965516434
1123221;1;2;1;80;50;1;1;2; ;2; ;2; ; ; ; ;8;2;1;50;190,948687048163
1123221;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,948687048163
1123224;1;2;1;80;50;1;4;7; ;2; ;2; ; ; ; ;1;2;1;50;94,6964005256797
1123224;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;94,6964005256797
1123225;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;9;2;1;50;173,609798917171
1123225;1;4;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;50;173,609798917171
1123225;1;7;1;80;50;1;2;8; ;2; ;2; ; ; ; ;9;2;1;50;173,609798917171
1123230;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;217,140755047238
1123230;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;217,140755047238
1123230;2;1;2;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;217,140755047238
1123231;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;178,673131599141
1123231;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,673131599141
1123233;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;118,317674723408
1123234;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;172,065275129056
1123235;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;175,09281661507
1123236;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;195,984965675954
1123236;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;195,984965675954
1123237;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;164,542217964105
1123237;1;3;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;164,542217964105
1123238;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;184,160397568136
1123239;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;158,0932357034
1123239;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;158,0932357034
1123240;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;182,144746405498
1123241;1;2;1;80;50;1;3;4; ;2; ;2; ; ; ; ;9;2;1;50;196,116785831154
1123241;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;196,116785831154
1123241;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;196,116785831154
1123242;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;171,216323757116
1123243;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;65,5352021112484
1123243;1;10;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;65,5352021112484
1123244;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;79,5505306423593
1123244;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;79,5505306423593
1123245;1;2;1;80;50;1;4;9;EDAD;2; ;2; ; ; ; ;8;2;1;50;155,328555521906
1123247;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;8;2;1;50;153,720290761059
1123249;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;147,296633210218
1123250;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;196,992791257273
1123250;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;196,992791257273
1123253;1;2;1;80;50;1;1;3; ;2; ;2; ; ; ; ;4;2;1;50;190,948687048163
1123253;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,948687048163
1123254;1;2;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;50;191,080507203364
1123254;1;3;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;50;191,080507203364
1123254;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;191,080507203364
1123254;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;191,080507203364
1123255;1;1;1;80;50;1;2;4; ;2; ;2; ; ; ; ;4;2;1;50;170,012937047865
1123255;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;170,012937047865
1123257;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;172,065275129056
1123258;1;1;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;162,380485312335
1123258;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;162,380485312335
1123264;1;1;1;80;50;1;1;3; ;2; ;2; ; ; ; ;9;2;1;50;165,772658727535
1123265;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;189,940861466845
1123267;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;183,020751831617
1123275;1;1;1;80;50;1;3;6; ;3; ;2; ; ; ; ;11;2;1;50;152,608478084598
1123275;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;152,608478084598
1123276;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,136433392344
1123277;1;2;1;80;50;1;1;8; ;2; ;2; ; ;1; ;2;1;1;50;180,691291111972
1123277;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;180,691291111972
1123277;2;2;2;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;180,691291111972
1123279;1;4;1;80;50;1;1;8; ;2; ;2; ; ; ; ;2;2;1;50;152,740298239799
1123279;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;152,740298239799
1123281;1;2;1;80;50;1;3;4; ;2; ;2; ; ; ; ;4;2;1;50;188,869294912794
1123283;1;2;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;50;157,085410122081
1123284;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;175,245117732197
1123284;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;175,245117732197
1123284;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;175,245117732197
1123288;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;173,073100710375
1123291;1;1;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;50;170,484064422387
1123292;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;189,940861466845
1123294;1;1;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;50;139,468620346755
1123294;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;139,468620346755
1123294;1;5;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;50;139,468620346755
1123295;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;176,100642196389
1123295;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;176,100642196389
1123297;1;1;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;50;155,956827761493
1123297;1;3;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;155,956827761493
1123297;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;155,956827761493
1123298;1;1;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;50;170,484064422387
1123299;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;173,100154764553
1123300;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;137,96434268105
1123302;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;189,940861466845
1123303;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;165,013345338628
1123305;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;182,244668758582
1123305;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;182,244668758582
1123305;1;5;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;182,244668758582
1123305;1;6;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;182,244668758582
1123308;1;1;1;80;50;1;3;4; ;2; ;2; ; ; ; ;4;2;1;50;192,033445670445
1123308;1;5;1;80;50;1;2;2; ;2; ;2; ; ; ; ;2;2;1;50;192,033445670445
1123310;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;173,673539889903
1123311;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;87,4931605848671
1123312;1;2;1;80;50;1;3;3; ;2; ;2; ; ; ; ;8;2;1;50;97,9924828379769
1123313;1;1;1;80;50;1;4;1; ;2; ;2; ; ; ; ;11;2;1;50;207,265887611889
1123313;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;207,265887611889
1123315;1;2;1;80;50;1;4;1; ;2; ;2; ; ;4; ;8;1;1;50;204,044721047701
1123315;1;3;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;204,044721047701
1123315;1;4;1;80;50;1;2;2; ;2; ;2; ; ; ; ;2;2;1;50;204,044721047701
1123315;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;204,044721047701
1123316;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;182,144746405498
1123317;1;1;1;80;50;1;2;9;SE  ENCUENTRA  RETENIDO  CASA POR  CARCEL;2; ;2; ; ; ;SE  ENCUENTRA  RETENIDO  CASA POR  CARCEL;12;2;1;50;158,0932357034
1123317;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;158,0932357034
1123319;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;190,948687048163
1123319;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,948687048163
1123322;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;210,08882525681
1123322;1;3;1;80;50;1;1;1; ;2; ;2; ; ; ; ;8;2;1;50;210,08882525681
1123322;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;210,08882525681
1123322;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;210,08882525681
1123323;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;153,720290761059
1123328;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;165,013345338628
1123330;1;2;1;80;50;1;1;3; ;2; ;2; ; ; ; ;9;2;1;50;139,209823784292
1123330;1;5;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;139,209823784292
1123335;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;203,036895466382
1123338;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,109379338165
1123339;1;2;1;80;50;1;1;4; ;2; ;2; ; ; ; ;4;2;1;50;146,693685680495
1123339;1;3;1;80;50;1;2;2; ;2; ;2; ; ; ; ;2;2;1;50;146,693685680495
1123340;1;1;1;80;50;1;1;1; ;2; ;2; ; ; ; ;4;2;1;50;187,20401434541
1123340;1;4;1;80;50;2; ; ; ;2; ;2; ;1;2; ;8; ;1;50;187,20401434541
1123340;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;187,20401434541
1123341;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;195,384526496425
1123341;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;195,384526496425
1123342;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;210,220645412011
1123342;1;7;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;210,220645412011
1123343;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;162,380485312335
1123343;1;3;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;162,380485312335
1123344;1;2;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;160,238198671044
1123344;2;2;2;80;50;1;1;3; ;2; ;2; ; ; ; ;9;2;1;50;160,238198671044
1123346;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;165,013345338628
1123347;1;1;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;150,016710647526
1123348;1;3;1;80;50;1;3;2; ;2; ;2; ; ; ; ;2;2;1;50;189,417355328279
1123350;1;2;1;80;50;1;4;9;POR QUE SE CASO;2; ;2; ; ; ; ;11;2;1;50;188,933035885526
1123351;1;1;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;146,156987473699
1123356;1;1;1;80;50;1;3;8; ;2; ;2; ; ; ; ;9;2;1;50;171,084503601916
1123358;1;2;1;80;50;1;2;2; ;2; ;2; ; ; ; ;2;2;1;50;175,09281661507
1123359;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;189,064856040726
1123364;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;189,064856040726
1123364;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;189,064856040726
1123365;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;11;2;1;50;157,085410122081
1123366;1;1;1;80;50;1;4;3; ;2; ;2; ; ; ; ;11;2;1;50;148,249571677299
1123367;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;164,701092173485
1123369;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,948687048163
1123369;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,948687048163
1123371;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;183,020751831617
1123374;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;171,216323757116
1123375;1;2;1;80;50;1;1;3; ;2; ;2; ; ; ; ;9;2;1;50;164,005519757309
1123376;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;146,12993341952
1123376;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;146,12993341952
1123377;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;147,137759000839
1123377;1;6;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;147,137759000839
1123378;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;182,012926250298
1123379;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;171,621201808712
1123380;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,948687048163
1123380;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;190,948687048163
1123385;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;193,564777390329
1123385;1;6;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;193,564777390329
1123388;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;154,216742845446
1123388;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;154,216742845446
1123389;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;195,984965675954
1123391;1;1;1;80;50;1;4;5; ;3; ;2; ; ; ; ;10;2;1;50;160,772220551487
1123392;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;170,012937047865
1123392;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;170,012937047865
1123394;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;140,217649365611
1123394;1;7;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;140,217649365611
1123395;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;122,237296926801
1123397;1;2;1;80;50;1;2;8; ;2; ;2; ; ; ; ;11;2;1;50;146,093246500967
1123398;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;326,810161155561
1123400;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;196,992791257273
1123402;1;1;1;80;50;1;4;3; ;3; ;2; ; ; ; ;9;2;1;50;156,309327049046
1123403;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;165,013345338628
1123404;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;183,020751831617
1123405;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;172,092329183235
1123407;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;171,057449547737
1123409;1;1;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;50;111,021954396075
1123409;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;111,021954396075
1123409;1;6;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;111,021954396075
1123411;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;364,025852500596
1123412;1;1;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;315,889291728145
1123412;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;315,889291728145
1123412;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;315,889291728145
1123413;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;172,065275129056
1123413;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;172,065275129056
1123416;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;195,984965675954
1123418;1;1;1;80;50;1;4;7; ;2; ;2; ; ; ; ;8;2;1;50;154,728116342378
1123418;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;154,728116342378
1123425;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;153,894205310251
1123425;1;6;1;80;50;1;4;4; ;2; ;2; ; ;4; ;4;1;1;50;153,894205310251
1123426;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;164,986291284449
1123426;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;164,986291284449
1123426;1;5;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;164,986291284449
1123427;1;1;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;186,121161616536
1123427;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;186,121161616536
1123427;1;5;1;80;50;1;2;4; ;2; ;2; ; ; ; ;4;2;1;50;186,121161616536
1123430;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;188,384975470041
1123430;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;188,384975470041
1123432;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;185,188363182772
1123432;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;185,188363182772
1123434;1;1;1;80;50;2; ; ; ;3; ;2; ;2; ;.; ; ;1;50;153,720290761059
1123436;1;1;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;178,072692419612
1123436;1;2;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;50;178,072692419612
1123436;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,072692419612
1123436;1;4;1;80;50;1;1;2; ;2; ;2; ; ; ; ;2;2;1;50;178,072692419612
1123438;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;122,369117082001
1123438;1;6;1;80;50;1;1;8; ;2; ;2; ; ; ; ;9;2;1;50;122,369117082001
1123439;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;169,44918478689
1123440;1;2;1;80;50;1;3;3; ;2; ;2; ; ; ; ;9;2;1;50;182,012926250298
1123441;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;140,085829210411
1123441;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;140,085829210411
1123442;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;177,535994212815
1123444;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;187,861469331475
1123445;1;2;1;80;50;1;3;8; ;2; ;2; ; ;3; ;1;1;1;50;189,940861466845
1123445;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;189,940861466845
1123448;1;3;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;183,462316801766
1123450;1;1;1;80;50;1;3;8; ;2; ;2; ; ;1; ;2;1;1;50;388,8581593583
1123450;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;388,8581593583
1123451;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;393,985582514545
1123451;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;393,985582514545
1123452;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;157,085410122081
1123453;1;2;1;80;50;1;3;4; ;2; ;2; ; ; ; ;4;2;1;50;159,701500464247
1123453;1;5;1;80;50;1;1;3; ;2; ;2; ; ;1; ;7;1;1;50;159,701500464247
1123454;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;195,984965675954
1123458;1;2;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;186,305583334671
1123458;1;3;1;80;50;1;4;4; ;2; ;2; ; ; ; ;4;2;1;50;186,305583334671
1123460;1;1;1;80;50;1;1;5; ;3; ;2; ; ; ; ;10;2;1;50;153,720290761059
1123461;1;3;1;80;50;2; ; ; ;2; ;2; ;1;1; ;4; ;1;50;142,33728762339
1123461;1;6;1;80;50;1;4;3; ;2; ;2; ; ; ; ;9;2;1;50;142,33728762339
1123462;1;2;1;80;50;1;2;3; ;2; ;2; ; ; ; ;9;2;1;50;114,282307656075
1123462;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;114,282307656075
1123463;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;99,9258711407498
1123464;1;1;1;80;50;1;4;5; ;3; ;2; ; ;3;CERRARON EL NEGOCIO;12;1;1;50;156,01384356803
1123464;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;156,01384356803
1123466;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;177,064866838293
1123467;1;2;1;80;50;2; ; ; ;2; ;2; ;1;4; ;9; ;1;50;140,085829210411
1123467;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;140,085829210411
1123468;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;366,041503663233
1123469;1;1;1;80;50;1;2;6; ;3; ;2; ; ;1; ;9;1;1;50;350,18563323014
1123470;1;2;1;80;50;1;4;3; ;2; ;2; ; ;1; ;9;1;1;50;314,170820244162
1123471;1;1;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;347,401187888164
1123471;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;347,401187888164
1123474;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;194,080994635199
1123474;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;194,080994635199
1123477;1;1;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,620752835097
1123477;1;2;1;80;50;1;2;6; ;2; ;2; ; ; ; ;6;2;1;50;178,620752835097
1123477;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;178,620752835097
1123478;1;3;1;80;50;2; ; ; ;2; ;2; ;1;1; ;2; ;1;50;195,984965675954
1123479;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;173,100154764553
1123480;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;155,450091307055
1123481;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;330,290330987656
1123483;1;1;1;80;50;1;4;5; ;3; ;2; ; ; ; ;8;2;1;50;205,710001615085
1123483;1;2;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;205,710001615085
1123487;1;3;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;186,196188764091
1123487;1;4;1;80;50;2; ; ; ;2; ;2; ;2; ;.; ; ;1;50;186,196188764091
