DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;P6430;OFICIO;RAMA2D;OCI;MES;RAMA4D;RAMA4DP8;RAMA2DP8;INGLABO;DPTO;fex_c_2011
4614057;1;2;1;60;2;68;1;2;1; ;1; ; ;1;1;2;1;24; ;1; ;2;781242;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;88211;2;2; ; ;2; ; ;2; ; ;2; ; ;1;737000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;2; ;9;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;0;6;1; ;2; ; ; ; ; ; ; ;1;2;40;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;45;52;1;05;5239; ; ;781242;68;526,817000922252
4614057;1;3;1;60;2;68;1;1; ; ;1; ; ;1;1;2;1;5; ;2; ;2;781242;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;88211;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;3;12;1; ;2; ; ; ; ; ; ; ;1;2;40;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;45;52;1;05;5231; ; ;781242;68;526,817000922252
4614058;1;1;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;200000;1;200000;3; ;12;2; ; ; ; ;2;1;2;24;1; ;8;6; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;6;1; ;2; ; ; ; ; ; ; ;1;11;14;1;30;1;1;1;1;2;1;2;2;2;2;1;1;2; ;1;1;1;2;2;2;2;1;9; ;4;95;45;1;05;4521; ; ;200000;68;793,377813827348
4614059;1;1;1;60;2;68;1;2;2;3;2;4;GLP SERVICIOS;1;1;2;1;6; ;1; ;2;781242;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;88211;2;1;60000;2;2; ; ;2; ; ;2; ; ;1;350000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;2; ;9;8; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;4; ;2; ; ; ; ; ; ; ;3;11;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;5; ;1;62;11;1;05;1110;0140;01;781242;68;1066,52639626914
4614059;1;2;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;160000;1;1920000;3; ;12;2; ; ; ; ;2;1;2;8;1; ;8; ; ;1;2; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;3; ;2; ; ; ; ; ; ; ;9;2;40;1;20;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;4;54;74;1;05;7493; ; ;160000;68;1066,52639626914
4614061;1;1;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;500000;1;6000000;3; ;12;2; ; ; ; ;3;1;1;50; ;.;40;2; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;8; ;2; ; ; ; ; ; ; ;1;11;20;2; ; ; ;1;1;2;1;1;2;2;2;1;1;2; ;1;1;1;2;1;2;1;1;5; ;4;61;01;1;05;0114; ; ;500000;68;831,166186636446
4614062;1;1;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;200000;1;2400000;3; ;12;2; ; ; ; ;3;1;2;30;2; ;30; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;12;1; ;1;68;0;4; ;120000;1;8;1;3;4;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;4;61;01;1;05;0119; ; ;320000;68;657,507740211403
4614062;1;2;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;3;60000;1;720000;3; ;12;2; ; ; ; ;3;1;1;14;2; ;14; ; ;1;5; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;12;4; ;2; ; ; ; ; ; ; ;1;3;10;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;4;45;52;1;05;5261; ; ;60000;68;657,507740211403
4614063;1;1;1;60;2;68;1;2;2;3;1; ; ;1;1;2;1;6; ;1; ;2;781242;2; ; ;1;300000;2; ;1;200000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;2; ;9;9; ;1; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;1;0;3;1; ;2; ; ; ; ; ; ; ;1;7;20;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;95;45;1;05;4530; ; ;1081242;68;608,294037707221
4614064;1;1;1;60;2;68;1;2;2;12;1; ; ;1;1;2;1;26; ;2; ;2;781242;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;88211;2;1;84000;2;2; ; ;2; ; ;2; ; ;1;737717;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;72; ;.;72; ; ;4;7; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;2;80;1; ;2; ; ; ; ; ; ; ;9;2;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;58;50;1;05;5020; ; ;781242;68;1293,81978942567
4614065;1;1;1;60;2;68;1;2;2;3;2;4;MANSEL SAS;1;1;2;1;21; ;2; ;2;3480000;2; ; ;1;300000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;3480000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;0;3; ;9;4; ;1; ;1;2;1;98;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;1;11;30;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;98;11;1;05;1110;6042;60;3780000;68;674,972967602875
4614065;1;2;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;200000;1;2400000;3; ;12;2; ; ; ; ;3;1;2;40; ;.;40; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;6; ;2; ; ; ; ; ; ; ;9;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;4;41;52;1;05;5211; ; ;200000;68;674,972967602875
4614066;1;1;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;50000;1;600000;3; ;12;2; ; ; ; ;3;4;2;16;2; ;16; ; ;1;1; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;1;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;3; ;4;38;64;1;05;6421; ; ;50000;68;1066,52639626914
4614066;1;2;1;60;2;68;1;2;1; ;2;4;MECANICOS ASOCIADOS MASA SAS;1;1;2;1;36; ;1; ;2;1600000;2; ; ;1;200000;2; ;1;180000;2; ;2; ; ;2; ; ;1;28000;2;2; ; ;2; ; ;2; ; ;1;1600000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;8; ;1; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;1;1;6;60;1; ;2; ; ; ; ; ; ; ;1;7;20;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;97;11;1;05;1110;1120;11;1800000;68;1066,52639626914
4614067;1;2;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;360000;1;2880000;3; ;12;2; ; ; ; ;3;1;2;30;2; ;30; ; ;1;4; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;1; ;2; ; ; ; ; ; ; ;1;3;5;2; ; ; ;1;1;1;1;2;1;2;2;1;2;2; ;1;1;2;1;1;2;1;1;5; ;4;98;60;1;05;6031; ; ;360000;68;506,684653028624
4614067;1;4;1;60;2;68;1;2;2;4;1; ; ;1;1;2;1;30; ;2; ;2;781242;1;250000;2;2; ;2; ;2; ;2; ;2; ; ;1;88211;2;2; ; ;2; ; ;2; ; ;2; ; ;1;737700;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;2; ;7;7; ;1; ;1;2;1;2;1;1; ; ; ; ; ; ; ; ;1;1;1;1;1;4; ;2; ; ; ; ; ; ; ;3;2;20;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;1;79;18;1;05;1810; ; ;781242;68;506,684653028624
4614068;1;2;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;400000;1;4800000;3; ;12;1;1;0;0;1;3;4;2;20;2; ;20; ; ;2;6; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;4; ;2; ; ; ; ; ; ; ;3;3;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;4;53;55;1;05;5529; ; ;400000;68;826,64083403619
4614068;1;3;1;60;2;68;2; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;4; ; ; ; ; ; ; ; ;20;2; ;20; ; ;2;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;5;1; ;2; ; ; ; ; ; ; ;1;3;5;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;6;53;55;1;05;5523; ; ; ;68;826,64083403619
4614071;1;2;1;60;2;76;1;2;2;6;1; ; ;1;2;2;2;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1300000;1;13000000;3; ;10;2; ; ; ; ;1;1;1;84; ;.;84; ; ;9;7; ;1; ;1;1;2;1;1;1; ; ; ; ; ; ; ; ;1;2;1;9;4;1; ;2; ; ; ; ; ; ; ;9;2;30;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;2;1;1;2;2;2;2;2;2; ;4;54;85;1;05;8531; ; ;1300000;76;1754,39034046278
